Date,AINCStock_Open_average,AINCStock_Open_max,AINCStock_Open_min,AINCStock_Open_volatility,AINCStock_Open_change,AINCStock_High_average,AINCStock_High_max,AINCStock_High_min,AINCStock_High_volatility,AINCStock_High_change,AINCStock_Low_average,AINCStock_Low_max,AINCStock_Low_min,AINCStock_Low_volatility,AINCStock_Low_change,AINCStock_Close_average,AINCStock_Close_max,AINCStock_Close_min,AINCStock_Close_volatility,AINCStock_Close_change,AINCStock_Volume_average,AINCStock_Volume_max,AINCStock_Volume_min,AINCStock_Volume_volatility,AINCStock_Volume_change
2016-01-03,53.912,54.87,52.54,2.3299999999999983,1.4600000000000009,54.326,54.87,53.91,0.9600000000000009,0.7900000000000063,53.688,54.15,52.54,1.6099999999999994,1.4600000000000009,54.012,54.25,53.75,0.5,0.3400000000000034,454,700,194,506,81
2016-01-10,51.87,54.66,49.3,5.359999999999999,-5.359999999999999,51.924,54.85,49.3,5.550000000000004,-5.550000000000004,50.358,54.66,42.0,12.659999999999997,-12.659999999999997,50.5,54.85,42.44,12.410000000000004,-12.410000000000004,896,1782,320,1462,1306
2016-01-17,41.4925,42.07,40.85,1.2199999999999989,0.07000000000000028,43.0,47.0,41.25,5.75,5.0,41.265,42.07,40.8,1.2700000000000031,0.7299999999999969,42.655,47.0,41.03,5.969999999999999,5.659999999999997,858,1577,501,1076,260
2016-01-24,49.884,51.66,47.66,4.0,4.0,50.888,53.1,49.0,4.100000000000001,4.100000000000001,49.802,51.25,47.66,3.5900000000000034,3.5900000000000034,50.744,53.1,49.0,4.100000000000001,4.100000000000001,1028,2618,448,2170,1970
2016-01-31,48.576,51.55,43.01,8.54,-8.54,48.676,51.55,43.51,8.04,-8.04,46.614,50.5,42.06,8.439999999999998,-8.439999999999998,46.944,50.62,42.06,8.559999999999995,-8.559999999999995,958,1732,395,1337,778
2016-02-07,40.335,41.75,38.84,2.9099999999999966,-2.9099999999999966,40.792500000000004,41.75,39.7,2.049999999999997,-2.049999999999997,40.335,41.75,38.84,2.9099999999999966,-2.9099999999999966,40.792500000000004,41.75,39.7,2.049999999999997,-2.049999999999997,853,986,707,279,-242
2016-02-14,39.33,39.75,39.04,0.7100000000000009,0.6199999999999974,39.730000000000004,40.64,39.13,1.509999999999998,0.6199999999999974,39.2475,39.65,38.9,0.75,0.75,39.69,40.6,39.11,1.490000000000002,0.5399999999999991,537,908,293,615,-238
2016-02-21,39.214,40.79,38.12,2.6700000000000017,-2.6700000000000017,39.702,41.07,38.2,2.8699999999999974,-2.8699999999999974,38.67,40.79,37.0,3.789999999999999,-3.789999999999999,39.328,41.07,38.12,2.950000000000003,-2.8699999999999974,1058,2107,417,1690,1690
2016-02-28,40.174,40.92,38.31,2.6099999999999994,1.9299999999999997,40.802,41.61,40.0,1.6099999999999994,1.6099999999999994,40.08,40.9,38.31,2.5899999999999963,1.9299999999999997,40.59,41.1,40.0,1.1000000000000014,1.1000000000000014,1269,3547,253,3294,2304
2016-03-06,43.632,44.05,42.35,1.6999999999999957,-0.10999999999999943,43.992,44.35,43.75,0.6000000000000014,-0.010000000000005116,43.632,44.05,42.35,1.6999999999999957,-0.10999999999999943,43.992,44.35,43.75,0.6000000000000014,-0.010000000000005116,693,865,433,432,115
2016-03-13,42.928,43.4,42.29,1.1099999999999994,-0.3999999999999986,42.97,43.45,42.35,1.1000000000000014,-0.45000000000000284,42.55,43.4,41.95,1.4499999999999957,-0.8900000000000006,42.652,43.45,41.95,1.5,-0.9400000000000048,919,1973,268,1705,1705
2016-03-20,41.86666666666667,42.7,41.0,1.7000000000000028,0.8999999999999986,42.906666666666666,44.07,41.65,2.4200000000000017,2.4200000000000017,41.583333333333336,42.7,40.15,2.5500000000000043,1.75,42.873333333333335,44.04,41.65,2.3900000000000006,2.3900000000000006,989,1637,488,1149,1149
2016-03-27,44.854,45.6,43.79,1.8100000000000023,1.8100000000000023,45.114000000000004,46.0,43.79,2.210000000000001,2.210000000000001,44.796,45.6,43.79,1.8100000000000023,1.8100000000000023,45.11,46.0,43.79,2.210000000000001,2.210000000000001,3200,8690,170,8520,3062
2016-04-03,45.804,45.99,45.58,0.4100000000000037,-0.35999999999999943,46.135999999999996,46.3,45.98,0.3200000000000003,0.14999999999999858,45.652,45.99,45.31,0.6799999999999997,-0.35999999999999943,45.792,46.15,45.31,0.8399999999999963,-0.3999999999999986,1697,4042,684,3358,-640
2016-04-10,46.324,46.7,45.75,0.9500000000000028,0.6400000000000006,46.424,46.75,45.8,0.9500000000000028,0.5900000000000034,46.284,46.53,45.75,0.7800000000000011,0.6400000000000006,46.424,46.75,45.8,0.9500000000000028,0.5900000000000034,794,1687,201,1486,-553
2016-04-17,46.168,46.42,45.81,0.6099999999999994,-0.18999999999999773,46.268,46.5,45.81,0.6899999999999977,-0.6899999999999977,45.842,46.0,45.65,0.3500000000000014,-0.18999999999999773,45.942,46.5,45.65,0.8500000000000014,-0.6899999999999977,617,778,353,425,-413
2016-04-24,45.594,45.94,45.2,0.7399999999999949,-0.11000000000000654,45.71,45.94,45.4,0.5399999999999991,-0.14000000000000057,45.36,45.5,45.2,0.29999999999999716,0.0,45.586,45.8,45.4,0.3999999999999986,0.0,1594,2853,190,2663,-1070
2016-05-01,45.566,46.25,44.61,1.6400000000000006,0.7299999999999969,45.571999999999996,46.25,44.61,1.6400000000000006,0.7000000000000028,44.61,45.8,41.52,4.279999999999994,-4.0,45.262,45.8,44.61,1.1899999999999977,-0.8499999999999943,1519,2542,289,2253,1924
2016-05-08,45.062,45.78,44.0,1.7800000000000011,0.990000000000002,45.476,46.74,44.88,1.8599999999999994,0.10999999999999943,44.9,45.45,44.0,1.4500000000000028,0.990000000000002,45.45,46.74,44.78,1.9600000000000009,0.21000000000000085,1498,3820,337,3483,-1052
2016-05-15,44.352,45.21,43.5,1.7100000000000009,-0.9200000000000017,44.68,45.21,44.26,0.9500000000000028,-0.5200000000000031,44.176,45.09,43.5,1.5900000000000034,-0.8000000000000043,44.3,45.09,43.72,1.3700000000000045,-0.4000000000000057,567,870,266,604,212
2016-05-22,46.626,47.44,44.17,3.269999999999996,2.8999999999999986,47.408,48.0,47.07,0.9299999999999997,-0.9299999999999997,46.184,47.24,44.17,3.0700000000000003,2.5899999999999963,46.89,47.24,46.5,0.740000000000002,-0.030000000000001137,16702,20376,15359,5017,3749
