Date,CVIStock_Open_average,CVIStock_Open_max,CVIStock_Open_min,CVIStock_Open_volatility,CVIStock_Open_change,CVIStock_High_average,CVIStock_High_max,CVIStock_High_min,CVIStock_High_volatility,CVIStock_High_change,CVIStock_Low_average,CVIStock_Low_max,CVIStock_Low_min,CVIStock_Low_volatility,CVIStock_Low_change,CVIStock_Close_average,CVIStock_Close_max,CVIStock_Close_min,CVIStock_Close_volatility,CVIStock_Close_change,CVIStock_Volume_average,CVIStock_Volume_max,CVIStock_Volume_min,CVIStock_Volume_volatility,CVIStock_Volume_change
2016-03-27,26.022,26.32,25.8,0.5199999999999996,-0.48999999999999844,26.232,26.46,25.8,0.6600000000000001,-0.6600000000000001,25.304000000000002,25.88,24.62,1.259999999999998,-1.1400000000000006,25.806,26.1,24.9,1.2000000000000028,-1.0500000000000007,534685,719018,465005,254013,53535
2016-04-03,24.498,24.91,24.08,0.8300000000000018,-0.4800000000000004,24.898,25.26,24.42,0.8399999999999999,0.18000000000000327,24.036,24.3,23.8,0.5,-0.08999999999999986,24.584,25.22,24.2,1.0199999999999996,0.3999999999999986,790050,1800222,471638,1328584,22384
2016-04-10,25.046,25.79,24.26,1.5299999999999976,-0.5599999999999987,25.402,25.85,24.97,0.8800000000000026,-0.39000000000000057,24.396,25.01,23.81,1.2000000000000028,0.1999999999999993,24.908,25.81,24.26,1.5499999999999972,0.13999999999999702,451923,524192,343950,180242,-180242
2016-04-17,24.368,24.8,23.9,0.9000000000000021,0.9000000000000021,24.806,25.36,24.45,0.9100000000000001,0.9100000000000001,24.012,24.8,23.57,1.2300000000000004,0.9800000000000004,24.658,25.2,24.31,0.8900000000000006,0.8900000000000006,485141,583557,369373,214184,-70657
2016-04-24,25.382,25.92,24.51,1.4100000000000001,-0.879999999999999,25.852,26.57,24.82,1.75,-0.6799999999999997,24.828,25.74,23.76,1.9799999999999969,-0.8599999999999994,25.246,25.99,24.28,1.7099999999999973,-1.0499999999999972,544893,664515,474424,190091,190091
2016-05-01,22.168,24.15,20.0,4.149999999999999,-4.149999999999999,22.39,24.25,20.65,3.6000000000000014,-3.6000000000000014,21.266000000000002,23.12,19.95,3.1700000000000017,-3.150000000000002,21.63,23.71,20.08,3.6300000000000026,-3.6300000000000026,659061,750436,507000,243436,-170356
2016-05-08,20.49,21.35,19.91,1.4400000000000013,-0.00999999999999801,21.088,21.79,20.35,1.4399999999999977,0.3099999999999987,20.04,20.63,19.55,1.0799999999999983,0.28999999999999915,20.552,21.18,19.84,1.3399999999999999,0.620000000000001,611013,738738,504463,234275,-38511
2016-05-15,20.512,20.74,20.21,0.5299999999999976,0.0,20.976,21.18,20.75,0.4299999999999997,0.17999999999999972,20.21,20.47,19.83,0.6400000000000006,0.4400000000000013,20.58,20.86,20.2,0.6600000000000001,0.6600000000000001,484766,680135,288681,391454,-375048
2016-05-22,20.216,20.66,19.44,1.2199999999999989,-1.2199999999999989,20.306,20.74,19.8,0.9399999999999977,-0.9399999999999977,19.598,19.99,19.08,0.9100000000000001,-0.9100000000000001,19.916,20.21,19.5,0.7100000000000009,-0.25,468448,604692,387309,217383,-99717
2016-05-29,20.255000000000003,21.23,19.44,1.7899999999999991,1.4299999999999997,20.8875,21.37,20.06,1.3100000000000023,1.240000000000002,19.877499999999998,20.36,19.37,0.9899999999999984,0.620000000000001,20.455,21.18,19.64,1.5399999999999991,0.6400000000000006,637904,996528,492563,503965,-503965
2016-06-05,20.042,20.64,19.17,1.4699999999999989,-1.129999999999999,20.21,20.71,19.38,1.3300000000000018,-0.990000000000002,19.568,20.19,18.52,1.6700000000000017,-1.3099999999999987,19.872,20.43,19.11,1.3200000000000003,-1.0100000000000016,512263,683738,380964,302774,179824
2016-06-12,18.082,18.99,17.69,1.2999999999999972,-1.1600000000000001,18.42,19.09,17.8,1.2899999999999991,-0.870000000000001,17.528,18.0,17.12,0.879999999999999,-0.879999999999999,17.802,18.13,17.25,0.879999999999999,-0.879999999999999,731827,1111657,456292,655365,347407
2016-06-19,17.272,17.63,16.86,0.7699999999999996,-0.7699999999999996,17.572,17.8,17.18,0.620000000000001,-0.4800000000000004,16.872,17.21,16.49,0.7200000000000024,-0.29999999999999716,17.152,17.49,16.85,0.639999999999997,-0.16000000000000014,995117,1924513,492634,1431879,1113300
2016-06-26,15.926,16.61,15.45,1.1600000000000001,-1.1600000000000001,16.15,16.66,15.83,0.8300000000000001,-0.75,15.352,15.68,14.87,0.8100000000000005,0.11000000000000121,15.728,15.85,15.5,0.34999999999999964,0.1899999999999995,1123409,1384569,782590,601979,-601979
2016-07-03,15.325,15.69,14.56,1.129999999999999,-1.129999999999999,15.52,15.95,14.83,1.1199999999999992,-0.9199999999999999,14.5725,14.89,14.25,0.6400000000000006,-0.6400000000000006,14.97,15.6,14.48,1.1199999999999992,-1.1099999999999994,1676608,2626377,1268700,1357677,-94627
2016-07-10,14.540000000000001,14.72,14.2,0.5200000000000014,-0.5200000000000014,14.752,15.1,14.34,0.7599999999999998,-0.6300000000000008,14.184,14.56,13.86,0.7000000000000011,-0.3800000000000008,14.304,14.64,14.07,0.5700000000000003,-0.33999999999999986,1009936,1260796,829374,431422,-429695
2016-07-17,14.118,14.3,13.95,0.3500000000000014,-0.040000000000000924,14.308,14.47,14.01,0.46000000000000085,-0.35999999999999943,13.824,14.0,13.65,0.34999999999999964,0.03999999999999915,14.106,14.27,13.94,0.33000000000000007,-0.1999999999999993,691352,881645,451623,430022,-257108
2016-07-24,14.136000000000001,14.49,13.65,0.8399999999999999,0.33000000000000007,14.66,15.29,14.04,1.25,0.7700000000000014,13.764,14.23,13.48,0.75,0.08000000000000007,14.218,14.8,13.7,1.1000000000000014,1.1000000000000014,1149416,1736500,811251,925249,925249
2016-07-31,14.068,14.8,13.7,1.1000000000000014,-0.8000000000000007,14.494,14.85,14.13,0.7199999999999989,-0.6100000000000012,13.692,13.88,13.4,0.4800000000000004,0.4800000000000004,14.012,14.75,13.65,1.0999999999999996,0.34999999999999964,1626223,2439997,943933,1496064,-1496064
2016-08-07,13.89,14.14,13.48,0.6600000000000001,0.08999999999999986,14.324,14.99,13.81,1.1799999999999997,0.5899999999999999,13.654,14.02,13.34,0.6799999999999997,-0.02999999999999936,13.954,14.93,13.4,1.5299999999999994,0.8599999999999994,1112057,1930719,711625,1219094,958585
2016-08-14,14.46,14.96,14.08,0.8800000000000008,-0.8800000000000008,14.584,15.2,14.12,1.08,-1.08,14.08,14.33,13.71,0.6199999999999992,-0.6199999999999992,14.258000000000001,14.5,13.91,0.5899999999999999,-0.5899999999999999,1028114,1303980,796430,507550,-452341
2016-08-21,13.384,13.75,13.19,0.5600000000000005,-0.2400000000000002,13.652,14.04,13.4,0.6399999999999988,0.22999999999999865,13.152,13.5,13.01,0.4900000000000002,0.4900000000000002,13.382,13.84,13.19,0.6500000000000004,0.6500000000000004,1072227,1379026,628146,750880,-209984
2016-08-28,14.272,14.63,13.88,0.75,0.17999999999999972,14.554,14.91,14.2,0.7100000000000009,-0.16999999999999993,14.024000000000001,14.39,13.81,0.5800000000000001,0.02999999999999936,14.266,14.62,13.97,0.6499999999999986,-0.15000000000000036,893580,1165526,542419,623107,-539822
2016-09-04,14.4375,14.98,14.03,0.9500000000000011,0.9500000000000011,14.877500000000001,15.66,14.47,1.1899999999999995,1.1899999999999995,14.405,14.93,14.03,0.9000000000000004,0.9000000000000004,14.73,15.45,14.32,1.129999999999999,1.129999999999999,836057,1573535,519302,1054233,1018364
2016-09-11,15.276,15.58,14.66,0.9199999999999999,-0.14999999999999858,15.704,15.93,15.3,0.629999999999999,0.3099999999999987,14.894,15.19,14.56,0.629999999999999,0.17999999999999972,15.34,15.77,14.65,1.1199999999999992,0.33000000000000007,1430070,2330754,832629,1498125,1204035
2016-09-18,15.358,16.0,14.72,1.2799999999999994,-1.049999999999999,15.629999999999999,16.39,15.07,1.3200000000000003,-1.3200000000000003,14.934,15.63,14.43,1.200000000000001,-1.200000000000001,15.148,16.1,14.71,1.3900000000000006,-1.3900000000000006,933033,1411192,658158,753034,-753034
2016-09-25,14.204,14.74,13.65,1.0899999999999999,-1.0899999999999999,14.37,14.86,13.86,1.0,-1.0,13.718,14.02,13.37,0.6500000000000004,-0.6500000000000004,13.982,14.29,13.6,0.6899999999999995,-0.2900000000000009,892577,1183376,646341,537035,-537035
2016-10-02,14.11,14.59,13.65,0.9399999999999995,0.41000000000000014,14.304,14.65,13.81,0.8399999999999999,0.41000000000000014,13.826,14.15,13.4,0.75,0.5099999999999998,14.054,14.57,13.53,1.040000000000001,0.41999999999999993,589194,857377,480059,377318,375972
2016-10-09,14.568,14.91,14.35,0.5600000000000005,0.08999999999999986,14.82,15.1,14.53,0.5700000000000003,-0.41000000000000014,14.308,14.6,14.02,0.5800000000000001,0.040000000000000924,14.624,14.9,14.35,0.5500000000000007,-0.2699999999999996,528006,904010,306348,597662,-527020
2016-10-16,14.458,14.59,14.23,0.35999999999999943,-0.049999999999998934,14.788,15.17,14.59,0.5800000000000001,0.33000000000000007,14.292,14.4,14.23,0.16999999999999993,0.16000000000000014,14.574,15.15,14.31,0.8399999999999999,0.8399999999999999,411349,551511,347765,203746,93395
2016-10-23,14.636,15.19,13.46,1.7299999999999986,-1.7299999999999986,14.84,15.34,13.5,1.8399999999999999,-1.8399999999999999,14.156,14.87,13.01,1.8599999999999994,-1.700000000000001,14.34,15.06,13.23,1.83,-1.709999999999999,921577,1517132,407048,1110084,1040494
2016-10-30,13.06,13.65,12.52,1.1300000000000008,-0.6600000000000001,13.3,13.75,12.71,1.0399999999999991,-0.4800000000000004,12.722,13.19,12.03,1.1600000000000001,-0.5800000000000001,13.03,13.35,12.64,0.7099999999999991,-0.3699999999999992,927443,1333944,728922,605022,56252
2016-11-06,14.202,16.04,12.86,3.1799999999999997,2.700000000000001,15.13,16.93,13.14,3.789999999999999,2.8100000000000005,13.888,15.66,12.69,2.9700000000000006,2.41,14.702,16.01,12.79,3.2200000000000024,3.1000000000000014,1224744,2428990,464719,1964271,522824
2016-11-13,16.682,17.24,16.27,0.9699999999999989,0.9299999999999997,17.096,17.68,16.65,1.0300000000000011,0.8500000000000014,16.387999999999998,16.98,15.85,1.1300000000000008,1.0199999999999996,16.838,17.47,16.33,1.1400000000000006,1.1400000000000006,998600,1246847,776452,470395,-391902
2016-11-20,17.765,17.9,17.53,0.36999999999999744,-0.23000000000000043,18.0125,18.32,17.69,0.629999999999999,-0.259999999999998,17.575,17.74,17.36,0.379999999999999,-0.240000000000002,17.6875,17.95,17.56,0.39000000000000057,-0.07000000000000028,661022,958911,208625,750286,-750286
2016-11-27,17.102,17.56,16.71,0.8499999999999979,-0.29999999999999716,17.288,17.6,16.74,0.860000000000003,-0.05000000000000071,16.445999999999998,16.8,16.04,0.7600000000000016,-0.060000000000002274,16.75,17.3,16.16,1.1400000000000006,-0.05999999999999872,843756,1298555,456673,841882,-115331
2016-12-04,20.052,24.93,16.88,8.05,8.05,21.664,24.94,18.1,6.84,6.829999999999998,19.418,22.62,16.88,5.740000000000002,5.740000000000002,21.186,24.77,18.06,6.710000000000001,5.41,1714092,3125860,684819,2441041,960693
2016-12-11,22.512,24.19,20.82,3.370000000000001,-2.84,22.976,24.5,21.82,2.6799999999999997,-2.6799999999999997,21.596,22.95,20.63,2.3200000000000003,-1.8299999999999983,22.032,23.25,21.03,2.219999999999999,-1.9800000000000004,1492304,3110154,878811,2231343,2231343
2016-12-18,22.034,23.7,21.09,2.6099999999999994,2.6099999999999994,22.648,24.37,21.47,2.900000000000002,2.5400000000000027,21.744,23.22,20.89,2.3299999999999983,2.3299999999999983,22.34,23.79,21.38,2.41,2.41,933374,1988060,432479,1555581,43779
2016-12-25,24.1375,24.54,23.91,0.629999999999999,0.5700000000000003,24.6625,25.41,24.21,1.1999999999999993,1.1700000000000017,23.9375,24.39,23.59,0.8000000000000007,0.8000000000000007,24.4725,25.39,23.74,1.6500000000000021,1.6500000000000021,685745,843588,558765,284823,284823
2017-01-01,24.9825,25.84,24.23,1.6099999999999994,-1.6099999999999994,25.1825,25.91,24.23,1.6799999999999997,-1.6799999999999997,23.802500000000002,24.58,22.94,1.639999999999997,-0.9499999999999993,24.205,24.9,23.01,1.889999999999997,-1.8299999999999983,909747,1263793,678161,585632,-484888
2017-01-08,22.704,22.97,22.4,0.5700000000000003,0.14000000000000057,23.146,23.5,22.96,0.5399999999999991,0.17999999999999972,22.28,22.57,22.01,0.5599999999999987,0.379999999999999,22.618000000000002,22.96,22.12,0.8399999999999999,0.629999999999999,742734,1138012,467254,670758,-670758
2017-01-15,23.0325,23.29,22.73,0.5599999999999987,0.33999999999999986,23.552500000000002,23.92,23.34,0.5800000000000018,-0.5800000000000018,22.7425,22.83,22.69,0.13999999999999702,0.09999999999999787,23.142500000000002,23.28,22.85,0.4299999999999997,0.05000000000000071,547042,610520,421774,188746,-188746
2017-01-22,23.968,24.84,22.94,1.8999999999999986,1.5299999999999976,24.588,25.67,23.73,1.9400000000000013,0.7399999999999984,23.462,24.24,22.86,1.379999999999999,0.1999999999999993,23.918,24.76,23.03,1.7300000000000004,0.129999999999999,800123,1070972,596322,474650,157525
2017-01-29,22.384,23.15,21.85,1.2999999999999972,-1.2999999999999972,22.598,23.24,21.99,1.25,-1.009999999999998,21.692,22.12,21.27,0.8500000000000014,-0.46000000000000085,22.03,22.58,21.66,0.9199999999999982,-0.7099999999999973,922400,1568030,517601,1050429,-1050429
2017-02-05,21.734,22.03,21.25,0.7800000000000011,0.11999999999999744,22.114,22.45,21.91,0.5399999999999991,-0.46000000000000085,21.222,21.49,20.78,0.7099999999999973,-0.370000000000001,21.612,21.83,21.4,0.4299999999999997,0.00999999999999801,543089,648284,414166,234118,-162516
2017-02-12,22.098,23.43,21.18,2.25,1.8200000000000003,22.808,24.36,21.82,2.539999999999999,2.0299999999999976,21.728,23.14,21.05,2.09,1.870000000000001,22.418,23.74,21.4,2.34,2.34,993673,2178294,389613,1788681,852656
2017-02-19,23.13,24.0,22.38,1.620000000000001,-1.5,23.435000000000002,24.24,22.69,1.5499999999999972,-1.5499999999999972,22.5425,23.43,21.87,1.5599999999999987,-1.5599999999999987,22.915,23.82,22.2,1.620000000000001,-1.620000000000001,760199,1015873,544554,471319,-261896
2017-02-26,22.698,23.38,22.2,1.1799999999999997,0.25,23.352,24.14,22.44,1.6999999999999993,0.23000000000000043,22.29,23.17,21.64,1.5300000000000011,0.4800000000000004,22.676000000000002,23.57,22.15,1.4200000000000017,0.15000000000000213,955584,1661608,616193,1045415,80609
2017-03-05,21.492,22.17,21.06,1.110000000000003,-1.110000000000003,21.727999999999998,22.32,21.23,1.0899999999999999,-1.0899999999999999,20.984,21.46,20.44,1.0199999999999996,-1.0199999999999996,21.236,21.7,20.81,0.8900000000000006,-0.8900000000000006,529500,642955,434116,208839,52173
2017-03-12,20.758,21.21,20.27,0.9400000000000013,0.46000000000000085,21.157999999999998,21.49,20.7,0.7899999999999991,-0.029999999999997584,20.236,20.66,19.89,0.7699999999999996,-0.7199999999999989,20.66,21.07,20.16,0.9100000000000001,-0.8299999999999983,813590,1306292,447635,858657,858657
2017-03-19,19.87,20.69,19.47,1.2200000000000024,-0.7300000000000004,20.23,21.01,19.56,1.4500000000000028,-1.1799999999999997,19.454,20.11,19.16,0.9499999999999993,-0.9499999999999993,19.668,20.59,19.18,1.4100000000000001,-1.4100000000000001,563354,766424,458637,307787,-103460
2017-03-26,19.64,20.19,18.97,1.2200000000000024,0.9100000000000001,20.172,20.4,19.77,0.629999999999999,0.6000000000000014,19.402,19.8,18.88,0.9200000000000017,0.9100000000000001,19.854,20.25,19.45,0.8000000000000007,0.46999999999999886,692450,919080,474369,444711,253443
2017-04-02,19.22,19.96,17.89,2.0700000000000003,-2.0599999999999987,19.51,20.3,18.28,2.0199999999999996,-2.0199999999999996,18.516000000000002,19.64,17.59,2.0500000000000007,-1.9200000000000017,18.766000000000002,19.92,17.82,2.1000000000000014,-2.1000000000000014,948767,1335575,627783,707792,235628
2017-04-09,17.93,18.07,17.69,0.379999999999999,-0.21999999999999886,18.3475,18.52,18.14,0.379999999999999,-0.3099999999999987,17.6375,17.82,17.53,0.28999999999999915,-0.28999999999999915,17.880000000000003,18.13,17.67,0.4599999999999973,-0.4599999999999973,730909,1087978,507836,580142,137822
2017-04-16,18.24,18.62,17.72,0.9000000000000021,0.9000000000000021,18.746,19.55,18.18,1.370000000000001,1.370000000000001,18.009999999999998,18.62,17.59,1.0300000000000011,1.0300000000000011,18.526,19.33,18.06,1.2699999999999996,1.1499999999999986,666050,729757,583392,146365,39649
2017-04-23,20.458,22.13,19.57,2.5599999999999987,2.5599999999999987,21.206,22.62,20.3,2.3200000000000003,2.3200000000000003,20.138,21.5,19.42,2.0799999999999983,2.0799999999999983,20.804000000000002,21.96,19.69,2.2699999999999996,1.7300000000000004,1180757,2096458,739463,1356995,329759
2017-04-30,22.088,22.86,21.34,1.5199999999999996,-0.5700000000000003,22.599999999999998,23.2,21.89,1.3099999999999987,-1.1099999999999994,21.698,22.28,21.04,1.240000000000002,-0.8200000000000003,22.189999999999998,22.74,21.35,1.389999999999997,-0.8399999999999999,892682,1387016,673239,713777,-680915
2017-05-07,22.248,22.53,21.9,0.6300000000000026,0.40000000000000213,22.528,22.65,22.37,0.2799999999999976,0.029999999999997584,21.928,22.11,21.73,0.379999999999999,0.07000000000000028,22.227999999999998,22.39,21.95,0.4400000000000013,-0.33999999999999986,598044,957409,354921,602488,-199741
2017-05-14,21.426,22.4,20.72,1.6799999999999997,-1.1699999999999982,21.674,22.65,21.21,1.4399999999999977,-1.1999999999999993,20.966,21.59,20.6,0.9899999999999984,-0.5799999999999983,21.234,21.69,20.81,0.8800000000000026,-0.3500000000000014,522242,669422,447517,221905,-173682
2017-05-21,21.326,21.58,20.71,0.8699999999999974,-0.8000000000000007,21.642,22.0,21.0,1.0,-0.75,20.924,21.36,20.5,0.8599999999999994,-0.8599999999999994,21.148,21.59,20.73,0.8599999999999994,-0.7199999999999989,488408,564220,408628,155592,-61854
2017-05-28,20.32,20.5,20.02,0.4800000000000004,-0.120000000000001,20.560000000000002,20.71,20.47,0.240000000000002,-0.240000000000002,19.805,20.13,19.47,0.6600000000000001,-0.1999999999999993,20.247500000000002,20.46,19.96,0.5,-0.3500000000000014,475880,597027,381584,215443,-12893
2017-06-04,20.136,20.46,19.85,0.6099999999999994,0.38000000000000256,20.816,21.6,20.45,1.1500000000000021,1.1500000000000021,19.864,20.32,19.61,0.7100000000000009,0.5,20.426,21.37,19.83,1.5400000000000027,1.0300000000000011,583725,735513,450372,285141,285141
2017-06-11,20.916,21.6,20.04,1.5600000000000023,-1.5500000000000007,21.266,22.33,20.43,1.8999999999999986,-1.8299999999999983,20.296,21.37,19.55,1.8200000000000003,-1.5100000000000016,20.71,21.56,19.99,1.5700000000000003,-1.0999999999999979,686178,908124,556632,351492,-40445
2017-06-18,20.276,20.6,19.8,0.8000000000000007,-0.23999999999999844,20.676,21.18,20.23,0.9499999999999993,-0.28000000000000114,19.872,20.37,19.38,0.990000000000002,-0.13000000000000256,20.336,20.86,19.65,1.2100000000000009,0.019999999999999574,502613,686361,370723,315638,219426
2017-06-25,21.514,22.02,20.88,1.1400000000000006,1.1400000000000006,21.916,22.22,21.41,0.8099999999999987,0.6099999999999994,21.216,21.5,20.78,0.7199999999999989,0.509999999999998,21.584,21.81,21.28,0.5299999999999976,0.4800000000000004,428814,476928,351021,125907,125907
2017-07-02,21.6025,22.0,21.04,0.9600000000000009,-0.8500000000000014,21.985,22.39,21.68,0.7100000000000009,-0.7100000000000009,21.225,21.85,20.85,1.0,-1.0,21.5675,22.12,21.13,0.990000000000002,-0.490000000000002,408871,545668,246532,299136,86187
2017-07-09,22.242,22.75,21.55,1.1999999999999993,0.7799999999999976,22.702,22.94,22.42,0.5199999999999996,-0.16000000000000014,21.875999999999998,22.24,21.52,0.7199999999999989,0.6099999999999994,22.328,22.76,21.97,0.7900000000000027,-0.4800000000000004,482850,701266,251247,450019,-450019
2017-07-16,22.476,22.95,22.29,0.6600000000000001,0.1700000000000017,22.766,22.97,22.5,0.46999999999999886,-0.39000000000000057,22.138,22.26,21.98,0.28000000000000114,-0.21000000000000085,22.42,22.85,22.18,0.6700000000000017,-0.1999999999999993,471185,602125,400552,201573,3898
2017-07-23,21.614,22.34,19.69,2.6499999999999986,-2.5599999999999987,21.748,22.49,19.97,2.5199999999999996,-2.3800000000000026,20.842,22.04,19.01,3.0299999999999976,-3.009999999999998,21.014,22.25,19.21,3.039999999999999,-3.009999999999998,1156595,2303644,326973,1976671,1420526
2017-07-30,19.080000000000002,19.17,18.98,0.19000000000000128,-0.10000000000000142,19.344,19.71,19.2,0.5100000000000016,-0.0799999999999983,18.826,19.08,18.68,0.3999999999999986,0.030000000000001137,19.114,19.6,18.91,0.6900000000000013,0.030000000000001137,828594,1046244,662189,384055,-384055
2017-08-06,17.9,18.83,16.78,2.049999999999997,-2.049999999999997,18.166,19.07,17.42,1.6499999999999986,-1.6099999999999994,17.496,18.43,16.75,1.6799999999999997,-1.6799999999999997,17.632,18.44,17.06,1.3800000000000026,-1.2600000000000016,580519,675761,489350,186411,186411
2017-08-13,17.63,17.92,17.25,0.6700000000000017,0.1999999999999993,18.034,18.1,17.95,0.15000000000000213,0.10999999999999943,17.466,17.8,17.08,0.7200000000000024,0.25,17.792,17.92,17.5,0.4200000000000017,-0.030000000000001137,590738,759318,395005,364313,-364313
2017-08-20,18.428,19.01,17.83,1.1800000000000033,1.1800000000000033,19.05,20.45,18.17,2.2799999999999976,2.2799999999999976,18.22,18.84,17.6,1.2399999999999984,1.2399999999999984,18.784,19.96,17.87,2.09,2.09,571746,922615,408691,513924,513924
2017-08-27,20.836,21.68,20.15,1.5300000000000011,1.5300000000000011,21.844,23.05,20.91,2.1400000000000006,2.1400000000000006,20.688,21.47,20.05,1.4199999999999982,1.4199999999999982,21.572,22.68,20.87,1.8099999999999987,1.8099999999999987,714203,1131496,541628,589868,407920
2017-09-03,21.9625,22.47,21.53,0.9399999999999977,-0.16999999999999815,22.3725,22.72,21.91,0.8099999999999987,-0.14000000000000057,21.405,22.0,20.96,1.0399999999999991,1.0399999999999991,21.9,22.5,21.37,1.129999999999999,1.129999999999999,645750,790384,557834,232550,-213606
2017-09-10,22.888,23.14,22.7,0.4400000000000013,0.23000000000000043,23.221999999999998,23.39,22.9,0.490000000000002,0.33999999999999986,22.538,22.87,22.06,0.8100000000000023,0.8100000000000023,22.934,23.06,22.75,0.3099999999999987,0.3099999999999987,557927,663118,480913,182205,-121069
2017-09-17,23.794,24.2,23.11,1.0899999999999999,1.0899999999999999,24.266,24.7,23.55,1.1499999999999986,1.1499999999999986,23.6,24.16,22.96,1.1999999999999993,1.1999999999999993,24.058,24.52,23.34,1.1799999999999997,1.1799999999999997,468621,607461,378733,228728,-16132
2017-09-24,25.292,26.03,24.68,1.3500000000000014,1.3500000000000014,25.686,26.35,25.28,1.0700000000000003,1.0700000000000003,25.052,25.86,24.64,1.2199999999999989,1.1799999999999997,25.524,26.01,25.15,0.860000000000003,0.6699999999999982,580864,661898,435918,225980,-172781
2017-10-01,26.682,27.49,25.76,1.7299999999999969,1.2099999999999973,27.176,27.86,26.05,1.8099999999999987,1.5399999999999991,26.372,26.97,25.35,1.6199999999999974,1.6199999999999974,27.002,27.47,26.0,1.4699999999999989,1.4699999999999989,567461,711736,432827,278909,-66579
2017-10-08,27.8,28.09,27.45,0.6400000000000006,0.6099999999999994,28.158,28.45,27.89,0.5599999999999987,0.5599999999999987,27.434,27.61,27.25,0.35999999999999943,0.16999999999999815,27.89,28.15,27.64,0.509999999999998,0.509999999999998,457663,627154,337003,290151,-137319
