Date,GNKStock_Open_average,GNKStock_Open_max,GNKStock_Open_min,GNKStock_Open_volatility,GNKStock_Open_change,GNKStock_High_average,GNKStock_High_max,GNKStock_High_min,GNKStock_High_volatility,GNKStock_High_change,GNKStock_Low_average,GNKStock_Low_max,GNKStock_Low_min,GNKStock_Low_volatility,GNKStock_Low_change,GNKStock_Close_average,GNKStock_Close_max,GNKStock_Close_min,GNKStock_Close_volatility,GNKStock_Close_change,GNKStock_Volume_average,GNKStock_Volume_max,GNKStock_Volume_min,GNKStock_Volume_volatility,GNKStock_Volume_change
2016-01-03,14.24,15.5,12.1,3.4000000000000004,-3.0999999999999996,14.52,15.5,12.6,2.9000000000000004,-2.9000000000000004,13.218,14.5,11.7,2.8000000000000007,-2.6099999999999994,13.72,15.3,11.8,3.5,-2.3000000000000007,7811,12574,3808,8766,6472
2016-01-10,11.44,12.7,10.5,2.1999999999999993,-1.6999999999999993,11.918,12.7,11.4,1.299999999999999,-1.299999999999999,10.324,11.2,9.02,2.1799999999999997,-2.08,10.98,11.9,10.1,1.8000000000000007,-1.8000000000000007,13130,35242,3451,31791,31791
2016-01-17,10.875,11.9,9.6,2.3000000000000007,1.5,11.925,12.7,10.5,2.1999999999999993,2.1999999999999993,10.6625,11.6,9.55,2.049999999999999,1.5999999999999996,11.475,12.1,10.3,1.799999999999999,1.6999999999999993,5609,9406,3068,6338,212
2016-01-24,10.74,12.1,10.0,2.0999999999999996,-2.0999999999999996,11.068,12.9,10.3,2.5999999999999996,-2.5999999999999996,9.89,10.9,9.6,1.3000000000000007,-1.25,10.308,11.4,9.94,1.4600000000000009,-1.3000000000000007,9152,14147,5170,8977,-8113
2016-01-31,9.59,10.0,8.9,1.0999999999999996,-1.0999999999999996,9.69,10.1,9.1,1.0,-1.0,9.016,9.8,8.0,1.8000000000000007,-1.8000000000000007,9.192,9.9,8.5,1.4000000000000004,-1.4000000000000004,5809,10447,3894,6553,378
2016-02-07,6.14,8.0,5.0,3.0,-3.0,6.256,8.06,5.0,3.0600000000000005,-3.0600000000000005,5.362,6.74,4.52,2.2200000000000006,-2.2200000000000006,5.5600000000000005,7.3,4.71,2.59,-2.59,9904,20496,3123,17373,-2785
2016-02-14,5.2175,5.5,4.9,0.5999999999999996,0.5699999999999994,5.4625,5.69,5.1,0.5900000000000007,0.3700000000000001,4.9425,5.0,4.9,0.09999999999999964,0.0699999999999994,5.045,5.19,4.93,0.2600000000000007,0.08000000000000007,10425,22046,3171,18875,-64
2016-02-21,5.037999999999999,5.1,4.79,0.3099999999999996,0.3099999999999996,5.31,6.0,5.1,0.9000000000000004,0.75,4.936,5.09,4.79,0.2999999999999998,0.2999999999999998,5.258,6.0,5.0,1.0,0.9000000000000004,10299,19493,2295,17198,9748
2016-02-28,6.7459999999999996,7.5,6.1,1.4000000000000004,1.1000000000000005,7.538,8.7,6.69,2.009999999999999,1.1999999999999993,6.088,6.65,5.5,1.1500000000000004,0.8500000000000005,6.934,8.0,6.31,1.6900000000000004,0.9800000000000004,20394,56454,8215,48239,48239
2016-03-06,10.362,13.0,7.97,5.03,1.4699999999999998,12.676,17.4,9.68,7.719999999999999,-3.3200000000000003,9.138,11.0,7.97,3.0300000000000002,0.03000000000000025,10.318,12.2,8.39,3.8099999999999987,-3.8099999999999987,54715,116079,12565,103514,-77543
2016-03-13,8.354,9.12,7.5,1.6199999999999992,-1.6199999999999992,8.458,9.39,7.5,1.8900000000000006,-1.8900000000000006,7.4319999999999995,8.2,6.4,1.799999999999999,-1.799999999999999,7.794,8.75,7.0,1.75,-1.75,9623,16476,4461,12015,12015
2016-03-20,6.6,6.7,6.5,0.20000000000000018,0.0,6.8225,7.0,6.5,0.5,-0.5,6.2025,6.5,5.81,0.6900000000000004,-0.6900000000000004,6.4675,7.0,6.07,0.9299999999999997,-0.9299999999999997,7219,11963,4219,7744,7146
2016-03-27,6.1,6.42,5.7,0.7199999999999998,-0.1800000000000006,6.3,6.5,6.0,0.5,0.0,5.704,6.11,5.5,0.6100000000000003,-0.08999999999999986,6.0,6.4,5.7,0.7000000000000002,-0.08000000000000007,12922,25545,3736,21809,1217
2016-04-03,5.51,5.65,5.3,0.35000000000000053,-0.11000000000000032,5.818,6.09,5.6,0.4900000000000002,-0.2999999999999998,5.1979999999999995,5.3,5.1,0.20000000000000018,-0.05999999999999961,5.4799999999999995,5.6,5.26,0.33999999999999986,0.33999999999999986,34572,112470,4011,108459,78829
2016-04-10,6.024,6.4,5.7,0.7000000000000002,0.3700000000000001,6.43,6.9,6.15,0.75,0.6000000000000005,5.732,6.01,5.5,0.5099999999999998,0.3099999999999996,6.06,6.41,5.85,0.5600000000000005,0.41999999999999993,92916,145974,44878,101096,-48328
2016-04-17,6.958,7.2,6.59,0.6100000000000003,0.10000000000000053,7.32,7.5,7.1,0.40000000000000036,-0.40000000000000036,6.688,6.9,6.5,0.40000000000000036,0.009999999999999787,6.9239999999999995,7.1,6.8,0.2999999999999998,-0.2999999999999998,78431,150454,22839,127615,-70620
2016-04-24,7.884,10.8,6.7,4.1000000000000005,4.1000000000000005,9.278,12.0,7.4,4.6,4.6,7.416,9.3,6.7,2.6000000000000005,2.6000000000000005,8.2,10.3,7.0,3.3000000000000007,3.000000000000001,109095,320577,20535,300042,122139
2016-05-01,8.39,10.0,7.9,2.0999999999999996,-2.0999999999999996,8.752,10.0,8.19,1.8100000000000005,-1.8100000000000005,7.862,8.5,7.5,1.0,-1.0,7.926,8.5,7.7,0.7999999999999998,-0.7999999999999998,25553,59978,6194,53784,-29700
2016-05-08,6.28,7.7,5.6,2.1000000000000005,-2.1000000000000005,6.418,7.88,5.78,2.0999999999999996,-2.0999999999999996,5.582,6.5,4.9,1.5999999999999996,-1.5999999999999996,5.788,6.54,5.0,1.54,-1.54,52999,178700,15200,163500,151097
2016-05-15,5.1,5.25,4.9,0.34999999999999964,0.25,5.576,5.89,5.0,0.8899999999999997,0.5,4.902,5.1,4.8,0.2999999999999998,0.0,5.072,5.25,4.9,0.34999999999999964,0.009999999999999787,47920,101421,13218,88203,20292
2016-05-22,5.218,6.19,4.8,1.3900000000000006,0.9900000000000002,5.63,6.45,5.1,1.3500000000000005,1.0,4.87,5.7,4.5,1.2000000000000002,0.8500000000000005,5.418,6.19,4.9,1.29,0.9000000000000004,36789,94444,18886,75558,6393
2016-05-29,5.6,5.9,5.3,0.6000000000000005,-0.5,5.6850000000000005,5.9,5.5,0.40000000000000036,-0.40000000000000036,5.297499999999999,5.7,5.1,0.6000000000000005,-0.5600000000000005,5.48,5.74,5.28,0.45999999999999996,-0.45999999999999996,14691,25622,8060,17562,-2786
2016-06-05,5.424,6.32,4.8,1.5200000000000005,0.9199999999999999,5.892,7.2,5.4,1.7999999999999998,1.6000000000000005,5.02,5.5,4.6,0.9000000000000004,0.2999999999999998,5.38,5.9,5.1,0.8000000000000007,0.6000000000000005,30439,91953,11107,80846,77148
2016-06-12,5.59,6.0,5.2,0.7999999999999998,-0.7999999999999998,5.766,6.2,5.5,0.7000000000000002,-0.7000000000000002,5.26,5.5,5.0,0.5,-0.5,5.5600000000000005,5.9,5.3,0.6000000000000005,-0.40000000000000036,13469,29872,1787,28085,-6884
2016-06-19,5.6899999999999995,6.0,5.4,0.5999999999999996,0.40000000000000036,6.07,6.4,5.83,0.5700000000000003,0.08000000000000007,5.486,5.66,5.3,0.3600000000000003,0.23000000000000043,5.734,6.0,5.5,0.5,0.2699999999999996,18954,25146,14777,10369,-9723
2016-06-26,5.542,5.9,5.2,0.7000000000000002,-0.10000000000000053,6.07,7.34,5.57,1.7699999999999996,1.4399999999999995,5.29,5.7,5.15,0.5499999999999998,0.5499999999999998,5.712,6.82,5.15,1.67,1.67,12373,29564,3846,25718,22474
2016-07-03,5.56,6.1,5.05,1.0499999999999998,-1.0499999999999998,6.0075,6.44,5.6,0.8400000000000007,0.34000000000000075,5.2725,5.66,5.03,0.6299999999999999,-0.6299999999999999,5.53,5.86,5.3,0.5600000000000005,0.20000000000000018,66586,144157,22268,121889,85242
2016-07-10,6.474,6.72,6.09,0.6299999999999999,0.5300000000000002,6.798,7.22,6.39,0.8300000000000001,0.2400000000000002,6.262,6.67,5.81,0.8600000000000003,0.2400000000000002,6.42,6.77,6.02,0.75,0.03000000000000025,54818,92898,16294,76604,-50605
2016-07-17,6.304,7.1,5.96,1.1399999999999997,1.0899999999999999,6.788,7.49,6.26,1.2300000000000004,0.8999999999999995,6.2,6.68,5.96,0.7199999999999998,0.6799999999999997,6.474,7.05,6.0,1.0499999999999998,0.8799999999999999,83676,270820,15727,255093,6467
2016-07-24,6.248,6.93,5.99,0.9399999999999995,-0.9399999999999995,6.296,6.93,5.99,0.9399999999999995,-0.9399999999999995,5.976,6.11,5.8,0.3100000000000005,-0.3100000000000005,6.106,6.35,5.87,0.47999999999999954,-0.47999999999999954,32063,48352,18907,29445,-23772
2016-07-31,5.624,5.88,5.19,0.6899999999999995,-0.6899999999999995,5.866,6.37,5.37,1.0,-0.6699999999999999,5.422,5.64,5.11,0.5299999999999994,-0.4399999999999995,5.548,5.83,5.14,0.6900000000000004,-0.3600000000000003,46466,107276,18886,88390,-27467
2016-08-07,5.192,5.3,5.04,0.2599999999999998,-0.2599999999999998,5.232,5.3,5.07,0.22999999999999954,-0.22999999999999954,5.048,5.12,4.9,0.21999999999999975,-0.21999999999999975,5.0680000000000005,5.15,4.94,0.20999999999999996,-0.17999999999999972,23983,29502,18131,11371,3301
2016-08-14,4.38,4.9,3.94,0.9600000000000004,-0.79,4.464,5.03,4.16,0.8700000000000001,-0.8700000000000001,4.036,4.6,3.77,0.8299999999999996,-0.7799999999999998,4.1899999999999995,4.77,3.92,0.8499999999999996,-0.7199999999999998,45069,102362,8273,94089,-16941
2016-08-21,3.9779999999999998,4.17,3.85,0.31999999999999984,0.15000000000000036,4.406,5.45,3.97,1.48,1.4300000000000006,3.88,4.17,3.62,0.5499999999999998,0.5499999999999998,4.16,4.91,3.77,1.1400000000000001,1.1400000000000001,158154,678053,9595,668458,656187
2016-08-28,4.652,4.92,4.3,0.6200000000000001,-0.6200000000000001,4.778,5.16,4.35,0.8100000000000005,-0.8100000000000005,4.28,4.5,3.92,0.5800000000000001,-0.3799999999999999,4.462,4.7,4.17,0.5300000000000002,-0.39000000000000057,56537,118315,6269,112046,-77227
2016-09-04,4.615,4.97,4.3,0.6699999999999999,0.5099999999999998,4.8425,5.11,4.46,0.6500000000000004,0.5200000000000005,4.4325,4.68,4.23,0.4499999999999993,0.28999999999999915,4.6375,4.85,4.29,0.5599999999999996,0.46999999999999975,46053,57296,32955,24341,9448
2016-09-11,4.638,5.05,4.42,0.6299999999999999,-0.21999999999999975,4.908,5.32,4.59,0.7300000000000004,-0.4400000000000004,4.482,4.63,4.36,0.2699999999999996,-0.20999999999999996,4.652,4.96,4.52,0.4400000000000004,-0.33999999999999986,45314,75433,14991,60442,-13542
2016-09-18,4.9319999999999995,5.05,4.79,0.2599999999999998,0.20000000000000018,5.194,5.5,5.1,0.40000000000000036,0.009999999999999787,4.7940000000000005,4.9,4.7,0.20000000000000018,0.11000000000000032,4.872,5.0,4.7,0.2999999999999998,-0.05999999999999961,71501,142805,21643,121162,-46076
2016-09-25,4.7299999999999995,4.92,4.58,0.33999999999999986,-0.33999999999999986,4.8919999999999995,5.02,4.67,0.34999999999999964,-0.07000000000000028,4.492,4.73,4.25,0.4800000000000004,-0.21000000000000085,4.642,4.8,4.5,0.2999999999999998,-0.15000000000000036,48514,84887,17761,67126,67126
2016-10-02,4.876,6.0,4.44,1.5599999999999996,1.37,5.706,8.25,4.57,3.6799999999999997,1.8200000000000003,4.712,5.88,4.17,1.71,1.4299999999999997,5.17,6.48,4.36,2.12,1.5399999999999991,1542083,6988982,13662,6975320,600659
2016-10-09,5.404,5.77,5.05,0.7199999999999998,-0.4499999999999993,5.596,5.9,5.4,0.5,-0.5,5.244,5.43,5.0,0.4299999999999997,-0.17999999999999972,5.43,5.59,5.31,0.28000000000000025,-0.22999999999999954,74843,231940,28005,203935,-196774
2016-10-16,5.406,5.5,5.35,0.15000000000000036,0.15000000000000036,5.55,5.6,5.5,0.09999999999999964,0.009999999999999787,5.31,5.38,5.21,0.16999999999999993,-0.040000000000000036,5.388,5.47,5.26,0.20999999999999996,0.02999999999999936,74337,116652,43480,73172,57139
2016-10-23,5.944,6.4,5.52,0.8800000000000008,0.8800000000000008,6.382000000000001,6.69,5.94,0.75,0.3600000000000003,5.85,6.17,5.52,0.6500000000000004,0.6500000000000004,6.0280000000000005,6.47,5.65,0.8199999999999994,0.54,112982,168122,49688,118434,-52209
2016-10-30,5.998,6.54,5.55,0.9900000000000002,-0.96,6.194,6.75,5.77,0.9800000000000004,-0.9800000000000004,5.718,6.23,5.46,0.7700000000000005,-0.7400000000000002,5.834,6.54,5.52,1.0200000000000005,-0.9900000000000002,88422,142379,53690,88689,-45245
2016-11-06,5.924,7.25,5.45,1.7999999999999998,1.7999999999999998,6.418,7.5,5.56,1.9400000000000004,1.6900000000000004,5.712,6.53,5.34,1.1900000000000004,1.12,6.17,6.95,5.56,1.3900000000000006,1.37,146242,248462,34278,214184,94751
2016-11-13,9.502,11.75,6.88,4.87,1.7600000000000007,11.192,14.75,8.39,6.359999999999999,1.2199999999999989,8.533999999999999,11.0,6.81,4.19,1.490000000000001,9.594,11.55,8.25,3.3000000000000007,0.8800000000000008,918561,1604225,233444,1370781,-397945
2016-11-20,8.54,9.0,8.19,0.8100000000000005,-0.7799999999999994,8.875,9.13,8.4,0.7300000000000004,-0.7300000000000004,8.055,8.38,7.9,0.4800000000000004,-0.4800000000000004,8.4075,9.01,7.96,1.0499999999999998,-1.0499999999999998,89499,134388,30730,103658,-103658
2016-11-27,8.556,9.09,8.01,1.08,0.6699999999999999,9.01,9.19,8.62,0.5700000000000003,0.39000000000000057,8.322,8.68,8.01,0.6699999999999999,0.1899999999999995,8.63,8.97,8.18,0.7900000000000009,0.22000000000000064,69677,99346,40585,58761,-40469
2016-12-04,7.848,8.32,7.26,1.0600000000000005,-1.0600000000000005,7.962,8.4,7.28,1.12,-1.12,7.338,7.71,6.37,1.3399999999999999,-1.3399999999999999,7.632,7.99,7.17,0.8200000000000003,-0.8200000000000003,113988,258954,49608,209346,158170
2016-12-11,7.332,8.89,6.82,2.0700000000000003,1.8900000000000006,8.052,9.44,6.98,2.459999999999999,1.8500000000000005,6.96,7.62,6.71,0.9100000000000001,0.7199999999999998,7.648,9.15,6.76,2.3900000000000006,1.2799999999999994,106647,229819,36570,193249,109563
