Date,NSPR_stock_Open_average,NSPR_stock_Open_max,NSPR_stock_Open_min,NSPR_stock_Open_volatility,NSPR_stock_Open_change,NSPR_stock_High_average,NSPR_stock_High_max,NSPR_stock_High_min,NSPR_stock_High_volatility,NSPR_stock_High_change,NSPR_stock_Low_average,NSPR_stock_Low_max,NSPR_stock_Low_min,NSPR_stock_Low_volatility,NSPR_stock_Low_change,NSPR_stock_Close_average,NSPR_stock_Close_max,NSPR_stock_Close_min,NSPR_stock_Close_volatility,NSPR_stock_Close_change,NSPR_stock_Volume_average,NSPR_stock_Volume_max,NSPR_stock_Volume_min,NSPR_stock_Volume_volatility,NSPR_stock_Volume_change
2016-07-10,170.975,180.688,161.875,18.812999999999988,-17.5,178.08,188.125,166.863,21.262,-12.512,159.3724,168.175,151.375,16.80000000000001,-6.125,164.1496,170.012,157.412,12.599999999999994,-8.837999999999994,224,501,72,429,107
2016-07-17,165.42759999999998,180.688,157.588,23.099999999999994,18.900999999999982,178.35999999999999,214.287,164.5,49.787000000000006,49.787000000000006,157.9026,175.0,149.8,25.19999999999999,25.19999999999999,165.6026,192.588,157.85,34.738,34.738,314,806,49,757,757
2016-07-24,171.92,191.625,164.938,26.687000000000012,-26.687000000000012,173.2848,192.412,164.938,27.474000000000018,-27.474000000000018,158.4098,160.475,157.5,2.9749999999999943,-2.9749999999999943,162.26,165.287,158.375,6.912000000000006,-6.912000000000006,139,279,55,224,-127
2016-07-31,167.5274,182.875,159.25,23.625,-15.488,175.4374,196.875,162.312,34.56299999999999,14.0,161.63,167.125,157.412,9.712999999999994,4.375,165.1126,175.875,158.988,16.887,13.125,313,821,90,731,472
2016-08-07,160.055,176.575,142.45,34.125,-34.125,162.575,176.575,142.45,34.125,-34.125,148.26,167.125,132.125,35.0,-33.07499999999999,151.2702,169.75,135.713,34.037000000000006,-29.92500000000001,135,211,81,130,-69
2016-08-14,141.575,152.25,135.625,16.625,0.0,147.7874,157.15,140.0,17.150000000000006,-5.162000000000006,136.16740000000001,140.0,132.562,7.437999999999988,-7.437999999999988,140.6648,150.5,134.225,16.275000000000006,-7.787000000000006,163,348,70,278,-109
2016-08-21,136.9198,148.662,126.875,21.787000000000006,-9.275000000000006,139.4224,148.662,126.875,21.787000000000006,-17.587999999999994,127.12,136.938,106.662,30.275999999999982,-29.488,131.4426,142.45,114.625,27.82499999999999,-27.82499999999999,143,284,66,218,158
2016-08-28,122.5,147.875,111.125,36.75,2.625,133.6824,148.75,120.75,28.0,6.212999999999994,114.765,122.5,107.713,14.787000000000006,8.399000000000015,120.2252,125.3,116.463,8.837000000000003,3.062000000000012,253,511,75,436,-107
2016-09-04,119.328,123.81200000000001,113.75,10.062000000000012,-5.25,121.66875,126.525,117.338,9.187000000000012,-5.774000000000015,110.8845,113.31200000000001,109.375,3.937000000000012,0.17499999999999716,114.23125,121.18799999999999,110.6,10.587999999999994,-10.587999999999994,95,127,50,77,-77
2016-09-11,100.3802,108.5,89.25,19.25,-19.25,108.5,116.98700000000001,100.625,16.36200000000001,-16.36200000000001,98.2102,104.213,89.25,14.962999999999994,-14.962999999999994,100.1176,105.875,96.25,9.625,-9.625,75,130,43,87,23
2016-09-18,98.5426,102.375,91.875,10.5,-4.375,102.7598,109.725,92.662,17.062999999999988,-11.375,90.895,97.213,86.975,10.238,-4.025000000000006,95.2876,102.375,87.93799999999999,14.437000000000012,-12.25,73,105,36,69,56
2016-09-25,83.12480000000001,87.5,71.75,15.75,-15.75,85.8722,91.61200000000001,72.625,18.98700000000001,-18.98700000000001,76.6674,83.125,63.875,19.25,-18.375,79.16980000000001,87.06200000000001,70.0,17.062000000000012,-17.062000000000012,149,256,63,193,134
2016-10-02,72.5376,78.75,67.375,11.375,4.813000000000002,76.3,79.625,72.188,7.436999999999998,-7.436999999999998,67.515,70.875,66.062,4.813000000000002,-0.875,72.0826,77.438,69.91199999999999,7.5260000000000105,-7.5260000000000105,140,187,83,104,32
2016-10-09,91.84,110.6,62.65,47.949999999999996,47.949999999999996,111.02,135.45,85.75,49.69999999999999,24.849999999999994,81.48,99.75,62.65,37.1,20.65,97.51,113.05,78.75,34.3,14.0,5553,20157,696,19461,2951
2016-10-16,77.98,92.4,69.65,22.75,-22.75,78.19,92.4,69.65,22.75,-22.75,67.9,77.0,53.55,23.450000000000003,-23.450000000000003,72.52,80.5,63.0,17.5,-17.5,502,1103,194,909,-717
2016-10-23,63.28,68.25,59.15,9.100000000000001,-3.1499999999999986,65.73,69.65,60.9,8.750000000000007,-4.199999999999996,58.66,61.6,53.55,8.050000000000004,-5.600000000000001,60.62,65.1,53.9,11.199999999999996,-11.199999999999996,228,424,107,317,108
2016-10-30,81.13,107.8,55.3,52.5,24.5,101.78,153.65,55.65,98.0,24.15,68.74000000000001,94.5,49.35,45.15,20.300000000000004,86.66,117.25,50.05,67.2,25.200000000000003,5837,23785,385,23400,349
2016-11-06,76.02,87.5,70.0,17.5,13.299999999999997,83.65,95.9,71.75,24.150000000000006,21.0,70.98,81.2,62.3,18.900000000000006,18.900000000000006,78.47,87.5,70.0,17.5,14.349999999999994,675,1295,277,1018,345
2016-11-13,83.09,101.5,70.0,31.5,-18.549999999999997,91.07000000000001,101.5,84.0,17.5,-11.549999999999997,76.44,84.35,70.0,14.349999999999994,-5.25,85.75,88.2,82.25,5.950000000000003,-0.3500000000000085,657,1031,133,898,-898
2016-11-20,102.4625,125.65,87.85,37.80000000000001,15.400000000000006,115.85,126.0,108.5,17.5,-8.400000000000006,91.9625,97.3,87.85,9.450000000000003,6.650000000000006,104.3,110.6,93.1,17.5,13.650000000000006,1665,2831,535,2296,-966
2016-11-27,97.79,104.65,88.2,16.450000000000003,-6.650000000000006,104.44,115.15,98.7,16.450000000000003,-3.5,91.84,100.1,88.2,11.899999999999991,-8.399999999999991,96.32,101.5,89.6,11.900000000000006,-7.0,611,1346,293,1053,-35
2016-12-04,100.94,108.15,94.85,13.300000000000011,5.6000000000000085,106.96000000000001,115.15,97.3,17.85000000000001,12.25,96.11,100.45,89.95,10.5,10.5,105.63,113.75,96.95,16.799999999999997,10.849999999999994,529,1468,72,1396,214
2016-12-11,104.86,108.5,97.65,10.849999999999994,-9.099999999999994,109.76,122.5,99.75,22.75,-22.75,98.07,102.55,91.0,11.549999999999997,-11.549999999999997,103.11,108.85,99.75,9.099999999999994,-9.099999999999994,248,554,66,488,-332
2016-12-18,95.55,104.3,88.9,15.399999999999991,-12.25,97.65,104.3,93.45,10.849999999999994,-7.700000000000003,90.16,95.55,87.5,8.049999999999997,-6.6499999999999915,93.31,96.25,91.35,4.900000000000006,-3.8499999999999943,211,696,25,671,-88
2016-12-25,86.1,92.05,80.5,11.549999999999997,-9.099999999999994,89.8625,92.05,87.5,4.549999999999997,-3.5,83.2125,87.5,80.5,7.0,-7.0,85.225,88.2,80.85,7.3500000000000085,-0.7000000000000028,184,297,74,223,-28
2017-01-01,87.2375,88.2,85.05,3.1500000000000057,-0.7000000000000028,88.2,88.9,87.5,1.4000000000000057,0.7000000000000028,82.6875,85.05,80.15,4.8999999999999915,4.8999999999999915,86.5375,87.85,84.7,3.1499999999999915,3.1499999999999915,89,133,60,73,-26
2017-01-08,103.67,119.35,85.75,33.599999999999994,10.849999999999994,114.87,138.25,105.7,32.55,4.549999999999997,96.17999999999999,106.75,85.75,21.0,4.549999999999997,101.71,111.3,91.35,19.950000000000003,-5.25,2822,9373,473,8900,1334
2017-01-15,91.875,94.5,88.2,6.299999999999997,2.450000000000003,96.6,99.75,93.45,6.299999999999997,5.25,87.4125,88.9,85.05,3.8500000000000085,-0.7000000000000028,93.625,97.3,90.65,6.6499999999999915,1.3999999999999915,499,990,260,730,724
2017-01-22,88.9,89.95,86.45,3.5,-3.5,93.03,100.1,86.45,13.649999999999991,-13.649999999999991,85.89,89.25,81.2,8.049999999999997,-8.049999999999997,88.62,94.5,82.25,12.25,-10.150000000000006,294,701,81,620,-589
2017-01-29,78.47,81.9,75.6,6.300000000000011,-4.900000000000006,81.2,88.2,76.3,11.900000000000006,-4.549999999999997,75.74,81.2,70.35,10.850000000000009,-7.0,78.82,82.6,76.3,6.299999999999997,-4.8999999999999915,143,291,28,263,23
2017-02-05,79.10000000000001,81.9,74.2,7.700000000000003,0.0,82.25,87.5,78.75,8.75,0.0,75.32000000000001,77.0,74.2,2.799999999999997,2.799999999999997,78.67999999999999,80.15,75.6,4.550000000000011,1.0500000000000114,180,365,108,257,17
2017-02-12,83.72,88.55,80.15,8.399999999999991,-1.75,87.99,97.3,82.6,14.700000000000003,1.4000000000000057,79.17,82.25,76.3,5.950000000000003,0.7000000000000028,83.02,93.45,77.0,16.450000000000003,-3.5,418,1027,171,856,-307
2017-02-19,74.4625,79.45,70.0,9.450000000000003,-4.549999999999997,76.65,79.45,74.9,4.549999999999997,-4.549999999999997,69.125,74.2,66.5,7.700000000000003,-7.700000000000003,71.925,74.9,68.95,5.950000000000003,-5.599999999999994,205,303,126,177,-137
2017-02-26,885.5,4112.5,68.6,4043.9,4043.9,936.11,4322.5,79.45,4243.05,4243.05,880.53,4095.0,68.6,4026.4,4026.4,912.73,4235.0,72.8,4162.2,4162.2,726,1824,3,1821,-638
2017-03-05,3419.5,4462.5,2187.5,2275.0,-1960.0,3556.0,4690.0,2257.5,2432.5,-2432.5,3094.0,4025.0,2047.5,1977.5,-1977.5,3216.5,4375.0,2047.5,2327.5,-2327.5,31,82,4,78,35
2017-03-12,1872.5,2135.0,1662.5,472.5,-472.5,1925.0,2152.5,1662.5,490.0,-245.0,1687.385,2065.0,1489.6,575.4000000000001,-402.67499999999995,1736.035,2065.0,1610.0,455.0,-385.0,21,39,11,28,28
2017-03-19,1741.25,1855.0,1575.0,280.0,-166.25,1809.5,1872.5,1662.5,210.0,-122.5,1586.06,1645.0,1525.3,119.70000000000005,-49.700000000000045,1698.375,1855.0,1618.75,236.25,-96.25,48,86,20,66,23
2017-03-26,1697.465,1802.5,1610.0,192.5,192.5,1736.875,1837.5,1645.0,192.5,157.5,1631.7,1645.0,1610.0,35.0,35.0,1699.95,1767.5,1631.0,136.5,101.5,28,50,9,41,41
2017-04-02,1571.5,1750.0,1312.5,437.5,-437.5,1578.5,1750.0,1347.5,402.5,-402.5,1412.04,1597.05,1155.0,442.04999999999995,-442.04999999999995,1454.25,1680.0,1225.0,455.0,-455.0,31,43,19,24,0
2017-04-09,1216.25,1260.0,1155.0,105.0,35.0,1246.875,1277.5,1225.0,52.5,35.0,1126.43125,1170.925,1055.25,115.67499999999995,-28.875,1175.5625,1235.5,1137.5,98.0,-15.75,12,20,9,11,0
2017-04-16,1197.42,1330.0,1122.1,207.9000000000001,-50.40000000000009,1226.75,1330.0,1150.625,179.375,-109.375,1160.495,1225.175,1105.3,119.875,-67.20000000000005,1185.31,1260.0,1124.375,135.625,-135.625,6,12,1,11,-7
2017-04-23,1184.68,1242.5,1122.975,119.52500000000009,87.5,1228.01,1277.5,1155.0,122.5,122.5,1136.24,1191.75,1104.6,87.15000000000009,52.15000000000009,1175.685,1216.425,1134.0,82.42499999999995,22.75,13,26,4,22,22
2017-04-30,1170.96,1212.75,1137.5,75.25,-57.75,1250.095,1424.5,1155.0,269.5,-269.5,1114.75,1155.175,1070.65,84.52499999999986,-49.0,1151.15,1177.75,1120.0,57.75,-43.75,56,185,6,179,-179
2017-05-07,1123.5,1137.5,1102.5,35.0,0.0,1141.42,1207.5,1104.6,102.90000000000009,-87.5,1059.135,1102.5,962.5,140.0,-140.0,1076.46,1102.85,1015.0,87.84999999999991,-87.84999999999991,8,22,3,19,18
2017-05-14,984.48,1001.525,953.75,47.77499999999998,-17.5,1019.305,1102.5,971.25,131.25,-43.75,953.785,980.175,945.0,35.174999999999955,3.5,985.775,1032.325,962.5,69.82500000000005,-29.049999999999955,20,66,4,62,-62
2017-05-21,966.14,980.0,945.0,35.0,8.049999999999955,976.745,988.75,961.975,26.774999999999977,7.0,945.7,966.0,924.0,42.0,-42.0,964.145,988.75,924.0,64.75,-42.0,11,40,1,39,37
2017-05-28,967.53125,1137.5,895.125,242.375,-242.375,986.5625,1137.5,910.0,227.5,-227.5,919.625,980.0,892.5,87.5,-87.5,932.4,980.0,892.5,87.5,-87.5,20,48,3,45,-45
2017-06-04,914.48,962.5,881.125,81.375,43.22500000000002,945.14,1006.25,892.325,113.92499999999995,78.57500000000005,899.255,962.5,876.575,85.92499999999995,78.75,926.275,992.6,889.7,102.89999999999998,71.75,4,6,2,4,-2
2017-06-11,964.95,980.0,939.75,40.25,-17.5,992.25,1015.0,980.0,35.0,8.75,938.84,945.0,931.35,13.649999999999977,13.649999999999977,965.965,997.5,945.0,52.5,-34.825000000000045,4,8,2,6,6
2017-06-18,934.675,980.0,892.675,87.32500000000005,-87.32500000000005,939.96,980.0,908.25,71.75,-71.75,900.025,930.125,883.75,46.375,-37.625,905.17,945.175,883.75,61.424999999999955,-42.174999999999955,2,6,1,5,0
2017-06-25,928.69,945.0,875.0,70.0,69.82500000000005,989.835,1172.5,927.675,244.82500000000005,244.82500000000005,901.04,944.825,875.0,69.82500000000005,69.82500000000005,963.97,1172.5,892.5,280.0,245.0,28,85,3,82,80
2017-07-02,1079.53125,1260.0,997.5,262.5,-210.0,1133.125,1260.0,1050.0,210.0,-210.0,971.95,1015.175,927.5,87.67499999999995,-87.67499999999995,1009.79375,1020.25,997.5,22.75,-17.674999999999955,41,112,14,98,-92
2017-07-09,885.325,945.0,787.5,157.5,-157.5,916.65,997.5,805.175,192.32500000000005,-192.32500000000005,826.84,892.5,752.5,140.0,-105.17499999999995,852.11,945.0,771.75,173.25,-150.32500000000005,23,47,8,39,0
2017-07-16,811.65,840.0,778.75,61.25,-7.0,856.87,934.5,822.5,112.0,24.5,791.035,805.525,770.175,35.35000000000002,17.5,813.82,840.0,787.5,52.5,8.399999999999977,14,52,2,50,1
2017-07-23,837.76,874.65,808.5,66.14999999999998,13.825000000000045,854.595,874.65,822.5,52.14999999999998,-17.5,799.4,808.5,787.675,20.825000000000045,17.325000000000045,830.97,857.5,812.0,45.5,-28.0,6,9,4,5,1
2017-07-30,781.9,812.0,752.5,59.5,-42.0,824.53,852.075,805.0,47.075000000000045,-14.0,758.625,796.25,717.5,78.75,-39.375,790.265,834.75,763.0,71.75,-8.924999999999955,10,16,4,12,8
2017-08-06,801.5,840.0,770.0,70.0,17.5,816.55,854.0,770.0,84.0,-43.75,754.215,822.325,682.5,139.82500000000005,-87.5,769.965,831.25,699.825,131.42499999999995,-131.42499999999995,13,44,3,41,6
2017-08-13,682.92,734.65,597.1,137.54999999999995,-31.5,715.19,734.65,682.5,52.14999999999998,-17.149999999999977,642.53,665.0,597.1,67.89999999999998,-9.450000000000045,681.6932,700.0,656.425,43.575000000000045,-8.924999999999955,10,29,2,27,5
2017-08-20,601.65,647.5,525.0,122.5,-19.25,615.65,682.5,551.25,131.25,-54.25,554.785,603.925,525.0,78.92499999999995,-43.924999999999955,570.8884,630.192,542.5,87.69200000000001,-70.19200000000001,13,22,7,15,5
2017-08-27,569.8,595.0,542.5,52.5,-29.75,596.75,647.5,551.25,96.25,0.0,544.95,565.25,526.75,38.5,5.25,565.81,595.0,527.625,67.375,17.5,15,60,1,59,5
2017-09-03,581.875,612.5,560.0,52.5,-52.5,593.25,647.5,560.0,87.5,-87.5,545.125,560.0,527.625,32.375,-15.75,558.73125,568.75,552.475,16.274999999999977,-7.524999999999977,8,10,3,7,-7
2017-09-10,607.565,691.25,535.5,155.75,96.42499999999995,666.015,805.0,568.575,236.42499999999995,110.42499999999995,574.35,612.675,535.5,77.17499999999995,43.924999999999955,616.0,682.5,560.0,122.5,35.0,28,50,3,47,32
2017-09-17,608.72,647.5,577.5,70.0,52.5,635.8100000000001,680.75,609.35,71.39999999999998,51.799999999999955,579.845,612.5,560.0,52.5,26.075000000000045,594.825,630.0,561.75,68.25,43.049999999999955,11,18,4,14,7
2017-09-24,641.97,735.0,600.25,134.75,134.75,690.9,817.25,626.15,191.10000000000002,119.0,620.13,671.65,595.0,76.64999999999998,71.39999999999998,663.215,787.325,602.0,185.32500000000005,99.75,39,134,3,131,39
2017-10-01,660.485,717.5,630.0,87.5,-56.0,702.975,770.0,659.05,110.95000000000005,52.5,614.005,638.75,586.425,52.325000000000045,13.649999999999977,662.305,711.025,614.25,96.77499999999998,46.02499999999998,25,52,16,36,35
2017-10-08,801.325,891.625,735.0,156.625,54.25,916.23,1015.0,808.5,206.5,-200.02499999999998,741.16,757.75,725.725,32.02499999999998,26.774999999999977,795.34,875.0,735.875,139.125,-119.52499999999998,91,229,7,222,-222
2017-10-15,713.475,822.5,665.0,157.5,-140.0,740.495,822.5,675.5,147.0,-66.14999999999998,673.785,700.0,656.425,43.575000000000045,-17.5,690.655,721.0,665.7,55.299999999999955,-38.5,22,40,9,31,-5
2017-10-22,758.135,857.675,656.25,201.42499999999995,140.0,796.915,875.0,682.5,192.5,140.0,684.775,720.3,647.325,72.97499999999991,52.674999999999955,721.42,778.75,662.725,116.02499999999998,37.27499999999998,41,84,6,78,31
2017-10-29,711.48,734.825,682.5,52.325000000000045,-5.4249999999999545,724.64,753.725,708.575,45.14999999999998,-45.14999999999998,675.045,700.0,647.5,52.5,-33.25,700.91,734.825,674.1,60.72500000000002,-60.72500000000002,11,20,1,19,-18
2017-11-05,706.125,787.5,665.0,122.5,-17.5,726.39,808.5,691.25,117.25,6.649999999999977,658.735,682.5,612.5,70.0,-29.575000000000045,683.025,717.5,646.625,70.875,14.0,15,35,1,34,7
2017-11-12,768.145,925.575,691.25,234.32500000000005,91.875,830.34,925.575,752.5,173.07500000000005,56.875,721.84,771.925,682.5,89.42499999999995,56.0,769.615,862.75,697.2,165.54999999999995,43.75,61,202,4,198,-22
2017-11-19,751.275,775.6,726.6,49.0,-7.7000000000000455,774.375,805.0,749.0,56.0,-7.7000000000000455,723.0125,735.0,717.5,17.5,-17.5,738.63125,743.75,735.0,8.75,5.774999999999977,8,17,2,15,-10
2017-11-26,521.5,717.5,262.5,455.0,-455.0,532.21,736.05,262.5,473.54999999999995,-473.54999999999995,422.87,682.5,238.525,443.975,-443.975,437.5,684.25,245.0,439.25,-438.375,300,597,17,580,580
2017-12-03,258.16,287.0,239.05,47.94999999999999,-23.44999999999999,275.485,316.75,245.0,71.75,-42.0,234.325,251.125,220.5,30.625,-23.625,252.7036,285.95,224.0,61.94999999999999,-53.89999999999998,750,1150,317,833,-460
2017-12-10,240.52,252.175,229.25,22.92500000000001,19.42500000000001,253.715,273.0,236.25,36.75,18.375,231.07,241.675,222.25,19.42500000000001,13.824999999999989,238.35,253.75,228.725,25.025000000000006,11.025000000000006,303,491,190,301,-40
2017-12-17,233.975,243.25,227.5,15.75,-0.875,238.455,245.0,233.625,11.375,-11.199999999999989,225.575,229.6,222.775,6.824999999999989,-3.5,230.342,238.018,226.625,11.393,-11.393,150,341,42,299,-299
2017-12-24,223.7375,232.575,215.425,17.149999999999977,9.449999999999989,229.6,236.25,223.825,12.425000000000011,6.824999999999989,215.38125,219.625,212.1,7.525000000000006,5.25,222.42075,229.058,217.175,11.882999999999981,5.949999999999989,100,179,61,118,-20
2017-12-31,237.125,246.75,218.75,28.0,22.75,240.625,253.75,225.75,28.0,15.75,223.7375,227.675,214.55,13.125,11.549999999999983,229.5125,236.075,220.325,15.75,10.5,179,400,48,352,-88
