Date,ROG_stock_Open_average,ROG_stock_Open_max,ROG_stock_Open_min,ROG_stock_Open_volatility,ROG_stock_Open_change,ROG_stock_High_average,ROG_stock_High_max,ROG_stock_High_min,ROG_stock_High_volatility,ROG_stock_High_change,ROG_stock_Low_average,ROG_stock_Low_max,ROG_stock_Low_min,ROG_stock_Low_volatility,ROG_stock_Low_change,ROG_stock_Close_average,ROG_stock_Close_max,ROG_stock_Close_min,ROG_stock_Close_volatility,ROG_stock_Close_change,ROG_stock_Volume_average,ROG_stock_Volume_max,ROG_stock_Volume_min,ROG_stock_Volume_volatility,ROG_stock_Volume_change
2016-01-03,46.492,50.86,44.01,6.850000000000001,-6.519999999999996,47.284,50.86,44.99,5.869999999999997,-5.869999999999997,44.89,47.87,43.46,4.409999999999997,-4.409999999999997,45.248,48.14,44.02,4.119999999999997,-3.8800000000000026,189442,226588,169675,56913,-7260
2016-01-10,43.53,44.45,42.88,1.5700000000000003,-1.5700000000000003,44.418,45.02,44.09,0.9299999999999997,0.4299999999999997,42.384,42.88,41.92,0.9600000000000009,0.4100000000000037,43.662,44.97,42.76,2.210000000000001,2.210000000000001,209347,302714,125267,177447,108656
2016-01-17,44.8875,45.41,43.83,1.5799999999999983,0.05999999999999517,45.8675,46.41,45.35,1.0599999999999952,1.0599999999999952,44.03,45.24,43.4,1.8400000000000034,1.7600000000000051,45.0075,46.36,44.24,2.1199999999999974,2.1199999999999974,188514,272694,95588,177106,-104745
2016-01-24,44.992,46.05,44.5,1.5499999999999972,-1.5499999999999972,45.862,47.47,44.59,2.8799999999999955,1.1599999999999966,44.058,44.5,43.64,0.8599999999999994,0.1599999999999966,45.068,47.47,44.0,3.469999999999999,3.009999999999998,113469,168790,66931,101859,50062
2016-01-31,45.434,47.0,44.82,2.1799999999999997,-1.5200000000000031,45.962,47.0,45.13,1.8699999999999974,-1.3200000000000003,44.628,45.25,44.2,1.0499999999999972,-0.7199999999999989,45.046,45.61,44.54,1.0700000000000003,-0.9200000000000017,99792,132710,61529,71181,-44560
2016-02-07,44.262,44.39,44.16,0.23000000000000398,0.23000000000000398,45.112,45.68,44.93,0.75,-0.07000000000000028,43.924,44.34,43.53,0.8100000000000023,0.259999999999998,44.474000000000004,44.85,44.03,0.8200000000000003,-0.30000000000000426,86306,107705,74479,33226,-29468
2016-02-14,44.94,45.18,44.56,0.6199999999999974,0.3200000000000003,45.68,46.05,45.16,0.8900000000000006,0.21000000000000085,44.42,45.03,43.74,1.2899999999999991,0.5799999999999983,45.04,45.46,44.28,1.1799999999999997,0.3299999999999983,121880,192173,71153,121020,-26509
2016-02-21,49.730000000000004,51.5,45.77,5.729999999999997,5.729999999999997,50.827999999999996,52.48,46.51,5.969999999999999,5.460000000000001,49.077999999999996,51.26,44.69,6.57,6.57,50.288,51.5,45.5,6.0,6.0,245213,585239,78620,506619,27939
2016-02-28,54.082,55.88,51.63,4.25,4.25,55.232,56.59,53.73,2.8600000000000065,2.8600000000000065,53.644,55.13,51.63,3.5,3.5,54.95,56.07,53.42,2.6499999999999986,2.6499999999999986,126456,143684,104284,39400,-39388
2016-03-06,58.382,61.11,55.9,5.210000000000001,5.210000000000001,59.254,61.45,57.73,3.720000000000006,3.210000000000001,57.87,60.25,55.9,4.350000000000001,4.350000000000001,58.616,60.5,56.9,3.6000000000000014,2.469999999999999,133432,232794,87868,144926,-16932
2016-03-13,59.528,60.9,57.89,3.009999999999998,-0.0799999999999983,60.436,61.64,58.6,3.039999999999999,-0.6499999999999986,58.576,60.01,57.27,2.739999999999995,0.0899999999999963,59.604,61.09,58.19,2.9000000000000057,-0.6800000000000068,94202,112592,63663,48929,8645
2016-03-20,59.5,60.34,58.03,2.3100000000000023,-2.3100000000000023,60.275,60.97,59.56,1.4099999999999966,-1.4099999999999966,58.55,59.46,57.3,2.1600000000000037,-1.9299999999999997,59.485,60.25,58.22,2.030000000000001,-0.5700000000000003,114504,151496,68101,83395,83395
2016-03-27,59.668,60.72,58.76,1.9600000000000009,-0.3300000000000054,60.36,60.96,59.66,1.3000000000000043,-0.2600000000000051,58.948,59.81,58.28,1.5300000000000011,0.269999999999996,59.832,60.4,58.94,1.4600000000000009,0.6500000000000057,81693,111983,64347,47636,-18724
2016-04-03,58.516,59.57,57.77,1.7999999999999972,-1.7999999999999972,58.92,59.57,58.25,1.3200000000000003,-1.1099999999999994,57.614000000000004,58.49,56.74,1.75,-1.25,58.034,58.63,57.25,1.3800000000000026,-1.1099999999999994,67115,78894,55674,23220,-4098
2016-04-10,58.646,60.25,57.62,2.6300000000000026,1.730000000000004,59.769999999999996,60.65,58.79,1.8599999999999994,0.6599999999999966,58.222,59.29,57.58,1.7100000000000009,0.8100000000000023,58.916,60.37,57.74,2.6299999999999955,1.1199999999999974,88233,120076,43888,76188,-29769
2016-04-17,58.766,59.42,58.11,1.3100000000000023,-0.6300000000000026,59.550000000000004,59.81,59.2,0.6099999999999994,0.3399999999999963,58.39,59.13,57.77,1.3599999999999994,-0.6300000000000026,58.852,59.49,58.21,1.2800000000000011,-0.28999999999999915,94084,124529,67870,56659,-25412
2016-04-24,58.228,58.87,57.47,1.3999999999999986,-1.3799999999999955,59.138,59.88,58.63,1.25,-0.23999999999999488,57.402,58.15,56.97,1.1799999999999997,-0.28999999999999915,57.97,58.64,57.36,1.2800000000000011,-0.10999999999999943,91479,118667,62613,56054,39063
2016-05-01,61.608,64.22,57.37,6.850000000000001,5.080000000000005,63.254,66.65,58.66,7.990000000000009,4.550000000000004,60.794,62.29,57.01,5.280000000000001,5.07,61.992,63.81,58.66,5.150000000000006,4.550000000000004,239690,509912,89603,420309,-39380
2016-05-08,62.96,63.64,61.67,1.9699999999999989,-1.3099999999999952,63.386,63.95,62.19,1.7600000000000051,-1.4100000000000037,62.192,62.95,61.01,1.9400000000000048,-1.5600000000000023,62.628,63.79,61.35,2.4399999999999977,-1.769999999999996,82897,115437,56234,59203,-18676
2016-05-15,60.852,62.28,60.09,2.1899999999999977,-1.0900000000000034,62.188,62.85,61.21,1.6400000000000006,-0.3500000000000014,60.198,61.25,59.46,1.7899999999999991,-1.0900000000000034,61.182,62.55,59.9,2.6499999999999986,-0.09999999999999432,89252,156744,58125,98619,34875
2016-05-22,64.368,65.81,62.41,3.4000000000000057,3.4000000000000057,65.332,66.11,63.07,3.039999999999999,3.039999999999999,63.634,64.89,61.84,3.049999999999997,3.049999999999997,65.02,65.81,62.61,3.200000000000003,3.200000000000003,153964,207862,79282,128580,-52811
2016-05-29,66.5675,67.47,65.77,1.7000000000000028,0.8299999999999983,67.25,67.91,66.6,1.3100000000000023,-0.15000000000000568,65.69,66.1,65.39,0.7099999999999937,0.29000000000000625,66.685,67.39,66.03,1.3599999999999994,-0.4399999999999977,133682,200393,74704,125689,-66028
2016-06-05,65.58800000000001,66.12,64.53,1.5900000000000034,-1.3799999999999955,66.05199999999999,66.63,65.41,1.2199999999999989,-1.1400000000000006,65.19200000000001,65.89,64.15,1.7399999999999949,-1.7399999999999949,65.502,66.1,64.36,1.7399999999999949,-1.7399999999999949,123088,148398,81999,66399,-31568
2016-06-12,63.31,64.26,62.45,1.8100000000000023,-0.970000000000006,63.674,64.5,63.22,1.2800000000000011,-1.2100000000000009,62.366,62.98,61.88,1.0999999999999943,-0.9099999999999966,62.922,63.36,62.01,1.3500000000000014,-0.9500000000000028,97459,176867,52048,124819,124819
2016-06-19,62.519999999999996,63.12,61.43,1.6899999999999977,-1.6899999999999977,63.356,64.7,61.53,3.1700000000000017,-3.1700000000000017,61.606,62.76,60.01,2.75,-2.75,62.444,63.94,60.52,3.4199999999999946,-2.8299999999999983,125259,198297,79105,119192,76202
2016-06-26,59.626,60.7,57.94,2.760000000000005,0.9200000000000017,60.397999999999996,61.47,59.5,1.9699999999999989,1.6899999999999977,58.72,60.44,56.67,3.769999999999996,3.769999999999996,59.546,61.33,56.99,4.339999999999996,4.339999999999996,165653,206501,74489,132012,-109971
