Date,RL_stock_Open_average,RL_stock_Open_max,RL_stock_Open_min,RL_stock_Open_volatility,RL_stock_Open_change,RL_stock_High_average,RL_stock_High_max,RL_stock_High_min,RL_stock_High_volatility,RL_stock_High_change,RL_stock_Low_average,RL_stock_Low_max,RL_stock_Low_min,RL_stock_Low_volatility,RL_stock_Low_change,RL_stock_Close_average,RL_stock_Close_max,RL_stock_Close_min,RL_stock_Close_volatility,RL_stock_Close_change,RL_stock_Volume_average,RL_stock_Volume_max,RL_stock_Volume_min,RL_stock_Volume_volatility,RL_stock_Volume_change
2016-01-03,108.63,112.11,105.0,7.109999999999999,-4.989999999999995,110.062,112.11,106.78,5.329999999999998,-4.939999999999998,106.062,108.33,103.35,4.980000000000004,-4.660000000000011,107.738,111.56,103.59,7.969999999999999,-7.969999999999999,1211244,1417004,1051254,365750,-292491
2016-01-10,102.182,104.96,98.52,6.439999999999998,-4.689999999999998,104.088,105.99,101.85,4.140000000000001,-2.8200000000000074,99.836,101.84,98.15,3.6899999999999977,-2.1200000000000045,101.7,103.96,100.68,3.279999999999987,-1.3599999999999994,1203966,1420758,1045918,374840,79435
2016-01-17,103.17750000000001,107.84,99.92,7.920000000000002,6.400000000000006,106.705,109.7,104.0,5.700000000000003,5.700000000000003,101.765,105.98,99.34,6.640000000000001,6.640000000000001,104.4225,106.97,101.38,5.590000000000003,5.590000000000003,1571749,2269495,1042956,1226539,-289561
2016-01-24,108.72,110.62,106.94,3.680000000000007,3.680000000000007,110.978,113.03,107.85,5.180000000000007,5.180000000000007,107.25,109.06,105.05,4.010000000000005,4.010000000000005,109.248,112.5,106.53,5.969999999999999,5.969999999999999,1085430,1421737,904175,517562,517562
2016-01-31,106.054,114.61,88.53,26.08,-22.67,107.804,115.85,90.63,25.22,-22.870000000000005,101.322,110.55,87.01,23.539999999999992,-23.299999999999997,103.37,115.56,87.25,28.310000000000002,-25.08,4301227,10823175,1370318,9452857,3569637
2016-02-07,84.322,85.1,83.63,1.4699999999999989,-1.2999999999999972,86.55,87.77,85.7,2.069999999999993,0.45999999999999375,83.148,84.0,82.15,1.8499999999999943,-0.20000000000000284,84.71000000000001,86.94,83.18,3.759999999999991,1.7099999999999937,2403292,2826382,1831211,995171,-335298
2016-02-14,88.5825,89.56,87.7,1.8599999999999994,-0.009999999999990905,89.5325,90.65,88.58,2.0700000000000074,-0.4899999999999949,87.395,88.47,86.23,2.239999999999995,0.3199999999999932,88.67,89.24,88.28,0.9599999999999937,-0.04999999999999716,1110639,1552592,731605,820987,-498295
2016-02-21,90.232,91.97,88.61,3.3599999999999994,2.480000000000004,91.636,92.25,90.33,1.9200000000000017,0.5999999999999943,88.778,89.48,88.17,1.3100000000000023,1.0799999999999983,90.706,91.92,89.8,2.1200000000000045,-0.15000000000000568,999423,1102886,856170,246716,-130595
2016-02-28,93.31,95.84,90.85,4.990000000000009,4.990000000000009,95.144,98.45,92.53,5.920000000000002,5.920000000000002,92.8,95.32,90.69,4.6299999999999955,4.6299999999999955,94.39,97.16,90.76,6.3999999999999915,6.3999999999999915,940800,1132344,643798,488546,390681
2016-03-06,97.42,98.25,96.73,1.519999999999996,0.4899999999999949,99.018,100.0,98.2,1.7999999999999972,-0.6200000000000045,96.066,97.03,94.79,2.239999999999995,0.3299999999999983,97.542,98.7,96.25,2.450000000000003,-0.21000000000000796,974796,1436658,717992,718666,-718666
2016-03-13,97.108,98.16,95.53,2.6299999999999955,-0.8400000000000034,98.238,99.57,97.31,2.259999999999991,-1.1099999999999994,96.15,97.7,94.09,3.6099999999999994,-1.0300000000000011,97.366,98.57,95.73,2.839999999999989,-0.44999999999998863,923021,1203465,628600,574865,528204
2016-03-20,97.4075,98.47,95.69,2.780000000000001,-2.780000000000001,98.035,100.18,95.98,4.200000000000003,-4.200000000000003,95.995,98.47,93.79,4.679999999999993,-4.679999999999993,97.1125,99.25,95.55,3.700000000000003,-3.700000000000003,735017,946265,594418,351847,-351847
2016-03-27,96.064,96.59,95.67,0.9200000000000017,-0.09999999999999432,97.42,97.5,97.33,0.1700000000000017,-0.10000000000000853,95.356,96.14,94.57,1.5700000000000074,-1.0900000000000034,96.674,97.26,96.26,1.0,0.8299999999999983,869211,1085921,726925,358996,358996
2016-04-03,95.0,97.52,93.42,4.099999999999994,-3.519999999999996,96.062,97.73,94.48,3.25,-3.25,92.906,93.87,90.53,3.3400000000000034,-3.019999999999996,93.986,96.48,91.24,5.240000000000009,-2.5600000000000023,1196364,1413036,940260,472776,159340
2016-04-10,91.948,93.22,91.0,2.219999999999999,1.4099999999999966,93.176,94.73,91.73,3.0,2.910000000000011,91.138,92.36,89.64,2.719999999999999,2.0799999999999983,92.408,94.47,90.37,4.099999999999994,4.099999999999994,1147651,1386932,889747,497185,495003
