Date,LDOSStock_Open_average,LDOSStock_Open_max,LDOSStock_Open_min,LDOSStock_Open_volatility,LDOSStock_Open_change,LDOSStock_High_average,LDOSStock_High_max,LDOSStock_High_min,LDOSStock_High_volatility,LDOSStock_High_change,LDOSStock_Low_average,LDOSStock_Low_max,LDOSStock_Low_min,LDOSStock_Low_volatility,LDOSStock_Low_change,LDOSStock_Close_average,LDOSStock_Close_max,LDOSStock_Close_min,LDOSStock_Close_volatility,LDOSStock_Close_change,LDOSStock_Volume_average,LDOSStock_Volume_max,LDOSStock_Volume_min,LDOSStock_Volume_volatility,LDOSStock_Volume_change
2016-01-03,54.102000000000004,55.24,53.34,1.8999999999999986,-1.7899999999999991,54.798,56.04,53.73,2.3100000000000023,-1.480000000000004,53.34,54.13,52.47,1.6600000000000037,-1.1799999999999997,53.83,55.23,52.57,2.6599999999999966,-1.5600000000000023,654481,858413,486275,372138,372138
2016-01-10,54.05,55.62,52.79,2.8299999999999983,1.6700000000000017,55.217999999999996,56.38,53.22,3.1600000000000037,1.9699999999999989,53.306,53.79,52.06,1.7299999999999969,1.7299999999999969,54.544,55.82,52.78,3.039999999999999,2.1999999999999957,598473,711393,529823,181570,-26786
2016-01-17,55.05,55.44,54.42,1.019999999999996,-1.019999999999996,56.295,59.45,55.1,4.350000000000001,-4.350000000000001,53.7275,54.29,52.86,1.4299999999999997,-0.18999999999999773,54.8825,56.19,53.7,2.489999999999995,-1.2299999999999969,948433,1824109,560632,1263477,-1263477
2016-01-24,49.388,54.63,45.66,8.970000000000006,-8.970000000000006,49.838,54.93,46.49,8.439999999999998,-8.299999999999997,47.332,53.51,43.93,9.579999999999998,-8.46,48.076,53.66,45.59,8.069999999999993,-7.539999999999999,1719607,2476569,376803,2099766,868403
2016-01-31,44.848,45.91,43.97,1.9399999999999977,-1.7399999999999949,45.432,46.59,44.63,1.9600000000000009,-1.9600000000000009,43.892,45.67,42.44,3.230000000000004,-3.230000000000004,44.226,45.67,42.49,3.1799999999999997,-3.1799999999999997,765869,936724,548622,388102,-284633
2016-02-07,41.492,42.05,40.9,1.1499999999999986,-0.3100000000000023,41.992,42.44,41.24,1.1999999999999957,-0.0799999999999983,40.862,41.39,40.15,1.240000000000002,0.3400000000000034,41.486,41.93,40.79,1.1400000000000006,0.29999999999999716,892231,1337773,687102,650671,156969
2016-02-14,42.95,44.04,42.08,1.9600000000000009,-0.10999999999999943,43.9775,45.55,42.12,3.4299999999999997,-1.5,41.88,42.94,40.93,2.009999999999998,-1.0900000000000034,42.8975,44.26,41.89,2.3699999999999974,-1.3299999999999983,1037035,1129941,929442,200499,124626
2016-02-21,42.706,43.5,42.15,1.3500000000000014,1.0799999999999983,43.212,43.95,42.58,1.3700000000000045,0.8000000000000043,42.158,42.68,41.55,1.1300000000000026,0.3500000000000014,42.814,43.29,42.52,0.769999999999996,0.0799999999999983,546651,729194,462861,266333,-148234
2016-02-28,44.442,45.84,42.82,3.020000000000003,3.020000000000003,45.26,46.97,43.66,3.3100000000000023,3.3100000000000023,44.118,45.8,42.71,3.0899999999999963,3.0899999999999963,45.044,46.5,43.22,3.280000000000001,3.280000000000001,491138,607621,370555,237066,237066
2016-03-06,46.442,46.76,46.11,0.6499999999999986,-0.23999999999999488,47.018,47.88,46.11,1.7700000000000031,0.44000000000000483,45.85,46.27,45.07,1.2000000000000028,0.05000000000000426,46.452,47.59,45.54,2.0500000000000043,0.740000000000002,507739,634102,380496,253606,177062
2016-03-13,47.416000000000004,48.27,46.76,1.5100000000000051,0.9299999999999997,47.99,49.06,46.93,2.1300000000000026,1.5100000000000051,46.946,48.1,46.28,1.8200000000000003,1.6000000000000014,47.734,48.95,46.73,2.220000000000006,2.020000000000003,657517,986225,437139,549086,336562
2016-03-20,48.8675,49.03,48.8,0.23000000000000398,-0.010000000000005116,49.2575,49.33,49.18,0.14999999999999858,-0.14999999999999858,48.555,48.61,48.43,0.17999999999999972,-0.1600000000000037,49.0375,49.25,48.93,0.3200000000000003,-0.3200000000000003,577228,674034,442445,231589,-231589
2016-03-27,49.78,50.63,49.12,1.5100000000000051,0.9100000000000037,50.626,51.57,49.5,2.0700000000000003,2.0700000000000003,49.446,49.86,48.91,0.9500000000000028,0.9000000000000057,50.314,51.39,49.29,2.1000000000000014,2.1000000000000014,536083,715327,302864,412463,393955
2016-04-03,51.132,51.43,50.84,0.5899999999999963,-0.35999999999999943,51.54,51.78,51.26,0.5200000000000031,-0.3299999999999983,50.408,50.89,49.36,1.5300000000000011,-0.3999999999999986,51.184,51.75,50.77,0.9799999999999969,-0.7899999999999991,543325,828331,279214,549117,-185171
2016-04-10,51.172000000000004,51.92,50.67,1.25,0.25,51.744,52.15,51.07,1.0799999999999983,0.7199999999999989,50.698,51.14,50.19,0.9500000000000028,0.4200000000000017,51.3,52.05,50.69,1.3599999999999994,1.2199999999999989,407171,496035,275063,220972,168905
2016-04-17,51.6,52.34,50.96,1.3800000000000026,-0.5300000000000011,52.19,52.47,51.87,0.6000000000000014,-0.490000000000002,51.258,51.51,50.96,0.5499999999999972,-0.5300000000000011,51.656,52.32,51.08,1.240000000000002,-0.7000000000000028,308478,353780,220186,133594,72109
2016-04-24,50.914,51.62,49.81,1.8099999999999952,-1.4899999999999949,51.258,52.12,49.89,2.229999999999997,-2.229999999999997,49.818000000000005,51.13,48.74,2.3900000000000006,-1.8900000000000006,50.654,51.84,49.61,2.230000000000004,-1.7100000000000009,456687,730707,350525,380182,42866
2016-05-01,49.11,49.76,48.53,1.2299999999999969,-1.2299999999999969,49.339999999999996,49.76,48.97,0.7899999999999991,-0.5300000000000011,48.532,48.93,48.29,0.6400000000000006,-0.4299999999999997,49.144,49.69,48.73,0.9600000000000009,-0.4799999999999969,337659,375496,300141,75355,75355
2016-05-08,49.252,49.49,48.99,0.5,-0.010000000000005116,49.672,49.85,49.3,0.5500000000000043,0.28000000000000114,48.896,49.16,48.74,0.4199999999999946,0.11999999999999744,49.214,49.78,48.84,0.9399999999999977,-0.1600000000000037,328034,425435,197744,227691,-178386
