Date,ELSE_stock_Open_average,ELSE_stock_Open_max,ELSE_stock_Open_min,ELSE_stock_Open_volatility,ELSE_stock_Open_change,ELSE_stock_High_average,ELSE_stock_High_max,ELSE_stock_High_min,ELSE_stock_High_volatility,ELSE_stock_High_change,ELSE_stock_Low_average,ELSE_stock_Low_max,ELSE_stock_Low_min,ELSE_stock_Low_volatility,ELSE_stock_Low_change,ELSE_stock_Close_average,ELSE_stock_Close_max,ELSE_stock_Close_min,ELSE_stock_Close_volatility,ELSE_stock_Close_change,ELSE_stock_Volume_average,ELSE_stock_Volume_max,ELSE_stock_Volume_min,ELSE_stock_Volume_volatility,ELSE_stock_Volume_change
2016-03-13,3.462,3.6,3.33,0.27,0.1499999999999999,3.5220000000000002,3.6,3.33,0.27,0.10000000000000009,3.38,3.52,3.15,0.3700000000000001,0.06999999999999984,3.432,3.53,3.33,0.19999999999999973,0.07999999999999963,7848,26904,117,26787,3220
2016-03-20,3.4699999999999998,3.51,3.4,0.10999999999999988,-0.10999999999999988,3.4699999999999998,3.51,3.4,0.10999999999999988,-0.10999999999999988,3.37,3.48,3.28,0.20000000000000018,0.08000000000000007,3.45,3.49,3.4,0.0900000000000003,-0.03000000000000025,963,1994,3,1991,-840
2016-03-27,3.4533333333333336,3.46,3.45,0.009999999999999787,0.009999999999999787,3.4566666666666666,3.46,3.45,0.009999999999999787,0.009999999999999787,3.44,3.45,3.42,0.03000000000000025,0.0,3.44,3.45,3.42,0.03000000000000025,0.0,2425,3712,1500,2212,563
2016-04-03,3.3040000000000003,3.45,3.2,0.25,0.14000000000000012,3.374,3.45,3.21,0.2400000000000002,0.14000000000000012,3.2920000000000003,3.45,3.2,0.25,0.08000000000000007,3.372,3.45,3.21,0.2400000000000002,0.1299999999999999,723,1501,214,1287,-370
2016-04-10,3.3333333333333335,3.49,3.23,0.26000000000000023,0.2100000000000004,3.373333333333333,3.53,3.29,0.23999999999999977,0.23999999999999977,3.3266666666666667,3.47,3.23,0.2400000000000002,0.1900000000000004,3.35,3.49,3.27,0.2200000000000002,0.20000000000000018,2237,3106,1518,1588,-1588
2016-04-17,3.434,3.56,3.35,0.20999999999999996,0.08999999999999986,3.442,3.56,3.35,0.20999999999999996,0.08999999999999986,3.356,3.41,3.28,0.13000000000000034,0.0,3.366,3.43,3.29,0.14000000000000012,0.0,817,1500,383,1117,-198
2016-04-24,3.3899999999999997,3.4,3.38,0.020000000000000018,-0.020000000000000018,3.3899999999999997,3.4,3.38,0.020000000000000018,-0.020000000000000018,3.37,3.38,3.36,0.020000000000000018,0.020000000000000018,3.37,3.38,3.36,0.020000000000000018,0.020000000000000018,675,936,414,522,-522
2016-05-01,3.3925,3.45,3.3,0.15000000000000036,-0.15000000000000036,3.395,3.45,3.3,0.15000000000000036,-0.15000000000000036,3.3425000000000002,3.45,3.21,0.2400000000000002,-0.2400000000000002,3.3475,3.45,3.21,0.2400000000000002,-0.2400000000000002,1974,4510,204,4306,1217
2016-05-08,3.385,3.58,3.21,0.3700000000000001,-0.22999999999999998,3.475,3.61,3.3,0.31000000000000005,-0.31000000000000005,3.3175,3.51,3.05,0.45999999999999996,-0.3500000000000001,3.4,3.51,3.29,0.21999999999999975,-0.20000000000000018,24484,54787,4722,50065,22949
2016-05-15,3.346,3.41,3.27,0.14000000000000012,0.0900000000000003,3.354,3.41,3.27,0.14000000000000012,0.0900000000000003,3.272,3.3,3.23,0.06999999999999984,-0.06999999999999984,3.314,3.4,3.26,0.14000000000000012,-0.040000000000000036,2731,6963,102,6861,-3456
2016-05-22,3.44,3.54,3.34,0.20000000000000018,0.050000000000000266,3.515,3.54,3.49,0.04999999999999982,-0.029999999999999805,3.3975,3.54,3.3,0.2400000000000002,0.0900000000000003,3.4825,3.54,3.4,0.14000000000000012,0.10000000000000009,3021,9928,1,9927,-8706
2016-05-29,3.4725,3.57,3.38,0.18999999999999995,-0.16999999999999993,3.4775,3.59,3.38,0.20999999999999996,-0.16999999999999993,3.4425,3.55,3.38,0.16999999999999993,-0.16999999999999993,3.4575,3.55,3.38,0.16999999999999993,-0.16999999999999993,1576,5677,2,5675,100
2016-06-05,3.38,3.45,3.29,0.16000000000000014,0.10999999999999988,3.4333333333333336,3.45,3.4,0.050000000000000266,-0.050000000000000266,3.38,3.45,3.29,0.16000000000000014,0.10999999999999988,3.4333333333333336,3.45,3.4,0.050000000000000266,-0.050000000000000266,356,903,39,864,-775
2016-06-12,3.3166666666666664,3.35,3.28,0.07000000000000028,-0.040000000000000036,3.35,3.36,3.34,0.020000000000000018,0.010000000000000231,3.28,3.31,3.25,0.06000000000000005,-0.03000000000000025,3.3033333333333332,3.35,3.25,0.10000000000000009,0.040000000000000036,2485,5203,595,4608,1064
2016-06-19,3.2560000000000002,3.35,3.18,0.16999999999999993,-0.16999999999999993,3.278,3.35,3.23,0.1200000000000001,-0.1200000000000001,3.234,3.27,3.18,0.08999999999999986,-0.06000000000000005,3.266,3.29,3.23,0.06000000000000005,-0.06000000000000005,1013,2300,221,2079,-1500
2016-06-26,3.228,3.25,3.19,0.06000000000000005,0.040000000000000036,3.246,3.29,3.19,0.10000000000000009,0.08000000000000007,3.184,3.22,3.16,0.06000000000000005,0.029999999999999805,3.184,3.22,3.16,0.06000000000000005,0.029999999999999805,2875,9100,42,9058,-9058
2016-07-03,3.2325,3.38,3.08,0.2999999999999998,0.22999999999999998,3.3875,3.55,3.15,0.3999999999999999,0.22999999999999998,3.195,3.3,3.08,0.21999999999999975,0.18999999999999995,3.2975,3.49,3.11,0.38000000000000034,0.18999999999999995,5600,20441,262,20179,53
2016-07-10,3.33,3.4,3.3,0.10000000000000009,0.10000000000000009,3.386,3.5,3.3,0.20000000000000018,0.10000000000000009,3.274,3.3,3.22,0.07999999999999963,0.0,3.318,3.35,3.29,0.06000000000000005,0.050000000000000266,2223,3397,600,2797,2100
2016-07-17,3.448,3.8,3.28,0.52,0.27,3.598,3.84,3.28,0.56,0.3700000000000001,3.358,3.57,3.28,0.29000000000000004,0.27,3.534,3.69,3.28,0.41000000000000014,0.33999999999999986,37616,159922,103,159819,7616
2016-07-24,3.544,3.57,3.52,0.04999999999999982,-0.020000000000000018,3.626,3.7,3.53,0.17000000000000037,0.050000000000000266,3.4939999999999998,3.53,3.46,0.06999999999999984,0.06000000000000005,3.568,3.7,3.51,0.1900000000000004,0.1900000000000004,10185,41216,12,41204,-41204
2016-07-31,3.64,3.71,3.51,0.20000000000000018,0.13000000000000034,3.6725000000000003,3.71,3.64,0.06999999999999984,0.0,3.525,3.61,3.45,0.1599999999999997,0.10000000000000009,3.6075,3.64,3.57,0.07000000000000028,-0.020000000000000018,3629,4530,2251,2279,2184
2016-08-07,3.545,3.65,3.42,0.22999999999999998,-0.06000000000000005,3.545,3.65,3.42,0.22999999999999998,-0.06000000000000005,3.425,3.59,3.3,0.29000000000000004,0.29000000000000004,3.45,3.59,3.31,0.2799999999999998,0.18999999999999995,4316,15341,455,14886,-14886
2016-08-14,3.435,3.46,3.38,0.08000000000000007,-0.08000000000000007,3.5125,3.56,3.45,0.10999999999999988,-0.050000000000000266,3.4325,3.46,3.37,0.08999999999999986,-0.08999999999999986,3.4925,3.53,3.45,0.07999999999999963,-0.009999999999999787,14406,32082,1100,30982,2042
2016-08-21,3.5025,3.52,3.48,0.040000000000000036,0.010000000000000231,3.5475000000000003,3.6,3.49,0.10999999999999988,-0.08999999999999986,3.4775,3.52,3.44,0.08000000000000007,0.03000000000000025,3.5175,3.58,3.48,0.10000000000000009,-0.08999999999999986,7287,12520,1004,11516,-11516
2016-08-28,3.495,3.57,3.44,0.1299999999999999,0.050000000000000266,3.565,3.8,3.44,0.3599999999999999,0.08000000000000007,3.485,3.53,3.44,0.08999999999999986,0.050000000000000266,3.5225,3.65,3.44,0.20999999999999996,0.06000000000000005,5612,11455,0,11455,7986
2016-09-04,3.77,3.88,3.66,0.21999999999999975,-0.10999999999999988,3.8,3.92,3.71,0.20999999999999996,-0.1499999999999999,3.5533333333333332,3.59,3.52,0.06999999999999984,0.040000000000000036,3.5766666666666667,3.59,3.56,0.029999999999999805,0.029999999999999805,4237,6542,835,5707,-5707
2016-09-11,3.578,3.61,3.52,0.08999999999999986,-0.08999999999999986,3.618,3.68,3.58,0.10000000000000009,-0.050000000000000266,3.564,3.61,3.51,0.10000000000000009,-0.08999999999999986,3.598,3.64,3.54,0.10000000000000009,-0.010000000000000231,3324,13151,100,13051,-770
2016-09-18,3.4675000000000002,3.53,3.4,0.1299999999999999,-0.03999999999999959,3.54,3.68,3.45,0.22999999999999998,0.15000000000000036,3.415,3.45,3.36,0.0900000000000003,0.0900000000000003,3.4425,3.5,3.36,0.14000000000000012,0.10000000000000009,18440,31897,114,31783,6391
2016-09-25,3.54,3.59,3.42,0.16999999999999993,0.16000000000000014,3.5775,3.63,3.49,0.13999999999999968,0.10999999999999988,3.4924999999999997,3.59,3.42,0.16999999999999993,0.03000000000000025,3.5225,3.59,3.47,0.11999999999999966,0.03999999999999959,8926,20046,740,19306,-3792
2016-10-02,3.476,3.53,3.38,0.1499999999999999,-0.1499999999999999,3.5060000000000002,3.56,3.45,0.10999999999999988,-0.06999999999999984,3.458,3.53,3.38,0.1499999999999999,-0.07000000000000028,3.4859999999999998,3.53,3.44,0.08999999999999986,-0.06999999999999984,5443,12798,423,12375,-6502
2016-10-09,3.473333333333333,3.5,3.42,0.08000000000000007,-0.08000000000000007,3.506666666666667,3.53,3.49,0.03999999999999959,-0.03999999999999959,3.47,3.5,3.42,0.08000000000000007,-0.07000000000000028,3.4966666666666666,3.5,3.49,0.009999999999999787,-0.009999999999999787,3826,10848,198,10650,-10414
2016-10-16,3.453333333333333,3.51,3.41,0.09999999999999964,0.06999999999999984,3.513333333333333,3.58,3.45,0.1299999999999999,-0.07000000000000028,3.433333333333333,3.51,3.38,0.1299999999999999,0.1299999999999999,3.486666666666667,3.51,3.45,0.05999999999999961,0.009999999999999787,6044,16509,494,16015,-16015
2016-10-23,3.486,3.51,3.46,0.04999999999999982,-0.03999999999999959,3.51,3.57,3.47,0.09999999999999964,-0.03999999999999959,3.458,3.48,3.44,0.040000000000000036,-0.009999999999999787,3.474,3.5,3.44,0.06000000000000005,-0.009999999999999787,2607,8876,121,8755,-112
2016-10-30,3.513333333333333,3.55,3.46,0.08999999999999986,0.08999999999999986,3.5433333333333334,3.6,3.5,0.10000000000000009,0.10000000000000009,3.4966666666666666,3.52,3.45,0.06999999999999984,0.06999999999999984,3.5233333333333334,3.55,3.5,0.04999999999999982,0.04999999999999982,8374,15256,2399,12857,-7787
2016-11-06,3.4766666666666666,3.56,3.4,0.16000000000000014,0.07000000000000028,3.5433333333333334,3.59,3.48,0.10999999999999988,-0.10999999999999988,3.466666666666667,3.56,3.4,0.16000000000000014,0.040000000000000036,3.54,3.58,3.48,0.10000000000000009,-0.10000000000000009,7811,22826,100,22726,22319
2016-11-13,3.4825,3.53,3.46,0.06999999999999984,-0.010000000000000231,3.52,3.54,3.47,0.06999999999999984,0.06999999999999984,3.4825,3.53,3.46,0.06999999999999984,-0.010000000000000231,3.52,3.54,3.47,0.06999999999999984,0.06999999999999984,1961,3001,1101,1900,1541
2016-11-20,3.5166666666666666,3.54,3.5,0.040000000000000036,-0.040000000000000036,3.5166666666666666,3.54,3.5,0.040000000000000036,-0.040000000000000036,3.51,3.52,3.5,0.020000000000000018,-0.020000000000000018,3.51,3.52,3.5,0.020000000000000018,-0.020000000000000018,1145,3116,121,2995,-2995
2016-11-27,3.45,3.5,3.43,0.06999999999999984,-0.06999999999999984,3.4675000000000002,3.5,3.43,0.06999999999999984,0.0,3.4450000000000003,3.48,3.43,0.04999999999999982,-0.04999999999999982,3.4625,3.5,3.43,0.06999999999999984,-0.020000000000000018,6187,11000,101,10899,2593
2016-12-04,3.606,3.9,3.42,0.48,0.3599999999999999,3.702,3.92,3.42,0.5,0.3599999999999999,3.418,3.46,3.38,0.08000000000000007,-0.040000000000000036,3.482,3.62,3.38,0.2400000000000002,-0.040000000000000036,7972,12044,695,11349,10816
2016-12-11,3.536,3.55,3.52,0.029999999999999805,0.020000000000000018,3.57,3.58,3.56,0.020000000000000018,0.0,3.522,3.55,3.48,0.06999999999999984,0.04999999999999982,3.564,3.58,3.54,0.040000000000000036,0.029999999999999805,8856,22214,1100,21114,-20750
2016-12-18,3.46,3.49,3.4,0.0900000000000003,-0.0900000000000003,3.4825,3.49,3.46,0.03000000000000025,-0.03000000000000025,3.4325,3.47,3.4,0.07000000000000028,-0.020000000000000018,3.465,3.48,3.45,0.029999999999999805,-0.009999999999999787,2499,4667,311,4356,1018
2016-12-25,3.42,3.43,3.39,0.040000000000000036,-0.040000000000000036,3.4450000000000003,3.46,3.43,0.029999999999999805,0.029999999999999805,3.4050000000000002,3.43,3.39,0.040000000000000036,-0.040000000000000036,3.4225000000000003,3.46,3.39,0.06999999999999984,0.029999999999999805,1905,3301,781,2520,290
2017-01-01,3.5025,3.54,3.45,0.08999999999999986,0.08999999999999986,3.545,3.62,3.5,0.1200000000000001,0.040000000000000036,3.5025,3.54,3.45,0.08999999999999986,0.08999999999999986,3.525,3.54,3.5,0.040000000000000036,0.040000000000000036,3990,6584,1561,5023,-2188
2017-01-08,3.605,3.65,3.56,0.08999999999999986,0.08999999999999986,3.605,3.65,3.56,0.08999999999999986,0.08999999999999986,3.605,3.65,3.56,0.08999999999999986,0.08999999999999986,3.605,3.65,3.56,0.08999999999999986,0.08999999999999986,105,109,102,7,7
2017-01-15,3.9675,4.52,3.61,0.9099999999999997,0.4800000000000004,4.2725,4.6,3.83,0.7699999999999996,0.3099999999999996,3.8,4.05,3.55,0.5,0.5,4.085,4.44,3.69,0.7500000000000004,0.3900000000000001,25674,42919,5333,37586,-10405
2017-01-22,4.214,4.34,4.03,0.3099999999999996,-0.04999999999999982,4.346,4.39,4.29,0.09999999999999964,0.05999999999999961,4.122,4.3,4.03,0.2699999999999996,-0.04999999999999982,4.264,4.35,4.07,0.27999999999999936,-0.1999999999999993,14180,27871,527,27344,-15886
2017-01-29,4.288,4.34,4.25,0.08999999999999986,0.04999999999999982,4.326,4.35,4.25,0.09999999999999964,0.0,4.196,4.34,4.09,0.25,0.1899999999999995,4.302,4.35,4.22,0.1299999999999999,0.0,3131,5533,119,5414,-2479
2017-02-05,4.288,4.41,4.14,0.27000000000000046,-0.11000000000000032,4.332,4.44,4.25,0.1900000000000004,-0.14000000000000057,4.2459999999999996,4.41,4.1,0.3100000000000005,-0.23000000000000043,4.286,4.44,4.18,0.2600000000000007,-0.2600000000000007,2920,5481,618,4863,17
2017-02-12,4.105,4.15,4.06,0.09000000000000075,0.05000000000000071,4.1775,4.3,4.11,0.1899999999999995,-0.14999999999999947,4.092499999999999,4.11,4.06,0.05000000000000071,0.0,4.1625,4.3,4.1,0.20000000000000018,-0.20000000000000018,2122,6053,219,5834,-523
2017-02-19,4.0875,4.23,4.0,0.23000000000000043,-0.09999999999999964,4.1375,4.24,4.01,0.23000000000000043,-0.14000000000000057,3.9275,4.09,3.62,0.46999999999999975,-0.08999999999999986,4.0825,4.15,4.01,0.14000000000000057,-0.14000000000000057,9856,22054,1538,20516,-1588
2017-02-26,3.9579999999999997,4.1,3.87,0.22999999999999954,0.0,4.012,4.14,3.9,0.23999999999999977,-0.23999999999999977,3.91,4.1,3.85,0.24999999999999956,0.04999999999999982,3.972,4.14,3.85,0.2899999999999996,-0.23999999999999977,4479,7926,690,7236,-5177
2017-03-05,3.882,3.9,3.87,0.029999999999999805,-0.009999999999999787,3.914,3.96,3.89,0.06999999999999984,0.009999999999999787,3.88,3.9,3.87,0.029999999999999805,0.0,3.898,3.9,3.89,0.009999999999999787,0.009999999999999787,7510,20023,628,19395,8649
2017-03-12,3.9949999999999997,4.1,3.88,0.21999999999999975,0.10000000000000009,4.057499999999999,4.1,4.02,0.08000000000000007,-0.07000000000000028,3.965,4.02,3.87,0.14999999999999947,0.10999999999999988,4.029999999999999,4.09,3.99,0.09999999999999964,-0.07000000000000028,1791,3215,278,2937,2142
2017-03-19,4.035,4.1,3.97,0.12999999999999945,-0.12999999999999945,4.055,4.1,4.01,0.08999999999999986,-0.08999999999999986,3.965,4.01,3.92,0.08999999999999986,-0.08999999999999986,4.01,4.01,4.01,0.0,0.0,1364,1428,1300,128,128
2017-03-26,4.018,4.08,3.86,0.2200000000000002,0.18999999999999995,4.064,4.1,4.05,0.04999999999999982,0.0,3.9899999999999998,4.05,3.86,0.18999999999999995,0.11000000000000032,4.034,4.07,3.98,0.0900000000000003,-0.06999999999999984,661,1377,0,1377,-555
2017-04-02,3.9566666666666666,3.99,3.92,0.07000000000000028,-0.03000000000000025,4.043333333333334,4.15,3.99,0.16000000000000014,0.0,3.9266666666666667,3.96,3.9,0.06000000000000005,0.06000000000000005,3.9466666666666668,3.99,3.9,0.0900000000000003,0.0900000000000003,1775,2781,550,2231,-1446
2017-04-09,4.0600000000000005,4.07,4.05,0.020000000000000462,-0.020000000000000462,4.074999999999999,4.1,4.05,0.04999999999999982,-0.04999999999999982,4.050000000000001,4.07,4.03,0.040000000000000036,-0.040000000000000036,4.0649999999999995,4.1,4.03,0.0699999999999994,-0.0699999999999994,7239,13379,1100,12279,12279
2017-04-16,3.995,4.05,3.97,0.07999999999999963,0.020000000000000018,4.0175,4.13,3.97,0.1599999999999997,0.029999999999999805,3.9825,4.05,3.94,0.10999999999999988,-0.03000000000000025,4.0025,4.13,3.94,0.18999999999999995,-0.03000000000000025,1562,4226,0,4226,3263
2017-04-23,4.006666666666667,4.09,3.9,0.18999999999999995,0.13000000000000034,4.006666666666667,4.09,3.9,0.18999999999999995,0.13000000000000034,3.993333333333333,4.07,3.9,0.17000000000000037,0.10999999999999988,3.993333333333333,4.07,3.9,0.17000000000000037,0.10999999999999988,1176,2231,155,2076,989
2017-04-30,3.9375,4.1,3.86,0.23999999999999977,-0.23999999999999977,3.9675,4.1,3.87,0.22999999999999954,-0.19999999999999973,3.8674999999999997,3.95,3.8,0.15000000000000036,-0.0900000000000003,3.9075,3.95,3.87,0.08000000000000007,-0.050000000000000266,2947,8067,604,7463,-1081
2017-05-07,3.896666666666667,3.95,3.85,0.10000000000000009,0.06000000000000005,3.9233333333333333,4.0,3.85,0.1499999999999999,0.08000000000000007,3.8633333333333333,3.89,3.85,0.040000000000000036,-0.040000000000000036,3.8633333333333333,3.89,3.85,0.040000000000000036,-0.040000000000000036,1808,2464,1457,1007,1007
2017-05-14,3.97,4.0,3.95,0.04999999999999982,-0.029999999999999805,3.97,4.0,3.95,0.04999999999999982,-0.029999999999999805,3.9425,3.97,3.9,0.07000000000000028,0.020000000000000018,3.9450000000000003,3.97,3.91,0.06000000000000005,0.020000000000000018,2888,5443,0,5443,-5443
2017-05-21,3.95,3.98,3.9,0.08000000000000007,-0.009999999999999787,3.98,3.99,3.97,0.020000000000000018,-0.009999999999999787,3.87,3.91,3.8,0.11000000000000032,-0.11000000000000032,3.8733333333333335,3.91,3.8,0.11000000000000032,-0.11000000000000032,1215,1746,875,871,151
2017-05-28,3.8333333333333335,3.86,3.79,0.06999999999999984,-0.06000000000000005,3.9633333333333334,4.09,3.86,0.22999999999999998,0.1499999999999999,3.83,3.85,3.79,0.06000000000000005,-0.06000000000000005,3.9333333333333336,4.03,3.85,0.18000000000000016,0.11000000000000032,4782,7115,2368,4747,4747
2017-06-04,4.04,4.13,4.0,0.1299999999999999,0.019999999999999574,4.04,4.13,4.0,0.1299999999999999,0.019999999999999574,4.0325,4.13,4.0,0.1299999999999999,0.0,4.0325,4.13,4.0,0.1299999999999999,0.0,777,2112,121,1991,1991
2017-06-11,4.005,4.01,4.0,0.009999999999999787,0.009999999999999787,4.0425,4.15,4.0,0.15000000000000036,0.15000000000000036,4.005,4.01,4.0,0.009999999999999787,0.009999999999999787,4.0425,4.15,4.0,0.15000000000000036,0.15000000000000036,808,1521,194,1327,1327
2017-06-18,4.023333333333333,4.07,4.0,0.07000000000000028,-0.07000000000000028,4.026666666666666,4.08,4.0,0.08000000000000007,-0.08000000000000007,4.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,278,490,168,322,-312
2017-06-25,4.01,4.02,4.0,0.019999999999999574,-0.019999999999999574,4.01,4.02,4.0,0.019999999999999574,-0.019999999999999574,3.8149999999999995,4.02,3.61,0.4099999999999997,-0.4099999999999997,3.8149999999999995,4.02,3.61,0.4099999999999997,-0.4099999999999997,22309,44097,521,43576,43576
2017-07-02,3.76,3.8,3.73,0.06999999999999984,-0.029999999999999805,3.795,3.84,3.74,0.09999999999999964,-0.09999999999999964,3.6525,3.69,3.62,0.06999999999999984,0.06000000000000005,3.7075,3.79,3.62,0.16999999999999993,-0.06000000000000005,3904,6113,1523,4590,-4590
2017-07-09,3.6825,3.71,3.63,0.08000000000000007,-0.08000000000000007,3.6975,3.77,3.63,0.14000000000000012,-0.14000000000000012,3.63,3.68,3.59,0.0900000000000003,-0.0900000000000003,3.6325,3.68,3.59,0.0900000000000003,-0.0900000000000003,2928,4377,1600,2777,243
2017-07-16,3.66,3.68,3.64,0.040000000000000036,0.020000000000000018,3.66,3.68,3.64,0.040000000000000036,0.020000000000000018,3.6566666666666667,3.68,3.63,0.050000000000000266,0.03000000000000025,3.6566666666666667,3.68,3.63,0.050000000000000266,0.03000000000000025,462,1005,159,846,-782
2017-07-23,3.6433333333333335,3.66,3.63,0.03000000000000025,-0.03000000000000025,3.6733333333333333,3.7,3.66,0.040000000000000036,0.0,3.6033333333333335,3.64,3.54,0.10000000000000009,-0.08999999999999986,3.65,3.7,3.62,0.08000000000000007,-0.009999999999999787,12932,35399,703,34696,32704
2017-07-30,3.234,3.63,3.04,0.5899999999999999,-0.5800000000000001,3.254,3.63,3.05,0.5800000000000001,-0.5099999999999998,3.028,3.08,3.0,0.08000000000000007,0.009999999999999787,3.072,3.2,3.01,0.1900000000000004,-0.18000000000000016,71677,248835,11858,236977,-206013
2017-08-06,3.116,3.35,3.05,0.30000000000000027,0.30000000000000027,3.214,3.37,3.07,0.30000000000000027,0.28000000000000025,3.078,3.25,2.96,0.29000000000000004,0.29000000000000004,3.1519999999999997,3.32,3.01,0.31000000000000005,0.25,18011,33325,4220,29105,-12708
2017-08-13,3.372,3.45,3.28,0.17000000000000037,0.11000000000000032,3.404,3.45,3.36,0.0900000000000003,0.010000000000000231,3.2960000000000003,3.39,3.22,0.16999999999999993,0.08000000000000007,3.366,3.44,3.3,0.14000000000000012,0.010000000000000231,5936,13972,923,13049,-10815
2017-08-20,3.464,3.51,3.41,0.09999999999999964,0.04999999999999982,3.516,3.62,3.46,0.16000000000000014,-0.16000000000000014,3.454,3.51,3.41,0.09999999999999964,0.040000000000000036,3.488,3.55,3.45,0.09999999999999964,-0.09999999999999964,6710,30342,396,29946,-29946
2017-08-27,3.586,3.69,3.54,0.1499999999999999,0.029999999999999805,3.626,3.73,3.55,0.18000000000000016,0.03000000000000025,3.55,3.63,3.51,0.1200000000000001,0.020000000000000018,3.554,3.63,3.51,0.1200000000000001,0.020000000000000018,5841,10303,2684,7619,3492
2017-09-03,3.56,3.64,3.51,0.13000000000000034,0.040000000000000036,3.6125,3.64,3.56,0.08000000000000007,-0.08000000000000007,3.535,3.55,3.51,0.040000000000000036,0.040000000000000036,3.5875,3.64,3.54,0.10000000000000009,-0.08000000000000007,601,1248,312,936,105
2017-09-10,3.616,3.78,3.46,0.31999999999999984,0.06000000000000005,3.7,3.84,3.62,0.21999999999999975,0.06000000000000005,3.496,3.56,3.46,0.10000000000000009,0.03999999999999959,3.572,3.68,3.47,0.20999999999999996,0.20999999999999996,6625,13514,3201,10313,185
2017-09-17,3.622,3.67,3.56,0.10999999999999988,0.029999999999999805,3.658,3.68,3.63,0.050000000000000266,0.050000000000000266,3.606,3.67,3.55,0.1200000000000001,0.020000000000000018,3.634,3.67,3.57,0.10000000000000009,0.020000000000000018,2617,8473,187,8286,6402
