Date,EXPE_stock_Open_average,EXPE_stock_Open_max,EXPE_stock_Open_min,EXPE_stock_Open_volatility,EXPE_stock_Open_change,EXPE_stock_High_average,EXPE_stock_High_max,EXPE_stock_High_min,EXPE_stock_High_volatility,EXPE_stock_High_change,EXPE_stock_Low_average,EXPE_stock_Low_max,EXPE_stock_Low_min,EXPE_stock_Low_volatility,EXPE_stock_Low_change,EXPE_stock_Close_average,EXPE_stock_Close_max,EXPE_stock_Close_min,EXPE_stock_Close_volatility,EXPE_stock_Close_change,EXPE_stock_Volume_average,EXPE_stock_Volume_max,EXPE_stock_Volume_min,EXPE_stock_Volume_volatility,EXPE_stock_Volume_change
2016-05-08,113.51599999999999,114.6,113.1,1.5,0.15000000000000568,114.362,115.36,113.62,1.7399999999999949,-0.3200000000000074,112.138,113.02,111.21,1.8100000000000023,-0.0799999999999983,113.026,115.02,111.92,3.0999999999999943,-0.6799999999999926,1298225,1560585,1052144,508441,-295623
2016-05-15,110.754,112.5,108.73,3.769999999999996,-3.769999999999996,112.032,113.68,110.43,3.25,-1.6200000000000045,109.65599999999999,111.35,107.76,3.589999999999989,-3.0799999999999983,110.672,111.92,108.56,3.3599999999999994,-1.4300000000000068,2110636,2679935,1650985,1028950,505238
2016-05-22,111.878,113.17,110.3,2.8700000000000045,1.7000000000000028,112.932,114.1,110.77,3.3299999999999983,1.8800000000000097,111.116,112.66,109.94,2.719999999999999,1.5700000000000074,112.098,113.17,110.2,2.969999999999999,2.0900000000000034,1474922,2334187,1076412,1257775,-19718
2016-05-29,110.8625,112.36,110.12,2.239999999999995,-1.8599999999999994,111.67750000000001,112.64,110.67,1.9699999999999989,-1.9699999999999989,109.39,109.92,108.36,1.5600000000000023,-1.5600000000000023,110.73249999999999,111.24,109.99,1.25,-1.25,1559784,2063279,1102034,961245,-536074
2016-06-05,109.61,111.1,108.0,3.0999999999999943,-1.8299999999999983,110.264,111.25,108.34,2.9099999999999966,-1.6299999999999955,108.46,110.0,106.06,3.9399999999999977,-2.259999999999991,109.272,110.66,106.8,3.8599999999999994,-2.960000000000008,1638060,2067181,1073959,993222,-205177
2016-06-12,104.888,106.26,104.08,2.180000000000007,-2.180000000000007,105.628,107.22,104.54,2.6799999999999926,-2.5,103.566,104.17,102.85,1.3200000000000074,-1.0600000000000023,104.432,105.0,104.14,0.8599999999999994,-0.18999999999999773,1990061,2697886,1594837,1103049,721674
2016-06-19,106.53,108.98,102.54,6.439999999999998,-4.089999999999989,108.402,110.0,106.28,3.719999999999999,-2.980000000000004,105.764,108.44,101.22,7.219999999999999,-4.799999999999997,106.84,109.9,101.76,8.14,-5.429999999999993,2461793,5446651,1168757,4277894,3008324
2016-06-26,102.882,106.03,99.83,6.200000000000003,5.489999999999995,104.76,108.33,100.84,7.489999999999995,7.489999999999995,101.66,105.82,96.58,9.239999999999995,9.239999999999995,103.564,107.71,98.44,9.269999999999996,9.269999999999996,2303530,3234726,1779327,1455399,-1455399
2016-07-03,106.66,108.34,105.35,2.990000000000009,1.4399999999999977,107.935,109.7,106.79,2.9099999999999966,2.0600000000000023,105.6975,108.09,104.44,3.6500000000000057,3.5,107.2825,109.43,105.93,3.5,3.5,1473915,1661526,1240067,421459,39696
2016-07-10,113.044,115.25,110.11,5.140000000000001,4.269999999999996,114.114,115.64,111.5,4.140000000000001,3.769999999999996,112.358,114.5,110.07,4.430000000000007,2.950000000000003,113.738,115.13,111.28,3.8499999999999943,3.3400000000000034,1922423,2092023,1814520,277503,-17910
2016-07-17,115.812,117.07,114.69,2.3799999999999955,1.6599999999999966,116.996,117.89,116.22,1.6700000000000017,1.0900000000000034,115.1,115.82,113.82,2.0,1.960000000000008,116.526,117.2,115.53,1.6700000000000017,1.6700000000000017,1253840,1425938,1103446,322492,127688
2016-07-24,116.77799999999999,117.99,113.74,4.25,-3.1099999999999994,118.452,119.77,117.65,2.1199999999999903,0.28000000000000114,115.518,116.72,112.99,3.730000000000004,-2.8599999999999994,117.674,119.27,116.65,2.6199999999999903,-0.9599999999999937,3642451,6136117,1480815,4655302,4655302
2016-07-31,114.482,116.82,111.62,5.199999999999989,-2.4299999999999926,115.7,117.77,114.08,3.6899999999999977,-2.269999999999996,112.896,115.5,111.01,4.489999999999995,-2.3799999999999955,114.044,117.37,112.56,4.810000000000002,-4.140000000000001,2521012,4443135,1941582,2501553,176658
2016-08-07,114.256,114.84,113.37,1.4699999999999989,1.1499999999999915,115.202,116.34,114.2,2.1400000000000006,2.1400000000000006,113.6,114.3,112.32,1.980000000000004,1.980000000000004,114.626,116.08,113.78,2.299999999999997,1.9899999999999949,1351246,1684860,1059898,624962,223662
2016-08-14,116.036,116.9,114.98,1.9200000000000017,-1.6099999999999994,116.718,117.99,115.29,2.6999999999999886,-2.6999999999999886,115.49,116.57,114.71,1.8599999999999994,-1.8599999999999994,115.808,116.9,115.0,1.9000000000000057,-1.9000000000000057,1258968,1749697,990729,758968,-646591
2016-08-21,113.274,114.77,111.39,3.3799999999999955,-2.1599999999999966,114.086,115.16,112.58,2.5799999999999983,-1.3999999999999915,112.246,113.95,110.48,3.469999999999999,-3.469999999999999,112.618,113.99,111.36,2.6299999999999955,-2.6299999999999955,1607498,2270564,1320846,949718,929465
2016-08-28,110.884,114.0,108.72,5.280000000000001,2.299999999999997,111.896,114.39,109.78,4.609999999999999,2.6500000000000057,109.556,111.87,108.26,3.6099999999999994,2.0799999999999983,110.638,113.13,109.09,4.039999999999992,2.25,2030671,3200351,1598831,1601520,50769
2016-09-04,112.9425,113.55,112.1,1.4500000000000028,0.9400000000000119,114.185,114.7,113.37,1.3299999999999983,-1.3299999999999983,112.2225,113.47,111.05,2.4200000000000017,-0.9699999999999989,113.1825,114.07,111.1,2.969999999999999,-2.8100000000000023,1651171,2165347,1164976,1000371,-468615
2016-09-11,111.184,112.5,109.8,2.700000000000003,0.9000000000000057,112.578,113.95,111.0,2.950000000000003,-2.950000000000003,109.792,111.12,106.86,4.260000000000005,-2.9399999999999977,111.234,113.57,107.83,5.739999999999995,-5.739999999999995,2586033,6639243,873006,5766237,4541248
2016-09-18,108.29599999999999,109.0,106.99,2.010000000000005,0.4099999999999966,108.824,110.27,107.82,2.450000000000003,1.4899999999999949,107.07,108.54,105.62,2.9200000000000017,2.8000000000000114,108.098,109.91,106.12,3.789999999999992,3.789999999999992,2410965,4241923,1453798,2788125,-2566432
2016-09-25,113.346,118.63,109.25,9.379999999999995,9.289999999999992,115.376,119.15,109.59,9.560000000000002,9.179999999999993,112.506,116.58,108.5,8.079999999999998,8.079999999999998,114.66,118.4,109.09,9.310000000000002,7.6299999999999955,2992511,5575621,1044240,4531381,1247739
2016-10-02,118.31,119.3,116.38,2.9200000000000017,2.4000000000000057,118.77,119.5,117.4,2.0999999999999943,1.3799999999999955,117.244,118.48,115.7,2.780000000000001,1.6899999999999977,118.316,119.14,117.02,2.1200000000000045,0.75,1461703,2010456,1174179,836277,-368610
2016-10-09,118.26,118.77,117.43,1.3399999999999892,0.4299999999999926,119.636,121.25,118.66,2.5900000000000034,1.75,117.61,118.76,116.58,2.180000000000007,0.8500000000000085,118.954,120.8,117.72,3.0799999999999983,2.030000000000001,1709739,2243446,1085775,1157671,1149617
2016-10-16,123.782,126.82,121.09,5.72999999999999,3.4799999999999898,125.396,128.03,122.0,6.030000000000001,5.670000000000002,122.588,124.1,119.94,4.159999999999997,4.159999999999997,124.30799999999999,127.58,121.78,5.799999999999997,5.799999999999997,2994673,3926278,2171784,1754494,-85031
2016-10-23,127.64,128.85,125.98,2.8699999999999903,0.7399999999999807,129.224,133.55,126.88,6.670000000000016,4.380000000000024,126.558,128.24,124.89,3.3500000000000085,1.2000000000000028,127.856,131.64,125.54,6.09999999999998,3.9499999999999886,3542503,6837190,1917950,4919240,4253773
2016-10-30,127.104,131.57,123.52,8.049999999999997,-6.929999999999993,128.12,131.81,126.0,5.810000000000002,-5.609999999999999,124.602,128.84,122.96,5.88000000000001,-5.140000000000001,125.744,129.23,123.0,6.22999999999999,-4.019999999999996,2582335,3124691,1587424,1537267,-1008686
2016-11-06,125.364,126.9,123.5,3.4000000000000057,-3.2900000000000063,126.35,127.61,123.77,3.8400000000000034,-3.700000000000003,123.41,125.83,120.32,5.510000000000005,-5.360000000000014,124.616,127.01,121.2,5.810000000000002,-5.289999999999992,2464339,3141800,2162443,979357,822315
2016-11-13,123.666,126.57,121.37,5.199999999999989,5.199999999999989,125.148,127.11,121.73,5.3799999999999955,4.909999999999997,122.42999999999999,125.5,117.35,8.150000000000006,8.150000000000006,124.03,126.58,119.16,7.420000000000002,6.510000000000005,2124088,3185826,1370303,1815523,-1815523
2016-11-20,126.3775,127.5,125.73,1.769999999999996,-0.009999999999990905,127.49000000000001,127.87,126.87,1.0,0.5099999999999909,125.7925,126.16,125.54,0.6199999999999903,-0.009999999999990905,126.92,127.57,126.37,1.1999999999999886,0.8200000000000074,1316996,1899685,425644,1474041,-1125993
2016-11-27,125.078,126.99,122.4,4.589999999999989,-4.589999999999989,125.358,127.25,122.63,4.6200000000000045,-4.6200000000000045,123.326,125.69,120.52,5.170000000000002,-5.170000000000002,123.616,125.92,121.0,4.920000000000002,-4.920000000000002,1408347,1931124,983598,947526,430737
2016-12-04,123.362,124.22,121.27,2.950000000000003,1.9699999999999989,124.45,124.72,124.3,0.4200000000000017,0.20999999999999375,122.812,123.66,121.05,2.6099999999999994,1.9699999999999989,123.614,124.06,123.0,1.0600000000000023,0.37000000000000455,1902327,2633191,1404705,1228486,-1076274
2016-12-11,119.712,123.77,116.66,7.109999999999999,-5.97999999999999,120.806,124.04,118.84,5.200000000000003,-5.140000000000001,116.912,119.34,115.09,4.25,-3.680000000000007,118.05799999999999,120.25,116.39,3.8599999999999994,-3.5900000000000034,3086912,4254256,2170819,2083437,683692
2016-12-18,115.6,116.96,114.3,2.6599999999999966,-2.240000000000009,116.644,118.31,114.81,3.5,-2.950000000000003,114.546,115.81,113.5,2.3100000000000023,-2.3100000000000023,115.286,117.09,113.86,3.230000000000004,-2.3599999999999994,2393409,4482202,869518,3612684,-1088052
2016-12-25,113.91,114.35,113.22,1.1299999999999955,-0.5099999999999909,114.55,114.98,114.21,0.7700000000000102,-0.7400000000000091,112.9825,113.58,112.63,0.9500000000000028,-0.8599999999999994,113.5875,113.97,113.28,0.6899999999999977,-0.3499999999999943,1297162,2083089,926472,1156617,1156617
2017-01-01,114.2925,116.42,112.97,3.450000000000003,2.3799999999999955,115.345,117.88,114.14,3.739999999999995,3.739999999999995,113.4025,116.13,111.88,4.25,4.25,114.33,116.45,112.44,4.010000000000005,4.010000000000005,2666867,3362698,2167631,1195067,1117874
2017-01-08,117.396,118.17,115.9,2.269999999999996,0.12000000000000455,118.602,120.44,118.0,2.4399999999999977,2.4399999999999977,116.462,117.81,115.7,2.1099999999999994,1.6700000000000017,117.788,118.81,117.2,1.6099999999999994,1.5100000000000051,2236502,3212436,1353304,1859132,-798367
2017-01-15,119.42750000000001,119.75,118.95,0.7999999999999972,0.45999999999999375,120.0125,120.42,119.51,0.9099999999999966,-0.12999999999999545,118.3125,118.68,117.91,0.7700000000000102,0.4300000000000068,119.17,119.92,118.58,1.3400000000000034,1.3400000000000034,1198980,1485728,991525,494203,165712
2017-01-22,120.816,121.41,120.0,1.4099999999999966,1.4099999999999966,121.3,122.08,120.56,1.519999999999996,1.3799999999999955,120.028,120.92,118.98,1.9399999999999977,1.9399999999999977,120.86,122.0,119.99,2.010000000000005,2.010000000000005,1187724,1454478,945510,508968,-424390
2017-01-29,121.16,121.78,120.45,1.3299999999999983,-0.6900000000000119,121.65,121.95,121.23,0.7199999999999989,-0.1799999999999926,120.088,120.49,119.61,0.8799999999999955,0.8799999999999955,121.202,121.59,120.59,1.0,0.0,1277508,1621892,1128568,493324,-376217
2017-02-05,122.756,125.01,121.12,3.8900000000000006,3.8900000000000006,123.714,126.41,122.06,4.349999999999994,4.349999999999994,121.144,121.75,120.5,1.25,0.12999999999999545,122.626,123.25,122.05,1.2000000000000028,0.6000000000000085,2926814,6466857,1346827,5120030,5120030
2017-02-12,120.376,123.06,119.17,3.8900000000000006,-3.700000000000003,121.248,123.06,119.76,3.299999999999997,-3.299999999999997,119.12,119.65,118.55,1.1000000000000085,-0.6700000000000017,119.862,120.88,119.41,1.4699999999999989,-0.09000000000000341,2541699,3833325,1685049,2148276,-2148276
2017-02-19,119.6225,121.11,118.82,2.2900000000000063,0.5200000000000102,120.3775,121.11,119.64,1.4699999999999989,-0.29000000000000625,118.785,119.38,118.38,1.0,0.030000000000001137,119.6875,120.56,119.16,1.4000000000000057,-0.2400000000000091,1405616,1955786,1031079,924707,-924707
2017-02-26,119.516,120.22,118.68,1.539999999999992,1.1899999999999977,120.192,120.69,119.36,1.3299999999999983,1.0999999999999943,118.552,119.41,117.95,1.4599999999999937,1.0699999999999932,119.444,120.45,118.69,1.7600000000000051,1.4300000000000068,1509565,1885556,1033353,852203,666812
2017-03-05,122.52799999999999,125.46,119.66,5.799999999999997,5.799999999999997,124.47,126.47,122.45,4.019999999999996,3.4200000000000017,122.182,124.94,119.22,5.719999999999999,5.719999999999999,123.776,125.76,121.49,4.27000000000001,4.27000000000001,1862434,2243809,1305231,938578,-848197
2017-03-12,128.444,131.79,125.47,6.319999999999993,6.319999999999993,129.82999999999998,132.17,127.74,4.429999999999993,4.259999999999991,127.988,130.63,125.2,5.429999999999993,5.429999999999993,129.284,131.2,127.35,3.8499999999999943,3.8499999999999943,1977998,2788853,1074871,1713982,328721
2017-03-19,128.468,130.65,126.78,3.8700000000000045,-3.240000000000009,129.212,131.43,127.78,3.6500000000000057,-2.890000000000015,127.086,129.15,126.29,2.8599999999999994,-2.690000000000012,127.99000000000001,129.87,127.04,2.8299999999999983,-2.1099999999999994,1647925,2557641,1028454,1529187,-160050
2017-03-26,128.174,129.44,127.11,2.3299999999999983,0.3299999999999983,129.206,130.16,127.67,2.489999999999995,-1.0100000000000051,127.366,128.83,125.57,3.2600000000000193,-0.6800000000000068,128.424,129.66,126.17,3.489999999999995,-1.6299999999999955,1730023,4132763,895222,3237541,2877859
2017-04-02,125.79,126.34,125.2,1.1400000000000006,-0.39000000000000057,126.44800000000001,127.25,125.73,1.519999999999996,0.5600000000000023,124.634,125.35,124.33,1.019999999999996,1.009999999999991,125.658,126.49,124.97,1.519999999999996,0.3499999999999943,2112439,3315603,1749865,1565738,38640
2017-04-09,128.685,129.47,127.18,2.289999999999992,2.0900000000000034,129.3375,129.88,128.72,1.1599999999999966,0.8700000000000045,127.8725,128.87,126.85,2.0200000000000102,1.2600000000000193,128.7475,129.28,128.13,1.1500000000000057,-0.3300000000000125,2099482,2704131,1649998,1054133,-92450
2017-04-16,130.646,132.04,128.63,3.4099999999999966,3.4099999999999966,131.742,132.76,130.39,2.3700000000000045,1.9800000000000182,130.07,131.48,128.35,3.1299999999999955,3.1299999999999955,131.134,131.98,130.34,1.6399999999999864,1.6399999999999864,1382489,1692096,1136519,555577,-159474
2017-04-23,134.60600000000002,136.08,133.02,3.0600000000000023,0.8400000000000034,135.922,137.0,134.87,2.1299999999999955,0.6200000000000045,133.788,135.3,131.85,3.450000000000017,-1.170000000000016,135.048,136.2,133.72,2.4799999999999898,-0.4199999999999875,2600627,4428825,1834041,2594784,2221453
2017-04-30,138.08599999999998,140.95,134.0,6.949999999999989,6.949999999999989,139.704,141.41,136.9,4.509999999999991,4.509999999999991,136.94,138.48,133.87,4.609999999999985,4.460000000000008,139.24,141.1,136.6,4.5,3.780000000000001,2452060,2706279,1999813,706466,500175
2017-05-07,139.504,140.4,138.5,1.9000000000000057,-0.37000000000000455,140.374,140.95,139.86,1.089999999999975,-0.11999999999997613,138.672,139.35,137.81,1.539999999999992,0.6899999999999977,139.69400000000002,139.86,139.4,0.46000000000000796,0.2400000000000091,1462173,1748730,1091456,657274,-657274
2017-05-14,141.698,143.98,138.89,5.090000000000003,1.3000000000000114,143.916,145.77,142.28,3.490000000000009,-0.27000000000001023,140.57,142.74,138.57,4.170000000000016,1.0600000000000023,142.33,145.37,140.41,4.960000000000008,-1.4300000000000068,2527797,4694393,1549406,3144987,-223156
2017-05-21,143.364,145.46,142.14,3.3200000000000216,3.3200000000000216,144.426,146.03,143.12,2.9099999999999966,2.609999999999985,142.474,143.58,141.48,2.1000000000000227,2.1000000000000227,143.778,145.54,142.51,3.030000000000001,2.0700000000000216,1275599,1579777,931566,648211,-448881
2017-05-28,144.95,147.0,144.01,2.990000000000009,2.990000000000009,146.0775,147.09,145.02,2.069999999999993,1.8199999999999932,144.2375,145.5,143.37,2.1299999999999955,1.7299999999999898,145.2725,146.79,143.78,3.009999999999991,2.219999999999999,1404684,1907585,870115,1037470,311398
2017-06-04,147.398,149.09,146.09,3.0,3.0,148.64000000000001,150.62,147.31,3.3100000000000023,2.5200000000000102,145.298,146.65,142.19,4.460000000000008,-3.640000000000015,146.782,149.22,143.59,5.6299999999999955,-4.280000000000001,1610780,2707577,898852,1808725,834417
2017-06-11,144.978,146.81,142.15,4.659999999999997,3.5900000000000034,146.846,149.5,145.44,4.060000000000002,1.1299999999999955,144.22,146.01,141.55,4.4599999999999795,3.4499999999999886,145.858,147.19,144.28,2.9099999999999966,1.9300000000000068,1687729,2581905,1164770,1417135,-847600
2017-06-18,148.802,151.59,147.0,4.590000000000003,4.590000000000003,151.098,154.7,148.84,5.859999999999985,5.859999999999985,148.02599999999998,151.0,146.42,4.5800000000000125,4.5800000000000125,150.394,154.43,147.69,6.740000000000009,6.0400000000000205,1392591,1972048,937826,1034222,207382
2017-06-25,151.07,154.43,149.25,5.180000000000007,-5.180000000000007,151.762,156.39,149.58,6.809999999999974,-6.389999999999986,147.996,151.61,145.93,5.680000000000007,-4.02000000000001,149.4,151.98,147.89,4.090000000000003,-3.030000000000001,2032080,2650066,1466625,1183441,195011
2017-07-02,149.0075,149.56,148.28,1.2800000000000011,-0.6100000000000136,150.315,150.6,149.69,0.9099999999999966,0.6999999999999886,147.87,148.95,146.8,2.1499999999999773,2.1499999999999773,149.07999999999998,150.15,147.73,2.420000000000016,2.0500000000000114,1191945,1723227,826531,896696,105809
2017-07-09,151.424,153.73,149.63,4.099999999999994,4.099999999999994,152.55599999999998,154.78,150.97,3.8100000000000023,3.460000000000008,150.814,152.7,149.06,3.6399999999999864,3.6399999999999864,151.86599999999999,154.17,149.94,4.22999999999999,4.189999999999998,1188196,1470098,1005078,465020,180790
2017-07-16,154.03,155.22,152.47,2.75,-0.3900000000000148,154.982,155.98,153.7,2.280000000000001,0.5099999999999909,152.966,153.96,151.87,2.0900000000000034,0.7700000000000102,154.06799999999998,155.47,152.73,2.740000000000009,1.210000000000008,1080993,1291421,933731,357690,-72499
2017-07-23,155.566,158.53,153.94,4.590000000000003,0.5,157.714,161.0,155.03,5.969999999999999,5.969999999999999,153.89600000000002,155.0,152.08,2.9199999999999875,0.4800000000000182,155.974,159.5,154.25,5.25,4.889999999999986,2392931,4398933,858425,3540508,3540508
2017-07-30,155.13,159.28,152.87,6.409999999999997,-6.280000000000001,155.68200000000002,159.28,153.36,5.9199999999999875,-5.599999999999994,151.856,154.64,149.74,4.899999999999977,-4.899999999999977,153.464,156.47,151.35,5.1200000000000045,-5.1200000000000045,1770345,2287033,1143458,1143575,-352872
2017-08-06,146.902,151.47,143.75,7.719999999999999,-7.310000000000002,148.206,152.76,144.74,8.019999999999982,-8.019999999999982,144.34,148.71,142.06,6.650000000000006,-6.650000000000006,146.2,149.12,143.55,5.569999999999993,-4.610000000000014,2491207,4185002,1327508,2857494,-1295067
2017-08-13,146.808,148.16,144.14,4.02000000000001,-1.9700000000000273,147.696,149.24,145.13,4.110000000000014,-2.700000000000017,144.826,147.3,142.72,4.5800000000000125,-2.3700000000000045,146.254,148.78,143.71,5.069999999999993,-3.8700000000000045,1532528,1721911,1254710,467201,178317
2017-08-20,147.404,151.53,143.86,7.6699999999999875,7.6699999999999875,149.066,151.87,145.32,6.550000000000011,6.430000000000007,146.582,149.31,143.26,6.050000000000011,5.210000000000008,147.986,149.94,145.03,4.909999999999997,4.22999999999999,1362910,1838562,944698,893864,26308
2017-08-27,144.614,149.03,141.0,8.030000000000001,5.310000000000002,146.916,151.89,143.99,7.899999999999977,7.899999999999977,143.336,148.01,140.75,7.259999999999991,6.799999999999983,145.31,148.36,142.53,5.8300000000000125,5.699999999999989,3561046,6694741,2199950,4494791,-4494791
2017-09-03,145.1325,147.79,143.99,3.799999999999983,-3.799999999999983,145.9775,148.6,144.67,3.930000000000007,-3.930000000000007,143.095,146.02,141.22,4.800000000000011,-4.800000000000011,144.345,147.61,141.41,6.200000000000017,-6.200000000000017,1871637,3266625,1346920,1919705,-116689
2017-09-10,143.984,145.32,142.43,2.8899999999999864,0.799999999999983,145.036,145.85,143.89,1.960000000000008,-0.700000000000017,142.61,144.44,141.43,3.009999999999991,0.07999999999998408,144.13,145.66,142.13,3.530000000000001,-1.990000000000009,1470692,2371372,1047193,1324179,-812012
2017-09-17,142.208,143.0,141.6,1.4000000000000057,-0.44999999999998863,143.694,146.28,141.98,4.300000000000011,2.9099999999999966,140.514,142.08,138.35,3.730000000000018,1.4000000000000057,143.106,145.77,141.47,4.300000000000011,3.6100000000000136,2259022,2576257,1664845,911412,-177987
2017-09-24,144.144,145.73,143.01,2.719999999999999,-2.0999999999999943,145.388,146.93,144.44,2.490000000000009,-0.9699999999999989,141.87,143.01,140.01,3.0,2.8400000000000034,143.692,145.57,142.72,2.8499999999999943,1.2199999999999989,1929163,2816335,1422378,1393957,-1393957
2017-10-01,146.726,147.67,144.0,3.6699999999999875,3.6599999999999966,148.804,149.55,147.99,1.5600000000000023,-0.4399999999999977,145.898,147.33,143.55,3.780000000000001,3.780000000000001,147.41,148.41,146.21,2.1999999999999886,1.1500000000000057,1440709,2352515,1087107,1265408,-1111665
