Date,FRAF_stock_Open_average,FRAF_stock_Open_max,FRAF_stock_Open_min,FRAF_stock_Open_volatility,FRAF_stock_Open_change,FRAF_stock_High_average,FRAF_stock_High_max,FRAF_stock_High_min,FRAF_stock_High_volatility,FRAF_stock_High_change,FRAF_stock_Low_average,FRAF_stock_Low_max,FRAF_stock_Low_min,FRAF_stock_Low_volatility,FRAF_stock_Low_change,FRAF_stock_Close_average,FRAF_stock_Close_max,FRAF_stock_Close_min,FRAF_stock_Close_volatility,FRAF_stock_Close_change,FRAF_stock_Volume_average,FRAF_stock_Volume_max,FRAF_stock_Volume_min,FRAF_stock_Volume_volatility,FRAF_stock_Volume_change
2016-01-03,23.376,23.5,23.18,0.3200000000000003,-0.3200000000000003,23.376,23.5,23.18,0.3200000000000003,-0.3200000000000003,23.266000000000002,23.4,23.1,0.29999999999999716,-0.1700000000000017,23.266000000000002,23.4,23.1,0.29999999999999716,-0.1700000000000017,1706,3868,300,3568,-2858
2016-01-10,22.928,23.15,22.7,0.4499999999999993,-0.4499999999999993,22.928,23.15,22.7,0.4499999999999993,-0.4499999999999993,22.672,23.15,21.75,1.3999999999999986,-1.3999999999999986,22.722,23.15,22.0,1.1499999999999986,-1.1499999999999986,1181,2304,240,2064,1521
2016-01-17,21.393333333333334,22.0,21.01,0.9899999999999984,-0.8299999999999983,21.583333333333332,22.0,21.25,0.75,-0.5,21.03666666666667,21.1,21.0,0.10000000000000142,0.10000000000000142,21.183333333333334,21.5,21.0,0.5,0.5,3681,4167,3020,1147,-838
2016-01-24,21.85,22.2,21.5,0.6999999999999993,0.3999999999999986,21.938,22.25,21.5,0.75,0.3999999999999986,21.71,21.85,21.35,0.5,0.4499999999999993,21.808,22.2,21.35,0.8499999999999979,0.4499999999999993,1642,3550,600,2950,1572
2016-01-31,21.5625,21.75,21.4,0.3500000000000014,-0.3500000000000014,21.6125,21.75,21.5,0.25,-0.25,21.4375,21.55,21.4,0.15000000000000213,-0.15000000000000213,21.4875,21.55,21.4,0.15000000000000213,-0.05000000000000071,1154,1418,748,670,27
2016-02-07,21.066,21.5,20.38,1.120000000000001,-1.120000000000001,21.11,21.5,20.5,1.0,-1.0,20.756,21.25,20.11,1.1400000000000006,-0.879999999999999,20.830000000000002,21.25,20.35,0.8999999999999986,-0.75,2661,6600,425,6175,5780
2016-02-14,21.15,21.5,20.65,0.8500000000000014,0.8500000000000014,21.34,21.5,21.15,0.3500000000000014,0.3500000000000014,20.997500000000002,21.19,20.65,0.5400000000000027,0.45000000000000284,21.135,21.19,21.1,0.08999999999999986,-0.04999999999999716,5581,8600,1600,7000,7000
2016-02-21,21.2975,21.5,21.05,0.4499999999999993,0.26000000000000156,21.3725,21.5,21.24,0.26000000000000156,0.26000000000000156,21.1875,21.5,21.05,0.4499999999999993,0.3999999999999986,21.3375,21.5,21.1,0.3999999999999986,0.3999999999999986,1955,4296,875,3421,2921
2016-02-28,21.7725,21.95,21.55,0.3999999999999986,0.3999999999999986,21.875,22.0,21.7,0.3000000000000007,0.3000000000000007,21.759999999999998,21.95,21.5,0.4499999999999993,0.4499999999999993,21.875,22.0,21.7,0.3000000000000007,0.3000000000000007,5860,20000,740,19260,260
2016-03-06,21.92,22.1,21.66,0.4400000000000013,-0.10000000000000142,22.066666666666666,22.1,22.0,0.10000000000000142,-0.10000000000000142,21.55,21.72,21.27,0.4499999999999993,0.4499999999999993,21.696666666666665,22.1,21.27,0.8300000000000018,0.4499999999999993,2803,4439,1003,3436,1471
2016-03-13,21.8,21.85,21.75,0.10000000000000142,-0.10000000000000142,22.05,22.25,21.85,0.3999999999999986,0.3999999999999986,21.75,21.75,21.75,0.0,0.0,22.0,22.25,21.75,0.5,0.5,1607,1900,1315,585,585
2016-03-20,22.0625,22.1,22.0,0.10000000000000142,-0.05000000000000071,22.1275,22.21,22.1,0.10999999999999943,0.10999999999999943,21.925,22.0,21.85,0.14999999999999858,0.14999999999999858,22.080000000000002,22.12,22.0,0.120000000000001,0.019999999999999574,2303,3610,930,2680,-2530
2016-03-27,21.979999999999997,22.22,21.9,0.3200000000000003,-0.3200000000000003,22.1525,22.25,22.0,0.25,-0.25,21.89,22.0,21.82,0.17999999999999972,-0.17999999999999972,22.0125,22.18,21.87,0.3099999999999987,0.0,2786,5609,423,5186,-1541
