Date,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_average,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_max,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_min,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_volatility,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Open_change,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_average,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_max,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_min,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_volatility,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_High_change,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_average,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_max,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_min,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_volatility,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Low_change,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_average,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_max,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_min,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_volatility,iPath Bloomberg Natural Gas Subindex Total ReturnEtf_Close_change
2016-01-03,0.7734,0.7734,0.7734,0.0,0.0,0.78,0.78,0.78,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.7598,0.7598,0.7598,0.0,0.0
2016-01-10,0.65,0.65,0.65,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0.52,0.52,0.52,0.0,0.0,0.59,0.59,0.59,0.0,0.0
2016-01-17,0.51,0.51,0.51,0.0,0.0,0.5198,0.5198,0.5198,0.0,0.0,0.48,0.48,0.48,0.0,0.0,0.5,0.5,0.5,0.0,0.0
2016-01-24,0.49,0.49,0.49,0.0,0.0,0.53,0.53,0.53,0.0,0.0,0.49,0.49,0.49,0.0,0.0,0.5295,0.5295,0.5295,0.0,0.0
2016-01-31,0.5261,0.5261,0.5261,0.0,0.0,0.53,0.53,0.53,0.0,0.0,0.52,0.52,0.52,0.0,0.0,0.53,0.53,0.53,0.0,0.0
2016-02-07,0.5396,0.5396,0.5396,0.0,0.0,0.54,0.54,0.54,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.49,0.49,0.49,0.0,0.0
2016-02-14,0.485,0.485,0.485,0.0,0.0,0.485,0.485,0.485,0.0,0.0,0.3963,0.3963,0.3963,0.0,0.0,0.43,0.43,0.43,0.0,0.0
2016-02-21,0.38,0.38,0.38,0.0,0.0,0.38,0.38,0.38,0.0,0.0,0.37,0.37,0.37,0.0,0.0,0.37,0.37,0.37,0.0,0.0
2016-02-28,0.41,0.41,0.41,0.0,0.0,0.4388,0.4388,0.4388,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4388,0.4388,0.4388,0.0,0.0
2016-03-06,0.4935,0.4935,0.4935,0.0,0.0,0.526,0.526,0.526,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.52,0.52,0.52,0.0,0.0
2016-03-13,0.5515,0.5515,0.5515,0.0,0.0,0.5515,0.5515,0.5515,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0
2016-03-20,0.5107,0.5107,0.5107,0.0,0.0,0.52,0.52,0.52,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.52,0.52,0.52,0.0,0.0
2016-03-27,0.52,0.52,0.52,0.0,0.0,0.52,0.52,0.52,0.0,0.0,0.49,0.49,0.49,0.0,0.0,0.4973,0.4973,0.4973,0.0,0.0
2016-04-03,0.48,0.48,0.48,0.0,0.0,0.499,0.499,0.499,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.4702,0.4702,0.4702,0.0,0.0
2016-04-10,0.49,0.49,0.49,0.0,0.0,0.49,0.49,0.49,0.0,0.0,0.461,0.461,0.461,0.0,0.0,0.48,0.48,0.48,0.0,0.0
2016-04-17,0.47,0.47,0.47,0.0,0.0,0.48,0.48,0.48,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.48,0.48,0.48,0.0,0.0
2016-04-24,0.47,0.47,0.47,0.0,0.0,0.48,0.48,0.48,0.0,0.0,0.46,0.46,0.46,0.0,0.0,0.465,0.465,0.465,0.0,0.0
2016-05-01,0.48,0.48,0.48,0.0,0.0,0.48,0.48,0.48,0.0,0.0,0.465,0.465,0.465,0.0,0.0,0.465,0.465,0.465,0.0,0.0
2016-05-08,0.465,0.465,0.465,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.465,0.465,0.465,0.0,0.0,0.465,0.465,0.465,0.0,0.0
2016-05-15,0.415,0.415,0.415,0.0,0.0,0.42100000000000004,0.42100000000000004,0.42100000000000004,0.0,0.0,0.415,0.415,0.415,0.0,0.0,0.4151,0.4151,0.4151,0.0,0.0
2016-05-22,0.3988,0.3988,0.3988,0.0,0.0,0.4127,0.4127,0.4127,0.0,0.0,0.3988,0.3988,0.3988,0.0,0.0,0.4,0.4,0.4,0.0,0.0
2016-05-29,0.45,0.45,0.45,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.4115,0.4115,0.4115,0.0,0.0,0.44,0.44,0.44,0.0,0.0
2016-06-05,0.51,0.51,0.51,0.0,0.0,0.51,0.51,0.51,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.4899,0.4899,0.4899,0.0,0.0
2016-06-12,0.5251,0.5251,0.5251,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.4923,0.4923,0.4923,0.0,0.0,0.5163,0.5163,0.5163,0.0,0.0
2016-06-19,0.57,0.57,0.57,0.0,0.0,0.585,0.585,0.585,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.53,0.53,0.53,0.0,0.0
2016-06-26,0.589,0.589,0.589,0.0,0.0,0.6101,0.6101,0.6101,0.0,0.0,0.57,0.57,0.57,0.0,0.0,0.596,0.596,0.596,0.0,0.0
2016-07-03,0.5214,0.5214,0.5214,0.0,0.0,0.5446,0.5446,0.5446,0.0,0.0,0.51,0.51,0.51,0.0,0.0,0.5221,0.5221,0.5221,0.0,0.0
2016-07-10,0.4701,0.4701,0.4701,0.0,0.0,0.4999,0.4999,0.4999,0.0,0.0,0.4701,0.4701,0.4701,0.0,0.0,0.49,0.49,0.49,0.0,0.0
2016-07-17,0.48100000000000004,0.48100000000000004,0.48100000000000004,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.48100000000000004,0.48100000000000004,0.48100000000000004,0.0,0.0,0.4905,0.4905,0.4905,0.0,0.0
2016-07-24,0.57,0.57,0.57,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.55,0.55,0.55,0.0,0.0,0.56,0.56,0.56,0.0,0.0
2016-07-31,0.56,0.56,0.56,0.0,0.0,0.5657,0.5657,0.5657,0.0,0.0,0.5253,0.5253,0.5253,0.0,0.0,0.5499,0.5499,0.5499,0.0,0.0
2016-08-07,0.5,0.5,0.5,0.0,0.0,0.51,0.51,0.51,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0
2016-08-14,0.5,0.5,0.5,0.0,0.0,0.53,0.53,0.53,0.0,0.0,0.48,0.48,0.48,0.0,0.0,0.51,0.51,0.51,0.0,0.0
2016-08-21,0.5398,0.5398,0.5398,0.0,0.0,0.55,0.55,0.55,0.0,0.0,0.53,0.53,0.53,0.0,0.0,0.536,0.536,0.536,0.0,0.0
2016-08-28,0.5388,0.5388,0.5388,0.0,0.0,0.5388,0.5388,0.5388,0.0,0.0,0.5202,0.5202,0.5202,0.0,0.0,0.5386,0.5386,0.5386,0.0,0.0
2016-09-04,0.523,0.523,0.523,0.0,0.0,0.5479999999999999,0.5479999999999999,0.5479999999999999,0.0,0.0,0.523,0.523,0.523,0.0,0.0,0.5479999999999999,0.5479999999999999,0.5479999999999999,0.0,0.0
2016-09-11,0.5205,0.5205,0.5205,0.0,0.0,0.5502,0.5502,0.5502,0.0,0.0,0.5205,0.5205,0.5205,0.0,0.0,0.5401,0.5401,0.5401,0.0,0.0
2016-09-18,0.5368,0.5368,0.5368,0.0,0.0,0.5687,0.5687,0.5687,0.0,0.0,0.5206,0.5206,0.5206,0.0,0.0,0.5687,0.5687,0.5687,0.0,0.0
2016-09-25,0.5332,0.5332,0.5332,0.0,0.0,0.5332,0.5332,0.5332,0.0,0.0,0.5332,0.5332,0.5332,0.0,0.0,0.5332,0.5332,0.5332,0.0,0.0
2016-10-02,0.55,0.55,0.55,0.0,0.0,0.649,0.649,0.649,0.0,0.0,0.5202,0.5202,0.5202,0.0,0.0,0.5884,0.5884,0.5884,0.0,0.0
2016-10-09,0.7,0.7,0.7,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0.6461,0.6461,0.6461,0.0,0.0,0.66,0.66,0.66,0.0,0.0
2016-10-16,0.65,0.65,0.65,0.0,0.0,0.6519,0.6519,0.6519,0.0,0.0,0.61,0.61,0.61,0.0,0.0,0.6297,0.6297,0.6297,0.0,0.0
2016-10-23,0.55,0.55,0.55,0.0,0.0,0.5527,0.5527,0.5527,0.0,0.0,0.54,0.54,0.54,0.0,0.0,0.54,0.54,0.54,0.0,0.0
2016-10-30,0.4994,0.4994,0.4994,0.0,0.0,0.4994,0.4994,0.4994,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.4505,0.4505,0.4505,0.0,0.0
2016-11-06,0.51,0.51,0.51,0.0,0.0,0.52,0.52,0.52,0.0,0.0,0.445,0.445,0.445,0.0,0.0,0.5,0.5,0.5,0.0,0.0
2016-11-13,0.518,0.518,0.518,0.0,0.0,0.5198,0.5198,0.5198,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5001,0.5001,0.5001,0.0,0.0
2016-11-20,0.5101,0.5101,0.5101,0.0,0.0,0.5456,0.5456,0.5456,0.0,0.0,0.4509,0.4509,0.4509,0.0,0.0,0.4904,0.4904,0.4904,0.0,0.0
2016-11-27,0.6,0.6,0.6,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.5766,0.5766,0.5766,0.0,0.0,0.5995,0.5995,0.5995,0.0,0.0
2016-12-04,0.69,0.69,0.69,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0.6766,0.6766,0.6766,0.0,0.0,0.68,0.68,0.68,0.0,0.0
2016-12-11,0.58,0.58,0.58,0.0,0.0,0.6179,0.6179,0.6179,0.0,0.0,0.5602,0.5602,0.5602,0.0,0.0,0.5845,0.5845,0.5845,0.0,0.0
2016-12-18,0.6245,0.6245,0.6245,0.0,0.0,0.66,0.66,0.66,0.0,0.0,0.5997,0.5997,0.5997,0.0,0.0,0.64,0.64,0.64,0.0,0.0
2016-12-25,0.7368,0.7368,0.7368,0.0,0.0,0.7368,0.7368,0.7368,0.0,0.0,0.6779,0.6779,0.6779,0.0,0.0,0.6786,0.6786,0.6786,0.0,0.0
2017-01-01,0.58,0.58,0.58,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0.5503,0.5503,0.5503,0.0,0.0,0.57,0.57,0.57,0.0,0.0
2017-01-08,0.595,0.595,0.595,0.0,0.0,0.595,0.595,0.595,0.0,0.0,0.5497,0.5497,0.5497,0.0,0.0,0.5601,0.5601,0.5601,0.0,0.0
2017-01-15,0.59,0.59,0.59,0.0,0.0,0.59,0.59,0.59,0.0,0.0,0.52,0.52,0.52,0.0,0.0,0.5399,0.5399,0.5399,0.0,0.0
2017-01-22,0.5805,0.5805,0.5805,0.0,0.0,0.5805,0.5805,0.5805,0.0,0.0,0.5229,0.5229,0.5229,0.0,0.0,0.55,0.55,0.55,0.0,0.0
2017-01-29,0.501,0.501,0.501,0.0,0.0,0.5035,0.5035,0.5035,0.0,0.0,0.48,0.48,0.48,0.0,0.0,0.49,0.49,0.49,0.0,0.0
2017-02-05,0.5145,0.5145,0.5145,0.0,0.0,0.518,0.518,0.518,0.0,0.0,0.51,0.51,0.51,0.0,0.0,0.51,0.51,0.51,0.0,0.0
2017-02-12,0.4935,0.4935,0.4935,0.0,0.0,0.4935,0.4935,0.4935,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.4704,0.4704,0.4704,0.0,0.0
2017-02-19,0.48,0.48,0.48,0.0,0.0,0.48,0.48,0.48,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.469,0.469,0.469,0.0,0.0
2017-02-26,0.45,0.45,0.45,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.47,0.47,0.47,0.0,0.0
2017-03-05,0.44,0.44,0.44,0.0,0.0,0.4699,0.4699,0.4699,0.0,0.0,0.44,0.44,0.44,0.0,0.0,0.4507,0.4507,0.4507,0.0,0.0
2017-03-12,0.4612,0.4612,0.4612,0.0,0.0,0.4612,0.4612,0.4612,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.45,0.45,0.45,0.0,0.0
2017-03-19,0.4313,0.4313,0.4313,0.0,0.0,0.4405,0.4405,0.4405,0.0,0.0,0.43,0.43,0.43,0.0,0.0,0.43,0.43,0.43,0.0,0.0
2017-03-26,0.46,0.46,0.46,0.0,0.0,0.46,0.46,0.46,0.0,0.0,0.44,0.44,0.44,0.0,0.0,0.44,0.44,0.44,0.0,0.0
2017-04-02,0.46,0.46,0.46,0.0,0.0,0.4672,0.4672,0.4672,0.0,0.0,0.46,0.46,0.46,0.0,0.0,0.46,0.46,0.46,0.0,0.0
2017-04-09,0.426,0.426,0.426,0.0,0.0,0.4521,0.4521,0.4521,0.0,0.0,0.4237,0.4237,0.4237,0.0,0.0,0.4244,0.4244,0.4244,0.0,0.0
2017-04-16,0.425,0.425,0.425,0.0,0.0,0.4255,0.4255,0.4255,0.0,0.0,0.418,0.418,0.418,0.0,0.0,0.4188,0.4188,0.4188,0.0,0.0
2017-04-23,0.42,0.42,0.42,0.0,0.0,0.44,0.44,0.44,0.0,0.0,0.4193,0.4193,0.4193,0.0,0.0,0.4193,0.4193,0.4193,0.0,0.0
2017-04-30,0.4,0.4,0.4,0.0,0.0,0.4251,0.4251,0.4251,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4187,0.4187,0.4187,0.0,0.0
2017-05-07,0.441,0.441,0.441,0.0,0.0,0.4734,0.4734,0.4734,0.0,0.0,0.441,0.441,0.441,0.0,0.0,0.4665,0.4665,0.4665,0.0,0.0
2017-05-14,0.4263,0.4263,0.4263,0.0,0.0,0.4263,0.4263,0.4263,0.0,0.0,0.4174,0.4174,0.4174,0.0,0.0,0.4174,0.4174,0.4174,0.0,0.0
2017-05-21,0.4011,0.4011,0.4011,0.0,0.0,0.42,0.42,0.42,0.0,0.0,0.4011,0.4011,0.4011,0.0,0.0,0.4058,0.4058,0.4058,0.0,0.0
2017-05-28,0.35,0.35,0.35,0.0,0.0,0.36,0.36,0.36,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.35,0.35,0.35,0.0,0.0
2017-06-04,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.0,0.0,0.3392,0.3392,0.3392,0.0,0.0,0.33799999999999997,0.33799999999999997,0.33799999999999997,0.0,0.0,0.3392,0.3392,0.3392,0.0,0.0
2017-06-11,0.32,0.32,0.32,0.0,0.0,0.32,0.32,0.32,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.3049,0.3049,0.3049,0.0,0.0
2017-06-18,0.29,0.29,0.29,0.0,0.0,0.31,0.31,0.31,0.0,0.0,0.29,0.29,0.29,0.0,0.0,0.295,0.295,0.295,0.0,0.0
2017-06-25,0.33,0.33,0.33,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.305,0.305,0.305,0.0,0.0
