Date,BSPMStock_Open_average,BSPMStock_Open_max,BSPMStock_Open_min,BSPMStock_Open_volatility,BSPMStock_Open_change,BSPMStock_High_average,BSPMStock_High_max,BSPMStock_High_min,BSPMStock_High_volatility,BSPMStock_High_change,BSPMStock_Low_average,BSPMStock_Low_max,BSPMStock_Low_min,BSPMStock_Low_volatility,BSPMStock_Low_change,BSPMStock_Close_average,BSPMStock_Close_max,BSPMStock_Close_min,BSPMStock_Close_volatility,BSPMStock_Close_change,BSPMStock_Volume_average,BSPMStock_Volume_max,BSPMStock_Volume_min,BSPMStock_Volume_volatility,BSPMStock_Volume_change
2016-01-03,2.81414,2.87,2.8,0.07000000000000028,0.06930000000000014,2.84228,2.87,2.8007,0.06930000000000014,0.0,2.6614,2.7818,2.59,0.1918000000000002,-0.12179999999999991,2.75996,2.87,2.6313,0.23870000000000013,-0.06300000000000017,8514,11197,5309,5888,-3140
2016-01-10,2.60932,2.7559,2.45,0.30589999999999984,-0.2799999999999998,2.68198,2.7559,2.52,0.2359,-0.06999999999999984,2.49438,2.5788,2.38,0.1988000000000003,-0.14000000000000012,2.541,2.73,2.38,0.3500000000000001,-0.20999999999999996,5237,8413,2459,5954,2018
2016-01-17,2.375975,2.5053,2.1686,0.3367,0.07000000000000028,2.60015,2.7293,2.45,0.27929999999999966,-0.013299999999999645,2.1735,2.331,2.1,0.23099999999999987,-0.23099999999999987,2.3415,2.45,2.1693,0.2807000000000004,-0.08400000000000007,3237,5689,1969,3720,-501
2016-01-24,2.42172,2.695,2.3093,0.38569999999999993,0.17430000000000012,2.53498,2.695,2.4346,0.26039999999999974,0.04830000000000023,2.25414,2.3107,2.1,0.2107000000000001,0.2107000000000001,2.33772,2.4626,2.1,0.36260000000000003,0.3500000000000001,1854,2143,1663,480,103
2016-01-31,2.122,3.01,0.43,2.5799999999999996,0.09999999999999964,2.38014,3.15,0.43,2.7199999999999998,-0.5,1.94628,2.59,0.4,2.19,-0.1900000000000004,2.262,3.01,0.4,2.61,-0.5,19874,88215,82,88133,82047
2016-02-07,1.82444,2.5,1.4922,1.0078,-1.0,1.88938,2.5,1.577,0.923,-0.923,1.6280000000000001,2.18,1.4,0.7800000000000002,-0.6800000000000002,1.6797,2.2,1.4604,0.7396000000000003,-0.6320000000000001,25657,64324,8230,56094,4719
2016-02-14,1.83,2.1,1.56,0.54,0.54,2.096,2.34,1.87,0.46999999999999975,0.46999999999999975,1.7959,2.036,1.56,0.476,0.476,1.99825,2.313,1.73,0.5830000000000002,0.5830000000000002,23700,39944,6202,33742,-22677
2016-02-21,2.43594,2.78,2.24,0.5399999999999996,-0.5399999999999996,2.5611800000000002,3.1860000000000004,2.2999,0.8861000000000003,-0.8560000000000003,2.18484,2.3401,2.02,0.32010000000000005,-0.32010000000000005,2.34744,2.4923,2.21,0.2823000000000002,-0.2823000000000002,18670,51998,5013,46985,-37732
2016-02-28,2.08164,2.19,2.02,0.16999999999999993,-0.07989999999999986,2.2236,2.54,2.068,0.472,0.3500000000000001,2.04204,2.1101,2.02,0.09010000000000007,0.08010000000000028,2.1496,2.3,2.03,0.27,0.11499999999999977,4356,10351,473,9878,-6686
2016-03-06,2.358,2.52,2.25,0.27,-0.27,2.3752999999999997,2.52,2.32,0.20000000000000018,-0.1835,2.21712,2.3356,2.03,0.3056000000000001,-0.27,2.2468,2.3644,2.05,0.3144,-0.3144,7376,27165,1033,26132,24663
2016-03-13,2.13376,2.26,2.03,0.22999999999999998,-0.18009999999999993,2.21416,2.2999,2.1099,0.18999999999999995,0.01990000000000025,2.062,2.1001,2.03,0.07010000000000005,0.029900000000000038,2.1347799999999997,2.276,2.0862,0.18979999999999997,0.18599999999999994,2952,5233,61,5172,3221
2016-03-20,2.155525,2.22,2.0921,0.12790000000000035,0.10790000000000033,2.2911,2.34,2.2,0.13999999999999968,-0.13999999999999968,2.0755749999999997,2.1,2.0401,0.059900000000000286,0.00790000000000024,2.168975,2.2475,2.137,0.11050000000000004,-0.11050000000000004,8607,13991,4619,9372,-9372
2016-03-27,2.078,2.14,2.01,0.13000000000000034,-0.0900000000000003,2.1017799999999998,2.15,2.02,0.1299999999999999,0.009999999999999787,1.98,2.12,1.83,0.29000000000000004,-0.23999999999999977,2.032,2.12,1.91,0.2100000000000002,-0.0900000000000003,3844,12856,505,12351,1254
