Date,IRIX_stock_Open_average,IRIX_stock_Open_max,IRIX_stock_Open_min,IRIX_stock_Open_volatility,IRIX_stock_Open_change,IRIX_stock_High_average,IRIX_stock_High_max,IRIX_stock_High_min,IRIX_stock_High_volatility,IRIX_stock_High_change,IRIX_stock_Low_average,IRIX_stock_Low_max,IRIX_stock_Low_min,IRIX_stock_Low_volatility,IRIX_stock_Low_change,IRIX_stock_Close_average,IRIX_stock_Close_max,IRIX_stock_Close_min,IRIX_stock_Close_volatility,IRIX_stock_Close_change,IRIX_stock_Volume_average,IRIX_stock_Volume_max,IRIX_stock_Volume_min,IRIX_stock_Volume_volatility,IRIX_stock_Volume_change
2016-05-22,13.896,14.1,13.68,0.41999999999999993,0.3800000000000008,14.346,14.73,14.01,0.7200000000000006,0.25,13.704,13.82,13.53,0.2900000000000009,0.2900000000000009,14.004,14.11,13.8,0.3099999999999987,0.25,74493,133706,32159,101547,-46930
2016-05-29,13.8,14.0,13.66,0.33999999999999986,-0.1999999999999993,13.945,14.07,13.82,0.25,-0.21000000000000085,13.5025,13.59,13.36,0.23000000000000043,-0.23000000000000043,13.745000000000001,13.85,13.62,0.23000000000000043,-0.1800000000000015,25250,28928,19127,9801,3128
2016-06-05,13.784,14.38,13.41,0.9700000000000006,-0.07000000000000028,14.152,14.38,13.97,0.41000000000000014,0.06999999999999851,13.522,13.74,13.33,0.41000000000000014,0.08000000000000007,13.898,14.02,13.65,0.3699999999999992,0.2699999999999996,31789,43999,15253,28746,15361
2016-06-12,13.886,14.0,13.78,0.22000000000000064,0.0600000000000005,14.044,14.17,13.93,0.2400000000000002,0.16999999999999993,13.672,13.9,13.44,0.46000000000000085,0.2400000000000002,13.962,14.16,13.77,0.39000000000000057,0.39000000000000057,43389,111842,17112,94730,79940
2016-06-19,14.48,14.69,14.1,0.5899999999999999,0.4900000000000002,14.84,15.0,14.59,0.41000000000000014,0.019999999999999574,14.112,14.58,13.3,1.2799999999999994,-0.7999999999999989,14.608,14.78,14.42,0.35999999999999943,0.08000000000000007,191197,751317,28980,722337,683309
2016-06-26,14.496,14.82,14.26,0.5600000000000005,-0.02999999999999936,14.888,15.66,14.49,1.17,1.17,14.28,14.68,13.99,0.6899999999999995,0.22000000000000064,14.748,15.51,14.21,1.299999999999999,1.299999999999999,48515,77737,32937,44800,38909
2016-07-03,15.9825,16.2,15.55,0.6499999999999986,0.4499999999999993,16.29,16.64,16.0,0.6400000000000006,-0.3200000000000003,15.635,15.86,15.38,0.47999999999999865,0.20999999999999908,16.0025,16.16,15.86,0.3000000000000007,-0.1700000000000017,53877,77485,26358,51127,-32570
2016-07-10,15.892000000000001,16.1,15.6,0.5000000000000018,0.0,15.982000000000001,16.14,15.81,0.33000000000000007,0.09999999999999964,15.626,15.83,15.27,0.5600000000000005,0.009999999999999787,15.828,16.04,15.68,0.35999999999999943,-0.08999999999999986,37347,45093,28437,16656,-2737
2016-07-17,15.782,15.95,15.65,0.29999999999999893,0.21000000000000085,15.996,16.17,15.81,0.3600000000000012,0.21000000000000085,15.662,15.8,15.37,0.4300000000000015,0.040000000000000924,15.916,16.16,15.8,0.35999999999999943,0.2599999999999998,25051,42478,13772,28706,-4205
2016-07-24,16.09,16.21,15.79,0.4200000000000017,-0.40000000000000213,16.44,16.51,16.31,0.20000000000000284,-0.11000000000000298,15.794,16.1,15.03,1.070000000000002,-0.22000000000000242,16.236,16.39,16.12,0.2699999999999996,0.08999999999999986,25433,37723,15652,22071,-11566
2016-07-31,15.73,16.06,15.08,0.9799999999999986,-0.34999999999999964,16.032,16.29,15.66,0.629999999999999,-0.629999999999999,15.348,15.75,14.55,1.1999999999999993,-1.1399999999999988,15.732000000000001,16.17,15.08,1.0900000000000016,-1.0900000000000016,33955,61152,19038,42114,29169
2016-08-07,15.056,15.25,14.87,0.3800000000000008,0.27999999999999936,15.244,15.35,15.12,0.23000000000000043,0.13000000000000078,14.622,14.97,13.62,1.3500000000000014,-1.1800000000000015,14.914,15.28,14.04,1.2400000000000002,-0.9100000000000001,33344,64618,17506,47112,34276
2016-08-14,13.709999999999999,14.02,13.41,0.6099999999999994,-0.46999999999999886,13.778,14.19,13.52,0.6699999999999999,-0.5899999999999999,13.458,13.53,13.39,0.1399999999999988,-0.1399999999999988,13.616,13.87,13.52,0.34999999999999964,-0.3199999999999985,23409,39556,7890,31666,-7452
2016-08-21,14.284,14.98,13.54,1.4400000000000013,0.9700000000000006,14.708,15.24,14.03,1.2100000000000009,0.7100000000000009,14.152,14.55,13.52,1.0300000000000011,0.9900000000000002,14.506,14.89,13.96,0.9299999999999997,0.6099999999999994,25297,42392,13711,28681,-5369
2016-08-28,14.632,14.85,14.44,0.41000000000000014,0.40000000000000036,15.01,15.22,14.93,0.2900000000000009,-0.040000000000000924,14.388,14.66,14.02,0.6400000000000006,0.21000000000000085,14.836,14.93,14.76,0.16999999999999993,-0.030000000000001137,20384,27628,12198,15430,-1591
2016-09-04,14.7375,14.99,14.45,0.5400000000000009,0.13000000000000078,14.945,15.0,14.88,0.11999999999999922,-0.09999999999999964,14.5125,14.61,14.45,0.16000000000000014,-0.09999999999999964,14.825,14.95,14.58,0.3699999999999992,-0.34999999999999964,22996,25955,18145,7810,1118
2016-09-11,15.308,16.02,14.54,1.4800000000000004,1.4800000000000004,15.722,16.28,15.03,1.2500000000000018,1.0200000000000014,15.114,15.74,14.46,1.2799999999999994,0.9399999999999995,15.533999999999999,15.94,15.03,0.9100000000000001,0.6100000000000012,28395,47629,20298,27331,16731
2016-09-18,15.342,15.75,14.93,0.8200000000000003,-0.8200000000000003,15.418,15.82,15.15,0.6699999999999999,-0.6699999999999999,15.006,15.36,14.72,0.6399999999999988,-0.6399999999999988,15.212,15.69,14.73,0.9599999999999991,-0.9599999999999991,16058,22817,12068,10749,-139
2016-09-25,14.322,14.58,14.2,0.3800000000000008,-0.3699999999999992,14.576,14.61,14.52,0.08999999999999986,-0.0600000000000005,14.17,14.33,13.97,0.35999999999999943,0.2400000000000002,14.416,14.57,14.26,0.3100000000000005,0.23000000000000043,14492,20459,9044,11415,-5044
2016-10-02,14.228,14.5,14.02,0.4800000000000004,-0.17999999999999972,14.508,14.75,14.33,0.41999999999999993,-0.07000000000000028,13.924,14.15,13.78,0.370000000000001,-0.02000000000000135,14.177999999999999,14.44,14.0,0.4399999999999995,0.13000000000000078,32315,61249,8552,52697,-49844
2016-10-09,13.562,14.24,12.87,1.370000000000001,-1.2400000000000002,13.693999999999999,14.29,13.08,1.209999999999999,-0.9599999999999991,13.244,13.96,12.75,1.2100000000000009,-1.2100000000000009,13.366,14.06,12.92,1.1400000000000006,-1.0999999999999996,30712,66458,11984,54474,26198
2016-10-16,12.798,12.91,12.67,0.2400000000000002,0.10999999999999943,13.204,14.17,12.91,1.2599999999999998,0.14000000000000057,12.482,12.62,12.27,0.34999999999999964,0.17999999999999972,12.81,12.85,12.76,0.08999999999999986,0.019999999999999574,18104,34145,7555,26590,-26590
2016-10-23,12.776,12.89,12.58,0.3100000000000005,-0.030000000000001137,13.29,13.97,12.89,1.08,0.4599999999999991,12.58,12.73,12.5,0.23000000000000043,-0.03999999999999915,12.86,13.27,12.58,0.6899999999999995,0.5700000000000003,22350,33960,11455,22505,9520
2016-10-30,13.186,13.36,12.76,0.5999999999999996,-0.5199999999999996,13.644,13.96,13.37,0.5900000000000016,0.009999999999999787,12.984,13.28,12.54,0.7400000000000002,-0.5199999999999996,13.274000000000001,13.55,13.1,0.45000000000000107,-0.33000000000000007,22123,27047,16437,10610,-2765
2016-11-06,14.142,15.45,13.14,2.3099999999999987,2.0,14.84,16.25,13.75,2.5,2.4299999999999997,13.856,15.0,12.97,2.0299999999999994,1.58,14.738,16.12,13.71,2.41,2.3900000000000006,24522,36654,8958,27696,27696
2016-11-13,16.084,16.2,15.86,0.33999999999999986,0.14000000000000057,16.188,16.39,15.98,0.41000000000000014,-0.19000000000000128,15.34,16.01,14.27,1.740000000000002,0.7199999999999989,16.052,16.18,15.91,0.2699999999999996,0.2699999999999996,19615,35192,10732,24460,-19372
2016-11-20,15.9575,16.2,15.46,0.7399999999999984,-0.6099999999999994,16.1375,16.27,15.82,0.4499999999999993,-0.379999999999999,15.6775,16.1,15.24,0.8600000000000012,-0.6600000000000001,15.940000000000001,16.26,15.66,0.6000000000000014,-0.5199999999999996,15908,21362,9413,11949,-3758
2016-11-27,15.702,16.02,15.41,0.6099999999999994,0.16999999999999993,15.844,16.02,15.53,0.4900000000000002,0.2400000000000002,15.326,15.62,15.12,0.5,0.120000000000001,15.578,15.79,15.33,0.4599999999999991,0.02999999999999936,38176,83497,4997,78500,-57221
2016-12-04,14.954,15.4,14.16,1.2400000000000002,-1.2400000000000002,15.166,15.59,14.36,1.2300000000000004,-1.1000000000000014,14.64,15.14,14.0,1.1400000000000006,-1.1400000000000006,14.976,15.51,14.05,1.459999999999999,-1.3699999999999992,93416,372850,16802,356048,349101
2016-12-11,13.968,14.11,13.77,0.33999999999999986,-0.33999999999999986,14.022,14.12,13.77,0.34999999999999964,-0.33999999999999986,13.688,14.0,13.32,0.6799999999999997,-0.5499999999999989,13.812,14.04,13.44,0.5999999999999996,-0.5600000000000005,67580,105760,28624,77136,29037
2016-12-18,13.412,13.72,13.2,0.5200000000000014,0.2599999999999998,13.74,14.0,13.53,0.47000000000000064,0.39000000000000057,13.25,13.65,13.01,0.6400000000000006,0.5300000000000011,13.458,13.81,13.22,0.5899999999999999,0.47000000000000064,93760,138465,46831,91634,-91634
2016-12-25,13.7375,13.93,13.42,0.5099999999999998,0.11999999999999922,13.965,14.09,13.78,0.3100000000000005,0.10999999999999943,13.622499999999999,13.93,13.17,0.7599999999999998,0.33000000000000007,13.87,14.06,13.7,0.3600000000000012,0.28000000000000114,32706,46484,16233,30251,13468
2017-01-01,13.9825,14.21,13.88,0.33000000000000007,-0.3100000000000005,13.9925,14.21,13.9,0.3100000000000005,-0.3100000000000005,13.6475,13.76,13.48,0.27999999999999936,-0.27999999999999936,13.8325,13.89,13.74,0.15000000000000036,-0.10999999999999943,31829,34144,28924,5220,3914
2017-01-08,13.764000000000001,13.96,13.55,0.41000000000000014,-0.09999999999999964,14.026,14.06,14.0,0.0600000000000005,-0.02000000000000135,13.639999999999999,13.87,13.29,0.5800000000000001,-0.3500000000000014,13.894,14.01,13.8,0.20999999999999908,0.07000000000000028,30605,47624,18515,29109,-17381
2017-01-15,13.7625,13.85,13.66,0.1899999999999995,-0.1899999999999995,13.8675,13.95,13.8,0.14999999999999858,-0.11999999999999922,13.435,13.56,13.24,0.3200000000000003,-0.3200000000000003,13.635,13.81,13.44,0.370000000000001,-0.370000000000001,29357,48056,16150,31906,31188
2017-01-22,13.718,14.08,13.38,0.6999999999999993,0.4599999999999991,13.97,14.15,13.65,0.5,0.25,13.544,13.9,13.22,0.6799999999999997,0.41000000000000014,13.814,14.02,13.53,0.4900000000000002,0.20000000000000107,42727,90041,17841,72200,19500
2017-01-29,13.98,14.27,13.62,0.6500000000000004,0.6500000000000004,14.204,14.65,13.88,0.7699999999999996,0.7699999999999996,13.9,14.21,13.37,0.8400000000000016,0.8400000000000016,14.156,14.63,13.79,0.8400000000000016,0.8400000000000016,40927,106370,17598,88772,4242
2017-02-05,14.504,14.64,14.4,0.2400000000000002,0.21999999999999886,14.606,14.67,14.55,0.11999999999999922,0.040000000000000924,14.308,14.48,13.85,0.6300000000000008,0.620000000000001,14.548,14.57,14.5,0.07000000000000028,-0.019999999999999574,18033,27095,11252,15843,-15843
2017-02-12,14.62,14.78,14.51,0.2699999999999996,0.1899999999999995,14.78,15.18,14.58,0.5999999999999996,0.5399999999999991,14.51,14.7,14.32,0.379999999999999,0.29999999999999893,14.73,15.09,14.55,0.5399999999999991,0.5399999999999991,24342,35009,15185,19824,8929
2017-02-19,15.2225,15.38,15.1,0.28000000000000114,0.120000000000001,15.2975,15.38,15.21,0.16999999999999993,0.120000000000001,15.065000000000001,15.15,14.97,0.17999999999999972,0.14000000000000057,15.1875,15.26,15.12,0.14000000000000057,0.08000000000000007,13634,26771,6606,20165,4353
2017-02-26,15.75,16.31,15.34,0.9699999999999989,0.34999999999999964,15.966,16.37,15.55,0.8200000000000003,0.20999999999999908,15.459999999999999,15.85,15.09,0.7599999999999998,-0.16999999999999993,15.662,15.99,15.3,0.6899999999999995,-0.20999999999999908,30706,56189,16470,39719,-2698
2017-03-05,14.549999999999999,15.29,13.84,1.4499999999999993,-1.2699999999999996,14.796,15.32,14.19,1.1300000000000008,-1.0999999999999996,14.134,14.83,13.72,1.1099999999999994,-1.1099999999999994,14.366,14.92,14.01,0.9100000000000001,-0.9100000000000001,34812,55251,12214,43037,24239
2017-03-12,13.464,13.79,13.25,0.5399999999999991,-0.5199999999999996,13.728,13.95,13.48,0.46999999999999886,0.0,13.298,13.64,13.08,0.5600000000000005,-0.370000000000001,13.526,13.91,13.29,0.620000000000001,0.1999999999999993,32897,46788,21537,25251,10953
2017-03-19,13.368,14.04,12.88,1.1599999999999984,-0.9000000000000004,13.47,14.16,13.02,1.1400000000000006,-1.0899999999999999,12.966,13.9,12.62,1.2800000000000011,-1.2800000000000011,13.212,14.04,12.92,1.1199999999999992,-1.0399999999999991,36147,51164,25598,25566,-20733
2017-03-26,12.379999999999999,12.77,12.01,0.7599999999999998,-0.7599999999999998,12.456,12.83,12.08,0.75,-0.75,11.99,12.57,11.65,0.9199999999999999,-0.9199999999999999,12.218,12.7,11.87,0.8300000000000001,-0.8300000000000001,47295,79031,28573,50458,-7334
2017-04-02,11.336,12.17,10.96,1.209999999999999,-1.209999999999999,11.516,12.17,11.15,1.0199999999999996,-0.9700000000000006,11.016,11.3,10.9,0.40000000000000036,-0.370000000000001,11.106,11.36,11.01,0.34999999999999964,-0.2699999999999996,61730,110131,31259,78872,-39900
2017-04-09,10.809999999999999,11.04,10.6,0.4399999999999995,-0.4399999999999995,10.9925,11.38,10.6,0.7800000000000011,-0.7800000000000011,10.537500000000001,10.9,10.21,0.6899999999999995,-0.6899999999999995,10.5825,10.92,10.22,0.6999999999999993,-0.6999999999999993,41133,70661,24196,46465,-4705
2017-04-16,10.604,11.55,10.22,1.33,1.2700000000000014,10.942,11.79,10.4,1.3899999999999988,1.1500000000000004,10.475999999999999,11.12,10.08,1.0399999999999991,0.8999999999999986,10.788,11.52,10.34,1.1799999999999997,0.8300000000000001,42706,60291,14970,45321,-9774
2017-04-23,11.088000000000001,11.39,10.75,0.6400000000000006,-0.15000000000000036,11.376,11.65,10.98,0.6699999999999999,0.2599999999999998,10.870000000000001,11.23,10.63,0.5999999999999996,0.5099999999999998,11.126,11.4,10.84,0.5600000000000005,0.5300000000000011,31753,39779,24746,15033,11590
2017-04-30,10.766,11.57,9.79,1.7800000000000011,-1.6100000000000012,11.088,12.43,9.79,2.6400000000000006,-1.7400000000000002,10.316,11.29,9.41,1.879999999999999,-1.7399999999999984,10.474,11.46,9.62,1.8400000000000016,-1.8400000000000016,62976,107110,32504,74606,13684
2017-05-07,9.924,10.5,9.62,0.8800000000000008,0.02000000000000135,10.290000000000001,10.5,10.0,0.5,-0.3000000000000007,9.552,9.65,9.46,0.1899999999999995,-0.1399999999999988,9.614,9.73,9.47,0.2599999999999998,-0.1999999999999993,43795,63219,20324,42895,42895
2017-05-14,9.154,9.46,8.92,0.5400000000000009,-0.33000000000000007,9.504,10.0,9.25,0.75,-0.75,8.972,9.04,8.92,0.11999999999999922,-0.03999999999999915,9.138,9.29,8.99,0.29999999999999893,-0.21000000000000085,45278,59190,30962,28228,13494
2017-05-21,9.001999999999999,9.04,8.95,0.08999999999999986,-0.019999999999999574,9.36,9.73,9.09,0.6400000000000006,-0.11000000000000121,8.879999999999999,8.96,8.7,0.26000000000000156,0.26000000000000156,8.996,9.03,8.95,0.08000000000000007,0.0600000000000005,43957,70449,19349,51100,-40443
2017-05-28,9.05,9.21,8.98,0.23000000000000043,0.20000000000000107,9.4275,9.86,9.02,0.8399999999999999,0.5600000000000005,9.010000000000002,9.14,8.96,0.17999999999999972,0.16999999999999993,9.1125,9.35,8.98,0.3699999999999992,0.3699999999999992,29391,34524,26025,8499,4125
2017-06-04,9.274000000000001,9.47,9.08,0.39000000000000057,-0.009999999999999787,9.354000000000001,9.68,9.13,0.5499999999999989,-0.21999999999999886,9.042,9.24,8.98,0.2599999999999998,-0.25,9.172,9.27,9.03,0.2400000000000002,-0.02999999999999936,34124,50695,11551,39144,25298
2017-06-11,9.088,9.16,9.01,0.15000000000000036,-0.05000000000000071,9.276,9.39,9.07,0.3200000000000003,-0.14999999999999858,8.954,8.98,8.87,0.11000000000000121,-0.09000000000000163,9.11,9.3,9.0,0.3000000000000007,0.009999999999999787,54828,121687,27995,93692,80850
2017-06-18,9.18,9.67,8.98,0.6899999999999995,-0.5199999999999996,9.348,9.67,9.05,0.6199999999999992,-0.03999999999999915,8.964,8.99,8.93,0.0600000000000005,0.030000000000001137,9.032,9.12,8.98,0.1399999999999988,0.02999999999999936,195452,831737,22463,809274,766773
2017-06-25,9.59,10.14,9.11,1.0300000000000011,1.0300000000000011,9.962,10.4,9.32,1.08,0.9900000000000002,9.366,9.85,8.61,1.2400000000000002,1.1300000000000008,9.72,10.13,9.3,0.8300000000000001,0.5899999999999999,51938,77749,26585,51164,2910
2017-07-02,9.637500000000001,9.89,9.4,0.4900000000000002,-0.2599999999999998,9.897499999999999,10.29,9.69,0.5999999999999996,-0.4499999999999993,9.3025,9.55,9.09,0.46000000000000085,-0.46000000000000085,9.6075,9.73,9.53,0.20000000000000107,0.120000000000001,56643,74668,32842,41826,-18021
2017-07-09,9.440000000000001,9.63,9.22,0.41000000000000014,-0.2900000000000009,9.682,10.09,9.47,0.6199999999999992,-0.6099999999999994,9.182,9.31,9.05,0.2599999999999998,-0.040000000000000924,9.408,9.52,9.22,0.29999999999999893,-0.11000000000000121,47042,60036,34566,25470,-4654
2017-07-16,9.426,9.56,9.2,0.3600000000000012,0.16000000000000014,9.55,9.66,9.45,0.21000000000000085,0.11999999999999922,9.212,9.3,9.03,0.27000000000000135,0.049999999999998934,9.5,9.63,9.35,0.28000000000000114,0.1899999999999995,45719,64908,19206,45702,-673
2017-07-23,9.522,9.64,9.38,0.2599999999999998,-0.17999999999999972,9.696,9.79,9.6,0.1899999999999995,-0.019999999999999574,9.404,9.5,9.31,0.1899999999999995,-0.05999999999999872,9.528,9.67,9.39,0.27999999999999936,-0.06999999999999851,34103,62598,11980,50618,23725
2017-07-30,9.088,9.48,8.7,0.7800000000000011,-0.7800000000000011,9.241999999999999,9.59,8.7,0.8900000000000006,-0.8900000000000006,8.586,9.25,7.58,1.67,-1.67,8.834,9.4,8.34,1.0600000000000005,-1.0600000000000005,76786,142242,42720,99522,72190
2017-08-06,8.372,8.5,8.15,0.34999999999999964,0.23000000000000043,8.544,8.72,8.37,0.3500000000000014,0.02999999999999936,8.216000000000001,8.41,7.95,0.45999999999999996,0.3800000000000008,8.382,8.56,8.19,0.370000000000001,0.22000000000000064,51112,84060,21697,62363,-60672
2017-08-13,8.452,8.52,8.38,0.1399999999999988,-0.030000000000001137,8.506,8.6,8.43,0.16999999999999993,-0.16999999999999993,8.352,8.43,8.31,0.11999999999999922,0.009999999999999787,8.424,8.58,8.36,0.22000000000000064,-0.21000000000000085,29292,55267,7179,48088,-15663
2017-08-20,8.412,8.51,8.35,0.16000000000000014,0.129999999999999,8.58,8.93,8.41,0.5199999999999996,0.4599999999999991,8.386,8.5,8.35,0.15000000000000036,0.15000000000000036,8.5,8.85,8.36,0.4900000000000002,0.4800000000000004,11524,35322,4223,31099,29050
2017-08-27,8.75,8.95,8.52,0.4299999999999997,-0.08999999999999986,9.042,9.18,8.88,0.29999999999999893,0.08999999999999986,8.636000000000001,8.8,8.51,0.2900000000000009,0.2900000000000009,8.712,8.9,8.54,0.3600000000000012,0.27000000000000135,29516,94087,10453,83634,-83634
2017-09-03,9.07,9.18,9.0,0.17999999999999972,0.17999999999999972,9.0975,9.18,9.05,0.129999999999999,0.08000000000000007,8.879999999999999,8.95,8.75,0.1999999999999993,0.16999999999999993,8.9725,9.07,8.92,0.15000000000000036,-0.13000000000000078,8700,17055,3814,13241,-5497
2017-09-10,9.226,9.56,8.92,0.6400000000000006,0.4599999999999991,9.424,9.7,8.99,0.7099999999999991,0.7099999999999991,8.972,9.21,8.75,0.46000000000000085,0.46000000000000085,9.304,9.7,8.93,0.7699999999999996,0.7699999999999996,59726,120106,27339,92767,-26309
2017-09-17,9.83,10.09,9.44,0.6500000000000004,-0.25,10.206,10.98,9.57,1.4100000000000001,-0.5099999999999998,9.584,10.03,9.25,0.7799999999999994,-0.4299999999999997,9.83,10.25,9.43,0.8200000000000003,-0.4399999999999995,23045,32190,11977,20213,-14204
2017-09-24,9.256,9.28,9.25,0.02999999999999936,0.02999999999999936,9.404,9.54,9.28,0.2599999999999998,-0.11999999999999922,9.25,9.25,9.25,0.0,0.0,9.294,9.37,9.26,0.10999999999999943,0.10999999999999943,11883,33126,4252,28874,-21294
2017-10-01,9.648,9.95,9.39,0.5599999999999987,0.5199999999999996,9.882,9.99,9.6,0.39000000000000057,0.39000000000000057,9.606,9.9,9.36,0.5400000000000009,0.5400000000000009,9.788,9.94,9.6,0.33999999999999986,0.33999999999999986,5436,8814,2144,6670,-4827
