Date,MSMStock_Open_average,MSMStock_Open_max,MSMStock_Open_min,MSMStock_Open_volatility,MSMStock_Open_change,MSMStock_High_average,MSMStock_High_max,MSMStock_High_min,MSMStock_High_volatility,MSMStock_High_change,MSMStock_Low_average,MSMStock_Low_max,MSMStock_Low_min,MSMStock_Low_volatility,MSMStock_Low_change,MSMStock_Close_average,MSMStock_Close_max,MSMStock_Close_min,MSMStock_Close_volatility,MSMStock_Close_change,MSMStock_Volume_average,MSMStock_Volume_max,MSMStock_Volume_min,MSMStock_Volume_volatility,MSMStock_Volume_change
2016-01-03,57.6,60.27,55.64,4.630000000000003,4.630000000000003,59.398,61.35,56.53,4.82,4.57,56.65,58.89,54.19,4.700000000000003,4.700000000000003,58.588,60.37,56.53,3.8399999999999963,2.6599999999999966,1172039,2558735,626049,1932686,3202
2016-01-10,59.444,60.0,58.84,1.1599999999999966,-0.4099999999999966,60.182,61.02,59.72,1.3000000000000043,0.25,58.602000000000004,59.35,57.52,1.8299999999999983,-1.0700000000000003,59.634,60.12,59.19,0.9299999999999997,0.3200000000000003,762280,898909,688581,210328,209974
2016-01-17,58.885000000000005,59.96,57.96,2.0,-0.4299999999999997,59.7125,60.76,58.65,2.1099999999999994,0.6799999999999997,58.0675,58.95,56.92,2.030000000000001,0.45000000000000284,58.9725,60.38,58.07,2.3100000000000023,1.490000000000002,813695,1096931,604894,492037,-146322
2016-01-24,60.988,62.57,59.11,3.460000000000001,2.530000000000001,62.376,65.26,60.36,4.900000000000006,4.900000000000006,60.384,62.43,58.51,3.9200000000000017,3.9200000000000017,61.722,64.81,58.75,6.060000000000002,6.060000000000002,610047,876602,405719,470883,470883
2016-01-31,64.696,65.7,63.66,2.0400000000000063,1.210000000000008,65.872,67.24,65.01,2.2299999999999898,0.25,63.696,64.63,62.87,1.759999999999998,1.3299999999999983,64.964,65.74,63.35,2.3899999999999935,-0.030000000000001137,1871056,5374176,751926,4622250,582522
2016-02-07,65.568,67.36,64.29,3.069999999999993,0.39000000000000057,66.816,67.7,65.91,1.7900000000000063,1.0100000000000051,64.924,65.61,64.25,1.3599999999999994,1.3599999999999994,66.088,66.99,65.08,1.9099999999999966,1.0400000000000063,772257,995192,589842,405350,-405350
2016-02-14,68.755,69.66,67.51,2.1499999999999915,1.4099999999999966,69.44,70.23,68.32,1.9100000000000108,1.0800000000000125,67.995,68.78,66.56,2.219999999999999,1.5300000000000011,69.11500000000001,69.46,68.2,1.259999999999991,1.2000000000000028,597705,983273,349507,633766,-240899
2016-02-21,69.3,70.31,67.95,2.3599999999999994,-0.4200000000000017,69.846,70.86,68.91,1.9500000000000028,-0.5600000000000023,68.148,69.17,66.6,2.5700000000000074,0.20000000000000284,69.262,70.18,68.41,1.7700000000000102,0.8200000000000074,535604,583131,498969,84162,39461
2016-02-28,70.492,71.16,70.12,1.039999999999992,0.14999999999999147,71.11,71.78,70.65,1.1299999999999955,0.0,69.324,69.8,68.34,1.4599999999999937,-0.7800000000000011,70.348,71.12,69.58,1.5400000000000063,0.7600000000000051,650939,1035871,447661,588210,588210
2016-03-06,70.884,71.54,69.99,1.5500000000000114,1.0699999999999932,71.624,72.54,70.73,1.8100000000000023,1.5499999999999972,69.738,70.8,69.17,1.6299999999999955,0.2599999999999909,71.212,72.13,70.67,1.4599999999999937,1.4200000000000017,426188,581630,354190,227440,-227440
2016-03-13,72.218,74.16,71.4,2.759999999999991,2.2299999999999898,73.248,75.01,71.92,3.0900000000000034,2.6099999999999994,71.626,73.89,69.72,4.170000000000002,2.680000000000007,72.908,74.81,71.45,3.3599999999999994,2.8599999999999994,418299,563444,312002,251442,142556
2016-03-20,74.345,74.69,74.17,0.519999999999996,-0.519999999999996,74.92750000000001,75.14,74.7,0.4399999999999977,-0.269999999999996,73.785,74.12,73.39,0.730000000000004,0.4300000000000068,74.66499999999999,74.88,74.39,0.4899999999999949,-0.3100000000000023,414327,591232,272628,318604,318604
2016-03-27,75.358,76.31,74.16,2.1500000000000057,1.1099999999999994,76.03999999999999,76.98,75.02,1.960000000000008,1.960000000000008,74.49,75.55,73.21,2.3400000000000034,1.5600000000000023,75.75,76.7,74.29,2.4099999999999966,2.4099999999999966,415574,681530,306960,374570,374570
2016-04-03,74.02799999999999,76.52,71.0,5.519999999999996,-2.1400000000000006,75.356,76.69,73.84,2.8499999999999943,-0.7800000000000011,72.972,74.84,70.44,4.400000000000006,-1.0200000000000102,74.464,75.45,73.17,2.280000000000001,-0.060000000000002274,1018186,1304003,617649,686354,-63942
2016-04-10,75.5,76.0,74.53,1.4699999999999989,-1.4699999999999989,75.996,77.38,75.41,1.9699999999999989,-1.9699999999999989,74.572,75.64,74.14,1.5,-1.3299999999999983,75.112,75.9,74.59,1.3100000000000023,-1.0500000000000114,566018,770418,408072,362346,-116338
2016-04-17,75.33,76.06,74.67,1.3900000000000006,0.14999999999999147,76.07,76.5,75.63,0.8700000000000045,0.25,74.73,75.23,74.29,0.9399999999999977,-0.2799999999999869,75.42399999999999,75.98,74.67,1.3100000000000023,0.0799999999999983,499732,777939,280181,497758,-292003
2016-04-24,76.508,77.51,75.19,2.3200000000000074,2.260000000000005,77.322,78.35,75.84,2.509999999999991,1.9599999999999937,75.962,76.75,74.98,1.769999999999996,1.6799999999999926,77.07600000000001,77.76,75.84,1.9200000000000017,1.6599999999999966,451544,578215,317129,261086,106069
2016-05-01,75.882,77.28,74.84,2.4399999999999977,-2.4399999999999977,76.684,78.09,75.84,2.25,-2.25,74.784,75.53,74.22,1.3100000000000023,-1.0799999999999983,75.72,76.9,74.39,2.510000000000005,-1.2199999999999989,578622,795450,361319,434131,-424955
2016-05-08,75.35,75.73,74.63,1.1000000000000085,-0.8400000000000034,75.714,76.33,74.9,1.4299999999999926,-1.1499999999999915,74.576,75.34,73.43,1.9099999999999966,-1.529999999999987,75.042,75.95,73.73,2.219999999999999,-1.759999999999991,397499,563293,233769,329524,-170280
2016-05-15,73.042,74.2,71.7,2.5,-1.9200000000000017,73.67,74.99,72.43,2.559999999999988,-1.789999999999992,72.136,73.99,71.03,2.9599999999999937,-2.1199999999999903,72.86,74.35,71.95,2.3999999999999915,-1.5499999999999972,381258,471199,308555,162644,-35442
2016-05-22,73.546,74.4,72.7,1.7000000000000028,1.7000000000000028,74.534,75.2,73.92,1.2800000000000011,0.9900000000000091,73.276,74.29,72.17,2.1200000000000045,2.1200000000000045,74.274,75.08,73.71,1.3700000000000045,1.3700000000000045,414763,595901,278747,317154,-219983
2016-05-29,75.2,75.48,74.8,0.6800000000000068,0.4200000000000017,75.7575,75.98,75.47,0.5100000000000051,-0.25,74.36749999999999,74.78,74.16,0.6200000000000045,-0.1599999999999966,75.3075,75.84,74.78,1.0600000000000023,-0.1700000000000017,401061,450124,380417,69707,-69707
2016-06-05,74.85000000000001,75.14,74.55,0.5900000000000034,0.3500000000000085,75.308,75.99,74.97,1.019999999999996,-0.030000000000001137,73.854,74.5,72.61,1.8900000000000006,-0.9500000000000028,74.61800000000001,75.39,72.97,2.4200000000000017,-1.8200000000000074,411608,531906,305927,225979,15654
2016-06-12,72.096,72.65,71.81,0.8400000000000034,-0.6200000000000045,72.9,73.47,72.36,1.1099999999999994,0.4899999999999949,71.316,71.78,71.01,0.769999999999996,-0.4399999999999977,72.272,72.9,71.89,1.0100000000000051,0.5100000000000051,503155,645286,380364,264922,14445
2016-06-19,72.24,73.27,70.57,2.700000000000003,-2.700000000000003,72.82,74.32,71.24,3.0799999999999983,-3.0799999999999983,71.61200000000001,72.78,69.59,3.1899999999999977,-3.1899999999999977,71.862,72.94,69.71,3.230000000000004,-3.1300000000000097,513188,712145,337950,374195,296480
2016-06-26,69.81,70.42,69.01,1.4099999999999966,1.4099999999999966,70.746,71.52,69.51,2.009999999999991,2.009999999999991,69.014,70.42,67.74,2.680000000000007,2.680000000000007,70.024,71.36,69.25,2.1099999999999994,1.980000000000004,628624,777095,406176,370919,-370919
2016-07-03,72.0275,73.99,70.0,3.989999999999995,3.059999999999988,73.30250000000001,74.84,70.95,3.8900000000000006,3.8900000000000006,71.1875,72.83,69.75,3.0799999999999983,3.0799999999999983,72.51,73.86,70.8,3.0600000000000023,2.0700000000000074,1175868,1481823,893043,588780,-150139
