Date,Vanguard Dividend AppreciationEtf_Open_average,Vanguard Dividend AppreciationEtf_Open_max,Vanguard Dividend AppreciationEtf_Open_min,Vanguard Dividend AppreciationEtf_Open_volatility,Vanguard Dividend AppreciationEtf_Open_change,Vanguard Dividend AppreciationEtf_High_average,Vanguard Dividend AppreciationEtf_High_max,Vanguard Dividend AppreciationEtf_High_min,Vanguard Dividend AppreciationEtf_High_volatility,Vanguard Dividend AppreciationEtf_High_change,Vanguard Dividend AppreciationEtf_Low_average,Vanguard Dividend AppreciationEtf_Low_max,Vanguard Dividend AppreciationEtf_Low_min,Vanguard Dividend AppreciationEtf_Low_volatility,Vanguard Dividend AppreciationEtf_Low_change,Vanguard Dividend AppreciationEtf_Close_average,Vanguard Dividend AppreciationEtf_Close_max,Vanguard Dividend AppreciationEtf_Close_min,Vanguard Dividend AppreciationEtf_Close_volatility,Vanguard Dividend AppreciationEtf_Close_change
2016-08-28,85.48,85.48,85.48,0.0,0.0,85.79,85.79,85.79,0.0,0.0,85.37,85.37,85.37,0.0,0.0,85.65,85.65,85.65,0.0,0.0
2016-09-04,84.55,84.55,84.55,0.0,0.0,84.55,84.55,84.55,0.0,0.0,82.88,82.88,82.88,0.0,0.0,82.88,82.88,82.88,0.0,0.0
2016-09-11,82.87,82.87,82.87,0.0,0.0,82.87,82.87,82.87,0.0,0.0,82.39,82.39,82.39,0.0,0.0,82.73,82.73,82.73,0.0,0.0
2016-09-18,84.26,84.26,84.26,0.0,0.0,84.28,84.28,84.28,0.0,0.0,83.97,83.97,83.97,0.0,0.0,83.97,83.97,83.97,0.0,0.0
2016-09-25,83.69,83.69,83.69,0.0,0.0,84.2,84.2,84.2,0.0,0.0,83.59,83.59,83.59,0.0,0.0,83.93,83.93,83.93,0.0,0.0
2016-10-02,83.34,83.34,83.34,0.0,0.0,83.43,83.43,83.43,0.0,0.0,82.6,82.6,82.6,0.0,0.0,82.96,82.96,82.96,0.0,0.0
2016-10-09,82.6,82.6,82.6,0.0,0.0,82.85,82.85,82.85,0.0,0.0,82.32,82.32,82.32,0.0,0.0,82.32,82.32,82.32,0.0,0.0
2016-10-16,82.09,82.09,82.09,0.0,0.0,82.39,82.39,82.39,0.0,0.0,81.83,81.83,81.83,0.0,0.0,82.3,82.3,82.3,0.0,0.0
2016-10-23,82.15,82.15,82.15,0.0,0.0,82.57,82.57,82.57,0.0,0.0,81.81,81.81,81.81,0.0,0.0,82.13,82.13,82.13,0.0,0.0
2016-10-30,81.5,81.5,81.5,0.0,0.0,81.76,81.76,81.76,0.0,0.0,81.23,81.23,81.23,0.0,0.0,81.28,81.28,81.28,0.0,0.0
2016-11-06,83.46,83.46,83.46,0.0,0.0,83.71,83.71,83.71,0.0,0.0,83.22,83.22,83.22,0.0,0.0,83.62,83.62,83.62,0.0,0.0
2016-11-13,84.35,84.35,84.35,0.0,0.0,84.4,84.4,84.4,0.0,0.0,84.12,84.12,84.12,0.0,0.0,84.27,84.27,84.27,0.0,0.0
2016-11-20,85.02,85.02,85.02,0.0,0.0,85.29,85.29,85.29,0.0,0.0,84.99,84.99,84.99,0.0,0.0,85.29,85.29,85.29,0.0,0.0
2016-11-27,84.65,84.65,84.65,0.0,0.0,84.87,84.87,84.87,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.7,84.7,84.7,0.0,0.0
2016-12-04,86.27,86.27,86.27,0.0,0.0,86.78,86.78,86.78,0.0,0.0,86.24,86.24,86.24,0.0,0.0,86.78,86.78,86.78,0.0,0.0
2016-12-11,86.69,86.69,86.69,0.0,0.0,86.84,86.84,86.84,0.0,0.0,86.34,86.34,86.34,0.0,0.0,86.43,86.43,86.43,0.0,0.0
2016-12-18,85.84,85.84,85.84,0.0,0.0,85.88,85.88,85.88,0.0,0.0,85.73,85.73,85.73,0.0,0.0,85.84,85.84,85.84,0.0,0.0
2016-12-25,85.65,85.65,85.65,0.0,0.0,85.73,85.73,85.73,0.0,0.0,84.93,84.93,84.93,0.0,0.0,85.18,85.18,85.18,0.0,0.0
2017-01-01,85.75,85.75,85.75,0.0,0.0,86.31,86.31,86.31,0.0,0.0,85.47,85.47,85.47,0.0,0.0,86.15,86.15,86.15,0.0,0.0
2017-01-08,85.84,85.84,85.84,0.0,0.0,86.02,86.02,86.02,0.0,0.0,85.84,85.84,85.84,0.0,0.0,85.96,85.96,85.96,0.0,0.0
2017-01-15,86.29,86.29,86.29,0.0,0.0,86.59,86.59,86.59,0.0,0.0,85.94,85.94,85.94,0.0,0.0,86.25,86.25,86.25,0.0,0.0
2017-01-22,87.05,87.05,87.05,0.0,0.0,87.14,87.14,87.14,0.0,0.0,86.92,86.92,86.92,0.0,0.0,87.03,87.03,87.03,0.0,0.0
2017-01-29,86.65,86.65,86.65,0.0,0.0,87.01,87.01,87.01,0.0,0.0,86.61,86.61,86.61,0.0,0.0,86.95,86.95,86.95,0.0,0.0
2017-02-05,87.7,87.7,87.7,0.0,0.0,88.16,88.16,88.16,0.0,0.0,87.65,87.65,87.65,0.0,0.0,88.06,88.06,88.06,0.0,0.0
2017-02-12,89.22,89.22,89.22,0.0,0.0,89.77,89.77,89.77,0.0,0.0,89.22,89.22,89.22,0.0,0.0,89.77,89.77,89.77,0.0,0.0
2017-02-19,90.18,90.18,90.18,0.0,0.0,90.79,90.79,90.79,0.0,0.0,90.15,90.15,90.15,0.0,0.0,90.78,90.78,90.78,0.0,0.0
2017-02-26,91.06,91.06,91.06,0.0,0.0,91.09,91.09,91.09,0.0,0.0,90.7,90.7,90.7,0.0,0.0,90.97,90.97,90.97,0.0,0.0
2017-03-05,90.88,90.88,90.88,0.0,0.0,90.96,90.96,90.96,0.0,0.0,90.51,90.51,90.51,0.0,0.0,90.87,90.87,90.87,0.0,0.0
2017-03-12,91.35,91.35,91.35,0.0,0.0,91.62,91.62,91.62,0.0,0.0,91.22,91.22,91.22,0.0,0.0,91.44,91.44,91.44,0.0,0.0
2017-03-19,90.25,90.25,90.25,0.0,0.0,90.52,90.52,90.52,0.0,0.0,89.75,89.75,89.75,0.0,0.0,90.02,90.02,90.02,0.0,0.0
2017-03-26,90.01,90.01,90.01,0.0,0.0,90.25,90.25,90.25,0.0,0.0,89.86,89.86,89.86,0.0,0.0,89.94,89.94,89.94,0.0,0.0
2017-04-02,89.51,89.51,89.51,0.0,0.0,89.82,89.82,89.82,0.0,0.0,89.35,89.35,89.35,0.0,0.0,89.55,89.55,89.55,0.0,0.0
2017-04-09,89.07,89.07,89.07,0.0,0.0,89.32,89.32,89.32,0.0,0.0,88.73,88.73,88.73,0.0,0.0,88.73,88.73,88.73,0.0,0.0
2017-04-16,90.04,90.04,90.04,0.0,0.0,90.22,90.22,90.22,0.0,0.0,89.91,89.91,89.91,0.0,0.0,90.1,90.1,90.1,0.0,0.0
2017-04-23,91.91,91.91,91.91,0.0,0.0,91.91,91.91,91.91,0.0,0.0,91.36,91.36,91.36,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2017-04-30,91.68,91.68,91.68,0.0,0.0,91.84,91.84,91.84,0.0,0.0,91.44,91.44,91.44,0.0,0.0,91.84,91.84,91.84,0.0,0.0
2017-05-07,91.27,91.27,91.27,0.0,0.0,91.35,91.35,91.35,0.0,0.0,91.03,91.03,91.03,0.0,0.0,91.12,91.12,91.12,0.0,0.0
2017-05-14,90.48,90.48,90.48,0.0,0.0,91.09,91.09,91.09,0.0,0.0,90.41,90.41,90.41,0.0,0.0,90.82,90.82,90.82,0.0,0.0
2017-05-21,92.46,92.46,92.46,0.0,0.0,92.6,92.6,92.6,0.0,0.0,92.37,92.37,92.37,0.0,0.0,92.51,92.51,92.51,0.0,0.0
2017-05-28,93.78,93.78,93.78,0.0,0.0,94.22,94.22,94.22,0.0,0.0,93.69,93.69,93.69,0.0,0.0,94.09,94.09,94.09,0.0,0.0
2017-06-04,93.64,93.64,93.64,0.0,0.0,93.93,93.93,93.93,0.0,0.0,93.28,93.28,93.28,0.0,0.0,93.75,93.75,93.75,0.0,0.0
2017-06-11,94.05,94.05,94.05,0.0,0.0,94.05,94.05,94.05,0.0,0.0,93.27,93.27,93.27,0.0,0.0,93.85,93.85,93.85,0.0,0.0
2017-06-18,92.6,92.6,92.6,0.0,0.0,92.84,92.84,92.84,0.0,0.0,92.41,92.41,92.41,0.0,0.0,92.67,92.67,92.67,0.0,0.0
2017-06-25,92.46,92.46,92.46,0.0,0.0,92.97,92.97,92.97,0.0,0.0,92.45,92.45,92.45,0.0,0.0,92.67,92.67,92.67,0.0,0.0
2017-07-02,92.42,92.42,92.42,0.0,0.0,92.93,92.93,92.93,0.0,0.0,92.33,92.33,92.33,0.0,0.0,92.84,92.84,92.84,0.0,0.0
2017-07-09,93.16,93.16,93.16,0.0,0.0,93.64,93.64,93.64,0.0,0.0,93.1,93.1,93.1,0.0,0.0,93.49,93.49,93.49,0.0,0.0
2017-07-16,93.48,93.48,93.48,0.0,0.0,93.7,93.7,93.7,0.0,0.0,93.34,93.34,93.34,0.0,0.0,93.7,93.7,93.7,0.0,0.0
2017-07-23,92.96,92.96,92.96,0.0,0.0,93.25,93.25,93.25,0.0,0.0,92.82,92.82,92.82,0.0,0.0,93.21,93.21,93.21,0.0,0.0
2017-07-30,93.58,93.58,93.58,0.0,0.0,93.67,93.67,93.67,0.0,0.0,93.3,93.3,93.3,0.0,0.0,93.47,93.47,93.47,0.0,0.0
2017-08-06,92.51,92.51,92.51,0.0,0.0,93.08,93.08,93.08,0.0,0.0,92.51,92.51,92.51,0.0,0.0,92.75,92.75,92.75,0.0,0.0
2017-08-13,92.29,92.29,92.29,0.0,0.0,92.55,92.55,92.55,0.0,0.0,92.02,92.02,92.02,0.0,0.0,92.03,92.03,92.03,0.0,0.0
2017-08-20,92.03,92.03,92.03,0.0,0.0,92.37,92.37,92.37,0.0,0.0,91.97,91.97,91.97,0.0,0.0,92.05,92.05,92.05,0.0,0.0
2017-08-27,93.38,93.38,93.38,0.0,0.0,93.38,93.38,93.38,0.0,0.0,92.98,92.98,92.98,0.0,0.0,93.01,93.01,93.01,0.0,0.0
2017-09-03,92.6,92.6,92.6,0.0,0.0,93.17,93.17,93.17,0.0,0.0,92.48,92.48,92.48,0.0,0.0,93.06,93.06,93.06,0.0,0.0
2017-09-10,94.17,94.17,94.17,0.0,0.0,94.6,94.6,94.6,0.0,0.0,94.15,94.15,94.15,0.0,0.0,94.59,94.59,94.59,0.0,0.0
2017-09-17,93.9,93.9,93.9,0.0,0.0,94.2,94.2,94.2,0.0,0.0,93.9,93.9,93.9,0.0,0.0,94.1,94.1,94.1,0.0,0.0
2017-09-24,94.58,94.58,94.58,0.0,0.0,94.8,94.8,94.8,0.0,0.0,94.54,94.54,94.54,0.0,0.0,94.79,94.79,94.79,0.0,0.0
2017-10-01,95.76,95.76,95.76,0.0,0.0,95.97,95.97,95.97,0.0,0.0,95.53,95.53,95.53,0.0,0.0,95.68,95.68,95.68,0.0,0.0
2017-10-08,96.24,96.24,96.24,0.0,0.0,96.27,96.27,96.27,0.0,0.0,95.97,95.97,95.97,0.0,0.0,96.03,96.03,96.03,0.0,0.0
2017-10-15,96.97,96.97,96.97,0.0,0.0,97.21,97.21,97.21,0.0,0.0,96.63,96.63,96.63,0.0,0.0,97.21,97.21,97.21,0.0,0.0
2017-10-22,97.59,97.59,97.59,0.0,0.0,97.74,97.74,97.74,0.0,0.0,97.4,97.4,97.4,0.0,0.0,97.56,97.56,97.56,0.0,0.0
2017-10-29,97.07,97.07,97.07,0.0,0.0,97.32,97.32,97.32,0.0,0.0,96.86,96.86,96.86,0.0,0.0,97.21,97.21,97.21,0.0,0.0
2017-11-05,96.84,96.84,96.84,0.0,0.0,97.14,97.14,97.14,0.0,0.0,96.75,96.75,96.75,0.0,0.0,97.1,97.1,97.1,0.0,0.0
2017-11-12,97.5,97.5,97.5,0.0,0.0,97.7,97.7,97.7,0.0,0.0,97.33,97.33,97.33,0.0,0.0,97.45,97.45,97.45,0.0,0.0
2017-11-19,98.29,98.29,98.29,0.0,0.0,98.37,98.37,98.37,0.0,0.0,98.19,98.19,98.19,0.0,0.0,98.25,98.25,98.25,0.0,0.0
2017-11-26,100.97,100.97,100.97,0.0,0.0,101.04,101.04,101.04,0.0,0.0,99.21,99.21,99.21,0.0,0.0,100.58,100.58,100.58,0.0,0.0
2017-12-03,100.89,100.89,100.89,0.0,0.0,101.18,101.18,101.18,0.0,0.0,100.59,100.59,100.59,0.0,0.0,101.18,101.18,101.18,0.0,0.0
2017-12-10,101.2,101.2,101.2,0.0,0.0,102.22,102.22,102.22,0.0,0.0,101.2,101.2,101.2,0.0,0.0,101.99,101.99,101.99,0.0,0.0
2017-12-17,101.9,101.9,101.9,0.0,0.0,102.0,102.0,102.0,0.0,0.0,101.64,101.64,101.64,0.0,0.0,101.9,101.9,101.9,0.0,0.0
2017-12-24,102.57,102.57,102.57,0.0,0.0,102.57,102.57,102.57,0.0,0.0,101.97,101.97,101.97,0.0,0.0,102.03,102.03,102.03,0.0,0.0
2017-12-31,103.67,103.67,103.67,0.0,0.0,104.05,104.05,104.05,0.0,0.0,103.55,103.55,103.55,0.0,0.0,104.02,104.02,104.02,0.0,0.0
