Date,INAP_stock_Open_average,INAP_stock_Open_max,INAP_stock_Open_min,INAP_stock_Open_volatility,INAP_stock_Open_change,INAP_stock_High_average,INAP_stock_High_max,INAP_stock_High_min,INAP_stock_High_volatility,INAP_stock_High_change,INAP_stock_Low_average,INAP_stock_Low_max,INAP_stock_Low_min,INAP_stock_Low_volatility,INAP_stock_Low_change,INAP_stock_Close_average,INAP_stock_Close_max,INAP_stock_Close_min,INAP_stock_Close_volatility,INAP_stock_Close_change,INAP_stock_Volume_average,INAP_stock_Volume_max,INAP_stock_Volume_min,INAP_stock_Volume_volatility,INAP_stock_Volume_change
2016-01-03,23.992,25.0,23.12,1.879999999999999,-1.879999999999999,24.376,25.08,23.48,1.5999999999999979,-1.5999999999999979,23.144,24.0,21.48,2.5199999999999996,-2.0799999999999983,23.416,24.24,21.56,2.6799999999999997,-2.6000000000000014,59626,79476,35045,44431,25319
2016-01-10,18.68,21.68,16.0,5.68,-5.280000000000001,19.546,22.56,16.92,5.639999999999997,-5.639999999999997,16.936799999999998,19.244,15.28,3.9640000000000004,-3.523999999999999,17.616,20.08,15.8,4.279999999999998,-3.919999999999998,123511,164985,91178,73807,-14037
2016-01-17,15.64,16.52,15.2,1.3200000000000003,-1.0,15.879999999999999,16.52,15.4,1.1199999999999992,-0.4400000000000013,14.78525,15.220999999999998,14.36,0.8609999999999989,0.5809999999999977,15.36,15.72,15.12,0.6000000000000014,0.3200000000000003,130360,212562,92929,119633,-119633
2016-01-24,15.416,15.64,14.96,0.6799999999999997,-0.6799999999999997,15.780000000000001,15.98,15.4,0.5800000000000001,-0.16000000000000014,15.052,15.34,14.8,0.5399999999999991,-0.5,15.304,15.68,14.92,0.7599999999999998,0.03999999999999915,52128,74481,37179,37302,29991
2016-01-31,14.84,15.4,14.2,1.200000000000001,-0.9599999999999991,15.432,16.84,14.4,2.4399999999999995,-1.3599999999999994,14.168,15.04,13.2,1.8399999999999999,-1.8399999999999999,14.44,15.6,13.24,2.3599999999999994,-2.3599999999999994,68586,109408,42492,66916,39172
2016-02-07,12.08,13.0,11.68,1.3200000000000003,-1.0,12.504,13.04,12.08,0.9599999999999991,-0.7599999999999998,11.708,11.8,11.66,0.14000000000000057,-0.08000000000000007,11.908,12.0,11.8,0.1999999999999993,-0.1999999999999993,78367,129854,57330,72524,-1190
2016-02-14,11.24,12.0,9.76,2.24,-2.24,11.6675,12.64,9.84,2.8000000000000007,-2.3200000000000003,10.19,11.44,7.16,4.279999999999999,-4.16,10.68,11.8,8.44,3.360000000000001,-3.360000000000001,215381,485142,74916,410226,410226
2016-02-21,7.891666666666667,10.24,2.55,7.69,-5.930000000000001,8.32,10.36,2.56,7.799999999999999,-6.0,7.568333333333333,9.84,2.55,7.29,-5.21,8.049999999999999,10.24,2.56,7.68,-5.4399999999999995,209727,354442,96603,257839,168447
2016-02-28,10.944,11.6,10.4,1.1999999999999993,1.08,11.404,12.06,10.8,1.2599999999999998,1.2599999999999998,10.712,11.24,10.12,1.120000000000001,1.120000000000001,11.136000000000001,11.88,10.2,1.6800000000000015,1.6800000000000015,92665,114387,71465,42922,-11461
2016-03-06,11.496,11.92,11.12,0.8000000000000007,-0.7600000000000016,11.712,12.52,11.32,1.1999999999999993,-1.1600000000000001,11.032,11.68,10.64,1.0399999999999991,-1.0399999999999991,11.216,11.96,10.84,1.120000000000001,-1.120000000000001,87702,124757,58354,66403,39239
2016-03-13,10.632,11.08,10.08,1.0,0.08000000000000007,10.984,11.4,10.44,0.9600000000000009,-0.3600000000000012,10.312,10.68,10.08,0.5999999999999996,-0.3200000000000003,10.664,11.2,10.2,1.0,-0.3999999999999986,78965,130783,37137,93646,41507
2016-03-20,10.78,11.16,10.28,0.8800000000000008,-0.6400000000000006,10.979,11.32,10.4,0.9199999999999999,-0.9199999999999999,10.379999999999999,10.84,10.04,0.8000000000000007,-0.7200000000000006,10.66,11.16,10.28,0.8800000000000008,-0.8399999999999999,62941,87739,35419,52320,-18946
2016-03-27,10.592,11.04,10.08,0.9599999999999991,0.35999999999999943,10.84,11.16,10.44,0.7200000000000006,0.3200000000000003,10.354,10.88,10.0,0.8800000000000008,0.11999999999999922,10.6,11.08,10.12,0.9600000000000009,0.08000000000000007,59061,99370,34489,64881,-44105
2016-04-03,10.048,10.28,9.76,0.5199999999999996,-0.2400000000000002,10.263200000000001,10.4,10.16,0.2400000000000002,-0.16000000000000014,9.808,10.08,9.64,0.4399999999999995,-0.4399999999999995,10.016,10.28,9.88,0.3999999999999986,-0.23999999999999844,52971,76885,24797,52088,52088
2016-04-10,10.040000000000001,10.52,9.72,0.7999999999999989,0.6799999999999997,10.392,10.8,10.0,0.8000000000000007,0.6600000000000001,9.767999999999999,10.2,8.84,1.3599999999999994,0.4399999999999995,10.248000000000001,10.64,9.76,0.8800000000000008,0.8800000000000008,46523,58576,32199,26377,26377
2016-04-17,10.736,11.16,10.6,0.5600000000000005,0.08000000000000007,11.299999999999999,11.44,11.12,0.3200000000000003,0.17999999999999972,10.464,10.56,10.24,0.3200000000000003,-0.03999999999999915,10.84,11.32,10.56,0.7599999999999998,0.2400000000000002,78893,104643,58270,46373,-28653
2016-04-24,10.8,11.48,10.4,1.08,-1.08,11.032,11.76,10.52,1.2400000000000002,-1.2400000000000002,10.044,10.56,8.88,1.6799999999999997,-1.459999999999999,10.336,10.88,9.12,1.7600000000000016,-1.4000000000000004,59933,94318,40896,53422,20016
2016-05-01,8.28,9.0,7.72,1.2800000000000002,-0.5199999999999996,8.964,10.18,8.16,2.0199999999999996,0.5800000000000001,7.68,8.48,7.2,1.2800000000000002,-1.2400000000000002,8.06,8.52,7.66,0.8599999999999994,-0.5599999999999996,176105,269580,85305,184275,184275
2016-05-08,9.032,9.8,8.04,1.7600000000000016,0.8800000000000008,9.748,10.32,8.94,1.3800000000000008,0.33999999999999986,8.708,9.32,8.04,1.2800000000000011,0.7000000000000011,9.216,9.88,8.68,1.200000000000001,0.16000000000000014,86448,103777,68279,35498,-27147
2016-05-15,8.496,9.0,8.28,0.7200000000000006,-0.6799999999999997,8.84,9.12,8.56,0.5599999999999987,-0.35999999999999943,8.256,8.48,8.12,0.3600000000000012,-0.16000000000000014,8.424,8.52,8.32,0.1999999999999993,0.0,68483,102699,39154,63545,-23593
2016-05-22,8.576,8.92,8.24,0.6799999999999997,0.28000000000000114,8.879999999999999,9.2,8.52,0.6799999999999997,0.5999999999999996,8.376,8.68,8.04,0.6400000000000006,0.5600000000000005,8.68,8.96,8.16,0.8000000000000007,0.8000000000000007,59999,74228,46996,27232,-16110
2016-05-29,8.77,9.04,8.56,0.47999999999999865,-0.1999999999999993,9.14,9.56,8.88,0.6799999999999997,-0.40000000000000036,8.52,8.6,8.4,0.1999999999999993,0.08000000000000007,8.81,9.08,8.6,0.4800000000000004,0.40000000000000036,128061,197799,73881,123918,-123918
2016-06-05,9.512,10.16,9.08,1.08,0.35999999999999943,9.876,10.2,9.56,0.6399999999999988,0.16000000000000014,9.304,9.64,8.92,0.7200000000000006,0.4399999999999995,9.6,10.16,9.32,0.8399999999999999,-0.120000000000001,80630,96908,55198,41710,32984
2016-06-12,9.52,9.76,9.36,0.40000000000000036,0.40000000000000036,9.948,10.72,9.6,1.120000000000001,1.120000000000001,9.3704,9.68,9.12,0.5600000000000005,0.5600000000000005,9.752,10.52,9.4,1.1199999999999992,1.1199999999999992,88896,135126,52088,83038,51628
2016-06-19,9.831999999999999,10.68,9.2,1.4800000000000004,-1.4800000000000004,10.0618,11.0,9.709,1.2910000000000004,-1.1999999999999993,9.304,9.84,8.8,1.0399999999999991,-1.0399999999999991,9.607999999999999,10.04,9.28,0.7599999999999998,-0.7599999999999998,375109,1459860,77109,1382751,1353591
2016-06-26,8.648,9.2,8.28,0.9199999999999999,-0.9199999999999999,8.984,9.32,8.8,0.5199999999999996,-0.3999999999999986,8.308,8.48,8.2,0.28000000000000114,0.0,8.48,8.68,8.24,0.4399999999999995,0.1999999999999993,101929,160386,49490,110896,-84452
2016-07-03,8.66,9.0,8.4,0.5999999999999996,0.3200000000000003,8.98,9.44,8.68,0.7599999999999998,0.7599999999999998,8.469999999999999,8.92,8.2,0.7200000000000006,0.7200000000000006,8.79,9.28,8.44,0.8399999999999999,0.8399999999999999,59060,72749,47529,25220,7845
2016-07-10,9.496,9.96,9.0,0.9600000000000009,0.6800000000000015,9.824,10.16,9.52,0.6400000000000006,0.6400000000000006,9.284,9.7,8.88,0.8199999999999985,0.8199999999999985,9.584,9.96,8.92,1.040000000000001,0.9199999999999999,60088,69412,53171,16241,-4809
2016-07-17,9.904,10.04,9.8,0.23999999999999844,-0.03999999999999915,10.288,10.76,10.12,0.6400000000000006,-0.03999999999999915,9.648,9.8,9.28,0.5200000000000014,-0.5200000000000014,9.872,10.08,9.64,0.4399999999999995,-0.4399999999999995,49461,75553,28647,46906,15734
