Date,IAF_stock_Open_average,IAF_stock_Open_max,IAF_stock_Open_min,IAF_stock_Open_volatility,IAF_stock_Open_change,IAF_stock_High_average,IAF_stock_High_max,IAF_stock_High_min,IAF_stock_High_volatility,IAF_stock_High_change,IAF_stock_Low_average,IAF_stock_Low_max,IAF_stock_Low_min,IAF_stock_Low_volatility,IAF_stock_Low_change,IAF_stock_Close_average,IAF_stock_Close_max,IAF_stock_Close_min,IAF_stock_Close_volatility,IAF_stock_Close_change,IAF_stock_Volume_average,IAF_stock_Volume_max,IAF_stock_Volume_min,IAF_stock_Volume_volatility,IAF_stock_Volume_change
2016-03-13,5.524,5.7,5.37,0.33000000000000007,-0.15000000000000036,5.556,5.7,5.44,0.2599999999999998,-0.15000000000000036,5.482,5.62,5.33,0.29000000000000004,-0.1200000000000001,5.524,5.62,5.44,0.17999999999999972,-0.11000000000000032,7769,15324,3365,11959,-5508
2016-03-20,5.4725,5.51,5.41,0.09999999999999964,-0.07000000000000028,5.5,5.53,5.43,0.10000000000000053,-0.08999999999999986,5.4425,5.5,5.38,0.1200000000000001,-0.10000000000000053,5.4625,5.52,5.4,0.11999999999999922,-0.08999999999999986,5649,8334,1869,6465,6465
2016-03-27,5.502,5.55,5.46,0.08999999999999986,-0.040000000000000036,5.532,5.59,5.51,0.08000000000000007,0.009999999999999787,5.464,5.54,5.37,0.16999999999999993,0.019999999999999574,5.505999999999999,5.56,5.46,0.09999999999999964,0.05999999999999961,10928,19295,3144,16151,-7648
2016-04-03,5.366,5.5,5.28,0.21999999999999975,-0.09999999999999964,5.38,5.5,5.31,0.1900000000000004,-0.09999999999999964,5.304,5.41,5.22,0.1900000000000004,-0.08000000000000007,5.318,5.41,5.22,0.1900000000000004,-0.08000000000000007,8369,11401,3507,7894,-4598
2016-04-10,5.518,5.64,5.37,0.2699999999999996,0.22999999999999954,5.546,5.64,5.38,0.2599999999999998,0.25,5.504,5.6,5.35,0.25,0.25,5.538,5.64,5.36,0.27999999999999936,0.2699999999999996,5508,8344,1256,7088,7088
2016-04-17,5.742,5.83,5.66,0.16999999999999993,0.08000000000000007,5.77,5.83,5.67,0.16000000000000014,0.11000000000000032,5.734,5.79,5.66,0.1299999999999999,0.08000000000000007,5.7459999999999996,5.79,5.67,0.1200000000000001,0.08000000000000007,7852,22332,2978,19354,-3263
2016-04-24,5.692,5.78,5.64,0.14000000000000057,-0.019999999999999574,5.732,5.78,5.69,0.08999999999999986,-0.04999999999999982,5.684,5.76,5.64,0.1200000000000001,-0.040000000000000036,5.706,5.76,5.66,0.09999999999999964,-0.05999999999999961,5675,11091,2174,8917,-2647
2016-05-01,5.602,5.67,5.5,0.16999999999999993,-0.16999999999999993,5.62,5.69,5.51,0.1800000000000006,-0.1800000000000006,5.582,5.66,5.5,0.16000000000000014,-0.16000000000000014,5.596,5.69,5.5,0.1900000000000004,-0.1900000000000004,6290,8223,1865,6358,5986
2016-05-08,5.748,5.81,5.64,0.16999999999999993,0.04999999999999982,5.784,5.84,5.71,0.1299999999999999,0.019999999999999574,5.688,5.77,5.63,0.13999999999999968,0.08000000000000007,5.726,5.79,5.64,0.15000000000000036,0.08000000000000007,44011,65803,18355,47448,-27314
2016-05-15,5.76,5.83,5.7,0.1299999999999999,-0.08000000000000007,5.7860000000000005,5.83,5.74,0.08999999999999986,-0.08000000000000007,5.726,5.78,5.67,0.11000000000000032,-0.08000000000000007,5.748,5.82,5.68,0.14000000000000057,-0.11000000000000032,18823,29385,9437,19948,-15274
2016-05-22,5.718,5.78,5.67,0.11000000000000032,0.08000000000000007,5.744,5.8,5.69,0.10999999999999943,0.08999999999999986,5.71,5.78,5.65,0.1299999999999999,0.10000000000000053,5.7299999999999995,5.8,5.66,0.13999999999999968,0.09999999999999964,15849,29392,4450,24942,-13677
2016-05-29,5.734999999999999,5.8,5.67,0.1299999999999999,-0.08999999999999986,5.75,5.8,5.69,0.10999999999999943,-0.04999999999999982,5.6975,5.76,5.65,0.10999999999999943,-0.09999999999999964,5.73,5.76,5.67,0.08999999999999986,-0.009999999999999787,13235,20448,5636,14812,12335
2016-06-05,5.816,5.86,5.72,0.14000000000000057,0.11000000000000032,5.876,5.94,5.82,0.1200000000000001,0.009999999999999787,5.79,5.84,5.72,0.1200000000000001,0.010000000000000675,5.8420000000000005,5.92,5.74,0.17999999999999972,-0.08000000000000007,15479,19100,11370,7730,1057
2016-06-12,5.602,5.72,5.48,0.23999999999999932,-0.23999999999999932,5.632000000000001,5.78,5.48,0.2999999999999998,-0.25,5.5600000000000005,5.7,5.4,0.2999999999999998,-0.21999999999999975,5.594,5.75,5.45,0.2999999999999998,-0.21999999999999975,12645,22112,4548,17564,-4214
2016-06-19,5.604,5.73,5.45,0.28000000000000025,-0.20000000000000018,5.642,5.73,5.58,0.15000000000000036,-0.07000000000000028,5.558,5.65,5.45,0.20000000000000018,-0.0699999999999994,5.61,5.73,5.55,0.1800000000000006,0.009999999999999787,12767,24137,3200,20937,-3880
2016-06-26,5.52,5.62,5.43,0.1900000000000004,0.10000000000000053,5.558,5.65,5.48,0.16999999999999993,0.13000000000000078,5.398,5.56,5.11,0.4499999999999993,0.41999999999999993,5.484,5.64,5.29,0.34999999999999964,0.2699999999999996,16015,34836,5204,29632,-24479
2016-07-03,5.5625,5.62,5.5,0.1200000000000001,0.08000000000000007,5.595,5.68,5.54,0.13999999999999968,0.13999999999999968,5.5425,5.62,5.5,0.1200000000000001,0.1200000000000001,5.5775,5.66,5.52,0.14000000000000057,0.14000000000000057,5008,7606,1616,5990,-2206
2016-07-10,5.766,5.83,5.7,0.1299999999999999,0.1299999999999999,5.79,5.83,5.74,0.08999999999999986,0.08999999999999986,5.74,5.78,5.7,0.08000000000000007,0.05999999999999961,5.76,5.81,5.73,0.07999999999999918,0.02999999999999936,8012,13215,4123,9092,-4074
2016-07-17,5.7620000000000005,5.8,5.73,0.0699999999999994,-0.05999999999999961,5.786,5.83,5.76,0.07000000000000028,-0.0600000000000005,5.744,5.78,5.72,0.0600000000000005,-0.040000000000000036,5.75,5.79,5.72,0.07000000000000028,-0.04999999999999982,11539,31704,4975,26729,-3695
2016-07-24,5.832,5.89,5.76,0.1299999999999999,0.1200000000000001,5.88,6.0,5.79,0.20999999999999996,0.20999999999999996,5.804,5.88,5.76,0.1200000000000001,0.1200000000000001,5.844,5.99,5.78,0.20999999999999996,0.20000000000000018,17353,39098,5500,33598,7830
2016-07-31,5.904,5.99,5.82,0.16999999999999993,-0.07000000000000028,5.958,6.01,5.89,0.1200000000000001,-0.04999999999999982,5.876,5.94,5.75,0.1900000000000004,-0.020000000000000462,5.914000000000001,5.94,5.86,0.08000000000000007,0.0,17100,33302,6228,27074,-13333
2016-08-07,6.018,6.04,5.96,0.08000000000000007,0.08000000000000007,6.036,6.06,5.99,0.0699999999999994,0.04999999999999982,5.988,6.02,5.94,0.07999999999999918,0.04999999999999982,6.014,6.05,5.98,0.0699999999999994,0.009999999999999787,12534,16048,10458,5590,1604
2016-08-14,6.012,6.06,5.97,0.08999999999999986,-0.04999999999999982,6.0360000000000005,6.07,5.99,0.08000000000000007,-0.08000000000000007,5.988,6.04,5.95,0.08999999999999986,-0.08999999999999986,6.002,6.05,5.95,0.09999999999999964,-0.09999999999999964,13430,18966,4369,14597,-7409
2016-08-21,5.988,6.0,5.95,0.04999999999999982,0.04999999999999982,6.0040000000000004,6.03,5.98,0.04999999999999982,0.03999999999999915,5.948,5.98,5.9,0.08000000000000007,-0.019999999999999574,5.976,6.02,5.95,0.0699999999999994,0.0,7490,10231,4582,5649,2496
2016-08-28,5.82,5.91,5.73,0.17999999999999972,-0.040000000000000036,5.838,5.91,5.77,0.14000000000000057,-0.040000000000000036,5.768,5.84,5.72,0.1200000000000001,-0.08999999999999986,5.804,5.86,5.73,0.1299999999999999,-0.03000000000000025,12410,19974,7537,12437,7072
2016-09-04,5.8375,5.88,5.76,0.1200000000000001,-0.08000000000000007,5.87,5.88,5.86,0.019999999999999574,0.009999999999999787,5.775,5.85,5.63,0.21999999999999975,-0.20000000000000018,5.7975,5.87,5.67,0.20000000000000018,-0.1900000000000004,9919,13896,5238,8658,6041
2016-09-11,5.5920000000000005,5.65,5.49,0.16000000000000014,-0.03000000000000025,5.644,5.69,5.58,0.11000000000000032,0.040000000000000036,5.518,5.58,5.47,0.11000000000000032,0.08000000000000007,5.582,5.65,5.47,0.1800000000000006,-0.019999999999999574,10711,19446,3877,15569,-10503
2016-09-18,5.58,5.68,5.5,0.17999999999999972,0.17999999999999972,5.6080000000000005,5.69,5.53,0.16000000000000014,0.11000000000000032,5.548,5.65,5.46,0.1900000000000004,0.16999999999999993,5.586,5.69,5.51,0.1800000000000006,0.1800000000000006,10882,20773,3976,16797,5183
2016-09-25,5.77,5.86,5.67,0.1900000000000004,0.14999999999999947,5.792,5.86,5.7,0.16000000000000014,0.14999999999999947,5.724,5.81,5.63,0.17999999999999972,0.17999999999999972,5.78,5.84,5.68,0.16000000000000014,0.15000000000000036,14027,24493,7873,16620,-2204
2016-10-02,5.73,5.74,5.71,0.03000000000000025,-0.03000000000000025,5.744,5.78,5.71,0.07000000000000028,-0.07000000000000028,5.608,5.71,5.25,0.45999999999999996,0.4299999999999997,5.708,5.73,5.69,0.040000000000000036,0.009999999999999787,22146,74666,4591,70075,-62850
2016-10-09,5.662,5.71,5.62,0.08999999999999986,-0.04999999999999982,5.674,5.75,5.63,0.1200000000000001,-0.08999999999999986,5.642,5.71,5.6,0.11000000000000032,-0.08000000000000007,5.656,5.74,5.61,0.1299999999999999,-0.11000000000000032,7698,10969,4326,6643,-762
2016-10-16,5.588,5.62,5.55,0.07000000000000028,-0.0600000000000005,5.616,5.66,5.57,0.08999999999999986,-0.08000000000000007,5.546,5.58,5.51,0.07000000000000028,0.03000000000000025,5.566,5.6,5.53,0.0699999999999994,-0.010000000000000675,12349,31333,4155,27178,-4563
2016-10-23,5.572,5.58,5.56,0.020000000000000462,0.0,5.608,5.62,5.58,0.040000000000000036,0.019999999999999574,5.561999999999999,5.58,5.55,0.03000000000000025,0.009999999999999787,5.588,5.62,5.56,0.0600000000000005,0.010000000000000675,9186,15024,4660,10364,-2747
2016-10-30,5.532,5.57,5.5,0.07000000000000028,-0.07000000000000028,5.5440000000000005,5.58,5.5,0.08000000000000007,-0.08000000000000007,5.4959999999999996,5.53,5.43,0.10000000000000053,-0.10000000000000053,5.51,5.56,5.43,0.1299999999999999,-0.1299999999999999,11136,19560,7596,11964,-1629
2016-11-06,5.53,5.59,5.46,0.1299999999999999,0.07000000000000028,5.56,5.59,5.54,0.04999999999999982,0.010000000000000675,5.5,5.56,5.46,0.09999999999999964,0.019999999999999574,5.545999999999999,5.56,5.52,0.040000000000000036,0.0,7601,10940,5573,5367,-2716
2016-11-13,5.484,5.54,5.44,0.09999999999999964,-0.09999999999999964,5.526,5.58,5.47,0.11000000000000032,-0.11000000000000032,5.46,5.5,5.41,0.08999999999999986,-0.05999999999999961,5.4719999999999995,5.52,5.41,0.10999999999999943,-0.03000000000000025,7363,10320,4362,5958,-3122
2016-11-20,5.615,5.71,5.49,0.21999999999999975,0.21999999999999975,5.6925,5.79,5.54,0.25,0.25,5.6075,5.71,5.49,0.21999999999999975,0.21999999999999975,5.67,5.75,5.53,0.21999999999999975,0.21999999999999975,12095,17640,8394,9246,-154
2016-11-27,5.718,5.75,5.68,0.07000000000000028,-0.009999999999999787,5.764,5.8,5.71,0.08999999999999986,-0.040000000000000036,5.692,5.72,5.65,0.0699999999999994,0.009999999999999787,5.726,5.78,5.69,0.08999999999999986,0.040000000000000036,18819,37097,9052,28045,1510
2016-12-04,5.686,5.71,5.66,0.04999999999999982,-0.03000000000000025,5.716,5.74,5.69,0.04999999999999982,-0.04999999999999982,5.65,5.69,5.6,0.09000000000000075,-0.040000000000000036,5.666,5.7,5.64,0.0600000000000005,-0.04999999999999982,16276,34981,6826,28155,-3681
2016-12-11,5.636,5.69,5.56,0.13000000000000078,-0.1200000000000001,5.662,5.72,5.6,0.1200000000000001,-0.08000000000000007,5.596,5.64,5.55,0.08999999999999986,-0.0600000000000005,5.624,5.65,5.59,0.0600000000000005,-0.0600000000000005,14808,25840,5072,20768,-6502
2016-12-18,5.578,5.65,5.55,0.10000000000000053,0.009999999999999787,5.626,5.65,5.6,0.05000000000000071,0.010000000000000675,5.556,5.58,5.53,0.04999999999999982,-0.019999999999999574,5.586,5.62,5.54,0.08000000000000007,-0.05999999999999961,13358,18960,9761,9199,6458
2016-12-25,5.5,5.58,5.44,0.13999999999999968,-0.13999999999999968,5.53,5.6,5.48,0.11999999999999922,-0.11999999999999922,5.4725,5.57,5.4,0.16999999999999993,-0.16999999999999993,5.49,5.6,5.42,0.17999999999999972,-0.17999999999999972,14560,20493,3086,17407,16607
2017-01-01,5.55,5.63,5.49,0.13999999999999968,0.13999999999999968,5.6049999999999995,5.72,5.51,0.20999999999999996,0.20999999999999996,5.5125,5.61,5.42,0.1900000000000004,0.1900000000000004,5.5875,5.69,5.5,0.1900000000000004,0.1900000000000004,14796,21669,11243,10426,-2015
2017-01-08,5.786,5.86,5.72,0.14000000000000057,0.10000000000000053,5.84,5.93,5.78,0.14999999999999947,0.0600000000000005,5.752,5.85,5.68,0.16999999999999993,0.1299999999999999,5.796,5.87,5.72,0.15000000000000036,0.10000000000000053,16411,25069,11040,14029,-5253
2017-01-15,5.7425,5.77,5.72,0.04999999999999982,-0.03999999999999915,5.7575,5.77,5.74,0.02999999999999936,0.0,5.695,5.71,5.68,0.03000000000000025,0.009999999999999787,5.715,5.74,5.68,0.0600000000000005,0.020000000000000462,17880,34542,8470,26072,-21765
2017-01-22,5.756,5.79,5.72,0.07000000000000028,0.0600000000000005,5.784,5.82,5.72,0.10000000000000053,0.10000000000000053,5.7459999999999996,5.78,5.69,0.08999999999999986,0.08999999999999986,5.76,5.81,5.69,0.11999999999999922,0.11999999999999922,10846,16411,6076,10335,6277
2017-01-29,5.822,5.87,5.78,0.08999999999999986,0.02999999999999936,5.846,5.87,5.82,0.04999999999999982,0.04999999999999982,5.786,5.81,5.76,0.04999999999999982,0.019999999999999574,5.818,5.85,5.79,0.05999999999999961,0.02999999999999936,12948,17005,5485,11520,-3372
2017-02-05,5.866,5.97,5.82,0.14999999999999947,0.14999999999999947,5.91,5.99,5.85,0.14000000000000057,0.1200000000000001,5.844,5.93,5.78,0.14999999999999947,0.14999999999999947,5.888,5.95,5.83,0.1200000000000001,0.08000000000000007,10771,20962,5235,15727,2095
2017-02-12,6.038,6.12,5.99,0.1299999999999999,0.08999999999999986,6.066,6.14,5.99,0.14999999999999947,0.08999999999999986,6.004,6.09,5.92,0.16999999999999993,0.13999999999999968,6.04,6.11,5.95,0.16000000000000014,0.1299999999999999,20217,30797,13019,17778,-7013
2017-02-19,6.205,6.3,6.12,0.17999999999999972,0.1200000000000001,6.275,6.35,6.18,0.16999999999999993,0.14000000000000057,6.2,6.28,6.12,0.16000000000000014,0.1200000000000001,6.265,6.33,6.18,0.15000000000000036,0.1200000000000001,11433,17839,5255,12584,-9520
2017-02-26,6.204,6.3,6.07,0.22999999999999954,-0.21999999999999975,6.22,6.33,6.07,0.2599999999999998,-0.2599999999999998,6.122,6.27,6.0,0.2699999999999996,-0.2699999999999996,6.15,6.33,6.05,0.28000000000000025,-0.28000000000000025,7204,9766,4610,5156,-5156
2017-03-05,6.06,6.12,6.01,0.11000000000000032,0.020000000000000462,6.084,6.12,6.04,0.08000000000000007,-0.019999999999999574,6.006,6.08,5.95,0.1299999999999999,0.019999999999999574,6.05,6.1,5.98,0.11999999999999922,-0.0699999999999994,16098,24468,4669,19799,-2477
2017-03-12,6.004,6.02,5.96,0.05999999999999961,0.009999999999999787,6.034,6.05,6.02,0.03000000000000025,-0.03000000000000025,5.974,6.01,5.91,0.09999999999999964,-0.04999999999999982,6.024,6.05,5.98,0.0699999999999994,-0.05999999999999961,14020,24731,6225,18506,2904
2017-03-19,5.882,6.01,5.79,0.21999999999999975,-0.1800000000000006,5.926,6.01,5.82,0.1899999999999995,-0.1299999999999999,5.812,5.92,5.71,0.20999999999999996,-0.11000000000000032,5.856,5.99,5.8,0.1900000000000004,-0.14000000000000057,9725,15152,6732,8420,143
2017-03-26,6.02,6.1,5.92,0.17999999999999972,0.15000000000000036,6.046,6.1,5.92,0.17999999999999972,0.16000000000000014,5.974,6.06,5.86,0.1999999999999993,0.1999999999999993,6.042,6.1,5.92,0.17999999999999972,0.13999999999999968,13868,17037,10215,6822,-6822
2017-04-02,6.148,6.23,6.06,0.17000000000000082,0.16000000000000014,6.194,6.23,6.14,0.09000000000000075,0.0699999999999994,6.114,6.17,6.05,0.1200000000000001,0.08000000000000007,6.172,6.23,6.13,0.10000000000000053,-0.020000000000000462,7088,10083,3744,6339,3788
2017-04-09,6.1875,6.21,6.18,0.03000000000000025,0.0,6.202500000000001,6.23,6.18,0.05000000000000071,-0.010000000000000675,6.17,6.21,6.14,0.07000000000000028,-0.010000000000000675,6.1825,6.23,6.14,0.09000000000000075,-0.010000000000000675,10819,23288,3566,19722,-14090
2017-04-16,6.182,6.25,6.14,0.11000000000000032,0.09999999999999964,6.204,6.25,6.16,0.08999999999999986,0.05999999999999961,6.166,6.22,6.12,0.09999999999999964,0.0699999999999994,6.194,6.24,6.14,0.10000000000000053,0.0600000000000005,10111,20793,3192,17601,-2248
2017-04-23,6.264,6.3,6.21,0.08999999999999986,-0.040000000000000036,6.276,6.3,6.25,0.04999999999999982,-0.040000000000000036,6.208,6.25,6.15,0.09999999999999964,-0.019999999999999574,6.23,6.25,6.2,0.04999999999999982,-0.019999999999999574,7134,10427,4018,6409,-3335
2017-04-30,6.24,6.28,6.18,0.10000000000000053,-0.040000000000000036,6.276,6.36,6.18,0.1800000000000006,-0.1299999999999999,6.2,6.27,6.13,0.13999999999999968,-0.08999999999999986,6.242,6.36,6.14,0.22000000000000064,-0.1299999999999999,9194,12960,4428,8532,-4651
2017-05-07,6.07,6.11,6.01,0.10000000000000053,-0.0600000000000005,6.1,6.11,6.09,0.020000000000000462,-0.010000000000000675,6.028,6.06,6.01,0.04999999999999982,-0.040000000000000036,6.056,6.1,6.01,0.08999999999999986,0.040000000000000036,10606,16924,3008,13916,-5931
2017-05-14,6.006,6.1,5.84,0.2599999999999998,-0.1200000000000001,6.038,6.1,5.97,0.1299999999999999,-0.10999999999999943,5.934,6.07,5.8,0.27000000000000046,-0.15999999999999925,5.97,6.09,5.85,0.2400000000000002,-0.1899999999999995,12566,18424,6464,11960,-11960
2017-05-21,6.024,6.07,5.96,0.11000000000000032,0.11000000000000032,6.085999999999999,6.13,6.05,0.08000000000000007,0.04999999999999982,5.9959999999999996,6.07,5.89,0.1800000000000006,0.11000000000000032,6.061999999999999,6.1,6.02,0.08000000000000007,0.04999999999999982,8540,9539,6553,2986,229
2017-05-28,6.0575,6.07,6.05,0.020000000000000462,0.009999999999999787,6.0975,6.12,6.07,0.04999999999999982,0.03000000000000025,6.04,6.06,6.01,0.04999999999999982,0.019999999999999574,6.07,6.12,6.04,0.08000000000000007,0.08000000000000007,10851,12775,9800,2975,2772
2017-06-04,6.078,6.16,6.01,0.15000000000000036,0.08000000000000007,6.126,6.2,6.05,0.15000000000000036,0.10000000000000053,6.062,6.14,6.01,0.1299999999999999,0.05999999999999961,6.098,6.19,6.01,0.1800000000000006,0.040000000000000036,7728,10084,5371,4713,385
2017-06-11,6.188,6.29,6.07,0.21999999999999975,-0.05999999999999961,6.2540000000000004,6.4,6.13,0.27000000000000046,-0.020000000000000462,6.154,6.23,6.07,0.16000000000000014,-0.04999999999999982,6.216,6.36,6.09,0.27000000000000046,-0.040000000000000036,10545,17780,3860,13920,1182
2017-06-18,6.054,6.11,5.96,0.15000000000000036,-0.020000000000000462,6.102,6.17,6.0,0.16999999999999993,-0.05999999999999961,6.018,6.1,5.92,0.17999999999999972,-0.0699999999999994,6.048,6.1,5.92,0.17999999999999972,-0.0699999999999994,7969,19651,3406,16245,3601
2017-06-25,6.114,6.18,6.05,0.1299999999999999,0.1299999999999999,6.14,6.19,6.05,0.14000000000000057,0.1299999999999999,6.07,6.11,6.0,0.11000000000000032,0.09999999999999964,6.1,6.18,6.02,0.16000000000000014,0.09000000000000075,11001,18537,5854,12683,-4849
2017-07-02,6.115,6.17,6.08,0.08999999999999986,0.03000000000000025,6.135,6.18,6.11,0.0699999999999994,-0.009999999999999787,6.092499999999999,6.13,6.06,0.07000000000000028,-0.020000000000000462,6.1225,6.18,6.06,0.1200000000000001,-0.0600000000000005,6438,9926,5098,4828,4828
2017-07-09,6.1000000000000005,6.23,6.05,0.1800000000000006,0.16000000000000014,6.138,6.26,6.08,0.17999999999999972,0.17999999999999972,6.086,6.23,6.02,0.21000000000000085,0.20000000000000018,6.136,6.26,6.08,0.17999999999999972,0.17999999999999972,5167,6103,4110,1993,611
2017-07-16,6.218,6.27,6.13,0.13999999999999968,-0.05999999999999961,6.26,6.3,6.19,0.10999999999999943,0.040000000000000036,6.1899999999999995,6.26,6.13,0.1299999999999999,0.0600000000000005,6.244,6.3,6.18,0.1200000000000001,0.08999999999999986,11003,15624,7197,8427,-2214
2017-07-23,6.2940000000000005,6.32,6.28,0.040000000000000036,-0.019999999999999574,6.308,6.34,6.28,0.05999999999999961,-0.019999999999999574,6.256,6.28,6.23,0.04999999999999982,-0.019999999999999574,6.2620000000000005,6.28,6.23,0.04999999999999982,-0.04999999999999982,10022,10512,9023,1489,-5
2017-07-30,6.258,6.29,6.24,0.04999999999999982,0.020000000000000462,6.284,6.3,6.27,0.03000000000000025,0.020000000000000462,6.214,6.24,6.15,0.08999999999999986,0.040000000000000036,6.266,6.3,6.23,0.0699999999999994,0.009999999999999787,12805,27683,4163,23520,-4699
2017-08-06,6.2139999999999995,6.35,6.01,0.33999999999999986,-0.29000000000000004,6.284,6.35,6.17,0.17999999999999972,-0.03000000000000025,6.114,6.25,5.91,0.33999999999999986,-0.33999999999999986,6.134,6.32,5.93,0.39000000000000057,-0.39000000000000057,10985,23667,4924,18743,18743
2017-08-13,6.048,6.1,5.94,0.15999999999999925,0.15999999999999925,6.1080000000000005,6.15,6.06,0.09000000000000075,0.08000000000000007,6.04,6.1,5.94,0.15999999999999925,0.15999999999999925,6.078,6.15,6.01,0.14000000000000057,0.13000000000000078,12810,19252,6130,13122,-5075
2017-08-20,6.156,6.2,6.11,0.08999999999999986,0.020000000000000462,6.22,6.26,6.18,0.08000000000000007,0.08000000000000007,6.14,6.2,6.1,0.10000000000000053,0.10000000000000053,6.204,6.24,6.14,0.10000000000000053,0.10000000000000053,7013,11898,3221,8677,311
2017-08-27,6.222,6.28,6.19,0.08999999999999986,-0.07000000000000028,6.268,6.28,6.25,0.03000000000000025,0.0,6.19,6.22,6.17,0.04999999999999982,-0.019999999999999574,6.25,6.28,6.19,0.08999999999999986,0.0,8591,14953,2628,12325,4434
2017-09-03,6.2175,6.25,6.19,0.05999999999999961,0.040000000000000036,6.2625,6.29,6.23,0.05999999999999961,0.04999999999999982,6.215,6.25,6.19,0.05999999999999961,0.04999999999999982,6.24,6.29,6.19,0.09999999999999964,0.08000000000000007,8494,10362,6253,4109,-979
2017-09-10,6.338,6.37,6.3,0.07000000000000028,0.02999999999999936,6.3759999999999994,6.43,6.35,0.08000000000000007,0.0,6.31,6.36,6.29,0.07000000000000028,0.019999999999999574,6.346,6.38,6.29,0.08999999999999986,0.0,12721,19954,7430,12524,8252
2017-09-17,6.356,6.45,6.23,0.21999999999999975,-0.09999999999999964,6.37,6.45,6.25,0.20000000000000018,-0.1299999999999999,6.3,6.38,6.19,0.1899999999999995,-0.09999999999999964,6.3260000000000005,6.45,6.19,0.2599999999999998,-0.13999999999999968,9145,13898,4270,9628,-8978
2017-09-24,6.2299999999999995,6.28,6.18,0.10000000000000053,-0.07000000000000028,6.234,6.28,6.2,0.08000000000000007,-0.07000000000000028,6.16,6.17,6.13,0.040000000000000036,0.0,6.184,6.19,6.18,0.010000000000000675,0.010000000000000675,17022,22305,14893,7412,877
