Date,IMMR_stock_Open_average,IMMR_stock_Open_max,IMMR_stock_Open_min,IMMR_stock_Open_volatility,IMMR_stock_Open_change,IMMR_stock_High_average,IMMR_stock_High_max,IMMR_stock_High_min,IMMR_stock_High_volatility,IMMR_stock_High_change,IMMR_stock_Low_average,IMMR_stock_Low_max,IMMR_stock_Low_min,IMMR_stock_Low_volatility,IMMR_stock_Low_change,IMMR_stock_Close_average,IMMR_stock_Close_max,IMMR_stock_Close_min,IMMR_stock_Close_volatility,IMMR_stock_Close_change,IMMR_stock_Volume_average,IMMR_stock_Volume_max,IMMR_stock_Volume_min,IMMR_stock_Volume_volatility,IMMR_stock_Volume_change
2016-01-03,9.874,11.4,8.58,2.8200000000000003,-2.8200000000000003,10.056,11.45,9.0,2.4499999999999993,-2.4499999999999993,9.23,10.41,8.29,2.120000000000001,-2.120000000000001,9.314,10.47,8.31,2.16,-2.16,428449,617740,272749,344991,-65538
2016-01-10,8.296,8.7,8.01,0.6899999999999995,-0.34999999999999964,8.48,8.91,8.15,0.7599999999999998,-0.3899999999999988,8.02,8.26,7.71,0.5499999999999998,-0.45999999999999996,8.225999999999999,8.52,8.0,0.5199999999999996,-0.3899999999999988,229770,382350,128851,253499,147280
2016-01-17,7.9625,8.22,7.62,0.6000000000000005,-0.22000000000000064,8.2575,8.48,8.05,0.4299999999999997,-0.09999999999999964,7.5775,7.97,7.1,0.8700000000000001,0.41000000000000014,7.975,8.29,7.76,0.5299999999999994,0.5299999999999994,329258,640179,179794,460385,-71837
2016-01-24,8.266,8.37,8.05,0.3199999999999985,0.1399999999999988,8.540000000000001,8.74,8.3,0.4399999999999995,0.4299999999999997,8.132,8.36,7.9,0.4599999999999991,0.4299999999999997,8.292,8.48,7.96,0.5200000000000005,0.5200000000000005,215838,306670,131049,175621,64626
2016-01-31,8.156,8.42,7.77,0.6500000000000004,-0.6300000000000008,8.24,8.55,7.84,0.7100000000000009,-0.7100000000000009,7.906000000000001,8.21,7.6,0.6100000000000012,-0.5400000000000009,8.042,8.51,7.7,0.8099999999999996,-0.8099999999999996,195455,238479,134019,104460,17697
2016-02-07,7.2620000000000005,7.53,6.73,0.7999999999999998,-0.10000000000000053,7.576,8.12,7.1,1.0199999999999996,-0.3199999999999994,6.984,7.4,6.63,0.7700000000000005,-0.2400000000000002,7.302,7.77,6.88,0.8899999999999997,0.10999999999999943,305871,396090,131820,264270,178563
2016-02-14,8.022499999999999,8.2,7.9,0.29999999999999893,0.05999999999999961,8.2275,8.45,8.07,0.379999999999999,0.07000000000000028,7.835,7.98,7.76,0.22000000000000064,0.08000000000000007,8.04,8.2,7.95,0.2499999999999991,-0.04999999999999982,154304,190462,97769,92693,-70377
2016-02-21,8.078333333333333,9.04,7.49,1.549999999999999,1.0,8.383333333333333,9.31,7.81,1.5000000000000009,0.9199999999999999,7.876666666666667,9.03,7.22,1.8099999999999996,1.2499999999999991,8.176666666666666,9.03,7.68,1.3499999999999996,1.209999999999999,553988,1266716,162948,1103768,1044440
2016-02-28,8.808,9.1,8.3,0.7999999999999989,-0.7699999999999996,9.108,9.43,8.8,0.629999999999999,-0.379999999999999,8.552,8.87,8.0,0.8699999999999992,-0.8699999999999992,8.808,9.01,8.64,0.3699999999999992,-0.3699999999999992,303532,438610,206469,232141,78811
2016-03-06,8.492,8.68,8.24,0.4399999999999995,-0.40000000000000036,8.73,9.25,8.36,0.8900000000000006,-0.8900000000000006,8.228,8.42,7.99,0.4299999999999997,-0.34999999999999964,8.512,9.09,8.18,0.9100000000000001,-0.7300000000000004,348768,557311,195185,362126,177378
2016-03-13,8.336,8.6,8.15,0.4499999999999993,0.25,8.51,8.69,8.39,0.29999999999999893,0.29999999999999893,8.194,8.31,8.06,0.25,0.009999999999999787,8.346,8.55,8.15,0.40000000000000036,0.05999999999999872,248287,400348,173807,226541,188638
2016-03-20,8.25,8.33,8.07,0.2599999999999998,-0.21999999999999886,8.375,8.48,8.27,0.21000000000000085,-0.21000000000000085,8.0975,8.23,7.91,0.3200000000000003,-0.3100000000000005,8.265,8.39,8.15,0.2400000000000002,-0.21000000000000085,123242,166431,69874,96557,-96557
2016-03-27,8.276,8.52,8.1,0.41999999999999993,0.009999999999999787,8.424,8.59,8.22,0.3699999999999992,-0.049999999999998934,8.124,8.29,7.99,0.29999999999999893,-0.08000000000000007,8.266,8.44,8.14,0.29999999999999893,-0.009999999999999787,210053,294363,137967,156396,114083
2016-04-03,7.928,8.2,7.79,0.40999999999999925,-0.3299999999999992,8.02,8.22,7.88,0.34000000000000075,-0.34000000000000075,7.766,7.92,7.66,0.2599999999999998,-0.2599999999999998,7.8260000000000005,7.99,7.71,0.28000000000000025,-0.28000000000000025,266647,419007,200063,218944,181542
2016-04-10,7.91,8.13,7.65,0.4800000000000004,0.2599999999999989,8.106,8.26,7.88,0.3799999999999999,0.3799999999999999,7.836,8.02,7.63,0.3899999999999997,0.3899999999999997,8.006,8.17,7.69,0.47999999999999954,0.45999999999999996,299261,429012,140211,288801,-96383
2016-04-17,8.074,8.26,7.91,0.34999999999999964,-0.34999999999999964,8.174,8.31,8.03,0.28000000000000114,-0.25,7.8420000000000005,7.98,7.71,0.27000000000000046,-0.1800000000000006,7.994,8.1,7.88,0.21999999999999975,-0.16999999999999993,215203,255183,111944,143239,-33434
2016-04-24,7.66,7.91,7.44,0.46999999999999975,-0.46999999999999975,7.712,7.97,7.44,0.5299999999999994,-0.5299999999999994,7.4799999999999995,7.67,7.28,0.3899999999999997,-0.3899999999999997,7.526,7.71,7.31,0.40000000000000036,-0.40000000000000036,155369,210807,118663,92144,-65385
2016-05-01,7.148,7.34,6.87,0.46999999999999975,-0.46999999999999975,7.32,7.36,7.24,0.1200000000000001,-0.1200000000000001,6.992,7.2,6.57,0.6299999999999999,-0.6299999999999999,7.138,7.34,6.81,0.5300000000000002,-0.5300000000000002,333871,829887,147366,682521,565471
2016-05-08,6.484,6.78,6.19,0.5899999999999999,-0.5899999999999999,6.556,6.79,6.34,0.4500000000000002,-0.4500000000000002,6.3100000000000005,6.47,6.15,0.3199999999999994,-0.3199999999999994,6.359999999999999,6.55,6.21,0.33999999999999986,-0.33000000000000007,324673,476939,200508,276431,-195402
2016-05-15,6.2,6.48,6.05,0.4300000000000006,-0.20000000000000018,6.352,6.57,6.2,0.3700000000000001,-0.33999999999999986,6.062,6.25,5.9,0.34999999999999964,-0.23000000000000043,6.188,6.51,6.02,0.4900000000000002,-0.3899999999999997,255494,382831,187214,195617,-14260
2016-05-22,6.154,6.25,5.99,0.2599999999999998,-0.1200000000000001,6.252,6.34,6.07,0.2699999999999996,-0.2699999999999996,6.048,6.17,5.95,0.21999999999999975,-0.16000000000000014,6.116,6.22,5.98,0.23999999999999932,-0.17000000000000082,237115,293141,185244,107897,-19648
2016-05-29,6.3774999999999995,6.64,6.04,0.5999999999999996,0.5999999999999996,6.5475,6.64,6.48,0.15999999999999925,0.15999999999999925,6.29,6.44,6.04,0.40000000000000036,0.40000000000000036,6.475,6.53,6.4,0.1299999999999999,0.11999999999999922,269212,350651,186085,164566,-133789
2016-06-05,6.676,6.85,6.52,0.33000000000000007,0.28000000000000025,6.8020000000000005,6.94,6.66,0.28000000000000025,0.16000000000000014,6.556,6.75,6.42,0.33000000000000007,0.1299999999999999,6.688,6.87,6.54,0.33000000000000007,0.019999999999999574,300325,451534,206587,244947,15980
2016-06-12,6.446,6.54,6.36,0.17999999999999972,-0.1200000000000001,6.588,6.79,6.42,0.3700000000000001,-0.20999999999999996,6.326,6.42,6.18,0.2400000000000002,-0.2400000000000002,6.398,6.46,6.27,0.1900000000000004,-0.1800000000000006,264021,365996,173654,192342,110567
2016-06-19,6.962,7.46,6.33,1.13,1.13,7.514,8.53,6.56,1.9699999999999998,1.21,6.79,7.26,6.17,1.0899999999999999,1.0899999999999999,7.2540000000000004,7.98,6.4,1.58,1.0999999999999996,689784,1081806,191413,890393,890393
2016-06-26,7.384,7.7,7.2,0.5,-0.3799999999999999,7.5440000000000005,7.95,7.36,0.5899999999999999,-0.5099999999999998,7.128,7.18,7.04,0.13999999999999968,0.09999999999999964,7.254,7.34,7.18,0.16000000000000014,0.08000000000000007,408072,701323,181639,519684,-519684
2016-07-03,7.0175,7.26,6.89,0.3700000000000001,-0.25,7.172499999999999,7.26,7.05,0.20999999999999996,-0.009999999999999787,6.8774999999999995,7.0,6.77,0.23000000000000043,0.07000000000000028,7.01,7.21,6.92,0.29000000000000004,0.25,251266,327165,162338,164827,99832
2016-07-10,7.212,7.37,6.96,0.41000000000000014,-0.27000000000000046,7.354,7.45,7.29,0.16000000000000014,-0.03000000000000025,7.016,7.17,6.75,0.41999999999999993,-0.3899999999999997,7.138,7.35,6.94,0.40999999999999925,-0.15000000000000036,182148,315682,122587,193095,30334
2016-07-17,7.702,8.15,7.09,1.0600000000000005,0.5600000000000005,8.036,8.35,7.77,0.5800000000000001,-0.010000000000000675,7.5120000000000005,7.99,7.02,0.9700000000000006,0.4300000000000006,7.778,8.11,7.5,0.6099999999999994,0.16000000000000014,463044,700764,180691,520073,-520073
2016-07-24,7.592,7.69,7.52,0.17000000000000082,-0.13000000000000078,7.726,7.79,7.66,0.1299999999999999,-0.08999999999999986,7.46,7.53,7.38,0.15000000000000036,-0.1299999999999999,7.56,7.59,7.51,0.08000000000000007,-0.08000000000000007,179840,226478,130314,96164,72483
2016-07-31,7.424,7.56,7.08,0.47999999999999954,-0.41999999999999993,7.584,7.86,7.26,0.6000000000000005,-0.33000000000000007,7.134,7.42,6.24,1.1799999999999997,-1.13,7.282,7.53,6.43,1.1000000000000005,-1.0300000000000002,548639,1538625,180591,1358034,1358034
2016-08-07,6.402,6.5,6.27,0.23000000000000043,0.23000000000000043,6.6,6.66,6.48,0.17999999999999972,0.03000000000000025,6.352,6.41,6.27,0.14000000000000057,0.14000000000000057,6.456,6.58,6.36,0.21999999999999975,0.1200000000000001,253719,398582,175733,222849,-212172
2016-08-14,6.692,7.0,6.53,0.46999999999999975,0.41000000000000014,6.886,7.16,6.66,0.5,0.40000000000000036,6.498,6.64,6.43,0.20999999999999996,0.1299999999999999,6.8,7.06,6.54,0.5199999999999996,0.3099999999999996,326408,442271,215245,227026,40799
2016-08-21,7.186,7.27,7.01,0.2599999999999998,0.2400000000000002,7.292,7.38,7.09,0.29000000000000004,0.29000000000000004,7.106,7.2,6.93,0.27000000000000046,0.20999999999999996,7.224,7.28,7.08,0.20000000000000018,0.1299999999999999,175841,300343,107709,192634,-23909
2016-08-28,7.258,7.34,7.22,0.1200000000000001,0.08999999999999986,7.351999999999999,7.52,7.29,0.22999999999999954,0.22999999999999954,7.148000000000001,7.19,7.1,0.09000000000000075,0.040000000000000036,7.302,7.51,7.18,0.33000000000000007,0.25,199059,381118,117078,264040,5695
2016-09-04,7.795,8.1,7.51,0.5899999999999999,0.5899999999999999,8.13,8.49,7.83,0.6600000000000001,0.5099999999999998,7.6425,7.97,7.25,0.7199999999999998,0.7199999999999998,8.0225,8.26,7.74,0.5199999999999996,0.5199999999999996,402627,619971,256754,363217,135579
2016-09-11,7.782,8.16,7.54,0.6200000000000001,-0.40000000000000036,7.928,8.24,7.79,0.4500000000000002,-0.33999999999999986,7.6,7.82,7.51,0.3100000000000005,-0.20000000000000018,7.704,7.92,7.56,0.3600000000000003,-0.28000000000000025,182289,287095,101704,185391,68193
2016-09-18,7.958,8.06,7.71,0.35000000000000053,0.3299999999999992,8.156,8.26,8.02,0.2400000000000002,-0.049999999999998934,7.844,7.94,7.62,0.3200000000000003,0.3200000000000003,8.008,8.08,7.93,0.15000000000000036,0.08000000000000007,221283,370270,120966,249304,-81864
2016-09-25,8.03,8.2,7.95,0.2499999999999991,-0.019999999999999574,8.186,8.42,8.03,0.39000000000000057,0.16000000000000014,7.928,8.0,7.81,0.1900000000000004,-0.02999999999999936,8.06,8.21,7.89,0.3200000000000012,0.17999999999999972,183258,275129,122299,152830,60857
2016-10-02,7.9639999999999995,8.2,7.7,0.4999999999999991,-0.4999999999999991,8.082,8.23,7.92,0.3100000000000005,-0.3100000000000005,7.782,7.94,7.56,0.3800000000000008,-0.3800000000000008,7.896,8.04,7.7,0.33999999999999897,-0.21999999999999886,165084,211449,124380,87069,87069
2016-10-09,7.758,7.86,7.65,0.20999999999999996,-0.10000000000000053,7.872,8.09,7.8,0.29000000000000004,-0.2699999999999996,7.628,7.84,7.51,0.33000000000000007,-0.1899999999999995,7.756,7.88,7.58,0.2999999999999998,-0.08999999999999986,163366,197683,132733,64950,3874
2016-10-16,7.792,7.91,7.74,0.16999999999999993,0.15000000000000036,7.92,8.07,7.83,0.2400000000000002,0.15000000000000036,7.696,7.75,7.57,0.17999999999999972,0.019999999999999574,7.828,8.01,7.75,0.2599999999999998,0.1200000000000001,245643,365516,123368,242148,82434
2016-10-23,7.894,7.99,7.75,0.2400000000000002,-0.020000000000000462,8.012,8.04,7.99,0.049999999999998934,0.03999999999999915,7.782,7.9,7.68,0.22000000000000064,0.05000000000000071,7.904,8.01,7.75,0.2599999999999998,0.04999999999999982,241077,421380,148966,272414,272414
2016-10-30,7.828,8.22,7.3,0.9200000000000008,-0.6699999999999999,8.192,8.77,7.75,1.0199999999999996,0.5299999999999994,7.532,7.93,7.01,0.9199999999999999,-0.6299999999999999,7.846,8.34,7.09,1.25,0.17999999999999972,700446,1439570,240243,1199327,780003
2016-11-06,8.956,9.39,8.43,0.9600000000000009,0.8900000000000006,9.364,9.75,8.83,0.9199999999999999,0.9199999999999999,8.818,9.25,8.4,0.8499999999999996,0.8499999999999996,9.182,9.7,8.67,1.0299999999999994,1.0299999999999994,619048,713456,480275,233181,-167874
2016-11-13,9.738,9.9,9.59,0.3100000000000005,0.120000000000001,9.870000000000001,10.1,9.73,0.3699999999999992,0.27999999999999936,9.648,9.85,9.54,0.3100000000000005,0.2699999999999996,9.804,10.1,9.61,0.4900000000000002,0.4900000000000002,429960,790422,200087,590335,-101315
2016-11-20,10.3525,10.77,10.1,0.6699999999999999,0.6699999999999999,10.5475,10.8,10.2,0.6000000000000014,0.6000000000000014,10.18,10.63,9.91,0.7200000000000006,0.7200000000000006,10.48,10.79,10.02,0.7699999999999996,0.6900000000000013,453553,836936,145769,691167,-97171
2016-11-27,10.454,10.81,10.24,0.5700000000000003,-0.41000000000000014,10.554,10.9,10.35,0.5500000000000007,-0.41999999999999993,10.212,10.65,9.99,0.6600000000000001,-0.4399999999999995,10.39,10.8,10.14,0.6600000000000001,-0.45000000000000107,348129,585635,175779,409856,-182751
2016-12-04,10.64,11.0,10.42,0.5800000000000001,0.5800000000000001,10.922,11.38,10.56,0.8200000000000003,0.8200000000000003,10.506,10.92,10.19,0.7300000000000004,0.5299999999999994,10.816,11.23,10.5,0.7300000000000004,0.7300000000000004,295934,394186,211710,182476,68859
2016-12-11,11.058,11.22,10.92,0.3000000000000007,-0.11000000000000121,11.236,11.35,11.11,0.2400000000000002,-0.08000000000000007,10.790000000000001,11.0,10.52,0.4800000000000004,-0.2699999999999996,10.928,11.08,10.75,0.33000000000000007,-0.33000000000000007,287071,349786,234125,115661,104587
2016-12-18,11.336,11.92,10.71,1.209999999999999,0.40999999999999837,11.608,11.92,11.3,0.6199999999999992,-0.5099999999999998,11.066,11.44,10.52,0.9199999999999999,0.3600000000000012,11.394,11.76,11.08,0.6799999999999997,-0.6799999999999997,219270,511307,100858,410449,-410449
2016-12-25,11.0175,11.31,10.82,0.4900000000000002,-0.16000000000000014,11.175,11.38,10.95,0.4300000000000015,-0.4300000000000015,10.7775,11.05,10.58,0.47000000000000064,-0.47000000000000064,10.9025,11.23,10.63,0.5999999999999996,-0.5999999999999996,122409,161111,98621,62490,16663
2017-01-01,10.807500000000001,10.97,10.68,0.2900000000000009,0.2900000000000009,11.0225,11.25,10.88,0.3699999999999992,0.3699999999999992,10.74,10.89,10.67,0.22000000000000064,0.22000000000000064,10.907499999999999,11.1,10.74,0.35999999999999943,0.35999999999999943,266724,344950,180318,164632,-74276
2017-01-08,10.878,11.17,10.48,0.6899999999999995,-0.3000000000000007,11.014,11.22,10.48,0.7400000000000002,0.11999999999999922,10.52,10.83,10.16,0.6699999999999999,-0.22000000000000064,10.668,11.05,10.24,0.8100000000000005,-0.15000000000000036,498714,1261000,96637,1164363,387482
2017-01-15,10.502500000000001,10.63,10.33,0.3000000000000007,-0.25,10.6,10.71,10.5,0.21000000000000085,-0.16000000000000014,10.3075,10.44,10.18,0.2599999999999998,-0.05000000000000071,10.4375,10.59,10.31,0.27999999999999936,-0.23000000000000043,268969,400102,145258,254844,-254844
