Date,HII_stock_Open_average,HII_stock_Open_max,HII_stock_Open_min,HII_stock_Open_volatility,HII_stock_Open_change,HII_stock_High_average,HII_stock_High_max,HII_stock_High_min,HII_stock_High_volatility,HII_stock_High_change,HII_stock_Low_average,HII_stock_Low_max,HII_stock_Low_min,HII_stock_Low_volatility,HII_stock_Low_change,HII_stock_Close_average,HII_stock_Close_max,HII_stock_Close_min,HII_stock_Close_volatility,HII_stock_Close_change,HII_stock_Volume_average,HII_stock_Volume_max,HII_stock_Volume_min,HII_stock_Volume_volatility,HII_stock_Volume_change
2016-01-03,125.748,127.75,124.72,3.030000000000001,2.780000000000001,127.514,130.28,124.97,5.310000000000002,5.310000000000002,124.148,126.15,122.35,3.8000000000000114,3.8000000000000114,126.164,127.47,124.22,3.25,3.0,391579,510274,327337,182937,182937
2016-01-10,125.742,128.02,122.29,5.730000000000004,-5.559999999999988,127.956,129.92,124.83,5.089999999999989,-4.040000000000006,123.454,127.18,120.78,6.400000000000006,-3.950000000000003,125.402,129.02,122.91,6.110000000000014,-2.819999999999993,420903,538350,324534,213816,95572
2016-01-17,122.61,124.82,121.04,3.779999999999987,-2.269999999999996,123.8675,124.92,123.29,1.6299999999999955,-1.2000000000000028,120.0175,121.91,118.2,3.7099999999999937,2.259999999999991,122.0125,122.86,121.41,1.4500000000000028,1.0600000000000023,499677,672632,428213,244419,6196
2016-01-24,122.846,123.27,122.35,0.9200000000000017,0.269999999999996,124.888,127.98,123.29,4.689999999999998,4.689999999999998,121.736,122.48,120.87,1.6099999999999994,0.9100000000000108,123.826,127.88,121.86,6.019999999999996,6.019999999999996,361260,446657,192148,254509,-45091
2016-01-31,125.902,126.65,125.56,1.0900000000000034,-0.9200000000000017,126.962,128.0,126.22,1.7800000000000011,-1.6300000000000097,124.31,125.07,123.32,1.75,-0.5999999999999943,125.652,126.72,124.58,2.1400000000000006,-1.3400000000000034,322789,359981,266104,93877,6068
2016-02-07,126.09400000000001,129.27,123.2,6.070000000000007,3.000000000000014,128.95,131.63,126.45,5.179999999999993,5.179999999999993,125.012,128.5,122.91,5.590000000000003,5.140000000000001,127.96000000000001,131.3,125.17,6.13000000000001,6.13000000000001,504037,623592,386533,237059,77260
2016-02-14,132.7575,134.59,131.83,2.759999999999991,-0.7800000000000011,134.1325,135.22,133.11,2.109999999999985,-1.3599999999999852,130.45749999999998,132.73,128.56,4.1699999999999875,0.09999999999999432,133.8075,134.86,133.01,1.8500000000000227,-1.3300000000000125,472956,613386,361471,251915,-41121
2016-02-21,133.098,135.07,131.6,3.469999999999999,2.9499999999999886,135.014,135.72,133.52,2.1999999999999886,-0.37000000000000455,131.996,133.5,130.11,3.3899999999999864,1.460000000000008,133.562,134.53,132.86,1.6699999999999875,-0.9799999999999898,360037,472279,265646,206633,-206633
2016-02-28,132.31,133.74,131.33,2.4099999999999966,-2.140000000000015,133.856,134.84,132.97,1.8700000000000045,0.5500000000000114,131.042,131.48,130.43,1.049999999999983,0.6699999999999875,132.538,133.81,131.06,2.75,2.75,331667,404542,228856,175686,-105878
2016-03-06,132.112,133.01,130.62,2.3899999999999864,-0.04999999999998295,133.274,135.94,131.9,4.039999999999992,2.6699999999999875,130.812,132.36,129.53,2.8300000000000125,1.2700000000000102,132.008,134.06,130.08,3.9799999999999898,1.7800000000000011,277404,304923,249593,55330,-48243
2016-03-13,134.212,137.08,132.03,5.050000000000011,5.050000000000011,136.422,139.44,134.09,5.349999999999994,5.349999999999994,133.608,137.08,131.25,5.8300000000000125,5.8300000000000125,135.69,138.52,132.61,5.909999999999997,5.909999999999997,254637,344140,163562,180578,108115
2016-03-20,137.5625,137.92,136.88,1.039999999999992,-0.28000000000000114,139.07999999999998,140.07,138.1,1.9699999999999989,-1.5500000000000114,136.6475,137.24,135.42,1.8200000000000216,-1.8200000000000216,137.7875,138.39,137.33,1.0599999999999739,-0.5099999999999909,222625,262076,171898,90178,4262
2016-03-27,137.68,138.91,136.0,2.9099999999999966,-2.289999999999992,139.178,140.7,138.12,2.579999999999984,-0.1699999999999875,136.51,138.2,135.5,2.6999999999999886,-0.7400000000000091,137.618,138.46,136.94,1.5200000000000102,0.4099999999999966,323660,513070,162103,350967,136134
2016-04-03,138.258,140.18,136.81,3.3700000000000045,2.6899999999999977,139.68,140.78,138.37,2.4099999999999966,2.009999999999991,137.118,138.75,136.41,2.3400000000000034,2.3400000000000034,138.85999999999999,140.69,137.35,3.3400000000000034,1.5199999999999818,319462,437347,221055,216292,121641
