Date,Energy Select Sector SPDREtf_Open_average,Energy Select Sector SPDREtf_Open_max,Energy Select Sector SPDREtf_Open_min,Energy Select Sector SPDREtf_Open_volatility,Energy Select Sector SPDREtf_Open_change,Energy Select Sector SPDREtf_High_average,Energy Select Sector SPDREtf_High_max,Energy Select Sector SPDREtf_High_min,Energy Select Sector SPDREtf_High_volatility,Energy Select Sector SPDREtf_High_change,Energy Select Sector SPDREtf_Low_average,Energy Select Sector SPDREtf_Low_max,Energy Select Sector SPDREtf_Low_min,Energy Select Sector SPDREtf_Low_volatility,Energy Select Sector SPDREtf_Low_change,Energy Select Sector SPDREtf_Close_average,Energy Select Sector SPDREtf_Close_max,Energy Select Sector SPDREtf_Close_min,Energy Select Sector SPDREtf_Close_volatility,Energy Select Sector SPDREtf_Close_change
2016-09-04,69.1,69.1,69.1,0.0,0.0,69.32,69.32,69.32,0.0,0.0,67.68,67.68,67.68,0.0,0.0,67.68,67.68,67.68,0.0,0.0
2016-09-11,65.06,65.06,65.06,0.0,0.0,65.73,65.73,65.73,0.0,0.0,65.06,65.06,65.06,0.0,0.0,65.49,65.49,65.49,0.0,0.0
2016-09-18,66.24,66.24,66.24,0.0,0.0,66.84,66.84,66.84,0.0,0.0,65.3,65.3,65.3,0.0,0.0,65.68,65.68,65.68,0.0,0.0
2016-09-25,68.11,68.11,68.11,0.0,0.0,68.92,68.92,68.92,0.0,0.0,67.68,67.68,67.68,0.0,0.0,68.56,68.56,68.56,0.0,0.0
2016-10-02,68.97,68.97,68.97,0.0,0.0,69.26,69.26,69.26,0.0,0.0,68.36,68.36,68.36,0.0,0.0,68.56,68.56,68.56,0.0,0.0
2016-10-09,68.52,68.52,68.52,0.0,0.0,68.74,68.74,68.74,0.0,0.0,67.72,67.72,67.72,0.0,0.0,67.77,67.77,67.77,0.0,0.0
2016-10-16,68.15,68.15,68.15,0.0,0.0,68.27,68.27,68.27,0.0,0.0,67.75,67.75,67.75,0.0,0.0,68.15,68.15,68.15,0.0,0.0
2016-10-23,67.42,67.42,67.42,0.0,0.0,68.39,68.39,68.39,0.0,0.0,66.93,66.93,66.93,0.0,0.0,67.36,67.36,67.36,0.0,0.0
2016-10-30,65.83,65.83,65.83,0.0,0.0,66.47,66.47,66.47,0.0,0.0,65.4,65.4,65.4,0.0,0.0,65.8,65.8,65.8,0.0,0.0
2016-11-06,68.29,68.29,68.29,0.0,0.0,68.42,68.42,68.42,0.0,0.0,66.89,66.89,66.89,0.0,0.0,67.44,67.44,67.44,0.0,0.0
2016-11-13,69.03,69.03,69.03,0.0,0.0,69.45,69.45,69.45,0.0,0.0,68.68,68.68,68.68,0.0,0.0,69.06,69.06,69.06,0.0,0.0
2016-11-20,70.66,70.66,70.66,0.0,0.0,70.81,70.81,70.81,0.0,0.0,70.26,70.26,70.26,0.0,0.0,70.61,70.61,70.61,0.0,0.0
2016-11-27,72.4,72.4,72.4,0.0,0.0,73.0,73.0,73.0,0.0,0.0,72.2,72.2,72.2,0.0,0.0,72.66,72.66,72.66,0.0,0.0
2016-12-04,74.53,74.53,74.53,0.0,0.0,74.53,74.53,74.53,0.0,0.0,73.95,73.95,73.95,0.0,0.0,74.38,74.38,74.38,0.0,0.0
2016-12-11,74.36,74.36,74.36,0.0,0.0,74.36,74.36,74.36,0.0,0.0,73.91,73.91,73.91,0.0,0.0,74.29,74.29,74.29,0.0,0.0
2016-12-18,74.08,74.08,74.08,0.0,0.0,74.28,74.28,74.28,0.0,0.0,73.97,73.97,73.97,0.0,0.0,74.13,74.13,74.13,0.0,0.0
2016-12-25,73.28,73.28,73.28,0.0,0.0,73.69,73.69,73.69,0.0,0.0,72.9,72.9,72.9,0.0,0.0,73.13,73.13,73.13,0.0,0.0
2017-01-01,73.85,73.85,73.85,0.0,0.0,73.93,73.93,73.93,0.0,0.0,73.2,73.2,73.2,0.0,0.0,73.69,73.69,73.69,0.0,0.0
2017-01-08,72.34,72.34,72.34,0.0,0.0,72.49,72.49,72.49,0.0,0.0,72.04,72.04,72.04,0.0,0.0,72.22,72.22,72.22,0.0,0.0
2017-01-15,72.57,72.57,72.57,0.0,0.0,72.81,72.81,72.81,0.0,0.0,72.13,72.13,72.13,0.0,0.0,72.38,72.38,72.38,0.0,0.0
2017-01-22,72.39,72.39,72.39,0.0,0.0,72.46,72.46,72.46,0.0,0.0,71.86,71.86,71.86,0.0,0.0,72.07,72.07,72.07,0.0,0.0
2017-01-29,70.94,70.94,70.94,0.0,0.0,71.64,71.64,71.64,0.0,0.0,70.52,70.52,70.52,0.0,0.0,71.27,71.27,71.27,0.0,0.0
2017-02-05,71.18,71.18,71.18,0.0,0.0,71.55,71.55,71.55,0.0,0.0,70.94,70.94,70.94,0.0,0.0,71.15,71.15,71.15,0.0,0.0
2017-02-12,69.91,69.91,69.91,0.0,0.0,70.11,70.11,70.11,0.0,0.0,69.66,69.66,69.66,0.0,0.0,69.88,69.88,69.88,0.0,0.0
2017-02-19,69.07,69.07,69.07,0.0,0.0,69.34,69.34,69.34,0.0,0.0,68.58,68.58,68.58,0.0,0.0,68.93,68.93,68.93,0.0,0.0
2017-02-26,70.14,70.14,70.14,0.0,0.0,70.4,70.4,70.4,0.0,0.0,69.74,69.74,69.74,0.0,0.0,69.9,69.9,69.9,0.0,0.0
2017-03-05,68.51,68.51,68.51,0.0,0.0,68.6,68.6,68.6,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.98,67.98,67.98,0.0,0.0
2017-03-12,68.1,68.1,68.1,0.0,0.0,68.25,68.25,68.25,0.0,0.0,67.77,67.77,67.77,0.0,0.0,67.77,67.77,67.77,0.0,0.0
2017-03-19,66.93,66.93,66.93,0.0,0.0,67.07,67.07,67.07,0.0,0.0,66.44,66.44,66.44,0.0,0.0,66.57,66.57,66.57,0.0,0.0
2017-03-26,67.88,67.88,67.88,0.0,0.0,68.3,68.3,68.3,0.0,0.0,67.56,67.56,67.56,0.0,0.0,67.87,67.87,67.87,0.0,0.0
2017-04-02,68.62,68.62,68.62,0.0,0.0,68.8,68.8,68.8,0.0,0.0,68.21,68.21,68.21,0.0,0.0,68.32,68.32,68.32,0.0,0.0
2017-04-09,68.49,68.49,68.49,0.0,0.0,68.54,68.54,68.54,0.0,0.0,67.14,67.14,67.14,0.0,0.0,67.3,67.3,67.3,0.0,0.0
2017-04-16,65.87,65.87,65.87,0.0,0.0,66.15,66.15,66.15,0.0,0.0,65.49,65.49,65.49,0.0,0.0,65.82,65.82,65.82,0.0,0.0
2017-04-23,66.39,66.39,66.39,0.0,0.0,66.5,66.5,66.5,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.87,65.87,65.87,0.0,0.0
2017-04-30,64.38,64.38,64.38,0.0,0.0,65.46,65.46,65.46,0.0,0.0,64.34,64.34,64.34,0.0,0.0,65.36,65.36,65.36,0.0,0.0
2017-05-07,65.96,65.96,65.96,0.0,0.0,66.08,66.08,66.08,0.0,0.0,65.59,65.59,65.59,0.0,0.0,65.78,65.78,65.78,0.0,0.0
2017-05-14,65.62,65.62,65.62,0.0,0.0,66.24,66.24,66.24,0.0,0.0,65.46,65.46,65.46,0.0,0.0,66.1,66.1,66.1,0.0,0.0
2017-05-21,64.57,64.57,64.57,0.0,0.0,64.73,64.73,64.73,0.0,0.0,64.26,64.26,64.26,0.0,0.0,64.68,64.68,64.68,0.0,0.0
2017-05-28,63.65,63.65,63.65,0.0,0.0,63.67,63.67,63.67,0.0,0.0,62.93,62.93,62.93,0.0,0.0,63.2,63.2,63.2,0.0,0.0
2017-06-04,63.12,63.12,63.12,0.0,0.0,64.71,64.71,64.71,0.0,0.0,63.11,63.11,63.11,0.0,0.0,64.49,64.49,64.49,0.0,0.0
2017-06-11,63.71,63.71,63.71,0.0,0.0,64.4,64.4,64.4,0.0,0.0,63.3,63.3,63.3,0.0,0.0,64.38,64.38,64.38,0.0,0.0
2017-06-18,62.1,62.1,62.1,0.0,0.0,62.58,62.58,62.58,0.0,0.0,61.93,61.93,61.93,0.0,0.0,62.51,62.51,62.51,0.0,0.0
2017-06-25,63.21,63.21,63.21,0.0,0.0,63.33,63.33,63.33,0.0,0.0,62.63,62.63,62.63,0.0,0.0,63.03,63.03,63.03,0.0,0.0
2017-07-02,62.04,62.04,62.04,0.0,0.0,62.24,62.24,62.24,0.0,0.0,61.45,61.45,61.45,0.0,0.0,62.15,62.15,62.15,0.0,0.0
2017-07-09,63.16,63.16,63.16,0.0,0.0,63.62,63.62,63.62,0.0,0.0,63.1,63.1,63.1,0.0,0.0,63.5,63.5,63.5,0.0,0.0
2017-07-16,63.64,63.64,63.64,0.0,0.0,63.94,63.94,63.94,0.0,0.0,63.13,63.13,63.13,0.0,0.0,63.22,63.22,63.22,0.0,0.0
2017-07-23,64.4,64.4,64.4,0.0,0.0,65.18,65.18,65.18,0.0,0.0,64.3,64.3,64.3,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2017-07-30,63.56,63.56,63.56,0.0,0.0,63.91,63.91,63.91,0.0,0.0,63.41,63.41,63.41,0.0,0.0,63.73,63.73,63.73,0.0,0.0
2017-08-06,62.3,62.3,62.3,0.0,0.0,62.65,62.65,62.65,0.0,0.0,62.03,62.03,62.03,0.0,0.0,62.08,62.08,62.08,0.0,0.0
2017-08-13,60.05,60.05,60.05,0.0,0.0,60.92,60.92,60.92,0.0,0.0,60.01,60.01,60.01,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2017-08-20,61.01,61.01,61.01,0.0,0.0,61.41,61.41,61.41,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.17,61.17,61.17,0.0,0.0
2017-08-27,61.24,61.24,61.24,0.0,0.0,61.94,61.94,61.94,0.0,0.0,61.08,61.08,61.08,0.0,0.0,61.73,61.73,61.73,0.0,0.0
2017-09-03,63.06,63.06,63.06,0.0,0.0,63.1,63.1,63.1,0.0,0.0,62.24,62.24,62.24,0.0,0.0,62.53,62.53,62.53,0.0,0.0
2017-09-10,63.91,63.91,63.91,0.0,0.0,63.93,63.93,63.93,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.93,63.93,63.93,0.0,0.0
2017-09-17,64.86,64.86,64.86,0.0,0.0,65.43,65.43,65.43,0.0,0.0,64.79,64.79,64.79,0.0,0.0,65.25,65.25,65.25,0.0,0.0
2017-09-24,66.27,66.27,66.27,0.0,0.0,66.5,66.5,66.5,0.0,0.0,66.05,66.05,66.05,0.0,0.0,66.49,66.49,66.49,0.0,0.0
2017-10-01,66.03,66.03,66.03,0.0,0.0,66.39,66.39,66.39,0.0,0.0,65.87,65.87,65.87,0.0,0.0,66.09,66.09,66.09,0.0,0.0
2017-10-08,66.59,66.59,66.59,0.0,0.0,66.78,66.78,66.78,0.0,0.0,66.12,66.12,66.12,0.0,0.0,66.16,66.16,66.16,0.0,0.0
2017-10-15,65.82,65.82,65.82,0.0,0.0,65.84,65.84,65.84,0.0,0.0,65.36,65.36,65.36,0.0,0.0,65.8,65.8,65.8,0.0,0.0
2017-10-22,64.93,64.93,64.93,0.0,0.0,65.73,65.73,65.73,0.0,0.0,64.41,64.41,64.41,0.0,0.0,65.38,65.38,65.38,0.0,0.0
2017-10-29,66.46,66.46,66.46,0.0,0.0,66.95,66.95,66.95,0.0,0.0,66.39,66.39,66.39,0.0,0.0,66.69,66.69,66.69,0.0,0.0
2017-11-05,67.88,67.88,67.88,0.0,0.0,67.94,67.94,67.94,0.0,0.0,67.12,67.12,67.12,0.0,0.0,67.64,67.64,67.64,0.0,0.0
2017-11-12,65.28,65.28,65.28,0.0,0.0,65.61,65.61,65.61,0.0,0.0,65.11,65.11,65.11,0.0,0.0,65.47,65.47,65.47,0.0,0.0
2017-11-19,65.99,65.99,65.99,0.0,0.0,66.12,66.12,66.12,0.0,0.0,65.9,65.9,65.9,0.0,0.0,65.91,65.91,65.91,0.0,0.0
2017-11-26,67.57,67.57,67.57,0.0,0.0,68.12,68.12,68.12,0.0,0.0,66.94,66.94,66.94,0.0,0.0,67.66,67.66,67.66,0.0,0.0
2017-12-03,67.0,67.0,67.0,0.0,0.0,67.3,67.3,67.3,0.0,0.0,64.75,64.75,64.75,0.0,0.0,67.27,67.27,67.27,0.0,0.0
2017-12-10,67.26,67.26,67.26,0.0,0.0,67.26,67.26,67.26,0.0,0.0,66.63,66.63,66.63,0.0,0.0,66.72,66.72,66.72,0.0,0.0
2017-12-17,69.81,69.81,69.81,0.0,0.0,70.16,70.16,70.16,0.0,0.0,69.52,69.52,69.52,0.0,0.0,69.88,69.88,69.88,0.0,0.0
2017-12-24,70.55,70.55,70.55,0.0,0.0,70.59,70.59,70.59,0.0,0.0,70.04,70.04,70.04,0.0,0.0,70.16,70.16,70.16,0.0,0.0
2017-12-31,72.72,72.72,72.72,0.0,0.0,72.85,72.85,72.85,0.0,0.0,72.19,72.19,72.19,0.0,0.0,72.79,72.79,72.79,0.0,0.0
