Date,ELSStock_Open_average,ELSStock_Open_max,ELSStock_Open_min,ELSStock_Open_volatility,ELSStock_Open_change,ELSStock_High_average,ELSStock_High_max,ELSStock_High_min,ELSStock_High_volatility,ELSStock_High_change,ELSStock_Low_average,ELSStock_Low_max,ELSStock_Low_min,ELSStock_Low_volatility,ELSStock_Low_change,ELSStock_Close_average,ELSStock_Close_max,ELSStock_Close_min,ELSStock_Close_volatility,ELSStock_Close_change,ELSStock_Volume_average,ELSStock_Volume_max,ELSStock_Volume_min,ELSStock_Volume_volatility,ELSStock_Volume_change
2016-01-03,65.882,66.36,65.45,0.9099999999999966,-0.7399999999999949,66.486,66.99,66.08,0.9099999999999966,-0.28000000000000114,65.236,65.82,64.76,1.059999999999988,0.04999999999999716,65.718,66.47,64.89,1.5799999999999983,-0.3499999999999943,357492,462887,216189,246698,-246698
2016-01-10,65.312,66.4,63.95,2.450000000000003,-1.0699999999999932,65.98,66.56,64.92,1.6400000000000006,-1.4099999999999966,64.714,65.25,63.62,1.6300000000000026,-1.3300000000000054,65.33,65.94,64.81,1.1299999999999955,-1.0600000000000023,448057,717995,317550,400445,400445
2016-01-17,65.615,65.84,65.38,0.46000000000000796,0.1700000000000017,66.53999999999999,67.1,66.28,0.8199999999999932,0.7199999999999989,64.7475,65.16,64.09,1.0699999999999932,0.21999999999999886,65.87,67.0,64.89,2.1099999999999994,0.9200000000000017,624635,1106810,345039,761771,-211887
2016-01-24,65.558,66.96,64.31,2.6499999999999915,-2.6499999999999915,66.308,68.14,65.1,3.0400000000000063,-2.200000000000003,64.286,66.82,62.22,4.599999999999994,-3.04999999999999,65.512,67.27,63.8,3.469999999999999,-1.3499999999999943,660703,1014494,475488,539006,112353
2016-01-31,67.006,67.54,65.68,1.8599999999999994,1.2099999999999937,67.814,68.25,67.27,0.980000000000004,-0.7199999999999989,66.16,66.85,65.0,1.8499999999999943,1.0300000000000011,67.09400000000001,67.79,66.2,1.5900000000000034,-1.2199999999999989,455687,521120,337762,183358,-142531
2016-02-07,65.15,66.13,64.01,2.1199999999999903,0.3399999999999892,65.996,67.08,64.79,2.289999999999992,0.5899999999999892,64.262,65.31,63.34,1.9699999999999989,1.9699999999999989,65.294,66.03,64.36,1.6700000000000017,1.6700000000000017,431858,555083,296719,258364,-115237
2016-02-14,67.505,68.03,66.49,1.5400000000000063,1.5400000000000063,68.27,69.01,67.44,1.5700000000000074,1.5700000000000074,66.9875,67.51,66.07,1.440000000000012,1.440000000000012,68.05,68.83,67.42,1.4099999999999966,1.4099999999999966,453904,573063,357910,215153,113111
2016-02-21,69.976,71.57,69.19,2.3799999999999955,2.3799999999999955,70.74,71.81,69.86,1.9500000000000028,1.7099999999999937,69.434,70.42,68.62,1.7999999999999972,1.5400000000000063,70.266,71.54,69.52,2.0200000000000102,0.7599999999999909,540178,821923,266116,555807,-197996
2016-02-28,71.154,71.78,70.47,1.3100000000000023,1.2399999999999949,71.83,72.19,71.54,0.6499999999999915,0.46999999999999886,70.578,71.32,69.95,1.3699999999999903,0.28000000000000114,71.27,72.07,70.16,1.9099999999999966,0.6899999999999977,550934,652719,464970,187749,187749
2016-03-06,71.528,72.1,70.73,1.3699999999999903,1.3100000000000023,72.152,72.7,71.49,1.210000000000008,1.210000000000008,70.938,71.7,70.31,1.3900000000000006,1.3900000000000006,71.614,72.53,70.95,1.5799999999999983,1.5799999999999983,387440,588637,313879,274758,250425
2016-03-13,72.724,73.54,72.16,1.3800000000000097,0.8299999999999983,73.234,73.95,72.66,1.2900000000000063,0.6800000000000068,71.99199999999999,72.32,71.56,0.7599999999999909,0.4299999999999926,72.66199999999999,73.3,72.06,1.2399999999999949,-0.12999999999999545,556287,864025,291805,572220,308029
