Date,BRKaStock_Open_average,BRKaStock_Open_max,BRKaStock_Open_min,BRKaStock_Open_volatility,BRKaStock_Open_change,BRKaStock_High_average,BRKaStock_High_max,BRKaStock_High_min,BRKaStock_High_volatility,BRKaStock_High_change,BRKaStock_Low_average,BRKaStock_Low_max,BRKaStock_Low_min,BRKaStock_Low_volatility,BRKaStock_Low_change,BRKaStock_Close_average,BRKaStock_Close_max,BRKaStock_Close_min,BRKaStock_Close_volatility,BRKaStock_Close_change,BRKaStock_Volume_average,BRKaStock_Volume_max,BRKaStock_Volume_min,BRKaStock_Volume_volatility,BRKaStock_Volume_change
2016-09-04,225112.5,226340.0,224100.0,2240.0,-2240.0,225327.5,226340.0,224210.0,2130.0,-2130.0,223001.25,224080.0,219870.0,4210.0,-4130.0,223732.25,225849.0,220110.0,5739.0,-5739.0,242,330,183,147,138
2016-09-11,219532.0,221900.0,218380.0,3520.0,-1260.0,221060.8,224000.0,218530.0,5470.0,-5470.0,218064.8,219000.0,216810.0,2190.0,-2190.0,220003.8,223520.0,218400.0,5120.0,-5120.0,395,685,214,471,414
2016-09-18,219103.6,219900.0,218379.0,1521.0,1061.0,219578.0,220500.0,218970.0,1530.0,320.0,217758.4,219250.0,217250.0,2000.0,72.0,218612.0,220000.0,217750.0,2250.0,-250.0,293,450,172,278,-106
2016-09-25,217054.0,217790.0,216160.0,1630.0,-380.0,217911.8,218200.0,217350.0,850.0,699.0,215939.6,216220.0,215208.0,1012.0,140.0,216667.0,217960.0,215300.0,2660.0,60.0,280,327,241,86,50
2016-10-02,215855.8,216000.0,215459.0,541.0,-110.0,216466.0,217370.0,215970.0,1400.0,990.0,214965.0,215780.0,214270.0,1510.0,960.0,215804.0,216640.0,214520.0,2120.0,940.0,216,300,143,157,44
2016-10-09,216640.0,217599.0,215620.0,1979.0,-1910.0,217449.8,218470.0,216100.0,2370.0,-1190.0,215564.6,217500.0,213030.0,4470.0,-1880.0,216382.0,217730.0,214660.0,3070.0,-1360.0,256,618,109,509,92
2016-10-16,216522.8,217014.0,215400.0,1614.0,-1500.0,217364.0,218500.0,215940.0,2560.0,-960.0,215719.8,216700.0,214259.0,2441.0,-841.0,216490.0,217350.0,215600.0,1750.0,-625.0,188,247,123,124,124
2016-10-23,216019.4,217010.0,214900.0,2110.0,570.0,217006.0,217810.0,216190.0,1620.0,550.0,215084.0,215860.0,214470.0,1390.0,-1030.0,215922.0,216820.0,215250.0,1570.0,700.0,340,480,194,286,99
2016-10-30,215431.6,216798.0,214640.0,2158.0,-940.0,216420.0,217090.0,215680.0,1410.0,-1320.0,214743.0,215700.0,213680.0,2020.0,-2020.0,215103.2,215700.0,214545.0,1155.0,-1155.0,471,669,298,371,171
2016-11-06,223402.8,233310.0,216850.0,16460.0,16460.0,228203.6,235870.0,220720.0,15150.0,15150.0,223003.8,232770.0,216600.0,16170.0,16170.0,227506.6,234860.0,220303.0,14557.0,14557.0,885,1403,430,973,-506
2016-11-13,235940.2,237240.0,234910.0,2330.0,1090.0,237084.4,237893.0,236320.0,1573.0,533.0,234706.0,236000.0,234000.0,2000.0,1070.0,236412.2,237550.0,235470.0,2080.0,-259.0,560,865,374,491,-410
2016-11-20,237582.5,238590.0,236340.0,2250.0,810.0,238131.25,238590.0,237635.0,955.0,-415.0,236370.0,236740.0,236070.0,670.0,350.0,237364.0,237801.0,237070.0,731.0,-415.0,289,379,155,224,-224
2016-11-27,237209.0,240000.0,235795.0,4205.0,3341.0,238551.8,240200.0,236900.0,3300.0,2340.0,236306.6,238173.0,235320.0,2853.0,2803.0,237536.4,239821.0,235400.0,4421.0,3670.0,321,538,249,289,51
2016-12-04,243288.0,247160.0,240250.0,6910.0,5750.0,245328.0,248820.0,241040.0,7780.0,6640.0,242246.0,245270.0,239000.0,6270.0,5600.0,244305.2,247190.0,240000.0,7190.0,7190.0,445,830,299,531,31
2016-12-11,248476.2,249750.0,246670.0,3080.0,1870.0,250115.0,250786.0,248900.0,1886.0,-1069.0,247033.0,248110.0,246405.0,1705.0,-35.0,248079.2,249711.0,246405.0,3306.0,-2484.0,407,872,226,646,-646
2016-12-18,248497.8,249100.0,247899.0,1201.0,1101.0,249188.8,249929.0,248330.0,1599.0,670.0,247584.0,248480.0,246700.0,1780.0,500.0,248600.4,249041.0,248000.0,1041.0,-330.0,217,339,155,184,1
2016-12-25,246680.0,248000.0,244850.0,3150.0,-3150.0,247281.25,248625.0,245580.0,3045.0,-3045.0,245227.5,247150.0,243930.0,3220.0,-3220.0,245312.75,247300.0,244121.0,3179.0,-3179.0,156,197,107,90,-33
2017-01-01,246055.5,246600.0,245575.0,1025.0,-807.0,246161.25,246730.0,245650.0,1080.0,-1080.0,243975.0,244550.0,243360.0,1190.0,390.0,245674.0,246600.0,244852.0,1748.0,-456.0,255,407,171,236,-236
2017-01-08,243100.0,244990.0,242165.0,2825.0,-2825.0,244030.0,244990.0,242920.0,2070.0,-300.0,241928.6,243111.0,240580.0,2531.0,-946.0,242739.6,243160.0,242077.0,1083.0,-611.0,228,367,174,193,193
2017-01-15,241069.5,242300.0,240280.0,2020.0,-2020.0,241445.0,242300.0,240980.0,1320.0,-1320.0,239110.0,239460.0,238730.0,730.0,460.0,239816.5,240700.0,239120.0,1580.0,1114.0,326,598,166,432,-432
2017-01-22,243232.0,247500.0,238900.0,8600.0,7920.0,244770.0,247640.0,240250.0,7390.0,7250.0,242004.8,246210.0,237984.0,8226.0,7376.0,244004.0,247640.0,238100.0,9540.0,8900.0,222,308,145,163,-61
2017-01-29,246261.6,247700.0,244718.0,2982.0,-430.0,246768.4,247774.0,244790.0,2984.0,-1140.0,244394.0,245000.0,243410.0,1590.0,-840.0,245577.2,246500.0,244330.0,2170.0,-854.0,288,373,211,162,81
2017-02-05,245365.4,246900.0,244600.0,2300.0,1850.0,245930.0,246950.0,244600.0,2350.0,1200.0,244357.6,245490.0,243370.0,2120.0,868.0,245047.2,246000.0,244151.0,1849.0,1175.0,284,458,173,285,141
2017-02-12,249553.8,251000.0,246800.0,4200.0,4000.0,251034.0,252860.0,249270.0,3590.0,3590.0,248614.0,250060.0,246800.0,3260.0,3260.0,250817.4,252838.0,248340.0,4498.0,4498.0,462,784,317,467,-50
2017-02-19,253945.0,254560.0,253100.0,1460.0,1460.0,254820.0,255200.0,254380.0,820.0,820.0,253220.0,253810.0,252580.0,1230.0,1050.0,254445.25,255040.0,253690.0,1350.0,1350.0,467,554,386,168,-18
2017-02-26,260909.2,266390.0,256231.0,10159.0,7549.0,262437.0,266445.0,256760.0,9685.0,7930.0,259740.2,263260.0,255501.0,7759.0,7199.0,261133.6,266013.0,255795.0,10218.0,7365.0,620,1021,256,765,-189
2017-03-05,263426.2,263900.0,263100.0,800.0,349.0,263728.0,263900.0,263560.0,340.0,40.0,262064.0,262500.0,261500.0,1000.0,160.0,262673.4,262866.0,262350.0,516.0,-309.0,308,552,197,355,355
2017-03-12,262198.0,262910.0,260320.0,2590.0,-2560.0,262493.0,263340.0,260475.0,2865.0,-2865.0,260649.2,262040.0,258610.0,3430.0,-3430.0,261309.6,262990.0,258952.0,4038.0,-4038.0,415,692,295,397,82
2017-03-19,255862.0,258650.0,253200.0,5450.0,-3210.0,256986.0,259270.0,254900.0,4370.0,-3830.0,253929.8,257598.0,252100.0,5498.0,-5498.0,254506.8,258000.0,252301.0,5699.0,-5699.0,272,392,190,202,85
2017-03-26,250964.0,252420.0,249500.0,2920.0,1400.0,252028.2,253000.0,251270.0,1730.0,350.0,249424.2,249850.0,248810.0,1040.0,1040.0,250962.4,252520.0,249761.0,2759.0,-1031.0,357,520,276,244,-225
2017-04-02,249923.6,251400.0,248998.0,2402.0,-1123.0,250916.0,252424.0,250397.0,2027.0,-203.0,248623.4,249324.0,248000.0,1324.0,-153.0,249961.0,250600.0,248900.0,1700.0,-1135.0,249,386,146,240,-43
2017-04-09,248521.75,249560.0,247380.0,2180.0,-2180.0,249297.5,250930.0,248140.0,2790.0,-2790.0,247394.0,249360.0,245000.0,4360.0,-4360.0,247982.5,250399.0,245000.0,5399.0,-5399.0,260,319,182,137,-83
2017-04-16,246160.2,247850.0,244701.0,3149.0,1990.0,247182.0,247950.0,246400.0,1550.0,824.0,244555.4,245060.0,243600.0,1460.0,644.0,245849.4,247200.0,244047.0,3153.0,-1150.0,198,256,135,121,-61
2017-04-23,250263.0,251460.0,248999.0,2461.0,501.0,251098.0,253390.0,249000.0,4390.0,500.0,248630.0,250920.0,246750.0,4170.0,-130.0,249832.4,251351.0,247780.0,3571.0,-1070.0,262,362,179,183,72
2017-04-30,249598.0,251200.0,248460.0,2740.0,2070.0,250447.0,252000.0,249420.0,2580.0,1110.0,248680.0,249400.0,248000.0,1400.0,1100.0,249364.0,250000.0,248270.0,1730.0,1730.0,250,351,180,171,171
2017-05-07,246809.0,250000.0,244725.0,5275.0,-5275.0,247030.0,250000.0,245590.0,4410.0,-4410.0,244883.4,246401.0,243770.0,2631.0,-2255.0,245894.0,247160.0,245220.0,1940.0,-1940.0,302,371,196,175,-151
2017-05-14,244701.0,246450.0,243000.0,3450.0,-2845.0,245615.4,246450.0,244450.0,2000.0,-57.0,243618.4,245371.0,242180.0,3191.0,-2530.0,244406.2,245800.0,242510.0,3290.0,-890.0,286,471,147,324,-19
2017-05-21,247990.2,248501.0,247500.0,1001.0,230.0,248580.2,248820.0,248270.0,550.0,550.0,247060.0,247690.0,246200.0,1490.0,1490.0,247962.0,248540.0,247479.0,1061.0,720.0,329,482,190,292,-235
2017-05-28,248810.0,249700.0,248000.0,1700.0,690.0,249591.75,250600.0,248467.0,2133.0,1590.0,247522.75,248936.0,246520.0,2416.0,1911.0,249050.25,250000.0,248101.0,1899.0,1559.0,718,1110,342,768,190
2017-06-04,249910.0,251660.0,249200.0,2460.0,1800.0,251570.4,255180.0,250012.0,5168.0,4445.0,249618.0,251280.0,248650.0,2630.0,1620.0,250838.2,254965.0,249300.0,5665.0,4965.0,385,465,301,164,164
2017-06-11,256111.0,257100.0,254965.0,2135.0,1105.0,256709.6,257698.0,255900.0,1798.0,550.0,254793.0,256495.0,253900.0,2595.0,1230.0,256459.2,257200.0,255596.0,1604.0,550.0,362,567,264,303,303
2017-06-18,255408.0,256960.0,253300.0,3660.0,-3660.0,255795.0,257945.0,253300.0,4645.0,-4645.0,253744.0,256310.0,250000.0,6310.0,-6310.0,254400.0,257320.0,251800.0,5520.0,-5520.0,235,286,173,113,-18
2017-06-25,253200.0,256170.0,251520.0,4650.0,2090.0,254303.0,256610.0,252065.0,4545.0,2710.0,251935.0,253980.0,250165.0,3815.0,3400.0,253210.2,254700.0,251310.0,3390.0,3220.0,307,355,255,100,-93
2017-07-02,256463.0,257640.0,254990.0,2650.0,830.0,258145.5,258970.0,257000.0,1970.0,-1970.0,255539.5,257178.0,254840.0,2338.0,-150.0,256952.5,257980.0,255550.0,2430.0,-1200.0,251,280,216,64,64
2017-07-09,255779.8,256750.0,255149.0,1601.0,-1601.0,256395.8,257015.0,256132.0,883.0,-753.0,254276.8,255180.0,252254.0,2926.0,-650.0,255784.0,256020.0,255400.0,620.0,620.0,515,704,238,466,198
2017-07-16,256903.8,257800.0,255950.0,1850.0,1829.0,257682.0,258300.0,256880.0,1420.0,114.0,256413.0,257415.0,255650.0,1765.0,890.0,257019.2,257651.0,256100.0,1551.0,1445.0,264,409,215,194,-159
2017-07-23,259036.8,259820.0,257644.0,2176.0,2176.0,260086.2,261560.0,258210.0,3350.0,3350.0,258442.4,259300.0,257020.0,2280.0,1452.0,259486.8,261026.0,257689.0,3337.0,3337.0,231,375,162,213,2
2017-07-30,265087.6,268600.0,261604.0,6996.0,6996.0,266664.2,270000.0,263441.0,6559.0,6559.0,264586.0,268160.0,261370.0,6790.0,6790.0,266441.4,270000.0,262786.0,7214.0,7214.0,256,332,133,199,-35
2017-08-06,265398.0,266860.0,263390.0,3470.0,-1690.0,266881.2,267610.0,265500.0,2110.0,-2110.0,264257.4,265850.0,263000.0,2850.0,-2850.0,265236.4,267030.0,263000.0,4030.0,-3985.0,212,295,173,122,-48
2017-08-13,266660.0,268100.0,265000.0,3100.0,1100.0,267964.8,268761.0,266543.0,2218.0,2218.0,265970.0,266636.0,265000.0,1636.0,612.0,267094.6,267856.0,266370.0,1486.0,1007.0,388,609,170,439,320
2017-08-20,268774.6,270500.0,267301.0,3199.0,1519.0,270472.4,271369.0,268614.0,2755.0,1936.0,268052.4,269000.0,266600.0,2400.0,2220.0,269651.2,270960.0,268540.0,2420.0,1221.0,246,290,192,98,-82
2017-08-27,269980.0,272800.0,267250.0,5550.0,2400.0,271154.4,272885.0,268160.0,4725.0,2485.0,268724.0,271040.0,266045.0,4995.0,3590.0,269811.4,271450.0,268035.0,3415.0,3027.0,251,282,207,75,-75
2017-09-03,265777.5,270350.0,260500.0,9850.0,-9850.0,266708.5,270395.0,263820.0,6575.0,-6575.0,262322.5,265160.0,259040.0,6120.0,-4110.0,263816.0,265744.0,260500.0,5244.0,-2144.0,420,576,209,367,-310
2017-09-10,267741.0,268800.0,267005.0,1795.0,1795.0,268916.0,270510.0,268000.0,2510.0,1630.0,267245.6,268680.0,266100.0,2580.0,2580.0,268350.6,270200.0,266870.0,3330.0,3330.0,237,379,190,189,151
2017-09-17,273522.0,275475.0,270980.0,4495.0,3185.0,274638.0,275820.0,272580.0,3240.0,1620.0,272524.0,274600.0,270340.0,4260.0,1660.0,274139.8,275630.0,272480.0,3150.0,659.0,362,729,207,522,-86
2017-09-24,274421.8,275870.0,273379.0,2491.0,1521.0,274954.2,275945.0,273861.0,2084.0,1089.0,273046.2,273825.0,271250.0,2575.0,2505.0,274182.0,274940.0,272800.0,2140.0,1080.0,164,203,101,102,19
2017-10-01,278555.8,281030.0,274999.0,6031.0,6031.0,280162.0,282000.0,278010.0,3990.0,3170.0,277589.0,279280.0,274500.0,4780.0,4780.0,279348.0,281000.0,278010.0,2990.0,2990.0,220,306,148,158,-27
2017-10-08,281242.0,282100.0,280240.0,1860.0,-1220.0,281960.0,282270.0,281700.0,570.0,230.0,279864.0,280800.0,278980.0,1820.0,-220.0,280871.4,281950.0,279383.0,2567.0,-239.0,200,260,129,131,78
2017-10-15,281759.0,283000.0,280500.0,2500.0,-20.0,282472.0,283390.0,280960.0,2430.0,510.0,280652.0,281460.0,279700.0,1760.0,50.0,281693.4,283352.0,280815.0,2537.0,1392.0,205,270,129,141,-36
2017-10-22,284132.0,285350.0,282700.0,2650.0,-820.0,284662.8,285950.0,282799.0,3151.0,-1776.0,282337.0,284335.0,280660.0,3675.0,-2560.0,283242.6,284570.0,281600.0,2970.0,-2598.0,242,291,197,94,-21
2017-10-29,281829.8,282699.0,280000.0,2699.0,549.0,282644.6,283434.0,282100.0,1334.0,-91.0,280056.0,281190.0,278930.0,2260.0,-720.0,281262.8,283434.0,280000.0,3434.0,-1470.0,220,307,118,189,-120
2017-11-05,278502.2,281600.0,275281.0,6319.0,-4349.0,279213.0,282290.0,275660.0,6630.0,-5660.0,275871.6,278750.0,272795.0,5955.0,-4787.0,277684.6,280170.0,275660.0,4510.0,-4510.0,242,383,170,213,39
2017-11-12,274090.0,275570.0,272300.0,3270.0,-2900.0,275000.0,277290.0,272540.0,4750.0,-4750.0,272761.0,274815.0,270250.0,4565.0,-4565.0,273599.4,276347.0,271410.0,4937.0,-4937.0,193,285,122,163,163
2017-11-19,273522.5,275050.0,271640.0,3410.0,3160.0,274619.5,275258.0,272950.0,2308.0,2270.0,272697.5,274000.0,270800.0,3200.0,3200.0,274105.5,275000.0,272005.0,2995.0,2412.0,305,605,136,469,21
2017-11-26,281704.8,290634.0,275000.0,15634.0,15634.0,285983.2,292170.0,276470.0,15700.0,15700.0,280418.0,284750.0,274450.0,10300.0,10300.0,284814.0,291500.0,276230.0,15270.0,14770.0,474,635,279,356,230
2017-12-03,294870.2,297000.0,293581.0,3419.0,870.0,296354.0,299080.0,295000.0,4080.0,-3520.0,293112.0,294450.0,292300.0,2150.0,-1540.0,294445.2,295490.0,294100.0,1390.0,-1105.0,308,567,133,434,-379
2017-12-10,296706.2,298180.0,295021.0,3159.0,2059.0,298094.0,299790.0,295480.0,4310.0,3400.0,295039.2,296080.0,293100.0,2980.0,2980.0,296477.0,298630.0,295480.0,3150.0,800.0,335,494,189,305,120
2017-12-17,298792.0,301000.0,297560.0,3440.0,500.0,299863.8,301000.0,298829.0,2171.0,-1471.0,296824.0,298150.0,295710.0,2440.0,-2440.0,297490.4,299360.0,296400.0,2960.0,-2960.0,307,439,171,268,-268
2017-12-24,297757.75,300000.0,296020.0,3980.0,3600.0,298957.5,300000.0,297800.0,2200.0,2200.0,296935.0,298200.0,296000.0,2200.0,1540.0,297825.0,299210.0,296370.0,2840.0,1230.0,192,284,126,158,158
2017-12-31,299062.5,302200.0,296200.0,6000.0,4800.0,300832.5,302980.0,298000.0,4980.0,4430.0,296925.25,300000.0,294000.0,6000.0,3900.0,299425.25,301525.0,295755.0,5770.0,5770.0,343,534,187,347,-35
