Date,ONCT_stock_Open_average,ONCT_stock_Open_max,ONCT_stock_Open_min,ONCT_stock_Open_volatility,ONCT_stock_Open_change,ONCT_stock_High_average,ONCT_stock_High_max,ONCT_stock_High_min,ONCT_stock_High_volatility,ONCT_stock_High_change,ONCT_stock_Low_average,ONCT_stock_Low_max,ONCT_stock_Low_min,ONCT_stock_Low_volatility,ONCT_stock_Low_change,ONCT_stock_Close_average,ONCT_stock_Close_max,ONCT_stock_Close_min,ONCT_stock_Close_volatility,ONCT_stock_Close_change,ONCT_stock_Volume_average,ONCT_stock_Volume_max,ONCT_stock_Volume_min,ONCT_stock_Volume_volatility,ONCT_stock_Volume_change
2016-01-03,49.154,50.33,47.6,2.729999999999997,1.3299999999999983,51.1,55.3,49.0,6.299999999999997,-4.969999999999999,45.074,49.0,40.91,8.090000000000003,-8.090000000000003,46.69,49.7,43.4,6.300000000000004,-6.300000000000004,11466,30920,2772,28148,25773
2016-01-10,37.048,44.24,31.52,12.720000000000002,-9.940000000000005,40.758,44.24,35.0,9.240000000000002,-9.240000000000002,31.134,37.1,20.3,16.8,-5.600000000000001,35.638,38.5,32.59,5.909999999999997,-5.909999999999997,23687,38432,6964,31468,-31468
2016-01-17,38.805,43.32,35.0,8.32,6.899999999999999,40.475,46.83,35.0,11.829999999999998,9.759999999999998,35.5275,39.9,32.2,7.699999999999996,6.299999999999997,37.4475,39.9,34.99,4.909999999999997,4.909999999999997,7288,12228,3658,8570,-4045
2016-01-24,45.1,47.6,39.9,7.700000000000003,6.300000000000004,48.089999999999996,50.4,46.83,3.5700000000000003,3.5700000000000003,43.412,46.2,39.9,6.300000000000004,6.300000000000004,46.044000000000004,46.96,45.5,1.4600000000000009,1.4600000000000009,3031,3703,2307,1396,1347
2016-01-31,47.896,49.7,45.52,4.18,2.039999999999999,48.86,49.7,48.3,1.4000000000000057,0.0,45.28,45.77,44.1,1.6700000000000017,-0.2700000000000031,47.602,49.0,46.2,2.799999999999997,-2.799999999999997,1818,3483,976,2507,2112
2016-02-07,47.74,49.0,45.57,3.4299999999999997,3.4299999999999997,48.694,50.4,46.35,4.049999999999997,4.049999999999997,47.024,49.0,44.73,4.270000000000003,4.270000000000003,48.378,49.0,46.2,2.799999999999997,2.799999999999997,3557,7096,543,6553,-1664
2016-02-14,49.3325,49.7,49.0,0.7000000000000028,0.6300000000000026,49.68,49.7,49.63,0.07000000000000028,-0.05999999999999517,46.8975,49.0,44.1,4.899999999999999,-2.8100000000000023,48.245,49.69,46.19,3.5,-3.5,2925,7248,466,6782,1330
2016-02-21,45.618,46.9,44.79,2.1099999999999994,-1.3800000000000026,46.48,48.3,44.8,3.5,-1.4000000000000057,44.002,44.54,43.27,1.269999999999996,-0.8900000000000006,45.36,47.6,44.35,3.25,0.44999999999999574,1585,2954,642,2312,-1855
2016-02-28,44.8,49.7,39.91,9.790000000000006,-4.890000000000001,48.296,56.0,43.38,12.619999999999997,-3.5,40.822,44.46,37.15,7.310000000000002,-4.850000000000001,43.68,48.3,42.0,6.299999999999997,-0.7000000000000028,9669,15743,3255,12488,12488
2016-03-06,41.160000000000004,42.0,39.2,2.799999999999997,-1.3999999999999986,44.108,45.6,42.01,3.5900000000000034,-0.8700000000000045,40.182,42.0,37.8,4.200000000000003,-0.7100000000000009,41.442,42.0,40.6,1.3999999999999986,0.0,3437,4997,1941,3056,-2745
2016-03-13,42.724000000000004,44.1,42.0,2.1000000000000014,0.7700000000000031,44.222,46.14,42.67,3.469999999999999,2.039999999999999,42.048,42.94,41.3,1.6400000000000006,0.0,43.796,46.14,41.99,4.149999999999999,2.3299999999999983,3975,7595,1378,6217,6217
2016-03-20,41.84,44.86,39.9,4.960000000000001,-4.259999999999998,43.06,44.86,42.0,2.8599999999999994,-2.8599999999999994,38.93,42.09,35.21,6.880000000000003,-6.880000000000003,40.6275,42.7,38.07,4.630000000000003,-4.630000000000003,3938,5557,1674,3883,3883
2016-03-27,36.682,38.5,35.0,3.5,-2.799999999999997,39.818,41.02,37.95,3.0700000000000003,1.1200000000000045,35.56,36.4,35.0,1.3999999999999986,-0.7000000000000028,36.762,39.2,35.0,4.200000000000003,2.3900000000000006,9413,16539,6528,10011,-1774
2016-04-03,40.418,41.3,39.27,2.029999999999994,-0.28000000000000114,41.86,44.1,40.6,3.5,0.7000000000000028,39.844,41.3,39.2,2.0999999999999943,1.1199999999999974,40.448,41.42,39.28,2.1400000000000006,1.0499999999999972,2997,3670,2097,1573,-797
2016-04-10,41.72,42.7,40.6,2.1000000000000014,2.1000000000000014,44.126,47.38,40.6,6.780000000000001,6.780000000000001,41.146,42.7,39.2,3.5,2.3800000000000026,43.05,45.5,40.6,4.899999999999999,4.899999999999999,10784,34178,909,33269,33269
2016-04-17,47.656,50.33,45.5,4.829999999999998,3.780000000000001,50.534,56.0,47.57,8.43,8.43,46.218,49.7,44.1,5.600000000000001,5.600000000000001,49.502,56.0,45.85,10.149999999999999,10.149999999999999,13679,39244,3471,35773,35773
2016-04-24,52.178000000000004,55.3,49.7,5.599999999999994,-5.599999999999994,54.29,55.3,52.36,2.9399999999999977,0.0,48.438,51.1,46.18,4.920000000000002,-4.920000000000002,50.386,53.12,49.0,4.119999999999997,-2.1000000000000014,7323,14496,2950,11546,-6718
2016-05-01,48.894,50.05,48.3,1.75,0.030000000000001137,50.33,52.55,49.49,3.059999999999995,0.19000000000000483,46.604,47.6,45.5,2.1000000000000014,0.0,49.638,50.4,49.0,1.3999999999999986,0.6199999999999974,5776,9439,2663,6776,339
2016-05-08,49.0,51.1,45.5,5.600000000000001,5.600000000000001,50.71,51.17,49.69,1.480000000000004,1.4100000000000037,46.9,49.0,45.5,3.5,2.1000000000000014,49.934,50.96,49.0,1.9600000000000009,1.5600000000000023,5135,8918,1887,7031,1760
2016-05-15,51.618,53.2,49.0,4.200000000000003,2.1000000000000014,54.024,55.92,53.2,2.719999999999999,-2.719999999999999,49.008,50.44,47.6,2.8399999999999963,-1.4399999999999977,51.576,53.9,49.0,4.899999999999999,-1.6799999999999997,3607,9308,842,8466,-3891
2016-05-22,50.660000000000004,53.38,48.31,5.07,3.3599999999999994,53.410000000000004,53.9,53.2,0.6999999999999957,0.0,49.04,50.54,48.31,2.229999999999997,0.6899999999999977,52.5,53.55,50.4,3.1499999999999986,-2.1000000000000014,2168,3519,1490,2029,-91
