Date,NWPX_stock_Open_average,NWPX_stock_Open_max,NWPX_stock_Open_min,NWPX_stock_Open_volatility,NWPX_stock_Open_change,NWPX_stock_High_average,NWPX_stock_High_max,NWPX_stock_High_min,NWPX_stock_High_volatility,NWPX_stock_High_change,NWPX_stock_Low_average,NWPX_stock_Low_max,NWPX_stock_Low_min,NWPX_stock_Low_volatility,NWPX_stock_Low_change,NWPX_stock_Close_average,NWPX_stock_Close_max,NWPX_stock_Close_min,NWPX_stock_Close_volatility,NWPX_stock_Close_change,NWPX_stock_Volume_average,NWPX_stock_Volume_max,NWPX_stock_Volume_min,NWPX_stock_Volume_volatility,NWPX_stock_Volume_change
2016-10-02,11.994,12.08,11.8,0.27999999999999936,0.25,12.112,12.24,11.96,0.27999999999999936,0.1999999999999993,11.924,12.05,11.8,0.25,0.25,12.016,12.09,11.94,0.15000000000000036,0.15000000000000036,25432,38075,13138,24937,-24937
2016-10-09,12.144,12.18,12.11,0.07000000000000028,0.0600000000000005,12.28,12.3,12.24,0.0600000000000005,0.0,12.006,12.06,11.95,0.11000000000000121,-0.009999999999999787,12.156,12.21,12.13,0.08000000000000007,-0.049999999999998934,16818,27888,5592,22296,16098
2016-10-16,12.280000000000001,12.46,12.2,0.26000000000000156,0.26000000000000156,12.604,13.66,12.2,1.4600000000000009,1.4600000000000009,12.17,12.46,11.86,0.6000000000000014,0.4400000000000013,12.544,13.6,12.15,1.4499999999999993,1.4499999999999993,26101,50246,9404,40842,31732
2016-10-23,13.427999999999999,13.58,13.27,0.3100000000000005,-0.3100000000000005,13.636,13.77,13.58,0.1899999999999995,0.1899999999999995,12.878,13.11,12.54,0.5700000000000003,0.07000000000000028,13.366,13.57,13.12,0.45000000000000107,-0.28000000000000114,25847,44085,13269,30816,-5011
2016-10-30,13.7,14.58,13.15,1.4299999999999997,1.4299999999999997,14.074,14.96,13.23,1.7300000000000004,1.4299999999999997,13.44,14.2,12.88,1.3199999999999985,0.6899999999999995,13.68,14.58,13.05,1.5299999999999994,0.6000000000000014,40194,65544,12107,53437,38168
2016-11-06,14.844,16.29,13.92,2.369999999999999,2.369999999999999,15.56,17.24,14.32,2.919999999999998,2.7399999999999984,14.638,16.07,13.76,2.3100000000000005,2.17,15.426,17.2,14.09,3.1099999999999994,3.1099999999999994,59546,86247,21941,64306,63400
2016-11-13,16.932,17.33,16.34,0.9899999999999984,-0.4399999999999977,17.294,17.51,17.02,0.490000000000002,-0.490000000000002,16.06,16.88,14.68,2.1999999999999993,-0.7199999999999989,16.842,17.16,16.25,0.9100000000000001,-0.16000000000000014,76458,156699,29506,127193,-127193
2016-11-20,17.4725,18.08,16.96,1.1199999999999974,0.8500000000000014,18.0825,18.8,17.0,1.8000000000000007,1.8000000000000007,17.0225,17.58,16.05,1.5299999999999976,1.5299999999999976,17.939999999999998,18.77,16.86,1.9100000000000001,1.9100000000000001,75414,133871,25953,107918,2862
2016-11-27,18.25,18.57,17.69,0.879999999999999,-0.3299999999999983,18.664,18.92,18.42,0.5,-0.389999999999997,17.788,18.17,17.23,0.9400000000000013,0.3200000000000003,18.21,18.57,17.52,1.0500000000000007,-0.14999999999999858,59247,77133,29516,47617,-47617
2016-12-04,18.236,18.5,18.09,0.41000000000000014,-0.41000000000000014,18.408,18.5,18.29,0.21000000000000085,-0.21000000000000085,17.98,18.16,17.43,0.7300000000000004,-0.6799999999999997,18.204,18.3,18.11,0.19000000000000128,-0.060000000000002274,62408,103590,45593,57997,50736
2016-12-11,16.316,17.91,15.08,2.83,-2.710000000000001,16.868000000000002,18.35,15.57,2.780000000000001,-1.7699999999999996,15.452,17.6,14.3,3.3000000000000007,-2.580000000000002,16.05,18.08,15.06,3.019999999999998,-1.639999999999997,354234,665894,82180,583714,583714
2016-12-18,16.908,17.34,16.28,1.0599999999999987,1.0599999999999987,17.308,17.62,16.68,0.9400000000000013,0.8599999999999994,16.75,17.29,16.12,1.1699999999999982,1.1699999999999982,17.11,17.53,16.48,1.0500000000000007,1.0500000000000007,63946,124784,34457,90327,-19744
2016-12-25,17.715,17.86,17.6,0.259999999999998,-0.259999999999998,17.855,17.95,17.75,0.1999999999999993,0.0799999999999983,17.33,17.56,17.07,0.48999999999999844,-0.3099999999999987,17.545,17.69,17.22,0.4700000000000024,-0.45000000000000284,72353,105882,43841,62041,53602
2017-01-01,17.4725,17.74,17.05,0.6899999999999977,0.3999999999999986,17.822499999999998,17.88,17.75,0.129999999999999,-0.05000000000000071,17.1,17.4,16.76,0.639999999999997,-0.28999999999999915,17.455,17.74,17.13,0.6099999999999994,-0.40000000000000213,106604,174038,47823,126215,90414
2017-01-08,17.246,17.5,17.04,0.46000000000000085,-0.05000000000000071,17.608,17.75,17.27,0.4800000000000004,0.4800000000000004,16.692,16.81,16.41,0.3999999999999986,0.10999999999999943,17.168,17.45,17.04,0.41000000000000014,-0.14000000000000057,98125,133007,38845,94162,-33129
2017-01-15,17.189999999999998,17.53,16.97,0.5600000000000023,0.5600000000000023,17.5625,17.9,17.15,0.75,0.75,16.93,17.29,16.57,0.7199999999999989,0.7199999999999989,17.4025,17.76,17.06,0.7000000000000028,0.7000000000000028,75262,98996,38973,60023,8471
2017-01-22,18.662,19.51,17.64,1.870000000000001,1.870000000000001,19.072,19.55,17.92,1.629999999999999,1.629999999999999,18.322,19.01,17.2,1.8100000000000023,1.8100000000000023,18.866,19.39,17.7,1.6900000000000013,1.4700000000000024,103799,224952,28754,196198,-19442
2017-01-29,19.032,19.2,18.9,0.3000000000000007,0.019999999999999574,19.214,19.37,19.11,0.26000000000000156,-0.26000000000000156,18.785999999999998,18.88,18.74,0.14000000000000057,0.020000000000003126,19.046,19.15,18.96,0.18999999999999773,-0.13000000000000256,57220,73746,29805,43941,8453
2017-02-05,18.906,19.05,18.69,0.35999999999999943,0.06999999999999673,19.094,19.27,18.99,0.28000000000000114,-0.08000000000000185,18.715999999999998,18.9,18.58,0.3200000000000003,-0.14999999999999858,18.858,19.05,18.72,0.33000000000000185,-0.22000000000000242,50450,74044,39252,34792,411
2017-02-12,18.892,19.19,18.38,0.8100000000000023,-0.6000000000000014,19.146,19.41,18.49,0.9200000000000017,-0.8100000000000023,18.51,18.83,18.17,0.6599999999999966,-0.5199999999999996,18.8,19.21,18.28,0.9299999999999997,-0.7699999999999996,63470,81649,42344,39305,-20173
2017-02-19,18.259999999999998,18.63,17.74,0.8900000000000006,-0.5400000000000027,18.505,18.75,17.89,0.8599999999999994,-0.8599999999999994,17.96,18.28,17.57,0.7100000000000009,-0.7100000000000009,18.1225,18.48,17.81,0.6700000000000017,-0.4599999999999973,49166,67103,24657,42446,-42446
2017-02-26,17.708000000000002,18.36,17.3,1.0599999999999987,-0.07000000000000028,18.188,18.47,17.82,0.6499999999999986,-0.4800000000000004,17.214,17.66,16.87,0.7899999999999991,0.14999999999999858,17.637999999999998,18.38,17.06,1.3200000000000003,-0.9000000000000021,45258,57754,37179,20575,-9677
2017-03-05,17.094,17.55,16.75,0.8000000000000007,0.6099999999999994,17.573999999999998,18.06,17.1,0.9599999999999973,0.5899999999999999,16.632,16.75,16.45,0.3000000000000007,0.00999999999999801,17.012,17.55,16.8,0.75,-0.019999999999999574,89382,142227,35378,106849,73956
2017-03-12,16.47,16.83,16.2,0.629999999999999,-0.629999999999999,16.876,17.23,16.6,0.629999999999999,-0.629999999999999,15.984,16.31,15.4,0.9099999999999984,-0.9099999999999984,16.222,16.65,15.53,1.1199999999999992,-1.0000000000000018,100539,182550,22705,159845,59260
2017-03-19,15.602,16.04,15.43,0.6099999999999994,-0.10999999999999943,16.09,16.9,15.67,1.2299999999999986,-0.1800000000000015,15.326,15.45,15.19,0.2599999999999998,-0.19000000000000128,15.502,15.89,15.31,0.5800000000000001,-0.5800000000000001,54244,92878,32454,60424,-60424
2017-03-26,15.398,15.64,15.1,0.5400000000000009,0.5400000000000009,15.926,16.21,15.56,0.6500000000000004,0.5199999999999978,15.294,15.48,15.01,0.47000000000000064,0.40000000000000036,15.548,15.71,15.42,0.2900000000000009,0.2400000000000002,31914,40223,22011,18212,18107
2017-04-02,14.936,15.72,14.09,1.6300000000000008,-1.6300000000000008,15.12,15.73,14.41,1.3200000000000003,-1.1900000000000013,14.538,15.36,13.84,1.5199999999999996,-1.5199999999999996,14.584,15.38,13.85,1.5300000000000011,-1.5300000000000011,54670,84160,24084,60076,27101
2017-04-09,13.4,13.8,13.16,0.6400000000000006,-0.6000000000000014,13.594999999999999,13.95,13.36,0.5899999999999999,-0.5899999999999999,12.995000000000001,13.16,12.81,0.34999999999999964,-0.3100000000000005,13.26,13.39,13.05,0.33999999999999986,-0.22999999999999865,87330,121869,60100,61769,-61769
2017-04-16,12.842,13.08,12.61,0.47000000000000064,-0.05000000000000071,13.274000000000001,14.32,12.83,1.4900000000000002,1.1799999999999997,12.628,13.0,12.41,0.5899999999999999,0.33000000000000007,13.09,14.21,12.67,1.540000000000001,1.3800000000000008,80876,102045,59027,43018,34099
2017-04-23,14.416,14.6,14.17,0.4299999999999997,-0.1899999999999995,14.706,14.91,14.38,0.5299999999999994,0.2400000000000002,14.058,14.34,13.77,0.5700000000000003,-0.25,14.326,14.56,14.01,0.5500000000000007,-0.45000000000000107,52230,88398,22842,65556,-65556
2017-04-30,14.11,14.36,13.84,0.5199999999999996,0.3500000000000014,14.64,15.11,14.24,0.8699999999999992,0.8699999999999992,13.796,14.24,13.33,0.9100000000000001,0.620000000000001,14.318,14.83,13.96,0.8699999999999992,0.8699999999999992,61998,98997,31878,67119,22769
2017-05-07,15.028,15.22,14.81,0.41000000000000014,0.3200000000000003,15.392000000000001,15.88,15.08,0.8000000000000007,0.6400000000000006,14.404,14.83,13.54,1.290000000000001,0.9600000000000009,15.144,15.47,14.92,0.5500000000000007,0.41000000000000014,46691,91622,20334,71288,38583
2017-05-14,14.262,15.51,13.4,2.1099999999999994,-2.1099999999999994,14.484,15.53,13.86,1.67,-1.42,13.752,14.65,13.36,1.290000000000001,-1.290000000000001,13.97,14.66,13.4,1.2599999999999998,-0.870000000000001,57019,77262,38609,38653,-38653
2017-05-21,13.93,14.24,13.63,0.6099999999999994,0.45000000000000107,14.308,14.75,14.08,0.6699999999999999,0.6699999999999999,13.724,13.89,13.53,0.3600000000000012,0.22000000000000064,14.096,14.58,13.73,0.8499999999999996,0.8499999999999996,34537,54501,16589,37912,31126
2017-05-28,14.52,14.7,14.28,0.41999999999999993,-0.040000000000000924,14.8675,15.12,14.71,0.40999999999999837,0.29999999999999893,14.245,14.53,13.94,0.5899999999999999,0.20999999999999908,14.692499999999999,15.12,14.26,0.8599999999999994,0.4499999999999993,42972,67410,24802,42608,34222
2017-06-04,15.218,15.8,14.84,0.9600000000000009,0.8000000000000007,15.528,15.98,15.23,0.75,0.7400000000000002,14.774000000000001,15.42,14.33,1.0899999999999999,1.0899999999999999,15.244,15.65,14.97,0.6799999999999997,0.4900000000000002,34430,45038,23331,21707,-11759
2017-06-11,15.656,16.09,15.17,0.9199999999999999,0.019999999999999574,15.911999999999999,16.09,15.69,0.40000000000000036,0.009999999999999787,15.29,15.58,14.98,0.5999999999999996,-0.019999999999999574,15.716,15.99,15.4,0.5899999999999999,0.08999999999999986,59100,78558,43676,34882,-8878
2017-06-18,15.906,16.1,15.81,0.2900000000000009,-0.0600000000000005,16.094,16.18,16.02,0.16000000000000014,0.10999999999999943,15.526,15.69,15.37,0.3200000000000003,0.07000000000000028,15.924,16.09,15.8,0.28999999999999915,0.28999999999999915,259173,1050456,49317,1001139,1001139
2017-06-25,16.502,17.07,16.08,0.990000000000002,0.990000000000002,16.844,17.18,16.59,0.5899999999999999,0.46000000000000085,16.118000000000002,16.51,15.85,0.6600000000000019,0.27000000000000135,16.502,17.03,16.26,0.7699999999999996,-0.06999999999999673,61704,75168,49658,25510,-20437
2017-07-02,16.36,16.89,16.07,0.8200000000000003,-0.3200000000000003,16.5625,16.99,16.09,0.8999999999999986,-0.8999999999999986,16.0475,16.39,15.79,0.6000000000000014,-0.5200000000000014,16.265,16.82,16.0,0.8200000000000003,-0.740000000000002,32052,37430,22232,15198,-13440
2017-07-09,16.198,16.47,15.98,0.48999999999999844,0.129999999999999,16.354,16.67,16.04,0.6300000000000026,0.1700000000000017,15.937999999999999,16.33,15.79,0.5399999999999991,0.10999999999999943,16.178,16.47,15.97,0.4999999999999982,0.0,33027,53392,22926,30466,-30466
2017-07-16,15.942,16.02,15.79,0.23000000000000043,-0.1800000000000015,16.124,16.29,15.79,0.5,-0.4499999999999993,15.644,15.94,15.01,0.9299999999999997,-0.8300000000000001,15.832,16.0,15.52,0.4800000000000004,-0.46000000000000085,39848,43220,37689,5531,-5531
2017-07-23,15.334,15.48,15.17,0.3100000000000005,-0.03999999999999915,15.624,15.91,15.21,0.6999999999999993,-0.14000000000000057,15.102,15.26,14.92,0.33999999999999986,-0.11999999999999922,15.318,15.43,15.18,0.25,-0.07000000000000028,31075,39809,25921,13888,12749
2017-07-30,15.378,15.55,15.05,0.5,0.009999999999999787,15.594,16.38,15.26,1.1199999999999992,0.879999999999999,14.858,15.26,14.5,0.7599999999999998,0.15000000000000036,15.248,16.02,14.57,1.4499999999999993,0.9100000000000001,35852,60649,15280,45369,21429
2017-08-06,16.448,17.19,16.04,1.1500000000000021,1.1300000000000026,17.074,17.69,16.34,1.3500000000000014,1.1000000000000014,16.112000000000002,16.61,15.89,0.7199999999999989,0.08000000000000007,16.52,17.11,16.06,1.0500000000000007,-0.0400000000000027,76365,137804,41702,96102,10701
2017-08-13,16.09,16.4,15.7,0.6999999999999993,-0.42999999999999794,16.326,16.66,15.99,0.6699999999999999,-0.24999999999999822,15.728,16.2,15.39,0.8099999999999987,-0.2400000000000002,15.966000000000001,16.53,15.42,1.1100000000000012,-0.2699999999999996,37028,45143,26312,18831,-3831
2017-08-20,15.102,15.45,14.74,0.7099999999999991,-0.28999999999999915,15.448,16.3,14.89,1.4100000000000001,0.75,14.862,15.17,14.6,0.5700000000000003,-0.14000000000000057,15.234,16.25,14.75,1.5,0.8000000000000007,68573,117075,36826,80249,-2291
2017-08-27,17.18,18.35,16.04,2.3100000000000023,1.8800000000000026,17.72,18.51,16.47,2.0400000000000027,2.0400000000000027,16.874,17.95,15.88,2.0699999999999985,2.0699999999999985,17.492,18.34,15.98,2.3599999999999994,2.3000000000000007,72850,162067,35625,126442,-7963
2017-09-03,18.26,18.32,18.19,0.129999999999999,-0.030000000000001137,18.48,18.57,18.42,0.14999999999999858,0.14999999999999858,17.869999999999997,17.95,17.7,0.25,0.07000000000000028,18.267500000000002,18.32,18.19,0.129999999999999,-0.03999999999999915,46774,69937,31829,38108,-11288
2017-09-10,18.166,18.62,17.6,1.0199999999999996,-0.759999999999998,18.35,18.62,17.8,0.8200000000000003,-0.7899999999999991,17.802,18.21,17.1,1.1099999999999994,-1.0299999999999976,17.986,18.42,17.37,1.0500000000000007,-1.0500000000000007,43907,60110,21064,39046,-52
2017-09-17,17.740000000000002,18.11,17.23,0.879999999999999,0.879999999999999,18.008,18.25,17.84,0.41000000000000014,0.3099999999999987,17.502,17.8,17.23,0.5700000000000003,0.5700000000000003,17.836,17.99,17.68,0.3099999999999987,0.10999999999999943,19933,25625,13827,11798,5896
2017-09-24,18.578,19.18,17.86,1.3200000000000003,1.2600000000000016,19.05,19.54,18.05,1.4899999999999984,1.4399999999999977,18.378,18.96,17.57,1.3900000000000006,1.3200000000000003,18.776,19.17,17.97,1.2000000000000028,1.0500000000000007,36273,49872,26902,22970,9083
2017-10-01,19.42,19.94,19.1,0.8399999999999999,0.8399999999999999,19.802,20.08,19.48,0.5999999999999979,0.389999999999997,19.144000000000002,19.6,18.71,0.8900000000000006,0.5700000000000003,19.544,19.91,19.13,0.7800000000000011,-0.00999999999999801,34149,63678,22247,41431,4252
