Date,AJRD_stock_Open_average,AJRD_stock_Open_max,AJRD_stock_Open_min,AJRD_stock_Open_volatility,AJRD_stock_Open_change,AJRD_stock_High_average,AJRD_stock_High_max,AJRD_stock_High_min,AJRD_stock_High_volatility,AJRD_stock_High_change,AJRD_stock_Low_average,AJRD_stock_Low_max,AJRD_stock_Low_min,AJRD_stock_Low_volatility,AJRD_stock_Low_change,AJRD_stock_Close_average,AJRD_stock_Close_max,AJRD_stock_Close_min,AJRD_stock_Close_volatility,AJRD_stock_Close_change,AJRD_stock_Volume_average,AJRD_stock_Volume_max,AJRD_stock_Volume_min,AJRD_stock_Volume_volatility,AJRD_stock_Volume_change
2016-01-03,14.93,15.48,14.22,1.2599999999999998,-1.1499999999999986,15.040000000000001,15.5,14.46,1.0399999999999991,-1.0,14.524000000000001,14.99,13.98,1.0099999999999998,-1.0099999999999998,14.722,15.4,14.04,1.3600000000000012,-1.3600000000000012,297314,393102,222377,170725,51345
2016-01-10,14.486,14.97,14.01,0.9600000000000009,0.41999999999999993,15.0,15.27,14.59,0.6799999999999997,0.46000000000000085,14.298,14.56,14.0,0.5600000000000005,0.34999999999999964,14.732,15.03,14.39,0.6399999999999988,0.5,421820,545217,381114,164103,28974
2016-01-17,15.122499999999999,15.5,14.5,1.0,0.3800000000000008,15.4125,15.69,15.16,0.5299999999999994,0.5299999999999994,14.67,15.22,14.01,1.2100000000000009,0.7100000000000009,15.19,15.49,14.75,0.7400000000000002,0.7400000000000002,428005,538804,331215,207589,-207589
2016-01-24,15.508000000000001,15.64,15.4,0.2400000000000002,0.07000000000000028,15.826,16.45,15.59,0.8599999999999994,0.8599999999999994,15.314,15.39,15.17,0.22000000000000064,0.09000000000000163,15.693999999999999,16.45,15.39,1.0599999999999987,1.0299999999999994,373117,646572,243549,403023,403023
2016-01-31,15.26,16.41,14.88,1.5299999999999994,-1.25,15.414,16.41,15.01,1.4000000000000004,-1.2300000000000004,14.652,14.93,14.43,0.5,0.17999999999999972,15.05,15.25,14.68,0.5700000000000003,-0.1899999999999995,362294,460315,233482,226833,-129969
2016-02-07,14.994,15.2,14.75,0.4499999999999993,0.379999999999999,15.28,15.64,15.08,0.5600000000000005,0.2400000000000002,14.776,15.08,14.61,0.47000000000000064,0.47000000000000064,15.174,15.38,15.02,0.3600000000000012,0.28000000000000114,228559,275111,164363,110748,-76612
2016-02-14,15.585,15.64,15.52,0.120000000000001,0.0600000000000005,15.8025,16.06,15.66,0.3999999999999986,-0.14000000000000057,15.370000000000001,15.6,15.24,0.35999999999999943,0.16000000000000014,15.6325,15.73,15.52,0.21000000000000085,-0.21000000000000085,337337,446549,220164,226385,88049
2016-02-21,15.782,16.06,15.34,0.7199999999999989,-0.15000000000000036,16.084,16.22,15.79,0.4299999999999997,-0.4299999999999997,15.512,15.73,15.3,0.4299999999999997,-0.22000000000000064,15.764,16.0,15.58,0.41999999999999993,-0.3200000000000003,294123,389222,220431,168791,14708
2016-02-28,16.024,16.36,15.7,0.6600000000000001,0.6600000000000001,16.451999999999998,16.98,15.87,1.1100000000000012,1.1100000000000012,15.93,16.36,15.52,0.8399999999999999,0.8399999999999999,16.25,16.97,15.53,1.4399999999999995,1.4399999999999995,306565,354859,242194,112665,-20373
2016-03-06,16.808,16.95,16.64,0.3099999999999987,-0.10999999999999943,16.968,17.2,16.82,0.379999999999999,-0.23999999999999844,16.52,16.84,16.31,0.5300000000000011,-0.3000000000000007,16.736,17.04,16.59,0.4499999999999993,-0.35999999999999943,332347,565006,157497,407509,-148260
