Date,LPTH_stock_Open_average,LPTH_stock_Open_max,LPTH_stock_Open_min,LPTH_stock_Open_volatility,LPTH_stock_Open_change,LPTH_stock_High_average,LPTH_stock_High_max,LPTH_stock_High_min,LPTH_stock_High_volatility,LPTH_stock_High_change,LPTH_stock_Low_average,LPTH_stock_Low_max,LPTH_stock_Low_min,LPTH_stock_Low_volatility,LPTH_stock_Low_change,LPTH_stock_Close_average,LPTH_stock_Close_max,LPTH_stock_Close_min,LPTH_stock_Close_volatility,LPTH_stock_Close_change,LPTH_stock_Volume_average,LPTH_stock_Volume_max,LPTH_stock_Volume_min,LPTH_stock_Volume_volatility,LPTH_stock_Volume_change
2016-03-20,2.0425,2.17,2.0,0.16999999999999993,-0.16999999999999993,2.11525,2.24,2.03,0.2100000000000004,-0.2100000000000004,1.99,2.0,1.96,0.040000000000000036,-0.040000000000000036,2.0025,2.03,1.96,0.06999999999999984,-0.04999999999999982,156582,252306,83686,168620,-115964
2016-03-27,1.92,2.02,1.8,0.21999999999999997,0.040000000000000036,1.998,2.03,1.95,0.07999999999999985,0.039999999999999813,1.8760000000000001,1.99,1.8,0.18999999999999995,0.18999999999999995,1.926,2.02,1.81,0.20999999999999996,0.17999999999999994,105089,260300,40138,220162,-220162
2016-04-03,1.916,1.97,1.87,0.09999999999999987,-0.09999999999999987,1.944,1.99,1.9,0.09000000000000008,-0.09000000000000008,1.882,1.93,1.85,0.07999999999999985,-0.07999999999999985,1.912,1.97,1.86,0.10999999999999988,-0.10999999999999988,66966,80391,36967,43424,-2594
2016-04-10,1.916,2.01,1.85,0.1599999999999997,0.1599999999999997,1.988,2.09,1.93,0.15999999999999992,0.1299999999999999,1.8940000000000001,2.0,1.84,0.15999999999999992,0.1499999999999999,1.944,2.04,1.89,0.15000000000000013,0.15000000000000013,84752,113352,45167,68185,18197
2016-04-17,2.004,2.07,1.9,0.16999999999999993,-0.1499999999999999,2.024,2.1,1.95,0.15000000000000013,-0.15000000000000013,1.938,2.03,1.87,0.1599999999999997,-0.1599999999999997,1.966,2.06,1.87,0.18999999999999995,-0.18999999999999995,85188,109753,55037,54716,51821
2016-04-24,1.928,2.0,1.87,0.1299999999999999,0.039999999999999813,1.9686,2.0,1.95,0.050000000000000044,0.020000000000000018,1.8968,1.9340000000000002,1.87,0.06400000000000006,0.019999999999999796,1.9274,1.96,1.9,0.06000000000000005,0.026999999999999913,99845,149402,75556,73846,-14983
2016-05-01,1.904,2.0,1.84,0.15999999999999992,0.09000000000000008,1.9328,2.04,1.89,0.15000000000000013,0.11699999999999999,1.844,1.86,1.83,0.030000000000000027,-0.030000000000000027,1.878,1.91,1.84,0.06999999999999984,0.04999999999999982,140912,260043,58949,201094,179525
2016-05-08,1.828,1.91,1.71,0.19999999999999996,-0.19999999999999996,1.8786,2.0,1.75,0.25,-0.25,1.774,1.85,1.71,0.14000000000000012,-0.14000000000000012,1.796,1.9,1.71,0.18999999999999995,-0.18999999999999995,100097,176093,49398,126695,-30381
2016-05-15,1.752,1.77,1.72,0.050000000000000044,-0.030000000000000027,1.802,1.84,1.77,0.07000000000000006,-0.030000000000000027,1.71,1.72,1.7,0.020000000000000018,-0.010000000000000009,1.752,1.8,1.7,0.10000000000000009,-0.07000000000000006,96322,129081,57192,71889,-14750
2016-05-22,1.766,1.87,1.73,0.14000000000000012,0.14000000000000012,1.831,1.9,1.755,0.14500000000000002,0.09999999999999987,1.7187999999999999,1.774,1.69,0.08400000000000007,0.06400000000000006,1.783,1.86,1.73,0.13000000000000012,0.050000000000000044,115735,282530,55446,227084,11153
2016-05-29,1.8575,1.9,1.8,0.09999999999999987,-0.030000000000000027,1.91575,1.94,1.85,0.08999999999999986,-0.08299999999999996,1.81,1.87,1.77,0.10000000000000009,-0.06000000000000005,1.8525,1.9,1.8,0.09999999999999987,-0.09999999999999987,71381,95232,13880,81352,-72215
2016-06-05,1.886,1.91,1.82,0.08999999999999986,0.07999999999999985,1.91,1.93,1.9,0.030000000000000027,0.010000000000000009,1.83,1.87,1.74,0.13000000000000012,0.050000000000000044,1.896,1.9,1.89,0.010000000000000009,-0.010000000000000009,63938,178786,28495,150291,-12420
2016-06-12,1.864,1.9,1.81,0.08999999999999986,0.029999999999999805,1.902,1.93,1.89,0.040000000000000036,0.030000000000000027,1.828,1.85,1.81,0.040000000000000036,0.0,1.854,1.87,1.83,0.040000000000000036,-0.010000000000000009,62089,151795,11928,139867,124523
2016-06-19,1.796,1.86,1.71,0.15000000000000013,-0.14000000000000012,1.839,1.95,1.77,0.17999999999999994,-0.17999999999999994,1.752,1.81,1.71,0.10000000000000009,-0.10000000000000009,1.774,1.86,1.71,0.15000000000000013,-0.15000000000000013,77845,147562,32480,115082,-110746
2016-06-26,1.746,1.79,1.73,0.06000000000000005,0.0,1.7732,1.84,1.74,0.10000000000000009,-0.016000000000000014,1.732,1.75,1.71,0.040000000000000036,0.0,1.748,1.77,1.74,0.030000000000000027,0.0,36780,76373,21321,55052,-4614
2016-07-03,1.6675,1.7,1.62,0.07999999999999985,-0.010000000000000009,1.71,1.74,1.69,0.050000000000000044,-0.050000000000000044,1.63125,1.64,1.62,0.019999999999999796,0.010000000000000009,1.6455,1.652,1.64,0.01200000000000001,0.010000000000000009,73561,112711,26620,86091,-86091
2016-07-10,1.638,1.65,1.62,0.029999999999999805,-0.029999999999999805,1.684,1.75,1.65,0.10000000000000009,0.0,1.6114,1.64,1.577,0.06299999999999994,-0.04999999999999982,1.626,1.64,1.61,0.029999999999999805,-0.019999999999999796,65504,119881,39054,80827,16017
2016-07-17,1.608,1.62,1.6,0.020000000000000018,-0.020000000000000018,1.643,1.65,1.64,0.010000000000000009,0.0,1.557,1.59,1.53,0.06000000000000005,0.040000000000000036,1.608,1.62,1.6,0.020000000000000018,0.020000000000000018,96770,220812,29832,190980,-51849
2016-07-24,1.836,1.9,1.62,0.2799999999999998,0.24,1.91,1.95,1.89,0.06000000000000005,-0.010000000000000009,1.754,1.84,1.54,0.30000000000000004,0.27,1.88,1.9,1.84,0.05999999999999983,-0.05999999999999983,305394,1062048,30922,1031126,-1031126
2016-07-31,1.844,1.89,1.8,0.08999999999999986,-0.040000000000000036,1.8780000000000001,1.9,1.86,0.039999999999999813,-0.039999999999999813,1.81,1.84,1.76,0.08000000000000007,-0.040000000000000036,1.836,1.89,1.78,0.10999999999999988,-0.039999999999999813,35283,58834,6937,51897,-33034
2016-08-07,1.946,1.97,1.91,0.06000000000000005,-0.020000000000000018,2.1,2.56,1.96,0.6000000000000001,-0.5500000000000003,1.882,1.91,1.85,0.05999999999999983,-0.010000000000000009,1.916,1.95,1.9,0.050000000000000044,-0.010000000000000009,255205,923829,44389,879440,-815985
2016-08-14,1.964,2.02,1.92,0.10000000000000009,0.10000000000000009,2.0518,2.169,1.98,0.18900000000000006,0.10999999999999988,1.924,1.96,1.9,0.06000000000000005,0.06000000000000005,1.982,2.04,1.95,0.09000000000000008,0.09000000000000008,79120,150204,29311,120893,13757
2016-08-21,1.972,2.05,1.94,0.10999999999999988,-0.09999999999999987,1.9909999999999999,2.065,1.95,0.11499999999999999,-0.11499999999999999,1.916,1.98,1.85,0.1299999999999999,-0.08000000000000007,1.951,1.98,1.92,0.06000000000000005,-0.06000000000000005,62723,107672,30009,77663,-34936
2016-08-28,1.896,1.94,1.87,0.06999999999999984,-0.040000000000000036,1.9296,1.96,1.9080000000000001,0.051999999999999824,-0.020000000000000018,1.84,1.88,1.78,0.09999999999999987,0.050000000000000044,1.904,1.94,1.875,0.06499999999999995,0.040000000000000036,78996,199198,27942,171256,-148327
2016-09-04,1.90725,1.94,1.86,0.07999999999999985,-0.030000000000000027,1.9375,1.96,1.92,0.040000000000000036,-0.020000000000000018,1.8475000000000001,1.86,1.82,0.040000000000000036,0.030000000000000027,1.8875,1.91,1.86,0.04999999999999982,-0.030000000000000027,54332,76653,15376,61277,-22166
2016-09-11,2.002,2.26,1.87,0.3899999999999997,0.3899999999999997,2.084,2.29,1.94,0.3500000000000001,0.3500000000000001,1.896,1.95,1.85,0.09999999999999987,0.029999999999999805,1.9829999999999999,2.05,1.92,0.1299999999999999,0.040000000000000036,260062,616067,35351,580716,437258
2016-09-18,1.8432,2.05,1.73,0.31999999999999984,-0.2899999999999998,1.8792,2.05,1.78,0.2699999999999998,-0.2699999999999998,1.7472,1.86,1.69,0.17000000000000015,-0.15000000000000013,1.78,1.88,1.72,0.15999999999999992,-0.15999999999999992,166237,368106,42175,325931,-111248
2016-09-25,1.804,1.83,1.73,0.10000000000000009,0.10000000000000009,1.83,1.84,1.8,0.040000000000000036,0.040000000000000036,1.746,1.78,1.73,0.050000000000000044,0.050000000000000044,1.788,1.82,1.76,0.06000000000000005,0.030000000000000027,62721,113325,13493,99832,-99832
2016-10-02,1.782,1.82,1.73,0.09000000000000008,-0.09000000000000008,1.7996,1.849,1.77,0.07899999999999996,-0.06899999999999995,1.712,1.77,1.64,0.13000000000000012,-0.13000000000000012,1.77,1.79,1.75,0.040000000000000036,-0.010000000000000009,74489,133082,30029,103053,8211
2016-10-09,1.678,1.75,1.57,0.17999999999999994,-0.17999999999999994,1.688,1.75,1.59,0.15999999999999992,-0.15999999999999992,1.604,1.65,1.57,0.07999999999999985,-0.07999999999999985,1.648,1.72,1.57,0.1499999999999999,-0.1499999999999999,70639,89468,51464,38004,-1621
2016-10-16,1.5422,1.6,1.4609999999999999,0.13900000000000023,-0.06000000000000005,1.564,1.6,1.54,0.06000000000000005,-0.040000000000000036,1.48,1.55,1.4,0.15000000000000013,-0.07000000000000006,1.514,1.55,1.46,0.09000000000000008,-0.050000000000000044,58151,136009,19789,116220,-53919
2016-10-23,1.5662,1.6,1.51,0.09000000000000008,0.050000000000000044,1.6034,1.63,1.58,0.04999999999999982,0.026999999999999913,1.5426,1.56,1.51,0.050000000000000044,0.050000000000000044,1.57,1.59,1.55,0.040000000000000036,0.010000000000000009,64159,146619,27407,119212,-41127
2016-10-30,1.6628,1.7,1.62,0.07999999999999985,-0.029999999999999805,1.684,1.7,1.64,0.06000000000000005,-0.040000000000000036,1.612,1.63,1.59,0.039999999999999813,0.030000000000000027,1.642,1.7,1.61,0.08999999999999986,-0.029999999999999805,59054,112768,21730,91038,-46788
2016-11-06,1.6184,1.6869999999999998,1.58,0.10699999999999976,0.09699999999999975,1.6794,1.7,1.65,0.050000000000000044,0.026999999999999913,1.584,1.65,1.46,0.18999999999999995,0.18999999999999995,1.63,1.67,1.57,0.09999999999999987,0.09999999999999987,37164,65618,19315,46303,-46303
2016-11-13,1.584,1.7,1.51,0.18999999999999995,-0.18999999999999995,1.6394,1.75,1.55,0.19999999999999996,-0.16300000000000003,1.524,1.7,1.41,0.29000000000000004,-0.18999999999999995,1.567,1.71,1.51,0.19999999999999996,-0.16500000000000004,88606,275845,11272,264573,-63172
2016-11-20,1.5275,1.54,1.51,0.030000000000000027,-0.010000000000000009,1.5442500000000001,1.568,1.53,0.038000000000000034,-0.038000000000000034,1.5,1.51,1.49,0.020000000000000018,-0.020000000000000018,1.5150000000000001,1.53,1.51,0.020000000000000018,0.0,50474,83011,28469,54542,-15152
2016-11-27,1.436,1.49,1.4,0.09000000000000008,-0.050000000000000044,1.4632,1.5,1.44,0.06000000000000005,-0.06000000000000005,1.406,1.42,1.4,0.020000000000000018,-0.020000000000000018,1.422,1.45,1.4,0.050000000000000044,-0.030000000000000027,62211,109157,34385,74772,-25551
2016-12-04,1.4558,1.47,1.45,0.020000000000000018,0.020000000000000018,1.4952,1.5330000000000001,1.47,0.06300000000000017,-0.016999999999999904,1.426,1.45,1.33,0.11999999999999988,-0.11999999999999988,1.442,1.48,1.36,0.11999999999999988,-0.10999999999999988,115307,259821,37027,222794,213849
2016-12-11,1.276,1.36,1.23,0.13000000000000012,-0.10000000000000009,1.365,1.44,1.3,0.1399999999999999,-0.040000000000000036,1.238,1.26,1.21,0.050000000000000044,0.010000000000000009,1.258,1.3,1.22,0.08000000000000007,0.020000000000000018,549291,1652387,176443,1475944,1228056
2016-12-18,1.336,1.45,1.28,0.16999999999999993,0.1499999999999999,1.3880000000000001,1.52,1.3,0.21999999999999997,0.17999999999999994,1.3076,1.4,1.27,0.1299999999999999,0.11999999999999988,1.348,1.45,1.28,0.16999999999999993,0.16999999999999993,501848,1063741,157166,906575,466700
2016-12-25,1.5699999999999998,1.63,1.46,0.16999999999999993,0.10000000000000009,1.609,1.636,1.56,0.07599999999999985,-0.050000000000000044,1.48275,1.55,1.431,0.119,-0.028999999999999915,1.5875,1.63,1.54,0.08999999999999986,-0.07000000000000006,310228,614061,158971,455090,-385190
2017-01-01,1.5075,1.54,1.47,0.07000000000000006,-0.040000000000000036,1.5325,1.56,1.52,0.040000000000000036,-0.040000000000000036,1.4675,1.5,1.45,0.050000000000000044,-0.050000000000000044,1.505,1.52,1.48,0.040000000000000036,-0.010000000000000009,157679,210922,86329,124593,124593
2017-01-08,1.712,1.81,1.56,0.25,0.25,1.754,1.82,1.65,0.17000000000000015,0.17000000000000015,1.672,1.77,1.54,0.22999999999999998,0.22999999999999998,1.748,1.81,1.64,0.17000000000000015,0.17000000000000015,248856,330815,189274,141541,-141541
2017-01-15,1.83,1.9,1.8,0.09999999999999987,-0.010000000000000009,1.86475,1.9,1.829,0.07099999999999995,0.01100000000000012,1.795,1.81,1.77,0.040000000000000036,0.030000000000000027,1.8375,1.89,1.8,0.08999999999999986,0.030000000000000027,162310,236310,68959,167351,-128860
2017-01-22,1.764,1.84,1.69,0.15000000000000013,-0.15000000000000013,1.782,1.84,1.72,0.1200000000000001,-0.1200000000000001,1.696,1.72,1.65,0.07000000000000006,-0.07000000000000006,1.73,1.76,1.7,0.06000000000000005,-0.06000000000000005,83256,132773,44580,88193,-20130
2017-01-29,1.754,1.81,1.69,0.1200000000000001,0.07000000000000006,1.7798,1.82,1.75,0.07000000000000006,0.009000000000000119,1.6976,1.73,1.6680000000000001,0.06199999999999983,0.051999999999999824,1.758,1.78,1.73,0.050000000000000044,-0.010000000000000009,105387,209696,48213,161483,-161483
2017-02-05,1.7242,1.75,1.71,0.040000000000000036,0.010000000000000009,1.758,1.81,1.74,0.07000000000000006,-0.07000000000000006,1.7072,1.71,1.7,0.010000000000000009,-0.0040000000000000036,1.727,1.75,1.705,0.04499999999999993,-0.010000000000000009,72714,142090,40649,101441,-101441
2017-02-12,1.944,2.18,1.73,0.4500000000000002,0.2799999999999998,2.128,2.34,1.74,0.5999999999999999,0.5999999999999999,1.8437999999999999,2.01,1.66,0.34999999999999987,0.34999999999999987,2.037,2.21,1.725,0.4849999999999999,0.4849999999999999,1231327,2103859,64169,2039690,2006179
2017-02-19,2.295,2.32,2.23,0.08999999999999986,-0.009999999999999787,2.3725,2.41,2.33,0.08000000000000007,0.029999999999999805,2.2150000000000003,2.24,2.18,0.06000000000000005,0.040000000000000036,2.2775,2.3,2.25,0.04999999999999982,0.04999999999999982,439851,665285,306637,358648,-326633
2017-02-26,2.402,2.47,2.34,0.13000000000000034,0.11000000000000032,2.47,2.53,2.4,0.1299999999999999,-0.009999999999999787,2.2963999999999998,2.34,2.272,0.06800000000000006,0.04999999999999982,2.4,2.46,2.33,0.1299999999999999,-0.06000000000000005,535259,1055337,190471,864866,-864866
2017-03-05,2.352,2.41,2.28,0.13000000000000034,-0.07000000000000028,2.4078,2.46,2.34,0.1200000000000001,-0.1200000000000001,2.298,2.35,2.16,0.18999999999999995,-0.18999999999999995,2.33,2.39,2.2,0.18999999999999995,-0.17999999999999972,189795,280637,91829,188808,72139
2017-03-12,2.312,2.42,2.19,0.22999999999999998,0.17999999999999972,2.3618,2.42,2.27,0.1499999999999999,0.1499999999999999,2.2664,2.38,2.15,0.22999999999999998,0.22999999999999998,2.33,2.42,2.19,0.22999999999999998,0.22999999999999998,196855,240570,124213,116357,-54535
2017-03-19,2.326,2.44,2.27,0.16999999999999993,-0.14000000000000012,2.348,2.44,2.31,0.1299999999999999,-0.10999999999999988,2.2554,2.28,2.22,0.05999999999999961,0.0,2.303,2.33,2.26,0.07000000000000028,-0.010000000000000231,189907,329726,86871,242855,-180376
2017-03-26,2.522,3.0,2.28,0.7200000000000002,0.6800000000000002,2.7292,3.25,2.32,0.9300000000000002,0.7429999999999999,2.4,2.65,2.22,0.4299999999999997,0.4299999999999997,2.592,3.01,2.28,0.73,0.43000000000000016,868114,2424149,96038,2328111,740500
2017-04-02,2.698,2.79,2.58,0.20999999999999996,-0.14000000000000012,2.822,3.0,2.7,0.2999999999999998,-0.09999999999999964,2.6,2.71,2.48,0.22999999999999998,-0.10000000000000009,2.67,2.72,2.57,0.15000000000000036,-0.03000000000000025,637905,1938315,177964,1760351,-55632
2017-04-09,2.6375,2.72,2.55,0.17000000000000037,-0.17000000000000037,2.697,2.8,2.63,0.16999999999999993,-0.1299999999999999,2.565,2.65,2.52,0.1299999999999999,-0.1200000000000001,2.5975,2.66,2.56,0.10000000000000009,-0.10000000000000009,165178,208565,122561,86004,-86004
2017-04-16,2.564,2.75,2.48,0.27,0.18999999999999995,2.671,2.88,2.53,0.3500000000000001,0.2530000000000001,2.5020000000000002,2.7,2.37,0.33000000000000007,0.2400000000000002,2.616,2.83,2.49,0.33999999999999986,0.33000000000000007,363233,969321,111465,857856,22233
2017-04-23,2.796,2.84,2.73,0.10999999999999988,-0.06000000000000005,2.8444,2.95,2.79,0.16000000000000014,-0.05500000000000016,2.6656,2.74,2.57,0.17000000000000037,-0.052000000000000046,2.76,2.8,2.7,0.09999999999999964,-0.09999999999999964,367007,855901,159042,696859,-88491
2017-04-30,2.862,2.92,2.74,0.17999999999999972,0.17999999999999972,2.926,3.03,2.89,0.13999999999999968,0.029999999999999805,2.7268,2.8360000000000003,2.52,0.3160000000000003,-0.20800000000000018,2.832,2.92,2.67,0.25,-0.18000000000000016,614795,982096,277534,704562,320984
2017-05-07,2.936,3.1,2.7,0.3999999999999999,0.3999999999999999,3.0542,3.201,2.78,0.42100000000000026,0.3200000000000003,2.8332,3.0,2.521,0.4790000000000001,0.4790000000000001,3.0060000000000002,3.12,2.78,0.3400000000000003,0.26000000000000023,581549,1139848,243221,896627,-211786
2017-05-14,2.894,3.0,2.82,0.18000000000000016,-0.18000000000000016,2.9294,3.031,2.84,0.19100000000000028,-0.13700000000000045,2.79,2.9,2.68,0.21999999999999975,-0.10999999999999988,2.856,2.95,2.74,0.20999999999999996,-0.10000000000000009,237043,455916,86934,368982,-310412
2017-05-21,2.99,3.2,2.85,0.3500000000000001,0.3500000000000001,3.0796,3.24,2.928,0.3120000000000003,0.25,2.912,3.08,2.82,0.26000000000000023,0.13000000000000034,3.01,3.15,2.88,0.27,0.1299999999999999,468524,1109206,150605,958601,244103
2017-05-28,3.0949999999999998,3.25,3.0,0.25,0.18000000000000016,3.19175,3.327,3.07,0.2570000000000001,0.2370000000000001,2.9925,3.08,2.95,0.1299999999999999,0.1200000000000001,3.105,3.25,3.02,0.22999999999999998,0.06999999999999984,487442,1072467,146355,926112,315026
2017-06-04,3.004,3.12,2.9,0.2200000000000002,-0.1499999999999999,3.0698,3.1889999999999996,3.01,0.17899999999999983,-0.1389999999999998,2.882,2.98,2.75,0.22999999999999998,-0.22999999999999998,2.926,3.0,2.84,0.16000000000000014,-0.16000000000000014,412438,599549,224367,375182,53848
2017-06-11,2.704,2.81,2.57,0.2400000000000002,-0.20999999999999996,2.77,2.89,2.68,0.20999999999999996,-0.16999999999999993,2.6078,2.8,2.52,0.2799999999999998,-0.2709999999999999,2.686,2.81,2.61,0.20000000000000018,-0.1499999999999999,278919,374929,188408,186521,-68241
2017-06-18,2.728,2.79,2.68,0.10999999999999988,0.029999999999999805,2.7984,2.82,2.772,0.04800000000000004,-0.020000000000000018,2.6604,2.7,2.63,0.07000000000000028,0.01200000000000001,2.748,2.81,2.69,0.1200000000000001,-0.020000000000000018,140010,195138,103830,91308,15520
2017-06-25,2.73,2.8,2.65,0.1499999999999999,-0.07999999999999963,2.763,2.8,2.725,0.07499999999999973,-0.04999999999999982,2.659,2.73,2.62,0.10999999999999988,-0.08000000000000007,2.704,2.77,2.64,0.1299999999999999,-0.06999999999999984,197172,362232,102887,259345,70674
2017-07-02,2.6950000000000003,2.74,2.65,0.0900000000000003,0.010000000000000231,2.74,2.78,2.71,0.06999999999999984,0.03999999999999959,2.64525,2.68,2.62,0.06000000000000005,0.06000000000000005,2.7025,2.75,2.68,0.06999999999999984,0.06999999999999984,123558,227830,69659,158171,111039
2017-07-09,2.642,2.75,2.57,0.18000000000000016,-0.16000000000000014,2.688,2.78,2.63,0.1499999999999999,-0.09999999999999964,2.568,2.66,2.51,0.15000000000000036,-0.10000000000000009,2.614,2.69,2.57,0.1200000000000001,-0.06000000000000005,159936,210935,101714,109221,-65494
2017-07-16,2.692,2.73,2.63,0.10000000000000009,0.07000000000000028,2.718,2.73,2.7,0.029999999999999805,-0.009999999999999787,2.6734,2.69,2.63,0.06000000000000005,0.06000000000000005,2.696,2.72,2.67,0.050000000000000266,0.03000000000000025,110344,197170,46960,150210,29957
2017-07-23,2.634,2.7,2.55,0.15000000000000036,-0.15000000000000036,2.648,2.71,2.57,0.14000000000000012,-0.14000000000000012,2.5181999999999998,2.65,2.44,0.20999999999999996,-0.18999999999999995,2.61,2.68,2.56,0.1200000000000001,-0.1200000000000001,166824,363156,78748,284408,-47960
2017-07-30,2.558,2.58,2.53,0.050000000000000266,0.010000000000000231,2.604,2.695,2.57,0.125,0.10499999999999998,2.5164,2.55,2.48,0.06999999999999984,0.04999999999999982,2.576,2.64,2.52,0.1200000000000001,0.06000000000000005,105129,170684,68910,101774,85824
2017-08-06,2.614,2.65,2.56,0.08999999999999986,-0.06999999999999984,2.6644,2.7,2.634,0.06600000000000028,-0.04300000000000015,2.5702000000000003,2.6210000000000004,2.5,0.12100000000000044,-0.1200000000000001,2.612,2.68,2.52,0.16000000000000014,-0.1299999999999999,178279,253912,88975,164937,57986
2017-08-13,2.5526,2.6,2.51,0.0900000000000003,-0.010000000000000231,2.5852,2.6260000000000003,2.54,0.0860000000000003,-0.0860000000000003,2.514,2.55,2.48,0.06999999999999984,-0.06000000000000005,2.548,2.6,2.51,0.0900000000000003,-0.06000000000000005,76383,134366,20560,113806,-43734
2017-08-20,2.4658,2.52,2.35,0.16999999999999993,-0.029999999999999805,2.532,2.62,2.48,0.14000000000000012,0.08000000000000007,2.396,2.45,2.28,0.17000000000000037,0.0,2.476,2.56,2.35,0.20999999999999996,0.020000000000000018,110365,243341,60659,182682,13974
2017-08-27,2.554,2.63,2.47,0.1599999999999997,0.040000000000000036,2.6132,2.676,2.53,0.14600000000000035,0.10600000000000032,2.505,2.605,2.44,0.16500000000000004,0.125,2.572,2.65,2.49,0.1599999999999997,0.14000000000000012,77220,125650,56552,69098,6192
2017-09-03,2.6725,2.69,2.65,0.040000000000000036,0.03000000000000025,2.695,2.71,2.69,0.020000000000000018,0.020000000000000018,2.6275,2.65,2.61,0.040000000000000036,0.029999999999999805,2.6725000000000003,2.69,2.64,0.04999999999999982,0.009999999999999787,62944,78983,38053,40930,-21610
2017-09-10,2.628,2.83,2.47,0.3599999999999999,0.14000000000000012,2.6757999999999997,2.84,2.55,0.29000000000000004,0.1299999999999999,2.4382,2.55,2.221,0.32899999999999974,0.08999999999999986,2.53,2.61,2.41,0.19999999999999973,0.10999999999999988,522345,1457289,100412,1356877,1157718
2017-09-17,2.638,2.69,2.54,0.1499999999999999,-0.1499999999999999,2.668,2.7,2.58,0.1200000000000001,-0.1200000000000001,2.546,2.6,2.45,0.1499999999999999,-0.09999999999999964,2.618,2.67,2.55,0.1200000000000001,-0.1200000000000001,234331,425097,155084,270013,-256971
