Date,ANTM_stock_Open_average,ANTM_stock_Open_max,ANTM_stock_Open_min,ANTM_stock_Open_volatility,ANTM_stock_Open_change,ANTM_stock_High_average,ANTM_stock_High_max,ANTM_stock_High_min,ANTM_stock_High_volatility,ANTM_stock_High_change,ANTM_stock_Low_average,ANTM_stock_Low_max,ANTM_stock_Low_min,ANTM_stock_Low_volatility,ANTM_stock_Low_change,ANTM_stock_Close_average,ANTM_stock_Close_max,ANTM_stock_Close_min,ANTM_stock_Close_volatility,ANTM_stock_Close_change,ANTM_stock_Volume_average,ANTM_stock_Volume_max,ANTM_stock_Volume_min,ANTM_stock_Volume_volatility,ANTM_stock_Volume_change
2016-01-03,137.748,139.85,135.49,4.359999999999985,-2.1699999999999875,139.238,141.95,136.51,5.439999999999998,-2.920000000000016,135.87199999999999,139.03,131.79,7.240000000000009,-5.219999999999999,137.16,141.24,132.13,9.110000000000014,-7.0800000000000125,1677667,1840998,1544899,296099,-224900
2016-01-10,133.53,135.62,130.5,5.1200000000000045,2.5,136.526,139.24,132.99,6.25,3.719999999999999,131.586,133.86,127.58,6.280000000000015,5.829999999999998,134.238,138.1,128.36,9.73999999999998,6.6299999999999955,2227749,2540084,1729714,810370,696725
2016-01-17,137.35,140.09,135.49,4.599999999999994,3.420000000000016,139.8175,141.8,137.9,3.9000000000000057,3.9000000000000057,135.36,138.91,131.71,7.199999999999989,5.099999999999994,138.63,141.4,136.85,4.550000000000011,4.550000000000011,2336152,3338301,1681593,1656708,-619845
2016-01-24,134.798,141.75,127.78,13.969999999999999,-13.969999999999999,136.234,141.75,130.53,11.219999999999999,-11.219999999999999,131.504,137.67,126.42,11.249999999999986,-10.579999999999984,132.914,138.67,126.42,12.249999999999986,-8.179999999999978,2610123,3647148,1879472,1767676,438665
2016-01-31,128.208,131.62,126.0,5.6200000000000045,-4.990000000000009,128.922,132.44,127.09,5.349999999999994,-5.349999999999994,124.80799999999999,129.23,122.77,6.459999999999994,-6.459999999999994,126.716,129.72,123.38,6.340000000000003,-6.340000000000003,2056488,2661425,1366091,1295334,-337943
2016-02-07,119.996,122.1,117.05,5.049999999999997,-1.5799999999999983,122.034,123.16,121.15,2.009999999999991,-0.8900000000000006,117.944,119.77,115.63,4.140000000000001,4.140000000000001,120.008,121.55,117.22,4.329999999999998,4.329999999999998,2035557,3280092,1074278,2205814,-2177792
2016-02-14,125.6525,127.66,122.37,5.289999999999992,5.209999999999994,127.825,129.49,124.97,4.52000000000001,4.159999999999997,125.26,127.53,122.17,5.359999999999999,4.3700000000000045,126.91,128.02,124.83,3.190000000000012,2.4000000000000057,1414033,1441798,1358976,82822,-80579
2016-02-21,130.804,132.55,128.0,4.550000000000011,4.550000000000011,132.704,133.88,131.07,2.8100000000000023,1.3700000000000045,129.912,131.88,128.0,3.8799999999999955,3.8799999999999955,131.784,132.5,130.75,1.75,0.3300000000000125,1403924,1735190,1121797,613393,-409260
2016-02-28,132.292,133.25,131.86,1.3899999999999864,0.5599999999999739,133.258,134.12,132.17,1.950000000000017,-0.7400000000000091,130.718,131.22,130.25,0.9699999999999989,0.4199999999999875,132.38,134.09,130.69,3.4000000000000057,1.6599999999999966,1486689,1576634,1286520,290114,-189655
2016-03-06,133.946,138.4,131.09,7.310000000000002,7.310000000000002,136.958,143.21,133.24,9.969999999999999,9.969999999999999,133.526,138.37,130.7,7.670000000000016,7.670000000000016,136.226,143.1,132.48,10.620000000000005,9.900000000000006,1541278,2099655,1124671,974984,875502
2016-03-13,142.478,143.67,140.84,2.829999999999984,-1.829999999999984,144.136,144.69,143.88,0.8100000000000023,-0.5799999999999841,140.87,141.75,138.86,2.8899999999999864,-1.2199999999999989,142.60399999999998,144.17,140.35,3.819999999999993,-1.4899999999999807,1587466,1761917,1358214,403703,62409
2016-03-20,140.46,142.03,138.57,3.460000000000008,-3.460000000000008,141.465,142.35,140.0,2.3499999999999943,-2.3499999999999943,138.58499999999998,139.04,137.87,1.1699999999999875,-0.6099999999999852,140.085,140.87,139.5,1.3700000000000045,-0.030000000000001137,1426096,1652082,1217458,434624,57162
2016-03-27,139.778,141.03,138.54,2.490000000000009,-1.4000000000000057,140.994,141.91,140.3,1.6099999999999852,1.1200000000000045,138.562,139.75,137.65,2.0999999999999943,-1.1499999999999773,140.13,141.85,138.99,2.859999999999985,2.289999999999992,1295508,1633222,984462,648760,639552
2016-04-03,143.59199999999998,144.81,141.79,3.0200000000000102,2.5800000000000125,145.572,147.43,144.57,2.8600000000000136,-2.4399999999999977,142.474,143.14,141.29,1.8499999999999943,1.240000000000009,144.526,147.26,143.34,3.9199999999999875,-3.519999999999982,2173515,3195181,1524962,1670219,-1610520
2016-04-10,143.036,144.32,141.07,3.25,-1.2699999999999818,144.066,145.0,143.25,1.75,-1.75,141.48,142.5,140.72,1.7800000000000011,1.1299999999999955,142.68800000000002,143.55,140.9,2.6500000000000057,2.009999999999991,1264028,1420145,1142375,277770,244198
2016-04-17,144.544,146.4,142.78,3.6200000000000045,3.6200000000000045,145.69400000000002,147.99,143.1,4.890000000000015,4.890000000000015,143.806,146.0,142.05,3.9499999999999886,3.9499999999999886,145.18800000000002,147.52,142.59,4.930000000000007,4.930000000000007,1394316,1726352,1137538,588814,92161
2016-04-24,145.24800000000002,146.84,142.68,4.159999999999997,-4.159999999999997,146.216,148.0,142.68,5.319999999999993,-5.319999999999993,142.874,145.29,139.33,5.9599999999999795,-5.819999999999993,144.538,147.07,140.77,6.299999999999983,-5.319999999999993,1668561,2523281,1250798,1272483,328338
2016-05-01,139.12199999999999,141.68,136.79,4.890000000000015,-4.890000000000015,140.336,142.33,138.55,3.780000000000001,-3.4499999999999886,137.736,139.9,135.85,4.050000000000011,-3.8700000000000045,138.98999999999998,141.42,137.07,4.349999999999994,-3.2299999999999898,1696811,2641499,1232477,1409022,-326030
2016-05-08,138.36,140.03,136.18,3.8499999999999943,-0.7800000000000011,139.658,141.75,137.2,4.550000000000011,-1.5300000000000011,136.898,139.42,134.77,4.649999999999977,-1.8799999999999955,137.952,140.16,135.51,4.650000000000006,-2.930000000000007,1535532,2177493,1129692,1047801,205575
2016-05-15,135.888,137.85,134.62,3.2299999999999898,-0.789999999999992,137.108,137.85,135.99,1.8599999999999852,-1.4599999999999795,134.372,134.96,133.38,1.5800000000000125,-1.0200000000000102,135.808,137.23,133.79,3.4399999999999977,-1.5,1150417,1355757,970615,385142,99650
2016-05-22,131.7,134.7,129.2,5.5,-4.599999999999994,132.65,135.11,131.01,4.100000000000023,-4.100000000000023,129.766,132.91,128.39,4.52000000000001,-3.4099999999999966,130.586,133.18,128.48,4.700000000000017,-2.480000000000018,3104122,5836320,1579538,4256782,-618551
2016-05-29,132.07999999999998,132.74,131.25,1.490000000000009,1.1599999999999966,132.9875,133.4,132.49,0.9099999999999966,0.4099999999999966,131.175,132.2,130.44,1.759999999999991,0.5600000000000023,132.45,133.29,131.84,1.4499999999999886,-0.3199999999999932,1733110,2311158,1298584,1012574,-1012574
2016-06-05,132.684,133.93,131.82,2.1100000000000136,1.3199999999999932,133.678,134.73,132.55,2.1799999999999784,0.7699999999999818,132.024,133.36,131.15,2.210000000000008,-0.4399999999999977,132.964,134.2,131.52,2.6799999999999784,-0.9199999999999875,1420899,1577196,1134374,442822,231991
2016-06-12,131.376,132.27,130.61,1.6599999999999966,1.5,132.32999999999998,133.47,131.12,2.3499999999999943,0.46999999999999886,130.448,131.48,129.85,1.6299999999999955,1.0,131.286,132.34,130.52,1.8199999999999932,1.6599999999999966,1707745,2788392,1133898,1654494,905469
2016-06-19,130.574,133.63,124.82,8.810000000000002,-8.810000000000002,131.366,134.31,127.5,6.810000000000002,-6.810000000000002,128.642,132.06,123.71,8.350000000000009,-8.350000000000009,129.588,132.72,126.38,6.340000000000003,-6.340000000000003,2843002,3640296,2065687,1574609,1042917
2016-06-26,128.282,131.25,125.33,5.920000000000002,5.920000000000002,129.902,132.44,125.33,7.109999999999999,7.109999999999999,127.25,130.32,122.91,7.409999999999997,7.409999999999997,129.278,131.67,124.85,6.819999999999993,6.819999999999993,2181753,2646843,1222738,1424105,-1088621
2016-07-03,131.1625,132.44,130.27,2.1699999999999875,-1.3600000000000136,132.505,132.87,131.91,0.960000000000008,0.960000000000008,129.325,130.17,128.55,1.6199999999999761,-1.4299999999999784,131.1375,132.15,129.44,2.710000000000008,1.3100000000000023,1608756,2008275,998030,1010245,723627
2016-07-10,133.156,134.53,132.06,2.469999999999999,2.2299999999999898,133.89,135.96,132.45,3.5100000000000193,3.4099999999999966,132.182,133.7,130.32,3.3799999999999955,3.3799999999999955,133.08,134.31,131.56,2.75,2.75,1202306,1509518,828864,680654,-175092
2016-07-17,135.172,139.73,133.08,6.649999999999977,5.019999999999982,138.034,143.18,134.6,8.580000000000013,7.890000000000015,134.03199999999998,139.14,130.0,9.139999999999986,5.0,136.894,142.94,132.06,10.879999999999995,7.939999999999998,2373680,3674782,1060589,2614193,1571122
2016-07-24,136.132,142.63,131.96,10.669999999999987,-10.669999999999987,137.64600000000002,142.94,132.97,9.969999999999999,-9.969999999999999,134.422,139.77,131.2,8.570000000000022,-8.570000000000022,135.13400000000001,139.98,131.34,8.639999999999986,-8.639999999999986,2536270,3379835,1916186,1463649,-225471
2016-07-31,128.12,131.46,125.73,5.730000000000004,-3.720000000000013,129.198,131.68,127.88,3.8000000000000114,-3.1100000000000136,126.252,127.33,125.3,2.030000000000001,-0.21999999999999886,127.144,127.87,125.56,2.3100000000000023,0.25,2211982,3231686,1187316,2044370,-1446493
