Date,APTV_stock_Open_average,APTV_stock_Open_max,APTV_stock_Open_min,APTV_stock_Open_volatility,APTV_stock_Open_change,APTV_stock_High_average,APTV_stock_High_max,APTV_stock_High_min,APTV_stock_High_volatility,APTV_stock_High_change,APTV_stock_Low_average,APTV_stock_Low_max,APTV_stock_Low_min,APTV_stock_Low_volatility,APTV_stock_Low_change,APTV_stock_Close_average,APTV_stock_Close_max,APTV_stock_Close_min,APTV_stock_Close_volatility,APTV_stock_Close_change,APTV_stock_Volume_average,APTV_stock_Volume_max,APTV_stock_Volume_min,APTV_stock_Volume_volatility,APTV_stock_Volume_change
2016-01-03,67.396,70.74,63.41,7.329999999999998,-7.320000000000007,67.758,71.03,64.06,6.969999999999999,-6.969999999999999,65.526,69.44,61.54,7.899999999999999,-7.899999999999999,65.962,70.35,61.63,8.719999999999992,-8.719999999999992,3306589,4654706,2195255,2459451,979584
2016-01-10,60.944,64.67,56.19,8.480000000000004,-5.660000000000004,61.674,64.87,57.32,7.550000000000004,-6.450000000000003,58.269999999999996,61.6,55.08,6.520000000000003,-6.520000000000003,59.944,63.52,56.51,7.010000000000005,-7.010000000000005,5300722,7256252,3439925,3816327,1302350
2016-01-17,55.9325,57.22,55.36,1.8599999999999994,-1.5,56.6275,57.74,55.98,1.7600000000000051,-1.1099999999999994,54.345,55.72,53.16,2.5600000000000023,-1.6000000000000014,55.114999999999995,56.4,54.48,1.9200000000000017,-1.9200000000000017,3975400,5328304,3350262,1978042,104068
2016-01-24,54.87,56.21,53.76,2.450000000000003,-0.5399999999999991,55.566,56.94,54.51,2.4299999999999997,-0.09000000000000341,53.924,54.85,53.18,1.6700000000000017,-0.2700000000000031,54.602000000000004,55.59,53.72,1.8700000000000045,0.5499999999999972,3036456,3587242,2683063,904179,454533
2016-01-31,53.272,55.05,51.1,3.9499999999999957,-2.489999999999995,54.136,55.83,52.38,3.4499999999999957,-2.989999999999995,51.178,54.08,47.74,6.339999999999996,-4.859999999999999,52.698,55.62,49.78,5.839999999999996,-5.839999999999996,3521459,4668027,2580873,2087154,1812287
2016-02-07,48.583999999999996,50.05,46.92,3.1299999999999955,1.0700000000000003,50.048,51.46,48.84,2.6199999999999974,1.8599999999999994,47.940000000000005,49.38,46.56,2.8200000000000003,2.3599999999999994,49.162,51.29,47.75,3.539999999999999,3.539999999999999,4096415,4938860,3486528,1452332,-886406
2016-02-14,53.8475,55.43,52.24,3.1899999999999977,2.259999999999998,54.9125,56.24,53.21,3.030000000000001,1.5499999999999972,53.195,54.43,51.75,2.6799999999999997,1.75,54.3725,55.29,52.87,2.4200000000000017,1.7100000000000009,3073884,4034020,2391007,1643013,-1643013
2016-02-21,54.708,56.6,53.17,3.4299999999999997,1.230000000000004,55.652,56.98,53.62,3.3599999999999994,0.4299999999999997,53.946,55.66,52.03,3.6299999999999955,0.6299999999999955,54.878,55.88,53.35,2.530000000000001,0.5200000000000031,2866882,3484561,2481783,1002778,-303333
2016-02-28,57.468,59.17,55.88,3.289999999999999,3.289999999999999,58.564,60.7,56.67,4.030000000000001,4.030000000000001,57.08,58.63,55.61,3.020000000000003,3.020000000000003,58.094,59.91,55.85,4.059999999999995,4.059999999999995,2678412,3877819,1793922,2083897,1168755
2016-03-06,58.45,59.31,57.99,1.3200000000000003,-1.1300000000000026,58.874,59.64,58.12,1.5200000000000031,-0.4100000000000037,57.552,58.59,56.25,2.3400000000000034,-0.5800000000000054,58.18,59.13,57.27,1.8599999999999994,-0.2600000000000051,2250000,2747772,1826778,920994,626580
2016-03-13,59.71,61.46,58.27,3.1899999999999977,3.1899999999999977,60.434,61.59,58.92,2.6700000000000017,2.6700000000000017,59.188,60.48,57.94,2.539999999999999,2.539999999999999,60.124,61.23,58.68,2.549999999999997,2.1600000000000037,2232048,2945887,1375648,1570239,1546868
2016-03-20,60.495000000000005,61.03,59.99,1.0399999999999991,-0.6000000000000014,61.1425,61.6,60.8,0.8000000000000043,-0.13000000000000256,59.995,60.55,59.43,1.1199999999999974,-0.5799999999999983,60.8375,61.36,60.61,0.75,0.00999999999999801,1987943,2319879,1691114,628765,628765
2016-03-27,61.660000000000004,62.74,60.22,2.520000000000003,1.4200000000000017,62.534,63.55,61.09,2.4599999999999937,1.4499999999999957,61.148,62.51,60.09,2.4199999999999946,0.10000000000000142,61.946,62.84,60.52,2.3200000000000003,1.1999999999999957,1713484,2057713,1122117,935596,688477
2016-04-03,59.898,61.4,58.46,2.9399999999999977,-1.0499999999999972,60.764,61.55,59.92,1.6299999999999955,-0.27999999999999403,58.882,59.87,57.48,2.3900000000000006,0.8299999999999983,59.686,60.02,59.33,0.6900000000000048,0.6300000000000026,2568325,3611115,1651691,1959424,-1959424
2016-04-10,62.376,64.57,60.5,4.069999999999993,4.069999999999993,63.326,65.08,61.29,3.789999999999999,3.519999999999996,61.72,63.58,60.16,3.4200000000000017,3.4200000000000017,62.786,64.65,60.6,4.050000000000004,3.010000000000005,2928417,4166243,2140712,2025531,1025987
2016-04-17,64.336,64.64,63.64,1.0,-0.8299999999999983,64.536,64.84,63.79,1.0500000000000043,-0.7100000000000009,63.524,63.85,62.74,1.1099999999999994,-0.8900000000000006,63.93,64.3,63.43,0.8699999999999974,-0.6499999999999986,1923819,2457144,1603196,853948,352035
2016-04-24,63.772,65.14,62.96,2.1799999999999997,-0.18999999999999773,64.226,65.33,62.96,2.3699999999999974,-0.7999999999999972,62.834,64.13,61.34,2.789999999999992,-1.6399999999999935,63.58,65.22,61.67,3.549999999999997,-2.019999999999996,1765093,2170145,1423053,747092,747092
2016-05-01,60.224000000000004,62.04,57.95,4.089999999999996,-4.089999999999996,60.842,62.04,59.19,2.8500000000000014,-2.8500000000000014,59.088,61.41,57.66,3.75,-3.75,59.762,61.74,58.05,3.690000000000005,-2.719999999999999,2900527,5132611,1975398,3157213,-107573
2016-05-08,58.956,59.79,58.13,1.6599999999999966,-0.4399999999999977,59.498,60.01,58.77,1.2399999999999949,-0.4199999999999946,58.300000000000004,58.86,57.2,1.6599999999999966,-1.3599999999999994,58.588,59.72,57.35,2.3699999999999974,-1.2999999999999972,1367562,1627150,1168872,458278,458278
2016-05-15,56.436,57.55,55.45,2.0999999999999943,-2.0999999999999943,56.948,57.78,56.23,1.5500000000000043,-1.5500000000000043,55.73,56.93,54.96,1.9699999999999989,-1.6700000000000017,56.214,57.44,55.16,2.280000000000001,-1.519999999999996,2298195,2991724,1696168,1295556,-170989
2016-05-22,56.392,57.32,55.77,1.5499999999999972,0.38999999999999346,57.038,57.87,56.04,1.8299999999999983,0.7800000000000011,55.937999999999995,56.91,55.36,1.5499999999999972,0.759999999999998,56.494,57.01,55.45,1.5599999999999952,1.3200000000000003,1690893,2436995,846163,1590832,452317
2016-05-29,56.575,56.97,56.13,0.8399999999999963,-0.07000000000000028,57.0925,57.33,56.44,0.8900000000000006,0.0,55.7825,56.63,55.18,1.4500000000000028,-1.220000000000006,56.6275,57.24,56.17,1.0700000000000003,-0.740000000000002,2162170,2581043,1758192,822851,-822851
2016-06-05,56.858000000000004,57.59,55.98,1.6100000000000065,0.730000000000004,57.488,58.09,56.74,1.3500000000000014,0.6099999999999994,56.446,57.32,55.78,1.5399999999999991,0.46000000000000085,57.15,57.83,56.39,1.4399999999999977,-0.1700000000000017,1546090,1887967,1282593,605374,-548677
