Date,Global X MSCI Norway_etf_Open_average,Global X MSCI Norway_etf_Open_max,Global X MSCI Norway_etf_Open_min,Global X MSCI Norway_etf_Open_volatility,Global X MSCI Norway_etf_Open_change,Global X MSCI Norway_etf_High_average,Global X MSCI Norway_etf_High_max,Global X MSCI Norway_etf_High_min,Global X MSCI Norway_etf_High_volatility,Global X MSCI Norway_etf_High_change,Global X MSCI Norway_etf_Low_average,Global X MSCI Norway_etf_Low_max,Global X MSCI Norway_etf_Low_min,Global X MSCI Norway_etf_Low_volatility,Global X MSCI Norway_etf_Low_change,Global X MSCI Norway_etf_Close_average,Global X MSCI Norway_etf_Close_max,Global X MSCI Norway_etf_Close_min,Global X MSCI Norway_etf_Close_volatility,Global X MSCI Norway_etf_Close_change
2016-12-04,11.54,11.54,11.54,0.0,0.0,11.57,11.57,11.57,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.56,11.56,11.56,0.0,0.0
2016-12-11,11.24,11.24,11.24,0.0,0.0,11.27,11.27,11.27,0.0,0.0,11.23,11.23,11.23,0.0,0.0,11.24,11.24,11.24,0.0,0.0
2016-12-18,11.17,11.17,11.17,0.0,0.0,11.23,11.23,11.23,0.0,0.0,11.17,11.17,11.17,0.0,0.0,11.22,11.22,11.22,0.0,0.0
2016-12-25,11.1,11.1,11.1,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.01,11.01,11.01,0.0,0.0,11.04,11.04,11.04,0.0,0.0
2017-01-01,11.42,11.42,11.42,0.0,0.0,11.43,11.43,11.43,0.0,0.0,11.39,11.39,11.39,0.0,0.0,11.39,11.39,11.39,0.0,0.0
2017-01-08,11.42,11.42,11.42,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.44,11.44,11.44,0.0,0.0
2017-01-15,11.56,11.56,11.56,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.61,11.61,11.61,0.0,0.0
2017-01-22,11.8,11.8,11.8,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.79,11.79,11.79,0.0,0.0,11.81,11.81,11.81,0.0,0.0
2017-01-29,11.82,11.82,11.82,0.0,0.0,11.91,11.91,11.91,0.0,0.0,11.82,11.82,11.82,0.0,0.0,11.86,11.86,11.86,0.0,0.0
2017-02-05,11.56,11.56,11.56,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.57,11.57,11.57,0.0,0.0
2017-02-12,11.49,11.49,11.49,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.49,11.49,11.49,0.0,0.0
2017-02-19,11.43,11.43,11.43,0.0,0.0,11.47,11.47,11.47,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.44,11.44,11.44,0.0,0.0
2017-02-26,11.39,11.39,11.39,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.34,11.34,11.34,0.0,0.0,11.45,11.45,11.45,0.0,0.0
2017-03-05,11.26,11.26,11.26,0.0,0.0,11.27,11.27,11.27,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.26,11.26,11.26,0.0,0.0
2017-03-12,11.58,11.58,11.58,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.57,11.57,11.57,0.0,0.0
2017-03-19,11.33,11.33,11.33,0.0,0.0,11.39,11.39,11.39,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.36,11.36,11.36,0.0,0.0
2017-03-26,11.14,11.14,11.14,0.0,0.0,11.21,11.21,11.21,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.2,11.2,11.2,0.0,0.0
2017-04-02,11.13,11.13,11.13,0.0,0.0,11.15,11.15,11.15,0.0,0.0,11.09,11.09,11.09,0.0,0.0,11.09,11.09,11.09,0.0,0.0
2017-04-09,11.23,11.23,11.23,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.14,11.14,11.14,0.0,0.0,11.16,11.16,11.16,0.0,0.0
2017-04-16,10.95,10.95,10.95,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.9,10.9,10.9,0.0,0.0
2017-04-23,11.26,11.26,11.26,0.0,0.0,11.29,11.29,11.29,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.21,11.21,11.21,0.0,0.0
2017-04-30,11.25,11.25,11.25,0.0,0.0,11.48,11.48,11.48,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.46,11.46,11.46,0.0,0.0
2017-05-07,11.56,11.56,11.56,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.64,11.64,11.64,0.0,0.0
2017-05-14,11.85,11.85,11.85,0.0,0.0,11.93,11.93,11.93,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2017-05-21,11.76,11.76,11.76,0.0,0.0,11.82,11.82,11.82,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.8,11.8,11.8,0.0,0.0
2017-05-28,11.6,11.6,11.6,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.58,11.58,11.58,0.0,0.0,11.64,11.64,11.64,0.0,0.0
2017-06-04,11.36,11.36,11.36,0.0,0.0,11.47,11.47,11.47,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.47,11.47,11.47,0.0,0.0
2017-06-11,11.29,11.29,11.29,0.0,0.0,11.43,11.43,11.43,0.0,0.0,11.29,11.29,11.29,0.0,0.0,11.41,11.41,11.41,0.0,0.0
2017-06-18,11.23,11.23,11.23,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.22,11.22,11.22,0.0,0.0,11.29,11.29,11.29,0.0,0.0
2017-06-25,11.43,11.43,11.43,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.51,11.51,11.51,0.0,0.0
2017-07-02,11.43,11.43,11.43,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.49,11.49,11.49,0.0,0.0
2017-07-09,12.05,12.05,12.05,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.03,12.03,12.03,0.0,0.0,12.11,12.11,12.11,0.0,0.0
2017-07-16,12.46,12.46,12.46,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.35,12.35,12.35,0.0,0.0
2017-07-23,12.68,12.68,12.68,0.0,0.0,12.78,12.78,12.78,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.75,12.75,12.75,0.0,0.0
2017-07-30,12.82,12.82,12.82,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.8,12.8,12.8,0.0,0.0
2017-08-06,12.53,12.53,12.53,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2017-08-13,12.56,12.56,12.56,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.63,12.63,12.63,0.0,0.0
2017-08-20,12.84,12.84,12.84,0.0,0.0,12.94,12.94,12.94,0.0,0.0,12.84,12.84,12.84,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2017-08-27,13.11,13.11,13.11,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2017-09-03,13.26,13.26,13.26,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.16,13.16,13.16,0.0,0.0,13.18,13.18,13.18,0.0,0.0
2017-09-10,13.35,13.35,13.35,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.24,13.24,13.24,0.0,0.0,13.3,13.3,13.3,0.0,0.0
2017-09-17,13.61,13.61,13.61,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.62,13.62,13.62,0.0,0.0
2017-09-24,13.5,13.5,13.5,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.55,13.55,13.55,0.0,0.0
2017-10-01,13.45,13.45,13.45,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2017-10-08,13.82,13.82,13.82,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2017-10-15,13.66,13.66,13.66,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.68,13.68,13.68,0.0,0.0
2017-10-22,13.37,13.37,13.37,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.47,13.47,13.47,0.0,0.0
2017-10-29,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.69,13.69,13.69,0.0,0.0
2017-11-05,13.63,13.63,13.63,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.57,13.57,13.57,0.0,0.0
2017-11-12,13.17,13.17,13.17,0.0,0.0,13.17,13.17,13.17,0.0,0.0,13.11,13.11,13.11,0.0,0.0,13.17,13.17,13.17,0.0,0.0
2017-11-19,13.42,13.42,13.42,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.37,13.37,13.37,0.0,0.0
2017-11-26,13.13,13.13,13.13,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2017-12-03,12.89,12.89,12.89,0.0,0.0,12.94,12.94,12.94,0.0,0.0,12.87,12.87,12.87,0.0,0.0,12.93,12.93,12.93,0.0,0.0
2017-12-10,12.95,12.95,12.95,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.84,12.84,12.84,0.0,0.0,12.88,12.88,12.88,0.0,0.0
2017-12-17,13.23,13.23,13.23,0.0,0.0,13.24,13.24,13.24,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.17,13.17,13.17,0.0,0.0
2017-12-24,13.16,13.16,13.16,0.0,0.0,13.19,13.19,13.19,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2017-12-31,13.67,13.67,13.67,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.78,13.78,13.78,0.0,0.0
