Date,URG_stock_Open_average,URG_stock_Open_max,URG_stock_Open_min,URG_stock_Open_volatility,URG_stock_Open_change,URG_stock_High_average,URG_stock_High_max,URG_stock_High_min,URG_stock_High_volatility,URG_stock_High_change,URG_stock_Low_average,URG_stock_Low_max,URG_stock_Low_min,URG_stock_Low_volatility,URG_stock_Low_change,URG_stock_Close_average,URG_stock_Close_max,URG_stock_Close_min,URG_stock_Close_volatility,URG_stock_Close_change,URG_stock_Volume_average,URG_stock_Volume_max,URG_stock_Volume_min,URG_stock_Volume_volatility,URG_stock_Volume_change
2016-01-03,0.66004,0.6799,0.63,0.049899999999999944,0.020000000000000018,0.67984,0.69,0.67,0.019999999999999907,0.01419999999999999,0.6513,0.6672,0.63,0.03720000000000001,0.020000000000000018,0.6666,0.675,0.65,0.025000000000000022,0.0050000000000000044,39883,94354,7068,87286,85692
2016-01-10,0.63562,0.68,0.58,0.10000000000000009,-0.10000000000000009,0.64144,0.6990000000000001,0.58,0.1190000000000001,-0.1190000000000001,0.59754,0.6363,0.5599,0.07640000000000002,-0.07640000000000002,0.61006,0.65,0.5712,0.07879999999999998,-0.07879999999999998,26663,50059,13010,37049,-3002
2016-01-17,0.572675,0.6305,0.5302,0.10029999999999994,0.09049999999999991,0.5908249999999999,0.6305,0.5417,0.08879999999999999,0.08879999999999999,0.55385,0.6,0.51,0.08999999999999997,0.08999999999999997,0.58875,0.6238,0.5401,0.0837,0.0837,20793,31083,10946,20137,-17183
2016-01-24,0.56602,0.61,0.5305,0.07950000000000002,-0.06679999999999997,0.58172,0.64,0.546,0.09399999999999997,-0.06740000000000002,0.55806,0.61,0.5298,0.08019999999999994,-0.05999999999999994,0.5646,0.62,0.5326,0.08740000000000003,-0.05740000000000001,43800,139669,10385,129284,7421
2016-01-31,0.54384,0.5501,0.539,0.011099999999999999,-0.00990000000000002,0.55354,0.5666,0.5401,0.026499999999999968,-0.00990000000000002,0.5315,0.539,0.5251,0.013900000000000023,-0.0027000000000000357,0.54562,0.56,0.5363,0.023700000000000054,-0.011199999999999988,18525,31514,8001,23513,-13414
2016-02-07,0.49522,0.52,0.4749,0.04510000000000003,-0.04510000000000003,0.50222,0.53,0.4801,0.0499,-0.040000000000000036,0.48468,0.52,0.46,0.06,-0.04670000000000002,0.48888,0.5201,0.4733,0.04680000000000001,-0.04680000000000001,29954,45010,20471,24539,-4080
2016-02-14,0.48977499999999996,0.5,0.475,0.025000000000000022,0.006000000000000005,0.5029,0.5092,0.495,0.01419999999999999,0.007499999999999951,0.48009999999999997,0.4828,0.475,0.007800000000000029,0.00020000000000003348,0.50035,0.5069,0.495,0.011900000000000022,0.007499999999999951,90803,215682,13130,202552,-164120
2016-02-21,0.4882,0.5048,0.46,0.044800000000000006,-0.034999999999999976,0.4983,0.5116,0.4801,0.03150000000000003,-0.03150000000000003,0.46714,0.495,0.4417,0.053300000000000014,-0.03999999999999998,0.4785,0.5,0.455,0.044999999999999984,-0.044999999999999984,61820,109319,8000,101319,51183
2016-02-28,0.49712,0.5199,0.4686,0.05130000000000001,0.05130000000000001,0.5031,0.5303,0.4801,0.05019999999999997,0.05019999999999997,0.47414,0.503,0.451,0.05199999999999999,-0.01100000000000001,0.49474,0.52,0.4647,0.055300000000000016,0.055300000000000016,58533,197124,20008,177116,170178
2016-03-06,0.52758,0.5399,0.51,0.029900000000000038,-0.010000000000000009,0.53458,0.54,0.52,0.020000000000000018,-0.020000000000000018,0.4997,0.512,0.48,0.03200000000000003,-0.02100000000000002,0.5218,0.54,0.509,0.031000000000000028,-0.025000000000000022,60851,158055,3357,154698,-35255
2016-03-13,0.51002,0.53,0.5001,0.029900000000000038,0.029900000000000038,0.5212,0.54,0.51,0.030000000000000027,0.025000000000000022,0.4973,0.51,0.49,0.020000000000000018,0.01990000000000003,0.5122,0.531,0.495,0.03600000000000003,-0.0050000000000000044,133655,412655,17650,395005,158003
2016-03-20,0.517325,0.5499,0.502,0.047900000000000054,-0.008099999999999996,0.528625,0.55,0.5021,0.047900000000000054,-0.047900000000000054,0.50665,0.5101,0.502,0.008099999999999996,-0.008099999999999996,0.51635,0.5429999999999999,0.502,0.040999999999999925,-0.040999999999999925,38880,72289,15701,56588,4042
2016-03-27,0.50862,0.5199,0.5,0.01990000000000003,0.0027000000000000357,0.51476,0.5213,0.503,0.018299999999999983,0.008900000000000019,0.4981,0.5005,0.49,0.010499999999999954,0.0,0.5009,0.503,0.5,0.0030000000000000027,-0.0020000000000000018,37751,80243,4635,75608,63034
2016-04-03,0.48988,0.5,0.4851,0.014900000000000024,-0.010799999999999976,0.50176,0.5089,0.495,0.013900000000000023,-0.0039000000000000146,0.4879,0.4992,0.48,0.019199999999999995,-0.009999999999999953,0.4942,0.5,0.4896,0.01040000000000002,-0.0024000000000000132,60307,174295,6722,167573,-56634
2016-04-10,0.52618,0.556,0.5027,0.053300000000000014,0.02729999999999999,0.5348200000000001,0.556,0.508,0.04800000000000004,0.0232,0.51756,0.54,0.501,0.039000000000000035,0.009000000000000008,0.5293800000000001,0.5489,0.508,0.04090000000000005,0.007000000000000006,22691,53261,10504,42757,31736
2016-04-17,0.52776,0.545,0.51,0.03500000000000003,0.03500000000000003,0.5383800000000001,0.5551,0.51,0.04510000000000003,0.040000000000000036,0.51414,0.522,0.51,0.01200000000000001,0.01200000000000001,0.5238,0.537,0.51,0.027000000000000024,0.025000000000000022,14723,43124,850,42274,11562
2016-04-24,0.52568,0.54,0.5104,0.02960000000000007,0.0028000000000000247,0.53346,0.55,0.5151,0.03490000000000004,0.0028000000000000247,0.51894,0.5304,0.5083,0.02210000000000001,0.009000000000000008,0.52936,0.55,0.515,0.03500000000000003,0.007600000000000051,16750,29606,1884,27722,-6759
2016-05-01,0.51968,0.532,0.51,0.02200000000000002,-0.02200000000000002,0.5266,0.545,0.513,0.03200000000000003,-0.025500000000000078,0.51648,0.53,0.51,0.020000000000000018,-0.020000000000000018,0.5184,0.5301,0.51,0.020100000000000007,-0.010600000000000054,13532,23494,3714,19780,4481
2016-05-08,0.49756,0.5185,0.4865,0.03199999999999997,-0.02849999999999997,0.50302,0.5185,0.4937,0.024799999999999933,-0.024799999999999933,0.48904,0.5025,0.48,0.022499999999999964,-0.012499999999999956,0.49576000000000003,0.5079,0.4875,0.02040000000000003,-0.01419999999999999,11273,23223,1300,21923,-21923
2016-05-15,0.47364,0.4899,0.45,0.03989999999999999,-0.03749999999999998,0.48084,0.495,0.4694,0.02560000000000001,-0.02510000000000001,0.46666,0.4875,0.45,0.03749999999999998,-0.03749999999999998,0.47262,0.4875,0.4662,0.021299999999999986,-0.017600000000000005,29513,45301,10535,34766,-9481
2016-05-22,0.47359999999999997,0.48,0.46399999999999997,0.016000000000000014,0.010000000000000009,0.48042,0.49,0.4701,0.019899999999999973,0.009799999999999975,0.46374,0.47,0.45,0.019999999999999962,0.01469999999999999,0.47414,0.4851,0.4647,0.020399999999999974,-0.005299999999999971,19448,45805,1600,44205,-44205
2016-05-29,0.499725,0.61,0.455,0.15499999999999997,0.136,0.55495,0.6684,0.4599,0.20850000000000002,0.1885,0.492875,0.6015,0.455,0.14650000000000002,0.14640000000000003,0.5344,0.65,0.4599,0.19010000000000005,0.18230000000000002,157825,504393,200,504193,482368
2016-06-05,0.6652,0.71,0.611,0.09899999999999998,-0.09899999999999998,0.6736,0.727,0.611,0.11599999999999999,-0.09899999999999998,0.62082,0.6601,0.58,0.08010000000000006,-0.07579999999999998,0.64192,0.67,0.5999,0.07010000000000005,-0.07010000000000005,260513,501547,51015,450532,-449972
2016-06-12,0.57802,0.61,0.5501,0.05989999999999995,-0.05989999999999995,0.5928599999999999,0.61,0.58,0.030000000000000027,-0.025399999999999978,0.55274,0.56,0.5419,0.018100000000000005,-0.00990000000000002,0.5677,0.58,0.5513,0.028699999999999948,-0.008999999999999897,34283,55927,8147,47780,-45008
2016-06-19,0.56458,0.59,0.5501,0.039899999999999936,-0.012199999999999989,0.57994,0.59,0.56,0.029999999999999916,-0.0252,0.55422,0.57,0.5409,0.029099999999999904,-0.029099999999999904,0.56548,0.5851,0.5501,0.03499999999999992,-0.027899999999999925,28388,43572,8938,34634,15903
2016-06-26,0.5682,0.59,0.54,0.04999999999999993,0.04899999999999993,0.5841999999999999,0.61,0.5495,0.0605,0.0605,0.5648,0.59,0.5341,0.05589999999999995,0.05589999999999995,0.57658,0.5999,0.5449,0.05499999999999994,0.05499999999999994,21226,27774,12758,15016,-1647
2016-07-03,0.5825,0.61,0.56,0.04999999999999993,-0.030000000000000027,0.59695,0.61,0.588,0.02200000000000002,-0.02200000000000002,0.56535,0.5794,0.5551,0.02429999999999999,0.019399999999999973,0.58285,0.59,0.5735,0.01649999999999996,0.014399999999999968,18358,37836,7700,30136,-30136
2016-07-10,0.59642,0.62,0.5720000000000001,0.04799999999999993,0.010099999999999998,0.61182,0.64,0.59,0.050000000000000044,0.010099999999999998,0.58088,0.5932,0.5720000000000001,0.021199999999999886,0.015699999999999936,0.60514,0.6211,0.5899,0.031200000000000006,0.010000000000000009,36473,69309,7738,61571,24950
2016-07-17,0.57292,0.59,0.5502,0.03979999999999995,-0.03489999999999993,0.58328,0.6,0.5676,0.032399999999999984,-0.032399999999999984,0.56016,0.57,0.5502,0.01979999999999993,-0.014899999999999913,0.57216,0.5893,0.5583,0.031000000000000028,-0.01849999999999996,25045,48023,10549,37474,-14103
2016-07-24,0.55964,0.5749,0.55,0.024899999999999922,-0.024899999999999922,0.5696599999999999,0.5749,0.5639,0.01100000000000001,-0.00539999999999996,0.55662,0.56,0.55,0.010000000000000009,-0.009899999999999909,0.5646599999999999,0.5699,0.5599,0.010000000000000009,0.009600000000000053,18295,28643,9878,18765,3013
2016-07-31,0.5479,0.5699,0.53,0.039899999999999936,-0.02400000000000002,0.55814,0.5751,0.5403,0.03479999999999994,-0.0250999999999999,0.5345,0.5505,0.519,0.03149999999999997,-0.020499999999999963,0.5414599999999999,0.5609,0.519,0.04189999999999994,-0.01639999999999997,47144,109519,10650,98869,-98869
2016-08-07,0.54998,0.56,0.5401,0.01990000000000003,0.010099999999999998,0.56152,0.585,0.5499,0.03509999999999991,0.02939999999999998,0.5332,0.5451,0.5263,0.01880000000000004,-0.011600000000000055,0.55084,0.5599,0.5388,0.021100000000000008,0.009699999999999931,41462,83945,15559,68386,55183
2016-08-14,0.56938,0.5851,0.5598,0.02529999999999999,0.01200000000000001,0.58512,0.6,0.56,0.039999999999999925,0.02499999999999991,0.5615600000000001,0.5720000000000001,0.5389,0.03310000000000002,0.03310000000000002,0.5736600000000001,0.5845,0.5561,0.02839999999999998,0.017899999999999916,29458,77901,7591,70310,3529
2016-08-21,0.5737599999999999,0.5899,0.5501,0.03979999999999995,-0.038899999999999935,0.58428,0.59,0.5784,0.011599999999999944,-0.010599999999999943,0.55388,0.564,0.53,0.03399999999999992,-0.03399999999999992,0.56532,0.5831,0.54,0.043099999999999916,-0.02499999999999991,35683,68628,17799,50829,-31502
