Date,RCL_stock_Open_average,RCL_stock_Open_max,RCL_stock_Open_min,RCL_stock_Open_volatility,RCL_stock_Open_change,RCL_stock_High_average,RCL_stock_High_max,RCL_stock_High_min,RCL_stock_High_volatility,RCL_stock_High_change,RCL_stock_Low_average,RCL_stock_Low_max,RCL_stock_Low_min,RCL_stock_Low_volatility,RCL_stock_Low_change,RCL_stock_Close_average,RCL_stock_Close_max,RCL_stock_Close_min,RCL_stock_Close_volatility,RCL_stock_Close_change,RCL_stock_Volume_average,RCL_stock_Volume_max,RCL_stock_Volume_min,RCL_stock_Volume_volatility,RCL_stock_Volume_change
2016-01-03,95.374,99.6,93.18,6.4199999999999875,-6.11999999999999,96.71600000000001,99.81,94.54,5.269999999999996,-5.269999999999996,93.996,96.69,91.42,5.269999999999996,-5.269999999999996,94.84,98.14,91.78,6.359999999999999,-6.359999999999999,2638863,3132404,2198193,934211,-798210
2016-01-10,90.966,94.5,84.86,9.64,-7.689999999999998,91.952,95.65,86.02,9.63000000000001,-8.52000000000001,88.378,92.98,82.61,10.370000000000005,-9.290000000000006,89.496,94.02,82.92,11.099999999999994,-10.679999999999993,3297636,4439611,2019319,2420292,1900254
2016-01-17,84.1925,88.25,80.25,8.0,3.3900000000000006,85.9825,88.34,83.77,4.570000000000007,2.9399999999999977,81.145,85.46,76.2,9.259999999999991,5.36999999999999,83.69,85.76,81.08,4.680000000000007,4.680000000000007,4437669,6193261,2735638,3457623,-2171471
2016-01-24,82.742,85.84,78.06,7.780000000000001,-7.780000000000001,84.008,86.33,80.99,5.340000000000003,-4.269999999999996,79.856,83.05,75.56,7.489999999999995,-5.259999999999991,81.92,84.52,78.33,6.189999999999998,-1.4100000000000108,3608871,6085457,1849193,4236264,3549565
2016-01-31,75.896,81.61,72.61,9.0,-9.0,77.404,85.7,72.84,12.86,-12.86,71.856,81.25,68.47,12.780000000000001,-12.780000000000001,74.642,84.52,69.58,14.939999999999998,-14.939999999999998,9571836,20620778,5182285,15438493,-1029459
2016-02-07,67.59,68.95,64.99,3.960000000000008,0.9500000000000028,69.31400000000001,70.95,68.09,2.8599999999999994,0.8599999999999994,66.22,68.52,64.21,4.310000000000002,2.8800000000000097,68.088,69.39,66.29,3.0999999999999943,2.4799999999999898,4151654,7485339,2456966,5028373,-5028373
2016-02-14,70.9025,72.29,69.28,3.010000000000005,-0.5100000000000051,72.755,73.94,72.28,1.6599999999999966,-0.23000000000000398,69.88499999999999,72.1,68.47,3.6299999999999955,-0.7900000000000063,71.6325,73.3,69.87,3.4299999999999926,-1.6600000000000108,3358630,3810406,2931436,878970,197888
2016-02-21,73.166,74.72,70.79,3.9299999999999926,3.9299999999999926,74.618,76.25,73.03,3.219999999999999,1.3599999999999994,72.036,73.8,69.97,3.8299999999999983,3.450000000000003,74.036,75.19,72.79,2.3999999999999915,1.4699999999999989,3368710,4879394,1681942,3197452,-2710105
2016-02-28,75.044,75.86,74.1,1.7600000000000051,1.6700000000000017,76.12400000000001,76.84,75.7,1.1400000000000006,-0.0799999999999983,73.542,74.26,72.31,1.9500000000000028,-1.6400000000000006,75.158,76.54,74.01,2.530000000000001,-0.35999999999999943,3318124,4820140,2420099,2400041,2400041
2016-03-06,71.534,73.05,70.46,2.5900000000000034,-2.2099999999999937,72.456,73.72,71.22,2.5,-0.8400000000000034,70.11,71.96,69.0,2.9599999999999937,-2.1699999999999875,71.446,73.63,69.99,3.6400000000000006,-0.8100000000000023,3635098,4740781,3073418,1667363,289874
2016-03-13,73.402,75.34,72.24,3.1000000000000085,2.510000000000005,74.906,78.22,72.66,5.560000000000002,4.439999999999998,72.932,75.17,71.57,3.6000000000000085,2.799999999999997,74.472,77.62,72.53,5.090000000000003,5.090000000000003,2737595,4087906,1999525,2088381,2060485
2016-03-20,75.7125,77.25,73.24,4.010000000000005,-4.010000000000005,76.6525,78.3,75.03,3.269999999999996,-3.269999999999996,74.5125,77.23,72.53,4.700000000000003,-4.700000000000003,75.4975,78.23,73.3,4.930000000000007,-3.760000000000005,2738408,3297063,2247713,1049350,-653898
2016-03-27,78.038,81.75,74.96,6.790000000000006,6.790000000000006,79.486,82.78,75.57,7.210000000000008,6.63000000000001,77.516,80.63,74.23,6.3999999999999915,6.189999999999998,79.172,82.15,75.43,6.719999999999999,6.449999999999989,3419013,5020766,1915133,3105633,1611958
2016-04-03,81.31400000000001,82.09,80.7,1.3900000000000006,-1.1099999999999994,82.192,83.62,81.74,1.8800000000000097,-1.8500000000000085,80.442,81.71,80.0,1.7099999999999937,-1.3799999999999955,81.056,82.51,80.27,2.240000000000009,-1.9100000000000108,1891948,2100713,1363566,737147,-737147
