Date,AMED_stock_Open_average,AMED_stock_Open_max,AMED_stock_Open_min,AMED_stock_Open_volatility,AMED_stock_Open_change,AMED_stock_High_average,AMED_stock_High_max,AMED_stock_High_min,AMED_stock_High_volatility,AMED_stock_High_change,AMED_stock_Low_average,AMED_stock_Low_max,AMED_stock_Low_min,AMED_stock_Low_volatility,AMED_stock_Low_change,AMED_stock_Close_average,AMED_stock_Close_max,AMED_stock_Close_min,AMED_stock_Close_volatility,AMED_stock_Close_change,AMED_stock_Volume_average,AMED_stock_Volume_max,AMED_stock_Volume_min,AMED_stock_Volume_volatility,AMED_stock_Volume_change
2016-05-01,50.722,52.11,49.56,2.549999999999997,-2.1199999999999974,51.736000000000004,52.85,50.35,2.5,-1.5900000000000034,49.774,51.47,48.54,2.9299999999999997,-1.9200000000000017,50.886,52.7,49.03,3.6700000000000017,-1.480000000000004,382390,696160,266733,429427,-19130
2016-05-08,51.402,52.51,50.04,2.469999999999999,-0.240000000000002,52.275999999999996,52.51,51.93,0.5799999999999983,-0.10999999999999943,50.348,51.37,49.46,1.9099999999999966,-0.5899999999999963,51.074,51.99,49.92,2.0700000000000003,-1.4099999999999966,289533,386890,226099,160791,-160791
2016-05-15,50.766,51.37,50.27,1.0999999999999943,1.0999999999999943,51.582,51.98,50.86,1.1199999999999974,0.5499999999999972,49.852,50.18,49.64,0.5399999999999991,0.1599999999999966,50.8,51.6,50.21,1.3900000000000006,-0.18000000000000682,254041,392439,152601,239838,78017
2016-05-22,51.358,52.28,50.8,1.480000000000004,0.6000000000000014,51.922,53.02,51.26,1.7600000000000051,0.14000000000000057,50.522,51.32,50.03,1.2899999999999991,-0.10999999999999943,51.211999999999996,52.28,50.41,1.8700000000000045,0.2600000000000051,229300,358927,138112,220815,-77498
2016-05-29,51.4825,52.5,50.73,1.7700000000000031,1.7700000000000031,52.24,52.95,51.08,1.8700000000000045,1.8700000000000045,50.9375,51.97,50.0,1.9699999999999989,1.9099999999999966,52.042500000000004,52.86,50.87,1.990000000000002,1.6900000000000048,183773,231201,148151,83050,-64812
2016-06-05,53.052,54.05,52.34,1.7099999999999937,-0.36999999999999744,53.704,54.42,52.8,1.6200000000000045,-0.6799999999999997,52.25,52.76,51.6,1.1599999999999966,-0.8099999999999952,53.054,54.07,51.8,2.270000000000003,-1.3300000000000054,206377,330175,155850,174325,54245
2016-06-12,50.496,51.63,50.01,1.6200000000000045,-1.2800000000000011,51.336,52.82,50.55,2.270000000000003,0.7899999999999991,49.402,50.09,47.85,2.240000000000002,-2.240000000000002,49.888,50.49,48.1,2.3900000000000006,-2.1299999999999955,220429,393346,137805,255541,180584
2016-06-19,49.102000000000004,49.79,48.52,1.269999999999996,0.25,50.136,51.0,49.57,1.4299999999999997,0.8700000000000045,48.758,49.62,48.33,1.2899999999999991,0.17999999999999972,49.526,50.91,49.07,1.8399999999999963,0.060000000000002274,255047,474728,125824,348904,200003
2016-06-26,49.274,50.29,48.55,1.740000000000002,1.740000000000002,50.06,51.11,48.93,2.1799999999999997,2.1799999999999997,48.326,49.85,46.12,3.730000000000004,1.990000000000002,49.656,50.97,48.55,2.4200000000000017,2.4200000000000017,267174,326722,200548,126174,-126174
2016-07-03,50.8675,52.1,49.92,2.1799999999999997,1.5200000000000031,51.667500000000004,52.72,50.76,1.9600000000000009,1.9600000000000009,50.2975,51.41,49.4,2.009999999999998,1.7199999999999989,51.245000000000005,52.33,50.18,2.1499999999999986,2.1499999999999986,191372,219936,167109,52827,19650
2016-07-10,52.764,53.38,52.38,1.0,0.0899999999999963,53.222,53.83,52.47,1.3599999999999994,-0.75,52.004,52.54,51.54,1.0,-0.21000000000000085,52.522,53.18,52.06,1.1199999999999974,0.060000000000002274,147768,262125,86203,175922,18954
2016-07-17,52.646,53.24,52.29,0.9500000000000028,0.8400000000000034,53.314,53.82,52.86,0.9600000000000009,0.9600000000000009,52.068,52.41,51.89,0.519999999999996,0.07000000000000028,52.839999999999996,53.42,52.3,1.1200000000000045,0.6700000000000017,199614,252911,117973,134938,-40112
2016-07-24,52.852,53.42,52.43,0.990000000000002,-0.7800000000000011,53.202,53.73,52.82,0.9099999999999966,0.30999999999999517,52.182,52.35,52.03,0.3200000000000003,-0.060000000000002274,52.84,53.55,52.52,1.029999999999994,1.029999999999994,158293,287915,122140,165775,154047
2016-07-31,51.919999999999995,54.16,50.16,4.0,-2.539999999999999,53.026,55.16,51.13,4.029999999999994,-4.029999999999994,50.038,52.96,45.48,7.480000000000004,-3.020000000000003,52.146,55.0,50.21,4.789999999999999,-4.789999999999999,803137,1910247,454350,1455897,-113070
2016-08-07,49.346,49.89,48.82,1.0700000000000003,-1.0200000000000031,49.696,50.37,48.99,1.3799999999999955,-1.3799999999999955,48.76,49.44,48.22,1.2199999999999989,-1.0399999999999991,49.04,49.69,48.6,1.0899999999999963,-0.8299999999999983,368968,661423,217654,443769,-443769
2016-08-14,48.318,49.31,47.58,1.730000000000004,-0.9400000000000048,48.68,49.56,47.58,1.980000000000004,-1.7899999999999991,47.744,48.48,46.74,1.7399999999999949,-1.7399999999999949,48.082,49.27,46.86,2.4100000000000037,-2.4100000000000037,315582,416839,224570,192269,7970
2016-08-21,47.058,47.93,46.31,1.6199999999999974,-0.46999999999999886,47.478,48.06,46.68,1.3800000000000026,-1.1499999999999986,46.379999999999995,47.01,45.73,1.2800000000000011,-1.0300000000000011,46.885999999999996,47.82,46.05,1.7700000000000031,-1.740000000000002,209773,298147,140864,157283,-111509
2016-08-28,47.522,48.18,46.13,2.049999999999997,2.049999999999997,48.376,49.49,47.39,2.1000000000000014,2.1000000000000014,47.246,47.91,46.03,1.8799999999999955,1.8799999999999955,48.22,49.49,47.31,2.1799999999999997,2.1799999999999997,206706,280962,156278,124684,33706
2016-09-04,49.3475,49.51,49.15,0.35999999999999943,-0.14999999999999858,49.66,50.05,49.36,0.6899999999999977,-0.14999999999999858,48.480000000000004,48.99,47.78,1.2100000000000009,-0.05000000000000426,49.2375,49.9,48.63,1.269999999999996,-0.4899999999999949,169650,189746,142200,47546,23151
2016-09-11,48.32,48.58,47.92,0.6599999999999966,-0.11999999999999744,48.815999999999995,49.41,48.5,0.9099999999999966,0.28999999999999915,47.954,48.46,47.61,0.8500000000000014,0.3500000000000014,48.56,49.25,48.0,1.25,0.4299999999999997,209348,283414,93875,189539,58844
2016-09-18,49.480000000000004,49.99,49.07,0.9200000000000017,-0.12000000000000455,49.842,50.17,49.67,0.5,-0.19999999999999574,48.86,49.29,48.15,1.1400000000000006,-0.7899999999999991,49.242,49.63,48.72,0.9100000000000037,-0.5200000000000031,201175,294046,114976,179070,179070
2016-09-25,48.036,48.34,47.63,0.7100000000000009,-0.7100000000000009,48.266,48.59,47.76,0.8300000000000054,-0.8300000000000054,47.3,47.71,46.76,0.9500000000000028,-0.9500000000000028,47.800000000000004,48.45,47.31,1.1400000000000006,-0.5100000000000051,243427,352605,163336,189269,92834
2016-10-02,47.074,47.66,46.36,1.2999999999999972,-1.0300000000000011,47.374,48.13,46.75,1.3800000000000026,-0.6400000000000006,46.038,47.01,44.19,2.8200000000000003,-2.0700000000000003,46.65,47.8,45.63,2.1699999999999946,-1.0899999999999963,222790,478041,128309,349732,292490
2016-10-09,45.656,46.58,44.95,1.6299999999999955,-0.3200000000000003,46.339999999999996,47.64,45.65,1.990000000000002,-1.990000000000002,45.102,45.95,44.76,1.1900000000000048,-1.0700000000000003,45.586,46.66,45.1,1.5599999999999952,-1.4799999999999969,167495,251533,131392,120141,-120141
2016-10-16,45.418,46.13,44.99,1.1400000000000006,-0.10000000000000142,45.838,46.61,44.99,1.6199999999999974,-0.7399999999999949,44.752,45.57,43.56,2.009999999999998,-1.3699999999999974,45.132,46.12,43.86,2.259999999999998,-1.2999999999999972,203132,325105,100813,224292,175454
2016-10-23,42.808,44.0,41.0,3.0,-1.990000000000002,43.668,44.41,42.6,1.8099999999999952,-1.8099999999999952,42.264,43.5,40.06,3.4399999999999977,-1.8900000000000006,43.144,43.91,42.0,1.9099999999999966,-1.0900000000000034,438631,1126734,184366,942368,182165
2016-10-30,42.468,43.47,41.59,1.8799999999999955,-0.8599999999999994,43.594,44.22,43.34,0.8799999999999955,-0.17999999999999972,40.897999999999996,42.66,37.79,4.869999999999997,-2.789999999999999,41.958,43.78,38.2,5.579999999999998,-5.059999999999995,521033,1251671,238215,1013456,896372
2016-11-06,39.424,41.08,36.75,4.329999999999998,1.509999999999998,40.678,41.69,39.65,2.039999999999999,1.5300000000000011,38.738,40.67,34.58,6.090000000000003,1.6200000000000045,40.282,41.12,39.54,1.5799999999999983,1.5799999999999983,447738,730997,278048,452949,-82598
2016-11-13,40.808,41.39,40.4,0.990000000000002,-0.7800000000000011,41.358,42.11,40.87,1.240000000000002,-1.2199999999999989,40.288,40.4,40.16,0.240000000000002,-0.030000000000001137,40.798,41.24,40.44,0.8000000000000043,-0.37000000000000455,387632,436459,373167,63292,-63292
2016-11-20,40.68,41.18,40.17,1.009999999999998,0.17999999999999972,41.085,41.75,40.49,1.259999999999998,0.7299999999999969,39.959999999999994,40.41,39.66,0.75,0.5499999999999972,40.8825,41.66,40.36,1.2999999999999972,1.2199999999999989,159723,270577,100059,170518,-134601
2016-11-27,40.384,41.35,39.39,1.9600000000000009,-1.9600000000000009,40.854,41.78,39.85,1.9299999999999997,-1.8200000000000003,39.458,40.11,38.68,1.4299999999999997,-1.4299999999999997,39.81,41.04,38.76,2.280000000000001,-1.5100000000000051,208952,248430,157996,90434,-64763
2016-12-04,39.664,41.55,38.39,3.1599999999999966,2.539999999999999,40.652,42.08,39.49,2.5899999999999963,2.259999999999998,39.266,41.4,38.0,3.3999999999999986,2.729999999999997,40.342,42.05,38.69,3.3599999999999994,3.3599999999999994,288888,329276,210820,118456,10583
2016-12-11,41.744,42.05,40.79,1.259999999999998,-0.07000000000000028,42.262,43.25,41.84,1.4099999999999966,1.2000000000000028,40.946,41.98,39.95,2.029999999999994,1.009999999999998,41.778,42.85,40.54,2.3100000000000023,1.009999999999998,421950,1011266,184760,826506,674128
2016-12-18,43.11,43.45,42.77,0.6799999999999997,0.09999999999999432,43.586,43.8,43.19,0.6099999999999994,0.11999999999999744,42.76,43.08,42.32,0.759999999999998,0.5,43.15,43.31,42.89,0.4200000000000017,0.00999999999999801,231500,322129,146086,176043,-176043
2016-12-25,43.23,43.7,42.62,1.0800000000000054,-0.6799999999999997,43.5875,44.02,42.85,1.1700000000000017,-1.1700000000000017,42.6475,43.12,42.26,0.8599999999999994,-0.8099999999999952,43.050000000000004,43.77,42.59,1.1799999999999997,-1.1400000000000006,188112,279165,133440,145725,135069
2017-01-01,43.2625,44.37,42.6,1.769999999999996,0.37999999999999545,44.1125,44.85,43.05,1.8000000000000043,0.9299999999999997,42.557500000000005,43.09,42.14,0.9500000000000028,0.259999999999998,43.1825,44.44,42.41,2.030000000000001,-0.11000000000000654,195372,243975,162841,81134,6189
2017-01-08,43.184,43.7,42.4,1.3000000000000043,1.2800000000000011,43.792,44.16,43.34,0.8199999999999932,0.8199999999999932,42.504,43.07,42.05,1.0200000000000031,0.7999999999999972,43.507999999999996,43.98,43.08,0.8999999999999986,0.8999999999999986,287627,444007,153068,290939,-290939
2017-01-15,45.144999999999996,45.82,44.05,1.7700000000000031,1.4400000000000048,46.005,46.6,45.45,1.1499999999999986,1.1499999999999986,44.527499999999996,45.41,43.66,1.75,1.75,45.695,46.35,44.97,1.3800000000000026,1.3800000000000026,532542,845271,338041,507230,-507230
2017-01-22,47.092,47.69,46.04,1.6499999999999986,1.25,47.618,48.01,47.1,0.9099999999999966,0.6799999999999997,46.754,47.25,45.76,1.490000000000002,1.3500000000000014,47.38,47.66,47.06,0.5999999999999943,0.269999999999996,251953,344971,176404,168567,-4131
2017-01-29,45.66,46.9,44.26,2.6400000000000006,-0.8599999999999994,46.534,46.9,46.06,0.8399999999999963,-0.25,44.646,45.29,43.48,1.8100000000000023,1.1700000000000017,45.608,46.55,44.5,2.049999999999997,2.049999999999997,295886,523703,150326,373377,-339895
2017-02-05,46.166,46.44,45.72,0.7199999999999989,-0.04999999999999716,46.512,46.7,46.16,0.5400000000000063,0.04999999999999716,45.55,45.86,45.18,0.6799999999999997,-0.00999999999999801,46.164,46.52,45.84,0.6799999999999997,0.3300000000000054,167573,236162,111129,125033,37310
2017-02-12,47.162,47.99,46.44,1.5500000000000043,0.5499999999999972,47.914,48.4,46.99,1.4099999999999966,0.9799999999999969,46.808,47.23,46.27,0.9599999999999937,0.8799999999999955,47.428,47.94,46.42,1.519999999999996,1.519999999999996,196110,325504,93128,232376,65934
2017-02-19,48.0625,48.58,47.61,0.9699999999999989,0.4299999999999997,48.51,48.61,48.33,0.28000000000000114,0.28000000000000114,47.7275,47.94,47.34,0.5999999999999943,0.5999999999999943,48.31,48.47,47.99,0.4799999999999969,0.4099999999999966,146630,170139,136698,33441,33441
2017-02-26,50.052,51.62,48.01,3.6099999999999994,2.6799999999999997,51.44,54.27,49.21,5.060000000000002,2.4000000000000057,48.87,50.26,47.09,3.1699999999999946,2.259999999999998,49.994,51.2,48.22,2.980000000000004,1.8500000000000014,535026,1099225,301943,797282,-13866
2017-03-05,50.162,50.8,49.56,1.2399999999999949,0.07000000000000028,50.842,51.11,50.73,0.38000000000000256,0.3299999999999983,49.586,49.97,49.01,0.9600000000000009,0.0899999999999963,50.082,50.41,49.53,0.8799999999999955,-0.03999999999999915,211179,271321,139995,131326,-83337
2017-03-12,50.226,50.4,49.97,0.4299999999999997,-0.10000000000000142,50.608,50.85,50.4,0.45000000000000284,-0.2700000000000031,49.702,49.86,49.54,0.3200000000000003,-0.14000000000000057,50.232,50.51,50.09,0.4199999999999946,-0.259999999999998,225132,397100,147263,249837,249837
2017-03-19,49.948,50.43,49.3,1.1300000000000026,0.0,50.544000000000004,51.12,50.1,1.019999999999996,0.779999999999994,49.174,50.2,47.61,2.5900000000000034,0.39000000000000057,49.988,50.72,49.32,1.3999999999999986,0.46999999999999886,208463,269220,170886,98334,-74600
2017-03-26,51.102,51.67,50.31,1.3599999999999994,1.3599999999999994,51.632,51.83,51.37,0.46000000000000085,0.30000000000000426,50.112,51.11,46.92,4.189999999999998,4.089999999999996,51.274,51.54,51.09,0.44999999999999574,-0.02999999999999403,168148,193996,134661,59335,18403
2017-04-02,50.948,51.28,50.75,0.5300000000000011,0.1600000000000037,51.566,51.97,51.07,0.8999999999999986,0.1600000000000037,50.596,50.8,50.42,0.37999999999999545,0.04999999999999716,51.012,51.35,50.68,0.6700000000000017,0.3200000000000003,185224,195611,161332,34279,-169
2017-04-09,52.195,52.83,51.27,1.5599999999999952,1.1599999999999966,52.85,53.03,52.58,0.45000000000000284,0.2600000000000051,51.79,52.27,50.94,1.3300000000000054,0.9299999999999997,52.527499999999996,52.98,52.11,0.8699999999999974,-0.3999999999999986,294814,362937,246665,116272,70253
2017-04-16,52.17,52.46,51.84,0.6199999999999974,0.39000000000000057,52.75,53.05,52.55,0.5,0.20999999999999375,51.724000000000004,52.2,51.27,0.9299999999999997,0.39000000000000057,52.346,52.73,51.83,0.8999999999999986,-0.09999999999999432,173394,198409,139699,58710,-43946
2017-04-23,53.452,53.74,53.25,0.490000000000002,0.39000000000000057,54.018,54.62,53.5,1.1199999999999974,1.1199999999999974,53.07,53.74,52.56,1.1799999999999997,1.1799999999999997,53.57,54.2,52.82,1.3800000000000026,1.3800000000000026,230988,346569,158077,188492,108401
2017-04-30,57.436,60.0,54.44,5.560000000000002,4.800000000000004,58.378,61.39,55.35,6.039999999999999,4.210000000000001,56.308,58.35,53.91,4.440000000000005,4.440000000000005,57.366,58.98,55.19,3.789999999999999,3.789999999999999,387488,962088,222367,739721,-14178
2017-05-07,58.827999999999996,59.76,58.44,1.3200000000000003,1.259999999999998,59.76,60.45,59.3,1.1500000000000057,0.5200000000000031,58.04,59.09,56.8,2.2900000000000063,2.2900000000000063,59.124,59.77,58.51,1.2600000000000051,1.1300000000000026,273940,336418,203238,133180,34098
2017-05-14,59.196,59.75,58.47,1.2800000000000011,-0.7700000000000031,59.862,60.2,59.44,0.7600000000000051,-0.7600000000000051,58.548,59.23,56.8,2.4299999999999997,-0.529999999999994,59.208,60.0,58.64,1.3599999999999994,-0.7199999999999989,222388,284417,157503,126914,-126914
2017-05-21,59.146,59.7,58.6,1.1000000000000014,0.6200000000000045,59.542,60.0,59.02,0.9799999999999969,0.5399999999999991,58.752,59.26,58.44,0.8200000000000003,0.8200000000000003,59.232,59.81,58.65,1.1600000000000037,0.7900000000000063,163095,211982,106067,105915,105915
2017-05-28,59.8525,60.5,59.39,1.1099999999999994,0.8999999999999986,60.44,60.97,59.84,1.1299999999999955,1.1299999999999955,59.3975,60.01,58.81,1.1999999999999957,0.769999999999996,59.9675,60.34,59.34,1.0,0.9299999999999997,226566,315436,129876,185560,179553
2017-06-04,60.93,63.45,59.78,3.6700000000000017,3.4000000000000057,61.976,64.32,60.61,3.7099999999999937,3.7099999999999937,60.574,62.83,59.58,3.25,3.049999999999997,61.548,63.74,59.91,3.8300000000000054,3.8300000000000054,219980,307313,176199,131114,131114
2017-06-11,63.184,63.51,62.74,0.769999999999996,-0.6599999999999966,63.848,64.28,63.4,0.8800000000000026,0.2700000000000031,62.506,63.03,61.87,1.1600000000000037,-0.5200000000000031,63.188,63.51,62.74,0.769999999999996,-0.04999999999999716,243702,351062,125317,225745,118726
2017-06-18,63.321999999999996,65.41,62.2,3.2099999999999937,2.3999999999999986,64.34,65.91,62.86,3.049999999999997,2.5,62.61,64.59,61.69,2.9000000000000057,2.9000000000000057,63.812,65.46,62.06,3.3999999999999915,3.059999999999995,275028,320220,220782,99438,-68747
2017-06-25,64.03999999999999,65.58,62.38,3.1999999999999957,-3.1999999999999957,64.426,65.89,63.38,2.509999999999998,-2.509999999999998,62.584,64.85,60.03,4.819999999999993,-2.759999999999991,63.392,65.4,62.49,2.9100000000000037,-2.5900000000000034,246157,296641,201006,95635,66681
2017-07-02,62.2475,63.13,60.7,2.4299999999999997,-2.4299999999999997,62.6225,63.13,61.67,1.4600000000000009,-1.4600000000000009,61.2225,62.51,59.69,2.8200000000000003,-2.0900000000000034,61.8025,62.88,60.36,2.520000000000003,-1.269999999999996,247528,469434,62714,406720,406720
2017-07-09,59.724,61.35,58.78,2.5700000000000003,-2.5700000000000003,60.25,61.41,59.48,1.9299999999999997,-1.3099999999999952,58.856,59.64,58.04,1.6000000000000014,-1.230000000000004,59.327999999999996,59.91,58.97,0.9399999999999977,-0.5399999999999991,328001,412023,250135,161888,98764
2017-07-16,59.054,59.49,58.8,0.6900000000000048,-0.4299999999999997,59.42,60.0,58.9,1.1000000000000014,-0.5600000000000023,58.142,58.67,57.52,1.1499999999999986,-0.6400000000000006,58.872,59.35,58.56,0.7899999999999991,0.3400000000000034,344536,466910,182595,284315,284315
2017-07-23,53.13,59.88,46.8,13.080000000000005,-13.080000000000005,53.952,59.88,47.36,12.520000000000003,-12.520000000000003,51.226,58.13,45.67,12.46,-12.21,52.108,59.41,46.66,12.75,-12.14,1443098,3103898,241864,2862034,860134
2017-07-30,47.252,47.66,46.69,0.9699999999999989,0.7000000000000028,47.812,48.58,47.39,1.1899999999999977,0.8599999999999994,46.472,46.73,46.08,0.6499999999999986,0.1599999999999966,47.508,48.56,47.05,1.5100000000000051,1.2000000000000028,537433,845495,425113,420382,-404730
2017-08-06,48.704,49.37,48.25,1.1199999999999974,-0.3999999999999986,49.466,50.16,48.85,1.3099999999999952,0.3200000000000003,48.066,48.72,47.52,1.1999999999999957,-0.22000000000000597,48.822,49.5,48.23,1.2700000000000031,-0.1599999999999966,348548,482398,180534,301864,-67721
2017-08-13,49.538,50.76,49.04,1.7199999999999989,-0.020000000000003126,50.39,51.15,49.58,1.5700000000000003,0.8000000000000043,48.9,49.26,48.58,0.6799999999999997,-0.3500000000000014,49.768,50.96,49.12,1.8400000000000034,1.1300000000000026,284967,438167,177014,261153,-261153
2017-08-20,49.984,50.38,49.67,0.7100000000000009,-0.6900000000000048,50.4,50.58,50.14,0.4399999999999977,0.03999999999999915,49.534,50.04,49.35,0.6899999999999977,0.0799999999999983,49.854,50.13,49.38,0.75,-0.3200000000000003,228583,342952,149152,193800,66020
2017-08-27,50.392,52.21,49.78,2.4299999999999997,2.3200000000000003,51.244,52.76,50.23,2.530000000000001,1.4299999999999997,49.806,50.96,49.17,1.7899999999999991,1.4200000000000017,50.772,52.24,49.75,2.490000000000002,1.1500000000000057,236908,360460,170998,189462,-59216
2017-09-03,52.01,52.39,51.48,0.9100000000000037,0.37000000000000455,52.64,53.09,52.19,0.9000000000000057,-0.480000000000004,51.5525,51.87,51.38,0.4899999999999949,0.0899999999999963,52.1525,52.39,51.85,0.5399999999999991,-0.5399999999999991,265701,310771,205727,105044,-65557
2017-09-10,52.386,52.99,51.37,1.6200000000000045,0.6400000000000006,53.126,53.83,52.84,0.9899999999999949,0.6700000000000017,51.63,52.01,51.11,0.8999999999999986,-0.4199999999999946,52.336,52.88,51.63,1.25,-0.3299999999999983,347178,454262,258995,195267,170835
2017-09-17,51.324,52.15,50.15,2.0,-0.8699999999999974,52.474,53.94,51.49,2.4499999999999957,-0.6899999999999977,50.668,51.85,49.55,2.3000000000000043,-0.6799999999999997,51.386,52.11,50.34,1.769999999999996,0.21000000000000085,161722,200684,113560,87124,-12562
2017-09-24,53.702,55.45,52.35,3.1000000000000014,3.1000000000000014,54.982,56.26,53.59,2.6699999999999946,1.8500000000000014,52.646,53.71,51.41,2.3000000000000043,1.5600000000000023,54.426,55.96,52.8,3.1600000000000037,3.1600000000000037,254489,338076,181293,156783,-63415
2017-10-01,54.714,56.1,53.38,2.719999999999999,-2.719999999999999,55.082,56.59,53.65,2.940000000000005,-2.940000000000005,53.244,55.34,52.17,3.1700000000000017,-2.8700000000000045,53.978,56.04,52.75,3.289999999999999,-3.289999999999999,326448,778166,184942,593224,-43359
2017-10-08,49.04,51.9,47.8,4.100000000000001,-4.100000000000001,49.392,51.9,48.13,3.769999999999996,-3.769999999999996,47.722,48.48,47.27,1.2099999999999937,-0.9199999999999946,48.222,48.91,47.77,1.1399999999999935,-1.1099999999999994,579132,917319,323474,593845,-262303
