Date,CTG_stock_Open_average,CTG_stock_Open_max,CTG_stock_Open_min,CTG_stock_Open_volatility,CTG_stock_Open_change,CTG_stock_High_average,CTG_stock_High_max,CTG_stock_High_min,CTG_stock_High_volatility,CTG_stock_High_change,CTG_stock_Low_average,CTG_stock_Low_max,CTG_stock_Low_min,CTG_stock_Low_volatility,CTG_stock_Low_change,CTG_stock_Close_average,CTG_stock_Close_max,CTG_stock_Close_min,CTG_stock_Close_volatility,CTG_stock_Close_change,CTG_stock_Volume_average,CTG_stock_Volume_max,CTG_stock_Volume_min,CTG_stock_Volume_volatility,CTG_stock_Volume_change
2016-01-03,6.4879999999999995,6.63,6.31,0.3200000000000003,-0.20999999999999996,6.554,6.71,6.37,0.33999999999999986,-0.2599999999999998,6.38,6.52,6.15,0.3699999999999992,-0.34999999999999964,6.442,6.62,6.23,0.3899999999999997,-0.3899999999999997,37093,54962,23654,31308,27292
2016-01-10,6.138,6.38,5.9,0.47999999999999954,-0.34999999999999964,6.288,6.39,6.09,0.2999999999999998,-0.2999999999999998,6.014,6.19,5.86,0.33000000000000007,-0.33000000000000007,6.072,6.23,5.91,0.3200000000000003,-0.16000000000000014,33417,49550,18960,30590,-30590
2016-01-17,6.08,6.16,6.02,0.14000000000000057,-0.14000000000000057,6.185,6.31,6.06,0.25,-0.25,5.9675,6.0,5.9,0.09999999999999964,-0.09999999999999964,6.04,6.14,5.95,0.1899999999999995,-0.13999999999999968,27030,43143,12896,30247,14744
2016-01-24,5.926,5.96,5.89,0.07000000000000028,-0.03000000000000025,6.014,6.05,5.97,0.08000000000000007,0.04999999999999982,5.886,5.9,5.88,0.020000000000000462,0.009999999999999787,5.894,5.91,5.88,0.03000000000000025,0.03000000000000025,45273,156939,13055,143884,142097
2016-01-31,6.11,6.23,5.97,0.2600000000000007,0.2600000000000007,6.194,6.25,6.16,0.08999999999999986,0.07000000000000028,6.062,6.12,5.89,0.23000000000000043,0.20000000000000018,6.142,6.22,6.11,0.10999999999999943,-0.019999999999999574,10796,19692,4535,15157,-12833
2016-02-07,5.674,5.84,5.52,0.3200000000000003,-0.3200000000000003,5.784,6.0,5.61,0.3899999999999997,-0.3200000000000003,5.572,5.84,5.35,0.4900000000000002,-0.4900000000000002,5.6240000000000006,5.91,5.44,0.46999999999999975,-0.45999999999999996,27368,43454,4850,38604,1028
2016-02-14,5.6075,5.71,5.48,0.22999999999999954,0.1299999999999999,5.717499999999999,5.77,5.64,0.1299999999999999,0.1299999999999999,5.57,5.65,5.39,0.2600000000000007,0.22000000000000064,5.6525,5.66,5.64,0.020000000000000462,0.020000000000000462,41319,132035,8267,123768,-123768
2016-02-21,5.122,5.74,4.76,0.9800000000000004,-0.9800000000000004,5.174,5.79,4.85,0.9400000000000004,-0.9400000000000004,4.99,5.65,4.7,0.9500000000000002,-0.9500000000000002,5.014,5.69,4.71,0.9800000000000004,-0.9800000000000004,173353,260780,11729,249051,212642
2016-02-28,4.862,5.14,4.71,0.4299999999999997,0.4299999999999997,5.018,5.26,4.83,0.4299999999999997,0.34999999999999964,4.826,4.97,4.71,0.2599999999999998,0.2599999999999998,4.912,5.11,4.73,0.3799999999999999,0.23999999999999932,188437,284296,55395,228901,-33284
2016-03-06,5.12,5.25,4.97,0.28000000000000025,0.14000000000000057,5.27,5.33,5.22,0.11000000000000032,-0.040000000000000036,4.996,5.06,4.95,0.10999999999999943,0.08000000000000007,5.136,5.2,5.06,0.14000000000000057,0.08000000000000007,108785,218495,28203,190292,-170203
