Date,First Trust Switzerland AlphaDEX_etf_Open_average,First Trust Switzerland AlphaDEX_etf_Open_max,First Trust Switzerland AlphaDEX_etf_Open_min,First Trust Switzerland AlphaDEX_etf_Open_volatility,First Trust Switzerland AlphaDEX_etf_Open_change,First Trust Switzerland AlphaDEX_etf_High_average,First Trust Switzerland AlphaDEX_etf_High_max,First Trust Switzerland AlphaDEX_etf_High_min,First Trust Switzerland AlphaDEX_etf_High_volatility,First Trust Switzerland AlphaDEX_etf_High_change,First Trust Switzerland AlphaDEX_etf_Low_average,First Trust Switzerland AlphaDEX_etf_Low_max,First Trust Switzerland AlphaDEX_etf_Low_min,First Trust Switzerland AlphaDEX_etf_Low_volatility,First Trust Switzerland AlphaDEX_etf_Low_change,First Trust Switzerland AlphaDEX_etf_Close_average,First Trust Switzerland AlphaDEX_etf_Close_max,First Trust Switzerland AlphaDEX_etf_Close_min,First Trust Switzerland AlphaDEX_etf_Close_volatility,First Trust Switzerland AlphaDEX_etf_Close_change
2016-06-26,39.14,39.14,39.14,0.0,0.0,39.14,39.14,39.14,0.0,0.0,38.9,38.9,38.9,0.0,0.0,38.9,38.9,38.9,0.0,0.0
2016-07-03,37.75,37.75,37.75,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.78,37.78,37.78,0.0,0.0
2016-07-10,38.6,38.6,38.6,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.52,38.52,38.52,0.0,0.0,38.58,38.58,38.58,0.0,0.0
2016-07-17,38.71,38.71,38.71,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.63,38.63,38.63,0.0,0.0
2016-07-24,39.38,39.38,39.38,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2016-07-31,39.24,39.24,39.24,0.0,0.0,39.43,39.43,39.43,0.0,0.0,39.24,39.24,39.24,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2016-08-07,40.66,40.66,40.66,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.72,40.72,40.72,0.0,0.0
2016-08-14,40.86,40.86,40.86,0.0,0.0,40.86,40.86,40.86,0.0,0.0,40.62,40.62,40.62,0.0,0.0,40.66,40.66,40.66,0.0,0.0
2016-08-21,40.69,40.69,40.69,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.12,40.12,40.12,0.0,0.0,40.24,40.24,40.24,0.0,0.0
2016-08-28,40.33,40.33,40.33,0.0,0.0,40.58,40.58,40.58,0.0,0.0,40.31,40.31,40.31,0.0,0.0,40.58,40.58,40.58,0.0,0.0
2016-09-04,40.57,40.57,40.57,0.0,0.0,40.57,40.57,40.57,0.0,0.0,40.2,40.2,40.2,0.0,0.0,40.4,40.4,40.4,0.0,0.0
2016-09-11,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0
2016-09-18,41.21,41.21,41.21,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.3,41.3,41.3,0.0,0.0
2016-09-25,40.97,40.97,40.97,0.0,0.0,41.24,41.24,41.24,0.0,0.0,40.88,40.88,40.88,0.0,0.0,41.18,41.18,41.18,0.0,0.0
2016-10-02,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.61,40.61,40.61,0.0,0.0
2016-10-09,40.47,40.47,40.47,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2016-10-16,40.05,40.05,40.05,0.0,0.0,40.22,40.22,40.22,0.0,0.0,40.05,40.05,40.05,0.0,0.0,40.22,40.22,40.22,0.0,0.0
2016-10-23,39.75,39.75,39.75,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2016-10-30,39.59,39.59,39.59,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.3,39.3,39.3,0.0,0.0
2016-11-06,40.02,40.02,40.02,0.0,0.0,40.02,40.02,40.02,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.68,39.68,39.68,0.0,0.0
2016-11-13,39.59,39.59,39.59,0.0,0.0,39.64,39.64,39.64,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.6,39.6,39.6,0.0,0.0
2016-11-20,39.66,39.66,39.66,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2016-11-27,39.62,39.62,39.62,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.73,39.73,39.73,0.0,0.0
2016-12-04,40.09,40.09,40.09,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.03,40.03,40.03,0.0,0.0,40.25,40.25,40.25,0.0,0.0
2016-12-11,39.77,39.77,39.77,0.0,0.0,40.12,40.12,40.12,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.96,39.96,39.96,0.0,0.0
2016-12-18,40.18,40.18,40.18,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.18,40.18,40.18,0.0,0.0,40.23,40.23,40.23,0.0,0.0
2016-12-25,40.9,40.9,40.9,0.0,0.0,40.99,40.99,40.99,0.0,0.0,40.75,40.75,40.75,0.0,0.0,40.81,40.81,40.81,0.0,0.0
2017-01-01,41.41,41.41,41.41,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.52,41.52,41.52,0.0,0.0
2017-01-08,42.0,42.0,42.0,0.0,0.0,42.21,42.21,42.21,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.17,42.17,42.17,0.0,0.0
2017-01-15,41.91,41.91,41.91,0.0,0.0,42.06,42.06,42.06,0.0,0.0,41.91,41.91,41.91,0.0,0.0,42.06,42.06,42.06,0.0,0.0
2017-01-22,42.61,42.61,42.61,0.0,0.0,42.61,42.61,42.61,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.49,42.49,42.49,0.0,0.0
2017-01-29,42.84,42.84,42.84,0.0,0.0,43.0,43.0,43.0,0.0,0.0,42.84,42.84,42.84,0.0,0.0,42.92,42.92,42.92,0.0,0.0
2017-02-05,42.79,42.79,42.79,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.91,42.91,42.91,0.0,0.0
2017-02-12,43.15,43.15,43.15,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.06,43.06,43.06,0.0,0.0,43.22,43.22,43.22,0.0,0.0
2017-02-19,42.88,42.88,42.88,0.0,0.0,42.97,42.97,42.97,0.0,0.0,42.87,42.87,42.87,0.0,0.0,42.89,42.89,42.89,0.0,0.0
2017-02-26,43.47,43.47,43.47,0.0,0.0,43.68,43.68,43.68,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.67,43.67,43.67,0.0,0.0
2017-03-05,43.9,43.9,43.9,0.0,0.0,43.98,43.98,43.98,0.0,0.0,43.82,43.82,43.82,0.0,0.0,43.92,43.92,43.92,0.0,0.0
2017-03-12,44.85,44.85,44.85,0.0,0.0,44.92,44.92,44.92,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.92,44.92,44.92,0.0,0.0
2017-03-19,44.69,44.69,44.69,0.0,0.0,44.88,44.88,44.88,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.84,44.84,44.84,0.0,0.0
2017-03-26,44.67,44.67,44.67,0.0,0.0,44.9,44.9,44.9,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.86,44.86,44.86,0.0,0.0
2017-04-02,44.57,44.57,44.57,0.0,0.0,44.58,44.58,44.58,0.0,0.0,44.49,44.49,44.49,0.0,0.0,44.54,44.54,44.54,0.0,0.0
2017-04-09,44.97,44.97,44.97,0.0,0.0,44.97,44.97,44.97,0.0,0.0,44.85,44.85,44.85,0.0,0.0,44.85,44.85,44.85,0.0,0.0
2017-04-16,45.09,45.09,45.09,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.24,45.24,45.24,0.0,0.0
2017-04-23,47.37,47.37,47.37,0.0,0.0,47.37,47.37,47.37,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2017-04-30,48.45,48.45,48.45,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.7,48.7,48.7,0.0,0.0
2017-05-07,48.09,48.09,48.09,0.0,0.0,48.48,48.48,48.48,0.0,0.0,47.95,47.95,47.95,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2017-05-14,49.25,49.25,49.25,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.25,49.25,49.25,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2017-05-21,49.76,49.76,49.76,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2017-05-28,50.45,50.45,50.45,0.0,0.0,50.62,50.62,50.62,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.57,50.57,50.57,0.0,0.0
2017-06-04,49.94,49.94,49.94,0.0,0.0,50.05,50.05,50.05,0.0,0.0,49.78,49.78,49.78,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2017-06-11,49.64,49.64,49.64,0.0,0.0,50.07,50.07,50.07,0.0,0.0,49.64,49.64,49.64,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2017-06-18,48.86,48.86,48.86,0.0,0.0,49.16,49.16,49.16,0.0,0.0,48.86,48.86,48.86,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2017-06-25,48.79,48.79,48.79,0.0,0.0,48.89,48.89,48.89,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.77,48.77,48.77,0.0,0.0
2017-07-02,48.74,48.74,48.74,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.82,48.82,48.82,0.0,0.0
2017-07-09,49.37,49.37,49.37,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.34,49.34,49.34,0.0,0.0,49.62,49.62,49.62,0.0,0.0
2017-07-16,50.15,50.15,50.15,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2017-07-23,49.51,49.51,49.51,0.0,0.0,49.57,49.57,49.57,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.57,49.57,49.57,0.0,0.0
2017-07-30,50.37,50.37,50.37,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2017-08-06,49.3,49.3,49.3,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.09,49.09,49.09,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2017-08-13,49.95,49.95,49.95,0.0,0.0,49.97,49.97,49.97,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2017-08-20,50.36,50.36,50.36,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2017-08-27,50.34,50.34,50.34,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2017-09-03,50.74,50.74,50.74,0.0,0.0,51.04,51.04,51.04,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.93,50.93,50.93,0.0,0.0
2017-09-10,51.33,51.33,51.33,0.0,0.0,51.4,51.4,51.4,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.31,51.31,51.31,0.0,0.0
2017-09-17,51.11,51.11,51.11,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.04,51.04,51.04,0.0,0.0,51.06,51.06,51.06,0.0,0.0
2017-09-24,51.13,51.13,51.13,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.37,51.37,51.37,0.0,0.0
2017-10-01,50.87,50.87,50.87,0.0,0.0,51.12,51.12,51.12,0.0,0.0,50.87,50.87,50.87,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2017-10-08,52.08,52.08,52.08,0.0,0.0,52.13,52.13,52.13,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.13,52.13,52.13,0.0,0.0
2017-10-15,51.18,51.18,51.18,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2017-10-22,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.26,51.26,51.26,0.0,0.0
2017-10-29,51.63,51.63,51.63,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.71,51.71,51.71,0.0,0.0
2017-11-05,51.01,51.01,51.01,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2017-11-12,50.99,50.99,50.99,0.0,0.0,51.16,51.16,51.16,0.0,0.0,50.84,50.84,50.84,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2017-11-19,52.07,52.07,52.07,0.0,0.0,52.07,52.07,52.07,0.0,0.0,52.07,52.07,52.07,0.0,0.0,52.07,52.07,52.07,0.0,0.0
2017-11-26,51.78,51.78,51.78,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2017-12-03,51.39,51.39,51.39,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.58,51.58,51.58,0.0,0.0
2017-12-10,51.77,51.77,51.77,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.87,51.87,51.87,0.0,0.0
2017-12-17,51.99,51.99,51.99,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.96,51.96,51.96,0.0,0.0
2017-12-24,52.9,52.9,52.9,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.74,52.74,52.74,0.0,0.0
2017-12-31,54.12,54.12,54.12,0.0,0.0,54.29,54.29,54.29,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.29,54.29,54.29,0.0,0.0
