Date,Vanguard Tax-Exempt BondEtf_Open_average,Vanguard Tax-Exempt BondEtf_Open_max,Vanguard Tax-Exempt BondEtf_Open_min,Vanguard Tax-Exempt BondEtf_Open_volatility,Vanguard Tax-Exempt BondEtf_Open_change,Vanguard Tax-Exempt BondEtf_High_average,Vanguard Tax-Exempt BondEtf_High_max,Vanguard Tax-Exempt BondEtf_High_min,Vanguard Tax-Exempt BondEtf_High_volatility,Vanguard Tax-Exempt BondEtf_High_change,Vanguard Tax-Exempt BondEtf_Low_average,Vanguard Tax-Exempt BondEtf_Low_max,Vanguard Tax-Exempt BondEtf_Low_min,Vanguard Tax-Exempt BondEtf_Low_volatility,Vanguard Tax-Exempt BondEtf_Low_change,Vanguard Tax-Exempt BondEtf_Close_average,Vanguard Tax-Exempt BondEtf_Close_max,Vanguard Tax-Exempt BondEtf_Close_min,Vanguard Tax-Exempt BondEtf_Close_volatility,Vanguard Tax-Exempt BondEtf_Close_change
2016-11-27,49.32,49.32,49.32,0.0,0.0,50.9,50.9,50.9,0.0,0.0,49.32,49.32,49.32,0.0,0.0,49.64,49.64,49.64,0.0,0.0
2016-12-04,50.21,50.21,50.21,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2016-12-11,49.91,49.91,49.91,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.83,49.83,49.83,0.0,0.0,49.86,49.86,49.86,0.0,0.0
2016-12-18,50.15,50.15,50.15,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.01,50.01,50.01,0.0,0.0,50.09,50.09,50.09,0.0,0.0
2016-12-25,50.23,50.23,50.23,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2017-01-01,50.39,50.39,50.39,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2017-01-08,50.71,50.71,50.71,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.65,50.65,50.65,0.0,0.0,50.76,50.76,50.76,0.0,0.0
2017-01-15,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2017-01-22,50.38,50.38,50.38,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.36,50.36,50.36,0.0,0.0
2017-01-29,50.36,50.36,50.36,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2017-02-05,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2017-02-12,50.39,50.39,50.39,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2017-02-19,50.58,50.58,50.58,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.61,50.61,50.61,0.0,0.0
2017-02-26,50.31,50.31,50.31,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2017-03-05,50.19,50.19,50.19,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2017-03-12,50.27,50.27,50.27,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2017-03-19,50.51,50.51,50.51,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2017-03-26,50.65,50.65,50.65,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.61,50.61,50.61,0.0,0.0,50.64,50.64,50.64,0.0,0.0
2017-04-02,50.77,50.77,50.77,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2017-04-09,50.94,50.94,50.94,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.92,50.92,50.92,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2017-04-16,51.05,51.05,51.05,0.0,0.0,51.07,51.07,51.07,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2017-04-23,50.81,50.81,50.81,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.83,50.83,50.83,0.0,0.0
2017-04-30,50.74,50.74,50.74,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2017-05-07,50.88,50.88,50.88,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.88,50.88,50.88,0.0,0.0,50.93,50.93,50.93,0.0,0.0
2017-05-14,51.2,51.2,51.2,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.26,51.26,51.26,0.0,0.0
2017-05-21,51.39,51.39,51.39,0.0,0.0,51.4,51.4,51.4,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.39,51.39,51.39,0.0,0.0
2017-05-28,51.49,51.49,51.49,0.0,0.0,51.57,51.57,51.57,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.56,51.56,51.56,0.0,0.0
2017-06-04,51.53,51.53,51.53,0.0,0.0,51.53,51.53,51.53,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.47,51.47,51.47,0.0,0.0
2017-06-11,51.48,51.48,51.48,0.0,0.0,51.53,51.53,51.53,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.52,51.52,51.52,0.0,0.0
2017-06-18,51.53,51.53,51.53,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.56,51.56,51.56,0.0,0.0
2017-06-25,51.3,51.3,51.3,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2017-07-02,51.12,51.12,51.12,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.15,51.15,51.15,0.0,0.0
2017-07-09,51.33,51.33,51.33,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.33,51.33,51.33,0.0,0.0
2017-07-16,51.63,51.63,51.63,0.0,0.0,51.66,51.66,51.66,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.63,51.63,51.63,0.0,0.0
2017-07-23,51.59,51.59,51.59,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.59,51.59,51.59,0.0,0.0,51.63,51.63,51.63,0.0,0.0
2017-07-30,51.63,51.63,51.63,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.59,51.59,51.59,0.0,0.0,51.65,51.65,51.65,0.0,0.0
2017-08-06,51.78,51.78,51.78,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2017-08-13,51.77,51.77,51.77,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.74,51.74,51.74,0.0,0.0,51.74,51.74,51.74,0.0,0.0
2017-08-20,51.87,51.87,51.87,0.0,0.0,51.92,51.92,51.92,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.89,51.89,51.89,0.0,0.0
2017-08-27,51.89,51.89,51.89,0.0,0.0,51.92,51.92,51.92,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2017-09-03,52.03,52.03,52.03,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2017-09-10,51.87,51.87,51.87,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.86,51.86,51.86,0.0,0.0
2017-09-17,51.81,51.81,51.81,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.81,51.81,51.81,0.0,0.0
2017-09-24,51.69,51.69,51.69,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.66,51.66,51.66,0.0,0.0
2017-10-01,51.56,51.56,51.56,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.65,51.65,51.65,0.0,0.0
2017-10-08,51.8,51.8,51.8,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2017-10-15,51.81,51.81,51.81,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.78,51.78,51.78,0.0,0.0
2017-10-22,51.62,51.62,51.62,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.62,51.62,51.62,0.0,0.0
2017-10-29,51.64,51.64,51.64,0.0,0.0,51.68,51.68,51.68,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.65,51.65,51.65,0.0,0.0
2017-11-05,51.69,51.69,51.69,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.66,51.66,51.66,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2017-11-12,51.64,51.64,51.64,0.0,0.0,51.67,51.67,51.67,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2017-11-19,51.39,51.39,51.39,0.0,0.0,51.49,51.49,51.49,0.0,0.0,51.38,51.38,51.38,0.0,0.0,51.48,51.48,51.48,0.0,0.0
2017-11-26,51.4,51.4,51.4,0.0,0.0,51.59,51.59,51.59,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.52,51.52,51.52,0.0,0.0
2017-12-03,51.89,51.89,51.89,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2017-12-10,51.72,51.72,51.72,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.66,51.66,51.66,0.0,0.0
2017-12-17,51.45,51.45,51.45,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.46,51.46,51.46,0.0,0.0
2017-12-24,51.68,51.68,51.68,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.64,51.64,51.64,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2017-12-31,51.58,51.58,51.58,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.53,51.53,51.53,0.0,0.0,51.61,51.61,51.61,0.0,0.0
