Date,CNX_stock_Open_average,CNX_stock_Open_max,CNX_stock_Open_min,CNX_stock_Open_volatility,CNX_stock_Open_change,CNX_stock_High_average,CNX_stock_High_max,CNX_stock_High_min,CNX_stock_High_volatility,CNX_stock_High_change,CNX_stock_Low_average,CNX_stock_Low_max,CNX_stock_Low_min,CNX_stock_Low_volatility,CNX_stock_Low_change,CNX_stock_Close_average,CNX_stock_Close_max,CNX_stock_Close_min,CNX_stock_Close_volatility,CNX_stock_Close_change,CNX_stock_Volume_average,CNX_stock_Volume_max,CNX_stock_Volume_min,CNX_stock_Volume_volatility,CNX_stock_Volume_change
2016-03-13,9.69,10.03,9.42,0.6099999999999994,0.4399999999999995,10.046,10.36,9.75,0.6099999999999994,0.2599999999999998,9.424,9.66,9.17,0.4900000000000002,0.3000000000000007,9.792,9.93,9.63,0.29999999999999893,-0.120000000000001,8061846,12297752,6437600,5860152,5536011
2016-03-20,9.46,9.88,8.57,1.3100000000000005,-1.209999999999999,9.8375,10.09,9.21,0.879999999999999,-0.8299999999999983,8.9475,9.58,8.06,1.5199999999999996,-1.5199999999999996,9.3975,10.03,8.71,1.3199999999999985,-0.6100000000000012,5584022,7018149,3837883,3180266,1259613
2016-03-27,9.16,9.48,8.76,0.7200000000000006,-0.03999999999999915,9.42,9.8,9.2,0.6000000000000014,0.0,8.927999999999999,9.35,8.66,0.6899999999999995,0.16000000000000014,9.246,9.48,9.0,0.4800000000000004,-0.10999999999999943,6490589,7595178,4607002,2988176,2502113
2016-04-03,9.202,9.58,8.97,0.6099999999999994,0.46000000000000085,9.618,10.1,9.47,0.629999999999999,0.5399999999999991,9.054,9.5,8.78,0.7200000000000006,0.5999999999999996,9.322,9.89,9.12,0.7700000000000014,0.7700000000000014,5959521,6818839,4735812,2083027,-1688165
2016-04-10,10.818,11.52,9.99,1.5299999999999994,0.6400000000000006,11.226,11.68,10.48,1.1999999999999993,0.5,10.506,10.9,9.93,0.9700000000000006,0.5099999999999998,10.92,11.45,10.41,1.0399999999999991,0.2599999999999998,7368337,9324054,4989320,4334734,2583690
2016-04-17,11.074,11.74,10.34,1.4000000000000004,0.7599999999999998,11.642,12.02,11.03,0.9900000000000002,0.8000000000000007,10.79,11.03,10.11,0.9199999999999999,0.870000000000001,11.128,11.54,10.78,0.7599999999999998,0.5300000000000011,6722173,8846137,4713221,4132916,2497878
2016-04-24,12.06,13.08,11.07,2.01,1.5500000000000007,12.716,13.68,11.4,2.2799999999999994,1.8599999999999994,11.542,12.55,10.25,2.3000000000000007,1.4400000000000013,12.204,13.09,10.93,2.16,1.620000000000001,9455144,14227668,7437678,6789990,265807
2016-05-01,12.432,12.8,11.9,0.9000000000000004,-0.6899999999999995,12.778,13.02,12.49,0.5299999999999994,-0.4499999999999993,11.918,12.1,11.69,0.41000000000000014,-0.28999999999999915,12.374,12.86,12.16,0.6999999999999993,-0.4399999999999995,6001942,7172017,5045174,2126843,164566
2016-05-08,12.138,12.93,11.69,1.2400000000000002,-0.20999999999999908,12.576,13.04,12.21,0.8299999999999983,0.17999999999999972,11.722,12.0,11.41,0.5899999999999999,0.3699999999999992,12.091999999999999,12.7,11.51,1.1899999999999995,0.4299999999999997,5886517,7737574,4293519,3444055,-1183837
2016-05-15,11.61,12.15,10.98,1.17,-1.1300000000000008,11.908000000000001,12.46,11.21,1.25,-1.25,11.214,11.69,10.53,1.1600000000000001,-0.7699999999999996,11.402000000000001,12.08,10.98,1.0999999999999996,-0.7300000000000004,6444203,7751156,5675796,2075360,-91815
2016-05-22,11.792,12.5,10.89,1.6099999999999994,1.549999999999999,12.29,13.02,11.56,1.459999999999999,1.459999999999999,11.608,12.32,10.58,1.7400000000000002,1.7400000000000002,12.044,12.53,11.26,1.2699999999999996,1.1300000000000008,5961589,7888698,5090674,2798024,234190
2016-05-29,12.6275,12.77,12.43,0.33999999999999986,0.33999999999999986,12.98,13.12,12.72,0.3999999999999986,-0.009999999999999787,12.445,12.64,12.33,0.3100000000000005,0.25,12.85,13.06,12.6,0.46000000000000085,0.25,5858344,7189376,4447669,2741707,-2741707
2016-06-05,12.674,13.09,11.99,1.0999999999999996,-1.0999999999999996,12.798,13.3,12.12,1.1800000000000015,-1.0200000000000014,12.166,12.72,11.01,1.7100000000000009,-1.7100000000000009,12.328,12.87,11.16,1.709999999999999,-1.709999999999999,6631450,8687943,4724169,3963774,3162452
2016-06-12,11.17,11.43,10.98,0.4499999999999993,0.4499999999999993,11.668,12.29,11.33,0.9599999999999991,0.6899999999999995,10.948,11.43,10.73,0.6999999999999993,0.5,11.379999999999999,11.93,11.08,0.8499999999999996,0.5600000000000005,5352830,8681583,4116416,4565167,3884660
2016-06-19,12.379999999999999,12.54,12.2,0.33999999999999986,-0.019999999999999574,12.628,12.93,12.43,0.5,-0.08000000000000007,12.161999999999999,12.41,11.95,0.46000000000000085,-0.14000000000000057,12.422,12.92,12.16,0.7599999999999998,-0.14000000000000057,4502708,6388909,3902466,2486443,-2259817
2016-06-26,12.628,13.34,11.79,1.5500000000000007,1.2400000000000002,13.128,13.83,11.96,1.8699999999999992,1.8699999999999992,12.38,13.1,11.14,1.959999999999999,1.9100000000000001,12.876,13.68,11.37,2.3100000000000005,2.3100000000000005,5396623,8015473,4179113,3836360,-1337539
2016-07-03,13.4525,13.98,13.0,0.9800000000000004,0.25,13.8025,14.1,13.35,0.75,0.5099999999999998,13.004999999999999,13.39,12.54,0.8500000000000014,0.8500000000000014,13.47,13.82,13.2,0.620000000000001,0.3500000000000014,5701184,9479956,3744563,5735393,-1880227
2016-07-10,14.002,14.21,13.65,0.5600000000000005,0.3899999999999988,14.27,14.44,13.86,0.5800000000000001,0.5800000000000001,13.822,13.97,13.52,0.45000000000000107,0.45000000000000107,14.014,14.34,13.65,0.6899999999999995,0.6899999999999995,3066895,3495657,2703942,791715,267795
2016-07-17,14.104,14.4,13.69,0.7100000000000009,0.049999999999998934,14.292,14.41,14.13,0.27999999999999936,-0.08000000000000007,13.852,14.06,13.56,0.5,-0.14000000000000057,14.118,14.23,13.85,0.3800000000000008,0.0600000000000005,4279148,7024252,3179153,3845099,-54531
2016-07-24,15.112,16.01,14.1,1.910000000000002,1.910000000000002,15.724,16.36,14.45,1.9100000000000001,1.7600000000000016,14.914,15.8,14.0,1.8000000000000007,1.7800000000000011,15.508000000000001,16.16,14.32,1.8399999999999999,1.8399999999999999,5852750,7370626,3252586,4118040,-2902739
2016-07-31,15.762,16.05,15.43,0.620000000000001,-0.08999999999999986,15.938,16.08,15.71,0.36999999999999744,-0.06999999999999673,15.395999999999999,15.76,15.03,0.7300000000000004,0.3200000000000003,15.638,15.89,15.35,0.5400000000000009,0.4400000000000013,3547849,4683873,2790823,1893050,-1391247
2016-08-07,15.488,16.02,14.92,1.0999999999999996,-1.0999999999999996,15.610000000000001,16.21,15.06,1.1500000000000004,-1.1500000000000004,15.028,15.8,14.3,1.5,-1.5,15.056,15.81,14.37,1.4400000000000013,-1.4400000000000013,3617448,4262202,2714198,1548004,-1162885
2016-08-14,14.944,15.18,14.64,0.5399999999999991,0.4599999999999991,15.218,15.58,15.06,0.5199999999999996,-0.14000000000000057,14.662,15.13,14.48,0.6500000000000004,0.02999999999999936,14.956000000000001,15.3,14.56,0.7400000000000002,-0.40000000000000036,4071829,5450930,3193760,2257170,-674698
2016-08-21,14.746,15.12,14.35,0.7699999999999996,0.7699999999999996,15.134,15.51,14.79,0.7200000000000006,0.7200000000000006,14.608,14.97,14.29,0.6800000000000015,0.6800000000000015,14.89,15.12,14.6,0.5199999999999996,0.5199999999999996,3238923,4417662,2457054,1960608,-606914
2016-08-28,15.308,15.61,15.07,0.5399999999999991,0.35999999999999943,15.602,15.91,15.34,0.5700000000000003,0.16999999999999993,15.108,15.26,14.98,0.27999999999999936,0.27999999999999936,15.314,15.46,15.17,0.2900000000000009,-0.14000000000000057,2654175,3065939,2299508,766431,34167
2016-09-04,15.719999999999999,16.11,15.53,0.5800000000000001,-0.02000000000000135,15.975,16.48,15.53,0.9500000000000011,-0.5299999999999994,15.2225,15.48,14.7,0.7800000000000011,-0.6100000000000012,15.557500000000001,16.05,14.85,1.200000000000001,-1.200000000000001,4396502,5870239,3359610,2510629,2510629
2016-09-11,13.82,14.7,13.01,1.6899999999999995,-1.0099999999999998,14.23,14.96,13.65,1.3100000000000005,-0.9700000000000006,13.358,14.3,12.85,1.450000000000001,-0.8000000000000007,13.756,14.6,13.27,1.33,-0.8899999999999988,8432889,13713974,4231792,9482182,8065729
2016-09-18,14.384,15.02,13.98,1.0399999999999991,0.5299999999999994,14.708,15.3,14.16,1.1400000000000006,0.5899999999999999,14.18,14.6,13.79,0.8100000000000005,0.5,14.396,14.8,13.84,0.9600000000000009,0.6699999999999999,4492684,6576885,3199323,3377562,-350478
2016-09-25,15.294,15.95,14.55,1.3999999999999986,1.2599999999999998,15.815999999999999,16.22,15.27,0.9499999999999993,0.75,15.072,15.66,14.51,1.1500000000000004,1.1500000000000004,15.624,16.05,15.16,0.8900000000000006,0.8500000000000014,4726013,6795793,3696248,3099545,-345803
2016-10-02,16.494,16.93,16.1,0.8299999999999983,0.8299999999999983,16.774,17.07,16.29,0.7800000000000011,0.7100000000000009,16.28,16.56,15.9,0.6599999999999984,0.6199999999999992,16.562,16.86,16.23,0.629999999999999,0.46999999999999886,4129892,5652308,2657138,2995170,-1468800
2016-10-09,16.605999999999998,17.05,16.13,0.9200000000000017,-0.33999999999999986,16.836,17.23,16.62,0.6099999999999994,-0.5100000000000016,16.104,16.85,15.59,1.2600000000000016,-1.2600000000000016,16.386,16.9,15.6,1.299999999999999,-1.299999999999999,3347639,5188125,2327651,2860474,911244
2016-10-16,15.338,15.71,14.84,0.870000000000001,-0.6500000000000004,15.452,15.78,14.94,0.8399999999999999,-0.8399999999999999,14.932,15.36,14.4,0.9599999999999991,-0.9599999999999991,15.112,15.54,14.52,1.0199999999999996,-0.870000000000001,3995009,4568962,3432655,1136307,-338298
2016-10-23,14.08,14.71,13.72,0.9900000000000002,-0.9200000000000017,14.36,14.71,14.0,0.7100000000000009,-0.27000000000000135,13.688,14.0,13.46,0.5399999999999991,0.07000000000000028,13.962,14.18,13.66,0.5199999999999996,0.05000000000000071,3938204,5341353,3329778,2011575,-1808165
2016-10-30,14.294,15.17,13.88,1.2899999999999991,-0.3899999999999988,14.8,15.66,14.3,1.3599999999999994,0.03999999999999915,13.808,14.0,13.71,0.28999999999999915,-0.05999999999999872,14.286,15.37,13.86,1.5099999999999998,-0.13000000000000078,6166758,10265408,4113903,6151505,-1787998
2016-11-06,14.93,15.85,14.14,1.709999999999999,0.5400000000000009,15.316,16.44,14.38,2.0600000000000005,0.6799999999999997,14.3,14.52,14.05,0.46999999999999886,0.3100000000000005,14.716,15.43,14.15,1.2799999999999994,0.7200000000000006,5790576,10783880,2349139,8434741,2111761
2016-11-13,15.241999999999999,15.53,15.11,0.41999999999999993,0.08999999999999986,15.576,15.81,15.47,0.33999999999999986,-0.02999999999999936,15.046,15.12,14.9,0.21999999999999886,0.019999999999999574,15.314,15.41,15.09,0.3200000000000003,0.010000000000001563,3807146,4113892,3082740,1031152,3784
2016-11-20,16.18,16.47,15.81,0.6599999999999984,0.6599999999999984,16.42,16.67,16.04,0.6300000000000026,0.4800000000000004,16.0,16.27,15.65,0.6199999999999992,0.6199999999999992,16.314999999999998,16.55,15.93,0.620000000000001,0.4499999999999993,2471394,3270276,1017993,2252283,-2252283
2016-11-27,16.912,17.73,16.11,1.620000000000001,0.21999999999999886,17.38,17.73,16.67,1.0599999999999987,0.8299999999999983,16.466,16.9,15.91,0.9899999999999984,0.6099999999999994,16.956,17.42,16.46,0.9600000000000009,0.9600000000000009,4123984,5910640,2807388,3103252,1184639
2016-12-04,18.102,18.59,17.77,0.8200000000000003,0.379999999999999,18.355999999999998,18.63,18.07,0.5599999999999987,0.00999999999999801,17.721999999999998,17.99,17.39,0.5999999999999979,-0.16999999999999815,18.068,18.39,17.77,0.620000000000001,-0.21999999999999886,4261556,5453213,2380609,3072604,652265
2016-12-11,16.636,18.09,15.79,2.3000000000000007,-1.8999999999999986,16.849999999999998,18.09,16.22,1.870000000000001,-1.620000000000001,15.982,16.55,15.64,0.9100000000000001,-0.6300000000000008,16.218,16.61,15.96,0.6499999999999986,-0.5899999999999999,4442284,5114437,3759736,1354701,316432
2016-12-18,15.874,15.94,15.68,0.2599999999999998,-0.05999999999999872,16.106,16.23,15.86,0.370000000000001,-0.05000000000000071,15.666,15.76,15.53,0.23000000000000043,0.1800000000000015,15.886,16.06,15.65,0.40999999999999837,0.40999999999999837,3218717,3700898,2326533,1374365,-904568
2016-12-25,15.925,16.11,15.57,0.5399999999999991,-0.5300000000000011,16.09,16.32,15.71,0.6099999999999994,-0.6099999999999994,15.625,16.01,15.16,0.8500000000000014,-0.8500000000000014,15.7225,16.11,15.21,0.8999999999999986,-0.8999999999999986,2342099,3131994,1202237,1929757,1698002
2017-01-01,15.1225,15.6,14.52,1.08,0.5299999999999994,15.532499999999999,15.67,15.35,0.3200000000000003,0.17999999999999972,14.82,15.34,14.2,1.1400000000000006,1.1400000000000006,15.21,15.61,14.52,1.0899999999999999,0.8900000000000006,4258541,5938140,2626848,3311292,-3311292
2017-01-08,15.386000000000001,15.51,15.21,0.29999999999999893,0.2599999999999998,15.562,15.7,15.35,0.34999999999999964,0.34999999999999964,15.124,15.26,14.97,0.28999999999999915,0.28999999999999915,15.356,15.55,14.99,0.5600000000000005,0.5600000000000005,2408359,4012495,1504389,2508106,-2295713
2017-01-15,15.34,15.64,15.06,0.5800000000000001,-0.21000000000000085,15.5425,15.7,15.42,0.27999999999999936,-0.25,15.055,15.19,14.82,0.3699999999999992,-0.07000000000000028,15.26,15.31,15.19,0.120000000000001,0.0600000000000005,2218337,3276338,1502101,1774237,-462574
2017-01-22,15.868,16.31,15.26,1.049999999999999,0.5700000000000003,16.194,16.48,15.54,0.9400000000000013,0.46000000000000085,15.686,16.14,15.19,0.9500000000000011,0.41000000000000014,15.998,16.3,15.46,0.8399999999999999,0.3899999999999988,2313788,3058135,1694401,1363734,-1162124
2017-01-29,14.532,15.62,13.99,1.629999999999999,-1.629999999999999,14.748,15.62,14.25,1.3699999999999992,-1.1599999999999984,13.95,14.79,13.45,1.3399999999999999,-0.8199999999999985,14.354000000000001,15.26,13.97,1.2899999999999991,-0.9499999999999993,6014154,10507114,4237737,6269377,260962
2017-02-05,14.456000000000001,14.56,14.15,0.41000000000000014,0.41000000000000014,14.66,14.89,14.44,0.45000000000000107,0.23000000000000043,14.25,14.36,14.1,0.2599999999999998,0.019999999999999574,14.432,14.67,14.2,0.47000000000000064,-0.20000000000000107,3889984,5716293,2740628,2975665,-2874691
2017-02-12,14.242,14.44,14.15,0.28999999999999915,0.03999999999999915,14.386,14.49,14.3,0.1899999999999995,0.0,14.09,14.15,14.0,0.15000000000000036,0.009999999999999787,14.24,14.45,14.13,0.3199999999999985,-0.049999999999998934,3875954,4572988,2742145,1830843,353267
2017-02-19,14.05,14.4,13.45,0.9500000000000011,-0.7600000000000016,14.1525,14.43,13.67,0.7599999999999998,-0.5899999999999999,13.6625,14.01,13.12,0.8900000000000006,-0.7900000000000009,13.8,14.21,13.16,1.0500000000000007,-1.0399999999999991,5912439,6710817,4125348,2585469,-2585469
2017-02-26,13.094000000000001,13.31,12.96,0.34999999999999964,-0.03999999999999915,13.280000000000001,13.41,12.98,0.4299999999999997,-0.40000000000000036,12.906,13.13,12.69,0.4400000000000013,-0.2900000000000009,13.06,13.39,12.89,0.5,-0.21999999999999886,3983943,4845005,2902215,1942790,974916
2017-03-05,12.802,13.1,12.39,0.7099999999999991,0.0,13.006,13.12,12.81,0.3099999999999987,-0.11999999999999922,12.544,12.82,12.31,0.5099999999999998,-0.39000000000000057,12.77,13.1,12.44,0.6600000000000001,-0.4299999999999997,3121003,4682250,1667710,3014540,1338475
2017-03-12,12.79,13.15,12.67,0.4800000000000004,0.009999999999999787,12.986,13.29,12.67,0.6199999999999992,-0.049999999999998934,12.566,12.69,12.3,0.3899999999999988,-0.120000000000001,12.75,13.07,12.59,0.4800000000000004,-0.21000000000000085,2864654,5084839,2063028,3021811,3001367
2017-03-19,12.895999999999999,13.2,12.6,0.5999999999999996,0.4900000000000002,13.248,13.39,13.15,0.2400000000000002,0.23000000000000043,12.702,12.99,12.43,0.5600000000000005,0.5600000000000005,12.99,13.12,12.81,0.3099999999999987,-0.019999999999999574,3483708,4303481,2704904,1598577,1175281
2017-03-26,13.342,13.78,12.92,0.8599999999999994,0.5899999999999999,13.624,14.06,13.04,1.0200000000000014,1.0200000000000014,13.17,13.51,12.64,0.8699999999999992,0.8699999999999992,13.522,14.0,13.03,0.9700000000000006,0.9700000000000006,2878318,3423484,2209130,1214354,674284
2017-04-02,14.176,14.51,13.98,0.5299999999999994,0.22000000000000064,14.406,14.6,14.15,0.4499999999999993,0.25,13.894,14.13,13.6,0.5300000000000011,0.5300000000000011,14.14,14.4,13.86,0.5400000000000009,0.1899999999999995,3147410,4054564,2254836,1799728,-635538
2017-04-09,14.022499999999999,14.27,13.6,0.6699999999999999,-0.6699999999999999,14.0725,14.35,13.67,0.6799999999999997,-0.6799999999999997,13.717500000000001,14.2,13.21,0.9899999999999984,-0.9899999999999984,13.7875,14.29,13.24,1.049999999999999,-1.049999999999999,2913912,5354279,1753372,3600907,56888
2017-04-16,13.036,13.22,12.84,0.3800000000000008,-0.35999999999999943,13.206,13.42,12.94,0.4800000000000004,-0.4800000000000004,12.876,13.12,12.65,0.46999999999999886,-0.46999999999999886,13.008000000000001,13.35,12.8,0.5499999999999989,-0.5499999999999989,2232987,2879201,1776768,1102433,43681
2017-04-23,13.008,13.13,12.93,0.20000000000000107,-0.009999999999999787,13.238,13.69,13.01,0.6799999999999997,-0.009999999999999787,12.752,13.11,12.56,0.5499999999999989,-0.1399999999999988,12.958,13.27,12.66,0.6099999999999994,-0.17999999999999972,3912915,5112442,2079795,3032647,1172848
2017-04-30,12.932,13.41,12.54,0.870000000000001,-0.05000000000000071,13.302,13.72,12.94,0.7800000000000011,0.20000000000000107,12.658,13.01,12.34,0.6699999999999999,-0.009999999999999787,13.038,13.46,12.41,1.0500000000000007,0.19000000000000128,3816420,4566133,3191884,1374249,293919
2017-05-07,13.396,13.64,13.06,0.5800000000000001,0.4299999999999997,13.646,13.69,13.58,0.10999999999999943,0.03999999999999915,13.18,13.49,13.05,0.4399999999999995,0.4399999999999995,13.448,13.59,13.09,0.5,-0.03999999999999915,3160251,4742845,1482662,3260183,-3260183
2017-05-14,13.414,13.83,12.85,0.9800000000000004,-0.4299999999999997,13.6,13.99,13.32,0.6699999999999999,-0.39000000000000057,13.18,13.48,12.63,0.8499999999999996,-0.13000000000000078,13.34,13.55,12.96,0.5899999999999999,-0.14000000000000057,2827759,4033658,2073503,1960155,-1960155
2017-05-21,13.546,13.67,13.34,0.33000000000000007,-0.2400000000000002,13.72,14.0,13.38,0.6199999999999992,-0.27999999999999936,13.224,13.6,12.82,0.7799999999999994,-0.379999999999999,13.378,13.7,12.83,0.8699999999999992,-0.5500000000000007,2695685,2991997,2372058,619939,441781
2017-05-28,12.32,12.69,12.14,0.5499999999999989,-0.4399999999999995,12.45,12.72,12.34,0.3800000000000008,-0.3800000000000008,12.004999999999999,12.27,11.83,0.4399999999999995,-0.41000000000000014,12.185,12.42,11.89,0.5299999999999994,-0.5299999999999994,3252430,3958356,2410482,1547874,-1547874
2017-06-04,11.878,12.09,11.75,0.33999999999999986,0.2699999999999996,12.198,12.49,12.08,0.41000000000000014,0.41000000000000014,11.802,12.09,11.67,0.41999999999999993,0.33999999999999986,12.016,12.32,11.8,0.5199999999999996,0.5199999999999996,2285826,3296819,1838733,1458086,1191741
2017-06-11,12.514,12.88,12.33,0.5500000000000007,-0.03999999999999915,12.712,13.01,12.41,0.5999999999999996,-0.20999999999999908,12.262,12.49,11.82,0.6699999999999999,-0.5199999999999996,12.466,12.92,12.09,0.8300000000000001,-0.39000000000000057,2457375,3665116,1663482,2001634,755810
2017-06-18,11.718,12.14,11.4,0.7400000000000002,-0.6600000000000001,11.908,12.31,11.59,0.7200000000000006,-0.46000000000000085,11.502,11.99,11.3,0.6899999999999995,-0.6300000000000008,11.68,12.04,11.35,0.6899999999999995,-0.23999999999999844,3960979,5553917,2736901,2817016,712322
2017-06-25,12.36,12.84,11.7,1.1400000000000006,1.1400000000000006,12.76,13.04,12.44,0.5999999999999996,0.4800000000000004,12.144,12.57,11.61,0.9600000000000009,0.5400000000000009,12.432,12.77,12.14,0.629999999999999,0.26000000000000156,3359611,3917571,2597638,1319933,670706
2017-07-02,12.475,12.74,12.24,0.5,-0.2400000000000002,12.66,12.96,12.29,0.6700000000000017,-0.6700000000000017,12.2425,12.4,11.95,0.45000000000000107,-0.41999999999999993,12.43,12.85,12.14,0.7099999999999991,-0.7099999999999991,2334977,2908139,1666879,1241260,599075
2017-07-09,12.815999999999999,13.41,12.07,1.3399999999999999,1.049999999999999,13.138,13.47,12.49,0.9800000000000004,0.8300000000000001,12.588,13.01,11.99,1.0199999999999996,1.0199999999999996,12.984,13.19,12.45,0.7400000000000002,0.7000000000000011,2854712,3954331,1699634,2254697,1701900
2017-07-16,13.322000000000001,13.76,13.05,0.7099999999999991,0.33000000000000007,13.608,13.91,13.19,0.7200000000000006,0.21000000000000085,13.118,13.5,12.94,0.5600000000000005,0.16000000000000014,13.344,13.84,13.01,0.8300000000000001,0.23999999999999844,2534250,3830576,1660193,2170383,2170383
2017-07-23,13.866,14.18,13.37,0.8100000000000005,0.7300000000000004,14.098,14.34,13.66,0.6799999999999997,0.6799999999999997,13.724,14.0,13.2,0.8000000000000007,0.8000000000000007,13.943999999999999,14.15,13.45,0.7000000000000011,0.6500000000000004,2805443,4052625,2219579,1833046,1733903
2017-07-30,13.286,14.08,12.59,1.4900000000000002,-1.4800000000000004,13.466,14.16,12.99,1.17,-1.17,12.798,13.69,12.43,1.2599999999999998,-1.1899999999999995,13.038,13.98,12.47,1.5099999999999998,-1.0199999999999996,3706874,5551248,2461148,3090100,-91693
2017-08-06,12.7,12.89,12.39,0.5,-0.4599999999999991,12.924,13.09,12.59,0.5,-0.370000000000001,12.538,12.67,12.34,0.33000000000000007,-0.23000000000000043,12.728,12.89,12.51,0.3800000000000008,-0.33000000000000007,2232939,3226789,1504308,1722481,-1722481
2017-08-13,12.05,12.51,11.74,0.7699999999999996,-0.7699999999999996,12.294,12.62,12.17,0.4499999999999993,-0.4499999999999993,11.822,12.03,11.59,0.4399999999999995,-0.4399999999999995,11.938,12.11,11.74,0.3699999999999992,-0.1399999999999988,3659435,4556328,2914140,1642188,-373145
2017-08-20,11.996,12.14,11.89,0.25,0.25,12.166,12.35,12.06,0.28999999999999915,0.28999999999999915,11.863999999999999,11.93,11.78,0.15000000000000036,0.15000000000000036,12.046,12.21,11.91,0.3000000000000007,0.3000000000000007,5222511,6794125,3353385,3440740,-2937004
2017-08-27,12.078,12.24,11.93,0.3100000000000005,-0.0600000000000005,12.246,12.39,12.03,0.3600000000000012,0.07000000000000028,11.975999999999999,12.11,11.85,0.2599999999999998,0.07000000000000028,12.122,12.33,11.96,0.3699999999999992,0.2400000000000002,2467257,2834601,2106210,728391,443785
2017-09-03,12.059999999999999,12.44,11.83,0.6099999999999994,-0.6099999999999994,12.225,12.61,12.07,0.5399999999999991,-0.5399999999999991,11.8225,11.92,11.74,0.17999999999999972,-0.17999999999999972,11.9475,12.01,11.85,0.16000000000000014,-0.08000000000000007,3907401,5485114,2575414,2909700,-1451132
2017-09-10,12.61,13.01,12.01,1.0,1.0,12.944,13.3,12.34,0.9600000000000009,0.8000000000000007,12.566,12.93,11.99,0.9399999999999995,0.9299999999999997,12.816,13.08,12.21,0.8699999999999992,0.8699999999999992,5011487,7386470,3020341,4366129,1594458
2017-09-17,13.286,13.48,13.05,0.4299999999999997,0.25,13.486,13.65,13.28,0.370000000000001,0.3100000000000005,13.196,13.32,13.0,0.3200000000000003,0.2699999999999996,13.422,13.61,13.23,0.379999999999999,0.33999999999999986,2474637,3206546,1577583,1628963,-1628963
