Date,SPDR S&P Emerging MarketsEtf_Open_average,SPDR S&P Emerging MarketsEtf_Open_max,SPDR S&P Emerging MarketsEtf_Open_min,SPDR S&P Emerging MarketsEtf_Open_volatility,SPDR S&P Emerging MarketsEtf_Open_change,SPDR S&P Emerging MarketsEtf_High_average,SPDR S&P Emerging MarketsEtf_High_max,SPDR S&P Emerging MarketsEtf_High_min,SPDR S&P Emerging MarketsEtf_High_volatility,SPDR S&P Emerging MarketsEtf_High_change,SPDR S&P Emerging MarketsEtf_Low_average,SPDR S&P Emerging MarketsEtf_Low_max,SPDR S&P Emerging MarketsEtf_Low_min,SPDR S&P Emerging MarketsEtf_Low_volatility,SPDR S&P Emerging MarketsEtf_Low_change,SPDR S&P Emerging MarketsEtf_Close_average,SPDR S&P Emerging MarketsEtf_Close_max,SPDR S&P Emerging MarketsEtf_Close_min,SPDR S&P Emerging MarketsEtf_Close_volatility,SPDR S&P Emerging MarketsEtf_Close_change
2016-05-08,26.33,26.33,26.33,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2016-05-15,26.21,26.21,26.21,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.14,26.14,26.14,0.0,0.0
2016-05-22,26.93,26.93,26.93,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2016-05-29,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2016-06-05,27.2,27.2,27.2,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2016-06-12,26.69,26.69,26.69,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.66,26.66,26.66,0.0,0.0
2016-06-19,26.42,26.42,26.42,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2016-06-26,28.07,28.07,28.07,0.0,0.0,28.07,28.07,28.07,0.0,0.0,27.95,27.95,27.95,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2016-07-03,27.82,27.82,27.82,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2016-07-10,28.83,28.83,28.83,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2016-07-17,28.93,28.93,28.93,0.0,0.0,29.1,29.1,29.1,0.0,0.0,28.89,28.89,28.89,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2016-07-24,28.93,28.93,28.93,0.0,0.0,29.21,29.21,29.21,0.0,0.0,28.87,28.87,28.87,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2016-07-31,29.48,29.48,29.48,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2016-08-07,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2016-08-14,30.28,30.28,30.28,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2016-08-21,30.14,30.14,30.14,0.0,0.0,30.37,30.37,30.37,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2016-08-28,30.16,30.16,30.16,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2016-09-04,30.26,30.26,30.26,0.0,0.0,30.27,30.27,30.27,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2016-09-11,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2016-09-18,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2016-09-25,30.3,30.3,30.3,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.29,30.29,30.29,0.0,0.0
2016-10-02,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2016-10-09,30.47,30.47,30.47,0.0,0.0,30.47,30.47,30.47,0.0,0.0,29.96,29.96,29.96,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2016-10-16,30.3,30.3,30.3,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2016-10-23,30.41,30.41,30.41,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.15,30.15,30.15,0.0,0.0
2016-10-30,29.5,29.5,29.5,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2016-11-06,28.36,28.36,28.36,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2016-11-13,28.59,28.59,28.59,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2016-11-20,28.79,28.79,28.79,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2016-11-27,28.78,28.78,28.78,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2016-12-04,29.37,29.37,29.37,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2016-12-11,28.48,28.48,28.48,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2016-12-18,27.97,27.97,27.97,0.0,0.0,28.08,28.08,28.08,0.0,0.0,27.96,27.96,27.96,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2016-12-25,28.68,28.68,28.68,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2017-01-01,29.41,29.41,29.41,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2017-01-08,29.82,29.82,29.82,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.86,29.86,29.86,0.0,0.0
2017-01-15,29.82,29.82,29.82,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2017-01-22,30.45,30.45,30.45,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2017-01-29,30.59,30.59,30.59,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2017-02-05,31.23,31.23,31.23,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.27,31.27,31.27,0.0,0.0
2017-02-12,31.46,31.46,31.46,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2017-02-19,31.52,31.52,31.52,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2017-02-26,31.28,31.28,31.28,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2017-03-05,31.19,31.19,31.19,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2017-03-12,32.26,32.26,32.26,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2017-03-19,32.38,32.38,32.38,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2017-03-26,32.23,32.23,32.23,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2017-04-02,32.27,32.27,32.27,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2017-04-09,32.3,32.3,32.3,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.1,32.1,32.1,0.0,0.0
2017-04-16,32.1,32.1,32.1,0.0,0.0,32.11,32.11,32.11,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2017-04-23,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2017-04-30,32.34,32.34,32.34,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2017-05-07,33.12,33.12,33.12,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2017-05-14,32.89,32.89,32.89,0.0,0.0,33.15,33.15,33.15,0.0,0.0,32.89,32.89,32.89,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2017-05-21,33.4,33.4,33.4,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.48,33.48,33.48,0.0,0.0
2017-05-28,33.48,33.48,33.48,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2017-06-04,33.62,33.62,33.62,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2017-06-11,32.84,32.84,32.84,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.84,32.84,32.84,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2017-06-18,33.16,33.16,33.16,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2017-06-25,33.33,33.33,33.33,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2017-07-02,33.26,33.26,33.26,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.18,33.18,33.18,0.0,0.0
2017-07-09,34.69,34.69,34.69,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.88,34.88,34.88,0.0,0.0
2017-07-16,35.01,35.01,35.01,0.0,0.0,35.01,35.01,35.01,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2017-07-23,35.27,35.27,35.27,0.0,0.0,35.27,35.27,35.27,0.0,0.0,34.98,34.98,34.98,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2017-07-30,35.48,35.48,35.48,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2017-08-06,34.73,34.73,34.73,0.0,0.0,34.94,34.94,34.94,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.83,34.83,34.83,0.0,0.0
2017-08-13,35.16,35.16,35.16,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.35,35.35,35.35,0.0,0.0
2017-08-20,36.38,36.38,36.38,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.35,36.35,36.35,0.0,0.0
2017-08-27,36.64,36.64,36.64,0.0,0.0,36.7,36.7,36.7,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.65,36.65,36.65,0.0,0.0
2017-09-03,36.64,36.64,36.64,0.0,0.0,36.69,36.69,36.69,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.52,36.52,36.52,0.0,0.0
2017-09-10,36.89,36.89,36.89,0.0,0.0,37.11,37.11,37.11,0.0,0.0,36.86,36.86,36.86,0.0,0.0,37.06,37.06,37.06,0.0,0.0
2017-09-17,36.84,36.84,36.84,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.69,36.69,36.69,0.0,0.0,36.84,36.84,36.84,0.0,0.0
2017-09-24,36.15,36.15,36.15,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2017-10-01,36.72,36.72,36.72,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2017-10-08,37.3,37.3,37.3,0.0,0.0,37.48,37.48,37.48,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2017-10-15,37.23,37.23,37.23,0.0,0.0,37.25,37.25,37.25,0.0,0.0,37.1,37.1,37.1,0.0,0.0,37.17,37.17,37.17,0.0,0.0
2017-10-22,36.89,36.89,36.89,0.0,0.0,37.12,37.12,37.12,0.0,0.0,36.7,36.7,36.7,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2017-10-29,37.31,37.31,37.31,0.0,0.0,37.31,37.31,37.31,0.0,0.0,36.93,36.93,36.93,0.0,0.0,37.12,37.12,37.12,0.0,0.0
2017-11-05,37.29,37.29,37.29,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.1,37.1,37.1,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2017-11-12,37.36,37.36,37.36,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2017-11-19,38.03,38.03,38.03,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.05,38.05,38.05,0.0,0.0
2017-11-26,37.02,37.02,37.02,0.0,0.0,37.02,37.02,37.02,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2017-12-03,36.91,36.91,36.91,0.0,0.0,36.92,36.92,36.92,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.9,36.9,36.9,0.0,0.0
2017-12-10,36.78,36.78,36.78,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.85,36.85,36.85,0.0,0.0
2017-12-17,37.7,37.7,37.7,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.8,37.8,37.8,0.0,0.0
2017-12-24,38.28,38.28,38.28,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2017-12-31,39.57,39.57,39.57,0.0,0.0,39.83,39.83,39.83,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.83,39.83,39.83,0.0,0.0
