Date,MUSA_stock_Open_average,MUSA_stock_Open_max,MUSA_stock_Open_min,MUSA_stock_Open_volatility,MUSA_stock_Open_change,MUSA_stock_High_average,MUSA_stock_High_max,MUSA_stock_High_min,MUSA_stock_High_volatility,MUSA_stock_High_change,MUSA_stock_Low_average,MUSA_stock_Low_max,MUSA_stock_Low_min,MUSA_stock_Low_volatility,MUSA_stock_Low_change,MUSA_stock_Close_average,MUSA_stock_Close_max,MUSA_stock_Close_min,MUSA_stock_Close_volatility,MUSA_stock_Close_change,MUSA_stock_Volume_average,MUSA_stock_Volume_max,MUSA_stock_Volume_min,MUSA_stock_Volume_volatility,MUSA_stock_Volume_change
2016-01-03,61.124,62.32,60.23,2.0900000000000034,2.0900000000000034,62.574,63.16,61.17,1.9899999999999949,1.769999999999996,60.564,61.02,59.59,1.4299999999999997,1.1499999999999986,61.886,62.3,60.78,1.519999999999996,1.3900000000000006,322460,400137,258848,141289,-25551
2016-01-10,61.424,64.41,56.57,7.839999999999996,-5.75,62.49,64.5,59.45,5.049999999999997,-3.6599999999999966,60.004,62.38,56.27,6.109999999999999,-5.779999999999994,61.07,64.33,57.71,6.619999999999997,-4.669999999999995,402415,594889,250012,344877,269485
2016-01-17,57.685,58.76,57.12,1.6400000000000006,-1.1099999999999994,58.2725,59.44,57.65,1.7899999999999991,-1.7899999999999991,56.292500000000004,57.17,55.44,1.730000000000004,-1.3200000000000003,57.129999999999995,57.51,56.61,0.8999999999999986,-0.8999999999999986,372723,469953,310781,159172,120065
2016-01-24,55.492000000000004,56.71,54.72,1.990000000000002,-1.6199999999999974,56.528,58.0,55.38,2.6199999999999974,0.5900000000000034,54.252,56.54,51.68,4.859999999999999,-1.4499999999999957,55.714,57.85,54.24,3.6099999999999994,1.0399999999999991,858586,1748189,250834,1497355,525886
2016-01-31,57.800000000000004,57.96,57.56,0.3999999999999986,0.3399999999999963,58.844,59.1,58.57,0.5300000000000011,0.38000000000000256,56.326,57.39,54.28,3.1099999999999994,-0.3299999999999983,57.962,58.63,57.53,1.1000000000000014,-0.4200000000000017,740177,1272083,549933,722150,-144058
2016-02-07,58.476,59.63,57.51,2.1200000000000045,1.9200000000000017,59.782,60.92,58.32,2.6000000000000014,1.5399999999999991,57.618,59.08,56.5,2.5799999999999983,0.8500000000000014,58.802,59.41,58.06,1.3499999999999943,0.22999999999999687,581587,889205,409217,479988,-134144
2016-02-14,60.6925,62.45,58.74,3.710000000000001,3.710000000000001,62.1125,63.33,59.97,3.3599999999999994,2.6600000000000037,60.26,61.41,58.64,2.769999999999996,2.769999999999996,61.5875,62.91,59.28,3.6299999999999955,2.979999999999997,539758,655752,467322,188430,25403
2016-02-21,63.782,65.1,62.32,2.779999999999994,2.779999999999994,64.726,65.22,64.24,0.980000000000004,0.980000000000004,63.244,63.87,62.32,1.5499999999999972,0.9500000000000028,64.152,64.85,63.73,1.1199999999999974,0.1700000000000017,493268,502091,484317,17774,1004
2016-02-28,65.364,67.41,63.85,3.559999999999995,3.3999999999999915,66.30199999999999,67.99,64.59,3.3999999999999915,3.3999999999999915,64.858,66.41,63.49,2.9199999999999946,2.4100000000000037,65.758,67.18,63.69,3.490000000000009,2.730000000000004,541823,587992,459818,128174,-4642
2016-03-06,65.522,66.85,64.17,2.6799999999999926,-0.9499999999999886,66.3,67.17,65.2,1.9699999999999989,-0.44999999999998863,64.14,64.81,63.54,1.2700000000000031,-0.6899999999999977,65.17999999999999,66.85,64.03,2.819999999999993,-0.980000000000004,633727,861230,481786,379444,-14193
2016-03-13,64.256,64.49,63.78,0.7099999999999937,0.10999999999999943,64.98,65.68,64.67,1.0100000000000051,0.9300000000000068,63.894,64.31,63.25,1.0600000000000023,0.4000000000000057,64.554,65.38,64.03,1.3499999999999943,1.3499999999999943,393023,743320,273531,469789,400143
2016-03-20,64.3325,65.33,63.07,2.259999999999998,-2.039999999999999,64.57,65.56,63.57,1.990000000000002,-1.990000000000002,63.495,64.88,62.41,2.469999999999999,-2.469999999999999,63.9025,65.4,63.01,2.3900000000000077,-2.1300000000000026,389162,520918,306440,214478,107827
2016-03-27,62.256,63.24,61.26,1.980000000000004,-1.980000000000004,62.794000000000004,63.42,62.1,1.3200000000000003,-1.3200000000000003,61.266,61.89,60.51,1.3800000000000026,-1.3400000000000034,62.052,62.73,61.45,1.279999999999994,0.060000000000002274,404860,546365,287695,258670,-168922
2016-04-03,60.258,61.75,59.71,2.039999999999999,-2.039999999999999,60.698,61.75,60.18,1.5700000000000003,-0.8900000000000006,59.468,59.66,59.24,0.4199999999999946,-0.4199999999999946,60.022,60.53,59.43,1.1000000000000014,0.20000000000000284,383311,534533,204491,330042,-99775
2016-04-10,59.852000000000004,60.93,59.24,1.6899999999999977,-1.4299999999999997,60.424,61.1,60.17,0.9299999999999997,-0.75,59.1,59.47,58.52,0.9499999999999957,0.509999999999998,59.544,60.03,59.01,1.0200000000000031,0.7600000000000051,247927,293901,206028,87873,39338
2016-04-17,59.824,60.64,59.0,1.6400000000000006,-0.6400000000000006,60.494,61.27,59.95,1.3200000000000003,-0.09000000000000341,59.442,60.1,58.82,1.2800000000000011,-0.75,59.834,60.53,59.17,1.3599999999999994,-0.990000000000002,283840,330930,239549,91381,83817
2016-04-24,59.46,59.98,58.42,1.5599999999999952,-1.1199999999999974,59.802,60.39,58.8,1.5900000000000034,-1.0300000000000011,58.484,59.35,56.92,2.4299999999999997,-2.1700000000000017,59.172,60.14,57.42,2.719999999999999,-2.309999999999995,359942,455084,266761,188323,121207
2016-05-01,58.53,59.54,58.03,1.509999999999998,-1.509999999999998,59.102,59.54,58.66,0.8800000000000026,-0.6400000000000006,57.828,58.04,57.52,0.519999999999996,0.46999999999999886,58.5,58.86,58.25,0.6099999999999994,-0.36999999999999744,280586,304158,267795,36363,-7178
2016-05-08,64.568,66.33,59.75,6.579999999999998,6.260000000000005,66.598,67.88,65.86,2.019999999999996,0.8499999999999943,64.044,65.48,59.75,5.730000000000004,5.260000000000005,65.59400000000001,66.47,65.15,1.3199999999999932,-0.14999999999999147,520557,1035231,213738,821493,-821493
2016-05-15,64.63,65.72,63.55,2.1700000000000017,0.5600000000000023,65.472,67.19,64.02,3.1700000000000017,1.7099999999999937,63.903999999999996,65.49,62.68,2.809999999999995,1.5599999999999952,64.88,66.69,63.64,3.049999999999997,1.7800000000000011,378991,511353,237968,273385,178578
2016-05-22,67.06,67.8,66.22,1.5799999999999983,1.1099999999999994,67.748,68.65,67.0,1.6500000000000057,1.460000000000008,66.438,67.76,65.04,2.719999999999999,2.0700000000000074,67.24,68.41,65.78,2.6299999999999955,2.6299999999999955,246793,345874,192844,153030,-67385
2016-05-29,68.625,69.8,67.52,2.280000000000001,1.1599999999999966,69.3625,70.29,68.58,1.710000000000008,1.2999999999999972,68.1875,69.17,67.52,1.6500000000000057,1.4399999999999977,69.0475,70.04,67.99,2.0500000000000114,1.6300000000000097,360215,567196,244618,322578,-110017
2016-06-05,69.566,70.39,68.6,1.7900000000000063,0.6999999999999886,70.092,71.1,69.61,1.4899999999999949,0.789999999999992,69.144,70.03,68.59,1.4399999999999977,0.6899999999999977,69.624,70.86,68.72,2.1400000000000006,0.8900000000000006,204406,263010,166133,96877,2678
2016-06-12,69.816,71.22,68.91,2.3100000000000023,1.3599999999999994,70.724,72.08,69.7,2.3799999999999955,2.219999999999999,69.452,70.8,68.81,1.9899999999999949,1.9500000000000028,70.38,71.65,68.99,2.660000000000011,2.660000000000011,306548,488572,161793,326779,266051
2016-06-19,72.434,73.0,71.64,1.3599999999999994,-0.45000000000000284,73.056,73.55,72.65,0.8999999999999915,0.7999999999999972,71.924,72.9,71.13,1.7700000000000102,-0.39000000000000057,72.824,73.5,72.48,1.019999999999996,0.39000000000000057,341643,797070,195918,601152,546794
2016-06-26,73.064,74.12,72.55,1.5700000000000074,1.5700000000000074,73.788,75.44,72.55,2.8900000000000006,2.8900000000000006,72.518,74.12,70.8,3.3200000000000074,3.3200000000000074,73.346,74.89,71.74,3.1500000000000057,3.1500000000000057,334016,415695,293750,121945,-111310
