Date,NDAQ_stock_Open_average,NDAQ_stock_Open_max,NDAQ_stock_Open_min,NDAQ_stock_Open_volatility,NDAQ_stock_Open_change,NDAQ_stock_High_average,NDAQ_stock_High_max,NDAQ_stock_High_min,NDAQ_stock_High_volatility,NDAQ_stock_High_change,NDAQ_stock_Low_average,NDAQ_stock_Low_max,NDAQ_stock_Low_min,NDAQ_stock_Low_volatility,NDAQ_stock_Low_change,NDAQ_stock_Close_average,NDAQ_stock_Close_max,NDAQ_stock_Close_min,NDAQ_stock_Close_volatility,NDAQ_stock_Close_change,NDAQ_stock_Volume_average,NDAQ_stock_Volume_max,NDAQ_stock_Volume_min,NDAQ_stock_Volume_volatility,NDAQ_stock_Volume_change
2016-01-03,56.804,57.47,56.37,1.1000000000000014,0.5700000000000003,57.562,57.88,57.15,0.730000000000004,0.35999999999999943,56.198,56.52,55.72,0.8000000000000043,-0.28999999999999915,56.816,57.4,55.81,1.5899999999999963,-0.7299999999999969,1503962,2842226,747902,2094324,73524
2016-01-10,56.822,57.89,55.83,2.0600000000000023,-0.7000000000000028,57.79,57.99,57.5,0.490000000000002,-0.09000000000000341,56.096,57.28,55.46,1.8200000000000003,-0.28999999999999915,56.914,57.58,55.73,1.8500000000000014,-0.7899999999999991,1444381,1546334,1278599,267735,-70329
2016-01-17,56.6775,57.21,56.35,0.8599999999999994,-0.5500000000000043,57.582499999999996,58.14,56.97,1.1700000000000017,-0.21000000000000085,55.8875,57.08,55.27,1.8099999999999952,-1.6199999999999974,56.82,57.73,55.78,1.9499999999999957,0.259999999999998,1170777,1287409,999363,288046,-288046
2016-01-24,58.160000000000004,59.45,57.09,2.3599999999999994,1.9100000000000037,59.756,62.36,57.99,4.369999999999997,4.369999999999997,57.25,58.71,56.25,2.460000000000001,2.1499999999999986,58.864,62.0,56.6,5.399999999999999,5.399999999999999,1673557,2291816,1075409,1216407,1216407
2016-01-31,61.502,62.54,60.28,2.259999999999998,-1.6799999999999997,62.054,62.77,60.65,2.1200000000000045,-1.4600000000000009,59.752,60.75,58.53,2.219999999999999,-1.8599999999999994,60.982,62.32,59.4,2.9200000000000017,-2.3400000000000034,2173360,2508701,1970608,538093,-143220
2016-02-07,60.268,61.93,58.65,3.280000000000001,2.8100000000000023,61.474,62.58,60.47,2.1099999999999994,0.9600000000000009,59.478,60.58,57.85,2.729999999999997,2.229999999999997,60.772,61.49,59.97,1.5200000000000031,1.1000000000000014,1257796,2041641,783015,1258626,-1258626
2016-02-14,62.54,63.19,61.89,1.2999999999999972,-0.01999999999999602,63.1275,63.53,62.61,0.9200000000000017,0.5499999999999972,61.9225,62.69,60.94,1.75,1.2899999999999991,62.6075,62.96,61.66,1.3000000000000043,1.2700000000000031,942852,1002091,883394,118697,16160
2016-02-21,63.89333333333333,64.73,62.25,2.480000000000004,-0.3100000000000023,64.43333333333334,65.1,63.82,1.279999999999994,-0.480000000000004,63.266666666666666,63.86,62.25,1.6099999999999994,0.6199999999999974,63.76166666666667,64.51,63.14,1.3700000000000045,0.3100000000000023,1030005,1343774,694050,649724,-451607
2016-02-28,64.516,65.25,63.82,1.4299999999999997,1.2899999999999991,64.90599999999999,65.49,64.39,1.0999999999999943,1.0999999999999943,63.496,64.08,62.79,1.2899999999999991,1.2899999999999991,64.438,65.2,63.29,1.9100000000000037,1.6499999999999986,1273775,1778788,880682,898106,-198331
2016-03-06,64.864,65.48,63.86,1.6200000000000045,0.710000000000008,65.514,66.4,64.9,1.5,1.5,64.056,64.87,63.11,1.7600000000000051,0.5800000000000054,65.086,65.98,64.24,1.740000000000009,1.740000000000009,1185371,2353457,749249,1604208,348358
