Date,PACBStock_Open_average,PACBStock_Open_max,PACBStock_Open_min,PACBStock_Open_volatility,PACBStock_Open_change,PACBStock_High_average,PACBStock_High_max,PACBStock_High_min,PACBStock_High_volatility,PACBStock_High_change,PACBStock_Low_average,PACBStock_Low_max,PACBStock_Low_min,PACBStock_Low_volatility,PACBStock_Low_change,PACBStock_Close_average,PACBStock_Close_max,PACBStock_Close_min,PACBStock_Close_volatility,PACBStock_Close_change,PACBStock_Volume_average,PACBStock_Volume_max,PACBStock_Volume_min,PACBStock_Volume_volatility,PACBStock_Volume_change
2016-01-03,12.564,13.32,11.91,1.4100000000000001,-0.6300000000000008,12.884,13.4,12.41,0.9900000000000002,-0.6400000000000006,12.052,12.43,11.62,0.8100000000000005,-0.379999999999999,12.526,13.19,12.13,1.0599999999999987,-0.5800000000000001,2304467,2850507,1539503,1311004,-426402
2016-01-10,12.242,12.76,11.47,1.2899999999999991,-0.4499999999999993,12.952,13.24,12.51,0.7300000000000004,-0.030000000000001137,11.5,12.11,10.0,2.1099999999999994,2.0,12.332,12.85,11.42,1.4299999999999997,1.4299999999999997,3340719,6718993,2291333,4427660,-4421762
2016-01-17,12.6425,13.0,12.25,0.75,0.03999999999999915,13.11,13.45,12.54,0.9100000000000001,0.29999999999999893,11.905,12.26,11.23,1.0299999999999994,0.08000000000000007,12.695,12.99,12.29,0.7000000000000011,0.019999999999999574,2393049,2876593,1916405,960188,418638
2016-01-24,11.64,12.59,10.25,2.34,-2.34,11.904,12.9,10.84,2.0600000000000005,-2.0600000000000005,10.99,12.26,10.05,2.209999999999999,-2.209999999999999,11.268,12.45,10.26,2.1899999999999995,-1.7599999999999998,1926174,2896769,1252055,1644714,657904
2016-01-31,10.636,12.28,9.71,2.5699999999999985,-0.7799999999999994,11.698,13.98,9.87,4.110000000000001,-0.6900000000000013,9.956,11.26,9.13,2.129999999999999,-0.7699999999999996,10.814,12.67,9.21,3.459999999999999,-0.9799999999999986,5138707,8866864,2029963,6836901,263558
2016-02-07,8.998,9.46,8.67,0.7900000000000009,-0.02000000000000135,9.392,9.97,9.06,0.9100000000000001,0.03999999999999915,8.491999999999999,8.78,8.2,0.5800000000000001,0.27000000000000135,8.998,9.45,8.78,0.6699999999999999,-0.1999999999999993,1735662,2436488,1268565,1167923,-1014004
2016-02-14,8.83,9.13,8.26,0.870000000000001,-0.6300000000000008,8.942499999999999,9.26,8.34,0.9199999999999999,-0.6899999999999995,8.4,8.83,8.0,0.8300000000000001,-0.5199999999999996,8.592500000000001,9.14,8.06,1.08,-0.8399999999999999,1442686,1509474,1360158,149316,-35107
2016-02-21,8.615,8.84,8.06,0.7799999999999994,0.6099999999999994,8.898333333333333,9.17,8.68,0.4900000000000002,-0.40000000000000036,8.413333333333334,8.67,8.06,0.6099999999999994,0.6099999999999994,8.695,8.82,8.6,0.22000000000000064,-0.14000000000000057,1101942,2000860,662235,1338625,-1042375
2016-02-28,8.634,8.91,8.35,0.5600000000000005,0.23000000000000043,8.798,8.92,8.54,0.3800000000000008,0.14000000000000057,8.35,8.59,8.15,0.4399999999999995,0.28999999999999915,8.6,8.81,8.29,0.5200000000000014,0.4200000000000017,1155714,1633906,837958,795948,468734
2016-03-06,8.436,8.65,7.94,0.71,-0.7000000000000002,8.656,9.1,7.94,1.1599999999999993,-1.0300000000000002,8.078,8.51,7.5,1.0099999999999998,-0.9399999999999995,8.278,8.72,7.83,0.8900000000000006,-0.8900000000000006,1346909,1933820,1085680,848140,-207376
