Date,IRWDStock_Open_average,IRWDStock_Open_max,IRWDStock_Open_min,IRWDStock_Open_volatility,IRWDStock_Open_change,IRWDStock_High_average,IRWDStock_High_max,IRWDStock_High_min,IRWDStock_High_volatility,IRWDStock_High_change,IRWDStock_Low_average,IRWDStock_Low_max,IRWDStock_Low_min,IRWDStock_Low_volatility,IRWDStock_Low_change,IRWDStock_Close_average,IRWDStock_Close_max,IRWDStock_Close_min,IRWDStock_Close_volatility,IRWDStock_Close_change,IRWDStock_Volume_average,IRWDStock_Volume_max,IRWDStock_Volume_min,IRWDStock_Volume_volatility,IRWDStock_Volume_change
2016-01-03,11.086,11.43,10.78,0.6500000000000004,-0.6500000000000004,11.322,11.54,11.06,0.47999999999999865,-0.2599999999999998,10.868,11.08,10.59,0.4900000000000002,-0.3099999999999987,10.984,11.39,10.59,0.8000000000000007,-0.2699999999999996,1158371,1440228,932765,507463,122611
2016-01-10,10.588000000000001,11.06,9.91,1.1500000000000004,-0.9199999999999999,10.79,11.24,10.11,1.1300000000000008,-0.8600000000000012,10.14,10.55,9.53,1.0200000000000014,-0.7800000000000011,10.464,11.02,10.02,1.0,-0.5800000000000001,1465373,1710114,1291480,418634,-85720
2016-01-17,9.8875,10.16,9.47,0.6899999999999995,-0.08999999999999986,10.1425,10.25,10.01,0.2400000000000002,-0.09999999999999964,9.44,9.69,9.02,0.6699999999999999,0.2400000000000002,9.817499999999999,9.93,9.6,0.33000000000000007,0.2699999999999996,817899,938501,728335,210166,70386
2016-01-24,9.484,9.77,9.27,0.5,-0.5,9.664,9.95,9.46,0.48999999999999844,-0.48999999999999844,9.092,9.37,8.84,0.5299999999999994,-0.4299999999999997,9.352,9.51,9.23,0.27999999999999936,-0.27999999999999936,1008296,1331900,710169,621731,307435
2016-01-31,8.978,9.12,8.73,0.3899999999999988,-0.06999999999999851,9.248,9.43,9.05,0.379999999999999,-0.25,8.544,8.94,8.19,0.75,-0.75,8.863999999999999,9.18,8.43,0.75,-0.75,1646761,3156613,899966,2256647,2256647
2016-02-07,7.99,8.35,7.65,0.6999999999999993,-0.1999999999999993,8.346,8.71,8.15,0.5600000000000005,-0.25,7.648,8.02,7.35,0.6699999999999999,0.6699999999999999,8.022,8.37,7.8,0.5699999999999994,0.5699999999999994,1424711,1661796,995340,666456,-131745
2016-02-14,8.84,9.41,8.48,0.9299999999999997,0.27999999999999936,9.09,9.45,8.57,0.879999999999999,0.5299999999999994,8.4125,8.62,8.24,0.379999999999999,-0.02999999999999936,8.74,9.06,8.55,0.5099999999999998,0.5099999999999998,2117974,3461549,1055964,2405585,2405585
2016-02-21,9.148333333333333,9.56,8.81,0.75,0.4400000000000013,9.46,9.64,8.88,0.7599999999999998,-0.08000000000000007,8.935,9.56,8.18,1.3800000000000008,0.5400000000000009,9.221666666666668,9.58,8.84,0.7400000000000002,0.25,1974459,2687728,1340661,1347067,-1073788
2016-02-28,10.171999999999999,10.69,9.61,1.08,1.08,10.464,10.96,9.71,1.25,1.25,9.98,10.49,9.45,1.040000000000001,1.040000000000001,10.432,10.92,9.65,1.2699999999999996,1.2699999999999996,2293730,3128028,1697786,1430242,78163
2016-03-06,10.914,11.24,10.59,0.6500000000000004,-0.2900000000000009,11.21,11.48,10.86,0.620000000000001,-0.620000000000001,10.472,10.95,9.98,0.9699999999999989,-0.009999999999999787,10.882,11.3,10.51,0.7900000000000009,-0.46000000000000085,1522110,1812280,1132879,679401,-138746
2016-03-13,10.55,10.87,10.31,0.5599999999999987,-0.4599999999999991,10.774,11.35,10.49,0.8599999999999994,-0.8100000000000005,10.274,10.73,9.93,0.8000000000000007,-0.5700000000000003,10.438,10.91,10.2,0.7100000000000009,-0.6500000000000004,1507094,2928707,1037616,1891091,1891091
2016-03-20,10.3125,10.72,10.08,0.6400000000000006,-0.08999999999999986,10.8275,10.97,10.64,0.33000000000000007,-0.10999999999999943,10.1025,10.27,9.99,0.27999999999999936,0.08000000000000007,10.395,10.81,10.11,0.7000000000000011,0.28000000000000114,1370353,2601806,665864,1935942,-1935942
2016-03-27,10.49,10.9,10.05,0.8499999999999996,0.41999999999999993,10.846,11.26,10.43,0.8300000000000001,0.7799999999999994,10.322,10.74,9.9,0.8399999999999999,0.6400000000000006,10.628,11.2,10.11,1.0899999999999999,1.0899999999999999,1348381,2040440,741485,1298955,1048776
2016-04-03,11.394,11.69,11.11,0.5800000000000001,0.35999999999999943,11.646,11.98,11.2,0.7800000000000011,0.09999999999999964,11.084,11.2,10.78,0.41999999999999993,-0.02999999999999936,11.298,11.74,10.79,0.9500000000000011,0.049999999999998934,1693510,3664194,749979,2914215,-920130
2016-04-10,11.308,11.48,11.01,0.47000000000000064,-0.02999999999999936,11.518,11.59,11.49,0.09999999999999964,0.0,11.1,11.23,10.91,0.3200000000000003,0.27999999999999936,11.296,11.42,11.02,0.40000000000000036,0.25,951435,1190798,676307,514491,67142
2016-04-17,11.062,11.62,10.6,1.0199999999999996,-0.33999999999999986,11.254,11.66,10.81,0.8499999999999996,-0.6600000000000001,10.596,11.16,10.13,1.0299999999999994,-0.7799999999999994,11.004,11.63,10.71,0.9199999999999999,-0.7900000000000009,1454516,2561056,959485,1601571,-1601571
2016-04-24,10.528,10.83,10.12,0.7100000000000009,-0.02999999999999936,10.904,11.07,10.74,0.33000000000000007,-0.11000000000000121,10.106,10.66,9.06,1.5999999999999996,-0.23000000000000043,10.574,10.85,10.25,0.5999999999999996,-0.40000000000000036,3817859,10089176,829278,9259898,569098
2016-05-01,10.374,10.67,10.09,0.5800000000000001,-0.3800000000000008,10.548,10.8,10.22,0.5800000000000001,-0.5499999999999989,10.128,10.42,9.78,0.6400000000000006,-0.5300000000000011,10.318,10.76,10.02,0.7400000000000002,-0.7400000000000002,1415361,2228101,977693,1250408,257195
2016-05-08,10.608,11.17,10.01,1.1600000000000001,0.25,10.81,11.18,10.38,0.7999999999999989,0.2599999999999998,10.326,10.74,9.79,0.9500000000000011,0.47000000000000064,10.512,10.95,10.22,0.7299999999999986,0.21999999999999886,1592640,3127982,966490,2161492,-23044
2016-05-15,10.848,11.26,10.52,0.7400000000000002,0.7400000000000002,11.126,11.43,10.88,0.5499999999999989,0.5499999999999989,10.72,11.1,10.24,0.8599999999999994,0.8599999999999994,11.040000000000001,11.42,10.75,0.6699999999999999,0.6699999999999999,1466707,2068588,943293,1125295,887555
2016-05-22,11.928,12.3,11.47,0.8300000000000001,0.8300000000000001,12.184,12.4,11.67,0.7300000000000004,0.7300000000000004,11.852,12.22,11.42,0.8000000000000007,0.8000000000000007,12.076,12.38,11.44,0.9400000000000013,0.9400000000000013,1221461,1730830,788647,942183,-399398
2016-05-29,12.682500000000001,13.15,12.43,0.7200000000000006,0.7200000000000006,12.99,13.21,12.59,0.620000000000001,0.5899999999999999,12.557500000000001,12.72,12.36,0.3600000000000012,0.3600000000000012,12.835,13.21,12.49,0.7200000000000006,0.4599999999999991,1477007,2068787,1071521,997266,238866
2016-06-05,12.986,13.15,12.79,0.3600000000000012,-0.20000000000000107,13.188,13.27,13.06,0.20999999999999908,-0.1899999999999995,12.836,12.93,12.76,0.16999999999999993,-0.040000000000000924,13.048,13.25,12.87,0.3800000000000008,-0.3800000000000008,786165,928611,649778,278833,-269491
