Date,Global X China FinancialsEtf_Open_average,Global X China FinancialsEtf_Open_max,Global X China FinancialsEtf_Open_min,Global X China FinancialsEtf_Open_volatility,Global X China FinancialsEtf_Open_change,Global X China FinancialsEtf_High_average,Global X China FinancialsEtf_High_max,Global X China FinancialsEtf_High_min,Global X China FinancialsEtf_High_volatility,Global X China FinancialsEtf_High_change,Global X China FinancialsEtf_Low_average,Global X China FinancialsEtf_Low_max,Global X China FinancialsEtf_Low_min,Global X China FinancialsEtf_Low_volatility,Global X China FinancialsEtf_Low_change,Global X China FinancialsEtf_Close_average,Global X China FinancialsEtf_Close_max,Global X China FinancialsEtf_Close_min,Global X China FinancialsEtf_Close_volatility,Global X China FinancialsEtf_Close_change
2016-04-24,12.29,12.29,12.29,0.0,0.0,12.29,12.29,12.29,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.26,12.26,12.26,0.0,0.0
2016-05-01,11.63,11.63,11.63,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.75,11.75,11.75,0.0,0.0
2016-05-08,11.36,11.36,11.36,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.18,11.18,11.18,0.0,0.0,11.21,11.21,11.21,0.0,0.0
2016-05-15,11.36,11.36,11.36,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.4,11.4,11.4,0.0,0.0
2016-05-22,11.82,11.82,11.82,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.82,11.82,11.82,0.0,0.0
2016-05-29,12.18,12.18,12.18,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.14,12.14,12.14,0.0,0.0,12.17,12.17,12.17,0.0,0.0
2016-06-05,12.04,12.04,12.04,0.0,0.0,12.07,12.07,12.07,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.01,12.01,12.01,0.0,0.0
2016-06-12,11.85,11.85,11.85,0.0,0.0,11.85,11.85,11.85,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.81,11.81,11.81,0.0,0.0
2016-06-19,11.99,11.99,11.99,0.0,0.0,12.15,12.15,12.15,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.81,11.81,11.81,0.0,0.0
2016-06-26,12.59,12.59,12.59,0.0,0.0,12.59,12.59,12.59,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.52,12.52,12.52,0.0,0.0
2016-07-03,12.3,12.3,12.3,0.0,0.0,12.42,12.42,12.42,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.42,12.42,12.42,0.0,0.0
2016-07-10,12.87,12.87,12.87,0.0,0.0,12.93,12.93,12.93,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2016-07-17,12.94,12.94,12.94,0.0,0.0,13.03,13.03,13.03,0.0,0.0,12.94,12.94,12.94,0.0,0.0,13.0,13.0,13.0,0.0,0.0
2016-07-24,12.84,12.84,12.84,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2016-07-31,13.13,13.13,13.13,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.21,13.21,13.21,0.0,0.0
2016-08-07,13.72,13.72,13.72,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.72,13.72,13.72,0.0,0.0,13.74,13.74,13.74,0.0,0.0
2016-08-14,14.01,14.01,14.01,0.0,0.0,14.02,14.02,14.02,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2016-08-21,13.84,13.84,13.84,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.76,13.76,13.76,0.0,0.0
2016-08-28,14.28,14.28,14.28,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2016-09-04,14.74,14.74,14.74,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.51,14.51,14.51,0.0,0.0
2016-09-11,14.45,14.45,14.45,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.45,14.45,14.45,0.0,0.0
2016-09-18,14.86,14.86,14.86,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2016-09-25,14.41,14.41,14.41,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.47,14.47,14.47,0.0,0.0
2016-10-02,14.51,14.51,14.51,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2016-10-09,13.96,13.96,13.96,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2016-10-16,13.95,13.95,13.95,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2016-10-23,13.82,13.82,13.82,0.0,0.0,13.83,13.83,13.83,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.72,13.72,13.72,0.0,0.0
2016-10-30,13.58,13.58,13.58,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.56,13.56,13.56,0.0,0.0
2016-11-06,13.32,13.32,13.32,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.53,13.53,13.53,0.0,0.0
2016-11-13,13.52,13.52,13.52,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.38,13.38,13.38,0.0,0.0
2016-11-20,13.98,13.98,13.98,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2016-11-27,14.04,14.04,14.04,0.0,0.0,14.04,14.04,14.04,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.97,13.97,13.97,0.0,0.0
2016-12-04,13.98,13.98,13.98,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.98,13.98,13.98,0.0,0.0
2016-12-11,13.26,13.26,13.26,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2016-12-18,12.83,12.83,12.83,0.0,0.0,12.86,12.86,12.86,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.8,12.8,12.8,0.0,0.0
2016-12-25,12.91,12.91,12.91,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0
2017-01-01,13.2,13.2,13.2,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2017-01-08,13.45,13.45,13.45,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.36,13.36,13.36,0.0,0.0,13.36,13.36,13.36,0.0,0.0
2017-01-15,13.22,13.22,13.22,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.25,13.25,13.25,0.0,0.0
2017-01-22,13.48,13.48,13.48,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.41,13.41,13.41,0.0,0.0
2017-01-29,13.29,13.29,13.29,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.24,13.24,13.24,0.0,0.0,13.29,13.29,13.29,0.0,0.0
2017-02-05,13.94,13.94,13.94,0.0,0.0,14.05,14.05,14.05,0.0,0.0,13.94,13.94,13.94,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2017-02-12,14.2,14.2,14.2,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.31,14.31,14.31,0.0,0.0
2017-02-19,14.48,14.48,14.48,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.45,14.45,14.45,0.0,0.0
2017-02-26,14.12,14.12,14.12,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.15,14.15,14.15,0.0,0.0
2017-03-05,14.14,14.14,14.14,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.11,14.11,14.11,0.0,0.0,14.16,14.16,14.16,0.0,0.0
2017-03-12,14.82,14.82,14.82,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2017-03-19,14.89,14.89,14.89,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.76,14.76,14.76,0.0,0.0
2017-03-26,14.55,14.55,14.55,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2017-04-02,14.44,14.44,14.44,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2017-04-09,14.41,14.41,14.41,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2017-04-16,14.21,14.21,14.21,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.21,14.21,14.21,0.0,0.0
2017-04-23,14.56,14.56,14.56,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.57,14.57,14.57,0.0,0.0
2017-04-30,14.4,14.4,14.4,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.32,14.32,14.32,0.0,0.0
2017-05-07,14.75,14.75,14.75,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2017-05-14,14.82,14.82,14.82,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2017-05-21,15.27,15.27,15.27,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2017-05-28,15.52,15.52,15.52,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.55,15.55,15.55,0.0,0.0
2017-06-04,15.63,15.63,15.63,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2017-06-11,15.16,15.16,15.16,0.0,0.0,15.17,15.17,15.17,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.17,15.17,15.17,0.0,0.0
2017-06-18,15.35,15.35,15.35,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2017-06-25,15.4,15.4,15.4,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2017-07-02,15.33,15.33,15.33,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.33,15.33,15.33,0.0,0.0
2017-07-09,16.23,16.23,16.23,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.32,16.32,16.32,0.0,0.0
2017-07-16,16.37,16.37,16.37,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.33,16.33,16.33,0.0,0.0
2017-07-23,16.55,16.55,16.55,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.61,16.61,16.61,0.0,0.0
2017-07-30,16.98,16.98,16.98,0.0,0.0,16.98,16.98,16.98,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.97,16.97,16.97,0.0,0.0
2017-08-06,16.28,16.28,16.28,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.28,16.28,16.28,0.0,0.0
2017-08-13,16.32,16.32,16.32,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2017-08-20,17.33,17.33,17.33,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.36,17.36,17.36,0.0,0.0
2017-08-27,17.31,17.31,17.31,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.32,17.32,17.32,0.0,0.0
2017-09-03,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.14,17.14,17.14,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2017-09-10,17.17,17.17,17.17,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.33,17.33,17.33,0.0,0.0
2017-09-17,17.38,17.38,17.38,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.32,17.32,17.32,0.0,0.0
2017-09-24,16.84,16.84,16.84,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.95,16.95,16.95,0.0,0.0
2017-10-01,17.66,17.66,17.66,0.0,0.0,17.71,17.71,17.71,0.0,0.0,17.64,17.64,17.64,0.0,0.0,17.7,17.7,17.7,0.0,0.0
2017-10-08,17.81,17.81,17.81,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.88,17.88,17.88,0.0,0.0
2017-10-15,17.87,17.87,17.87,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2017-10-22,17.85,17.85,17.85,0.0,0.0,18.04,18.04,18.04,0.0,0.0,17.85,17.85,17.85,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2017-10-29,17.8,17.8,17.8,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2017-11-05,17.94,17.94,17.94,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2017-11-12,17.94,17.94,17.94,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2017-11-19,18.57,18.57,18.57,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.56,18.56,18.56,0.0,0.0
2017-11-26,17.8,17.8,17.8,0.0,0.0,17.83,17.83,17.83,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2017-12-03,17.55,17.55,17.55,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.54,17.54,17.54,0.0,0.0
2017-12-10,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.72,17.72,17.72,0.0,0.0
2017-12-17,18.08,18.08,18.08,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.1,18.1,18.1,0.0,0.0
2017-12-24,18.06,18.06,18.06,0.0,0.0,18.06,18.06,18.06,0.0,0.0,17.96,17.96,17.96,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2017-12-31,18.93,18.93,18.93,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.94,18.94,18.94,0.0,0.0
