Date,NCTY_stock_Open_average,NCTY_stock_Open_max,NCTY_stock_Open_min,NCTY_stock_Open_volatility,NCTY_stock_Open_change,NCTY_stock_High_average,NCTY_stock_High_max,NCTY_stock_High_min,NCTY_stock_High_volatility,NCTY_stock_High_change,NCTY_stock_Low_average,NCTY_stock_Low_max,NCTY_stock_Low_min,NCTY_stock_Low_volatility,NCTY_stock_Low_change,NCTY_stock_Close_average,NCTY_stock_Close_max,NCTY_stock_Close_min,NCTY_stock_Close_volatility,NCTY_stock_Close_change,NCTY_stock_Volume_average,NCTY_stock_Volume_max,NCTY_stock_Volume_min,NCTY_stock_Volume_volatility,NCTY_stock_Volume_change
2016-01-03,2.84,2.95,2.67,0.28000000000000025,-0.28000000000000025,2.944,3.14,2.75,0.3900000000000001,-0.2799999999999998,2.7560000000000002,2.91,2.6,0.31000000000000005,-0.29000000000000004,2.778,2.92,2.64,0.2799999999999998,-0.27,112440,243930,58200,185730,-39597
2016-01-10,2.738,2.8,2.68,0.11999999999999966,0.020000000000000018,2.826,2.88,2.75,0.1299999999999999,0.1299999999999999,2.68,2.74,2.64,0.10000000000000009,0.0,2.76,2.8,2.68,0.11999999999999966,0.07999999999999963,73613,159970,24187,135783,60665
2016-01-17,2.33,2.75,2.11,0.6400000000000001,-0.43999999999999995,2.455,2.76,2.34,0.41999999999999993,-0.4099999999999997,2.1525,2.22,2.11,0.11000000000000032,0.08000000000000007,2.29,2.34,2.27,0.06999999999999984,0.009999999999999787,86074,199470,25744,173726,-166023
2016-01-24,2.14,2.27,2.0,0.27,0.08999999999999986,2.356,2.46,2.28,0.18000000000000016,0.07000000000000028,2.12,2.19,2.0,0.18999999999999995,0.08999999999999986,2.218,2.26,2.19,0.06999999999999984,0.009999999999999787,24103,53254,11626,41628,4705
2016-01-31,2.39,2.7,2.13,0.5700000000000003,0.5700000000000003,2.654,3.28,2.36,0.9199999999999999,0.3400000000000003,2.346,2.49,2.13,0.3600000000000003,0.3600000000000003,2.4459999999999997,2.71,2.28,0.43000000000000016,0.23999999999999977,61121,183860,10003,173857,13563
2016-02-07,2.426,2.57,2.24,0.3299999999999996,0.029999999999999805,2.4659999999999997,2.57,2.35,0.21999999999999975,-0.009999999999999787,2.136,2.28,1.68,0.5999999999999999,-0.55,2.176,2.29,1.81,0.48,-0.41999999999999993,75491,295663,4445,291218,253044
2016-02-14,2.085,2.25,1.83,0.41999999999999993,0.3799999999999999,2.2675,2.31,2.21,0.10000000000000009,-0.10000000000000009,2.025,2.14,1.83,0.31000000000000005,0.31000000000000005,2.1574999999999998,2.26,2.07,0.18999999999999995,0.0900000000000003,80936,130614,7838,122776,-122776
2016-02-21,2.0616666666666665,2.15,2.0,0.1499999999999999,-0.1200000000000001,2.1083333333333334,2.24,2.03,0.2100000000000004,-0.2100000000000004,2.025,2.15,1.97,0.17999999999999994,-0.1200000000000001,2.058333333333333,2.15,2.03,0.1200000000000001,-0.1200000000000001,19046,34510,0,34510,-33022
2016-02-28,2.15,2.22,2.0,0.2200000000000002,0.16000000000000014,2.262,2.3,2.2,0.09999999999999964,0.029999999999999805,2.11,2.18,2.0,0.18000000000000016,0.1200000000000001,2.222,2.27,2.18,0.08999999999999986,0.08999999999999986,44428,153063,5592,147471,-127829
2016-03-06,2.308,2.6,2.2,0.3999999999999999,0.3900000000000001,2.412,2.72,2.23,0.4900000000000002,0.48,2.266,2.45,2.17,0.28000000000000025,0.28000000000000025,2.354,2.54,2.2,0.33999999999999986,0.2799999999999998,49986,125976,23738,102238,96214
2016-03-13,2.354,2.48,2.27,0.20999999999999996,-0.10000000000000009,2.468,2.54,2.39,0.1499999999999999,0.0,2.27,2.32,2.19,0.1299999999999999,0.10999999999999988,2.34,2.45,2.27,0.18000000000000016,0.18000000000000016,35085,72130,4781,67349,-23170
