Date,GNMKStock_Open_average,GNMKStock_Open_max,GNMKStock_Open_min,GNMKStock_Open_volatility,GNMKStock_Open_change,GNMKStock_High_average,GNMKStock_High_max,GNMKStock_High_min,GNMKStock_High_volatility,GNMKStock_High_change,GNMKStock_Low_average,GNMKStock_Low_max,GNMKStock_Low_min,GNMKStock_Low_volatility,GNMKStock_Low_change,GNMKStock_Close_average,GNMKStock_Close_max,GNMKStock_Close_min,GNMKStock_Close_volatility,GNMKStock_Close_change,GNMKStock_Volume_average,GNMKStock_Volume_max,GNMKStock_Volume_min,GNMKStock_Volume_volatility,GNMKStock_Volume_change
2016-01-03,7.334,7.58,6.99,0.5899999999999999,-0.34999999999999964,7.5280000000000005,7.73,7.31,0.4200000000000008,-0.3700000000000001,7.082,7.35,6.75,0.5999999999999996,-0.5599999999999996,7.242,7.55,6.8,0.75,-0.75,183335,243302,153087,90215,-77920
2016-01-10,6.774,7.04,6.4,0.6399999999999997,0.21999999999999975,7.144,7.49,6.82,0.6699999999999999,0.46999999999999975,6.476,6.81,6.06,0.75,0.3799999999999999,6.846,7.27,6.29,0.9799999999999995,0.5800000000000001,335104,536176,234329,301847,97020
2016-01-17,6.81,7.26,6.51,0.75,-0.75,7.1475,7.45,6.86,0.5899999999999999,-0.1200000000000001,6.3525,6.68,6.19,0.4899999999999993,-0.47999999999999954,6.5475,6.82,6.22,0.6000000000000005,-0.5700000000000003,301753,456773,194631,262142,-154140
2016-01-24,5.838,6.25,5.32,0.9299999999999997,-0.8599999999999994,5.994,6.47,5.53,0.9399999999999995,-0.9399999999999995,5.574,6.16,5.16,1.0,-1.0,5.64,6.2,5.27,0.9300000000000006,-0.9100000000000001,201211,313725,123350,190375,190375
2016-01-31,5.2459999999999996,5.46,4.99,0.46999999999999975,0.1900000000000004,5.454,5.66,5.28,0.3799999999999999,0.21999999999999975,5.082,5.26,4.99,0.2699999999999996,-0.009999999999999787,5.258,5.5,5.08,0.41999999999999993,-0.16000000000000014,256818,327574,179250,148324,2285
2016-02-07,5.016,5.08,4.87,0.20999999999999996,0.04999999999999982,5.224,5.39,5.08,0.3099999999999996,-0.13999999999999968,4.872,5.0,4.75,0.25,-0.08999999999999986,4.992,5.14,4.78,0.35999999999999943,-0.35999999999999943,201604,234409,181481,52928,1484
2016-02-14,4.8025,4.89,4.72,0.16999999999999993,-0.1200000000000001,5.0424999999999995,5.52,4.76,0.7599999999999998,-0.7599999999999998,4.6,4.75,4.4,0.34999999999999964,-0.27999999999999936,4.75,4.9,4.65,0.25,-0.09999999999999964,144469,217310,92333,124977,-118927
2016-02-21,4.741666666666667,5.08,4.34,0.7400000000000002,0.2400000000000002,5.081666666666667,5.62,4.71,0.9100000000000001,-0.6799999999999997,4.648333333333333,5.07,4.2,0.8700000000000001,0.3700000000000001,4.911666666666667,5.12,4.65,0.46999999999999975,-0.17999999999999972,217936,589134,0,589134,-268153
2016-02-28,5.2299999999999995,6.16,4.87,1.29,1.2400000000000002,5.656,6.43,5.1,1.33,1.2599999999999998,5.076,5.74,4.76,0.9800000000000004,0.8200000000000003,5.422,6.15,4.91,1.2400000000000002,0.8599999999999994,197409,276118,134390,141728,-53725
2016-03-06,5.494,6.05,4.99,1.0599999999999996,-0.7699999999999996,5.68,6.24,5.09,1.1500000000000004,-1.1500000000000004,5.146,5.51,4.81,0.7000000000000002,-0.7000000000000002,5.322,6.11,4.93,1.1800000000000006,-1.1600000000000001,150392,183461,113572,69889,59921
