Date,ATGE_stock_Open_average,ATGE_stock_Open_max,ATGE_stock_Open_min,ATGE_stock_Open_volatility,ATGE_stock_Open_change,ATGE_stock_High_average,ATGE_stock_High_max,ATGE_stock_High_min,ATGE_stock_High_volatility,ATGE_stock_High_change,ATGE_stock_Low_average,ATGE_stock_Low_max,ATGE_stock_Low_min,ATGE_stock_Low_volatility,ATGE_stock_Low_change,ATGE_stock_Close_average,ATGE_stock_Close_max,ATGE_stock_Close_min,ATGE_stock_Close_volatility,ATGE_stock_Close_change,ATGE_stock_Volume_average,ATGE_stock_Volume_max,ATGE_stock_Volume_min,ATGE_stock_Volume_volatility,ATGE_stock_Volume_change
2016-03-13,19.678,21.21,18.53,2.6799999999999997,-1.870000000000001,20.018,21.55,18.8,2.75,-1.9100000000000001,18.93,20.02,18.36,1.6600000000000001,-0.75,19.338,20.67,18.58,2.0900000000000034,-1.2700000000000031,1110109,1558343,672843,885500,-400173
2016-03-20,18.8725,19.38,18.07,1.3099999999999987,-1.3099999999999987,19.0,19.53,18.3,1.2300000000000004,-1.2300000000000004,18.47,19.16,17.81,1.3500000000000014,-1.3500000000000014,18.655,19.44,18.14,1.3000000000000007,-1.1900000000000013,357372,402922,285512,117410,-117410
2016-03-27,17.54,18.25,16.96,1.2899999999999991,-1.1600000000000001,17.946,18.51,17.44,1.0700000000000003,-1.0299999999999976,17.38,18.05,16.85,1.1999999999999993,-1.1400000000000006,17.669999999999998,18.41,17.22,1.1900000000000013,-0.8499999999999979,935028,1514304,306709,1207595,814820
2016-04-03,16.966,17.29,16.69,0.5999999999999979,-0.33999999999999986,17.198,17.7,17.04,0.6600000000000001,-0.629999999999999,16.776,17.17,16.56,0.610000000000003,-0.45000000000000284,16.9,17.22,16.74,0.4800000000000004,-0.41000000000000014,653739,756487,540163,216324,-104779
2016-04-10,17.05,17.44,16.85,0.5899999999999999,0.25,17.35,17.6,17.07,0.5300000000000011,0.4800000000000004,16.902,17.1,16.71,0.39000000000000057,0.3500000000000014,17.124,17.43,16.84,0.5899999999999999,0.4800000000000004,795843,1110353,545190,565163,565163
2016-04-17,17.286,17.68,17.1,0.5799999999999983,0.030000000000001137,17.578,18.16,17.24,0.9200000000000017,-0.3999999999999986,17.078,17.55,16.84,0.7100000000000009,-0.03999999999999915,17.332,17.73,17.04,0.6900000000000013,-0.5399999999999991,1116234,1839902,690224,1149678,564075
2016-04-24,17.266,17.5,17.05,0.4499999999999993,0.4499999999999993,17.594,17.96,17.14,0.8200000000000003,0.5599999999999987,17.148,17.39,16.83,0.5600000000000023,0.46000000000000085,17.308,17.52,16.92,0.5999999999999979,0.4299999999999997,1406920,1923472,1048220,875252,-82301
2016-05-01,17.19,18.25,16.52,1.7300000000000004,0.7300000000000004,17.62,19.85,16.63,3.2200000000000024,2.110000000000003,16.666,17.58,15.99,1.589999999999998,0.5399999999999991,17.116,19.31,15.99,3.3199999999999985,2.0700000000000003,2607863,5861080,1323504,4537576,3829197
2016-05-08,19.386,19.73,18.83,0.9000000000000021,0.3000000000000007,19.824,20.21,19.37,0.8399999999999999,0.41000000000000014,18.928,19.37,18.47,0.9000000000000021,0.3099999999999987,19.398,19.85,18.79,1.0600000000000023,0.38000000000000256,1313268,2982793,641941,2340852,-612312
2016-05-15,19.234,19.38,19.16,0.21999999999999886,0.019999999999999574,19.562,19.71,19.43,0.28000000000000114,0.029999999999997584,19.136,19.24,19.02,0.21999999999999886,0.0,19.292,19.42,19.1,0.3200000000000003,0.06999999999999673,564327,676109,357651,318458,-18148
2016-05-22,18.82,19.91,17.6,2.3099999999999987,-1.6499999999999986,19.176,20.44,17.74,2.700000000000003,-1.9200000000000017,18.066,19.24,17.34,1.8999999999999986,-1.8099999999999987,18.534,20.2,17.54,2.66,-1.7000000000000028,1488474,3717695,612931,3104764,323043
2016-05-29,16.9375,17.93,15.84,2.09,-2.09,17.240000000000002,18.25,16.14,2.1099999999999994,-1.7700000000000031,16.67,17.9,15.36,2.539999999999999,-2.169999999999998,17.09,18.2,15.84,2.3599999999999994,-1.8800000000000026,1564917,2724109,774591,1949518,624474
2016-06-05,16.558,16.67,16.37,0.3000000000000007,0.3000000000000007,16.874,16.98,16.76,0.21999999999999886,0.08000000000000185,16.434,16.59,16.23,0.35999999999999943,0.35999999999999943,16.656,16.73,16.5,0.23000000000000043,0.23000000000000043,683039,1009518,466452,543066,-332095
2016-06-12,17.11,17.48,16.7,0.7800000000000011,0.7800000000000011,17.58,18.29,17.31,0.9800000000000004,0.9800000000000004,16.942,17.42,16.52,0.9000000000000021,0.9000000000000021,17.31,17.86,16.97,0.8900000000000006,0.7899999999999991,961601,1370000,655327,714673,448115
2016-06-19,17.896,18.27,17.6,0.6699999999999982,-0.4299999999999997,18.106,18.5,17.77,0.7300000000000004,-0.4499999999999993,17.674,18.13,17.39,0.7399999999999984,-0.33999999999999986,17.908,18.48,17.51,0.9699999999999989,-0.389999999999997,957229,1229831,805585,424246,205056
2016-06-26,17.28,17.9,16.82,1.0799999999999983,0.4799999999999969,17.712,18.89,17.2,1.6900000000000013,1.4600000000000009,17.026,17.76,16.58,1.1800000000000033,0.8399999999999999,17.509999999999998,18.86,16.75,2.1099999999999994,1.8900000000000006,797662,1018776,682157,336619,168639
2016-07-03,18.86,19.65,18.23,1.4199999999999982,0.9499999999999993,19.31,20.04,18.86,1.1799999999999997,1.1799999999999997,18.625,19.48,18.05,1.4299999999999997,1.370000000000001,19.11,19.97,18.23,1.7399999999999984,1.7399999999999984,1092082,1276842,877668,399174,-96302
2016-07-10,20.994,22.27,20.04,2.2300000000000004,2.2300000000000004,21.546,22.47,20.5,1.9699999999999989,1.9699999999999989,20.876,21.84,20.0,1.8399999999999999,1.8399999999999999,21.324,22.11,20.41,1.6999999999999993,1.6000000000000014,907729,1351838,497689,854149,553754
2016-07-17,22.046,22.29,21.92,0.36999999999999744,0.3200000000000003,22.282,22.59,22.14,0.4499999999999993,0.14999999999999858,21.876,21.99,21.78,0.2099999999999973,0.2099999999999973,22.05,22.2,21.95,0.25,0.05000000000000071,558607,680407,367407,313000,-177120
2016-07-24,22.144000000000002,22.53,21.96,0.5700000000000003,0.10999999999999943,22.387999999999998,22.54,22.14,0.3999999999999986,0.3099999999999987,21.876,21.96,21.79,0.1700000000000017,0.05999999999999872,22.184,22.54,21.89,0.6499999999999986,0.379999999999999,344869,460363,217038,243325,47409
2016-07-31,22.296,22.6,22.05,0.5500000000000007,0.33999999999999986,22.62,23.0,22.51,0.48999999999999844,0.46999999999999886,22.148,22.51,21.94,0.5700000000000003,0.43000000000000327,22.37,22.68,22.03,0.6499999999999986,0.28000000000000114,308996,548658,188492,360166,260095
2016-08-07,22.596,22.9,22.24,0.6600000000000001,-0.3200000000000003,22.774,23.02,22.54,0.4800000000000004,-0.33999999999999986,22.332,22.71,22.05,0.6600000000000001,-0.4400000000000013,22.48,22.91,22.09,0.8200000000000003,-0.5199999999999996,355167,474660,242739,231921,-64330
2016-08-14,22.137999999999998,22.6,21.79,0.8100000000000023,-0.3999999999999986,23.084,25.85,21.96,3.8900000000000006,3.0700000000000003,21.862000000000002,22.4,21.6,0.7999999999999972,-0.5499999999999972,22.78,25.63,21.78,3.849999999999998,2.9499999999999993,1102826,3182645,487537,2695108,2695108
2016-08-21,24.349999999999998,25.64,23.33,2.3100000000000023,-2.3100000000000023,24.752,26.38,24.04,2.34,-2.1799999999999997,23.78,24.48,23.03,1.4499999999999993,-1.4499999999999993,24.012,24.6,23.48,1.120000000000001,-1.120000000000001,1349004,1815295,937049,878246,120970
2016-08-28,23.212,23.47,23.0,0.46999999999999886,-0.3999999999999986,23.326,23.58,23.09,0.48999999999999844,-0.41000000000000014,22.96,23.45,22.57,0.879999999999999,-0.6999999999999993,23.112,23.5,22.66,0.8399999999999999,-0.8099999999999987,640402,781916,537437,244479,-244479
2016-09-04,22.725,22.91,22.52,0.39000000000000057,-0.1700000000000017,22.8875,23.04,22.7,0.33999999999999986,-0.33999999999999986,22.485,22.7,22.18,0.5199999999999996,-0.33999999999999986,22.6575,22.91,22.21,0.6999999999999993,-0.6999999999999993,529587,752662,417759,334903,-101843
2016-09-11,22.658,23.05,22.01,1.0399999999999991,1.0199999999999996,23.098,23.43,22.63,0.8000000000000007,0.23999999999999844,22.45,23.04,21.89,1.1499999999999986,0.5899999999999999,22.834,23.17,22.56,0.610000000000003,-0.07000000000000028,755327,947484,450279,497205,320308
2016-09-18,22.692,22.87,22.28,0.5899999999999999,0.0,22.945999999999998,23.08,22.75,0.3299999999999983,0.07000000000000028,22.35,22.78,21.91,0.870000000000001,0.3000000000000007,22.618,23.02,22.22,0.8000000000000007,0.21000000000000085,544722,684259,363153,321106,41246
2016-09-25,22.746,22.95,22.38,0.5700000000000003,0.46000000000000085,23.022,23.24,22.76,0.4799999999999969,0.4799999999999969,22.528,22.75,22.24,0.5100000000000016,0.5100000000000016,22.791999999999998,23.06,22.59,0.46999999999999886,0.46999999999999886,587264,1029815,437087,592728,592728
2016-10-02,23.118000000000002,23.32,22.93,0.39000000000000057,0.25,23.32,23.42,23.19,0.23000000000000043,0.129999999999999,22.922,23.2,22.76,0.4399999999999977,0.120000000000001,23.124,23.33,22.79,0.5399999999999991,0.129999999999999,371759,514652,286938,227714,-185568
2016-10-09,23.22,23.38,22.82,0.5599999999999987,0.05000000000000071,23.814,25.0,23.38,1.620000000000001,-0.16000000000000014,22.822,23.3,22.44,0.8599999999999994,-0.8599999999999994,23.092,23.49,22.46,1.0299999999999976,-1.0299999999999976,466007,1134271,170031,964240,31599
2016-10-16,22.412,22.65,22.08,0.5700000000000003,-0.3000000000000007,22.668,22.8,22.53,0.2699999999999996,0.14999999999999858,22.114,22.24,21.97,0.2699999999999996,-0.120000000000001,22.462,22.7,22.23,0.46999999999999886,0.2699999999999996,320361,443470,230277,213193,208957
2016-10-23,23.482,24.1,22.9,1.2000000000000028,-0.38000000000000256,23.658,24.1,23.17,0.9299999999999997,-0.38000000000000256,22.968,23.3,22.66,0.6400000000000006,0.39000000000000057,23.186,23.5,22.77,0.7300000000000004,0.33999999999999986,436236,519609,304395,215214,180859
2016-10-30,23.47,24.95,22.8,2.1499999999999986,0.29999999999999716,23.788,24.95,23.35,1.5999999999999979,0.21999999999999886,22.656,22.85,22.48,0.370000000000001,0.25,23.0,23.4,22.7,0.6999999999999993,0.3500000000000014,779078,1084852,572293,512559,25223
2016-11-06,24.55,27.35,22.8,4.550000000000001,4.050000000000001,25.919999999999998,28.45,23.7,4.75,4.599999999999998,24.42,27.35,22.7,4.650000000000002,4.600000000000001,25.43,27.85,22.8,5.050000000000001,5.050000000000001,1643225,3054023,866591,2187432,602447
2016-11-13,28.0,28.35,27.7,0.6500000000000021,0.40000000000000213,28.37,28.7,28.0,0.6999999999999993,0.1999999999999993,27.573999999999998,27.95,27.2,0.75,-0.07000000000000028,27.98,28.3,27.6,0.6999999999999993,-0.29999999999999716,926114,1105475,692457,413018,-344723
2016-11-20,28.275,29.15,27.8,1.3499999999999979,1.3499999999999979,28.85,29.5,28.15,1.3500000000000014,1.2000000000000028,28.0525,28.91,27.65,1.2600000000000016,1.2100000000000009,28.7,29.3,28.0,1.3000000000000007,1.3000000000000007,818198,1231688,195150,1036538,-517840
2016-11-27,29.75,30.0,29.35,0.6499999999999986,0.6499999999999986,29.954,30.2,29.75,0.4499999999999993,0.23000000000000043,29.24,29.45,29.0,0.4499999999999993,0.3500000000000014,29.69,29.85,29.45,0.40000000000000213,-0.1999999999999993,886127,1102914,590702,512212,178678
2016-12-04,30.53,31.15,29.55,1.5999999999999979,1.4499999999999993,31.284,32.02,29.95,2.070000000000004,2.070000000000004,30.23,30.94,29.4,1.5400000000000027,1.5400000000000027,31.029999999999998,31.9,29.95,1.9499999999999993,1.9499999999999993,1188414,1465270,1005457,459813,43147
2016-12-11,31.64,32.15,30.9,1.25,0.25,32.046,32.45,31.6,0.8500000000000014,0.6300000000000026,30.686,31.4,30.1,1.2999999999999972,0.6699999999999982,31.330000000000002,31.9,30.85,1.0499999999999972,0.5999999999999979,1419265,1970946,557533,1413413,1153013
2016-12-18,31.860000000000003,32.7,30.1,2.6000000000000014,0.25000000000000355,32.550000000000004,32.85,32.2,0.6499999999999986,-0.04999999999999716,31.41,32.05,30.1,1.9499999999999957,0.0,32.21,32.5,31.75,0.75,-0.20000000000000284,714531,1328300,450603,877697,-877697
2016-12-25,32.0375,32.35,31.4,0.9500000000000028,-0.9500000000000028,32.192499999999995,32.55,31.52,1.0299999999999976,-1.0299999999999976,31.537499999999998,32.05,30.9,1.1499999999999986,-1.1499999999999986,31.712500000000002,32.2,31.2,1.0000000000000036,-1.0000000000000036,887273,1126573,523253,603320,36231
2017-01-01,31.4875,31.8,31.1,0.6999999999999993,0.5499999999999972,32.0125,32.3,31.65,0.6499999999999986,0.45000000000000284,31.2375,31.4,30.8,0.5999999999999979,0.5500000000000007,31.7125,31.95,31.35,0.5999999999999979,0.5999999999999979,599278,803506,434744,368762,-240669
2017-01-08,33.18,34.4,31.8,2.599999999999998,1.4499999999999993,33.86,34.48,32.8,1.6799999999999997,0.9000000000000057,32.646,33.3,31.6,1.6999999999999957,1.3799999999999955,33.36,34.45,32.6,1.8500000000000014,0.3999999999999986,1047510,1390252,577186,813066,-429316
2017-01-15,32.85,33.05,32.65,0.3999999999999986,-0.20000000000000284,33.3825,33.75,33.08,0.6700000000000017,0.5,32.3825,32.75,32.1,0.6499999999999986,0.3299999999999983,32.9625,33.65,32.5,1.1499999999999986,1.1499999999999986,569306,678694,330524,348170,-41073
2017-01-22,33.01,33.35,32.55,0.8000000000000043,-0.5,33.326,33.65,32.98,0.6700000000000017,-0.6700000000000017,32.604,32.77,32.4,0.37000000000000455,-0.37000000000000455,32.88,32.95,32.8,0.15000000000000568,-0.05000000000000426,469170,818412,280790,537622,-62357
2017-01-29,33.0,33.5,32.6,0.8999999999999986,0.25,33.51,33.75,32.85,0.8999999999999986,0.7999999999999972,32.316,32.9,31.65,1.25,-0.45000000000000284,33.18,33.5,32.85,0.6499999999999986,0.29999999999999716,1422385,2546237,855824,1690413,1635375
2017-02-05,32.59,33.2,31.95,1.2500000000000036,-0.3500000000000014,33.086,33.83,32.3,1.5300000000000011,-0.8299999999999983,32.156,32.95,31.7,1.2500000000000036,-0.8000000000000043,32.41,33.05,31.75,1.2999999999999972,-0.7999999999999972,635800,781751,402645,379106,-121658
2017-02-12,32.62,33.05,32.2,0.8499999999999943,0.5,33.14,33.35,33.0,0.3500000000000014,0.3500000000000014,32.196,32.4,31.88,0.5199999999999996,0.10000000000000142,32.84,33.0,32.45,0.5499999999999972,0.5499999999999972,611446,842519,425100,417419,-29873
2017-02-19,32.7875,33.1,32.2,0.8999999999999986,-0.8999999999999986,33.015,33.14,32.92,0.21999999999999886,-0.21999999999999886,32.349999999999994,32.55,32.05,0.5,-0.45000000000000284,32.675,32.9,32.4,0.5,-0.30000000000000426,406471,544093,278021,266072,-151052
2017-02-26,32.56,32.7,32.3,0.4000000000000057,-0.20000000000000284,33.03,33.65,32.8,0.8500000000000014,0.6499999999999986,32.26,32.55,32.0,0.5499999999999972,-0.14999999999999858,32.71,33.35,32.15,1.2000000000000028,0.5,797519,1480619,385212,1095407,387075
2017-03-05,33.23,33.55,33.0,0.5499999999999972,-0.10000000000000142,33.5,33.6,33.35,0.25,0.09999999999999432,32.93,33.1,32.73,0.37000000000000455,0.22000000000000597,33.2,33.4,32.95,0.44999999999999574,-0.14999999999999858,586375,730845,424232,306613,96643
2017-03-12,33.43,33.75,33.1,0.6499999999999986,0.5499999999999972,33.742,34.08,33.35,0.7299999999999969,0.19999999999999574,33.1,33.6,32.5,1.1000000000000014,-0.10000000000000142,33.52,33.85,33.0,0.8500000000000014,0.04999999999999716,615181,1021014,458048,562966,525094
2017-03-19,32.99,33.75,31.95,1.8000000000000007,-0.44999999999999574,33.422,33.77,33.12,0.6500000000000057,-0.4200000000000017,32.501999999999995,33.4,31.56,1.8399999999999999,-0.6000000000000014,32.95,33.6,32.1,1.5,-0.3999999999999986,507557,666252,256466,409786,409786
2017-03-26,34.07,35.3,32.85,2.4499999999999957,2.4499999999999957,34.88,35.9,33.6,2.299999999999997,2.299999999999997,33.88,35.25,32.75,2.5,2.5,34.63,35.45,33.4,2.0500000000000043,2.0500000000000043,601490,694789,514023,180766,-22263
2017-04-02,35.33,35.7,34.35,1.3500000000000014,0.15000000000000568,35.884,36.15,35.4,0.75,-0.04999999999999716,34.83,35.5,34.2,1.2999999999999972,1.2000000000000028,35.3,35.75,34.5,1.25,1.0499999999999972,821697,1113172,652918,460254,-460254
2017-04-09,35.4125,35.75,34.7,1.0499999999999972,-1.0,35.6325,35.95,34.8,1.1500000000000057,-1.1500000000000057,34.807500000000005,35.38,33.85,1.5300000000000011,-1.5300000000000011,35.0875,35.85,34.25,1.6000000000000014,-1.2999999999999972,675975,977029,404277,572752,231273
2017-04-16,34.85,35.8,34.2,1.5999999999999943,1.2999999999999972,35.296,36.05,34.38,1.6699999999999946,1.4499999999999957,34.6,35.55,33.9,1.6499999999999986,1.5,35.1,35.9,34.05,1.8500000000000014,1.4499999999999957,831478,1627000,447664,1179336,-161844
2017-04-23,37.28,38.1,36.25,1.8500000000000014,1.8500000000000014,37.766,38.38,36.65,1.730000000000004,1.6000000000000014,37.026,37.83,36.0,1.8299999999999983,1.7000000000000028,37.519999999999996,38.05,36.6,1.4499999999999957,1.25,1143380,1834241,666728,1167513,170463
2017-04-30,37.54,38.15,35.95,2.1999999999999957,-2.0,38.178000000000004,38.35,37.92,0.4299999999999997,-0.3299999999999983,36.99,37.95,34.45,3.5,-3.0,38.019999999999996,38.3,37.75,0.5499999999999972,-0.3999999999999986,1226266,2267511,668359,1599152,1340741
2017-05-07,39.52,40.45,37.65,2.8000000000000043,2.8000000000000043,40.366,40.7,39.83,0.8700000000000045,0.8200000000000003,39.16,39.75,37.65,2.1000000000000014,1.5500000000000043,40.03,40.65,39.7,0.9499999999999957,-0.04999999999999716,1008540,1371635,664480,707155,-707155
2017-05-14,38.01,39.8,36.05,3.75,-3.75,38.396,39.9,36.4,3.5,-2.6999999999999957,37.106,39.4,35.5,3.8999999999999986,-3.3500000000000014,37.58,39.6,35.95,3.6499999999999986,-2.8000000000000043,1044684,1761843,605429,1156414,357518
2017-05-21,37.18,37.5,36.9,0.6000000000000014,0.6000000000000014,37.494,37.75,37.05,0.7000000000000028,0.3500000000000014,36.78,37.1,36.45,0.6499999999999986,0.6000000000000014,37.1,37.4,36.9,0.5,0.44999999999999574,569243,886627,303533,583094,100562
2017-05-28,37.6125,38.65,37.1,1.5499999999999972,1.5,38.1375,38.8,37.55,1.25,1.0499999999999972,37.3375,38.2,36.75,1.4500000000000028,1.2000000000000028,37.825,38.45,37.2,1.25,1.0499999999999972,486361,552719,424735,127984,-78861
2017-06-04,37.82,38.3,37.45,0.8499999999999943,-0.29999999999999716,38.15,38.35,37.88,0.46999999999999886,-0.10000000000000142,37.494,37.9,37.25,0.6499999999999986,-0.3999999999999986,37.79,38.0,37.6,0.3999999999999986,-0.14999999999999858,412931,473026,356309,116717,13613
2017-06-11,37.6,38.25,36.9,1.3500000000000014,-0.8000000000000043,38.006,38.45,37.45,1.0,-0.9500000000000028,37.112,37.7,36.65,1.0500000000000043,-0.6400000000000006,37.59,38.2,37.1,1.1000000000000014,-0.8500000000000014,450334,599894,205535,394359,77378
2017-06-18,37.59,37.75,37.2,0.5499999999999972,0.5,37.89,38.0,37.75,0.25,0.20000000000000284,37.216,37.4,37.05,0.3500000000000014,0.25,37.64,37.8,37.4,0.3999999999999986,-0.20000000000000284,460087,507917,340328,167589,145207
2017-06-25,37.73,38.25,37.3,0.9500000000000028,0.6499999999999986,38.03,38.4,37.6,0.7999999999999972,0.5499999999999972,37.36,37.85,36.8,1.0500000000000043,0.9000000000000057,37.77,38.15,37.2,0.9499999999999957,0.5,517686,930955,268728,662227,427964
2017-07-02,37.5375,38.35,36.25,2.1000000000000014,-2.1000000000000014,37.75,38.35,36.6,1.75,-1.75,36.8,37.7,35.9,1.8000000000000043,-1.8000000000000043,37.075,38.05,36.0,2.049999999999997,-1.4500000000000028,426577,670118,273270,396848,21463
2017-07-09,35.63,36.5,35.2,1.2999999999999972,-1.0,35.903999999999996,36.5,35.55,0.9500000000000028,-0.9500000000000028,35.156,35.45,34.85,0.6000000000000014,-0.6000000000000014,35.31,35.5,34.95,0.5499999999999972,-0.5,436969,538136,347263,190873,-63350
2017-07-16,35.39,36.25,34.85,1.3999999999999986,1.3999999999999986,35.692,36.25,35.35,0.8999999999999986,0.8699999999999974,35.0,35.4,34.8,0.6000000000000014,0.10000000000000142,35.23,35.55,34.9,0.6499999999999986,-0.20000000000000284,339330,453576,216309,237267,171985
2017-07-23,34.160000000000004,35.0,32.85,2.1499999999999986,-2.1499999999999986,34.5,35.25,33.5,1.75,-1.75,33.43,34.4,32.35,2.049999999999997,-1.6000000000000014,33.74,34.8,32.95,1.8499999999999943,-1.5499999999999972,564792,767969,284122,483847,436410
2017-07-30,32.88,33.35,32.6,0.75,0.3999999999999986,33.27,33.75,32.95,0.7999999999999972,0.5,32.56,33.25,32.25,1.0,1.0,32.85,33.35,32.45,0.8999999999999986,0.8500000000000014,541419,787988,304845,483143,-410451
2017-08-06,33.3,33.8,32.55,1.25,-0.8500000000000014,33.83,34.4,33.05,1.3500000000000014,0.0,32.910000000000004,33.6,32.2,1.3999999999999986,-1.1999999999999957,33.36,33.9,32.7,1.1999999999999957,-0.5,364436,447450,264609,182841,136273
2017-08-13,32.69,33.8,30.15,3.6499999999999986,-3.25,34.29,36.75,32.95,3.799999999999997,2.8500000000000014,32.13,33.4,30.15,3.25,-3.25,33.019999999999996,34.05,31.35,2.6999999999999957,0.3999999999999986,652790,1609085,255544,1353541,1353541
2017-08-20,33.86,34.05,33.65,0.3999999999999986,0.09999999999999432,34.160000000000004,34.2,34.1,0.10000000000000142,0.0,33.504,33.75,32.95,0.7999999999999972,0.7999999999999972,33.94,34.0,33.9,0.10000000000000142,0.10000000000000142,399871,543551,314212,229339,-174397
2017-08-27,33.85,34.25,33.55,0.7000000000000028,0.20000000000000284,34.339999999999996,34.5,34.12,0.38000000000000256,0.10000000000000142,33.65,33.85,33.4,0.45000000000000284,0.20000000000000284,33.94,34.2,33.8,0.4000000000000057,0.20000000000000284,378785,463061,308631,154430,74309
2017-09-03,33.95,34.25,33.55,0.7000000000000028,0.3500000000000014,34.3875,34.55,34.1,0.44999999999999574,-0.04999999999999716,33.364999999999995,33.65,33.23,0.4200000000000017,-0.3200000000000003,33.8125,34.35,33.4,0.9500000000000028,-0.4000000000000057,487690,584337,386559,197778,-135379
2017-09-10,34.47,35.55,33.85,1.6999999999999957,1.5999999999999943,35.0,35.6,34.25,1.3500000000000014,1.3500000000000014,34.214,35.15,33.5,1.6499999999999986,1.6499999999999986,34.74,35.45,33.75,1.7000000000000028,1.5499999999999972,598294,1342770,340619,1002151,1002151
2017-09-17,33.6,35.25,31.4,3.8500000000000014,-2.049999999999997,34.08,35.5,33.25,2.25,-2.1000000000000014,32.572,34.5,31.38,3.120000000000001,-1.6700000000000017,33.16,34.95,31.4,3.5500000000000043,-1.9000000000000057,779469,1379936,435860,944076,-58371
2017-09-24,34.019999999999996,35.25,33.05,2.200000000000003,2.200000000000003,34.776,35.95,33.58,2.3700000000000045,2.3700000000000045,33.8,34.9,32.65,2.25,2.25,34.53,35.85,33.05,2.8000000000000043,2.8000000000000043,404307,545611,264446,281165,173261
2017-10-01,35.91,36.55,35.35,1.1999999999999957,-0.3999999999999986,36.51,37.2,36.0,1.2000000000000028,-0.6000000000000014,35.55,36.1,35.25,0.8500000000000014,-0.3500000000000014,35.9,36.4,35.35,1.0499999999999972,-0.3999999999999986,400146,596927,281442,315485,-301027
2017-10-08,35.53,36.0,35.3,0.7000000000000028,-0.5499999999999972,35.77,36.1,35.45,0.6499999999999986,-0.25,35.12,35.3,34.9,0.3999999999999986,0.29999999999999716,35.35,35.5,35.05,0.45000000000000284,0.4000000000000057,317076,377915,220769,157146,58319
