Date,MARKStock_Open_average,MARKStock_Open_max,MARKStock_Open_min,MARKStock_Open_volatility,MARKStock_Open_change,MARKStock_High_average,MARKStock_High_max,MARKStock_High_min,MARKStock_High_volatility,MARKStock_High_change,MARKStock_Low_average,MARKStock_Low_max,MARKStock_Low_min,MARKStock_Low_volatility,MARKStock_Low_change,MARKStock_Close_average,MARKStock_Close_max,MARKStock_Close_min,MARKStock_Close_volatility,MARKStock_Close_change,MARKStock_Volume_average,MARKStock_Volume_max,MARKStock_Volume_min,MARKStock_Volume_volatility,MARKStock_Volume_change
2016-01-03,5.1182,5.2,5.0,0.20000000000000018,0.12100000000000044,5.2204,5.33,5.15,0.17999999999999972,0.032999999999999474,5.0622,5.15,5.0,0.15000000000000036,-0.008999999999999453,5.1212,5.18,5.06,0.1200000000000001,-0.04999999999999982,18667,44639,4258,40381,-3346
2016-01-10,4.9696,5.1,4.82,0.27999999999999936,-0.27999999999999936,5.0644,5.232,4.89,0.3420000000000005,-0.3420000000000005,4.8642,4.931,4.76,0.17100000000000026,-0.16000000000000014,4.901,5.0,4.76,0.2400000000000002,-0.2400000000000002,34526,59443,15542,43901,2967
2016-01-17,4.5175,4.84,4.35,0.4900000000000002,-0.4900000000000002,4.698,4.921,4.4,0.5209999999999999,-0.5209999999999999,4.335,4.5,4.26,0.2400000000000002,-0.20000000000000018,4.395,4.53,4.3,0.23000000000000043,-0.22000000000000064,29149,50390,14591,35799,227
2016-01-24,4.254,4.34,4.15,0.1899999999999995,-0.009999999999999787,4.33,4.48,4.18,0.3000000000000007,-0.1200000000000001,4.146,4.16,4.13,0.03000000000000025,0.03000000000000025,4.182,4.25,4.15,0.09999999999999964,0.09999999999999964,14533,44276,4788,39488,-37059
2016-01-31,4.182,4.26,4.15,0.10999999999999943,-0.10999999999999943,4.2234,4.27,4.167,0.10299999999999976,-0.0699999999999994,4.144,4.15,4.13,0.020000000000000462,-0.020000000000000462,4.158,4.18,4.15,0.02999999999999936,0.0,23513,77083,5482,71601,3157
2016-02-07,3.974,4.09,3.83,0.2599999999999998,-0.2599999999999998,4.0394,4.15,4.01,0.14000000000000057,-0.1330000000000009,3.892,3.96,3.78,0.18000000000000016,-0.16000000000000014,4.01,4.04,4.0,0.040000000000000036,-0.040000000000000036,39905,57723,22503,35220,-35220
2016-02-14,4.025,4.1,3.85,0.24999999999999956,0.2200000000000002,4.09125,4.1,4.065,0.034999999999999254,0.034999999999999254,3.9675000000000002,4.03,3.85,0.18000000000000016,0.1499999999999999,4.0525,4.1,4.0,0.09999999999999964,0.009999999999999787,12265,19932,7035,12897,7940
2016-02-21,3.9292000000000002,4.1,3.66,0.4399999999999995,-0.12399999999999922,3.9779999999999998,4.1,3.9,0.19999999999999973,-0.11999999999999966,3.8402,3.97,3.66,0.31000000000000005,-0.06300000000000017,3.912,4.06,3.8,0.2599999999999998,-0.13999999999999968,23025,68169,3112,65057,-6050
2016-02-28,4.312,5.37,3.85,1.52,0.6200000000000001,4.396,5.37,3.95,1.42,0.54,3.998,4.23,3.82,0.4100000000000006,0.4100000000000006,4.124,4.32,3.86,0.4600000000000004,0.43999999999999995,16855,23060,9798,13262,6627
2016-03-06,4.386,4.54,4.27,0.27000000000000046,0.2400000000000002,4.444,4.57,4.3,0.27000000000000046,0.2400000000000002,4.282,4.43,4.14,0.29000000000000004,0.23000000000000043,4.3976,4.51,4.22,0.29000000000000004,0.29000000000000004,10544,20937,1635,19302,-15256
2016-03-13,4.7284,4.86,4.53,0.33000000000000007,0.21999999999999975,4.8472,4.94,4.75,0.1900000000000004,-0.14400000000000013,4.5876,4.652,4.5,0.15200000000000014,0.06599999999999984,4.684,4.83,4.57,0.2599999999999998,-0.2400000000000002,22296,42032,5349,36683,-27171
2016-03-20,4.8355,4.95,4.62,0.33000000000000007,0.3019999999999996,4.968,4.99,4.922,0.0680000000000005,-0.0680000000000005,4.75875,4.84,4.62,0.21999999999999975,0.15500000000000025,4.8795,4.918,4.84,0.07800000000000029,0.0600000000000005,10928,26256,732,25524,-9659
2016-03-27,4.8216,4.998,4.71,0.28800000000000026,-0.08000000000000007,4.8936,4.998,4.77,0.22800000000000065,-0.17000000000000082,4.726,4.77,4.68,0.08999999999999986,-0.0600000000000005,4.784,4.89,4.69,0.1999999999999993,-0.05999999999999961,17728,27338,11083,16255,-16255
2016-04-03,4.67,4.78,4.57,0.20999999999999996,-0.20000000000000018,4.7388,4.85,4.644,0.20599999999999952,-0.11000000000000032,4.594,4.69,4.51,0.1800000000000006,-0.08000000000000007,4.654,4.74,4.57,0.16999999999999993,-0.1200000000000001,18480,36085,507,35578,-13212
2016-04-10,4.6226,4.6930000000000005,4.5,0.1930000000000005,0.009999999999999787,4.6876,4.71,4.655,0.054999999999999716,-0.03000000000000025,4.5484,4.66,4.44,0.21999999999999975,-0.21999999999999975,4.578,4.68,4.45,0.22999999999999954,-0.22999999999999954,5280,12464,1650,10814,1623
2016-04-17,4.5360000000000005,4.61,4.47,0.14000000000000057,0.11000000000000032,4.642,4.72,4.5,0.21999999999999975,0.20000000000000018,4.47,4.56,4.34,0.21999999999999975,0.10999999999999943,4.536,4.6,4.45,0.14999999999999947,0.1299999999999999,9486,16385,4826,11559,1662
2016-04-24,4.638,4.69,4.54,0.15000000000000036,0.03000000000000025,4.6998,4.7,4.699,0.001000000000000334,0.0,4.569,4.656000000000001,4.51,0.1460000000000008,0.11000000000000032,4.615200000000001,4.69,4.55,0.14000000000000057,0.1200000000000001,10187,20364,4178,16186,-3799
2016-05-01,4.6704,4.73,4.62,0.11000000000000032,-0.08000000000000007,4.7052000000000005,4.75,4.666,0.08399999999999963,-0.040000000000000036,4.617,4.685,4.54,0.14499999999999957,-0.14499999999999957,4.632,4.7,4.56,0.14000000000000057,-0.14000000000000057,9122,20705,3105,17600,-12175
2016-05-08,4.5694,4.62,4.531000000000001,0.08899999999999952,-0.0600000000000005,4.6096,4.64,4.574,0.06599999999999984,-0.06599999999999984,4.536,4.57,4.5,0.07000000000000028,-0.04999999999999982,4.5636,4.62,4.52,0.10000000000000053,-0.09199999999999964,12149,23090,3079,20011,-20011
2016-05-15,4.5876,4.658,4.42,0.23800000000000043,0.038000000000000256,4.662,4.85,4.55,0.2999999999999998,0.17999999999999972,4.4418,4.61,4.359,0.25100000000000033,0.23000000000000043,4.566,4.72,4.44,0.27999999999999936,0.05999999999999961,13045,26390,3288,23102,-10901
2016-05-22,4.574,4.79,4.4,0.3899999999999997,-0.23000000000000043,4.754,4.85,4.68,0.16999999999999993,-0.16999999999999993,4.502,4.56,4.35,0.20999999999999996,0.02999999999999936,4.606,4.65,4.53,0.1200000000000001,0.1200000000000001,10544,22439,2028,20411,-20148
2016-05-29,4.665,4.73,4.62,0.11000000000000032,0.019999999999999574,4.7175,4.79,4.67,0.1200000000000001,-0.11000000000000032,4.5675,4.61,4.53,0.08000000000000007,0.010000000000000675,4.6325,4.73,4.56,0.17000000000000082,-0.10000000000000053,13606,20265,2074,18191,-18191
2016-06-05,4.678,4.75,4.6,0.15000000000000036,0.03000000000000025,4.782,4.81,4.74,0.0699999999999994,-0.019999999999999574,4.634,4.69,4.52,0.17000000000000082,0.10000000000000053,4.75,4.8,4.69,0.10999999999999943,-0.040000000000000036,9304,14799,2643,12156,-12156
2016-06-12,4.5998,4.678999999999999,4.55,0.12899999999999956,-0.1089999999999991,4.68,4.71,4.65,0.05999999999999961,-0.05999999999999961,4.4994,4.5569999999999995,4.38,0.1769999999999996,-0.1200000000000001,4.594,4.68,4.41,0.2699999999999996,-0.2699999999999996,10994,26833,5462,21371,15706
2016-06-19,4.4578,4.55,4.34,0.20999999999999996,-0.16000000000000014,4.5998,4.8,4.468999999999999,0.3310000000000004,0.16999999999999993,4.4052,4.49,4.34,0.15000000000000036,-0.09600000000000009,4.4559999999999995,4.55,4.39,0.16000000000000014,-0.1299999999999999,18430,60118,4573,55545,52658
2016-06-26,4.276,4.32,4.22,0.10000000000000053,-0.0600000000000005,4.41,4.7,4.29,0.41000000000000014,-0.29000000000000004,4.158,4.24,4.03,0.20999999999999996,0.11000000000000032,4.228,4.36,4.14,0.22000000000000064,0.1800000000000006,28605,99683,7563,92120,-92120
2016-07-03,4.225,4.38,4.16,0.21999999999999975,-0.21999999999999975,4.30075,4.385,4.24,0.14499999999999957,-0.11500000000000021,4.08,4.12,4.02,0.10000000000000053,0.009999999999999787,4.1575,4.2,4.14,0.0600000000000005,0.0600000000000005,12173,21715,4202,17513,-2449
2016-07-10,4.2182,4.291,4.17,0.12100000000000044,-0.0600000000000005,4.322,4.36,4.26,0.10000000000000053,0.08000000000000007,4.17,4.19,4.15,0.040000000000000036,-0.009999999999999787,4.1979999999999995,4.22,4.17,0.04999999999999982,0.040000000000000036,9955,13944,5627,8317,-3157
