Date,CORTStock_Open_average,CORTStock_Open_max,CORTStock_Open_min,CORTStock_Open_volatility,CORTStock_Open_change,CORTStock_High_average,CORTStock_High_max,CORTStock_High_min,CORTStock_High_volatility,CORTStock_High_change,CORTStock_Low_average,CORTStock_Low_max,CORTStock_Low_min,CORTStock_Low_volatility,CORTStock_Low_change,CORTStock_Close_average,CORTStock_Close_max,CORTStock_Close_min,CORTStock_Close_volatility,CORTStock_Close_change,CORTStock_Volume_average,CORTStock_Volume_max,CORTStock_Volume_min,CORTStock_Volume_volatility,CORTStock_Volume_change
2016-01-03,4.446,4.85,4.01,0.8399999999999999,-0.8399999999999999,4.502,4.91,4.06,0.8500000000000005,-0.8500000000000005,4.18,4.57,3.75,0.8200000000000003,-0.7599999999999998,4.26,4.66,3.78,0.8800000000000003,-0.8800000000000003,296246,374448,144422,230026,4883
2016-01-10,3.696,3.77,3.58,0.18999999999999995,-0.07999999999999963,3.878,4.01,3.71,0.2999999999999998,-0.20000000000000018,3.49,3.56,3.41,0.1499999999999999,0.020000000000000018,3.654,3.81,3.52,0.29000000000000004,-0.03000000000000025,343904,524897,241406,283491,-206257
2016-01-17,3.7025,3.91,3.46,0.4500000000000002,0.28000000000000025,3.8625,3.91,3.77,0.14000000000000012,0.14000000000000012,3.505,3.62,3.36,0.26000000000000023,0.18999999999999995,3.7,3.83,3.53,0.30000000000000027,0.29000000000000004,238966,248768,224876,23892,13526
2016-01-24,3.636,3.81,3.31,0.5,-0.5,3.746,3.89,3.55,0.3400000000000003,-0.2400000000000002,3.448,3.67,3.22,0.44999999999999973,-0.3599999999999999,3.586,3.81,3.28,0.5300000000000002,-0.040000000000000036,330005,583859,157582,426277,426277
2016-01-31,3.538,3.65,3.49,0.1599999999999997,-0.1200000000000001,3.582,3.65,3.53,0.1200000000000001,-0.08999999999999986,3.382,3.43,3.33,0.10000000000000009,-0.020000000000000018,3.504,3.56,3.39,0.16999999999999993,-0.16999999999999993,280676,391993,199873,192120,31209
2016-02-07,3.512,3.81,3.35,0.45999999999999996,0.45999999999999996,3.688,3.9,3.48,0.41999999999999993,0.41999999999999993,3.424,3.7,3.27,0.43000000000000016,0.43000000000000016,3.608,3.86,3.44,0.41999999999999993,0.41999999999999993,265964,331763,173203,158560,-59819
2016-02-14,3.855,3.91,3.78,0.13000000000000034,-0.13000000000000034,3.96,4.0,3.94,0.06000000000000005,-0.06000000000000005,3.7525,3.79,3.7,0.08999999999999986,-0.04999999999999982,3.8575,3.93,3.79,0.14000000000000012,0.1200000000000001,181241,274661,132781,141880,-3384
2016-02-21,3.875,4.0,3.72,0.2799999999999998,-0.1299999999999999,3.9450000000000003,4.08,3.87,0.20999999999999996,-0.20999999999999996,3.765,3.91,3.52,0.3900000000000001,-0.040000000000000036,3.8666666666666667,3.96,3.81,0.1499999999999999,-0.08999999999999986,145104,266098,98153,167945,-167945
2016-02-28,3.952,4.08,3.85,0.22999999999999998,0.20999999999999996,4.088,4.28,3.95,0.33000000000000007,0.33000000000000007,3.89,4.0,3.78,0.2200000000000002,0.1900000000000004,4.002,4.13,3.82,0.31000000000000005,0.31000000000000005,168234,225165,103365,121800,-40334
2016-03-06,4.068,4.18,3.96,0.21999999999999975,-0.16999999999999993,4.182,4.38,4.03,0.34999999999999964,-0.20999999999999996,3.928,4.03,3.85,0.18000000000000016,-0.15000000000000036,4.034,4.17,3.91,0.2599999999999998,-0.09999999999999964,184927,265754,94667,171087,-29216
2016-03-13,4.006,4.13,3.85,0.2799999999999998,0.040000000000000036,4.166,4.38,4.04,0.33999999999999986,0.22999999999999954,3.908,4.01,3.85,0.1599999999999997,0.04999999999999982,4.052,4.35,3.87,0.47999999999999954,0.33999999999999986,219009,362981,121914,241067,222755
2016-03-20,4.2925,4.48,4.18,0.3000000000000007,-0.15000000000000036,4.445,4.5,4.3,0.20000000000000018,-0.20000000000000018,4.15,4.19,4.09,0.10000000000000053,-0.0600000000000005,4.282500000000001,4.48,4.17,0.3100000000000005,0.1200000000000001,163786,232528,109154,123374,-33316
2016-03-27,4.358,4.68,4.21,0.46999999999999975,0.4299999999999997,4.526,4.8,4.3,0.5,0.5,4.27,4.55,4.12,0.4299999999999997,0.41000000000000014,4.4319999999999995,4.72,4.21,0.5099999999999998,0.5099999999999998,291641,613846,199373,414473,4764
2016-04-03,4.824,4.96,4.56,0.40000000000000036,0.21999999999999975,4.996,5.15,4.86,0.29000000000000004,0.1299999999999999,4.72,4.87,4.56,0.3100000000000005,0.09999999999999964,4.876,4.97,4.68,0.29000000000000004,0.23000000000000043,200606,312374,135547,176827,-31534
2016-04-10,4.872,4.93,4.84,0.08999999999999986,-0.0699999999999994,4.962,5.03,4.9,0.1299999999999999,0.03000000000000025,4.766,4.83,4.68,0.15000000000000036,-0.03000000000000025,4.858,4.9,4.82,0.08000000000000007,0.05000000000000071,169018,225650,130241,95409,84440
2016-04-17,5.012,5.1,4.9,0.1999999999999993,0.1999999999999993,5.146,5.25,5.05,0.20000000000000018,0.14000000000000057,4.97,5.06,4.82,0.23999999999999932,0.23999999999999932,5.062,5.15,4.95,0.20000000000000018,0.20000000000000018,176614,232202,127705,104497,-374
2016-04-24,5.08,5.15,4.99,0.16000000000000014,-0.009999999999999787,5.138,5.21,5.08,0.1299999999999999,-0.09999999999999964,4.922,5.09,4.7,0.3899999999999997,-0.3899999999999997,5.01,5.12,4.77,0.35000000000000053,-0.35000000000000053,162071,199859,123330,76529,29489
