Date,SDRL_stock_Open_average,SDRL_stock_Open_max,SDRL_stock_Open_min,SDRL_stock_Open_volatility,SDRL_stock_Open_change,SDRL_stock_High_average,SDRL_stock_High_max,SDRL_stock_High_min,SDRL_stock_High_volatility,SDRL_stock_High_change,SDRL_stock_Low_average,SDRL_stock_Low_max,SDRL_stock_Low_min,SDRL_stock_Low_volatility,SDRL_stock_Low_change,SDRL_stock_Close_average,SDRL_stock_Close_max,SDRL_stock_Close_min,SDRL_stock_Close_volatility,SDRL_stock_Close_change,SDRL_stock_Volume_average,SDRL_stock_Volume_max,SDRL_stock_Volume_min,SDRL_stock_Volume_volatility,SDRL_stock_Volume_change
2016-01-03,3.134,3.42,2.84,0.5800000000000001,-0.5099999999999998,3.222,3.55,2.92,0.6299999999999999,-0.6299999999999999,3.042,3.36,2.75,0.6099999999999999,-0.6099999999999999,3.094,3.47,2.82,0.6500000000000004,-0.6500000000000004,9637546,11735111,7424676,4310435,-2988886
2016-01-10,2.55,2.73,2.3,0.43000000000000016,-0.43000000000000016,2.63,2.86,2.36,0.5,-0.5,2.4,2.6,2.25,0.3500000000000001,-0.3500000000000001,2.492,2.67,2.34,0.33000000000000007,-0.33000000000000007,10821293,11982637,9744484,2238153,1049821
2016-01-17,2.045,2.36,1.85,0.5099999999999998,-0.27,2.11,2.37,1.9,0.4700000000000002,-0.25,1.87,2.09,1.6,0.48999999999999977,-0.11999999999999988,2.0025,2.12,1.87,0.25,-0.08000000000000007,11995337,17112720,9462678,7650042,1212181
2016-01-24,2.03,2.23,1.93,0.30000000000000004,0.16999999999999993,2.104,2.27,1.95,0.32000000000000006,0.19000000000000017,1.922,2.06,1.76,0.30000000000000004,0.2699999999999998,2.034,2.15,1.83,0.31999999999999984,0.23999999999999977,11213685,17684492,8260449,9424043,842338
2016-01-31,2.0140000000000002,2.18,1.96,0.2200000000000002,0.19000000000000017,2.072,2.23,1.97,0.26,0.1499999999999999,1.938,2.06,1.85,0.20999999999999996,0.09000000000000008,2.002,2.07,1.88,0.18999999999999995,0.020000000000000018,9326318,13481196,7508066,5973130,-3327160
2016-02-07,1.754,1.93,1.61,0.31999999999999984,-0.20999999999999996,1.804,1.98,1.65,0.33000000000000007,-0.22999999999999998,1.668,1.82,1.57,0.25,-0.17000000000000015,1.704,1.86,1.63,0.2300000000000002,-0.19000000000000017,7765856,8386376,6350101,2036275,-781685
2016-02-14,1.825,1.94,1.76,0.17999999999999994,-0.030000000000000027,1.855,1.94,1.79,0.1499999999999999,-0.010000000000000009,1.73,1.79,1.69,0.10000000000000009,0.0,1.7725,1.85,1.71,0.14000000000000012,-0.030000000000000027,6317732,7550269,5021156,2529113,267761
2016-02-21,1.758,1.81,1.62,0.18999999999999995,-0.030000000000000027,1.862,1.96,1.82,0.1399999999999999,0.11999999999999988,1.714,1.77,1.61,0.15999999999999992,-0.010000000000000009,1.816,1.89,1.72,0.16999999999999993,0.05999999999999983,7678399,10545431,4162804,6382627,5110106
2016-02-28,2.382,3.21,1.98,1.23,1.23,3.496,7.49,2.25,5.24,5.24,2.324,3.06,1.98,1.08,1.08,3.108,5.97,2.24,3.7299999999999995,3.7299999999999995,40739365,148826800,8317121,140509679,133386850
2016-03-06,4.518,5.48,3.95,1.5300000000000002,-1.0399999999999996,4.906,6.46,3.95,2.51,-2.3099999999999996,4.186,4.88,3.49,1.3899999999999997,-0.98,4.48,6.06,3.56,2.4999999999999996,-2.0599999999999996,36918882,75533024,18724480,56808544,-56808544
