Date,SIM_stock_Open_average,SIM_stock_Open_max,SIM_stock_Open_min,SIM_stock_Open_volatility,SIM_stock_Open_change,SIM_stock_High_average,SIM_stock_High_max,SIM_stock_High_min,SIM_stock_High_volatility,SIM_stock_High_change,SIM_stock_Low_average,SIM_stock_Low_max,SIM_stock_Low_min,SIM_stock_Low_volatility,SIM_stock_Low_change,SIM_stock_Close_average,SIM_stock_Close_max,SIM_stock_Close_min,SIM_stock_Close_volatility,SIM_stock_Close_change,SIM_stock_Volume_average,SIM_stock_Volume_max,SIM_stock_Volume_min,SIM_stock_Volume_volatility,SIM_stock_Volume_change
2016-01-03,6.37,6.57,6.25,0.3200000000000003,-0.3200000000000003,6.395,6.57,6.25,0.3200000000000003,-0.3200000000000003,6.2675,6.53,6.0,0.5300000000000002,-0.5300000000000002,6.28,6.53,6.05,0.4800000000000004,-0.4800000000000004,540,748,200,548,-213
2016-01-10,6.0280000000000005,6.07,5.98,0.08999999999999986,-0.08999999999999986,6.102,6.3,5.98,0.3199999999999994,-0.08999999999999986,6.026,6.07,5.98,0.08999999999999986,-0.08999999999999986,6.1,6.3,5.98,0.3199999999999994,-0.08999999999999986,321,505,200,305,-100
2016-01-17,6.29,6.47,6.18,0.29000000000000004,0.21999999999999975,6.37,6.47,6.26,0.20999999999999996,0.009999999999999787,6.2875,6.47,6.18,0.29000000000000004,0.21999999999999975,6.359999999999999,6.47,6.25,0.21999999999999975,0.009999999999999787,1182,3510,144,3366,-352
2016-01-24,6.195,6.35,6.09,0.2599999999999998,-0.09999999999999964,6.2675,6.35,6.15,0.1999999999999993,0.009999999999999787,6.12,6.2,6.0,0.20000000000000018,-0.08000000000000007,6.1625000000000005,6.23,6.03,0.20000000000000018,0.0,395,485,295,190,-85
2016-01-31,6.205,6.3,6.0,0.2999999999999998,0.03000000000000025,6.2825,6.5,6.0,0.5,0.09000000000000075,6.205,6.3,6.0,0.2999999999999998,0.03000000000000025,6.2475,6.37,6.0,0.3700000000000001,0.08000000000000007,305,600,101,499,299
2016-02-07,6.186,6.39,6.01,0.3799999999999999,0.15999999999999925,6.248,6.4,6.14,0.2600000000000007,0.16999999999999993,6.17,6.39,6.01,0.3799999999999999,0.1899999999999995,6.224,6.4,6.14,0.2600000000000007,0.20000000000000018,2560,9627,200,9427,-9327
2016-02-14,6.855,6.96,6.7,0.2599999999999998,0.2599999999999998,6.8774999999999995,6.96,6.79,0.16999999999999993,0.16999999999999993,6.82,6.94,6.6,0.34000000000000075,0.34000000000000075,6.8525,6.94,6.73,0.20999999999999996,0.20999999999999996,2665,9400,100,9300,-9188
2016-02-21,6.970000000000001,6.99,6.95,0.040000000000000036,-0.040000000000000036,6.970000000000001,6.99,6.95,0.040000000000000036,-0.040000000000000036,6.955,6.97,6.94,0.02999999999999936,-0.02999999999999936,6.955,6.97,6.94,0.02999999999999936,-0.02999999999999936,657,700,615,85,85
2016-02-28,7.175000000000001,7.4,7.03,0.3700000000000001,0.3200000000000003,7.23,7.57,7.08,0.4900000000000002,0.4900000000000002,7.1450000000000005,7.36,7.0,0.3600000000000003,0.3600000000000003,7.157500000000001,7.36,7.0,0.3600000000000003,0.3600000000000003,450,1100,101,999,700
2016-03-06,7.195,7.38,7.0,0.3799999999999999,-0.3799999999999999,7.2775,7.38,7.18,0.20000000000000018,-0.04999999999999982,7.165,7.38,6.88,0.5,-0.5,7.2775,7.38,7.18,0.20000000000000018,-0.04999999999999982,1124,3904,100,3804,3704
