Date,PKI_stock_Open_average,PKI_stock_Open_max,PKI_stock_Open_min,PKI_stock_Open_volatility,PKI_stock_Open_change,PKI_stock_High_average,PKI_stock_High_max,PKI_stock_High_min,PKI_stock_High_volatility,PKI_stock_High_change,PKI_stock_Low_average,PKI_stock_Low_max,PKI_stock_Low_min,PKI_stock_Low_volatility,PKI_stock_Low_change,PKI_stock_Close_average,PKI_stock_Close_max,PKI_stock_Close_min,PKI_stock_Close_volatility,PKI_stock_Close_change,PKI_stock_Volume_average,PKI_stock_Volume_max,PKI_stock_Volume_min,PKI_stock_Volume_volatility,PKI_stock_Volume_change
2016-01-03,51.776,52.79,50.27,2.519999999999996,-2.519999999999996,52.217999999999996,53.26,50.75,2.509999999999998,-2.0600000000000023,51.07,52.49,49.27,3.219999999999999,-2.4499999999999957,51.414,53.01,49.32,3.6899999999999977,-3.1099999999999994,1088147,2087767,726181,1361586,-44768
2016-01-10,48.106,49.55,46.78,2.769999999999996,-2.769999999999996,48.638,49.76,47.5,2.259999999999998,-2.259999999999998,47.132,47.75,46.78,0.9699999999999989,-0.46999999999999886,47.78,48.55,47.09,1.4599999999999937,-0.3400000000000034,919285,1677393,538634,1138759,-796269
2016-01-17,47.8625,48.21,47.0,1.2100000000000009,0.0,48.5475,49.15,48.12,1.0300000000000011,1.0300000000000011,47.1275,47.75,46.57,1.1799999999999997,0.8299999999999983,48.145,49.13,47.52,1.6099999999999994,1.3599999999999994,753656,1034660,622796,411864,95368
2016-01-24,48.394,48.85,47.17,1.6799999999999997,-1.6799999999999997,48.936,49.65,48.34,1.3099999999999952,-0.7899999999999991,47.584,48.24,46.6,1.6400000000000006,-1.1799999999999997,48.244,48.93,46.97,1.9600000000000009,-0.07000000000000028,835618,1193711,464541,729170,729170
2016-01-31,46.534,48.11,42.46,5.649999999999999,-5.649999999999999,47.356,48.51,45.2,3.309999999999995,-3.309999999999995,45.178,47.28,39.5,7.780000000000001,-7.780000000000001,46.48,48.23,43.26,4.969999999999999,-4.969999999999999,1568853,3343661,753762,2589899,1760102
2016-02-07,42.798,44.4,40.91,3.490000000000002,1.75,43.882,44.97,42.98,1.990000000000002,1.6100000000000065,42.1,43.59,40.41,3.180000000000007,2.5700000000000003,43.146,44.41,41.45,2.9599999999999937,2.9599999999999937,1366856,1517773,1273003,244770,-57444
2016-02-14,45.535,45.9,44.98,0.9200000000000017,0.5900000000000034,46.49,47.04,46.09,0.9499999999999957,0.9499999999999957,45.33,45.59,44.81,0.7800000000000011,0.6199999999999974,46.005,46.97,45.67,1.2999999999999972,1.2999999999999972,1563441,2935437,891536,2043901,1749532
2016-02-21,47.339999999999996,47.73,46.75,0.9799999999999969,0.3299999999999983,48.008,48.3,47.67,0.6299999999999955,0.30999999999999517,47.078,47.65,46.59,1.0599999999999952,0.6199999999999974,47.586,47.95,47.2,0.75,0.1600000000000037,1022308,1200473,892646,307827,-112926
2016-02-28,48.244,49.2,47.31,1.8900000000000006,1.1199999999999974,48.822,49.45,47.97,1.480000000000004,1.0399999999999991,47.878,48.71,47.26,1.4500000000000028,1.4500000000000028,48.428,49.16,47.26,1.8999999999999986,1.5600000000000023,1133623,1669993,739943,930050,-202825
2016-03-06,48.262,48.65,47.96,0.6899999999999977,-0.30000000000000426,48.626,49.41,48.03,1.3799999999999955,-0.6799999999999997,47.704,48.37,47.3,1.0700000000000003,-0.5999999999999943,48.128,48.87,47.63,1.2399999999999949,-0.1599999999999966,830325,1022823,702847,319976,-284645
