Date,SWM_stock_Open_average,SWM_stock_Open_max,SWM_stock_Open_min,SWM_stock_Open_volatility,SWM_stock_Open_change,SWM_stock_High_average,SWM_stock_High_max,SWM_stock_High_min,SWM_stock_High_volatility,SWM_stock_High_change,SWM_stock_Low_average,SWM_stock_Low_max,SWM_stock_Low_min,SWM_stock_Low_volatility,SWM_stock_Low_change,SWM_stock_Close_average,SWM_stock_Close_max,SWM_stock_Close_min,SWM_stock_Close_volatility,SWM_stock_Close_change,SWM_stock_Volume_average,SWM_stock_Volume_max,SWM_stock_Volume_min,SWM_stock_Volume_volatility,SWM_stock_Volume_change
2016-01-03,40.896,41.51,40.18,1.3299999999999983,-1.3299999999999983,41.254,41.72,40.62,1.1000000000000014,-0.9100000000000037,40.452,40.91,39.96,0.9499999999999957,-0.5,40.82,41.5,40.03,1.4699999999999989,-0.9600000000000009,165022,208295,90695,117600,-41033
2016-01-10,40.164,40.47,39.89,0.5799999999999983,-0.10000000000000142,40.602,40.91,40.45,0.45999999999999375,-0.1599999999999966,39.74,39.97,39.56,0.4099999999999966,-0.28000000000000114,40.262,40.58,39.82,0.759999999999998,0.30000000000000426,191503,248857,153404,95453,-39771
2016-01-17,40.585,41.43,39.63,1.7999999999999972,0.09999999999999432,41.3875,41.66,40.84,0.8199999999999932,0.6999999999999957,40.067499999999995,40.69,39.44,1.25,0.9199999999999946,40.754999999999995,41.23,40.22,1.009999999999998,0.980000000000004,217926,311077,179631,131446,19048
2016-01-24,40.696,40.99,39.91,1.0800000000000054,-0.010000000000005116,41.3,42.16,40.78,1.3799999999999955,1.009999999999998,40.244,40.83,39.54,1.2899999999999991,1.2899999999999991,40.814,42.0,39.81,2.1899999999999977,2.1899999999999977,195695,344137,133022,211115,160491
2016-01-31,40.824,41.73,40.25,1.4799999999999969,-1.269999999999996,41.160000000000004,42.01,40.67,1.3399999999999963,-1.3399999999999963,40.230000000000004,41.34,39.66,1.6800000000000068,-1.6800000000000068,40.472,41.35,39.7,1.6499999999999986,-1.6499999999999986,145252,169677,127950,41727,-6875
2016-02-07,40.31,40.97,39.41,1.5600000000000023,1.5600000000000023,41.184,41.55,40.91,0.6400000000000006,0.39000000000000057,40.002,40.51,39.36,1.1499999999999986,1.1499999999999986,40.718,40.85,40.4,0.45000000000000284,0.14000000000000057,142137,180725,106949,73776,-17701
2016-02-14,38.95,41.15,36.74,4.409999999999997,-4.199999999999996,39.57,41.89,37.35,4.539999999999999,-4.140000000000001,35.715,40.67,29.57,11.100000000000001,-6.920000000000002,38.1225,41.64,32.87,8.770000000000003,-7.880000000000003,683386,1615911,167315,1448596,609224
2016-02-21,31.844,33.25,30.7,2.5500000000000007,-2.5500000000000007,32.324,34.94,30.96,3.979999999999997,-3.979999999999997,31.172,32.85,30.24,2.610000000000003,-2.610000000000003,31.384,33.3,30.5,2.799999999999997,-2.799999999999997,418628,625600,283735,341865,-295435
2016-02-28,30.156,30.5,29.71,0.7899999999999991,-0.7899999999999991,30.330000000000002,30.6,29.96,0.6400000000000006,-0.6400000000000006,29.728,30.07,29.07,1.0,-0.9800000000000004,29.96,30.44,29.3,1.1400000000000006,-0.9199999999999982,334330,400779,263170,137609,-24067
2016-03-06,29.808,30.51,29.37,1.1400000000000006,0.17999999999999972,30.374,30.82,30.0,0.8200000000000003,-0.629999999999999,29.258,29.5,29.03,0.46999999999999886,-0.020000000000003126,29.872,30.75,29.26,1.4899999999999984,-0.8399999999999999,405435,532025,221325,310700,18919
2016-03-13,29.576,30.04,29.17,0.8699999999999974,0.41999999999999815,29.98,30.53,29.55,0.9800000000000004,0.6400000000000006,29.284,29.95,29.02,0.9299999999999997,0.8099999999999987,29.81,30.36,29.29,1.0700000000000003,0.75,409609,657756,286565,371191,360179
2016-03-20,30.4125,30.68,30.15,0.5300000000000011,-0.3500000000000014,30.8675,31.19,30.57,0.620000000000001,-0.38000000000000256,30.1775,30.41,30.04,0.370000000000001,-0.370000000000001,30.509999999999998,30.91,30.36,0.5500000000000007,-0.5100000000000016,283235,328560,213955,114605,-114605
2016-03-27,30.982,31.57,30.44,1.129999999999999,0.9100000000000001,31.392,31.73,30.71,1.0199999999999996,0.7300000000000004,30.648,30.96,30.02,0.9400000000000013,0.8900000000000006,31.156000000000002,31.48,30.71,0.7699999999999996,0.4800000000000004,222179,323750,157530,166220,-63661
2016-04-03,30.976,31.26,30.61,0.6500000000000021,-0.6500000000000021,31.224,31.54,31.04,0.5,-0.5,30.59,31.01,30.21,0.8000000000000007,-0.5800000000000018,30.826,31.15,30.46,0.6899999999999977,-0.629999999999999,202585,328613,147185,181428,-3995
2016-04-10,31.404,32.14,30.56,1.5800000000000018,1.4299999999999997,32.074,32.99,31.27,1.7200000000000024,1.7200000000000024,31.16,31.85,30.54,1.3100000000000023,1.3000000000000007,31.848000000000003,32.77,31.0,1.7700000000000031,1.7700000000000031,204623,328402,134372,194030,-40284
2016-04-17,32.966,33.39,32.67,0.7199999999999989,-0.0799999999999983,33.324,33.46,33.18,0.28000000000000114,0.09000000000000341,32.638,32.72,32.46,0.259999999999998,0.21000000000000085,33.068,33.41,32.7,0.7099999999999937,0.1699999999999946,188252,199240,176748,22492,9675
2016-04-24,33.56,34.17,32.86,1.3100000000000023,0.8599999999999994,33.980000000000004,34.56,33.35,1.2100000000000009,1.2100000000000009,33.274,34.08,32.72,1.3599999999999994,1.3399999999999963,33.782000000000004,34.39,32.84,1.5499999999999972,1.5499999999999972,155239,186059,128015,58044,16700
2016-05-01,34.282,34.81,33.54,1.2700000000000031,-1.0399999999999991,34.844,35.35,34.0,1.3500000000000014,-0.4200000000000017,33.71,34.21,32.69,1.5200000000000031,-0.7000000000000028,34.582,35.11,33.67,1.4399999999999977,-0.3999999999999986,203384,274469,151733,122736,57448
2016-05-08,34.67,35.09,34.54,0.5500000000000043,-0.0799999999999983,34.984,35.46,34.69,0.7700000000000031,0.05000000000000426,34.356,34.48,34.16,0.3200000000000003,-0.1600000000000037,34.584,34.88,34.34,0.5399999999999991,-0.10999999999999943,125479,143862,109585,34277,5296
2016-05-15,33.980000000000004,34.38,33.51,0.8700000000000045,-0.23000000000000398,34.364,34.73,33.98,0.75,-0.0899999999999963,33.538000000000004,34.09,33.11,0.980000000000004,-0.28000000000000114,34.018,34.48,33.52,0.9599999999999937,-0.00999999999999801,205463,238535,159437,79098,70182
2016-05-22,34.242,34.61,33.99,0.6199999999999974,-0.4299999999999997,34.632,35.0,34.4,0.6000000000000014,-0.3500000000000014,34.032000000000004,34.18,33.9,0.28000000000000114,0.28000000000000114,34.192,34.4,33.91,0.490000000000002,0.490000000000002,144840,248238,102305,145933,-25504
2016-05-29,34.255,34.42,33.96,0.46000000000000085,-0.46000000000000085,34.49,34.64,34.27,0.36999999999999744,-0.36999999999999744,33.935,34.2,33.59,0.6099999999999994,-0.6099999999999994,34.245000000000005,34.4,34.06,0.3399999999999963,-0.269999999999996,236360,316719,144449,172270,172270
2016-06-05,34.538,34.79,34.22,0.5700000000000003,0.3200000000000003,34.897999999999996,35.19,34.69,0.5,0.5,34.38,34.49,34.11,0.38000000000000256,0.3299999999999983,34.716,34.94,34.45,0.4899999999999949,0.4100000000000037,111834,122082,102847,19235,-17557
2016-06-12,34.458,34.89,34.02,0.8699999999999974,-0.8099999999999952,34.788,35.25,34.08,1.1700000000000017,-0.46000000000000085,34.084,34.54,33.6,0.9399999999999977,-0.5499999999999972,34.35,34.86,33.93,0.9299999999999997,-0.5,225489,587341,122252,465089,454183
2016-06-19,34.956,35.7,34.56,1.1400000000000006,0.17999999999999972,35.356,36.19,34.89,1.2999999999999972,-0.490000000000002,34.676,35.58,34.23,1.3500000000000014,-0.38000000000000256,34.908,36.14,34.47,1.6700000000000017,-0.39000000000000057,167817,251737,77501,174236,-3697
2016-06-26,34.362,35.27,33.87,1.4000000000000057,1.0600000000000023,34.788000000000004,35.6,34.27,1.3299999999999983,1.3299999999999983,34.042,35.12,33.39,1.7299999999999969,1.5899999999999963,34.43,35.32,33.45,1.8699999999999974,1.6000000000000014,152905,214182,89135,125047,-77172
2016-07-03,35.0975,35.37,34.72,0.6499999999999986,-0.46000000000000085,35.4225,35.51,35.29,0.21999999999999886,0.10999999999999943,34.7025,34.91,34.46,0.44999999999999574,-0.30999999999999517,35.0175,35.25,34.5,0.75,0.05999999999999517,110889,127612,90207,37405,37405
2016-07-10,37.072,38.27,35.4,2.8700000000000045,2.8700000000000045,37.75,39.14,36.2,2.9399999999999977,2.9399999999999977,36.938,38.11,35.4,2.710000000000001,2.710000000000001,37.436,38.25,36.15,2.1000000000000014,2.1000000000000014,145065,184539,126855,57684,24671
2016-07-17,37.872,38.18,37.61,0.5700000000000003,-0.5700000000000003,38.106,38.34,37.86,0.480000000000004,-0.4100000000000037,37.474,37.84,37.08,0.7600000000000051,-0.7600000000000051,37.784,37.92,37.56,0.35999999999999943,-0.20000000000000284,95444,132936,66409,66527,-66527
2016-07-24,38.046,38.43,37.72,0.7100000000000009,0.20000000000000284,38.314,38.61,38.06,0.5499999999999972,-0.07000000000000028,37.592,38.08,37.34,0.7399999999999949,0.0899999999999963,38.01,38.49,37.81,0.6799999999999997,-0.0799999999999983,118228,164244,86791,77453,77453
2016-07-31,38.324,39.46,37.41,2.0500000000000043,1.4600000000000009,38.75,40.79,37.7,3.0899999999999963,1.5600000000000023,37.72,38.61,36.91,1.7000000000000028,1.1799999999999997,38.11,39.12,37.4,1.7199999999999989,0.8800000000000026,151705,257273,92512,164761,-280
2016-08-07,38.339999999999996,38.58,38.07,0.509999999999998,-0.25,38.544,38.8,38.32,0.4799999999999969,-0.27999999999999403,37.952,38.22,37.77,0.44999999999999574,-0.44999999999999574,38.184,38.58,37.97,0.6099999999999994,-0.5599999999999952,109578,135347,93156,42191,-4901
2016-08-14,37.9,38.13,37.7,0.4299999999999997,-0.35999999999999943,38.1,38.46,37.85,0.6099999999999994,-0.5600000000000023,37.61,37.98,37.37,0.6099999999999994,-0.3999999999999986,37.774,38.12,37.65,0.46999999999999886,-0.4299999999999997,128276,164221,99260,64961,64961
2016-08-21,38.504,39.17,37.75,1.4200000000000017,1.4200000000000017,38.92,39.48,38.29,1.1899999999999977,1.1899999999999977,38.288000000000004,38.84,37.47,1.3700000000000045,1.3700000000000045,38.826,39.22,38.28,0.9399999999999977,0.8699999999999974,129141,163683,100072,63611,-25292
2016-08-28,39.464,39.76,39.17,0.5899999999999963,0.5899999999999963,39.832,40.13,39.56,0.5700000000000003,0.5700000000000003,39.202,39.7,38.83,0.8700000000000045,0.6000000000000014,39.674,40.12,39.28,0.8399999999999963,0.6999999999999957,133112,160745,104398,56347,56347
2016-09-04,39.915,40.4,39.4,1.0,-1.0,40.0575,40.42,39.4,1.0200000000000031,-1.0200000000000031,39.215,39.67,38.05,1.6200000000000045,-1.5200000000000031,39.455,40.01,38.08,1.9299999999999997,-1.9299999999999997,117903,150046,91133,58913,9111
2016-09-11,37.992,38.18,37.89,0.28999999999999915,0.1700000000000017,38.348,38.5,38.18,0.3200000000000003,0.10000000000000142,37.62,37.89,37.23,0.6600000000000037,0.13000000000000256,38.058,38.28,37.82,0.46000000000000085,-0.259999999999998,139359,187456,77008,110448,18378
2016-09-18,38.29,39.11,37.61,1.5,1.009999999999998,38.748,39.29,38.19,1.1000000000000014,0.7800000000000011,38.1,38.92,37.49,1.4299999999999997,1.0,38.422,39.18,37.5,1.6799999999999997,1.0499999999999972,129760,204061,96514,107547,10818
2016-09-25,38.378,38.71,37.99,0.7199999999999989,-0.7199999999999989,38.824,39.16,38.26,0.8999999999999986,-0.37999999999999545,38.156,38.45,37.73,0.720000000000006,-0.46000000000000085,38.364,38.63,37.83,0.8000000000000043,-0.07000000000000028,104045,113733,87321,26412,-746
2016-10-02,38.45,39.06,38.2,0.8599999999999994,0.8500000000000014,38.912,39.23,38.62,0.6099999999999994,0.44000000000000483,37.892,38.15,37.52,0.6299999999999955,-0.3299999999999983,38.428,39.04,37.92,1.1199999999999974,-0.6899999999999977,132907,174310,113246,61064,33836
2016-10-09,38.018,38.33,37.81,0.519999999999996,-0.030000000000001137,38.35,38.51,38.21,0.29999999999999716,-0.28999999999999915,37.668,37.88,37.44,0.44000000000000483,-0.10000000000000142,38.050000000000004,38.45,37.77,0.6799999999999997,-0.4000000000000057,122828,181361,97875,83486,15867
2016-10-16,37.714,38.0,36.96,1.0399999999999991,-0.8900000000000006,37.934,38.33,37.25,1.0799999999999983,-0.7299999999999969,37.258,37.58,36.65,0.9299999999999997,-0.8100000000000023,37.588,38.12,37.21,0.9099999999999966,-0.3200000000000003,74228,95256,60951,34305,16342
2016-10-23,37.05,37.41,36.44,0.9699999999999989,-0.9699999999999989,37.214,37.62,36.69,0.9299999999999997,-0.9000000000000057,36.564,37.05,36.04,1.009999999999998,-0.9399999999999977,36.838,37.37,36.37,1.0,-0.980000000000004,93733,113115,68888,44227,-14556
2016-10-30,36.786,37.92,35.91,2.010000000000005,1.5200000000000031,37.428,38.58,36.1,2.479999999999997,1.5300000000000011,36.230000000000004,37.7,35.31,2.3900000000000006,1.6000000000000014,36.839999999999996,38.22,35.33,2.8900000000000006,1.3100000000000023,199668,346041,155844,190197,-3548
2016-11-06,38.924,39.91,38.17,1.7399999999999949,0.3299999999999983,40.046,41.9,38.98,2.9200000000000017,2.9200000000000017,38.524,39.1,38.14,0.9600000000000009,0.9400000000000048,39.332,40.9,38.51,2.3900000000000006,2.3900000000000006,191626,241446,160792,80654,41433
2016-11-13,41.664,41.95,41.45,0.5,0.5,42.076,42.34,41.87,0.47000000000000597,0.3400000000000034,41.242,41.92,40.74,1.1799999999999997,1.1799999999999997,41.894,42.27,41.71,0.5600000000000023,0.5300000000000011,151882,237433,123093,114340,-751
