Date,RVP_stock_Open_average,RVP_stock_Open_max,RVP_stock_Open_min,RVP_stock_Open_volatility,RVP_stock_Open_change,RVP_stock_High_average,RVP_stock_High_max,RVP_stock_High_min,RVP_stock_High_volatility,RVP_stock_High_change,RVP_stock_Low_average,RVP_stock_Low_max,RVP_stock_Low_min,RVP_stock_Low_volatility,RVP_stock_Low_change,RVP_stock_Close_average,RVP_stock_Close_max,RVP_stock_Close_min,RVP_stock_Close_volatility,RVP_stock_Close_change,RVP_stock_Volume_average,RVP_stock_Volume_max,RVP_stock_Volume_min,RVP_stock_Volume_volatility,RVP_stock_Volume_change
2016-01-03,2.934,3.03,2.86,0.16999999999999993,-0.010000000000000231,3.0,3.12,2.86,0.26000000000000023,-0.20000000000000018,2.878,2.99,2.75,0.2400000000000002,-0.010000000000000231,2.936,3.03,2.76,0.27,-0.10999999999999988,4761,7679,101,7578,-4014
2016-01-10,2.794,2.91,2.69,0.2200000000000002,-0.1200000000000001,2.814,2.91,2.73,0.18000000000000016,-0.10000000000000009,2.7840000000000003,2.91,2.69,0.2200000000000002,-0.16000000000000014,2.804,2.91,2.73,0.18000000000000016,-0.15000000000000036,856,2650,106,2544,806
2016-01-17,2.83,2.9,2.7,0.19999999999999973,-0.009999999999999787,2.9066666666666667,2.92,2.9,0.020000000000000018,0.0,2.7866666666666666,2.89,2.63,0.26000000000000023,0.050000000000000266,2.89,2.9,2.87,0.029999999999999805,0.0,2575,6021,503,5518,-5518
2016-01-24,2.9125,3.07,2.84,0.22999999999999998,0.19999999999999973,2.9475,3.07,2.87,0.19999999999999973,0.19999999999999973,2.8375,2.91,2.77,0.14000000000000012,0.11000000000000032,2.8575,2.95,2.77,0.18000000000000016,0.11000000000000032,1423,2252,345,1907,553
2016-01-31,2.84,2.96,2.78,0.18000000000000016,-0.16000000000000014,2.8674999999999997,2.96,2.82,0.14000000000000012,-0.10000000000000009,2.7874999999999996,2.8,2.77,0.029999999999999805,0.029999999999999805,2.8,2.83,2.77,0.06000000000000005,0.029999999999999805,12111,37135,1012,36123,-34825
2016-02-07,2.86,2.96,2.79,0.16999999999999993,-0.009999999999999787,2.884,2.96,2.82,0.14000000000000012,-0.040000000000000036,2.784,2.8,2.75,0.04999999999999982,-0.029999999999999805,2.808,2.83,2.76,0.07000000000000028,-0.06000000000000005,2464,3253,1209,2044,643
2016-02-14,2.8175,2.93,2.66,0.27,0.27,2.87,3.0,2.8,0.20000000000000018,0.20000000000000018,2.7525,2.8,2.66,0.13999999999999968,0.09999999999999964,2.7925,2.81,2.76,0.050000000000000266,-0.040000000000000036,1386,1931,395,1536,-218
2016-02-21,2.7866666666666666,2.8,2.77,0.029999999999999805,-0.020000000000000018,2.81,2.84,2.79,0.04999999999999982,0.04999999999999982,2.736666666666667,2.8,2.62,0.17999999999999972,-0.16999999999999993,2.8033333333333332,2.82,2.79,0.029999999999999805,0.029999999999999805,815,1325,200,1125,722
2016-02-28,2.4979999999999998,2.91,2.28,0.6300000000000003,-0.6000000000000001,2.536,2.91,2.35,0.56,-0.56,2.302,2.52,2.2,0.31999999999999984,-0.20999999999999996,2.382,2.52,2.29,0.22999999999999998,-0.16999999999999993,4483,8072,1136,6936,-6936
2016-03-06,2.332,2.37,2.27,0.10000000000000009,-0.08000000000000007,2.35,2.4,2.31,0.08999999999999986,-0.08999999999999986,2.27,2.32,2.23,0.08999999999999986,0.029999999999999805,2.274,2.32,2.25,0.06999999999999984,0.009999999999999787,642,1392,205,1187,-398
2016-03-13,2.32,2.41,2.26,0.15000000000000036,-0.11000000000000032,2.354,2.41,2.32,0.0900000000000003,-0.0900000000000003,2.2159999999999997,2.26,2.17,0.08999999999999986,-0.040000000000000036,2.258,2.34,2.17,0.16999999999999993,0.08999999999999986,4360,16479,795,15684,14679
2016-03-20,2.263333333333333,2.32,2.15,0.16999999999999993,-0.16999999999999993,2.283333333333333,2.34,2.19,0.1499999999999999,-0.1499999999999999,2.21,2.32,2.15,0.16999999999999993,-0.16999999999999993,2.236666666666667,2.34,2.15,0.18999999999999995,-0.18999999999999995,4187,6249,2311,3938,1690
2016-03-27,2.164,2.21,2.1,0.10999999999999988,0.06000000000000005,2.218,2.23,2.19,0.040000000000000036,0.020000000000000018,2.138,2.19,2.1,0.08999999999999986,0.06000000000000005,2.166,2.2,2.12,0.08000000000000007,0.03000000000000025,1520,2404,837,1567,-363
2016-04-03,2.224,2.29,2.18,0.10999999999999988,-0.06999999999999984,2.236,2.3,2.18,0.11999999999999966,-0.10999999999999988,2.18,2.24,2.13,0.11000000000000032,-0.06000000000000005,2.198,2.3,2.13,0.16999999999999993,-0.10999999999999988,55733,271506,519,270987,-268211
2016-04-10,2.196,2.23,2.17,0.06000000000000005,0.06000000000000005,2.212,2.23,2.2,0.029999999999999805,0.029999999999999805,2.18,2.2,2.17,0.03000000000000025,0.0,2.192,2.21,2.17,0.040000000000000036,-0.020000000000000018,690,1400,100,1300,465
