Date,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Open_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_High_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Low_change,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_average,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_max,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_min,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_volatility,iPath Pure Beta Crude Oil Exp 18 Apr 2041Etf_Close_change
2016-01-03,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.42,13.42,13.42,0.0,0.0,13.55,13.55,13.55,0.0,0.0
2016-01-10,12.1,12.1,12.1,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0
2016-01-17,13.7,13.7,13.7,0.0,0.0,13.7,13.7,13.7,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.8,12.8,12.8,0.0,0.0
2016-01-24,13.58,13.58,13.58,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.53,13.53,13.53,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2016-01-31,13.11,13.11,13.11,0.0,0.0,13.17,13.17,13.17,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.06,13.06,13.06,0.0,0.0
2016-02-07,12.08,12.08,12.08,0.0,0.0,12.63,12.63,12.63,0.0,0.0,12.08,12.08,12.08,0.0,0.0,12.47,12.47,12.47,0.0,0.0
2016-02-14,12.64,12.64,12.64,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.53,12.53,12.53,0.0,0.0
2016-02-21,13.22,13.22,13.22,0.0,0.0,13.22,13.22,13.22,0.0,0.0,12.97,12.97,12.97,0.0,0.0,13.0,13.0,13.0,0.0,0.0
2016-02-28,13.65,13.65,13.65,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.59,13.59,13.59,0.0,0.0,14.02,14.02,14.02,0.0,0.0
2016-03-06,14.66,14.66,14.66,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.72,14.72,14.72,0.0,0.0
