Date,AHPIStock_Open_average,AHPIStock_Open_max,AHPIStock_Open_min,AHPIStock_Open_volatility,AHPIStock_Open_change,AHPIStock_High_average,AHPIStock_High_max,AHPIStock_High_min,AHPIStock_High_volatility,AHPIStock_High_change,AHPIStock_Low_average,AHPIStock_Low_max,AHPIStock_Low_min,AHPIStock_Low_volatility,AHPIStock_Low_change,AHPIStock_Close_average,AHPIStock_Close_max,AHPIStock_Close_min,AHPIStock_Close_volatility,AHPIStock_Close_change,AHPIStock_Volume_average,AHPIStock_Volume_max,AHPIStock_Volume_min,AHPIStock_Volume_volatility,AHPIStock_Volume_change
2016-01-03,2.1100000000000003,2.22,1.98,0.2400000000000002,-0.1200000000000001,2.14625,2.22,2.076,0.14400000000000013,-0.10499999999999998,2.0775,2.16,1.98,0.18000000000000016,-0.04999999999999982,2.116,2.16,2.076,0.08400000000000007,-0.04400000000000004,1260,2086,700,1386,-1074
2016-01-10,1.9752,2.016,1.92,0.09600000000000009,0.016000000000000014,2.004,2.0580000000000003,1.964,0.0940000000000003,-0.018000000000000238,1.948,1.98,1.92,0.06000000000000005,-0.06000000000000005,1.99,2.0580000000000003,1.942,0.11600000000000033,-0.058000000000000274,2734,5154,261,4893,2199
2016-01-17,1.631,1.9880000000000002,0.985,1.0030000000000001,-1.0030000000000001,1.651,1.9880000000000002,0.985,1.0030000000000001,-1.0030000000000001,1.631,1.9880000000000002,0.985,1.0030000000000001,-1.0030000000000001,1.651,1.9880000000000002,0.985,1.0030000000000001,-1.0030000000000001,642,1826,25,1801,-51
2016-01-24,1.5286,1.94,0.98,0.96,-0.10699999999999976,1.538,1.94,0.98,0.96,-0.06000000000000005,1.4485999999999999,1.92,0.98,0.94,-0.19999999999999996,1.501,1.92,0.98,0.94,-0.09999999999999987,1071,3687,6,3681,896
2016-01-31,1.4068,1.7990000000000002,0.81,0.9890000000000001,-0.09999999999999998,1.4178,1.8,0.86,0.9400000000000001,-0.050000000000000044,1.3698000000000001,1.7990000000000002,0.81,0.9890000000000001,-0.04999999999999993,1.3918,1.7990000000000002,0.86,0.9390000000000002,0.0,1051,3607,27,3580,45
2016-02-07,1.6172,1.68,1.52,0.15999999999999992,-0.04599999999999982,1.6262,1.68,1.52,0.15999999999999992,-0.09099999999999997,1.5364,1.626,1.3330000000000002,0.2929999999999997,-0.04599999999999982,1.5788,1.671,1.48,0.19100000000000006,-0.09099999999999997,2765,9901,177,9724,-664
2016-02-14,1.4220000000000002,1.48,1.36,0.11999999999999988,0.0880000000000003,1.4775,1.56,1.402,0.15800000000000014,0.06600000000000028,1.387,1.4680000000000002,1.36,0.1080000000000001,0.1080000000000001,1.4220000000000002,1.5,1.36,0.1399999999999999,0.1080000000000001,2829,8395,563,7832,-1204
2016-02-21,1.392,1.46,1.36,0.09999999999999987,0.09999999999999987,1.405,1.48,1.36,0.11999999999999988,0.11999999999999988,1.3840000000000001,1.44,1.36,0.07999999999999985,0.07999999999999985,1.3975,1.46,1.36,0.09999999999999987,0.09999999999999987,14535,49948,610,49338,5916
2016-02-28,1.484,1.5,1.46,0.040000000000000036,-0.020000000000000018,1.5002,1.501,1.5,0.0009999999999998899,0.0,1.436,1.46,1.4,0.06000000000000005,0.06000000000000005,1.464,1.5,1.42,0.08000000000000007,0.020000000000000018,9275,25974,776,25198,-14901
2016-03-06,1.3486,1.463,1.28,0.18300000000000005,-0.16300000000000003,1.4123999999999999,1.5,1.379,0.121,-0.121,1.292,1.36,1.26,0.10000000000000009,-0.08000000000000007,1.32,1.38,1.26,0.11999999999999988,-0.019999999999999796,6942,13938,4213,9725,8576
2016-03-13,1.348,1.4,1.28,0.11999999999999988,0.11999999999999988,1.4114,1.4569999999999999,1.4,0.05699999999999994,0.05699999999999994,1.3006,1.34,1.26,0.08000000000000007,0.06000000000000005,1.3688,1.4,1.34,0.05999999999999983,-0.05599999999999983,33602,128471,3970,124501,124501
2016-03-20,1.39,1.4,1.38,0.020000000000000018,0.0,1.4049999999999998,1.42,1.4,0.020000000000000018,-0.020000000000000018,1.34525,1.4,1.32,0.07999999999999985,0.05899999999999994,1.375,1.4,1.32,0.07999999999999985,0.020000000000000018,2061,4838,231,4607,-4607
2016-03-27,1.2404,1.3980000000000001,0.7,0.6980000000000002,-0.692,1.26,1.4,0.7,0.7,-0.7,1.2172,1.386,0.66,0.7259999999999999,-0.68,1.248,1.4,0.7,0.7,-0.6400000000000001,1431,3221,373,2848,0
2016-04-03,1.184,1.32,0.7,0.6200000000000001,0.6200000000000001,1.188,1.32,0.7,0.6200000000000001,0.6200000000000001,1.16,1.28,0.7,0.5800000000000001,0.5800000000000001,1.1663999999999999,1.3,0.7,0.6000000000000001,0.5919999999999999,2679,10078,2,10076,1394
2016-04-10,1.371,1.4,1.32,0.07999999999999985,0.07800000000000007,1.3712,1.4,1.32,0.07999999999999985,0.07800000000000007,1.343,1.3980000000000001,1.28,0.1180000000000001,0.07800000000000007,1.353,1.3980000000000001,1.32,0.07800000000000007,0.07800000000000007,2654,6987,190,6797,-6493
2016-04-17,1.4,1.4,1.4,0.0,0.0,1.4,1.4,1.4,0.0,0.0,1.3575,1.38,1.33,0.04999999999999982,-0.019999999999999796,1.3675,1.4,1.33,0.06999999999999984,0.020000000000000018,6933,10554,2294,8260,-3367
2016-04-24,1.3752499999999999,1.4,1.341,0.05899999999999994,0.0,1.4,1.48,1.36,0.11999999999999988,-0.08000000000000007,1.35,1.4,1.32,0.07999999999999985,-0.07999999999999985,1.3605,1.42,1.32,0.09999999999999987,-0.07800000000000007,9510,25652,2400,23252,-20704
2016-05-01,1.212,1.4,0.66,0.7399999999999999,-0.039999999999999813,1.23,1.4,0.69,0.71,-0.039999999999999813,1.1920000000000002,1.34,0.66,0.68,-0.020000000000000018,1.2218,1.399,0.69,0.7090000000000001,-0.07899999999999996,3070,11686,59,11627,9728
2016-05-08,1.3632,1.399,1.32,0.07899999999999996,-0.019000000000000128,1.3748,1.4,1.32,0.07999999999999985,-0.020000000000000018,1.3468,1.38,1.3,0.07999999999999985,0.039999999999999813,1.358,1.4,1.3,0.09999999999999987,0.039999999999999813,8265,14297,428,13869,-13869
2016-05-15,1.2638,1.32,1.2,0.1200000000000001,-0.1200000000000001,1.3074000000000001,1.3780000000000001,1.26,0.1180000000000001,-0.1180000000000001,1.22,1.3,1.16,0.14000000000000012,-0.10000000000000009,1.264,1.3,1.2,0.10000000000000009,-0.040000000000000036,8194,11657,280,11377,-8473
2016-05-22,1.196,1.26,1.14,0.1200000000000001,-0.10000000000000009,1.2184,1.26,1.173,0.08699999999999997,-0.020999999999999908,1.1794,1.24,1.14,0.10000000000000009,-0.08000000000000007,1.1834,1.24,1.14,0.10000000000000009,-0.06000000000000005,1392,4276,156,4120,961
2016-05-29,1.24,1.28,1.2,0.08000000000000007,0.040000000000000036,1.2666666666666666,1.28,1.24,0.040000000000000036,-0.040000000000000036,1.193,1.2,1.18,0.020000000000000018,-0.0009999999999998899,1.2396666666666667,1.28,1.199,0.08099999999999996,-0.08099999999999996,5865,11738,886,10852,-6766
2016-06-05,1.192,1.26,1.1,0.15999999999999992,-0.11999999999999988,1.236,1.26,1.22,0.040000000000000036,0.020000000000000018,1.1656,1.22,1.1,0.11999999999999988,-0.11999999999999988,1.2,1.24,1.12,0.11999999999999988,0.020000000000000018,1914,3179,251,2928,927
2016-06-12,1.2605,1.278,1.24,0.038000000000000034,0.02400000000000002,1.275,1.28,1.26,0.020000000000000018,0.020000000000000018,1.2295,1.278,1.16,0.1180000000000001,-0.08000000000000007,1.27225,1.28,1.26,0.020000000000000018,0.009000000000000119,3991,6732,454,6278,4929
2016-06-19,1.104,1.19,1.0,0.18999999999999995,-0.15999999999999992,1.1400000000000001,1.222,1.088,0.1339999999999999,-0.12199999999999989,1.0558,1.139,1.0,0.139,-0.139,1.08,1.14,1.04,0.09999999999999987,-0.039999999999999813,11323,23051,5275,17776,-2205
2016-06-26,1.128,1.2,1.0,0.19999999999999996,0.19999999999999996,1.24,1.3,1.2,0.10000000000000009,-0.06000000000000005,1.1248,1.2,1.0,0.19999999999999996,0.19999999999999996,1.184,1.22,1.1,0.11999999999999988,0.09999999999999987,9290,31411,1935,29476,-27439
2016-07-03,1.133,1.2,1.04,0.15999999999999992,0.15999999999999992,1.245,1.3,1.2,0.10000000000000009,0.08000000000000007,1.115,1.2,1.0,0.19999999999999996,0.19999999999999996,1.195,1.26,1.1,0.15999999999999992,0.08000000000000007,20646,55737,4741,50996,-1017
2016-07-10,1.2366,1.26,1.2,0.06000000000000005,0.040999999999999925,1.3564,1.54,1.262,0.278,0.038000000000000034,1.21,1.25,1.14,0.1100000000000001,0.10000000000000009,1.2756,1.36,1.24,0.1200000000000001,0.018000000000000016,20591,65147,2734,62413,-11860
2016-07-17,1.2374,1.287,1.141,0.1459999999999999,-0.05900000000000016,1.3038,1.48,1.22,0.26,-0.06000000000000005,1.1686,1.24,1.04,0.19999999999999996,-0.05699999999999994,1.208,1.26,1.16,0.10000000000000009,-0.040000000000000036,39025,114633,3389,111244,9162
2016-07-24,1.26,1.36,1.22,0.14000000000000012,0.0,1.3758,1.58,1.22,0.3600000000000001,0.14000000000000012,1.218,1.28,1.14,0.14000000000000012,0.08000000000000007,1.2746,1.32,1.2,0.1200000000000001,0.11300000000000021,47494,106597,4367,102230,92060
2016-07-31,1.2196,1.2819999999999998,1.12,0.1619999999999997,-0.1619999999999997,1.2756,1.3,1.24,0.06000000000000005,-0.041999999999999815,1.1602,1.22,1.12,0.09999999999999987,-0.08099999999999974,1.204,1.24,1.14,0.10000000000000009,-0.020000000000000018,18343,34133,4635,29498,-13565
2016-08-07,1.2336,1.26,1.197,0.06299999999999994,0.05799999999999983,1.254,1.26,1.24,0.020000000000000018,-0.0050000000000001155,1.172,1.196,1.14,0.05600000000000005,-0.016000000000000014,1.2236,1.255,1.183,0.07199999999999984,-0.05499999999999994,20630,32046,14652,17394,-17363
2016-08-14,1.1202,1.22,1.04,0.17999999999999994,-0.17999999999999994,1.1623999999999999,1.244,1.099,0.14500000000000002,-0.09600000000000009,1.068,1.12,1.04,0.08000000000000007,-0.06000000000000005,1.1008,1.198,1.04,0.15799999999999992,-0.1379999999999999,27401,38720,11880,26840,6055
2016-08-21,1.138,1.19,1.08,0.10999999999999988,0.039999999999999813,1.1748,1.198,1.12,0.07799999999999985,0.05999999999999983,1.084,1.1,1.06,0.040000000000000036,0.020000000000000018,1.1199999999999999,1.16,1.08,0.07999999999999985,0.05999999999999983,25320,57831,3575,54256,-4784
2016-08-28,1.167,1.216,1.143,0.07299999999999995,-0.0129999999999999,1.1918,1.22,1.16,0.06000000000000005,0.06000000000000005,1.1518,1.2,1.1,0.09999999999999987,0.04299999999999993,1.1743999999999999,1.216,1.16,0.05600000000000005,0.016000000000000014,6077,15718,1448,14270,-14270
2016-09-04,1.20025,1.24,1.121,0.119,-0.09899999999999998,1.2349999999999999,1.26,1.2,0.06000000000000005,-0.040000000000000036,1.16775,1.2,1.12,0.07999999999999985,-0.06299999999999994,1.2,1.22,1.18,0.040000000000000036,-0.040000000000000036,4552,10915,1449,9466,6947
2016-09-11,1.216,1.24,1.2,0.040000000000000036,0.020000000000000018,1.24,1.26,1.2,0.06000000000000005,0.040000000000000036,1.1421999999999999,1.19,1.06,0.1299999999999999,-0.1299999999999999,1.1796,1.22,1.078,0.1419999999999999,-0.12199999999999989,4737,10256,770,9486,3980
