Date,ASTC_stock_Open_average,ASTC_stock_Open_max,ASTC_stock_Open_min,ASTC_stock_Open_volatility,ASTC_stock_Open_change,ASTC_stock_High_average,ASTC_stock_High_max,ASTC_stock_High_min,ASTC_stock_High_volatility,ASTC_stock_High_change,ASTC_stock_Low_average,ASTC_stock_Low_max,ASTC_stock_Low_min,ASTC_stock_Low_volatility,ASTC_stock_Low_change,ASTC_stock_Close_average,ASTC_stock_Close_max,ASTC_stock_Close_min,ASTC_stock_Close_volatility,ASTC_stock_Close_change,ASTC_stock_Volume_average,ASTC_stock_Volume_max,ASTC_stock_Volume_min,ASTC_stock_Volume_volatility,ASTC_stock_Volume_change
2016-03-20,9.625,9.9,9.3,0.5999999999999996,0.1999999999999993,10.3245,10.9,9.75,1.1500000000000004,1.1500000000000004,9.525,9.8,9.3,0.5,0.1999999999999993,10.0125,10.9,9.55,1.3499999999999996,1.1500000000000004,12898,16621,9120,7501,5612
2016-03-27,10.540000000000001,11.05,10.25,0.8000000000000007,-0.5500000000000007,10.9398,11.3,10.55,0.75,-0.75,10.12,10.45,9.9,0.5499999999999989,-0.34999999999999964,10.33,10.7,10.05,0.6499999999999986,-0.29999999999999893,14472,21083,7835,13248,-3148
2016-04-03,10.2426,10.613,9.95,0.6630000000000003,0.05000000000000071,10.705,11.25,10.225,1.0250000000000004,-0.375,9.9498,10.4,9.45,0.9500000000000011,-0.5,10.3,10.65,9.85,0.8000000000000007,-0.6500000000000004,18071,47498,8277,39221,2094
2016-04-10,9.94,10.25,9.6,0.6500000000000004,0.3000000000000007,10.33,10.45,10.2,0.25,0.15000000000000036,9.83,10.15,9.55,0.5999999999999996,0.5999999999999996,10.01,10.2,9.7,0.5,0.5,5679,6638,4834,1804,1478
2016-04-17,10.11,10.45,9.5,0.9499999999999993,-0.6999999999999993,10.540000000000001,10.65,10.35,0.3000000000000007,-0.25,9.85,10.15,9.5,0.6500000000000004,-0.5500000000000007,10.079,10.45,9.5,0.9499999999999993,-0.40499999999999936,7416,15206,3731,11475,-3416
2016-04-24,9.93,10.1,9.75,0.34999999999999964,0.0,10.28,10.5,9.9,0.5999999999999996,-0.5999999999999996,9.6904,9.851,9.5,0.35100000000000087,0.15000000000000036,10.01,10.25,9.85,0.40000000000000036,-0.40000000000000036,5341,10540,3431,7109,-819
2016-05-01,9.412,9.8,9.15,0.6500000000000004,-0.4900000000000002,9.58,9.9,9.45,0.45000000000000107,-0.45000000000000107,9.12,9.2,9.0,0.1999999999999993,-0.1999999999999993,9.2274,9.45,9.05,0.3999999999999986,-0.1999999999999993,8688,28672,2501,26171,-26171
2016-05-08,8.86,9.4,8.5,0.9000000000000004,-0.9000000000000004,9.1,9.5,8.5,1.0,-1.0,8.266,8.751,7.6,1.1509999999999998,-0.2779999999999996,8.5394,8.947000000000001,7.8,1.1470000000000011,-0.7999999999999998,10558,22789,3710,19079,11019
2016-05-15,8.1394,8.35,7.9,0.4499999999999993,0.2970000000000006,8.3732,8.55,8.251,0.29900000000000126,0.1490000000000009,7.853400000000001,8.117,7.65,0.4670000000000005,0.1999999999999993,8.1698,8.499,7.85,0.6490000000000009,0.05000000000000071,9584,13214,6674,6540,-439
2016-05-22,8.2002,8.5,7.801,0.6989999999999998,0.5,8.39,8.5,8.15,0.34999999999999964,0.34999999999999964,7.9002,8.2,7.5,0.6999999999999993,0.34999999999999964,8.26,8.45,8.0,0.4499999999999993,0.20000000000000107,8076,25687,2395,23292,886
2016-05-29,8.5125,8.65,8.15,0.5,0.5,8.9875,9.05,8.85,0.20000000000000107,-0.15000000000000036,8.49625,8.65,8.15,0.5,0.5,8.687,8.748,8.6,0.1479999999999997,0.0,4629,7579,1622,5957,-3792
2016-06-05,9.26,9.45,8.7,0.75,0.75,9.78,10.75,9.45,1.3000000000000007,-1.3000000000000007,8.9,9.15,8.7,0.45000000000000107,0.05000000000000071,9.36,9.5,9.25,0.25,-0.14999999999999858,7418,22638,1331,21307,-20349
2016-06-12,8.7528,9.15,8.5,0.6500000000000004,-0.6500000000000004,9.0,9.4,8.55,0.8499999999999996,-0.8499999999999996,8.3604,8.425,8.3,0.125,-0.0519999999999996,8.52,8.75,8.3,0.4499999999999993,-0.09999999999999964,3804,5578,1766,3812,2250
2016-06-19,8.487,8.75,7.9,0.8499999999999996,-0.6500000000000004,8.88,9.05,8.75,0.3000000000000007,0.3000000000000007,8.2976,8.581,7.9,0.6809999999999992,-0.5559999999999992,8.709999999999999,9.05,8.35,0.7000000000000011,0.3500000000000014,7820,14508,2844,11664,4703
2016-06-26,8.6278,8.9,8.35,0.5500000000000007,0.2140000000000004,8.8628,9.0,8.65,0.34999999999999964,-0.13599999999999923,8.3152,8.55,8.07,0.4800000000000004,0.4800000000000004,8.6,8.9,8.45,0.45000000000000107,0.3000000000000007,6177,9482,1485,7997,-7997
2016-07-03,8.732,8.828,8.6,0.22799999999999976,-0.09999999999999964,9.0,9.05,8.95,0.10000000000000142,0.05000000000000071,8.57,8.7,8.45,0.25,-0.25,8.71275,8.851,8.6,0.2510000000000012,-0.2010000000000005,2770,4939,1216,3723,3723
2016-07-10,8.379,8.85,8.046,0.8040000000000003,-0.4510000000000005,8.693999999999999,9.1,8.37,0.7300000000000004,-0.1999999999999993,7.9399999999999995,8.25,7.6,0.6500000000000004,0.6500000000000004,8.23,8.55,8.0,0.5500000000000007,0.3500000000000014,12015,33641,2601,31040,-31040
2016-07-17,8.89,9.2,8.6,0.5999999999999996,0.5499999999999989,9.41,10.4,9.1,1.3000000000000007,0.09999999999999964,8.64,8.85,8.55,0.29999999999999893,0.29999999999999893,9.03,9.2,8.65,0.5499999999999989,0.15000000000000036,9593,30281,775,29506,-4687
2016-07-24,8.9532,9.345,8.65,0.6950000000000003,-0.34999999999999964,9.085799999999999,9.345,8.85,0.495000000000001,-0.23399999999999999,8.61,8.7,8.5,0.1999999999999993,0.05000000000000071,8.95,9.1,8.85,0.25,-0.049999999999998934,4707,6346,2179,4167,2491
2016-07-31,8.544,8.77,8.25,0.5199999999999996,-0.4499999999999993,8.693,9.0,8.5,0.5,-0.45500000000000007,8.02,8.45,7.65,0.7999999999999989,-0.3999999999999986,8.5,8.85,8.3,0.5499999999999989,-0.5499999999999989,6223,13697,1238,12459,885
2016-08-07,8.2014,8.657,8.05,0.6069999999999993,-0.049999999999998934,8.57,9.05,8.3,0.75,0.09999999999999964,8.02,8.1,7.95,0.14999999999999947,-0.04999999999999982,8.219999999999999,8.35,8.0,0.34999999999999964,-0.1999999999999993,12966,21869,5296,16573,6188
2016-08-14,7.62,8.0,7.25,0.75,-0.7000000000000002,8.01,8.4,7.65,0.75,-0.75,7.3950000000000005,7.95,7.0,0.9500000000000002,-0.9500000000000002,7.5152,8.2,7.05,1.1499999999999995,-1.1499999999999995,10673,16386,7393,8993,-2821
2016-08-21,8.64,9.55,7.25,2.3000000000000007,1.5,8.9906,9.95,7.65,2.299999999999999,1.4000000000000004,8.25,8.55,7.2,1.3500000000000005,1.2999999999999998,8.469999999999999,8.85,7.45,1.3999999999999995,1.2499999999999991,41140,152417,4612,147805,4770
2016-08-28,8.81,8.9,8.7,0.20000000000000107,-0.20000000000000107,9.106,9.45,8.93,0.5199999999999996,0.5199999999999996,8.59,8.7,8.5,0.1999999999999993,0.09999999999999964,8.88,9.25,8.55,0.6999999999999993,0.5,7390,10937,4385,6552,-658
2016-09-04,10.013,10.9,9.45,1.450000000000001,0.3500000000000014,10.7495,11.149000000000001,10.149,1.0000000000000018,-0.9510000000000005,9.5875,10.0,9.15,0.8499999999999996,-0.1999999999999993,9.9,10.5,9.2,1.3000000000000007,-1.3000000000000007,30299,79103,2890,76213,-65787
2016-09-11,9.46,9.75,9.05,0.6999999999999993,0.34999999999999964,9.818999999999999,10.145,9.5,0.6449999999999996,-0.5449999999999999,9.118,9.34,8.75,0.5899999999999999,-0.5,9.427,9.835,9.25,0.5850000000000009,-0.4350000000000005,7260,14484,2060,12424,8906
2016-09-18,9.2576,9.45,8.95,0.5,-0.038000000000000256,9.379999999999999,9.45,9.25,0.1999999999999993,-0.15000000000000036,8.77,9.0,8.55,0.4499999999999993,-0.4499999999999993,8.93,9.1,8.7,0.40000000000000036,0.049999999999998934,5223,6130,3382,2748,51
2016-09-25,8.76,9.3,8.35,0.9500000000000011,-0.9500000000000011,8.870000000000001,9.4,8.65,0.75,-0.75,8.3336,8.418,8.25,0.16799999999999926,0.0,8.52,8.75,8.25,0.5,-0.25,5361,14812,2176,12636,-10837
2016-10-02,8.345,8.408,8.25,0.15799999999999947,0.15000000000000036,8.6,8.7,8.55,0.14999999999999858,-0.049999999999998934,8.28,8.4,8.25,0.15000000000000036,0.0,8.48,8.65,8.25,0.40000000000000036,0.05000000000000071,4233,7966,1858,6108,-754
2016-10-09,8.45,8.65,8.1,0.5500000000000007,0.09999999999999964,8.8002,9.05,8.7,0.3500000000000014,-0.3500000000000014,8.2546,8.55,8.05,0.5,-0.2270000000000003,8.48,8.7,8.25,0.4499999999999993,-0.14999999999999858,5062,7192,1775,5417,-2510
2016-10-16,8.331199999999999,8.5,8.2,0.3000000000000007,0.05000000000000071,8.5122,8.65,8.45,0.20000000000000107,-0.15000000000000036,8.2002,8.339,8.1,0.23900000000000077,-0.13700000000000045,8.290000000000001,8.4,8.15,0.25,-0.049999999999998934,2570,6155,541,5614,1076
2016-10-23,8.3904,8.8,8.15,0.6500000000000004,0.5,8.719999999999999,9.5,8.45,1.0500000000000007,1.0500000000000007,8.2854,8.695,8.15,0.5449999999999999,0.5400000000000009,8.485,8.9,8.25,0.6500000000000004,0.5750000000000011,3441,9577,593,8984,7364
2016-10-30,8.6478,9.1,8.238999999999999,0.8610000000000007,-0.761000000000001,8.87,9.5,8.4,1.0999999999999996,-1.0999999999999996,8.3328,8.8,7.8,1.0000000000000009,-1.0000000000000009,8.43,9.1,7.8,1.2999999999999998,-1.2999999999999998,5037,6585,3545,3040,3040
2016-11-06,7.99,8.2,7.75,0.4499999999999993,0.2499999999999991,8.27,8.4,8.15,0.25,-0.20000000000000107,7.85,7.95,7.75,0.20000000000000018,-0.20000000000000018,7.995,8.15,7.75,0.40000000000000036,-0.27500000000000036,4915,6182,3686,2496,2009
2016-11-13,7.97,8.2,7.75,0.4499999999999993,0.20000000000000018,8.3908,9.204,8.1,1.104000000000001,1.104000000000001,7.8782000000000005,7.95,7.75,0.20000000000000018,0.20000000000000018,8.169,8.4,8.05,0.34999999999999964,0.3000000000000007,4279,5762,2087,3675,1908
2016-11-20,8.29325,8.5,8.1,0.40000000000000036,-0.12700000000000067,8.458,8.6,8.3,0.29999999999999893,0.09999999999999964,8.095,8.3,8.0,0.3000000000000007,0.28800000000000026,8.3375,8.6,8.15,0.4499999999999993,0.25,3838,8928,874,8054,-2243
2016-11-27,8.291599999999999,8.6,8.05,0.5499999999999989,-0.5499999999999989,8.4066,8.6,8.2,0.40000000000000036,-0.40000000000000036,7.95,8.05,7.85,0.20000000000000107,-0.15000000000000036,8.129999999999999,8.2,7.9,0.29999999999999893,0.049999999999998934,4621,10270,1000,9270,-5546
2016-12-04,8.05,8.15,7.95,0.20000000000000018,0.0,8.08,8.15,8.0,0.15000000000000036,-0.09999999999999964,7.77,7.85,7.5,0.34999999999999964,-0.2999999999999998,7.9,8.0,7.8,0.20000000000000018,0.20000000000000018,8290,13243,5359,7884,5092
2016-12-11,7.75,8.0,7.45,0.5499999999999998,-0.14999999999999947,8.025,8.2,7.9,0.29999999999999893,-0.29999999999999893,7.5772,7.7860000000000005,7.45,0.3360000000000003,-0.2860000000000005,7.7208,7.904,7.5,0.4039999999999999,-0.4039999999999999,7557,10897,5706,5191,-244
2016-12-18,7.4998000000000005,7.65,7.4,0.25,-0.2010000000000005,7.58,7.75,7.45,0.2999999999999998,-0.20000000000000018,7.39,7.5,7.3,0.20000000000000018,-0.20000000000000018,7.4718,7.6,7.3,0.2999999999999998,-0.09999999999999964,2503,4441,1045,3396,-535
2016-12-25,7.5815,7.675,7.5,0.17499999999999982,0.07500000000000018,7.725,7.85,7.6,0.25,0.20000000000000018,7.250249999999999,7.551,7.0,0.5510000000000002,0.09999999999999964,7.5595,7.689,7.45,0.23899999999999988,0.04999999999999982,9194,17119,1816,15303,-13128
2017-01-01,7.2375,7.4,7.1,0.3000000000000007,-0.3000000000000007,7.4,7.55,7.25,0.2999999999999998,-0.2999999999999998,6.939,7.2,6.75,0.4500000000000002,-0.25,7.0375,7.25,6.8,0.4500000000000002,-0.25,7082,12463,3942,8521,-172
2017-01-08,7.1502,7.439,7.05,0.38900000000000023,0.32699999999999996,7.2908,7.439,7.17,0.26900000000000013,0.24399999999999977,6.76,7.05,6.4,0.6499999999999995,0.34999999999999964,7.045,7.2,6.95,0.25,0.25,13613,37719,2980,34739,-10256
2017-01-15,7.259499999999999,7.35,7.037999999999999,0.3120000000000003,0.04999999999999982,7.740500000000001,8.15,7.412000000000001,0.7379999999999995,0.5,6.87325,6.95,6.75,0.20000000000000018,0.032999999999999474,7.425,7.5,7.35,0.15000000000000036,0.04999999999999982,16855,27303,2478,24825,22146
2017-01-22,7.67,7.8,7.45,0.34999999999999964,-0.14999999999999947,8.1,8.3,7.9,0.40000000000000036,-0.09999999999999964,7.35,7.6,7.0,0.5999999999999996,-0.1999999999999993,7.75,8.0,7.5,0.5,-0.04999999999999982,12894,18599,2783,15816,5028
2017-01-29,7.39,7.75,7.1,0.6500000000000004,0.20000000000000018,7.8064,8.15,7.6,0.5500000000000007,0.25,7.17,7.4,6.95,0.4500000000000002,0.10000000000000053,7.5600000000000005,7.85,7.15,0.6999999999999993,0.39999999999999947,6499,16639,2008,14631,-1339
2017-02-05,7.51,8.0,7.0,1.0,-0.75,8.299,9.0,7.7,1.2999999999999998,-0.4999999999999991,7.25,7.6,7.0,0.5999999999999996,-0.09999999999999964,7.6000000000000005,7.95,7.4,0.5499999999999998,0.15000000000000036,21826,43932,13816,30116,3313
2017-02-12,7.54,7.65,7.25,0.40000000000000036,0.0,7.954000000000001,8.67,7.65,1.0199999999999996,0.40000000000000036,7.37,7.6,7.1,0.5,0.20000000000000018,7.66,7.95,7.35,0.6000000000000005,0.09999999999999964,14925,41856,2711,39145,3959
2017-02-19,7.8,8.0,7.551,0.44899999999999984,-0.14900000000000002,8.11025,8.2,8.041,0.15899999999999892,-0.15899999999999892,7.66275,7.9,7.5,0.40000000000000036,-0.14900000000000002,7.7625,8.0,7.5,0.5,-0.35000000000000053,7361,21038,1483,19555,-18376
2017-02-26,7.8500000000000005,8.05,7.6,0.45000000000000107,-0.10000000000000053,7.99,8.15,7.7,0.4500000000000002,-0.35000000000000053,7.53,7.85,7.15,0.6999999999999993,-0.5,7.8,8.05,7.5,0.5500000000000007,-0.40000000000000036,5952,12077,2936,9141,5288
2017-03-05,7.3032,8.1,6.816,1.2839999999999998,-1.2839999999999998,7.54,8.1,7.05,1.0499999999999998,-0.5999999999999996,6.8832,7.15,6.5,0.6500000000000004,-0.3340000000000005,7.1499999999999995,7.6,6.85,0.75,-0.75,20722,40290,11537,28753,23086
2017-03-12,6.6402,6.85,6.351,0.49899999999999967,0.09999999999999964,6.85,6.95,6.75,0.20000000000000018,0.04999999999999982,6.2632,6.5,6.0,0.5,-0.15000000000000036,6.7,6.85,6.5,0.34999999999999964,0.25,9465,13379,1937,11442,-5154
2017-03-19,6.62,7.0,6.25,0.75,-0.34999999999999964,6.79,7.2,6.5,0.7000000000000002,-0.7000000000000002,6.37,6.5,6.25,0.25,-0.04999999999999982,6.5098,6.85,6.3,0.5499999999999998,-0.39999999999999947,9197,22052,495,21557,-12322
2017-03-26,6.594,6.73,6.45,0.28000000000000025,0.13999999999999968,6.706,6.8,6.6,0.20000000000000018,0.20000000000000018,6.46,6.5,6.45,0.04999999999999982,0.04999999999999982,6.55,6.65,6.45,0.20000000000000018,0.0,2809,4301,1310,2991,546
2017-04-02,6.292,6.6,6.15,0.4499999999999993,-0.4499999999999993,6.6188,7.15,6.394,0.7560000000000002,0.5500000000000007,6.0402000000000005,6.15,5.95,0.20000000000000018,-0.14999999999999947,6.22,6.4,5.95,0.4500000000000002,-0.4500000000000002,9886,22717,1905,20812,12050
2017-04-09,6.187749999999999,6.35,6.0,0.34999999999999964,0.2999999999999998,6.7375,7.1,6.5,0.5999999999999996,0.5999999999999996,6.11925,6.226,5.95,0.2759999999999998,0.2759999999999998,6.401,6.599,6.3,0.2990000000000004,0.19899999999999984,10310,12579,5587,6992,445
2017-04-16,6.4956,6.8,6.15,0.6499999999999995,-0.2999999999999998,6.6962,6.895,6.436,0.45899999999999963,-0.44899999999999984,6.268400000000001,6.45,6.15,0.2999999999999998,-0.2999999999999998,6.41,6.65,6.25,0.40000000000000036,-0.3000000000000007,4796,8501,608,7893,-7893
2017-04-23,6.069999999999999,6.25,5.8,0.4500000000000002,-0.4500000000000002,6.2054,6.295,6.032,0.2629999999999999,-0.2629999999999999,5.91,6.05,5.75,0.2999999999999998,-0.20000000000000018,5.97,6.05,5.8,0.25,-0.14999999999999947,7662,18637,3804,14833,-14833
2017-04-30,5.5244,6.0,5.15,0.8499999999999996,-0.8499999999999996,5.6644,6.05,5.5,0.5499999999999998,-0.5499999999999998,5.33,5.75,5.1,0.6500000000000004,-0.6500000000000004,5.4698,5.849,5.25,0.5990000000000002,-0.399,13106,33002,2636,30366,30366
2017-05-07,5.56,5.75,5.35,0.40000000000000036,0.15000000000000036,5.68,6.0,5.55,0.4500000000000002,0.15000000000000036,5.2894,5.55,5.0,0.5499999999999998,0.2129999999999992,5.5422,5.75,5.3,0.4500000000000002,0.15000000000000036,10262,22943,1614,21329,-3876
2017-05-14,5.4074,5.55,5.226,0.32399999999999984,-0.18900000000000006,5.5586,5.675,5.45,0.22499999999999964,-0.08199999999999985,5.1768,5.3,5.0,0.2999999999999998,-0.1200000000000001,5.4312000000000005,5.5760000000000005,5.3,0.2760000000000007,0.04999999999999982,7266,18709,1419,17290,-6033
2017-05-21,5.719,5.85,5.5,0.34999999999999964,0.34999999999999964,6.09,6.35,5.85,0.5,-0.40000000000000036,5.55,5.7,5.45,0.25,0.009999999999999787,5.78,5.85,5.7,0.14999999999999947,-0.09999999999999964,17249,30532,5144,25388,-10013
2017-05-28,5.5,5.7,5.3,0.40000000000000036,-0.35000000000000053,5.62875,5.75,5.515,0.23500000000000032,-0.20000000000000018,5.35175,5.507000000000001,5.3,0.20700000000000074,-0.20700000000000074,5.4,5.55,5.3,0.25,-0.25,5814,13589,1235,12354,4098
2017-06-04,5.2088,5.5,4.85,0.6500000000000004,-0.2560000000000002,5.4488,5.75,5.244,0.5060000000000002,-0.35599999999999987,5.012,5.3,4.85,0.4500000000000002,-0.391,5.155,5.575,4.85,0.7250000000000005,-0.5750000000000002,13671,39966,2745,37221,-1807
2017-06-11,5.15,5.25,5.0,0.25,0.15000000000000036,5.34,5.7,5.2,0.5,0.0,5.0,5.0,5.0,0.0,0.0,5.12,5.25,5.05,0.20000000000000018,0.10000000000000053,10770,27174,3963,23211,445
2017-06-18,4.961399999999999,5.1,4.657,0.4429999999999996,-0.4429999999999996,5.0934,5.142,4.995,0.14700000000000024,-0.0420000000000007,4.8,5.0,4.65,0.34999999999999964,-0.34999999999999964,4.941,5.05,4.71,0.33999999999999986,-0.29000000000000004,11745,13833,8132,5701,1699
2017-06-25,4.8958,5.0,4.678999999999999,0.3210000000000006,-0.2710000000000008,4.9522,5.0,4.89,0.11000000000000032,-0.11000000000000032,4.6048,4.755,4.418,0.33699999999999974,-0.2320000000000002,4.7762,4.883,4.55,0.3330000000000002,-0.20000000000000018,10233,25691,2899,22792,22792
2017-07-02,4.52725,4.749,4.4,0.3489999999999993,0.3489999999999993,4.811999999999999,5.1,4.648,0.45199999999999996,0.34999999999999964,4.46125,4.745,4.3,0.4450000000000003,0.34499999999999975,4.75875,5.05,4.6,0.4500000000000002,0.3650000000000002,8612,15883,3251,12632,12632
2017-07-09,5.0200000000000005,5.2,4.9,0.2999999999999998,-0.25,5.1104,5.2,5.002,0.1980000000000004,-0.1980000000000004,4.8428,5.0,4.7,0.2999999999999998,-0.16199999999999992,4.9212,5.1,4.75,0.34999999999999964,-0.24599999999999955,4145,6424,2299,4125,1325
2017-07-16,4.587,4.7,4.5,0.20000000000000018,-0.1850000000000005,4.802,4.95,4.66,0.29000000000000004,-0.04999999999999982,4.4136,4.5,4.35,0.15000000000000036,0.05000000000000071,4.6172,4.692,4.55,0.14200000000000035,0.041999999999999815,7826,13316,3601,9715,-4952
2017-07-23,4.528,4.6,4.45,0.14999999999999947,-0.04999999999999982,4.6538,4.75,4.55,0.20000000000000018,-0.13100000000000023,4.4084,4.5,4.3,0.20000000000000018,-0.20000000000000018,4.5378,4.593,4.449,0.14400000000000013,-0.0940000000000003,5434,8378,3308,5070,4579
2017-07-30,4.2528,4.4,4.051,0.3490000000000002,-0.3490000000000002,4.3944,4.649,4.15,0.49899999999999967,-0.49899999999999967,3.9922,4.3,3.406,0.8939999999999997,-0.8939999999999997,4.117,4.4,3.673,0.7270000000000003,-0.7270000000000003,17483,45427,5059,40368,40368
2017-08-06,3.8508,4.099,3.55,0.5490000000000004,0.4500000000000002,4.1,4.3,3.9010000000000002,0.3989999999999996,0.1989999999999994,3.8052,4.0,3.55,0.4500000000000002,0.3510000000000004,3.937,4.05,3.6,0.44999999999999973,0.44999999999999973,10480,21789,2979,18810,-16286
2017-08-13,3.71,3.95,3.45,0.5,-0.3999999999999999,3.9732,4.05,3.8169999999999997,0.2330000000000001,-0.04999999999999982,3.4912,3.6,3.4,0.20000000000000018,-0.006000000000000227,3.833,4.05,3.615,0.4349999999999996,-0.09999999999999964,7507,13002,3409,9593,-9229
2017-08-20,3.8604,4.05,3.687,0.363,-0.16500000000000004,4.0,4.05,3.9,0.1499999999999999,-0.09999999999999964,3.6026000000000002,3.765,3.5,0.2650000000000001,-0.06100000000000039,3.8464,3.932,3.75,0.18199999999999994,0.04999999999999982,4066,12423,1281,11142,-2624
2017-08-27,3.7414,3.8489999999999998,3.658,0.19099999999999984,0.09899999999999975,3.8598,3.95,3.8,0.15000000000000036,-0.001000000000000334,3.4604,3.658,3.25,0.4079999999999999,-0.054999999999999716,3.6376,3.7,3.55,0.15000000000000036,-0.08800000000000008,8310,27461,633,26828,1829
2017-09-03,3.51225,3.7,3.4,0.30000000000000027,-0.20000000000000018,3.6375,3.8,3.5,0.2999999999999998,-0.20000000000000018,3.2510000000000003,3.302,3.1,0.20199999999999996,-0.20100000000000007,3.5,3.55,3.45,0.09999999999999964,-0.09999999999999964,9241,13383,5384,7999,7999
2017-09-10,3.42,3.5010000000000003,3.3,0.2010000000000005,-0.09899999999999975,3.7784,4.4,3.4989999999999997,0.9010000000000007,0.9010000000000007,3.2598,3.4,3.075,0.32499999999999973,0.1499999999999999,3.5898000000000003,4.4,3.3,1.1000000000000005,1.1000000000000005,28411,79099,6407,72692,72692
2017-09-17,3.7652,4.0,3.625,0.375,-0.3500000000000001,3.8648,4.25,3.7,0.5499999999999998,-0.5499999999999998,3.4638,3.5260000000000002,3.301,0.2250000000000001,-0.013000000000000345,3.6478,3.75,3.5010000000000003,0.24899999999999967,-0.04999999999999982,18826,53085,4517,48568,-48568
2017-09-24,4.535,5.7,3.5,2.2,0.8250000000000002,5.2989999999999995,6.6,3.7,2.8999999999999995,1.6949999999999994,4.2064,5.0,3.4819999999999998,1.5180000000000002,1.0430000000000006,4.6984,5.45,3.65,1.8000000000000003,1.2920000000000003,66753,185665,3794,181871,8983
2017-10-01,4.9582,5.2,4.795,0.40500000000000025,0.20199999999999996,5.0892,5.25,4.998,0.2519999999999998,0.2519999999999998,4.658,4.79,4.3,0.4900000000000002,-0.4500000000000002,4.7696,4.975,4.3,0.6749999999999998,-0.6000000000000005,10171,14834,7058,7776,-350
