Date,ENT_stock_Open_average,ENT_stock_Open_max,ENT_stock_Open_min,ENT_stock_Open_volatility,ENT_stock_Open_change,ENT_stock_High_average,ENT_stock_High_max,ENT_stock_High_min,ENT_stock_High_volatility,ENT_stock_High_change,ENT_stock_Low_average,ENT_stock_Low_max,ENT_stock_Low_min,ENT_stock_Low_volatility,ENT_stock_Low_change,ENT_stock_Close_average,ENT_stock_Close_max,ENT_stock_Close_min,ENT_stock_Close_volatility,ENT_stock_Close_change,ENT_stock_Volume_average,ENT_stock_Volume_max,ENT_stock_Volume_min,ENT_stock_Volume_volatility,ENT_stock_Volume_change
2016-01-03,9.516,9.76,9.18,0.5800000000000001,-0.03999999999999915,9.727,9.89,9.605,0.28500000000000014,0.14000000000000057,9.246,9.41,9.095,0.3149999999999995,-0.3149999999999995,9.558,9.71,9.39,0.3200000000000003,-0.10000000000000142,457533,591693,353345,238348,30987
2016-01-10,9.396,9.65,9.09,0.5600000000000005,0.3800000000000008,9.728,9.85,9.55,0.29999999999999893,0.049999999999998934,9.168,9.26,9.09,0.16999999999999993,0.10999999999999943,9.524,9.79,9.19,0.5999999999999996,0.10000000000000142,323081,525139,193405,331734,-219466
2016-01-17,9.91,10.5,9.45,1.0500000000000007,0.8399999999999999,10.2775,10.58,9.77,0.8100000000000005,0.8100000000000005,9.69,10.19,9.36,0.8300000000000001,0.8200000000000003,10.0675,10.4,9.58,0.8200000000000003,0.8200000000000003,477389,699661,314878,384783,-384783
2016-01-24,10.222,10.32,10.0,0.3200000000000003,-0.3200000000000003,10.394,10.48,10.17,0.3100000000000005,-0.2900000000000009,10.0,10.1,9.87,0.23000000000000043,-0.11999999999999922,10.145999999999999,10.37,9.92,0.4499999999999993,-0.05000000000000071,284592,424755,207260,217495,217495
2016-01-31,10.012,10.2,9.85,0.34999999999999964,-0.22000000000000064,10.126,10.43,9.85,0.5800000000000001,-0.5800000000000001,9.69,9.89,9.33,0.5600000000000005,-0.5600000000000005,9.894,10.3,9.38,0.9199999999999999,-0.9199999999999999,244294,303266,197047,106219,-53828
2016-02-07,9.213999999999999,9.37,9.03,0.33999999999999986,0.10999999999999943,9.388,9.46,9.32,0.14000000000000057,0.09999999999999964,8.969,9.16,8.55,0.6099999999999994,0.0649999999999995,9.25,9.32,9.15,0.16999999999999993,0.129999999999999,231655,357315,153598,203717,-192170
2016-02-14,9.305,9.43,9.16,0.2699999999999996,-0.129999999999999,9.4775,9.77,9.37,0.40000000000000036,-0.3699999999999992,8.84625,9.0,8.755,0.24499999999999922,-0.08999999999999986,9.175,9.33,8.97,0.35999999999999943,-0.1399999999999988,331800,457752,186348,271404,-152956
2016-02-21,8.99,9.17,8.79,0.3800000000000008,-0.16999999999999993,9.144,9.36,9.01,0.34999999999999964,-0.25,8.757,9.04,8.525,0.5149999999999988,-0.28999999999999915,8.964,9.18,8.86,0.3200000000000003,-0.20999999999999908,295095,397933,238795,159138,50479
2016-02-28,9.664,11.07,8.99,2.08,2.08,9.85,11.07,9.09,1.9800000000000004,1.9800000000000004,9.172,9.49,8.795,0.6950000000000003,0.5050000000000008,9.53,9.86,8.99,0.8699999999999992,0.8699999999999992,373457,484735,228851,255884,53905
2016-03-06,9.606,9.81,9.31,0.5,-0.4499999999999993,9.805,10.04,9.64,0.3999999999999986,-0.17999999999999972,9.357,9.53,9.16,0.3699999999999992,-0.2749999999999986,9.534,9.75,9.25,0.5,-0.27999999999999936,305902,468117,150991,317126,141652
