Date,GOLD_stock_Open_average,GOLD_stock_Open_max,GOLD_stock_Open_min,GOLD_stock_Open_volatility,GOLD_stock_Open_change,GOLD_stock_High_average,GOLD_stock_High_max,GOLD_stock_High_min,GOLD_stock_High_volatility,GOLD_stock_High_change,GOLD_stock_Low_average,GOLD_stock_Low_max,GOLD_stock_Low_min,GOLD_stock_Low_volatility,GOLD_stock_Low_change,GOLD_stock_Close_average,GOLD_stock_Close_max,GOLD_stock_Close_min,GOLD_stock_Close_volatility,GOLD_stock_Close_change,GOLD_stock_Volume_average,GOLD_stock_Volume_max,GOLD_stock_Volume_min,GOLD_stock_Volume_volatility,GOLD_stock_Volume_change
2016-06-05,19.278,19.83,18.7,1.129999999999999,0.7399999999999984,19.66,20.44,19.07,1.370000000000001,1.240000000000002,18.998,19.5,18.55,0.9499999999999993,0.9499999999999993,19.23,19.61,18.82,0.7899999999999991,0.6899999999999977,17239322,24422680,11310041,13112639,6241088
2016-06-12,20.388,21.21,19.68,1.5300000000000011,0.05999999999999872,20.7,21.4,20.33,1.0700000000000003,0.05000000000000071,19.784,19.96,19.61,0.3500000000000014,-0.15000000000000213,20.136,20.5,19.79,0.7100000000000009,-0.10999999999999943,24153835,34176808,16447547,17729261,13507126
2016-06-19,19.688,21.0,19.22,1.7800000000000011,1.6099999999999994,20.014,21.08,19.66,1.4199999999999982,1.2199999999999989,19.306,19.97,19.0,0.9699999999999989,0.8200000000000003,19.678,20.47,19.16,1.3099999999999987,0.7099999999999973,18451594,29073556,10314789,18758767,11780936
2016-06-26,21.04,21.83,20.54,1.2899999999999991,0.8299999999999983,21.504,22.32,21.03,1.2899999999999991,0.9299999999999997,20.77,21.65,20.19,1.4599999999999973,1.4599999999999973,21.214,22.21,20.63,1.5800000000000018,1.1000000000000014,21818070,30845032,16036371,14808661,-11804212
2016-07-03,22.62,23.0,22.19,0.8099999999999987,-0.2799999999999976,22.9125,23.47,22.52,0.9499999999999993,-0.10999999999999943,22.07,22.76,21.75,1.0100000000000016,0.0799999999999983,22.5575,23.16,22.32,0.8399999999999999,-0.0799999999999983,24903253,27343640,20973992,6369648,5821552
2016-07-10,21.355999999999998,21.99,20.57,1.4199999999999982,-0.8499999999999979,21.716,22.2,21.32,0.879999999999999,-0.629999999999999,20.938,21.84,20.35,1.4899999999999984,-0.75,21.322,22.04,20.62,1.4199999999999982,-0.6400000000000006,22892196,33607156,13237536,20369620,-6400468
2016-07-17,20.902,21.52,20.24,1.2800000000000011,-1.110000000000003,21.13,21.66,20.58,1.0800000000000018,-0.9000000000000021,20.532,21.35,19.84,1.5100000000000016,-1.0800000000000018,20.81,21.61,19.91,1.6999999999999993,-1.0599999999999987,16499163,24981794,10088402,14893392,1751336
2016-07-24,20.874,21.65,20.18,1.4699999999999989,1.379999999999999,21.218,22.1,20.29,1.8100000000000023,1.8100000000000023,20.462,21.54,19.53,2.009999999999998,2.009999999999998,20.951999999999998,21.86,19.83,2.030000000000001,2.030000000000001,17202527,19957828,14774066,5183762,-2895552
2016-07-31,22.206,22.59,21.58,1.0100000000000016,-0.26000000000000156,22.454,22.94,21.76,1.1799999999999997,-0.5399999999999991,21.864,22.35,21.07,1.2800000000000011,-0.4499999999999993,22.19,22.69,21.24,1.4500000000000028,-0.990000000000002,16221068,23504292,11690002,11814290,9020398
2016-08-07,21.72,22.08,21.16,0.9199999999999982,0.9199999999999982,21.964,22.19,21.65,0.5400000000000027,0.39000000000000057,21.456,21.63,21.13,0.5,0.490000000000002,21.634,21.77,21.42,0.34999999999999787,0.3299999999999983,11391423,15635275,8427620,7207655,-3790035
2016-08-14,21.212,21.71,20.7,1.0100000000000016,-1.0100000000000016,21.298000000000002,21.82,20.77,1.0500000000000007,-1.0500000000000007,20.814,21.41,20.38,1.0300000000000011,-0.9400000000000013,21.07,21.51,20.61,0.9000000000000021,-0.9000000000000021,10830714,14914059,8002489,6911570,1100726
2016-08-21,19.44,20.47,18.13,2.34,-1.4600000000000009,19.652,20.6,18.53,2.0700000000000003,-1.4200000000000017,18.818,20.08,17.91,2.169999999999998,-2.169999999999998,19.03,20.39,18.17,2.219999999999999,-2.1700000000000017,17901430,30366956,8994789,21372167,13446747
2016-08-28,17.71,18.34,16.88,1.4600000000000009,0.3500000000000014,18.196,18.66,17.48,1.1799999999999997,0.03999999999999915,17.314,17.9,16.75,1.1499999999999986,-0.019999999999999574,17.756,18.39,17.01,1.379999999999999,-0.23000000000000043,22219824,36424160,10224871,26199289,12746653
2016-09-04,18.6725,18.95,18.21,0.7399999999999984,-0.4499999999999993,18.8475,19.08,18.23,0.8499999999999979,-0.8499999999999979,18.155,18.51,17.31,1.2000000000000028,-1.2000000000000028,18.4775,19.04,17.53,1.509999999999998,-1.509999999999998,14851298,18499728,11361742,7137986,1230580
2016-09-11,17.38,17.57,17.15,0.4200000000000017,0.23000000000000043,17.868,18.2,17.63,0.5700000000000003,-0.21000000000000085,17.038,17.12,16.95,0.1700000000000017,-0.060000000000002274,17.448,17.77,17.19,0.5799999999999983,-0.4299999999999997,19779931,25982144,14611847,11370297,3288500
2016-09-18,17.952,18.92,17.25,1.6700000000000017,0.9299999999999997,18.324,19.19,17.44,1.75,0.8900000000000006,17.598,18.3,17.09,1.2100000000000009,0.870000000000001,17.944,18.69,17.19,1.5,0.9199999999999982,14838233,27351310,8651792,18699518,1919433
2016-09-25,17.951999999999998,18.32,17.61,0.7100000000000009,0.120000000000001,18.194,18.42,17.83,0.5900000000000034,-0.030000000000001137,17.578,17.9,17.29,0.6099999999999994,-0.21999999999999886,17.84,18.02,17.6,0.41999999999999815,-0.20000000000000284,10965033,11931302,9713296,2218006,798383
2016-10-02,16.378,17.7,15.54,2.16,-1.5999999999999979,16.524,17.87,15.79,2.080000000000002,-1.7100000000000009,15.756,17.25,15.3,1.9499999999999993,-1.9399999999999995,16.038,17.39,15.45,1.9400000000000013,-1.6600000000000001,21073224,37042228,10308364,26733864,11698160
2016-10-09,15.794,16.01,15.61,0.40000000000000213,-0.11999999999999922,16.072,16.36,15.89,0.46999999999999886,0.11999999999999922,15.554,15.7,15.42,0.27999999999999936,0.16000000000000014,15.724,16.0,15.52,0.4800000000000004,0.10999999999999943,13704581,16397643,11524902,4872741,-1454603
2016-10-16,16.606,17.32,15.73,1.5899999999999999,1.2899999999999991,16.862,17.43,16.02,1.4100000000000001,1.0500000000000007,16.318,16.74,15.7,1.0399999999999991,1.0399999999999991,16.704,17.29,15.9,1.3899999999999988,1.0200000000000014,15003660,29588598,7446006,22142592,1072572
2016-10-23,16.886,17.1,16.68,0.4200000000000017,-0.17999999999999972,17.322,17.94,16.95,0.990000000000002,0.35999999999999943,16.516,16.7,16.29,0.41000000000000014,0.41000000000000014,16.8,17.08,16.53,0.5499999999999972,0.5499999999999972,15041929,19977910,11478473,8499437,3464168
2016-10-30,18.026,18.67,17.17,1.5,1.129999999999999,18.462,18.95,17.62,1.3299999999999983,0.759999999999998,17.758,18.01,17.0,1.0100000000000016,1.0100000000000016,18.148,18.41,17.59,0.8200000000000003,0.6799999999999997,18172670,26242498,11742642,14499856,-3681382
2016-11-06,17.222,18.3,15.79,2.5100000000000016,-1.7699999999999996,17.308,18.3,15.82,2.4800000000000004,-1.8200000000000003,16.206,17.01,14.66,2.3500000000000014,-2.3500000000000014,16.472,17.35,14.84,2.5100000000000016,-2.5100000000000016,26710955,36124044,14294029,21830015,20622907
2016-11-13,15.144,15.65,14.56,1.0899999999999999,0.6199999999999992,15.568,15.96,15.16,0.8000000000000007,0.1999999999999993,14.799999999999999,15.31,13.95,1.3600000000000012,0.9900000000000002,15.294,15.6,14.64,0.9599999999999991,0.6499999999999986,22087239,35882328,14552728,21329600,-21329600
2016-11-20,15.1075,15.55,14.65,0.9000000000000004,-0.7900000000000009,15.2125,15.64,14.78,0.8600000000000012,-0.6900000000000013,14.77,15.33,14.35,0.9800000000000004,-0.7200000000000006,15.0325,15.39,14.63,0.7599999999999998,-0.6300000000000008,13597024,21371796,8003210,13368586,-2225499
2016-11-27,15.112,15.24,14.95,0.2900000000000009,0.15000000000000036,15.48,15.86,15.26,0.5999999999999996,0.41999999999999993,14.89,15.04,14.71,0.3299999999999983,0.1399999999999988,15.308,15.66,15.02,0.6400000000000006,0.2599999999999998,18133039,22946336,14887778,8058558,4112099
2016-12-04,15.658,15.84,15.35,0.4900000000000002,0.4900000000000002,15.937999999999999,15.99,15.86,0.13000000000000078,-0.08999999999999986,15.450000000000001,15.74,15.16,0.5800000000000001,0.16000000000000014,15.672,15.92,15.45,0.47000000000000064,-0.26000000000000156,16725458,22994746,10827067,12167679,-7436392
2016-12-11,15.036,15.9,14.22,1.6799999999999997,-1.3599999999999994,15.272,16.14,14.35,1.790000000000001,-1.1599999999999984,14.554,15.23,13.8,1.4299999999999997,-1.1500000000000004,14.812,15.74,14.0,1.7400000000000002,-1.0300000000000011,26214648,37334860,14780574,22554286,9963130
2016-12-18,14.16,14.26,13.99,0.2699999999999996,-0.08000000000000007,14.418,14.6,14.33,0.2699999999999996,0.1899999999999995,14.044,14.16,13.94,0.22000000000000064,0.08000000000000007,14.282,14.55,14.12,0.4300000000000015,0.3100000000000005,12821449,13868242,11046975,2821267,-1437926
2016-12-25,15.387500000000001,16.44,14.71,1.7300000000000004,1.7300000000000004,15.8925,16.84,14.97,1.8699999999999992,1.8699999999999992,15.1775,15.94,14.61,1.33,1.33,15.6275,16.39,14.86,1.5300000000000011,1.120000000000001,19469217,29869336,11185295,18684041,7608089
2017-01-01,16.59,17.02,16.0,1.0199999999999996,1.0199999999999996,16.985,17.5,16.44,1.0599999999999987,0.9299999999999997,16.372500000000002,16.76,15.87,0.8900000000000023,0.8200000000000021,16.7725,17.37,16.39,0.9800000000000004,0.5399999999999991,19242281,26859562,13709346,13150216,-761296
2017-01-08,16.976000000000003,17.28,16.76,0.5199999999999996,-0.5199999999999996,17.11,17.3,16.81,0.490000000000002,-0.35999999999999943,16.541999999999998,16.86,16.14,0.7199999999999989,-0.41000000000000014,16.842,16.97,16.68,0.28999999999999915,-0.09999999999999787,17764180,22505990,12428469,10077521,-3167784
2017-01-15,17.1,17.6,16.64,0.9600000000000009,-0.6300000000000026,17.34,17.71,17.04,0.6700000000000017,-0.370000000000001,16.8325,17.18,16.55,0.629999999999999,-0.259999999999998,17.0225,17.24,16.82,0.41999999999999815,-0.129999999999999,17307330,18824356,15553472,3270884,-1081232
2017-01-22,17.676,17.85,17.4,0.45000000000000284,0.45000000000000284,18.082,18.35,17.83,0.5200000000000031,0.26000000000000156,17.566,17.72,17.21,0.509999999999998,0.5,17.934,18.13,17.79,0.33999999999999986,-0.030000000000001137,19941980,28880808,13234004,15646804,-6700744
2017-01-29,18.46,18.95,17.91,1.0399999999999991,0.9100000000000001,18.716,19.18,18.31,0.870000000000001,0.870000000000001,18.302,18.77,17.84,0.9299999999999997,0.9299999999999997,18.560000000000002,18.94,18.01,0.9299999999999997,0.9199999999999982,17098309,22459192,11774662,10684530,-5423778
2017-02-05,19.27,19.63,18.85,0.7799999999999976,-0.3200000000000003,19.541999999999998,19.65,19.42,0.22999999999999687,0.0799999999999983,19.026,19.34,18.8,0.5399999999999991,-0.16000000000000014,19.396,19.59,19.15,0.4400000000000013,0.06999999999999673,13598273,15641607,12254176,3387431,3387431
2017-02-12,19.598,20.42,19.0,1.4200000000000017,1.1300000000000026,19.996,20.78,19.37,1.4100000000000001,1.2699999999999996,19.392,20.16,18.84,1.3200000000000003,0.9499999999999993,19.736,20.5,19.27,1.2300000000000004,0.75,18094401,34706140,11874803,22831337,5213633
2017-02-19,20.025,20.18,19.94,0.23999999999999844,0.019999999999999574,20.134999999999998,20.26,20.04,0.22000000000000242,-0.10999999999999943,19.605,19.72,19.51,0.2099999999999973,-0.2099999999999973,19.802500000000002,20.11,19.54,0.5700000000000003,-0.5700000000000003,13649243,15881762,11708912,4172850,1650315
2017-02-26,18.66,19.59,17.91,1.6799999999999997,-1.6799999999999997,19.112000000000002,20.14,18.43,1.7100000000000009,-1.7100000000000009,18.128,18.8,17.76,1.0399999999999991,-1.0399999999999991,18.535999999999998,18.91,18.04,0.870000000000001,-0.6700000000000017,24860798,32754180,18157740,14596440,2161618
2017-03-05,17.836,18.21,17.56,0.6500000000000021,-0.38000000000000256,18.096,18.29,17.97,0.3200000000000003,0.05000000000000071,17.636,17.82,17.35,0.46999999999999886,-0.07000000000000028,17.906,18.2,17.72,0.4800000000000004,0.17999999999999972,12344105,13907015,8733717,5173298,-179825
2017-03-12,18.606,19.44,17.95,1.490000000000002,0.6500000000000021,18.94,19.5,18.39,1.1099999999999994,0.8499999999999979,18.214,18.86,17.7,1.1600000000000001,0.7100000000000009,18.57,19.02,17.8,1.2199999999999989,0.5800000000000018,15379590,23309018,9828087,13480931,5263373
2017-03-19,19.302,19.66,18.93,0.7300000000000004,0.33000000000000185,19.506,19.77,19.11,0.6600000000000001,0.3000000000000007,19.092,19.31,18.82,0.48999999999999844,0.3500000000000014,19.314,19.48,19.06,0.4200000000000017,0.15000000000000213,9995030,14114352,6517621,7596731,-1419998
2017-03-26,19.216,19.62,18.88,0.740000000000002,-0.740000000000002,19.434,19.77,19.18,0.5899999999999999,-0.5199999999999996,18.958000000000002,19.39,18.69,0.6999999999999993,-0.6099999999999994,19.14,19.6,18.84,0.7600000000000016,-0.610000000000003,9231218,11304925,7267372,4037553,-1535492
2017-04-02,19.32,19.68,18.95,0.7300000000000004,0.7300000000000004,19.498,19.71,19.32,0.39000000000000057,0.39000000000000057,19.072,19.33,18.92,0.4099999999999966,0.019999999999999574,19.31,19.46,19.14,0.3200000000000003,-0.16999999999999815,8679707,12943215,6709387,6233828,6233828
2017-04-09,19.802500000000002,20.3,19.1,1.1999999999999993,1.1999999999999993,20.0825,20.36,19.53,0.8299999999999983,0.7899999999999991,19.55,19.86,18.89,0.9699999999999989,0.9199999999999982,19.9025,20.22,19.47,0.75,0.35999999999999943,14341796,17833526,9826400,8007126,5897073
2017-04-16,19.488,19.88,19.06,0.8200000000000003,-0.7300000000000004,19.644,20.04,19.28,0.759999999999998,-0.6600000000000001,19.174,19.75,18.78,0.9699999999999989,-0.75,19.378,19.84,18.91,0.9299999999999997,-0.6099999999999994,11666278,18922342,7013872,11908470,3476499
2017-04-23,17.588,18.92,16.8,2.120000000000001,-2.120000000000001,17.72,19.26,16.99,2.270000000000003,-2.240000000000002,17.106,18.82,16.57,2.25,-2.129999999999999,17.264,19.04,16.71,2.3299999999999983,-2.3200000000000003,25410852,51408804,14307763,37101041,2279206
2017-04-30,16.314,16.59,16.0,0.5899999999999999,-0.3299999999999983,16.462,16.78,16.13,0.6500000000000021,-0.4200000000000017,16.137999999999998,16.31,15.86,0.4499999999999993,-0.2099999999999973,16.226,16.41,16.0,0.41000000000000014,-0.21000000000000085,13949085,16064798,12835616,3229182,-1697735
2017-05-07,16.436,16.83,16.18,0.6499999999999986,0.5999999999999979,16.584,16.95,16.29,0.6600000000000001,0.6600000000000001,16.28,16.71,15.98,0.7300000000000004,0.7300000000000004,16.5,16.87,16.26,0.6099999999999994,0.6099999999999994,11697136,14670379,10651597,4018782,53359
2017-05-14,17.048,17.34,16.75,0.5899999999999999,-0.3299999999999983,17.074,17.38,16.76,0.6199999999999974,-0.34999999999999787,16.71,16.89,16.5,0.39000000000000057,-0.2699999999999996,16.826,17.11,16.51,0.5999999999999979,-0.25,13468930,21332842,9868825,11464017,2084796
2017-05-21,16.654,16.91,16.47,0.4400000000000013,-0.3100000000000023,16.796,17.09,16.54,0.5500000000000007,-0.46000000000000085,16.374,16.71,16.22,0.490000000000002,-0.490000000000002,16.536,16.88,16.29,0.5899999999999999,-0.5,11974765,13912265,8425444,5486821,3359233
2017-05-28,16.395,16.47,16.31,0.16000000000000014,0.09999999999999787,16.59,16.71,16.43,0.28000000000000114,0.0,16.275,16.34,16.2,0.14000000000000057,-0.14000000000000057,16.35,16.54,16.2,0.33999999999999986,-0.22000000000000242,11764292,16226453,9004314,7222139,2901947
2017-06-04,16.580000000000002,16.96,16.24,0.7200000000000024,0.13000000000000256,16.727999999999998,17.04,16.31,0.7300000000000004,0.1700000000000017,16.39,16.73,16.05,0.6799999999999997,0.21000000000000085,16.616,17.04,16.19,0.8499999999999979,0.129999999999999,12228213,18435272,6869244,11566028,5692049
2017-06-11,16.082,16.53,15.63,0.9000000000000004,-0.5499999999999989,16.246000000000002,16.59,15.81,0.7799999999999994,-0.7200000000000006,15.888,16.23,15.53,0.7000000000000011,-0.6799999999999997,16.002,16.4,15.64,0.759999999999998,-0.7099999999999991,13441187,19223388,8257712,10965676,4108569
2017-06-18,15.862,16.35,15.61,0.740000000000002,0.740000000000002,15.998,16.5,15.72,0.7799999999999994,0.6500000000000004,15.751999999999999,16.24,15.51,0.7299999999999986,0.6399999999999988,15.918,16.48,15.58,0.9000000000000004,0.7800000000000011,8868983,10558963,6275751,4283212,1942502
2017-06-25,16.218,16.52,15.88,0.6399999999999988,-0.40999999999999837,16.3,16.59,16.01,0.5799999999999983,-0.48999999999999844,15.94,16.27,15.7,0.5700000000000003,-0.4900000000000002,16.072,16.34,15.9,0.4399999999999995,-0.4299999999999997,9009600,11364059,6913511,4450548,1928844
2017-07-02,15.657499999999999,15.83,15.58,0.25,0.019999999999999574,15.8,15.98,15.66,0.3200000000000003,-0.03999999999999915,15.45,15.6,15.28,0.3200000000000003,-0.13000000000000078,15.64,15.94,15.35,0.5899999999999999,-0.2599999999999998,10623204,13831447,7223932,6607515,6607515
2017-07-09,15.782,15.99,15.28,0.7100000000000009,0.6900000000000013,16.002,16.16,15.86,0.3000000000000007,0.3000000000000007,15.63,15.94,15.25,0.6899999999999995,0.6899999999999995,15.856,15.99,15.71,0.27999999999999936,0.16999999999999993,9231160,10773884,7144916,3628968,-187415
2017-07-16,16.218,16.43,16.1,0.3299999999999983,0.28999999999999915,16.34,16.47,16.23,0.23999999999999844,0.1999999999999993,16.064,16.1,16.02,0.08000000000000185,0.0400000000000027,16.166,16.32,16.08,0.240000000000002,0.11000000000000298,8356252,10836505,6255116,4581389,3023726
2017-07-23,16.158,16.68,15.44,1.2400000000000002,0.4499999999999993,16.548000000000002,17.12,16.09,1.0300000000000011,0.6999999999999993,15.922,16.55,15.4,1.1500000000000004,1.1500000000000004,16.222,16.87,15.43,1.4400000000000013,1.4400000000000013,18321918,24809552,12819109,11990443,-3848843
2017-07-30,16.96,17.14,16.79,0.3500000000000014,0.120000000000001,17.233999999999998,17.41,17.06,0.3500000000000014,-0.019999999999999574,16.8,17.09,16.53,0.5599999999999987,-0.16999999999999815,16.992,17.24,16.61,0.629999999999999,-0.3000000000000007,11787432,16847310,8914050,7933260,1353472
2017-08-06,16.830000000000002,17.01,16.64,0.370000000000001,0.370000000000001,16.938,17.18,16.69,0.48999999999999844,0.41000000000000014,16.644000000000002,16.95,16.34,0.6099999999999994,0.35999999999999943,16.782,17.07,16.5,0.5700000000000003,0.46999999999999886,10330591,12175224,6648453,5526771,5454638
2017-08-13,16.762,17.1,16.42,0.6799999999999997,0.39000000000000057,16.962,17.27,16.67,0.5999999999999979,0.41999999999999815,16.564,16.73,16.39,0.33999999999999986,-0.019999999999999574,16.734,16.91,16.55,0.35999999999999943,-0.0799999999999983,8763527,13798715,5848363,7950352,6070078
2017-08-20,16.918,17.12,16.71,0.41000000000000014,0.41000000000000014,17.064,17.23,16.93,0.3000000000000007,0.240000000000002,16.84,16.96,16.71,0.25,0.25,16.996,17.14,16.86,0.28000000000000114,0.23000000000000043,6703336,8305839,5666631,2639208,-1421709
2017-08-27,17.782,18.16,17.25,0.9100000000000001,0.9100000000000001,18.014,18.18,17.69,0.48999999999999844,0.48999999999999844,17.588,17.82,17.19,0.629999999999999,0.629999999999999,17.868,18.11,17.67,0.4399999999999977,0.4399999999999977,10856736,15182243,8311719,6870524,-3759139
2017-09-03,18.12,18.29,17.98,0.3099999999999987,-0.3099999999999987,18.23,18.35,18.03,0.3200000000000003,-0.3200000000000003,17.8625,18.11,17.63,0.4800000000000004,-0.4800000000000004,17.97,18.22,17.81,0.41000000000000014,-0.41000000000000014,11514186,12367761,10512344,1855417,-664781
2017-09-10,17.298,17.52,17.04,0.4800000000000004,-0.3200000000000003,17.434,17.76,17.17,0.5899999999999999,-0.4200000000000017,17.1,17.39,16.87,0.5199999999999996,-0.3200000000000003,17.276,17.43,17.1,0.3299999999999983,-0.10999999999999943,9482579,11020099,6998493,4021606,1214322
