Date,STE_stock_Open_average,STE_stock_Open_max,STE_stock_Open_min,STE_stock_Open_volatility,STE_stock_Open_change,STE_stock_High_average,STE_stock_High_max,STE_stock_High_min,STE_stock_High_volatility,STE_stock_High_change,STE_stock_Low_average,STE_stock_Low_max,STE_stock_Low_min,STE_stock_Low_volatility,STE_stock_Low_change,STE_stock_Close_average,STE_stock_Close_max,STE_stock_Close_min,STE_stock_Close_volatility,STE_stock_Close_change,STE_stock_Volume_average,STE_stock_Volume_max,STE_stock_Volume_min,STE_stock_Volume_volatility,STE_stock_Volume_change
2016-01-03,73.488,74.32,72.64,1.6799999999999926,-1.4699999999999989,74.436,75.1,72.87,2.2299999999999898,-2.1099999999999994,72.568,73.43,70.45,2.980000000000004,-2.9399999999999977,73.224,74.41,70.55,3.8599999999999994,-3.8200000000000074,681219,870537,500691,369846,-271602
2016-01-10,68.824,70.82,66.26,4.559999999999988,-4.559999999999988,69.604,71.55,67.42,4.1299999999999955,-4.1299999999999955,67.358,68.94,65.77,3.1700000000000017,-3.1700000000000017,68.3,69.63,67.0,2.6299999999999955,-2.299999999999997,755790,924839,659107,265732,55761
2016-01-17,67.595,68.41,66.18,2.2299999999999898,0.5099999999999909,68.78999999999999,69.57,68.36,1.2099999999999937,1.2099999999999937,66.73750000000001,68.2,65.18,3.019999999999996,1.6700000000000017,68.0275,69.56,67.08,2.480000000000004,2.480000000000004,831755,1150283,617380,532903,-83046
2016-01-24,69.084,69.59,68.25,1.3400000000000034,-1.0799999999999983,69.922,70.51,69.37,1.1400000000000006,-0.9299999999999926,68.28,69.08,66.67,2.4099999999999966,-0.8299999999999983,68.958,69.41,67.88,1.5300000000000011,-0.1700000000000017,711920,876381,570880,305501,97148
2016-01-31,68.902,69.77,68.29,1.4799999999999898,-0.19999999999998863,69.422,70.13,68.43,1.6999999999999886,-1.6999999999999886,67.998,68.49,66.47,2.019999999999996,-2.019999999999996,68.656,69.83,66.76,3.069999999999993,-3.069999999999993,703019,950930,436166,514764,-12337
2016-02-07,64.962,67.02,62.28,4.739999999999995,-2.6899999999999977,65.708,67.98,63.23,4.750000000000007,-3.0500000000000043,63.154,65.18,61.38,3.8000000000000043,-2.3299999999999983,64.242,66.47,62.47,4.0,-2.8499999999999943,989656,1532417,667282,865135,-72592
2016-02-14,63.905,64.73,63.03,1.7000000000000028,0.509999999999998,64.62,65.29,63.78,1.5100000000000051,-0.46999999999999886,63.305,64.1,62.68,1.4199999999999946,-0.1700000000000017,64.0025,64.67,63.62,1.0500000000000043,-0.3999999999999986,553404,574964,515315,59649,37381
2016-02-21,63.84,65.19,62.39,2.799999999999997,1.0499999999999972,64.586,65.34,63.46,1.8800000000000026,0.7400000000000091,63.098,64.45,61.64,2.8100000000000023,1.0500000000000043,64.08800000000001,65.26,62.77,2.490000000000002,0.060000000000002274,577809,727788,447353,280435,-178025
2016-02-28,65.046,66.0,64.59,1.4099999999999966,1.4099999999999966,65.87599999999999,67.1,64.96,2.1400000000000006,2.1400000000000006,64.696,65.97,63.32,2.6499999999999986,2.6499999999999986,65.526,66.98,64.32,2.660000000000011,2.660000000000011,643905,843142,557674,285468,-209226
2016-03-06,67.14,67.45,66.66,0.7900000000000063,0.25,68.126,68.64,67.54,1.0999999999999943,0.6400000000000006,66.726,67.28,66.19,1.0900000000000034,0.27000000000001023,67.53,68.54,66.4,2.1400000000000006,0.5400000000000063,839175,1000376,627479,372897,253963
2016-03-13,66.946,68.18,66.38,1.8000000000000114,-1.7700000000000102,67.676,68.74,67.02,1.7199999999999989,-0.9399999999999977,66.474,67.1,66.03,1.0699999999999932,-0.8900000000000006,67.03,67.67,66.29,1.3799999999999955,-0.1700000000000017,779430,1486858,450380,1036478,803048
2016-03-20,68.305,69.12,67.2,1.9200000000000017,1.7099999999999937,69.275,69.71,68.69,1.019999999999996,0.7199999999999989,68.105,69.01,67.02,1.990000000000009,1.4100000000000108,69.065,69.42,68.5,0.9200000000000017,0.7199999999999989,778783,994706,520863,473843,470687
2016-03-27,70.784,72.0,69.22,2.780000000000001,1.6400000000000006,71.896,72.78,70.34,2.4399999999999977,1.9299999999999926,70.30799999999999,71.56,69.04,2.519999999999996,1.4499999999999886,71.39,72.25,70.18,2.069999999999993,2.069999999999993,753120,1134408,633423,500985,657
2016-04-03,70.166,72.24,69.01,3.2299999999999898,-2.0999999999999943,70.59400000000001,72.51,69.83,2.680000000000007,-2.1099999999999994,69.312,70.33,68.49,1.8400000000000034,-0.5900000000000034,69.962,70.52,69.2,1.3199999999999932,-0.3499999999999943,614236,834282,311061,523221,-375170
2016-04-10,71.022,71.77,70.06,1.7099999999999937,1.220000000000013,71.542,72.0,70.88,1.1200000000000045,1.0500000000000114,70.486,71.19,69.53,1.6599999999999966,1.0,71.152,71.82,70.14,1.6799999999999926,1.1700000000000017,629537,1096029,444444,651585,-69704
2016-04-17,72.44,72.9,71.18,1.7199999999999989,1.7199999999999989,73.324,74.1,72.76,1.3399999999999892,1.3399999999999892,71.914,72.5,70.73,1.769999999999996,1.769999999999996,72.72200000000001,72.94,72.54,0.3999999999999915,0.28000000000000114,413621,462019,311650,150369,17762
2016-04-24,72.104,72.99,71.12,1.8699999999999903,-1.3799999999999955,72.614,73.49,71.12,2.3699999999999903,-1.789999999999992,71.45,72.17,70.18,1.9899999999999949,-1.6499999999999915,71.86200000000001,72.79,70.67,2.1200000000000045,-1.3700000000000045,429746,543743,384928,158815,-116636
2016-05-01,70.354,70.84,69.29,1.5499999999999972,0.18999999999999773,71.152,71.71,70.41,1.2999999999999972,0.0799999999999983,70.006,70.62,69.11,1.5100000000000051,0.18000000000000682,70.67999999999999,71.38,69.6,1.7800000000000011,0.7199999999999989,559571,790414,366215,424199,-349108
2016-05-08,71.8,72.55,71.09,1.4599999999999937,0.20999999999999375,72.366,72.64,72.0,0.6400000000000006,-0.5300000000000011,71.18,71.67,70.93,0.7399999999999949,0.03999999999999204,71.832,72.49,71.16,1.3299999999999983,-0.9000000000000057,401289,485102,277105,207997,96845
2016-05-15,69.406,72.42,64.79,7.6299999999999955,-0.9200000000000017,71.002,72.53,69.48,3.049999999999997,-2.010000000000005,68.724,71.18,64.39,6.790000000000006,-1.6000000000000085,70.27,72.36,68.75,3.6099999999999994,-2.489999999999995,1153646,2430216,684850,1745366,68022
2016-05-22,69.428,70.03,68.33,1.7000000000000028,-1.7000000000000028,70.03399999999999,70.38,69.63,0.75,-0.5300000000000011,68.49799999999999,69.21,68.08,1.1299999999999955,-0.4899999999999949,69.152,69.87,68.4,1.4699999999999989,0.6899999999999977,633888,765671,538794,226877,31396
2016-05-29,69.72,70.59,69.36,1.230000000000004,1.210000000000008,70.4075,71.76,69.56,2.200000000000003,2.200000000000003,69.305,70.05,68.89,1.1599999999999966,1.1599999999999966,69.8675,70.5,69.43,1.0699999999999932,1.0699999999999932,674235,929192,505684,423508,330729
2016-06-05,70.778,71.29,70.32,0.9700000000000131,0.8500000000000085,71.322,72.02,70.51,1.509999999999991,0.7099999999999937,70.366,71.11,69.67,1.4399999999999977,0.8400000000000034,71.012,71.67,70.27,1.4000000000000057,0.46999999999999886,524452,631212,368957,262255,-101802
2016-06-12,67.974,70.5,66.68,3.819999999999993,-3.819999999999993,68.308,70.62,67.06,3.5600000000000023,-3.1400000000000006,66.934,68.33,65.92,2.4099999999999966,-2.2099999999999937,67.454,68.38,66.6,1.7800000000000011,-0.9899999999999949,1072959,1384205,714002,670203,101304
2016-06-19,67.718,68.3,67.31,0.9899999999999949,-0.9899999999999949,68.26,69.43,67.31,2.1200000000000045,-1.4699999999999989,66.83800000000001,67.66,64.89,2.769999999999996,-2.760000000000005,67.43,69.39,65.44,3.950000000000003,-2.219999999999999,2796204,9755202,809328,8945874,8618035
2016-06-26,66.194,68.9,63.65,5.250000000000007,3.8400000000000034,67.19,69.48,65.05,4.430000000000007,4.27000000000001,65.496,68.09,63.26,4.830000000000005,4.830000000000005,66.66,68.89,63.28,5.609999999999999,5.609999999999999,1044796,1711248,435828,1275420,-1275420
2016-07-03,68.3775,68.8,67.68,1.1199999999999903,0.030000000000001137,68.9025,69.48,68.3,1.1800000000000068,0.4100000000000108,67.855,68.46,67.25,1.2099999999999937,0.7799999999999869,68.3025,69.16,67.79,1.3699999999999903,1.3699999999999903,737604,913415,500410,413005,-106915
2016-07-10,69.49,69.88,69.26,0.6199999999999903,-0.13000000000000966,69.674,69.9,69.57,0.3300000000000125,0.01999999999999602,68.898,69.16,68.49,0.6700000000000017,-0.5900000000000034,69.066,69.38,68.8,0.5799999999999983,-0.29000000000000625,640350,1152566,372082,780484,-63957
2016-07-17,68.68,68.9,68.56,0.3400000000000034,-0.06999999999999318,69.11200000000001,69.43,68.65,0.7800000000000011,0.480000000000004,68.262,68.42,68.09,0.3299999999999983,-0.1599999999999966,68.814,69.41,68.27,1.1400000000000006,0.5900000000000034,555400,753110,472118,280992,-7126
2016-07-24,69.32000000000001,70.3,68.12,2.1799999999999926,1.0999999999999943,70.27,71.58,69.06,2.519999999999996,2.030000000000001,68.936,70.3,68.06,2.239999999999995,2.1799999999999926,69.764,70.95,68.24,2.710000000000008,2.710000000000008,651216,964512,348531,615981,289290
2016-07-31,70.916,71.17,70.77,0.4000000000000057,-0.04999999999999716,71.634,72.47,70.91,1.5600000000000023,0.35999999999999943,70.514,70.79,70.15,0.6400000000000006,0.0800000000000125,71.184,72.47,70.64,1.8299999999999983,1.0600000000000023,534444,634632,383973,250659,6757
2016-08-07,72.168,73.36,71.28,2.0799999999999983,-1.2900000000000063,72.676,74.45,71.68,2.769999999999996,-1.3199999999999932,71.538,72.54,70.58,1.960000000000008,-1.8400000000000034,71.884,72.64,71.23,1.4099999999999966,-1.3499999999999943,580184,866769,302209,564560,-564560
2016-08-14,70.986,71.53,70.29,1.2399999999999949,-0.8000000000000114,71.34,71.89,70.83,1.0600000000000023,-1.0300000000000011,70.624,71.38,70.07,1.3100000000000023,-1.0699999999999932,71.002,71.69,70.39,1.2999999999999972,-0.8599999999999994,339865,500649,257240,243409,63072
2016-08-21,69.83200000000001,70.65,68.76,1.8900000000000006,-1.210000000000008,70.336,70.77,69.72,1.0499999999999972,-0.2400000000000091,69.28399999999999,70.07,68.34,1.7299999999999898,-0.9500000000000028,69.88,70.36,69.21,1.1500000000000057,-0.21999999999999886,431020,533658,358847,174811,145875
2016-08-28,70.594,70.84,70.36,0.480000000000004,0.09999999999999432,71.072,71.19,70.98,0.20999999999999375,-0.10999999999999943,70.224,70.55,69.72,0.8299999999999983,0.030000000000001137,70.666,71.0,70.11,0.8900000000000006,0.4399999999999977,334770,474272,248966,225306,225306
2016-09-04,70.9675,71.44,70.42,1.019999999999996,-0.5900000000000034,71.5025,71.88,70.91,0.9699999999999989,-0.8100000000000023,70.65,71.0,70.12,0.8799999999999955,-0.45999999999999375,71.08,71.44,70.49,0.9500000000000028,-0.75,522131,717445,384887,332558,209326
2016-09-11,70.244,70.91,69.76,1.1499999999999915,0.28000000000000114,71.136,71.69,70.62,1.0699999999999932,0.21999999999999886,69.774,70.08,69.39,0.6899999999999977,0.060000000000002274,70.63,71.36,70.0,1.3599999999999994,-0.09000000000000341,582662,843916,432620,411296,346081
2016-09-18,73.082,74.01,71.78,2.230000000000004,2.230000000000004,73.654,74.63,72.43,2.1999999999999886,1.6299999999999955,72.524,73.73,71.58,2.1500000000000057,1.4300000000000068,73.052,73.9,71.75,2.1500000000000057,1.3700000000000045,460264,604156,338162,265994,-51088
2016-09-25,72.972,73.23,72.55,0.6800000000000068,-0.38000000000000966,73.496,73.7,73.33,0.37000000000000455,0.35999999999999943,72.494,72.73,72.03,0.7000000000000028,-0.21000000000000796,73.006,73.16,72.63,0.5300000000000011,0.0799999999999983,485074,622047,368281,253766,137762
2016-10-02,72.122,73.0,71.75,1.25,-0.9599999999999937,72.57600000000001,73.06,72.04,1.019999999999996,-1.019999999999996,71.35000000000001,72.04,70.44,1.6000000000000085,-1.6000000000000085,71.842,72.23,71.27,0.960000000000008,-0.960000000000008,525651,609322,422368,186954,186954
2016-10-09,70.642,72.05,69.15,2.8999999999999915,-1.5799999999999983,71.066,72.42,70.13,2.2900000000000063,-1.9300000000000068,69.78,71.55,68.64,2.9099999999999966,-2.019999999999996,70.238,72.19,69.56,2.6299999999999955,-2.6299999999999955,412504,622453,306205,316248,-63746
2016-10-16,69.218,69.96,68.65,1.309999999999988,-0.7999999999999972,69.388,70.01,68.7,1.3100000000000023,-0.8599999999999994,68.714,69.26,68.13,1.1300000000000097,-0.6600000000000108,68.964,69.29,68.37,0.9200000000000017,-0.6400000000000006,384690,498222,211322,286900,-57118
2016-10-23,67.962,69.12,66.74,2.3800000000000097,-2.3800000000000097,68.31400000000001,69.12,67.53,1.5900000000000034,-1.5900000000000034,67.284,67.86,66.6,1.2600000000000051,-1.2600000000000051,67.644,68.34,66.92,1.4200000000000017,-1.2000000000000028,562502,605478,517415,88063,23429
2016-10-30,65.81,67.16,64.31,2.8499999999999943,-2.530000000000001,66.816,67.74,65.57,2.1700000000000017,-1.710000000000008,65.062,66.18,63.8,2.3800000000000097,-2.3800000000000097,65.716,66.82,64.4,2.4199999999999875,-1.4799999999999898,714818,875521,553494,322027,130435
2016-11-06,66.178,66.69,65.76,0.9299999999999926,-0.23999999999999488,66.59400000000001,66.99,66.06,0.9299999999999926,-0.730000000000004,65.36800000000001,66.0,64.75,1.25,-1.1400000000000006,66.002,66.7,64.81,1.8900000000000006,-1.8900000000000006,642604,773665,469071,304594,51009
2016-11-13,65.96600000000001,66.52,65.18,1.3399999999999892,1.1299999999999955,66.808,67.34,66.17,1.1700000000000017,0.46999999999999886,65.534,66.17,64.74,1.4300000000000068,0.8500000000000085,66.28,66.91,65.35,1.5600000000000023,0.8700000000000045,492718,736768,381679,355089,-355089
2016-11-20,66.42750000000001,67.01,65.8,1.210000000000008,0.8400000000000034,66.985,67.5,66.75,0.75,0.75,65.97999999999999,66.89,65.52,1.3700000000000045,1.3700000000000045,66.7025,67.08,66.24,0.8400000000000034,0.39000000000000057,441624,698876,102736,596140,-596140
2016-11-27,66.084,67.07,64.76,2.309999999999988,-2.309999999999988,66.69,67.24,65.91,1.3299999999999983,-1.25,65.386,66.25,64.37,1.8799999999999955,-1.7800000000000011,65.81400000000001,66.89,64.65,2.239999999999995,-1.8200000000000074,435830,535143,321332,213811,213811
2016-12-04,66.448,67.38,65.53,1.8499999999999943,1.8499999999999943,67.002,67.8,66.1,1.7000000000000028,1.4300000000000068,65.992,66.89,65.22,1.6700000000000017,1.6700000000000017,66.676,67.46,65.5,1.9599999999999937,1.7000000000000028,431740,536855,308092,228763,-82602
2016-12-11,68.612,70.04,66.85,3.190000000000012,3.190000000000012,69.56400000000001,70.19,68.0,2.1899999999999977,2.1899999999999977,67.998,68.72,66.64,2.0799999999999983,2.0799999999999983,68.862,69.5,67.98,1.519999999999996,0.8999999999999915,1085223,2146181,521898,1624283,1346231
2016-12-18,68.83,69.02,68.46,0.5600000000000023,0.20000000000000284,69.486,69.87,69.19,0.6800000000000068,-0.09000000000000341,68.466,68.75,68.07,0.6800000000000068,0.09000000000000341,68.896,69.09,68.35,0.7400000000000091,0.18000000000000682,411914,490547,282233,208314,-205068
2016-12-25,68.3425,69.21,67.55,1.6599999999999966,-1.6599999999999966,68.6825,69.89,67.82,2.0700000000000074,-2.0700000000000074,67.7475,68.81,67.22,1.5900000000000034,-1.5900000000000034,67.89,68.87,67.39,1.480000000000004,-1.480000000000004,363066,427107,294404,132703,132703
2017-01-01,68.265,68.54,67.61,0.9300000000000068,0.8900000000000006,68.6175,68.98,68.22,0.7600000000000051,0.7600000000000051,67.725,68.11,67.09,1.019999999999996,1.019999999999996,68.3425,68.49,68.22,0.269999999999996,0.269999999999996,443116,522013,293942,228071,-79156
2017-01-08,68.86,69.54,68.55,0.9900000000000091,0.2400000000000091,69.43,69.89,68.7,1.1899999999999977,0.11999999999999034,68.364,68.87,67.64,1.230000000000004,0.28000000000000114,69.08200000000001,69.45,68.5,0.9500000000000028,0.21999999999999886,360299,476795,237046,239749,-129998
2017-01-15,69.65,70.08,68.78,1.2999999999999972,0.9599999999999937,70.14750000000001,70.51,69.81,0.7000000000000028,0.28999999999999204,69.0575,69.52,68.57,0.9500000000000028,0.11000000000001364,69.5925,70.06,68.78,1.2800000000000011,-1.0100000000000051,347395,407244,277318,129926,66966
2017-01-22,69.66799999999999,70.41,68.69,1.7199999999999989,1.7199999999999989,70.372,70.82,69.58,1.2399999999999949,1.2399999999999949,69.38,70.06,68.35,1.710000000000008,1.6099999999999994,70.01,70.58,68.99,1.5900000000000034,1.2800000000000011,301394,437771,223676,214095,132261
2017-01-29,70.946,71.76,69.98,1.7800000000000011,1.7800000000000011,71.406,72.25,70.15,2.0999999999999943,2.0999999999999943,70.484,71.36,69.28,2.0799999999999983,2.0799999999999983,71.232,72.17,70.03,2.1400000000000006,2.1400000000000006,423512,660720,283694,377026,-38373
2017-02-05,67.714,71.68,65.95,5.730000000000004,-4.400000000000006,68.354,72.35,66.69,5.659999999999997,-4.780000000000001,67.014,71.19,65.27,5.920000000000002,-4.349999999999994,67.67999999999999,71.19,66.32,4.8700000000000045,-4.030000000000001,1463904,2666315,606837,2059478,55800
2017-02-12,68.23,68.86,67.46,1.4000000000000057,0.9000000000000057,68.83800000000001,69.39,67.93,1.4599999999999937,0.8599999999999994,67.782,68.42,67.0,1.4200000000000017,0.8799999999999955,68.512,68.94,67.91,1.0300000000000011,0.6400000000000006,727119,1269599,442019,827580,-77734
