Date,NUSStock_Open_average,NUSStock_Open_max,NUSStock_Open_min,NUSStock_Open_volatility,NUSStock_Open_change,NUSStock_High_average,NUSStock_High_max,NUSStock_High_min,NUSStock_High_volatility,NUSStock_High_change,NUSStock_Low_average,NUSStock_Low_max,NUSStock_Low_min,NUSStock_Low_volatility,NUSStock_Low_change,NUSStock_Close_average,NUSStock_Close_max,NUSStock_Close_min,NUSStock_Close_volatility,NUSStock_Close_change,NUSStock_Volume_average,NUSStock_Volume_max,NUSStock_Volume_min,NUSStock_Volume_volatility,NUSStock_Volume_change
2016-06-05,41.554,41.88,41.33,0.5500000000000043,0.23000000000000398,41.888,42.0,41.56,0.4399999999999977,-0.4299999999999997,41.278,41.65,41.0,0.6499999999999986,0.020000000000003126,41.664,41.85,41.37,0.480000000000004,-0.28000000000000114,303803,422731,204037,218694,-139316
2016-06-12,41.518,44.9,40.0,4.899999999999999,3.8799999999999955,42.89,46.0,40.61,5.390000000000001,4.68,40.934,44.02,39.36,4.660000000000004,4.020000000000003,41.986,44.9,40.11,4.789999999999999,4.0,1138482,2988244,488103,2500141,642442
2016-06-19,45.586,46.65,44.6,2.049999999999997,0.9200000000000017,46.514,47.65,45.79,1.8599999999999994,0.8200000000000003,45.11,46.12,44.24,1.8799999999999955,0.6400000000000006,46.008,47.54,45.14,2.3999999999999986,-0.10000000000000142,785536,1325022,459199,865823,638969
2016-06-26,44.46,46.29,43.43,2.8599999999999994,1.7899999999999991,45.238,47.36,43.64,3.719999999999999,2.6899999999999977,43.924,46.13,42.97,3.1600000000000037,3.1600000000000037,44.711999999999996,47.18,42.98,4.200000000000003,4.200000000000003,949131,1794952,611226,1183726,-87575
2016-07-03,45.927499999999995,46.9,45.0,1.8999999999999986,-1.8999999999999986,47.33,48.17,46.82,1.3500000000000014,1.2700000000000031,45.3475,46.44,44.95,1.4899999999999949,0.04999999999999716,46.5575,47.71,45.17,2.539999999999999,2.539999999999999,981929,1682117,628474,1053643,-251667
2016-07-10,49.574,50.86,48.05,2.8100000000000023,2.8100000000000023,50.434,52.45,48.87,3.5800000000000054,3.5800000000000054,49.228,50.64,47.87,2.770000000000003,2.770000000000003,49.868,51.1,48.57,2.530000000000001,2.530000000000001,695061,1057868,356565,701303,331674
2016-07-17,51.190000000000005,51.5,50.88,0.6199999999999974,-0.28999999999999915,51.448,51.5,51.39,0.10999999999999943,0.10000000000000142,50.67,50.81,50.35,0.46000000000000085,0.4399999999999977,51.204,51.38,50.98,0.4000000000000057,0.13000000000000256,449121,592142,280046,312096,-198651
2016-07-24,52.036,52.5,51.52,0.9799999999999969,0.45999999999999375,52.822,53.75,51.99,1.759999999999998,1.759999999999998,51.908,52.27,51.25,1.0200000000000031,0.7299999999999969,52.492,53.4,51.96,1.4399999999999977,1.4399999999999977,513563,867646,375629,492017,492017
2016-07-31,53.474,55.03,52.73,2.3000000000000043,1.6000000000000014,54.897999999999996,60.87,52.9,7.969999999999999,7.439999999999998,52.928,55.03,52.09,2.9399999999999977,2.9399999999999977,54.298,59.5,52.65,6.850000000000001,6.840000000000003,1133971,2832367,583753,2248614,2248614
2016-08-07,58.757999999999996,59.87,57.91,1.9600000000000009,-1.6099999999999994,59.044,59.87,58.49,1.3799999999999955,-1.3799999999999955,57.486,58.69,56.77,1.9199999999999946,1.009999999999998,58.36,58.83,57.76,1.0700000000000003,-0.6499999999999986,700598,1002632,445634,556998,-453764
2016-08-14,58.544,58.75,58.17,0.5799999999999983,0.5799999999999983,58.938,59.04,58.83,0.21000000000000085,0.14000000000000057,58.134,58.22,58.04,0.17999999999999972,0.17999999999999972,58.63,58.95,58.25,0.7000000000000028,-0.39000000000000057,465814,637779,345349,292430,292430
2016-08-21,58.274,58.63,57.5,1.1300000000000026,0.4299999999999997,58.982,59.46,58.74,0.7199999999999989,-0.030000000000001137,57.836,58.3,57.49,0.8099999999999952,-0.11999999999999744,58.722,59.3,58.35,0.9499999999999957,0.030000000000001137,501792,575423,398670,176753,120188
2016-08-28,58.454,59.5,57.82,1.6799999999999997,0.5700000000000003,59.01,59.7,58.32,1.3800000000000026,-0.730000000000004,57.804,58.09,57.55,0.5400000000000063,0.3400000000000034,58.61,59.7,57.88,1.8200000000000003,-0.7800000000000011,567196,804271,388089,416182,-279492
2016-09-04,59.292500000000004,60.06,58.85,1.2100000000000009,0.259999999999998,59.945,60.3,59.44,0.8599999999999994,0.480000000000004,58.7275,59.07,58.35,0.7199999999999989,-0.21999999999999886,59.51,60.28,58.44,1.8400000000000034,-0.9500000000000028,550632,650870,464884,185986,41084
2016-09-11,58.102,58.88,57.47,1.4100000000000037,-1.3000000000000043,58.472,59.56,57.68,1.8800000000000026,-1.8800000000000026,57.15,57.92,56.56,1.3599999999999994,-0.8900000000000006,57.878,59.33,57.04,2.289999999999999,-1.8200000000000003,745568,917167,468444,448723,78221
2016-09-18,60.57,63.63,57.63,6.0,6.0,62.122,64.48,59.32,5.160000000000004,3.3299999999999983,60.089999999999996,62.55,57.55,5.0,5.0,61.578,63.94,58.88,5.059999999999995,3.4499999999999957,975720,1455144,445950,1009194,322263
2016-09-25,63.058,63.61,62.62,0.990000000000002,0.7100000000000009,64.09,65.15,63.47,1.6800000000000068,1.6800000000000068,62.878,63.31,62.18,1.1300000000000026,0.730000000000004,63.722,64.78,63.08,1.7000000000000028,1.7000000000000028,619057,786267,521004,265263,197213
2016-10-02,65.31,65.79,64.7,1.0900000000000034,0.75,65.862,66.04,65.48,0.5600000000000023,-0.5099999999999909,64.95,65.58,64.08,1.5,-0.480000000000004,65.486,65.89,64.66,1.230000000000004,-1.230000000000004,1108871,2369649,560106,1809543,-107901
2016-10-09,64.818,65.26,64.1,1.1600000000000108,0.0799999999999983,65.392,65.98,64.95,1.0300000000000011,-0.6799999999999926,64.446,64.69,64.1,0.5900000000000034,-0.5,64.904,65.54,64.3,1.240000000000009,-1.240000000000009,402891,579652,249792,329860,159045
2016-10-16,64.1,64.63,63.73,0.8999999999999986,-0.3399999999999963,64.294,64.63,63.95,0.6799999999999926,-0.3499999999999943,63.532000000000004,63.95,63.13,0.8200000000000003,-0.36999999999999744,63.79,64.08,63.25,0.8299999999999983,-0.7000000000000028,588412,747445,427307,320138,268436
2016-10-23,62.246,63.71,61.56,2.1499999999999986,-1.8999999999999986,62.634,63.71,61.88,1.8299999999999983,-1.1000000000000014,61.678,62.17,61.11,1.0600000000000023,-0.38000000000000256,62.018,62.41,61.51,0.8999999999999986,0.00999999999999801,669027,858604,553074,305530,190844
2016-10-30,59.716,62.42,56.34,6.079999999999998,-6.079999999999998,59.934,62.66,56.35,6.309999999999995,-6.309999999999995,58.262,61.57,53.0,8.57,-8.57,58.596,61.65,53.61,8.04,-8.04,1188145,2247932,574991,1672941,1672941
2016-11-06,53.616,54.5,52.32,2.1799999999999997,-2.1199999999999974,54.384,55.39,52.62,2.770000000000003,-2.4200000000000017,52.635999999999996,53.66,51.41,2.25,-2.25,53.444,54.2,52.39,1.8100000000000023,-1.6000000000000014,1093189,1296910,982845,314065,-190526
2016-11-13,53.49,54.79,52.55,2.240000000000002,1.259999999999998,54.148,54.93,52.79,2.1400000000000006,1.4100000000000037,52.864,53.75,51.96,1.7899999999999991,1.3500000000000014,53.68,54.36,52.56,1.7999999999999972,1.1099999999999994,709425,907274,468674,438600,-282099
2016-11-20,54.2275,55.06,53.83,1.230000000000004,0.09000000000000341,54.5975,55.08,53.97,1.1099999999999994,-1.0200000000000031,53.61,54.02,53.3,0.720000000000006,-0.37000000000000455,54.2125,54.74,53.72,1.0200000000000031,-0.8100000000000023,732126,914152,283417,630735,-630735
2016-11-27,52.616,53.82,50.0,3.8200000000000003,-3.8200000000000003,53.016,54.0,50.99,3.009999999999998,-2.8699999999999974,51.492,52.8,49.74,3.059999999999995,-3.049999999999997,51.94,53.6,50.23,3.3700000000000045,-2.6499999999999986,740130,1043364,515198,528166,-269322
2016-12-04,49.976,51.56,47.49,4.07,-1.3399999999999963,50.916,51.81,49.66,2.1500000000000057,-1.1199999999999974,48.66,50.76,46.35,4.409999999999997,-1.509999999999998,50.138,51.56,47.85,3.710000000000001,-1.0599999999999952,1404976,2407551,740408,1667143,132195
2016-12-11,49.986,50.4,49.62,0.7800000000000011,0.5799999999999983,50.634,50.86,50.42,0.4399999999999977,0.28000000000000114,49.572,50.01,48.99,1.019999999999996,1.019999999999996,50.012,50.4,49.57,0.8299999999999983,0.7000000000000028,906415,1523534,617709,905825,722876
2016-12-18,49.932,50.62,48.72,1.8999999999999986,-1.8999999999999986,50.346,50.68,49.22,1.4600000000000009,-1.3999999999999986,49.312,50.01,48.44,1.5700000000000003,-1.4600000000000009,49.584,50.29,48.64,1.6499999999999986,-1.6400000000000006,548958,762664,289792,472872,-472872
2016-12-25,48.7575,49.29,48.51,0.7800000000000011,-0.14999999999999858,49.19,49.95,48.59,1.3599999999999994,-1.3599999999999994,48.207499999999996,48.66,47.63,1.029999999999994,-1.029999999999994,48.5025,49.29,47.78,1.509999999999998,-1.509999999999998,260901,324988,219185,105803,71402
2017-01-01,48.885000000000005,49.59,48.03,1.5600000000000023,0.8699999999999974,49.6425,50.24,48.92,1.3200000000000003,1.3200000000000003,48.345,48.83,47.59,1.2399999999999949,0.9199999999999946,49.230000000000004,49.87,48.71,1.1599999999999966,1.0999999999999943,539247,607119,466951,140168,100955
2017-01-08,49.622,50.5,49.09,1.4099999999999966,0.7199999999999989,50.328,52.25,49.29,2.960000000000001,2.3699999999999974,49.216,50.49,48.75,1.740000000000002,1.4699999999999989,49.876,51.35,48.88,2.469999999999999,2.270000000000003,401971,499134,343656,155478,115957
2017-01-15,51.505,52.09,50.96,1.1300000000000026,-0.39000000000000057,52.155,52.54,51.62,0.9200000000000017,-0.5399999999999991,50.865,51.31,50.65,0.6600000000000037,-0.1599999999999966,51.447500000000005,51.95,50.88,1.0700000000000003,-0.5900000000000034,341683,394825,261861,132964,30793
2017-01-22,51.632,52.02,51.09,0.9299999999999997,0.5900000000000034,51.99,52.42,51.56,0.8599999999999994,0.3299999999999983,51.218,51.84,50.6,1.240000000000002,0.7199999999999989,51.698,52.21,50.98,1.230000000000004,0.8100000000000023,326552,445162,197156,248006,-248006
2017-01-29,51.844,52.3,51.54,0.759999999999998,0.29999999999999716,52.184,52.58,51.67,0.9099999999999966,0.7999999999999972,51.072,51.82,50.35,1.4699999999999989,1.4699999999999989,51.892,52.14,51.61,0.5300000000000011,0.5300000000000011,268088,351472,207781,143691,-58197
2017-02-05,52.51,53.05,52.16,0.8900000000000006,0.8900000000000006,53.16,53.6,52.48,1.1200000000000045,0.3100000000000023,52.202,52.39,51.83,0.5600000000000023,0.3500000000000014,52.762,53.33,52.39,0.9399999999999977,0.8200000000000003,395836,496795,302000,194795,-18798
2017-02-12,53.766,55.0,52.2,2.799999999999997,-1.4499999999999957,54.224,55.22,52.62,2.6000000000000014,-1.0800000000000054,52.52,54.24,47.68,6.560000000000002,-5.619999999999997,53.258,55.14,48.23,6.910000000000004,-5.260000000000005,1335340,4026903,488180,3538723,3532484
2017-02-19,48.269999999999996,48.6,48.0,0.6000000000000014,-0.23000000000000398,49.365,50.93,48.37,2.5600000000000023,1.9699999999999989,47.8,48.12,47.1,1.019999999999996,0.14000000000000057,48.2725,49.7,47.22,2.480000000000004,1.6200000000000045,1474128,3318242,644346,2673896,2202115
2017-02-26,49.88,50.16,49.69,0.46999999999999886,0.3299999999999983,50.782000000000004,51.0,50.42,0.5799999999999983,0.3500000000000014,49.434,49.62,49.26,0.35999999999999943,0.18999999999999773,49.996,50.68,49.54,1.1400000000000006,0.6099999999999994,3337139,9442940,1352585,8090355,-203998
2017-03-05,50.09,50.35,49.74,0.6099999999999994,-0.6099999999999994,50.442,50.65,50.04,0.6099999999999994,-0.5200000000000031,49.606,50.06,48.72,1.3400000000000034,-1.2800000000000011,49.92,50.37,49.13,1.2399999999999949,-1.2399999999999949,919848,1091097,824393,266704,132550
2017-03-12,50.826,52.32,49.25,3.0700000000000003,3.0700000000000003,51.85,53.53,50.55,2.980000000000004,2.980000000000004,50.686,52.21,49.23,2.980000000000004,2.980000000000004,51.508,52.46,50.42,2.039999999999999,1.9500000000000028,1257079,2418245,791920,1626325,1339296
2017-03-19,53.314,54.43,52.46,1.9699999999999989,1.9699999999999989,54.14,54.83,53.33,1.5,1.3400000000000034,52.772,53.71,52.19,1.5200000000000031,1.3500000000000014,53.558,54.19,52.67,1.519999999999996,0.7100000000000009,922076,1460672,656367,804305,-83001
2017-03-26,54.461999999999996,55.19,53.5,1.6899999999999977,1.6899999999999977,55.228,55.86,54.66,1.2000000000000028,1.2000000000000028,54.15,54.79,53.35,1.4399999999999977,1.4399999999999977,54.906,55.54,54.23,1.3100000000000023,1.3100000000000023,698287,909022,479926,429096,-151408
2017-04-02,54.626,55.93,53.95,1.9799999999999969,-1.9799999999999969,55.01,56.26,54.16,2.1000000000000014,-2.1000000000000014,53.914,54.56,53.6,0.9600000000000009,-0.9600000000000009,54.212,54.93,53.85,1.0799999999999983,-1.0799999999999983,783645,987635,471718,515917,-165608
2017-04-09,53.9075,54.26,53.67,0.5899999999999963,0.35999999999999943,54.265,54.53,53.99,0.5399999999999991,0.12000000000000455,53.575,53.86,53.28,0.5799999999999983,0.259999999999998,53.93,54.13,53.75,0.38000000000000256,0.259999999999998,510102,783113,378458,404655,-78640
2017-04-16,54.958,55.39,54.06,1.3299999999999983,1.3299999999999983,55.462,55.78,55.13,0.6499999999999986,0.6499999999999986,54.75,55.1,54.01,1.0900000000000034,1.0900000000000034,55.216,55.38,55.0,0.38000000000000256,0.2700000000000031,370525,444667,307094,137573,133311
2017-04-23,55.846,57.01,55.12,1.8900000000000006,-0.8599999999999994,56.336,57.24,55.37,1.8700000000000045,-1.1200000000000045,55.1,55.93,54.42,1.509999999999998,-0.769999999999996,55.71,57.11,55.1,2.009999999999998,-0.6900000000000048,880323,1277787,553708,724079,-164779
2017-04-30,55.448,55.94,54.33,1.6099999999999994,-1.3999999999999986,56.214,56.46,55.99,0.46999999999999886,-0.00999999999999801,54.58,55.54,52.88,2.6599999999999966,-0.9200000000000017,55.382,55.91,54.32,1.5899999999999963,-0.5799999999999983,923119,1613142,466938,1146204,705661
2017-05-07,57.114,58.87,54.71,4.159999999999997,3.710000000000001,58.196,59.35,56.98,2.3700000000000045,1.730000000000004,56.653999999999996,58.04,54.71,3.3299999999999983,2.759999999999998,57.766,59.1,56.57,2.530000000000001,1.1300000000000026,653395,1015652,415039,600613,-600613
2017-05-14,57.076,57.93,55.75,2.1799999999999997,-2.1799999999999997,57.614,58.26,56.54,1.7199999999999989,-1.7199999999999989,56.328,57.59,55.1,2.490000000000002,-2.3800000000000026,56.722,57.96,55.55,2.4100000000000037,-1.980000000000004,445037,581486,254594,326892,-18784
2017-05-21,55.54,55.98,54.93,1.0499999999999972,-1.0499999999999972,55.838,56.49,55.19,1.3000000000000043,-1.3000000000000043,54.888,55.5,54.56,0.9399999999999977,-0.9399999999999977,55.156,55.59,54.89,0.7000000000000028,-0.7000000000000028,433785,575668,331085,244583,-222474
2017-05-28,55.105000000000004,56.33,54.52,1.8099999999999952,1.6599999999999966,55.832499999999996,56.86,54.85,2.009999999999998,2.009999999999998,54.86,56.22,54.13,2.0899999999999963,2.0899999999999963,55.625,56.66,54.54,2.1199999999999974,2.1199999999999974,534858,735236,309061,426175,86993
2017-06-04,57.048,57.78,56.2,1.5799999999999983,1.4600000000000009,57.664,58.5,56.65,1.8500000000000014,1.8500000000000014,56.702,57.35,55.92,1.4299999999999997,1.230000000000004,57.486,58.39,56.4,1.990000000000002,1.990000000000002,483578,659818,364157,295661,295661
2017-06-11,58.38,58.77,58.04,0.730000000000004,0.36999999999999744,58.886,59.2,58.52,0.6799999999999997,-0.3499999999999943,57.788,58.13,57.36,0.7700000000000031,-0.259999999999998,58.73,59.18,58.48,0.7000000000000028,-0.0800000000000054,582418,708017,425984,282033,282033
2017-06-18,60.032,62.51,58.48,4.030000000000001,4.030000000000001,61.53,65.0,59.6,5.399999999999999,5.399999999999999,59.870000000000005,62.49,58.27,4.219999999999999,4.219999999999999,61.074,63.82,59.07,4.75,4.420000000000002,830492,1227337,376635,850702,493442
2017-06-25,63.332,63.86,62.91,0.9500000000000028,-0.7899999999999991,63.718,64.31,63.26,1.0500000000000043,-1.0,62.704,63.22,62.25,0.9699999999999989,-0.9699999999999989,63.084,63.77,62.84,0.9299999999999997,-0.9299999999999997,467502,544424,359153,185271,-51646
2017-07-02,62.655,63.0,62.24,0.759999999999998,-0.759999999999998,63.072500000000005,63.7,62.65,1.0500000000000043,-1.0500000000000043,62.2,62.72,61.74,0.9799999999999969,-0.9799999999999969,62.4375,62.95,61.9,1.0500000000000043,-0.6000000000000014,367131,558372,197592,360780,154177
2017-07-09,62.676,63.28,62.16,1.1200000000000045,0.5400000000000063,63.454,64.23,63.0,1.230000000000004,0.1700000000000017,62.49,62.8,62.16,0.6400000000000006,0.5400000000000063,62.848,63.06,62.67,0.39000000000000057,0.39000000000000057,455816,624905,236013,388892,-188125
2017-07-16,63.354,63.94,62.85,1.0899999999999963,0.9299999999999997,63.842,64.7,63.11,1.5900000000000034,1.1700000000000088,63.02,63.7,62.1,1.6000000000000014,1.1200000000000045,63.602,64.24,62.99,1.249999999999993,1.1099999999999923,370936,541275,293347,247928,233119
2017-07-23,64.332,65.62,63.12,2.500000000000007,-0.8800000000000026,64.824,65.85,63.92,1.9299999999999926,-0.779999999999994,63.437999999999995,64.71,62.66,2.049999999999997,-0.9300000000000068,64.23400000000001,65.62,63.37,2.250000000000007,-1.0300000000000011,428508,648998,297343,351655,-23611
2017-07-30,63.012,63.74,61.55,2.190000000000005,-2.190000000000005,63.442,64.99,61.55,3.4399999999999977,-2.3500000000000014,61.488,63.01,60.28,2.729999999999997,-2.6999999999999957,62.102,63.36,60.59,2.769999999999996,-2.769999999999996,631512,990975,263253,727722,183098
2017-08-06,61.196,62.11,60.26,1.8500000000000014,-0.23000000000000398,62.118,63.3,61.26,2.039999999999999,-0.5500000000000043,60.496,61.13,60.0,1.1300000000000026,-0.259999999999998,61.514,62.72,60.52,2.1999999999999957,-1.1399999999999935,621563,778445,525560,252885,43081
2017-08-13,55.962,60.83,53.79,7.039999999999999,-7.039999999999999,56.882,61.23,55.55,5.68,-5.68,53.968,54.68,53.5,1.1799999999999997,-0.9099999999999966,54.896,56.01,53.7,2.309999999999995,-0.5300000000000011,1645482,2902606,584880,2317726,-1906799
2017-08-20,58.142,59.4,55.79,3.6099999999999994,3.539999999999999,59.208,59.84,57.77,2.0700000000000003,2.0700000000000003,57.624,58.94,55.37,3.5700000000000003,3.5700000000000003,58.848,59.25,57.41,1.8400000000000034,1.8400000000000034,1128168,2275090,384860,1890230,-1890230
2017-08-27,60.222,61.05,59.46,1.5899999999999963,1.4499999999999957,60.796,61.94,59.95,1.9899999999999949,1.9899999999999949,59.94,60.59,59.3,1.2900000000000063,1.2900000000000063,60.618,61.82,59.74,2.0799999999999983,2.0600000000000023,435101,543983,327291,216692,149396
2017-09-03,62.2375,62.87,61.61,1.259999999999998,0.8699999999999974,62.705,62.93,62.24,0.6899999999999977,0.5399999999999991,61.6325,61.75,61.38,0.36999999999999744,0.27999999999999403,62.265,62.66,61.89,0.769999999999996,-0.11999999999999744,611425,1077590,375071,702519,36333
2017-09-10,62.072,62.38,61.47,0.9100000000000037,-0.8100000000000023,62.614,62.98,62.25,0.7299999999999969,-0.7299999999999969,61.712,62.09,61.29,0.8000000000000043,-0.6300000000000026,62.06,62.6,61.65,0.9500000000000028,-0.2600000000000051,537851,622264,352221,270043,69775
2017-09-17,61.73,62.19,61.18,1.009999999999998,-0.8900000000000006,62.153999999999996,62.47,61.7,0.769999999999996,-0.6700000000000017,61.242,61.54,61.0,0.5399999999999991,-0.04999999999999716,61.608,62.19,61.1,1.0899999999999963,-0.0799999999999983,289578,459178,166401,292777,-292777
2017-09-24,61.35,61.75,60.9,0.8500000000000014,0.35999999999999943,61.786,62.06,61.24,0.8200000000000003,0.10999999999999943,60.736,61.31,60.23,1.0800000000000054,0.7100000000000009,61.312,61.74,60.78,0.9600000000000009,0.6999999999999957,363127,599873,274638,325235,-69196
2017-10-01,61.082,61.74,60.4,1.3400000000000034,0.21000000000000085,61.756,62.88,60.86,2.020000000000003,1.230000000000004,60.592,61.56,59.99,1.5700000000000003,1.5700000000000003,61.308,62.74,60.39,2.3500000000000014,2.3500000000000014,362004,454467,287524,166943,-166943
2017-10-08,63.148,64.4,62.51,1.8900000000000077,1.6600000000000037,64.042,64.61,63.3,1.3100000000000023,1.1000000000000085,62.572,63.29,62.2,1.0899999999999963,1.0899999999999963,63.298,64.28,62.37,1.9100000000000037,1.5,580548,657300,474318,182982,136025
