Date,UBS E-TRACS Bloomberg CMCI FoodEtf_Open_average,UBS E-TRACS Bloomberg CMCI FoodEtf_Open_max,UBS E-TRACS Bloomberg CMCI FoodEtf_Open_min,UBS E-TRACS Bloomberg CMCI FoodEtf_Open_volatility,UBS E-TRACS Bloomberg CMCI FoodEtf_Open_change,UBS E-TRACS Bloomberg CMCI FoodEtf_High_average,UBS E-TRACS Bloomberg CMCI FoodEtf_High_max,UBS E-TRACS Bloomberg CMCI FoodEtf_High_min,UBS E-TRACS Bloomberg CMCI FoodEtf_High_volatility,UBS E-TRACS Bloomberg CMCI FoodEtf_High_change,UBS E-TRACS Bloomberg CMCI FoodEtf_Low_average,UBS E-TRACS Bloomberg CMCI FoodEtf_Low_max,UBS E-TRACS Bloomberg CMCI FoodEtf_Low_min,UBS E-TRACS Bloomberg CMCI FoodEtf_Low_volatility,UBS E-TRACS Bloomberg CMCI FoodEtf_Low_change,UBS E-TRACS Bloomberg CMCI FoodEtf_Close_average,UBS E-TRACS Bloomberg CMCI FoodEtf_Close_max,UBS E-TRACS Bloomberg CMCI FoodEtf_Close_min,UBS E-TRACS Bloomberg CMCI FoodEtf_Close_volatility,UBS E-TRACS Bloomberg CMCI FoodEtf_Close_change
2016-03-13,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0
2016-03-20,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2016-03-27,19.02,19.02,19.02,0.0,0.0,19.16,19.16,19.16,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.16,19.16,19.16,0.0,0.0
2016-04-03,19.47,19.47,19.47,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2016-04-10,19.67,19.67,19.67,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.67,19.67,19.67,0.0,0.0
2016-04-17,19.48,19.48,19.48,0.0,0.0,20.2,20.2,20.2,0.0,0.0,19.48,19.48,19.48,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2016-04-24,19.95,19.95,19.95,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2016-05-01,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2016-05-08,20.61,20.61,20.61,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.61,20.61,20.61,0.0,0.0
2016-05-15,20.64,20.64,20.64,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.64,20.64,20.64,0.0,0.0
2016-05-22,20.57,20.57,20.57,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2016-05-29,21.3,21.3,21.3,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2016-06-05,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2016-06-12,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0
2016-06-19,21.0,21.0,21.0,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2016-06-26,21.25,21.25,21.25,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2016-07-03,20.83,20.83,20.83,0.0,0.0,21.06,21.06,21.06,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2016-07-10,21.02,21.02,21.02,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2016-07-17,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2016-07-24,19.57,19.57,19.57,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2016-07-31,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2016-08-07,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.81,19.81,19.81,0.0,0.0
2016-08-14,20.2,20.2,20.2,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2016-08-21,19.86,19.86,19.86,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0
2016-08-28,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2016-09-04,19.5,19.5,19.5,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2016-09-11,19.7,19.7,19.7,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.8,19.8,19.8,0.0,0.0
2016-09-18,19.94,19.94,19.94,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.94,19.94,19.94,0.0,0.0
2016-09-25,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0
2016-10-02,19.92,19.92,19.92,0.0,0.0,19.99,19.99,19.99,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2016-10-09,19.8,19.8,19.8,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.9,19.9,19.9,0.0,0.0
2016-10-16,20.02,20.02,20.02,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0
2016-10-23,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2016-10-30,20.05,20.05,20.05,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.98,19.98,19.98,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2016-11-06,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.97,19.97,19.97,0.0,0.0,19.97,19.97,19.97,0.0,0.0
2016-11-13,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0
2016-11-20,20.13,20.13,20.13,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2016-11-27,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2016-12-04,19.73,19.73,19.73,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.79,19.79,19.79,0.0,0.0
2016-12-11,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2016-12-18,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2016-12-25,19.4,19.4,19.4,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.78,19.78,19.78,0.0,0.0
2017-01-01,20.15,20.15,20.15,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2017-01-08,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.62,20.62,20.62,0.0,0.0
2017-01-15,20.82,20.82,20.82,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.98,20.98,20.98,0.0,0.0
2017-01-22,20.9,20.9,20.9,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2017-01-29,20.74,20.74,20.74,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2017-02-05,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2017-02-12,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2017-02-19,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2017-02-26,20.57,20.57,20.57,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2017-03-05,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2017-03-12,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2017-03-19,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2017-03-26,19.2,19.2,19.2,0.0,0.0,19.23,19.23,19.23,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2017-04-02,19.1,19.1,19.1,0.0,0.0,19.16,19.16,19.16,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.16,19.16,19.16,0.0,0.0
2017-04-09,19.32,19.32,19.32,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2017-04-16,19.32,19.32,19.32,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2017-04-23,18.94,18.94,18.94,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2017-04-30,18.91,18.91,18.91,0.0,0.0,19.2,19.2,19.2,0.0,0.0,18.91,18.91,18.91,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2017-05-07,19.15,19.15,19.15,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.15,19.15,19.15,0.0,0.0
2017-05-14,19.25,19.25,19.25,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2017-05-21,18.9,18.9,18.9,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.89,18.89,18.89,0.0,0.0
2017-05-28,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2017-06-04,19.05,19.05,19.05,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.06,19.06,19.06,0.0,0.0
2017-06-11,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0
2017-06-18,18.29,18.29,18.29,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.15,18.15,18.15,0.0,0.0
2017-06-25,18.7,18.7,18.7,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2017-07-02,19.42,19.42,19.42,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2017-07-09,19.31,19.31,19.31,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2017-07-16,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2017-07-23,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2017-07-30,19.2,19.2,19.2,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2017-08-06,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.45,18.45,18.45,0.0,0.0
2017-08-13,18.1,18.1,18.1,0.0,0.0,18.1,18.1,18.1,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2017-08-20,18.75,18.75,18.75,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.01,18.01,18.01,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2017-08-27,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2017-09-03,18.46,18.46,18.46,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2017-09-10,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2017-09-17,18.12,18.12,18.12,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.12,18.12,18.12,0.0,0.0,18.29,18.29,18.29,0.0,0.0
2017-09-24,18.09,18.09,18.09,0.0,0.0,18.09,18.09,18.09,0.0,0.0,18.09,18.09,18.09,0.0,0.0,18.09,18.09,18.09,0.0,0.0
2017-10-01,17.93,17.93,17.93,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.93,17.93,17.93,0.0,0.0
2017-10-08,18.48,18.48,18.48,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0
2017-10-15,18.97,18.97,18.97,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2017-10-22,18.21,18.21,18.21,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.33,18.33,18.33,0.0,0.0
2017-10-29,18.38,18.38,18.38,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.38,18.38,18.38,0.0,0.0
2017-11-05,18.45,18.45,18.45,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.45,18.45,18.45,0.0,0.0
2017-11-12,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.43,18.43,18.43,0.0,0.0,18.43,18.43,18.43,0.0,0.0
2017-11-19,18.5,18.5,18.5,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.49,18.49,18.49,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2017-11-26,18.43,18.43,18.43,0.0,0.0,18.43,18.43,18.43,0.0,0.0,18.43,18.43,18.43,0.0,0.0,18.43,18.43,18.43,0.0,0.0
2017-12-03,18.05,18.05,18.05,0.0,0.0,18.06,18.06,18.06,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.9,17.9,17.9,0.0,0.0
2017-12-10,17.55,17.55,17.55,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2017-12-17,17.72,17.72,17.72,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.72,17.72,17.72,0.0,0.0
2017-12-24,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2017-12-31,18.16,18.16,18.16,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.28,18.28,18.28,0.0,0.0
