Date,CRRFY_stock_Open_average,CRRFY_stock_Open_max,CRRFY_stock_Open_min,CRRFY_stock_Open_volatility,CRRFY_stock_Open_change,CRRFY_stock_High_average,CRRFY_stock_High_max,CRRFY_stock_High_min,CRRFY_stock_High_volatility,CRRFY_stock_High_change,CRRFY_stock_Low_average,CRRFY_stock_Low_max,CRRFY_stock_Low_min,CRRFY_stock_Low_volatility,CRRFY_stock_Low_change,CRRFY_stock_Close_average,CRRFY_stock_Close_max,CRRFY_stock_Close_min,CRRFY_stock_Close_volatility,CRRFY_stock_Close_change,CRRFY_stock_Volume_average,CRRFY_stock_Volume_max,CRRFY_stock_Volume_min,CRRFY_stock_Volume_volatility,CRRFY_stock_Volume_change
2016-01-03,5.5120000000000005,5.66,5.4,0.2599999999999998,-0.16999999999999993,5.538,5.66,5.46,0.20000000000000018,-0.15000000000000036,5.452,5.55,5.39,0.16000000000000014,-0.16000000000000014,5.4879999999999995,5.63,5.39,0.2400000000000002,-0.2400000000000002,62696,126136,25251,100885,-62254
2016-01-10,5.412,5.5,5.33,0.16999999999999993,-0.08999999999999986,5.446,5.52,5.37,0.14999999999999947,-0.08000000000000007,5.326,5.37,5.27,0.10000000000000053,-0.07000000000000028,5.382,5.45,5.31,0.14000000000000057,-0.07000000000000028,83319,107887,67937,39950,-1397
2016-01-17,5.195,5.37,5.04,0.33000000000000007,0.11000000000000032,5.2675,5.48,5.13,0.35000000000000053,0.1900000000000004,5.1325,5.35,5.0,0.34999999999999964,0.17999999999999972,5.215,5.43,5.06,0.3700000000000001,0.1899999999999995,135483,184489,85121,99368,-28676
2016-01-24,5.434,5.53,5.34,0.1900000000000004,0.14000000000000057,5.5120000000000005,5.67,5.41,0.2599999999999998,0.2599999999999998,5.398,5.53,5.32,0.20999999999999996,0.20999999999999996,5.47,5.67,5.35,0.3200000000000003,0.3200000000000003,70241,93403,55781,37622,-37622
2016-01-31,5.586,5.69,5.49,0.20000000000000018,-0.16000000000000014,5.64,5.77,5.5,0.2699999999999996,-0.2699999999999996,5.534,5.65,5.42,0.23000000000000043,-0.23000000000000043,5.604,5.75,5.45,0.2999999999999998,-0.2999999999999998,63811,117647,22002,95645,71465
2016-02-07,5.196,5.35,5.02,0.33000000000000007,-0.33000000000000007,5.252,5.42,5.08,0.33999999999999986,-0.29000000000000004,5.158,5.33,5.0,0.33000000000000007,-0.3200000000000003,5.232,5.42,5.06,0.3600000000000003,-0.2999999999999998,94213,318868,23279,295589,277552
2016-02-14,5.24,5.29,5.2,0.08999999999999986,0.009999999999999787,5.2775,5.32,5.23,0.08999999999999986,0.009999999999999787,5.1925,5.26,5.11,0.14999999999999947,0.05999999999999961,5.2575,5.3,5.23,0.0699999999999994,0.0,67612,95327,32013,63314,-20203
2016-02-21,5.2219999999999995,5.35,5.09,0.2599999999999998,0.08999999999999986,5.256,5.37,5.16,0.20999999999999996,0.04999999999999982,5.168,5.26,5.03,0.22999999999999954,-0.019999999999999574,5.214,5.29,5.14,0.15000000000000036,-0.009999999999999787,173944,570061,49241,520820,65004
2016-02-28,5.4079999999999995,5.75,5.22,0.5300000000000002,0.5300000000000002,5.506,5.86,5.31,0.5500000000000007,0.5500000000000007,5.406,5.75,5.21,0.54,0.54,5.476,5.8,5.24,0.5599999999999996,0.5599999999999996,56064,82397,27172,55225,-21517
2016-03-06,5.518,5.66,5.35,0.3100000000000005,-0.27000000000000046,5.5600000000000005,5.74,5.35,0.39000000000000057,-0.39000000000000057,5.45,5.64,5.2,0.4399999999999995,-0.33000000000000007,5.502,5.69,5.28,0.41000000000000014,-0.39000000000000057,36029,47559,23080,24479,-5103
2016-03-13,5.358,5.45,5.26,0.1900000000000004,-0.040000000000000036,5.418,5.47,5.35,0.1200000000000001,-0.009999999999999787,5.326,5.41,5.24,0.16999999999999993,-0.0600000000000005,5.382,5.43,5.32,0.10999999999999943,-0.02999999999999936,75272,98675,38762,59913,-31031
2016-03-20,5.3175,5.37,5.22,0.15000000000000036,-0.15000000000000036,5.3549999999999995,5.39,5.27,0.1200000000000001,-0.11000000000000032,5.2825,5.32,5.21,0.11000000000000032,-0.11000000000000032,5.3175,5.36,5.24,0.1200000000000001,-0.1200000000000001,64091,82988,44101,38887,16567
2016-03-27,5.36,5.54,5.23,0.3099999999999996,0.0699999999999994,5.446,5.58,5.32,0.2599999999999998,0.1299999999999999,5.328,5.46,5.21,0.25,0.0699999999999994,5.408,5.5,5.29,0.20999999999999996,0.16000000000000014,199766,686691,68048,618643,1827
2016-04-03,5.306,5.43,5.21,0.21999999999999975,-0.09999999999999964,5.346,5.47,5.28,0.1899999999999995,-0.09999999999999964,5.276,5.39,5.21,0.17999999999999972,-0.08000000000000007,5.314,5.42,5.26,0.16000000000000014,-0.11000000000000032,48419,93124,22835,70289,-38883
2016-04-10,5.648,5.91,5.51,0.40000000000000036,0.40000000000000036,5.67,5.91,5.52,0.39000000000000057,0.39000000000000057,5.594,5.84,5.46,0.3799999999999999,0.3799999999999999,5.616,5.84,5.46,0.3799999999999999,0.3799999999999999,54915,82381,34798,47583,-27867
