Date,GIFI_stock_Open_average,GIFI_stock_Open_max,GIFI_stock_Open_min,GIFI_stock_Open_volatility,GIFI_stock_Open_change,GIFI_stock_High_average,GIFI_stock_High_max,GIFI_stock_High_min,GIFI_stock_High_volatility,GIFI_stock_High_change,GIFI_stock_Low_average,GIFI_stock_Low_max,GIFI_stock_Low_min,GIFI_stock_Low_volatility,GIFI_stock_Low_change,GIFI_stock_Close_average,GIFI_stock_Close_max,GIFI_stock_Close_min,GIFI_stock_Close_volatility,GIFI_stock_Close_change,GIFI_stock_Volume_average,GIFI_stock_Volume_max,GIFI_stock_Volume_min,GIFI_stock_Volume_volatility,GIFI_stock_Volume_change
2016-01-03,9.668000000000001,10.41,8.9,1.5099999999999998,-0.9900000000000002,9.852,10.45,9.32,1.129999999999999,-1.129999999999999,9.16,10.02,8.61,1.4100000000000001,-1.379999999999999,9.38,10.21,8.85,1.3600000000000012,-1.3600000000000012,103843,218905,63769,155136,150417
2016-01-10,8.798,9.0,8.47,0.5299999999999994,-0.46999999999999886,9.034,9.32,8.59,0.7300000000000004,-0.5600000000000005,8.506,8.69,8.18,0.5099999999999998,-0.4800000000000004,8.718,8.92,8.48,0.4399999999999995,-0.4399999999999995,42969,55665,26191,29474,-21093
2016-01-17,8.245,8.5,7.81,0.6900000000000004,-0.09999999999999964,8.442499999999999,8.57,8.33,0.2400000000000002,-0.05000000000000071,7.8525,7.95,7.8,0.15000000000000036,0.10000000000000053,8.16,8.4,7.82,0.5800000000000001,-0.1899999999999995,70657,113413,42033,71380,-71380
2016-01-24,8.514,8.79,8.11,0.6799999999999997,0.5899999999999999,8.834,9.18,8.58,0.5999999999999996,0.34999999999999964,8.42,8.71,8.11,0.6000000000000014,0.41000000000000014,8.618,8.74,8.5,0.2400000000000002,0.22000000000000064,68080,143749,39947,103802,103802
2016-01-31,8.916,9.25,8.71,0.5399999999999991,0.5399999999999991,9.358,9.66,8.89,0.7699999999999996,0.3600000000000012,8.646,8.73,8.55,0.17999999999999972,0.17999999999999972,8.988,9.23,8.78,0.45000000000000107,-0.03999999999999915,108778,208218,58377,149841,-47863
2016-02-07,8.762,9.09,8.32,0.7699999999999996,-0.1899999999999995,9.248,9.68,8.87,0.8100000000000005,-0.41000000000000014,8.408,8.6,8.32,0.27999999999999936,-0.25,8.85,9.19,8.71,0.47999999999999865,-0.3200000000000003,57480,77587,37982,39605,-23246
2016-02-14,8.870000000000001,8.98,8.72,0.2599999999999998,-0.16000000000000014,9.06,9.17,8.97,0.1999999999999993,0.1999999999999993,8.495000000000001,8.73,8.32,0.41000000000000014,0.34999999999999964,8.8425,9.06,8.61,0.45000000000000107,0.45000000000000107,35575,45179,21703,23476,23476
2016-02-21,9.036666666666667,9.59,8.72,0.8699999999999992,-0.5,9.423333333333334,9.95,8.72,1.2299999999999986,-1.2199999999999989,8.66,9.22,7.78,1.4400000000000004,-0.5,9.004999999999999,9.56,8.7,0.8600000000000012,-0.8399999999999999,131144,225884,51451,174433,168966
2016-02-28,9.038,9.34,8.67,0.6699999999999999,0.6699999999999999,9.396,9.55,9.06,0.4900000000000002,0.47999999999999865,8.862,9.08,8.56,0.5199999999999996,0.29999999999999893,9.128,9.37,8.91,0.4599999999999991,0.02999999999999936,105479,198185,48060,150125,-88958
2016-03-06,9.028,9.49,8.75,0.7400000000000002,-0.13000000000000078,9.64,9.98,9.1,0.8800000000000008,-0.049999999999998934,8.79,9.0,8.65,0.34999999999999964,-0.20999999999999908,9.016,9.6,8.72,0.879999999999999,-0.7999999999999989,74720,154924,35344,119580,-100000
2016-03-13,8.45,8.67,8.22,0.4499999999999993,-0.33999999999999986,8.836,9.09,8.65,0.4399999999999995,-0.05000000000000071,8.196,8.52,7.95,0.5699999999999994,-0.5699999999999994,8.446,8.71,8.28,0.4300000000000015,-0.2900000000000009,84942,118694,69317,49377,49377
2016-03-20,8.192499999999999,8.35,8.05,0.29999999999999893,-0.29999999999999893,8.3,8.43,8.08,0.34999999999999964,-0.34999999999999964,7.99,8.19,7.65,0.5399999999999991,-0.5399999999999991,8.1375,8.38,7.84,0.5400000000000009,-0.5400000000000009,84153,138605,44613,93992,44689
2016-03-27,7.784,7.94,7.62,0.3200000000000003,-0.20000000000000018,7.97,8.4,7.79,0.6100000000000003,-0.09999999999999964,7.616,7.83,7.4,0.4299999999999997,-0.1299999999999999,7.816,7.85,7.76,0.08999999999999986,-0.08000000000000007,88761,123788,52124,71664,-45708
2016-04-03,7.684,7.81,7.6,0.20999999999999996,-0.009999999999999787,7.864,8.02,7.76,0.2599999999999998,-0.15999999999999925,7.512,7.54,7.5,0.040000000000000036,-0.03000000000000025,7.63,7.75,7.52,0.23000000000000043,-0.03000000000000025,116202,238415,45786,192629,33187
2016-04-10,7.756,7.88,7.62,0.2599999999999998,-0.08000000000000007,7.948,8.25,7.71,0.54,-0.25,7.63,7.75,7.44,0.3099999999999996,-0.2599999999999998,7.774,7.93,7.6,0.33000000000000007,-0.28000000000000025,60313,87485,30761,56724,-56724
2016-04-17,7.692,7.9,7.51,0.39000000000000057,0.15000000000000036,7.95,8.13,7.77,0.3600000000000012,-0.05999999999999961,7.54,7.75,7.12,0.6299999999999999,0.54,7.742,7.84,7.63,0.20999999999999996,-0.05999999999999961,43700,63016,28130,34886,21991
2016-04-24,7.608,7.84,7.39,0.4500000000000002,-0.3100000000000005,7.79,8.14,7.42,0.7200000000000006,0.28000000000000025,7.312,7.45,6.89,0.5600000000000005,-0.03000000000000025,7.494,7.75,7.16,0.5899999999999999,-0.2400000000000002,106931,215909,58865,157044,141560
2016-05-01,7.482,7.91,7.26,0.6500000000000004,-0.23999999999999932,7.542,7.91,7.32,0.5899999999999999,-0.27999999999999936,7.144,7.35,7.05,0.2999999999999998,-0.2999999999999998,7.28,7.53,7.12,0.41000000000000014,-0.40000000000000036,103939,138290,80764,57526,47070
2016-05-08,6.928,7.13,6.69,0.4399999999999995,0.03000000000000025,7.226,7.37,7.08,0.29000000000000004,0.1900000000000004,6.68,6.77,6.56,0.20999999999999996,0.019999999999999574,6.856,7.16,6.69,0.46999999999999975,-0.02999999999999936,85636,110954,39210,71744,-241
2016-05-15,6.67,6.9,6.35,0.5500000000000007,-0.5200000000000005,6.9639999999999995,7.22,6.77,0.4500000000000002,-0.34000000000000075,6.478,6.7,6.34,0.3600000000000003,-0.35000000000000053,6.598,6.73,6.37,0.3600000000000003,-0.05000000000000071,75889,125779,48049,77730,-64334
2016-05-22,6.7700000000000005,6.87,6.67,0.20000000000000018,0.11000000000000032,6.978,7.09,6.9,0.1899999999999995,0.16999999999999993,6.6,6.72,6.48,0.23999999999999932,0.22999999999999954,6.716,6.81,6.49,0.3199999999999994,0.3199999999999994,63117,100636,46720,53916,-18406
2016-05-29,6.82,6.9,6.76,0.14000000000000057,0.040000000000000036,7.005,7.16,6.88,0.28000000000000025,-0.17999999999999972,6.7275,6.75,6.7,0.04999999999999982,-0.019999999999999574,6.8425,6.92,6.75,0.16999999999999993,-0.16999999999999993,79741,159874,36351,123523,-104401
2016-06-05,7.114,7.25,6.81,0.4400000000000004,0.4400000000000004,7.359999999999999,7.8,7.18,0.6200000000000001,0.08000000000000007,7.046,7.17,6.78,0.3899999999999997,0.2999999999999998,7.19,7.32,7.09,0.23000000000000043,0.040000000000000036,101485,182568,24643,157925,-157925
2016-06-12,6.856,7.06,6.75,0.3099999999999996,-0.3099999999999996,7.0,7.08,6.82,0.2599999999999998,-0.2599999999999998,6.71,6.82,6.65,0.16999999999999993,-0.11000000000000032,6.812,6.92,6.75,0.16999999999999993,-0.13999999999999968,94520,184344,48654,135690,130715
2016-06-19,6.886,7.04,6.76,0.28000000000000025,-0.08000000000000007,7.082,7.19,6.95,0.2400000000000002,0.040000000000000036,6.826,6.97,6.74,0.22999999999999954,-0.03000000000000025,6.982,7.06,6.85,0.20999999999999996,0.14000000000000057,81173,138817,23860,114957,-72377
2016-06-26,6.928,7.25,6.65,0.5999999999999996,0.10999999999999943,7.036,7.25,6.9,0.34999999999999964,0.14999999999999947,6.694,6.8,6.52,0.28000000000000025,0.28000000000000025,6.85,6.94,6.6,0.34000000000000075,0.3200000000000003,42885,59464,25175,34289,-24373
2016-07-03,6.9025,6.97,6.86,0.10999999999999943,0.0,6.9575,7.02,6.92,0.09999999999999964,0.0,6.785,6.83,6.75,0.08000000000000007,0.08000000000000007,6.8625,6.9,6.82,0.08000000000000007,-0.020000000000000462,35269,50563,18017,32546,4838
2016-07-10,6.966,7.0,6.92,0.08000000000000007,0.019999999999999574,7.164000000000001,7.69,6.98,0.71,0.04999999999999982,6.864,6.93,6.81,0.1200000000000001,0.1200000000000001,6.944,7.02,6.86,0.15999999999999925,0.15999999999999925,45353,64187,21021,43166,-3636
2016-07-17,6.964,7.0,6.9,0.09999999999999964,0.09999999999999964,7.104,7.2,7.03,0.16999999999999993,0.009999999999999787,6.922,6.95,6.88,0.07000000000000028,0.07000000000000028,7.0,7.01,6.99,0.019999999999999574,-0.009999999999999787,45141,79140,24438,54702,-15030
2016-07-24,6.968,7.01,6.9,0.10999999999999943,0.04999999999999982,7.518,9.19,7.02,2.17,2.1399999999999997,6.88,7.0,6.73,0.2699999999999996,0.05999999999999961,7.234,8.46,6.8,1.660000000000001,1.490000000000001,90472,225108,40298,184810,177543
2016-07-31,8.458,8.53,8.37,0.16000000000000014,-0.02999999999999936,8.672,8.86,8.53,0.33000000000000007,0.22000000000000064,8.254,8.4,8.01,0.39000000000000057,0.20000000000000107,8.498,8.65,8.32,0.33000000000000007,0.33000000000000007,53028,73512,38452,35060,5422
2016-08-07,8.67,8.74,8.6,0.14000000000000057,-0.120000000000001,8.826,9.05,8.65,0.40000000000000036,-0.40000000000000036,8.544,8.6,8.41,0.1899999999999995,-0.129999999999999,8.636,8.77,8.5,0.2699999999999996,-0.2699999999999996,49989,93054,32390,60664,-60664
2016-08-14,8.866,9.24,8.56,0.6799999999999997,0.1999999999999993,9.09,9.41,8.85,0.5600000000000005,-0.019999999999999574,8.616,8.82,8.46,0.35999999999999943,0.03999999999999915,8.9,9.32,8.77,0.5500000000000007,0.009999999999999787,43819,70047,25315,44732,43120
2016-08-21,8.948,9.12,8.7,0.41999999999999993,0.40000000000000036,9.082,9.24,8.86,0.3800000000000008,0.27000000000000135,8.768,8.98,8.52,0.46000000000000085,0.3100000000000005,8.974,9.17,8.76,0.41000000000000014,0.15000000000000036,27173,43351,12490,30861,-30861
2016-08-28,8.92,9.15,8.77,0.3800000000000008,-0.09999999999999964,9.05,9.15,8.88,0.2699999999999996,0.0600000000000005,8.796,8.98,8.58,0.40000000000000036,-0.10999999999999943,8.91,9.13,8.79,0.34000000000000163,-0.11000000000000121,27168,43071,8350,34721,18499
2016-09-04,9.0525,9.24,8.89,0.34999999999999964,0.22999999999999865,9.355,9.48,9.19,0.2900000000000009,0.2599999999999998,9.01,9.19,8.85,0.33999999999999986,0.2699999999999996,9.2325,9.47,8.94,0.5300000000000011,0.34999999999999964,24829,33369,15271,18098,-18098
2016-09-11,8.898,9.2,8.63,0.5699999999999985,-0.5699999999999985,8.956,9.29,8.79,0.5,-0.48999999999999844,8.732,8.93,8.61,0.3200000000000003,-0.29999999999999893,8.848,9.12,8.71,0.40999999999999837,-0.40999999999999837,26715,38220,15058,23162,8025
2016-09-18,8.876,9.0,8.69,0.3100000000000005,0.1899999999999995,8.964,9.05,8.87,0.1800000000000015,0.16000000000000014,8.758,8.95,8.56,0.3899999999999988,0.3200000000000003,8.864,9.02,8.61,0.41000000000000014,0.370000000000001,38470,58022,15777,42245,-22875
2016-09-25,8.962,9.08,8.86,0.22000000000000064,0.09999999999999964,9.088000000000001,9.22,8.94,0.28000000000000114,0.13000000000000078,8.806,9.03,8.57,0.4599999999999991,0.1899999999999995,9.008,9.2,8.77,0.4299999999999997,0.16999999999999993,21515,27487,15699,11788,-3062
2016-10-02,9.448,9.73,9.15,0.5800000000000001,0.41999999999999993,9.608,9.73,9.42,0.3100000000000005,0.21999999999999886,9.338,9.6,9.06,0.5399999999999991,0.41999999999999993,9.506,9.66,9.25,0.41000000000000014,0.25,20343,38272,9327,28945,-6647
2016-10-09,9.996,10.25,9.65,0.5999999999999996,0.5999999999999996,10.251999999999999,10.37,10.03,0.33999999999999986,0.25,9.92,10.02,9.65,0.3699999999999992,0.34999999999999964,10.12,10.22,9.95,0.27000000000000135,0.23000000000000043,23670,36619,17001,19618,19618
2016-10-16,10.218,10.32,10.1,0.22000000000000064,0.21000000000000085,10.392,10.5,10.27,0.23000000000000043,0.16999999999999993,10.102,10.17,10.01,0.16000000000000014,0.16000000000000014,10.228,10.31,10.15,0.16000000000000014,0.019999999999999574,23359,31245,18690,12555,-1501
2016-10-23,9.922,10.26,9.3,0.9599999999999991,-0.9100000000000001,10.178,10.8,9.89,0.9100000000000001,-0.3999999999999986,9.546,10.01,9.27,0.7400000000000002,-0.7099999999999991,9.870000000000001,10.24,9.4,0.8399999999999999,-0.4399999999999995,37957,53286,20451,32835,-22653
2016-10-30,9.92,10.2,9.65,0.5499999999999989,0.09999999999999964,10.126,10.3,9.88,0.41999999999999993,-0.11999999999999922,9.564,9.7,9.3,0.3999999999999986,-0.25,9.959999999999999,10.2,9.7,0.5,-0.3000000000000007,41088,62253,22964,39289,-9185
2016-11-06,9.71,10.05,9.45,0.6000000000000014,0.25,10.049999999999999,10.25,9.85,0.40000000000000036,0.3000000000000007,9.5,9.9,9.3,0.5999999999999996,0.5,9.8,10.2,9.5,0.6999999999999993,0.5999999999999996,58355,95909,16459,79450,-44103
2016-11-13,10.25,10.25,10.25,0.0,0.0,10.31,10.5,10.25,0.25,0.1999999999999993,10.186,10.2,10.15,0.049999999999998934,0.049999999999998934,10.29,10.5,10.2,0.3000000000000007,0.3000000000000007,50218,79912,23684,56228,23047
2016-11-20,10.75,10.9,10.6,0.3000000000000007,0.09999999999999964,11.125,11.4,11.0,0.40000000000000036,0.40000000000000036,10.575,10.7,10.45,0.25,0.09999999999999964,10.975,11.35,10.65,0.6999999999999993,0.34999999999999964,26262,40726,8228,32498,-32498
2016-11-27,11.54,11.85,11.15,0.6999999999999993,0.049999999999998934,11.806000000000001,11.93,11.65,0.27999999999999936,0.15000000000000036,11.242,11.65,11.0,0.6500000000000004,0.2599999999999998,11.61,11.85,11.35,0.5,0.25,56544,102479,33548,68931,-10983
2016-12-04,12.19,12.75,11.8,0.9499999999999993,0.75,12.446,12.75,11.9,0.8499999999999996,0.75,11.934000000000001,12.22,11.75,0.47000000000000064,0.47000000000000064,12.28,12.75,11.85,0.9000000000000004,0.5999999999999996,66962,142822,32335,110487,-22207
2016-12-11,12.326,12.45,12.2,0.25,-0.14999999999999858,12.454,12.65,12.3,0.34999999999999964,-0.25,11.86,12.15,11.4,0.75,-0.5999999999999996,12.17,12.55,11.5,1.0500000000000007,-1.0500000000000007,121295,426163,41382,384781,381571
2016-12-18,12.26,12.55,11.65,0.9000000000000004,0.6500000000000004,12.72,12.85,12.5,0.34999999999999964,0.15000000000000036,12.06,12.4,11.65,0.75,0.25,12.35,12.6,11.9,0.6999999999999993,-0.5,49522,84377,25512,58865,-58865
2016-12-25,12.049999999999999,12.45,11.7,0.75,0.40000000000000036,12.465,12.61,12.25,0.35999999999999943,-0.25,11.7025,11.9,11.15,0.75,0.75,12.1625,12.5,11.9,0.5999999999999996,-0.1999999999999993,51564,74240,31977,42263,-42263
2017-01-01,12.7375,13.25,12.15,1.0999999999999996,1.0999999999999996,13.195,13.53,12.7,0.8300000000000001,0.6500000000000004,12.4125,13.1,11.95,1.1500000000000004,1.1500000000000004,13.0625,13.3,12.55,0.75,0.6999999999999993,110330,179326,54964,124362,-22867
