Date,CNMD_stock_Open_average,CNMD_stock_Open_max,CNMD_stock_Open_min,CNMD_stock_Open_volatility,CNMD_stock_Open_change,CNMD_stock_High_average,CNMD_stock_High_max,CNMD_stock_High_min,CNMD_stock_High_volatility,CNMD_stock_High_change,CNMD_stock_Low_average,CNMD_stock_Low_max,CNMD_stock_Low_min,CNMD_stock_Low_volatility,CNMD_stock_Low_change,CNMD_stock_Close_average,CNMD_stock_Close_max,CNMD_stock_Close_min,CNMD_stock_Close_volatility,CNMD_stock_Close_change,CNMD_stock_Volume_average,CNMD_stock_Volume_max,CNMD_stock_Volume_min,CNMD_stock_Volume_volatility,CNMD_stock_Volume_change
2016-03-27,40.54,41.8,38.99,2.809999999999995,2.809999999999995,41.638,42.92,39.75,3.1700000000000017,3.1700000000000017,40.278,41.29,38.99,2.299999999999997,2.299999999999997,41.298,42.8,39.62,3.1799999999999997,3.1799999999999997,202458,405962,107109,298853,39214
2016-04-03,41.808,42.96,40.0,2.960000000000001,-1.1700000000000017,42.85,43.78,42.12,1.6600000000000037,-1.240000000000002,41.036,42.52,40.0,2.520000000000003,-1.2700000000000031,41.838,42.69,41.47,1.2199999999999989,-1.2199999999999989,103850,148073,66570,81503,-33010
2016-04-10,42.02,43.04,40.89,2.1499999999999986,1.1999999999999957,42.833999999999996,43.98,41.51,2.469999999999999,1.2800000000000011,41.626,42.78,40.44,2.3400000000000034,1.990000000000002,42.338,43.4,40.82,2.5799999999999983,2.5799999999999983,155860,231847,71907,159940,-104651
2016-04-17,43.144,43.39,43.01,0.38000000000000256,-0.259999999999998,43.592,43.96,43.29,0.6700000000000017,-0.3999999999999986,42.288,42.88,41.39,1.490000000000002,0.4399999999999977,43.078,43.39,42.9,0.490000000000002,-0.4299999999999997,181436,253693,61638,192055,153343
2016-04-24,43.544,45.0,42.4,2.6000000000000014,-0.6400000000000006,44.282000000000004,45.78,42.45,3.3299999999999983,-1.3599999999999994,42.564,43.75,41.02,2.729999999999997,-1.8399999999999963,43.086,44.4,41.42,2.979999999999997,-1.6199999999999974,301428,532959,88421,444538,271097
2016-05-01,42.186,43.03,41.35,1.6799999999999997,1.3699999999999974,43.068,43.58,42.52,1.0599999999999952,0.6499999999999986,41.812,42.4,41.27,1.1299999999999955,1.1299999999999955,42.62,43.0,41.84,1.1599999999999966,0.45000000000000284,217809,248021,160514,87507,-17101
2016-05-08,42.098,42.95,40.7,2.25,-2.0899999999999963,42.294000000000004,43.41,40.95,2.4599999999999937,-2.4599999999999937,41.396,42.73,40.12,2.6099999999999994,-2.6099999999999994,41.59,42.85,40.38,2.469999999999999,-2.469999999999999,150196,267629,70360,197269,-188377
2016-05-15,39.91,40.58,39.23,1.3500000000000014,-1.2800000000000011,40.176,40.92,39.29,1.6300000000000026,-1.6300000000000026,39.358,40.21,38.8,1.4100000000000037,-1.4100000000000037,39.65,40.63,38.97,1.6600000000000037,-1.4299999999999997,324840,816369,97316,719053,719053
2016-05-22,39.35,39.67,39.11,0.5600000000000023,-0.1700000000000017,39.772,39.95,39.67,0.28000000000000114,0.05999999999999517,39.046,39.23,38.93,0.29999999999999716,0.10000000000000142,39.376,39.74,38.97,0.7700000000000031,0.5399999999999991,142593,212000,102951,109049,51217
2016-05-29,40.6075,42.14,39.51,2.6300000000000026,2.6300000000000026,41.3575,42.22,39.98,2.240000000000002,2.1600000000000037,40.1775,41.46,39.11,2.3500000000000014,2.3500000000000014,41.225,42.19,39.82,2.3699999999999974,2.009999999999998,190867,254620,124124,130496,-86518
2016-06-05,42.388,42.76,41.69,1.0700000000000003,1.0700000000000003,42.922,43.13,42.73,0.4000000000000057,0.3200000000000003,41.982,42.37,41.69,0.6799999999999997,0.6200000000000045,42.732,42.99,42.29,0.7000000000000028,0.7000000000000028,144331,213523,99789,113734,86693
2016-06-12,42.966,43.3,42.59,0.7099999999999937,0.5899999999999963,43.39,43.6,43.3,0.30000000000000426,0.21999999999999886,42.504,42.81,42.04,0.7700000000000031,0.1699999999999946,43.124,43.2,43.04,0.1600000000000037,-0.10000000000000142,268847,446270,154082,292188,253632
2016-06-19,44.066,44.97,43.17,1.7999999999999972,0.6400000000000006,44.746,45.56,44.33,1.230000000000004,-0.060000000000002274,43.734,44.97,42.96,2.009999999999998,-0.10000000000000142,44.502,45.5,44.09,1.4099999999999966,0.0,234502,389534,131512,258022,-98699
2016-06-26,45.344,47.87,43.89,3.979999999999997,3.979999999999997,46.26,48.62,44.19,4.43,4.43,45.008,47.56,42.82,4.740000000000002,4.740000000000002,46.138,48.6,43.95,4.649999999999999,4.649999999999999,202439,303502,148887,154615,-52336
2016-07-03,48.175,48.72,47.9,0.8200000000000003,-0.6099999999999994,48.74,49.27,48.14,1.1300000000000026,-0.3200000000000003,47.5625,48.0,47.16,0.8400000000000034,0.75,48.192499999999995,48.68,47.74,0.9399999999999977,0.38000000000000256,183873,245884,117836,128048,-50333
2016-07-10,49.514,49.95,49.0,0.9500000000000028,0.8500000000000014,49.822,50.08,49.45,0.6299999999999955,0.5700000000000003,49.09,49.42,48.75,0.6700000000000017,0.6700000000000017,49.513999999999996,50.0,49.16,0.8400000000000034,0.6700000000000017,129579,176715,86537,90178,-6793
2016-07-17,49.17,50.16,48.52,1.6399999999999935,-1.6399999999999935,49.394,50.16,48.57,1.5899999999999963,-1.5899999999999963,48.772,49.43,48.15,1.2800000000000011,-1.2800000000000011,48.888,49.47,48.29,1.1799999999999997,-1.1799999999999997,123638,136790,105315,31475,-17987
2016-07-24,45.33,48.34,39.77,8.57,-8.259999999999998,45.896,48.8,41.2,7.599999999999994,-7.369999999999997,44.376,48.07,38.3,9.770000000000003,-8.049999999999997,45.052,48.36,39.92,8.439999999999998,-7.5,510074,1566014,132186,1433828,346589
2016-07-31,40.168,40.8,39.82,0.9799999999999969,-0.8599999999999994,40.584,41.21,40.11,1.1000000000000014,-0.990000000000002,39.458,40.08,39.03,1.0499999999999972,-0.8399999999999963,39.794,40.17,39.4,0.7700000000000031,-0.7700000000000031,234664,316497,166851,149646,-17163
2016-08-07,39.226,39.84,38.93,0.9100000000000037,-0.3299999999999983,39.472,39.95,38.94,1.0100000000000051,-0.44000000000000483,38.676,39.07,38.27,0.7999999999999972,-0.4899999999999949,39.02,39.7,38.68,1.0200000000000031,-0.3500000000000014,128039,159377,77328,82049,-71549
2016-08-14,39.496,40.04,38.89,1.1499999999999986,1.1499999999999986,39.996,40.43,39.74,0.6899999999999977,0.3499999999999943,39.211999999999996,39.38,38.73,0.6500000000000057,0.6300000000000026,39.768,40.04,39.54,0.5,0.490000000000002,229582,263288,145597,117691,-111424
2016-08-21,40.27,40.62,39.92,0.6999999999999957,0.29999999999999716,40.628,41.1,40.18,0.9200000000000017,-0.22999999999999687,39.664,40.5,38.42,2.0799999999999983,0.3499999999999943,40.242000000000004,40.59,39.91,0.6800000000000068,-0.46000000000000085,125868,167053,86794,80259,-7244
2016-08-28,40.52,40.84,40.26,0.5800000000000054,0.5800000000000054,40.864,41.0,40.62,0.38000000000000256,0.38000000000000256,40.166,40.37,40.02,0.3499999999999943,0.3499999999999943,40.658,40.99,40.38,0.6099999999999994,0.6099999999999994,117886,151044,81251,69793,12778
2016-09-04,41.8175,42.34,41.13,1.2100000000000009,0.6099999999999994,42.3275,42.66,41.88,0.779999999999994,-0.5499999999999972,41.317499999999995,41.82,40.68,1.1400000000000006,-0.3299999999999983,41.8625,42.47,40.74,1.7299999999999969,-1.4099999999999966,148942,186222,95517,90705,-80008
2016-09-11,39.512,40.59,38.45,2.1400000000000006,-1.740000000000002,39.766,40.74,38.75,1.990000000000002,-1.2600000000000051,38.946,40.0,38.11,1.8900000000000006,-1.1499999999999986,39.258,40.68,38.48,2.200000000000003,-1.6799999999999997,180486,301924,135179,166745,143026
2016-09-18,39.698,39.96,39.22,0.740000000000002,0.740000000000002,40.034,40.31,39.77,0.5399999999999991,0.3200000000000003,39.228,39.6,38.94,0.6600000000000037,0.46000000000000085,39.748,40.04,39.58,0.46000000000000085,0.11999999999999744,134348,218330,100312,118018,25138
2016-09-25,39.738,40.56,39.18,1.3800000000000026,0.28000000000000114,40.14,40.58,39.57,1.009999999999998,0.6599999999999966,39.226,39.46,38.96,0.5,0.4100000000000037,39.782,40.51,39.1,1.4099999999999966,0.9600000000000009,119295,200439,92678,107761,14096
2016-10-02,40.132,40.58,39.82,0.759999999999998,0.21999999999999886,40.688,41.22,40.15,1.0700000000000003,0.6200000000000045,39.792,40.06,39.53,0.5300000000000011,0.480000000000004,40.193999999999996,40.73,39.69,1.0399999999999991,0.5399999999999991,103155,122362,87898,34464,-34464
2016-10-09,39.85,41.05,39.08,1.9699999999999989,-0.6899999999999977,40.338,41.26,39.7,1.5599999999999952,-1.5599999999999952,39.29,40.28,38.9,1.3800000000000026,-1.3800000000000026,39.722,41.08,39.21,1.8699999999999974,-1.8699999999999974,90458,160366,61792,98574,-19205
2016-10-16,39.83,40.49,39.08,1.4100000000000037,0.7199999999999989,40.186,40.6,39.4,1.2000000000000028,0.3999999999999986,39.414,39.97,38.79,1.1799999999999997,0.3999999999999986,39.892,40.35,39.27,1.0799999999999983,0.12999999999999545,97788,130502,74057,56445,56445
2016-10-23,39.092,39.8,38.42,1.3799999999999955,-1.0200000000000031,39.762,40.91,38.87,2.039999999999999,0.8699999999999974,38.55,39.64,37.6,2.039999999999999,-1.0200000000000031,38.978,40.0,37.75,2.25,0.18999999999999773,222462,621650,75208,546442,538814
2016-10-30,39.519999999999996,40.02,39.16,0.8600000000000065,-0.6300000000000026,40.012,40.32,39.63,0.6899999999999977,-0.20000000000000284,38.992,39.18,38.81,0.36999999999999744,-0.0899999999999963,39.508,40.0,39.18,0.8200000000000003,-0.22999999999999687,169688,250665,109153,141512,-61560
2016-11-06,42.094,43.94,40.5,3.4399999999999977,3.4399999999999977,43.018,44.85,41.31,3.539999999999999,3.539999999999999,41.18,43.86,39.13,4.729999999999997,3.8399999999999963,42.814,44.6,41.06,3.539999999999999,3.539999999999999,226839,296270,137011,159259,126901
2016-11-13,44.83,45.0,44.62,0.38000000000000256,0.0,45.506,46.61,44.98,1.6300000000000026,1.269999999999996,44.476,45.0,44.09,0.9099999999999966,0.509999999999998,44.914,45.65,44.49,1.1599999999999966,0.8500000000000014,233739,326789,161520,165269,86624
2016-11-20,45.542500000000004,46.46,44.8,1.6600000000000037,-0.6499999999999986,46.1025,46.95,45.32,1.6300000000000026,-1.4299999999999997,44.855000000000004,45.42,44.27,1.1499999999999986,-0.6099999999999994,45.435,46.45,45.08,1.3700000000000045,-1.3700000000000045,154752,270561,60570,209991,-73805
2016-11-27,44.36,45.16,43.53,1.6299999999999955,-1.6099999999999994,44.616,45.5,43.88,1.6199999999999974,-1.6199999999999974,43.8,44.64,43.0,1.6400000000000006,-1.4100000000000037,43.942,44.69,43.36,1.3299999999999983,-1.2899999999999991,138399,200347,90757,109590,-109590
2016-12-04,44.228,45.24,43.54,1.7000000000000028,1.7000000000000028,44.972,46.34,44.26,2.0800000000000054,2.0800000000000054,43.742000000000004,45.24,43.17,2.0700000000000003,1.8900000000000006,44.654,45.73,43.85,1.8799999999999955,1.8799999999999955,132685,160317,110293,50024,-29772
2016-12-11,45.314,45.72,45.03,0.6899999999999977,-0.3100000000000023,45.658,46.19,45.26,0.9299999999999997,-0.8200000000000003,44.804,45.05,44.61,0.4399999999999977,-0.4200000000000017,45.098,45.67,44.8,0.8700000000000045,-0.8700000000000045,195802,554389,62149,492240,451781
2016-12-18,44.16,44.83,43.6,1.2299999999999969,-1.2299999999999969,44.432,45.13,43.84,1.2899999999999991,-1.1000000000000014,43.754,44.21,43.34,0.8699999999999974,-0.7199999999999989,43.972,44.54,43.55,0.990000000000002,-0.8699999999999974,93360,107565,72106,35459,-17994
2016-12-25,43.9375,44.2,43.57,0.6300000000000026,0.6300000000000026,44.4425,44.52,44.25,0.2700000000000031,0.2700000000000031,43.795,43.97,43.57,0.3999999999999986,0.3999999999999986,44.1175,44.34,43.96,0.38000000000000256,0.1700000000000017,69603,100500,52644,47856,-41896
2017-01-01,44.775,45.19,44.46,0.7299999999999969,0.14999999999999858,45.2675,45.7,44.65,1.0500000000000043,0.4100000000000037,44.14,44.34,43.86,0.480000000000004,0.240000000000002,44.74,45.3,44.19,1.1099999999999994,0.6900000000000048,151259,299401,77094,222307,222307
2017-01-08,45.036,45.66,44.68,0.9799999999999969,0.060000000000002274,45.414,45.82,45.05,0.7700000000000031,-0.1600000000000037,44.51,45.02,44.08,0.9400000000000048,0.10999999999999943,45.046,45.55,44.57,0.9799999999999969,0.12000000000000455,120032,158826,85586,73240,-66573
2017-01-15,44.182500000000005,44.66,43.6,1.0599999999999952,-1.0599999999999952,44.345,44.88,43.91,0.970000000000006,-0.8800000000000026,43.565,43.96,43.24,0.7199999999999989,-0.7199999999999989,43.865,44.44,43.46,0.9799999999999969,-0.9799999999999969,90287,140817,61816,79001,79001
2017-01-22,43.216,43.59,42.8,0.7900000000000063,-0.5400000000000063,43.728,44.08,43.59,0.4899999999999949,-0.030000000000001137,42.73,43.4,42.38,1.019999999999996,-0.27999999999999403,43.204,43.85,42.78,1.0700000000000003,0.6000000000000014,107989,132544,74344,58200,14465
2017-01-29,43.03,44.79,41.84,2.9499999999999957,-1.259999999999998,43.675999999999995,44.91,42.19,2.719999999999999,-0.8599999999999994,42.29,43.98,40.21,3.769999999999996,-1.2399999999999949,43.336,44.59,41.51,3.0800000000000054,-0.6899999999999977,288115,538799,164331,374468,156110
2017-02-05,42.982,43.5,42.61,0.8900000000000006,0.8900000000000006,43.268,43.68,42.84,0.8399999999999963,0.8399999999999963,42.644,43.24,42.35,0.8900000000000006,0.8900000000000006,43.116,43.66,42.79,0.8699999999999974,0.8699999999999974,125119,182287,56731,125556,-69578
2017-02-12,43.502,43.85,43.2,0.6499999999999986,-0.4200000000000017,43.866,44.28,43.63,0.6499999999999986,-0.6499999999999986,42.842,43.13,42.47,0.6600000000000037,0.4299999999999997,43.484,43.79,43.27,0.519999999999996,-0.28999999999999915,211788,471549,92499,379050,91310
2017-02-19,42.4375,43.59,41.18,2.4100000000000037,-2.4100000000000037,42.957499999999996,43.8,42.08,1.7199999999999989,-0.8900000000000006,41.7825,42.83,41.18,1.6499999999999986,-1.6499999999999986,42.36,43.04,41.71,1.3299999999999983,-0.38000000000000256,226886,388865,126880,261985,-57863
2017-02-26,42.122,42.63,41.83,0.8000000000000043,-0.7600000000000051,42.588,42.97,42.18,0.7899999999999991,-0.6400000000000006,41.672,42.25,41.26,0.990000000000002,-0.990000000000002,41.886,42.46,41.54,0.9200000000000017,-0.9200000000000017,149892,217619,113768,103851,-18105
2017-03-05,40.766,41.39,40.32,1.0700000000000003,-1.0700000000000003,41.03,41.46,40.5,0.9600000000000009,-0.9600000000000009,40.354,40.86,39.74,1.1199999999999974,-1.1199999999999974,40.492,40.86,40.11,0.75,-0.6300000000000026,183251,223369,111724,111645,-50411
2017-03-12,41.406,42.52,40.01,2.510000000000005,2.210000000000001,42.24,43.08,40.99,2.0899999999999963,2.0899999999999963,41.204,42.11,39.89,2.219999999999999,1.9699999999999989,42.042,42.94,40.97,1.9699999999999989,1.9699999999999989,187129,244705,115591,129114,-20664
2017-03-19,42.704,43.03,42.1,0.9299999999999997,0.259999999999998,42.934,43.08,42.76,0.3200000000000003,0.25,42.218,42.52,41.81,0.7100000000000009,0.21999999999999886,42.596,42.98,42.16,0.8200000000000003,0.10000000000000142,99298,131074,82398,48676,17907
2017-03-26,42.974,43.65,42.09,1.5599999999999952,1.5599999999999952,43.52,44.49,42.9,1.5900000000000034,1.5,42.628,43.42,41.93,1.490000000000002,1.490000000000002,43.425999999999995,44.41,42.83,1.5799999999999983,1.5799999999999983,128510,196621,65642,130979,130979
2017-04-02,43.92,44.41,43.52,0.8899999999999935,-0.20999999999999375,44.432,45.03,43.94,1.0900000000000034,0.3400000000000034,42.56,43.55,40.54,3.009999999999998,1.9500000000000028,44.054,44.99,43.5,1.490000000000002,1.490000000000002,165613,203843,130866,72977,18799
2017-04-09,45.11,45.46,44.89,0.5700000000000003,0.22999999999999687,45.3775,45.53,45.18,0.3500000000000014,0.09000000000000341,43.475,44.65,40.92,3.729999999999997,-3.729999999999997,45.2125,45.45,44.98,0.47000000000000597,0.23000000000000398,123247,138843,94007,44836,-10512
2017-04-16,46.274,47.26,45.33,1.9299999999999997,1.9299999999999997,46.804,47.68,46.16,1.5200000000000031,1.4399999999999977,45.838,46.63,45.0,1.6300000000000026,1.6300000000000026,46.606,47.34,46.05,1.2900000000000063,1.230000000000004,128406,181628,90313,91315,91315
2017-04-23,47.152,48.97,44.01,4.960000000000001,0.8999999999999986,49.052,50.58,48.34,2.239999999999995,1.0,46.886,48.7,43.88,4.82,1.240000000000002,48.230000000000004,49.17,47.2,1.9699999999999989,1.6699999999999946,259152,489548,183301,306247,225
2017-04-30,50.5,51.3,49.35,1.9499999999999957,1.9499999999999957,51.106,51.48,50.72,0.759999999999998,0.5799999999999983,50.004,50.51,49.31,1.1999999999999957,0.8499999999999943,50.66,51.04,50.44,0.6000000000000014,-0.020000000000003126,198665,268349,120532,147817,-147817
2017-05-07,50.444,50.76,50.19,0.5700000000000003,-0.17999999999999972,50.998,51.3,50.79,0.509999999999998,0.39000000000000057,50.126,50.4,49.94,0.46000000000000085,0.25,50.658,51.05,50.19,0.8599999999999994,0.8599999999999994,135407,202037,83463,118574,68877
2017-05-14,50.448,51.13,49.61,1.5200000000000031,-1.3699999999999974,50.93,51.5,50.44,1.0600000000000023,-1.0600000000000023,50.132,50.76,49.6,1.1599999999999966,-1.1499999999999986,50.338,51.12,49.72,1.3999999999999986,-1.2199999999999989,102054,135400,77379,58021,58021
2017-05-21,50.044000000000004,50.34,49.77,0.5700000000000003,0.5200000000000031,50.464,50.94,50.16,0.7800000000000011,0.769999999999996,49.344,50.05,47.55,2.5,0.5399999999999991,50.21,50.79,49.81,0.9799999999999969,0.8500000000000014,87155,114594,46200,68394,-34109
2017-05-28,51.09,52.09,50.66,1.4300000000000068,1.4300000000000068,51.45,52.34,50.66,1.6800000000000068,1.6800000000000068,50.7125,51.87,50.14,1.7299999999999969,1.6799999999999997,51.3475,52.26,50.46,1.7999999999999972,1.7999999999999972,75875,100178,50967,49211,49211
2017-06-04,51.732,52.23,51.12,1.1099999999999994,-0.259999999999998,52.268,52.75,51.83,0.9200000000000017,0.03999999999999915,50.778,51.4,49.46,1.9399999999999977,1.6700000000000017,51.784,52.09,51.39,0.7000000000000028,0.5300000000000011,105405,131255,78005,53250,-9080
2017-06-11,51.694,52.48,50.25,2.229999999999997,-1.9299999999999997,52.254,52.82,51.29,1.5300000000000011,-1.230000000000004,51.129999999999995,52.05,50.16,1.8900000000000006,-1.1500000000000057,51.696,52.49,50.92,1.5700000000000003,-1.5399999999999991,121518,209980,81831,128149,98645
2017-06-18,51.216,51.58,50.87,0.7100000000000009,0.35999999999999943,51.814,52.21,51.57,0.6400000000000006,-0.23000000000000398,50.85,51.2,50.66,0.5400000000000063,-0.20000000000000284,51.276,51.72,50.79,0.9299999999999997,-0.29999999999999716,90420,136748,64235,72513,40389
2017-06-25,50.794,51.55,50.0,1.5499999999999972,-0.6400000000000006,51.256,51.84,50.77,1.0700000000000003,-0.45000000000000284,50.15,51.12,49.38,1.7399999999999949,-0.4299999999999997,50.624,51.18,49.87,1.3100000000000023,-0.240000000000002,157354,220531,79750,140781,86490
2017-07-02,50.61,51.11,50.01,1.1000000000000014,-0.5700000000000003,51.165,51.84,50.55,1.2900000000000063,0.04999999999999716,49.660000000000004,50.45,48.77,1.6799999999999997,-1.6799999999999997,50.6,51.02,50.18,0.8400000000000034,0.25,84441,116950,31207,85743,42258
2017-07-09,50.664,51.03,50.21,0.8200000000000003,-0.4200000000000017,51.164,52.0,50.56,1.4399999999999977,0.9799999999999969,49.15,50.3,47.41,2.8900000000000006,-2.1199999999999974,50.612,51.09,50.15,0.9400000000000048,0.6000000000000014,113018,151582,90034,61548,23070
2017-07-16,50.806000000000004,51.02,50.71,0.3100000000000023,-0.020000000000003126,51.066,51.26,50.91,0.3500000000000014,-0.15000000000000568,50.256,50.41,49.83,0.5799999999999983,-0.5,50.654,51.09,50.11,0.980000000000004,-0.740000000000002,92281,159983,61843,98140,84069
2017-07-23,50.275999999999996,50.89,49.86,1.0300000000000011,-0.14999999999999858,50.942,51.83,50.51,1.3200000000000003,1.3200000000000003,49.455999999999996,49.87,48.68,1.1899999999999977,0.37999999999999545,50.326,51.16,49.87,1.2899999999999991,1.2899999999999991,153221,248105,89176,158929,129517
2017-07-30,50.438,51.52,48.94,2.5800000000000054,-2.5,50.846,52.0,49.47,2.530000000000001,-1.9699999999999989,49.334,51.09,47.67,3.4200000000000017,-3.0899999999999963,49.936,51.32,48.73,2.5900000000000034,-1.9500000000000028,149055,213516,108088,105428,3169
2017-08-06,49.64,49.96,49.38,0.5799999999999983,0.259999999999998,49.876,50.15,49.67,0.4799999999999969,-0.060000000000002274,49.234,49.61,48.99,0.6199999999999974,-0.07000000000000028,49.589999999999996,50.0,49.29,0.7100000000000009,-0.3299999999999983,102513,144611,74997,69614,14872
2017-08-13,49.642,50.28,48.59,1.6899999999999977,-1.0799999999999983,49.982,50.56,48.98,1.5800000000000054,-1.3800000000000026,49.03,49.91,48.19,1.7199999999999989,-0.46000000000000085,49.46,50.14,48.6,1.5399999999999991,-1.5399999999999991,138351,295471,59249,236222,141120
2017-08-20,48.978,49.38,48.68,0.7000000000000028,0.6500000000000057,49.346,49.69,48.9,0.7899999999999991,0.5500000000000043,48.376,48.68,48.13,0.5499999999999972,0.3400000000000034,48.868,49.67,48.38,1.2899999999999991,0.020000000000003126,71659,97956,52260,45696,-24466
2017-08-27,48.88,49.51,48.44,1.0700000000000003,0.6799999999999997,49.388,50.04,48.94,1.1000000000000014,1.1000000000000014,48.412,48.97,48.03,0.9399999999999977,0.8100000000000023,49.106,49.92,48.51,1.4100000000000037,1.3700000000000045,77273,95937,58791,37146,-22925
2017-09-03,49.5075,49.75,49.24,0.509999999999998,-0.509999999999998,50.0375,50.51,49.56,0.9499999999999957,-0.6199999999999974,48.980000000000004,49.18,48.64,0.5399999999999991,0.0799999999999983,49.4525,49.56,49.34,0.21999999999999886,0.17999999999999972,76046,83364,63915,19449,1199
2017-09-10,50.62,51.92,49.68,2.240000000000002,2.240000000000002,51.28,51.99,50.4,1.5900000000000034,1.5799999999999983,50.17,50.9,49.58,1.3200000000000003,1.3200000000000003,51.086,51.83,50.16,1.6700000000000017,1.6700000000000017,138376,270294,52656,217638,209192
2017-09-17,51.26,52.04,49.97,2.0700000000000003,-1.9100000000000037,51.746,52.38,50.73,1.6500000000000057,-1.0,50.624,51.54,49.97,1.5700000000000003,-1.5700000000000003,51.044,51.94,50.25,1.6899999999999977,-1.1999999999999957,104178,128490,76099,52391,-47241
2017-09-24,51.574,52.65,50.72,1.9299999999999997,1.9299999999999997,52.23,52.88,51.3,1.5800000000000054,1.3900000000000006,51.266,52.15,50.3,1.8500000000000014,1.8500000000000014,51.88,52.52,50.8,1.720000000000006,1.6700000000000017,100326,112420,77315,35105,28726
2017-10-01,53.592,54.14,52.73,1.4100000000000037,1.4100000000000037,54.192,54.47,53.7,0.769999999999996,0.759999999999998,53.08,53.92,52.25,1.6700000000000017,1.6700000000000017,53.81,54.24,53.28,0.9600000000000009,0.5399999999999991,83732,106561,50109,56452,-51183
