Date,DLA_stock_Open_average,DLA_stock_Open_max,DLA_stock_Open_min,DLA_stock_Open_volatility,DLA_stock_Open_change,DLA_stock_High_average,DLA_stock_High_max,DLA_stock_High_min,DLA_stock_High_volatility,DLA_stock_High_change,DLA_stock_Low_average,DLA_stock_Low_max,DLA_stock_Low_min,DLA_stock_Low_volatility,DLA_stock_Low_change,DLA_stock_Close_average,DLA_stock_Close_max,DLA_stock_Close_min,DLA_stock_Close_volatility,DLA_stock_Close_change,DLA_stock_Volume_average,DLA_stock_Volume_max,DLA_stock_Volume_min,DLA_stock_Volume_volatility,DLA_stock_Volume_change
2016-03-13,17.864,18.0,17.75,0.25,0.010000000000001563,18.022,18.15,17.98,0.16999999999999815,0.16999999999999815,17.8,17.98,17.7,0.28000000000000114,0.10000000000000142,18.022,18.15,17.98,0.16999999999999815,0.16999999999999815,1725,3838,709,3129,3129
2016-03-20,17.9375,18.26,17.7,0.5600000000000023,-0.5600000000000023,18.125,18.26,18.0,0.26000000000000156,-0.020000000000003126,17.74,17.79,17.7,0.08999999999999986,0.0,18.0275,18.24,17.89,0.34999999999999787,0.259999999999998,2863,6131,1161,4970,-3508
2016-03-27,18.708,19.24,17.83,1.4100000000000001,1.3100000000000023,19.222,19.9,18.71,1.1899999999999977,0.6799999999999997,18.674,19.14,17.83,1.3100000000000023,1.3100000000000023,19.064,19.39,18.7,0.6900000000000013,0.6799999999999997,3871,6202,1443,4759,-2365
2016-04-03,19.476,19.69,19.38,0.3100000000000023,0.3100000000000023,19.566,19.7,19.5,0.1999999999999993,0.1999999999999993,19.314,19.45,19.07,0.379999999999999,0.379999999999999,19.54,19.7,19.4,0.3000000000000007,0.23000000000000043,4555,7421,3097,4324,-2189
2016-04-10,20.108,20.39,19.74,0.6500000000000021,0.6500000000000021,20.412,20.57,20.28,0.28999999999999915,0.259999999999998,19.992,20.34,19.74,0.6000000000000014,0.6000000000000014,20.176000000000002,20.37,19.88,0.490000000000002,0.490000000000002,5160,7990,2328,5662,-5662
2016-04-17,19.003999999999998,19.7,18.22,1.4800000000000004,1.4800000000000004,19.586,20.1,19.15,0.9500000000000028,0.9500000000000028,18.738,19.7,17.02,2.6799999999999997,2.6799999999999997,19.528000000000002,20.1,18.94,1.1600000000000001,1.1600000000000001,6549,18397,2641,15756,-13782
2016-04-24,19.938,20.14,19.7,0.4400000000000013,-0.41000000000000014,20.172,20.3,19.9,0.40000000000000213,0.0,19.778,20.05,19.5,0.5500000000000007,-0.1999999999999993,20.094,20.3,19.67,0.629999999999999,0.16000000000000014,3495,6393,2062,4331,-3730
2016-05-01,20.232,20.36,19.96,0.3999999999999986,-0.019999999999999574,20.262,20.36,20.0,0.35999999999999943,-0.019999999999999574,20.036,20.19,19.96,0.23000000000000043,-0.21000000000000085,20.136,20.29,20.0,0.28999999999999915,-0.16000000000000014,2892,3705,1938,1767,-1747
2016-05-08,20.146,20.32,19.98,0.33999999999999986,-0.09999999999999787,20.226,20.34,20.1,0.23999999999999844,0.21999999999999886,19.942,20.02,19.86,0.16000000000000014,-0.03999999999999915,20.086,20.33,19.89,0.4399999999999977,0.29999999999999716,3819,4533,3125,1408,314
2016-05-15,20.330000000000002,20.8,19.44,1.3599999999999994,-1.0399999999999991,20.664,21.01,19.84,1.1700000000000017,-1.0599999999999987,20.158,20.53,19.29,1.240000000000002,-1.1900000000000013,20.458,20.87,19.84,1.0300000000000011,-0.879999999999999,6668,9268,3468,5800,-2848
2016-05-22,20.934,21.46,19.44,2.0199999999999996,1.7699999999999996,21.402,21.69,21.14,0.5500000000000007,0.0799999999999983,20.754,21.25,19.44,1.8099999999999987,1.3699999999999974,21.256,21.46,21.14,0.3200000000000003,0.05999999999999872,4218,9078,1854,7224,-5274
2016-05-29,20.95,21.56,20.38,1.1799999999999997,0.7099999999999973,21.4275,21.9,20.98,0.9199999999999982,0.9199999999999982,20.7875,21.56,20.26,1.2999999999999972,1.2399999999999984,21.255,21.66,20.54,1.120000000000001,1.120000000000001,3243,4375,1004,3371,-2964
2016-06-05,21.974,22.06,21.79,0.2699999999999996,0.25,22.12,22.26,21.93,0.33000000000000185,0.17999999999999972,21.852,22.0,21.6,0.3999999999999986,0.36999999999999744,22.002,22.15,21.87,0.2799999999999976,0.10999999999999943,1714,2492,977,1515,-525
2016-06-12,21.582,22.21,21.26,0.9499999999999993,-0.8800000000000026,21.764,22.21,21.33,0.8800000000000026,-0.8800000000000026,21.142,21.28,21.03,0.25,0.0799999999999983,21.436,21.58,21.25,0.3299999999999983,-0.05999999999999872,5521,11098,2655,8443,7170
2016-06-19,21.684,22.08,21.19,0.889999999999997,0.3099999999999987,22.189999999999998,22.8,21.83,0.9700000000000024,0.41000000000000014,21.466,21.96,20.72,1.240000000000002,-0.4700000000000024,21.856,22.55,21.18,1.370000000000001,-0.370000000000001,87978,422723,3168,419555,417470
2016-06-26,22.046,22.5,21.33,1.1700000000000017,1.120000000000001,22.314,22.56,21.81,0.75,0.7000000000000028,21.892,22.18,21.33,0.8500000000000014,0.8500000000000014,22.23,22.55,21.6,0.9499999999999993,0.8399999999999999,7674,10459,3470,6989,-6989
2016-07-03,21.755,22.2,21.57,0.629999999999999,-0.5500000000000007,22.0775,22.5,21.66,0.8399999999999999,0.07000000000000028,21.52,21.65,21.4,0.25,0.04999999999999716,21.795,22.5,21.48,1.0199999999999996,0.8999999999999986,5854,8812,2823,5989,-1723
2016-07-10,24.32,25.2,22.64,2.5599999999999987,2.4399999999999977,25.006,25.48,23.73,1.75,1.379999999999999,23.806,24.55,22.6,1.9499999999999993,1.3999999999999986,24.616,25.18,23.33,1.8500000000000014,1.2000000000000028,9274,10938,6014,4924,-1971
2016-07-17,24.516,24.69,24.29,0.40000000000000213,0.019999999999999574,24.688,24.92,24.31,0.610000000000003,-0.39000000000000057,24.254,24.63,23.88,0.75,-0.120000000000001,24.477999999999998,24.82,23.9,0.9200000000000017,-0.740000000000002,5286,7748,1858,5890,35
2016-07-24,23.84,24.07,23.37,0.6999999999999993,-0.41999999999999815,24.1,24.24,23.87,0.36999999999999744,0.36999999999999744,23.558,23.94,23.3,0.6400000000000006,-0.129999999999999,23.922,24.21,23.65,0.5600000000000023,0.019999999999999574,3854,5035,2368,2667,-369
2016-07-31,22.516,23.41,22.02,1.3900000000000006,-1.370000000000001,22.71,23.78,22.2,1.5800000000000018,-1.4299999999999997,22.078,22.53,21.84,0.6900000000000013,-0.6900000000000013,22.386,22.81,21.99,0.8200000000000003,-0.7799999999999976,6842,9117,4252,4865,781
2016-08-07,22.454,23.44,21.87,1.5700000000000003,0.3299999999999983,22.72,23.59,22.2,1.3900000000000006,-0.7200000000000024,21.706,22.25,21.1,1.1499999999999986,0.0,22.222,22.92,21.16,1.7600000000000016,-1.7600000000000016,3496,5400,2217,3183,-1673
2016-08-14,19.368,20.3,18.47,1.8300000000000018,-1.8300000000000018,19.584,20.66,18.87,1.7899999999999991,-1.7100000000000009,18.91,20.15,18.32,1.8299999999999983,-1.6799999999999997,19.12,20.21,18.53,1.6799999999999997,-1.3000000000000007,9462,17044,3717,13327,-4274
2016-08-21,18.654,18.82,18.52,0.3000000000000007,-0.3000000000000007,18.862000000000002,19.23,18.57,0.6600000000000001,0.030000000000001137,18.490000000000002,18.55,18.35,0.1999999999999993,-0.18999999999999773,18.594,18.81,18.36,0.4499999999999993,-0.3200000000000003,2752,3700,1528,2172,-382
2016-08-28,17.95,18.42,17.5,0.9200000000000017,-0.8900000000000006,18.046,18.76,17.57,1.1900000000000013,-1.1900000000000013,17.648,18.22,17.15,1.0700000000000003,-0.9100000000000001,17.812,18.28,17.43,0.8500000000000014,-0.8500000000000014,4337,5340,2373,2967,-998
2016-09-04,17.355,17.76,16.9,0.860000000000003,-0.5400000000000027,17.54,18.2,17.05,1.1499999999999986,-0.39000000000000057,16.947499999999998,17.11,16.57,0.5399999999999991,-0.5199999999999996,17.0875,17.37,16.57,0.8000000000000007,-0.7399999999999984,6540,15239,2449,12790,2877
2016-09-11,16.214,16.71,15.64,1.0700000000000003,0.10000000000000142,16.44,16.77,16.0,0.7699999999999996,0.10000000000000142,15.716,16.04,15.31,0.7299999999999986,-0.049999999999998934,16.116,16.72,15.67,1.049999999999999,-0.19000000000000128,9242,20504,4816,15688,10691
2016-09-18,16.534,16.76,16.35,0.41000000000000014,0.18999999999999773,16.592,16.76,16.46,0.3000000000000007,0.0799999999999983,16.368,16.59,16.03,0.5599999999999987,0.29999999999999716,16.442,16.61,16.3,0.3099999999999987,0.029999999999997584,2927,3748,1447,2301,-1175
2016-09-25,16.15,16.3,15.76,0.5400000000000009,-0.47000000000000064,16.472,16.55,16.4,0.15000000000000213,0.05000000000000071,15.996,16.23,15.75,0.4800000000000004,-0.47000000000000064,16.25,16.46,15.96,0.5,0.21000000000000085,4882,7932,2792,5140,4312
2016-10-02,15.864,16.65,15.22,1.429999999999998,-1.429999999999998,15.886,16.65,15.33,1.3199999999999985,-1.3199999999999985,15.512,16.14,15.07,1.0700000000000003,-1.0,15.556000000000001,16.14,15.2,0.9400000000000013,-0.9100000000000001,6505,9787,4068,5719,-2899
2016-10-09,15.358,15.67,15.12,0.5500000000000007,0.4399999999999995,15.544,15.73,15.22,0.5099999999999998,0.2699999999999996,15.198,15.5,14.95,0.5500000000000007,-0.040000000000000924,15.458,15.73,15.07,0.6600000000000001,0.21000000000000085,4092,8335,1513,6822,-312
2016-10-16,15.5,15.81,15.22,0.5899999999999999,0.3600000000000012,15.882,16.4,15.55,0.8499999999999979,0.7099999999999991,15.326,15.56,15.13,0.4299999999999997,0.20000000000000107,15.684000000000001,16.16,15.16,1.0,0.5999999999999996,3898,6337,2491,3846,3027
2016-10-23,15.488,16.37,15.14,1.2300000000000004,-1.1700000000000017,15.782,16.49,15.14,1.3499999999999979,0.11999999999999744,15.18,15.59,14.91,0.6799999999999997,-0.4900000000000002,15.468,16.47,14.91,1.5599999999999987,0.879999999999999,4552,6354,3330,3024,2669
2016-10-30,16.092,16.55,15.29,1.2600000000000016,-1.2600000000000016,16.26,16.72,15.59,1.129999999999999,-0.9600000000000009,15.604,15.85,15.22,0.629999999999999,-0.629999999999999,15.91,16.5,15.31,1.1899999999999995,-1.0700000000000003,5279,7574,1676,5898,-3356
2016-11-06,16.014,17.08,15.3,1.7799999999999976,1.1999999999999975,16.816000000000003,18.8,15.68,3.120000000000001,2.92,15.902,17.08,15.3,1.7799999999999976,1.759999999999998,16.714,18.8,15.5,3.3000000000000007,3.3000000000000007,6419,11681,1646,10035,8270
2016-11-13,19.092,19.67,18.45,1.2200000000000024,0.7800000000000011,19.576,20.0,19.1,0.8999999999999986,0.25,18.764,19.38,18.26,1.1199999999999974,1.1199999999999974,19.278,19.63,18.58,1.0500000000000007,0.11999999999999744,5365,10841,2490,8351,5416
2016-11-20,20.1575,20.7,19.7,1.0,0.8999999999999986,20.4575,20.87,19.8,1.0700000000000003,1.0700000000000003,19.955,20.6,19.06,1.5400000000000027,0.870000000000001,20.4375,20.87,19.73,1.1400000000000006,1.1400000000000006,4962,9896,2697,7199,7199
2016-11-27,20.674,21.3,20.03,1.2699999999999996,0.6400000000000006,21.046,21.9,20.61,1.2899999999999991,1.1600000000000001,20.368,21.3,19.62,1.6799999999999997,1.0600000000000023,20.704,21.39,19.92,1.4699999999999989,0.740000000000002,4525,5846,2661,3185,2990
2016-12-04,21.336000000000002,21.46,21.28,0.17999999999999972,-0.14000000000000057,21.44,21.63,21.32,0.3099999999999987,-0.3099999999999987,20.998,21.29,20.65,0.6400000000000006,-0.5199999999999996,21.136,21.35,20.77,0.5800000000000018,-0.5800000000000018,5048,7329,3861,3468,-961
2016-12-11,19.624,20.0,19.38,0.620000000000001,-0.5500000000000007,20.014,20.37,19.81,0.5600000000000023,0.03999999999999915,19.408,19.64,19.27,0.370000000000001,-0.19000000000000128,19.724,20.04,19.38,0.6600000000000001,0.33999999999999986,7910,26936,2251,24685,24577
2016-12-18,19.964,20.47,19.71,0.759999999999998,0.15000000000000213,20.406,20.53,20.25,0.28000000000000114,0.23999999999999844,19.694,19.96,19.47,0.490000000000002,0.490000000000002,19.998,20.22,19.73,0.48999999999999844,0.48999999999999844,4720,6696,2716,3980,-2106
2016-12-25,20.325,20.58,20.05,0.5299999999999976,0.4499999999999993,20.744999999999997,20.9,20.65,0.25,0.21999999999999886,20.2525,20.4,20.05,0.34999999999999787,0.34999999999999787,20.560000000000002,20.73,20.39,0.33999999999999986,0.17999999999999972,6027,11604,2190,9414,8182
2017-01-01,21.2775,21.34,21.17,0.16999999999999815,0.09999999999999787,21.384999999999998,21.5,21.27,0.23000000000000043,0.1700000000000017,20.9775,21.11,20.8,0.3099999999999987,-0.14000000000000057,21.195,21.35,21.13,0.22000000000000242,-0.010000000000001563,3350,5145,1913,3232,2733
2017-01-08,20.330000000000002,20.94,19.82,1.120000000000001,-0.21000000000000085,20.496000000000002,21.01,20.19,0.8200000000000003,-0.4800000000000004,20.302,20.94,19.82,1.120000000000001,-0.07000000000000028,20.348,21.01,19.86,1.1500000000000021,-0.07000000000000028,1800,2166,1254,912,380
2017-01-15,20.2575,20.53,19.9,0.6300000000000026,-0.35999999999999943,20.53,20.59,20.48,0.10999999999999943,0.03999999999999915,20.1275,20.44,19.89,0.5500000000000007,-0.3200000000000003,20.372500000000002,20.46,20.2,0.26000000000000156,0.019999999999999574,2645,3656,1758,1898,533
2017-01-22,20.068,20.37,19.52,0.8500000000000014,-0.5,20.096,20.37,19.55,0.8200000000000003,-0.46999999999999886,19.926000000000002,20.34,19.35,0.9899999999999984,-0.5599999999999987,19.982,20.36,19.35,1.009999999999998,-0.6600000000000001,1662,2196,1367,829,-829
2017-01-29,18.824,19.21,18.5,0.7100000000000009,-0.3500000000000014,18.928,19.36,18.5,0.8599999999999994,-0.8599999999999994,18.474,18.75,17.82,0.9299999999999997,-0.8399999999999999,18.604,19.06,18.05,1.009999999999998,-1.009999999999998,2308,5410,1022,4388,3412
2017-02-05,18.02,18.3,17.6,0.6999999999999993,0.629999999999999,18.27,18.72,17.6,1.1199999999999974,0.9299999999999997,17.818,18.17,17.15,1.0200000000000031,1.0200000000000031,17.964,18.36,17.15,1.2100000000000009,1.110000000000003,3104,4579,1427,3152,-94
2017-02-12,18.04,18.43,17.44,0.9899999999999984,-0.9899999999999984,18.102,18.45,17.51,0.9399999999999977,-0.9399999999999977,17.764,18.05,17.28,0.7699999999999996,-0.6799999999999997,17.964,18.45,17.39,1.0599999999999987,-1.0599999999999987,3594,7311,1195,6116,4301
2017-02-19,17.855,18.3,17.4,0.9000000000000021,0.5799999999999983,18.0375,18.33,17.57,0.759999999999998,0.5799999999999983,17.54,18.0,17.26,0.7399999999999984,0.23999999999999844,17.805,18.1,17.45,0.6500000000000021,0.21000000000000085,3259,6080,1261,4819,838
2017-02-26,17.624,18.08,17.37,0.7099999999999973,0.05000000000000071,17.802,18.15,17.47,0.6799999999999997,-0.6799999999999997,17.376,17.55,17.18,0.370000000000001,-0.19000000000000128,17.614,18.03,17.32,0.7100000000000009,-0.7100000000000009,6628,12725,1766,10959,1463
2017-03-05,16.56,17.5,15.75,1.75,-1.75,16.656,17.98,15.75,2.2300000000000004,-2.2300000000000004,16.174,17.02,15.55,1.4699999999999989,-1.4699999999999989,16.176,17.02,15.55,1.4699999999999989,-1.4699999999999989,3678,4416,3058,1358,-1018
2017-03-12,16.286,16.79,15.55,1.2399999999999984,1.2399999999999984,16.644,17.49,16.04,1.4499999999999993,1.4499999999999993,16.136,16.79,15.55,1.2399999999999984,1.2399999999999984,16.48,17.28,16.04,1.240000000000002,1.240000000000002,5783,20422,1311,19111,19111
2017-03-19,16.746,17.28,16.11,1.1700000000000017,-0.10000000000000142,17.046,17.28,16.32,0.9600000000000009,-0.07000000000000028,16.328,17.0,15.76,1.2400000000000002,0.5899999999999999,16.754,17.21,16.17,1.0399999999999991,0.370000000000001,3456,5290,2020,3270,-2068
2017-03-26,17.35,17.75,16.97,0.7800000000000011,0.3500000000000014,17.578,17.78,17.26,0.5199999999999996,0.46999999999999886,16.982,17.38,16.48,0.8999999999999986,-0.17999999999999972,17.408,17.64,17.1,0.5399999999999991,0.4299999999999997,12175,27313,2472,24841,11915
2017-04-02,18.16,18.54,17.56,0.9800000000000004,0.129999999999999,18.598,18.72,18.42,0.29999999999999716,-0.0799999999999983,17.753999999999998,18.07,17.54,0.5300000000000011,0.1999999999999993,18.406000000000002,18.6,18.01,0.5899999999999999,0.0,9098,19406,3716,15690,-1440
2017-04-09,18.045,18.61,17.73,0.879999999999999,-0.34999999999999787,18.23,18.77,17.75,1.0199999999999996,-1.0199999999999996,17.665,18.08,17.08,1.0,-1.0,17.84,18.64,17.16,1.4800000000000004,-1.4800000000000004,2809,3485,2183,1302,-761
2017-04-16,17.904,18.46,17.32,1.1400000000000006,1.1400000000000006,18.212,18.5,17.65,0.8500000000000014,0.8100000000000023,17.778,18.27,17.32,0.9499999999999993,0.6799999999999997,18.044,18.49,17.65,0.8399999999999999,0.3500000000000014,3085,4652,2175,2477,2477
2017-04-23,17.874,18.31,17.23,1.0799999999999983,-0.5700000000000003,18.022,18.31,17.74,0.5700000000000003,-0.5700000000000003,17.548000000000002,17.94,17.23,0.7100000000000009,-0.4800000000000004,17.742,17.97,17.4,0.5700000000000003,-0.4399999999999977,2854,3742,1614,2128,-793
2017-04-30,17.416,17.64,17.16,0.4800000000000004,0.16000000000000014,17.654,17.92,17.33,0.5900000000000034,-0.45000000000000284,17.31,17.56,17.16,0.3999999999999986,0.10000000000000142,17.424,17.58,17.27,0.3099999999999987,-0.2699999999999996,2303,3465,1010,2455,172
2017-05-07,18.766000000000002,19.67,17.26,2.41,2.41,19.134,19.75,17.44,2.3099999999999987,2.3099999999999987,18.676,19.41,17.25,2.16,2.16,19.036,19.53,17.44,2.09,2.0199999999999996,3636,5433,2476,2957,-17
2017-05-14,19.36,20.17,18.9,1.2700000000000031,-0.6400000000000006,19.644000000000002,20.29,19.19,1.0999999999999979,-0.9800000000000004,19.067999999999998,19.54,18.81,0.7300000000000004,-0.6799999999999997,19.182,20.1,18.81,1.2900000000000027,-1.240000000000002,4162,6561,1449,5112,1239
2017-05-21,18.907999999999998,19.0,18.81,0.19000000000000128,-0.05999999999999872,19.024,19.11,18.97,0.14000000000000057,-0.14000000000000057,18.822,18.92,18.72,0.20000000000000284,-0.13999999999999702,18.904,19.11,18.72,0.39000000000000057,-0.34999999999999787,1457,2013,913,1100,869
2017-05-28,18.9,18.97,18.81,0.16000000000000014,0.16000000000000014,19.12,19.56,18.88,0.6799999999999997,0.4599999999999973,18.8825,18.97,18.74,0.23000000000000043,0.23000000000000043,19.025,19.54,18.74,0.8000000000000007,0.8000000000000007,2002,3491,646,2845,1419
2017-06-04,19.658,20.02,19.32,0.6999999999999993,0.5,20.102,20.5,19.55,0.9499999999999993,0.21000000000000085,19.516000000000002,20.02,19.26,0.759999999999998,0.5,19.89,20.4,19.47,0.9299999999999997,0.4799999999999969,3435,7224,892,6332,-2149
2017-06-11,20.998,21.23,20.45,0.7800000000000011,0.6400000000000006,21.568,22.42,21.26,1.1600000000000001,1.1600000000000001,20.962,21.12,20.45,0.6700000000000017,0.6400000000000006,21.484,22.32,21.12,1.1999999999999993,1.1999999999999993,5524,16824,1716,15108,14920
2017-06-18,22.573999999999998,23.23,22.24,0.990000000000002,-0.16000000000000014,23.006,23.25,22.64,0.6099999999999994,-0.0799999999999983,22.374,22.99,21.98,1.009999999999998,-0.16000000000000014,22.852,23.24,22.26,0.9799999999999969,-0.0799999999999983,7698,27804,1730,26074,24726
2017-06-25,22.63,23.03,22.41,0.620000000000001,-0.5100000000000016,22.782,23.03,22.65,0.38000000000000256,-0.33000000000000185,22.412,22.57,22.18,0.39000000000000057,-0.21999999999999886,22.552,22.8,22.18,0.620000000000001,-0.3000000000000007,3424,6352,1417,4935,1896
2017-07-02,22.09,22.66,21.51,1.1499999999999986,-0.8099999999999987,22.245,22.81,21.62,1.1899999999999977,-1.1899999999999977,21.5825,22.25,21.22,1.0300000000000011,-0.7399999999999984,21.7975,22.81,21.35,1.4599999999999973,-1.1899999999999977,4469,11009,1288,9721,-868
2017-07-09,20.995,21.5,20.5,1.0,-0.6999999999999993,21.29,21.5,21.1,0.3999999999999986,-0.3999999999999986,20.7175,21.2,20.37,0.8299999999999983,-0.3999999999999986,20.9375,21.2,20.37,0.8299999999999983,-0.17999999999999972,3001,3971,2070,1901,-1901
2017-07-16,21.204,21.78,20.89,0.8900000000000006,0.8900000000000006,21.43,21.78,21.15,0.6300000000000026,0.6300000000000026,20.998,21.22,20.75,0.46999999999999886,-0.14000000000000057,21.224,21.76,20.75,1.0100000000000016,-0.3999999999999986,1891,4895,387,4508,3926
2017-07-23,20.762,21.8,19.11,2.6900000000000013,0.5599999999999987,21.266,21.82,20.55,1.2699999999999996,0.5599999999999987,20.093999999999998,21.24,18.0,3.2399999999999984,2.969999999999999,20.593999999999998,21.74,18.0,3.7399999999999984,2.969999999999999,1008,1540,419,1121,-372
2017-07-30,20.188000000000002,21.1,19.0,2.1000000000000014,-1.25,20.768,21.95,20.05,1.8999999999999986,-1.6600000000000001,20.014,21.03,19.0,2.030000000000001,-1.2100000000000009,20.23,21.03,19.91,1.120000000000001,-1.120000000000001,2351,5427,394,5033,-427
2017-08-06,19.438,19.7,19.0,0.6999999999999993,-0.23999999999999844,19.816,20.24,19.46,0.7799999999999976,-0.23999999999999844,19.184,19.58,19.0,0.5799999999999983,-0.010000000000001563,19.386,19.88,19.02,0.8599999999999994,-0.010000000000001563,2299,3379,1554,1825,-1177
2017-08-13,18.99,19.59,18.34,1.25,-0.9699999999999989,19.142,19.73,18.34,1.3900000000000006,-1.3900000000000006,18.792,19.31,18.0,1.3099999999999987,-1.3099999999999987,18.918,19.73,18.21,1.5199999999999996,-1.5199999999999996,2628,8684,619,8065,6756
2017-08-20,18.504,18.95,18.01,0.9399999999999977,0.9399999999999977,18.822,19.29,18.21,1.0799999999999983,1.0799999999999983,18.504,18.95,18.01,0.9399999999999977,0.9399999999999977,18.818,19.29,18.21,1.0799999999999983,1.0799999999999983,1104,1399,729,670,-394
2017-08-27,19.982,22.0,19.26,2.7399999999999984,2.5100000000000016,20.302,22.0,19.71,2.289999999999999,2.289999999999999,19.47,20.0,19.09,0.9100000000000001,0.9100000000000001,19.882,21.2,19.45,1.75,1.5299999999999976,5368,19204,811,18393,16892
2017-09-03,21.8425,21.95,21.55,0.3999999999999986,-0.3999999999999986,21.895,22.0,21.67,0.3299999999999983,-0.28999999999999915,21.515,21.75,21.25,0.5,-0.3099999999999987,21.5975,21.77,21.5,0.2699999999999996,0.0,4454,7460,1759,5701,-5701
2017-09-10,22.15,22.34,21.74,0.6000000000000014,-0.010000000000001563,22.234,22.34,22.1,0.23999999999999844,-0.010000000000001563,21.830000000000002,22.01,21.74,0.2700000000000031,-0.05000000000000071,22.062,22.25,21.9,0.3500000000000014,-0.17999999999999972,7054,27596,1570,26026,26026
2017-09-17,21.996,22.5,21.8,0.6999999999999993,-0.6999999999999993,22.084,22.5,21.89,0.6099999999999994,-0.6099999999999994,21.648,21.78,21.54,0.240000000000002,-0.22000000000000242,21.738,21.82,21.54,0.28000000000000114,0.010000000000001563,4604,6208,3244,2964,-2154
2017-09-24,21.62,21.9,21.34,0.5599999999999987,-0.4800000000000004,21.79,21.9,21.62,0.2799999999999976,-0.23999999999999844,21.362,21.7,21.18,0.5199999999999996,-0.35999999999999943,21.468,21.7,21.18,0.5199999999999996,-0.18999999999999773,5537,8306,2585,5721,-632
2017-10-01,21.698,21.88,21.52,0.35999999999999943,-0.08999999999999986,21.776,21.88,21.6,0.2799999999999976,-0.15000000000000213,21.454,21.58,21.32,0.259999999999998,-0.03999999999999915,21.486,21.7,21.32,0.379999999999999,-0.0799999999999983,3105,4943,1426,3517,-1958
2017-10-08,21.39,21.7,21.2,0.5,-0.3999999999999986,21.51,21.7,21.3,0.3999999999999986,-0.3999999999999986,20.966,21.21,20.62,0.5899999999999999,-0.2799999999999976,21.036,21.5,20.62,0.879999999999999,-0.3299999999999983,2657,4804,1184,3620,1483
